X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,typeStatus,fieldNumber,dayIdentified,class,individualCount,NM_MUNICIP,CD_GEOCMU
-47.04905,-24.071539,"36",2021-01-26 13:56:20-03,IMA,MAC,"23524",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,R.Goldenberg,O.Handro,s.n.,"1937","04","20",NA,Brasil,São Paulo,Capital,Nativa no Jardim Botânico.,-47.04905,-24.071539,NA,Arbusto,MAC0023524,MAC0023524,NA,NA,NA,NA,"-47.04905","-24.071539","1998",NA,NA,NA,NA,NA,NA,PEDRO DE TOLEDO,"3537206"
-46.6300010681152,-23.5400009155273,"42",2020-09-02 16:33:04-03,Cenargen,CEN,"62327",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,R. Goldenberg,Oswaldo Handro,NA,"1937","04","20",NA,Brasil,SP,SAO PAULO,Nativa no Jardim Botânico.,-46.6300010681152,-23.5400009155273,Exsicatas,"Doação do Instituto de Botânica de São Paulo - São Paulo, Brasil.",CEN00062327,CEN00062327,NA,NA,"53584",auto,NA,NA,"1998",NA,NA,NA,NA,NA,"1",SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"44",2021-03-15 18:28:48-03,USP,SPF,"168639",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Goldenberg, R","Hoehne, FC",s.n.,"1931","11","05",NA,Brasil,São Paulo,São Paulo,Nativa no Parque do Estado e Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,Planta viva nº 127,SPF00168639,NA,NA,NA,"53584",auto,NA,NA,"1998",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"45",2019-11-13 11:25:33-03,USP,SPF,"11442",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Goldenberg, R","Hoehne, W",s.n.,"1944","12","30",NA,Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,SPF00011442,NA,NA,NA,"53584",auto,NA,NA,"1996","12",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"46",2019-11-13 11:25:33-03,USP,SPF,"168640",PreservedSpecimen,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Goldenberg, R","Macedo, ICC","50","1984","10","24",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,SPF00168640,NA,NA,NA,"53584",auto,NA,NA,"1998",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1,-23.966667,"56",2021-03-04 15:45:00-03,IF,SPSF,"39069",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Miconia,castaneaeflora,Miconia castaneaeflora,Naudin,R.Goldenberg,R.T. Polisel,"388","2006","10","09",América do Sul,Brasil,SP,Juquitiba,Estrada da Palestina,-47.1,-23.966667,NA,"COLETA: Arvoreta 2m; botões florais castanhos.; GEOGRAFIA: Topo de morro; área de vegetação conservada.;",NA,NA,"700","700",NA,NA,NA,NA,"2008","11",NA,NA,"30",Magnoliopsida,NA,JUQUITIBA,"3526209"
-46.769722,-23.471667,"57",2021-03-04 15:45:00-03,IF,SPSF,"40194",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Melastomataceae,Miconia,castaneaeflora,Miconia castaneaeflora,Naudin,A.B.Martins,F.M.Souza & R.C.Sousa & H.F.A.Pereira & R.L.M.Garcia,"953","2007","10","22",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.769722,-23.471667,NA,"COLETA: Arbusto, 2m. Flores brancas perfumadas. Área úmida, pedregosa.; GEOGRAFIA: Trilha das Garças;",NA,NA,"779","779",NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"59",2019-11-21 10:10:01-03,IBt,SP,"426925",S,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Pastore, M; Weissenberg-Batista, EW","Shirasuna, RT; Queiroz, RT","443","2007","10","10",NA,Brasil,São Paulo,São Paulo,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,"2008","10",NA,NA,"22",NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"60",2019-11-21 10:10:01-03,IBt,SP,"58223",S,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Goldenberg, R","Handro, O",s.n.,"1937","04","20",NA,Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,"1998",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"61",2019-11-21 10:10:01-03,IBt,SP,"28431",S,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Goldenberg, R","Hoehne, FC",s.n.,"1931","11","05",NA,Brasil,São Paulo,São Paulo,Nativa no Parque do Estado e Jardim Botânico. Planta viva nº 127,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,"1998",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"62",2019-11-21 10:10:01-03,IBt,SP,"321274",S,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,NA,"Hoehne, W",s.n.,"1944","11","30",NA,Brasil,São Paulo,São Paulo,Parque do Estado de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"63",2019-11-21 10:10:01-03,IBt,SP,"174530",S,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Goldenberg, R","Jung, SL; Barros, F","372","1980","11","28",NA,Brasil,São Paulo,São Paulo,"Reserva Biológica, Parque Estadual das Fontes do Ipiranga. Mata da Vila Facchini",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,"1998",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"64",2019-11-21 10:10:01-03,IBt,SP,"178592",S,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Goldenberg, R","Rosa, NA","3763","1980","11","15",NA,Brasil,São Paulo,São Paulo,Reserva do Instituto de Botânica de São Paulo. Capoeira de terra firme,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,"1996","09",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"65",2019-11-21 10:10:01-03,IBt,SP,"209678",S,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Goldenberg, R","Macedo, ICC; Guerra, TP; Toledo, CB","50","1984","10","24",NA,Brasil,São Paulo,São Paulo,Reserva do Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,"1998",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"66",2019-11-21 10:10:01-03,IBt,SP,"52954",S,Plantae,NA,NA,Melastomataceae,Miconia,castaneiflora,Miconia castaneiflora,Naudin,"Goldenberg, R","Roth, L","779","1941","11","08",NA,Brasil,São Paulo,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,"1998",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
