X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,recordNumber,yearIdentified,monthIdentified,dayIdentified,phylum,order,typeStatus,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,previousCatalogNumber,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"774",2019-11-13 11:30:39-03,USP,SPF,"75970",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Baitello, JB",Romualdo,"1935","02",NA,Brasil,São Paulo,São Paulo,Instituto Florestal.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00075970,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"775",2021-03-15 18:29:41-03,USP,SPF,"11170",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Hoehne, W","Hoehne, W","1944","03","15",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore.,SPF00011170,NA,s.n.,"1944",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"776",2019-11-13 11:30:39-03,USP,SPF,"13252",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Hoehne, W","Hoehne, W","1944","11","10",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00013252,NA,s.n.,"1944",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"777",2019-11-13 11:30:39-03,USP,SPF,"223849",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Peña, RPS","1999","11","19",Brasil,São Paulo,São Paulo,Parque Ibirapuera. Próximo ao portão 7.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00223849,NA,"19","2016","06",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"792",2019-10-07 09:36:55-03,UEFS,HUEFS,"31532",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Rodrigues, E.","1994","12","19",Brasil,São Paulo,São Paulo,"Jaboticabal, Fazenda Santa Izabel, margem esquerda do Rio Mogi-Guaçu.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,HUEFS0031532,HUEFS0031532,"254",NA,NA,NA,Angiospermae,Sapindales,NA,NA,NA,"53584",auto,Rosanae,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"793",2019-10-07 09:36:55-03,UEFS,HUEFS,"77844",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Handro, O.","1943","05","28",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,HUEFS0077844,HUEFS0077844,SP,NA,NA,NA,Angiospermae,Sapindales,NA,NA,NA,"53584",auto,Rosanae,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"795",2019-10-07 09:36:55-03,UEFS,HUEFS,"38875",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Hoehne, W.","1951","11","10",Brasil,São Paulo,São Paulo,Parque do Estado de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,HUEFS0038875,HUEFS0038875,NA,NA,NA,NA,Angiospermae,Sapindales,NA,NA,NA,"53584",auto,Rosanae,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"847",2020-01-27 18:26:09-03,IAC,IAC,"55570",S,Plantae,Rutaceae-2.Amyridoideae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,L.L. Silva,L.L. Silva,"1995","03","08",Brasil,São Paulo,São Paulo,"Parque do Ibirapuera, pista de cooper",-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,NA,s/nº,"1995","03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"849",2019-01-25 15:37:00-02,IAC,IAC,"7536",S,Plantae,Rutaceae-2.Amyridoideae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,F.C. Hoehne,M. Koscinski,"1933","11","15",Brasil,São Paulo,São Paulo,Horto Florestal,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,Material recebido por Bento Pickel em 27-7-1944,NA,NA,s/nº,"1933","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"851",2020-07-23 12:21:32-03,CEPLAC,CEPEC,"82308",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,NA,J. R. Pirani,W. Hoehne,"1951","11","10",Brasil,São Paulo,SÃO PAULO,Parque do Estado da cidade.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,30/12/1983,NA,NA,NA,SÃO PAULO,"3550308"
-47.5200004577637,-23.2099990844727,"969",2020-11-12 17:03:13-03,UEL,FUEL,"28557",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Bufo, LVB; Rodrigues, RR","Bufo, LVB; Sabadim, PC",NA,NA,NA,Brasil,São Paulo,Porto Feliz,NA,-47.5200004577637,-23.2099990844727,NA,NA,NA,NA,NA,NA,NA,"126","1997",NA,NA,Tracheophyta,Sapindales,NA,NA,NA,"19715",auto,NA,NA,NA,NA,NA,PORTO FELIZ,"3540606"
-46.756944,-23.460556,"971",2019-11-01 15:10:03-03,UnB,UB,"186265",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Franco, GADC","Esteves, R; Sousa, RC; Pereira, HF; Lima, CD","2007","11","14",Brasil,São Paulo,São Paulo,Parque Estadual do Jaraguá. Trilha do Lago.,-46.756944,-23.460556,"-46.756944","-23.460556",NA,NA,"Flores esverdeadas, perfumadas.; Árvore 20m.",NA,NA,"280","2007","11","15",Dicotyledoneae,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"982",2019-05-06 12:02:18-03,UFU,HUFU,"35465",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,Handro O.,"1940","11","20",Brasil,São Paulo,São Paulo,Jardim Botânico de São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore com flores alvas.,HUFU00022665,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1006",2021-03-04 15:46:28-03,IF,SPSF,"07613",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,((Engl.)) Engl.,NA,Romualdo,"1935","02","01",Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Magnoliophyta,Sapindales,NA,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.756944,-23.460556,"1013",2021-03-04 15:46:28-03,IF,SPSF,"39961",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,((Engl.)) Engl.,G.A.D.C. Franco,R.Esteves & R.C.Sousa & H.F.A.Pereira & C.D.Lima,"2007","11","14",Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.756944,-23.460556,NA,NA,"813","813","COLETA: Árvore, 20m. Flores esverdeadas perfumadas.; GEOGRAFIA: Trilha do Lago;",NA,NA,"280","2007","11","15",Magnoliophyta,Sapindales,NA,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1026",2021-03-04 15:46:28-03,IF,SPSF,"03349",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,((Engl.)) Engl.,NA,A. Rodrigues,"1948","12","07",Brasil,SP,São Paulo,Arboreto de Vila Amalia,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Magnoliophyta,Sapindales,NA,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1027",2021-03-04 15:46:28-03,IF,SPSF,"11919",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,((Engl.)) Engl.,J.A.Pastore,M.A. Cunha,"1951","11","13",Brasil,SP,São Paulo,bairro de Vila Amalia,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto&nf;;",NA,NA,NA,"2002","07","11",Magnoliophyta,Sapindales,NA,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1028",2021-03-04 15:46:28-03,IF,SPSF,"33381",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,((Engl.)) Engl.,NA,G.M.P.Ferreira & L.R.C.Jacintho,"1995","01","30",Brasil,SP,São Paulo,bairro de Vila Ema,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"10",NA,NA,NA,Magnoliophyta,Sapindales,NA,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1029",2021-03-04 15:46:28-03,IF,SPSF,"00122",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Doll)S.Denham & Aliscioni,NA,M.Koscinski,"1933","11","01",Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,104A,NA,NA,NA,Magnoliophyta,Sapindales,NA,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1030",2021-03-04 15:46:28-03,IF,SPSF,"00743",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,((Engl.)) Engl.,NA,D.Bento Pickel,"1943","08","30",Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Magnoliophyta,Sapindales,NA,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1031",2021-03-04 15:46:28-03,IF,SPSF,"06255",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,((Engl.)) Engl.,NA,M.Koscinski,"1930","02","01",Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Magnoliophyta,Sapindales,NA,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1032",2021-03-04 15:46:28-03,IF,SPSF,"33414",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,((Engl.)) Engl.,NA,R.P.S.Pena,"1999","11","09",Brasil,SP,São Paulo,parque Ibirapuera,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: proximo ao herbario municipal&nf;;",NA,NA,"19",NA,NA,NA,Magnoliophyta,Sapindales,NA,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1033",2021-03-04 15:46:28-03,IF,SPSF,"07421",PreservedSpecimen,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,((Engl.)) Engl.,NA,M.A. Cunha,"1951","10","29",Brasil,SP,São Paulo,Vila Amália,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Magnoliophyta,Sapindales,NA,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1079",2019-11-21 10:18:42-03,IBt,SP,"118736",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Mattos, J","1965","01","05",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânica de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"12655","1994","05",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1080",2019-11-21 10:18:42-03,IBt,SP,"47120",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Handro, O","1943","05","28",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânico de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP048411,SP048411,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1081",2019-11-21 10:18:42-03,IBt,SP,"78938",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Kuhlmann, M","1944","11","22",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânico de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"3403",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1082",2019-11-21 10:18:42-03,IBt,SP,"44819",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,NA,"Handro, O","1940","11","20",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânico de São Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP048410,SP048410,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1083",2019-11-21 10:18:42-03,IBt,SP,"334796",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Pirani, JR","Hoehne, W","1944","11","10",Brasil,São Paulo,São Paulo,Parque do estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP048396,SP048396,s.n.,"2002",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1084",2019-11-21 10:18:42-03,IBt,SP,"490539",S,Plantae,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,(Engl.) Engl.,"Aragaki, S; Petri, L","Petri, L; Pou, HV","2016","06","15",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"414","2016","12","19",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4500007629395,-23.5,"1086",2020-11-05 09:52:42-03,IBt,SP,"19835",S,Plantae,Rutaceae,Esenbeckia,riedeliana,Esenbeckia riedeliana,Engl.,"Pirani, JR","Sellow, F",NA,NA,NA,Brasil,São Paulo,Sorocaba,Ipanema,-47.4500007629395,-23.5,NA,NA,NA,NA,Obs. de O. Handro (II/1950): Segundo Martius (Flora brasiliensis) este material foi colhido em Ypanema,SP001583,SP001583,"2174","1994","05",NA,NA,NA,Isosyntype,NA,NA,"17154",auto,NA,NA,NA,NA,NA,SOROCABA,"3552205"
