X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"622",2019-02-15 11:49:49-02,IPA,IPA,"10357",S,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Kirkbride, J.H.","Pickel, B.","1940","09","26",Brasil,São Paulo,São Paulo,"Chácara dos Morrinhos, Arbusto da mata.",-46.6300010681152,-23.5400009155273,NA,NA,IPA0010357,NA,"1982","01",NA,"4753",NA,NA,NA,Southern America,NA,NA,Plantae,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"625",2019-02-15 11:49:49-02,IPA,IPA,"10356",S,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Kirkbride, J.H.","Pickel, B.","1938","10","27",Brasil,São Paulo,São Paulo,"Chácara dos Morrinhos, à margem da mata.",-46.6300010681152,-23.5400009155273,NA,NA,IPA0010356,NA,"1982","01",NA,"4308",NA,NA,Arbusto.,Southern America,NA,NA,Plantae,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8800010681152,-23.1700000762939,"662",2020-12-20 21:19:20-03,UFV,VIC,"011123",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Silva, A.F.; Capellari, J.r. .L.","1986","10","08",Brasil,São Paulo,São José dos Campos,Flora da reserva florestal Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,VIC011123,VIC011123,NA,NA,NA,"1489",NA,NA,"Árvored de ate 7 m, folhas de verde mais intenso na face venral e frutos verdes,depois de castanhos, casca branco esverdeados e creme, lenho creme,súber liso.",NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.5499992370605,-23.1100006103516,"665",2020-12-20 21:19:20-03,UFV,VIC,"011940",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Meira, Neto J A; et al.","1987","11","16",Brasil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,VIC011940,VIC011940,NA,NA,NA,"21307",NA,NA,"Árvore de 3 m, flores brancas, na beira de estrada",NA,NA,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"666",2020-12-20 21:19:20-03,UFV,VIC,"011962",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Bernacci, L.C.; et al.","1987","05","04",Brasil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,VIC011962,VIC011962,NA,NA,NA,"21068",NA,NA,"Arbusto de 2 m, frutos roseos quando maduros.",NA,NA,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"680",2020-12-20 21:19:20-03,UFV,VIC,"012002",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Meira, Neto J A; et al.","1987","11","16",Brasil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,VIC012002,VIC012002,NA,NA,NA,"21335",NA,NA,"Arbusto de 1 m,flores brancas, no interior de mata.",NA,NA,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-45.8800010681152,-23.1700000762939,"681",2020-12-20 21:19:20-03,UFV,VIC,"010957",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Silva, A.F.","1985","10","24",Brasil,São Paulo,São José dos Campos,Flora da reserva florestal Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,VIC010957,VIC010957,NA,NA,NA,"1314",NA,NA,"Árvore de até 8 m, casca e lenho brancos, flores brancas, com a fece amarela, aromáticas.",NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"682",2020-12-20 21:19:20-03,UFV,VIC,"011114",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Silva, A.F.; Capellari, J.r. .L.","1986","10","04",Brasil,São Paulo,São José dos Campos,Flora da reserva florestal Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,VIC011114,VIC011114,NA,NA,NA,"1478",NA,NA,"Árvore de 6 m, inflorescências de involucro verde, cascacreme e lenho creme,súber fino,com fendasfinas e pústulas.",NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"683",2020-12-20 21:19:20-03,UFV,VIC,"011124",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Silva, A.F.; Capellari, J.r. .L.","1986","10","08",Brasil,São Paulo,São José dos Campos,Flora da reserva florestal Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,VIC011124,VIC011124,NA,NA,NA,"1490",NA,NA,"Árvore de até 6 m, botões florais brancos, folhas de verde mais intenso na face ventral casca de creme esverdeado,para lilás claro , lenho creme,súber liso, de algumas verrugas cicatrizez anelares.",NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"684",2020-12-20 21:19:20-03,UFV,VIC,"011138",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Silva, A.F.; Capellari, J.r. .L.","1986","11","20",Brasil,São Paulo,São José dos Campos,Flora da reserva florestal Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,VIC011138,VIC011138,NA,NA,NA,"1505",NA,NA,"Árvore de até 5 m, casca de verde oliva, a creme, lenho creme,suber áspero com pústulas.",NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"685",2020-12-20 21:19:20-03,UFV,VIC,"010895",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Silva, A.F.","1985","10","08",Brasil,São Paulo,São José dos Campos,Flora da reserva florestal Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,VIC010895,VIC010895,NA,NA,NA,"1249",NA,NA,"Arvoreta de 2,5 m, em barranco de estrada flores branco esverdeadas, de base do tubo ligeiramente rosada.",NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"686",2020-12-20 21:19:20-03,UFV,VIC,"011172",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Muell.Arg.,NA,"Silva, A.F.","1987","03","06",Brasil,São Paulo,São José dos Campos,Flora da reserva florestal Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,VIC011172,VIC011172,NA,NA,NA,"1544",NA,NA,"Árvore de ate 5 m ,frutos de cor verde.",NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"714",2019-11-21 14:44:37-03,UFJF,CESJ,"386",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,hancorniifolia,Psychotria hancorniifolia,Benth.,O. Handro,L. Roth,"1943","12","24",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,CESJ000386,NA,NA,NA,NA,CESJ386,NA,NA,"Árvore grande, flores branco esverdeadas.",América do Sul,NA,NA,Angiosperma,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"794",2020-06-16 17:49:09-03,UFJF,CESJ,"305",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,O. Handro,"L. Krieger; L. Roth","1942","07","10",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,CESJ000305,NA,NA,NA,NA,CESJ305,NA,NA,"Arbusto, flores brancas, frutos negros.",América do Sul,NA,NA,Angiosperma,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.183333,-23.4,"819",2021-03-01 16:40:01-03,UNICAMP,UEC,"200476",S,Plantae,Rubiaceae,Psychotria,longipes,Psychotria longipes,Müll.Arg.,"Giacomin, LL","Pereira, LS; Belinello, R; Leal, DAG","2009","11","02",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4",UEC158034,UEC158034,"2009",NA,NA,N297,"990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 4 metros de altura. Frequência da espécie na parcela: n=5; Mata Atlântica",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.945278,-23.330333,"820",2021-03-01 16:40:01-03,UNICAMP,UEC,"160434",S,Plantae,Rubiaceae,Psychotria,longipes,Psychotria longipes,Müll.Arg.,"Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","25",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"-45.945278","-23.330333",UEC039450,UEC039450,"2011","05",NA,"355","999","999","Material vegetativo. Cerca de 6 m de altura e 13 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.8800010681152,-23.1800003051758,"835",2021-03-01 16:40:02-03,UNICAMP,UEC,"339999",S,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell.) Müll.Arg.,"Taylor, CM","Sugiyama, M; Chiea, SAC","1983","09","22",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,UEC118059,UEC118059,"1998",NA,NA,"15550",NA,NA,"Árvore de 3m de alt, inflorescência jovem.",NA,NA,NA,Magnoliopsida,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"1125",2020-06-29 09:32:00-03,UFRRJ,RBR,"29283",S,Plantae,Rubiaceae,Psychotria,hancorniifolia,Psychotria hancorniifolia,Benth.,M. Gomes,A. Puttemans,NA,NA,NA,Brasil,São Paulo,São Paulo,Avenida Paulista.,-46.6300010681152,-23.5400009155273,NA,NA,RBR00029283,NA,"1992","10","22","2150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1126",2020-06-29 09:32:00-03,UFRRJ,RBR,"29284",S,Plantae,Rubiaceae,Psychotria,hancorniifolia,Psychotria hancorniifolia,Benth.,M. Gomes,A. Puttemans,"1912","11","24",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,RBR00029284,NA,"1992","10","22",s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1130",2020-06-29 09:32:02-03,UFRRJ,RBR,"24872",S,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,Vell.,J.H. Kirkbride-Junior,F.C. Hoehne,"1931","11","27",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,RBR00024872,NA,"1977","04","25",s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8499984741211,-23.6399993896484,"1226",2020-12-21 16:43:51-03,MBM,MBM,"317754",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Franco, G.A.D.C.","Ivanauskas, N.M.; et al.; et al.","2005","12","15",Brazil,São Paulo,Embu,Vale do Sol (Datum Córrego Alegre),-46.8499984741211,-23.6399993896484,NA,NA,MBM317754,MBM317754,"2006","01","01","6135","923","923",Árvore de 12m. Flores brancas e botões,Southern America,NA,NA,NA,NA,NA,NA,"6851",auto,NA,NA,NA,NA,NA,NA,EMBU DAS ARTES,"3515004"
-46.5299987792969,-23.6599998474121,"1230",2020-12-21 16:43:51-03,MBM,MBM,"100754",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Rosa, N.A.","Rosa, N.A.; Pires, J.M.; Pires, J.M.","1980","11","27",Brazil,São Paulo,Santo André,Reserva Serra Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,MBM100754,MBM100754,"1981",NA,NA,"3856",NA,NA,"Árvore de 8m a 9m de alt.; 40 cm de circ.; base da corola arroseada. Ponta branca",Southern America,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"1232",2020-12-21 16:43:51-03,MBM,MBM,"215810",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"J.H.; Kirbride Jr.","Hoehne, F.C.",NA,NA,NA,Brazil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,MBM215810,MBM215810,"1977","04","25",s.n.,NA,NA,"Arbusto, fl. alvas.",Southern America,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5800018310547,-23.3099994659424,"1272",2020-12-21 16:43:51-03,MBM,MBM,"158622",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Mendaçolli, S.L.J.","Baitello, J.B.; et al.; et al.","1979","10","26",Brazil,São Paulo,Mairiporã,"Serra da Cantareira, Região do Pinheirinho",-46.5800018310547,-23.3099994659424,NA,NA,MBM158622,MBM158622,"1986",NA,NA,s.n.,NA,NA,"Arbusto, próximo de árvore",Southern America,NA,NA,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.8800010681152,-23.1800003051758,"1316",2020-12-21 16:43:51-03,MBM,MBM,"144717",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Zappi, D.","Egler, S.G.","1989","10","25",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.8800010681152,-23.1800003051758,NA,NA,MBM144717,MBM144717,"1993","12",NA,"22181",NA,NA,"Arbusto (2,5m); casca lisa; flores brancas; solo arenoso; beira de trillha. Mata primária",Southern America,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"1519",2020-12-11 11:41:05-03,UFMG,BHCB,"71482",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,"Figueiredo, RA","2002","05","03",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,NA,p30,NA,NA,"Árvore, 5 m, frutos atropurpúreos",Southern America,NA,NA,Dicotyledon,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.939528,-23.825778,"1571",2021-02-11 17:21:36-03,UFPR,UPCB,"75636",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Santos, L. B. dos","Lombardi, J.A.","2010","10","19",Brasil,São Paulo,São Lourenço da Serra,"Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Águas",-46.939528,-23.825778,"-46.939528","-23.825778",NA,NA,"2011","02",NA,"7910","707","743","Trilhas no interior de mata atlântica secundária. Arbusto ca. 1,2m, folhas papiráceas, flores brancas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.9099998474121,-23.6000003814697,"1627",2015-05-18 14:34:00-03,MO,MOBOT,"3228213",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),L.C. Bernacci,"2000","11","6",Brazil,São Paulo,Cotia,"Cotia, morro grande, Reserva, borda da mata",-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,NA,NA,NA,Bernacci 2884,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,"23869",auto,NA,NA,NA,NA,"1",NA,COTIA,"3513009"
-46.1500015258789,-23.2000007629395,"1628",2015-05-18 14:46:00-03,MO,MOBOT,"3230743",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),Moysés Kuhlmann,"1949","8","3",Brazil,São Paulo,Igaratá,Igaratá. Mata da fazenda do Sr. Barboza,-46.1500015258789,-23.2000007629395,NA,NA,NA,NA,NA,NA,NA,Kuhlmann 1954,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,"24798",auto,NA,NA,NA,NA,"1",NA,IGARATÁ,"3520202"
-46.8666667,-23.1833333,"1654",2015-05-15 11:28:00-03,MO,MOBOT,"3226642",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),Grady L. Webster,"1984","10","15",Brazil,São Paulo,NA,"Mun. Jundiai; Serra do Japi, montane thickets on upper ridges",-46.8666667,-23.1833333,NA,NA,NA,NA,NA,NA,NA,Webster 25424,"1050.00000000","1150.00000000",NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,JUNDIAÍ,"3525904"
-46.7302778,-23.8186111,"1702",2015-05-18 14:56:00-03,MO,MOBOT,"3228346",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),R.J.F. Garcia|G.M.P. Ferreira|M. Heineberg,"1995","4","20",Brazil,São Paulo,NA,"Parelheiros,Centro Paulus. Mata secundária próxima á sede.",-46.7302778,-23.8186111,NA,NA,NA,NA,NA,NA,NA,Garcia 655,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.4666667,-23.5833333,"1712",2020-03-29 15:50:00-03,MO,MOBOT,"3228710",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),S.J. de Sordi|et al.,"1994","5","25",Brazil,São Paulo,NA,parque Eológico da APA do carmo. Trilha 6 (interior da mata),-46.4666667,-23.5833333,NA,NA,NA,NA,NA,NA,NA,Sordi 05,"830.00000000",NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.4666667,-23.5833333,"1739",2015-05-18 11:09:00-03,MO,MOBOT,"3230183",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),R.J.F. Garcia|et al.,"1994","5","24",Brazil,São Paulo,NA,"parque Ecológico da APA do carmo; Trilha 2.",-46.4666667,-23.5833333,NA,NA,NA,NA,NA,NA,NA,Garcia 463,"850.00000000",NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.7302778,-23.8186111,"1756",2016-01-01 19:32:00-02,MO,MOBOT,"3231333",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),S.A.P. Godoy|C. Palaria|V. Agostinho,"1995","4","20",Brazil,São Paulo,NA,"Parelheiros, SP-SP Centro Paulus",-46.7302778,-23.8186111,NA,NA,NA,NA,NA,NA,NA,Godoy 498,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.9099998474121,-23.6000003814697,"1761",2015-05-18 14:35:00-03,MO,MOBOT,"3229317",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),L.C. Bernacci,"2000","12","5",Brazil,São Paulo,Cotia,"Cotia, Caucaia do Alto, Fazenda do Sr. pedroso, interior da mata",-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,NA,NA,NA,Bernacci 2970,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,"23869",auto,NA,NA,NA,NA,"1",NA,COTIA,"3513009"
-46.9099998474121,-23.6000003814697,"1762",2018-02-25 05:30:00-03,MO,MOBOT,"3228656",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),Rosângela Simão-Bianchini|S. Bianchini,"1995","10","29",Brazil,São Paulo,Cotia,municipio de Cotia. Estrada Santa Rosa,-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,NA,NA,NA,Simão-Bianchini 842,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,"23869",auto,NA,NA,NA,NA,"1",NA,COTIA,"3513009"
-46.6300010681152,-23.5400009155273,"1763",2015-05-18 14:58:00-03,MO,MOBOT,"3228185",PreservedSpecimen,Plantae,Rubiaceae,Palicourea,sessilis,Palicourea sessilis,(Vell.) C.M. Taylor,C.M. Taylor (MO),Lucia Rossi|et al.,"1984","10","10",Brazil,São Paulo,São Paulo,parque do Morumbi.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,Rossi s.n.,NA,NA,NA,South America,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1812",2020-06-22 14:18:15-03,UNESP-IBILCE,SJRP,"01622",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,Neusa Diniz da Cruz,Reinaldo Alves de Pinho,NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto da mata;",América do Sul,NA,NA,Tracheophyta,Gentianales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5499992370605,-23.1100006103516,"1813",2020-06-22 14:18:15-03,UNESP-IBILCE,SJRP,"09748",PreservedSpecimen,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,NA,R.C. de Oliveira,NA,NA,NA,Brasil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto 2 m, na borda da mata;",América do Sul,NA,NA,Tracheophyta,Gentianales,NA,NA,"21675",auto,Magnoliopsida,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.939444,-23.825556,"1817",2018-09-12 14:48:32-03,UNIOESTE,UNOP,"7054",S,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Santos, L.B. dos","Lombardi, J.A.; Saka, M.N.; Cavalca, L.B.; Saka, M.N.; Cavalca, L.B.","2010","10","19",Brasil,São Paulo,São Lourenço da Serra,"Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Águas",-46.939444,-23.825556,"-46.939444","-23.825556",NA,NA,"2011","02",NA,"7910","707","707","Trilhas no interior de mata atlântica secundária. Arbusto ca. 1,2 m, folhas papiráceas, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.5299987792969,-23.6599998474121,"1827",2020-08-31 08:57:38-03,INPA,INPA,"136174",S,Plantae,Rubiaceae,Psychotria,longipes,Psychotria longipes,Müll.Arg.,"Taylor, CM","Rosa, NA","1980","11","27",Brasil,São Paulo,Santo André,Reserva Biológica do alto da Serra Paranapiacaba.,-46.5299987792969,-23.6599998474121,NA,NA,INPA0136174,INPA0136174 INPA0136174_e,"2014","10",NA,"3856",NA,NA,NA,Southern America,NA,NA,Dicotyledon Asterids,Gentianales,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-45.8800010681152,-23.1700000762939,"1835",2020-08-31 08:57:52-03,INPA,INPA,"172282",S,Plantae,Rubiaceae,Psychotria,vellosiana,Psychotria vellosiana,Benth.,"Taylor, CM","Silva, AF da","1985","10","24",Brasil,São Paulo,São José dos Campos,"Reserva Florestal da Boa Vista, Mata do Horto.",-45.8800010681152,-23.1700000762939,NA,NA,INPA0172282,INPA0172282 INPA0172282_e,"2014","10",NA,"1314",NA,NA,NA,Southern America,NA,NA,Dicotyledon Asterids,Gentianales,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.623611,-23.641111,"1883",2020-07-24 17:21:15-03,MBML,MBML-HERBARIO,"22155",NA,Plantae,Rubiaceae,Psychotria,sessilis,Psychotria sessilis,(Vell) Müll.Arg.,NA,R. A. Pinho,"1963","11","04",Brasil,São Paulo,São Paulo,Parque do Estado,-46.623611,-23.641111,46W37'25,23S38'28,MBML022155,NA,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
