X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,county,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,fieldNumber,typeStatus,individualCount,NM_MUNICIP,CD_GEOCMU
-45.8869,-23.1794,"628",2020-02-20 14:37:14-03,IAC,IAC,"28481",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli,I. Mimura,"169","1961","12","30",NA,Brasil,São Paulo,"7,6 - 7,7 Km a SSE em linha reta da Praça Principal, 400 -800 m a oeste da estrada de Paraibúna, cabeceira de um vale pequeno",NA,NA,NA,NA,-45.8869,-23.1794,NA,NA,São José dos Campos,NA,NA,"1999","-45.8869","-23.1794","08","16",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8869,-23.1794,"629",2020-02-20 14:37:14-03,IAC,IAC,"28482",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli,I. Mimura,"88","1966","11","14",NA,Brasil,São Paulo,"7,6 - 7,7 Km a SSE em linha reta da praça principal, 400 - 800 m a oeste da estrada para Paraibpuna, cabeceira de um vale pequeno",NA,manta contínua de arbustos e árvores pequena de até 4-5 m alt.,NA,NA,-45.8869,-23.1794,NA,NA,São José dos Campos,NA,NA,"1999","-45.8869","-23.1794","08","16",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6361,-23.5475,"630",2020-02-20 14:37:14-03,IAC,IAC,"28483",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli,F.C. Hoehne,s/nº,"1933","10","13",NA,Brasil,São Paulo,Jabaquara,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1999","-46.6361","-23.5475","08","16",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"631",2020-02-20 14:37:14-03,IAC,IAC,"28485",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,J.H. Kirkbride Jr.,H. Luederwaldt,s/nº,"1907","05","25",NA,Brasil,São Paulo,Ipiranga,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1975","-46.6361","-23.5475","06","25",NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4581,-23.5017,"637",2020-02-20 14:37:14-03,IAC,IAC,"36366",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,S.M. Campo,"79","1959","11","20",NA,Brasil,São Paulo,5 a 6 Km oeste da cidade de Sorocaba,NA,NA,NA,NA,-47.4581,-23.5017,NA,NA,Sorocaba,NA,NA,"1998","-47.4581","-23.5017","06","01",NA,NA,NA,NA,SOROCABA,"3552205"
-47.6886,-23.3503,"638",2020-02-20 14:37:14-03,IAC,IAC,"36367",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,F.C. Hoehne & A. Gehrt,s/nº,"1936","11","10",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-47.6886,-23.3503,NA,NA,Iperó,NA,NA,"1998","-47.6886","-23.3503","06","01",NA,NA,NA,NA,IPERÓ,"3521002"
-47.2225,-23.6564,"639",2020-02-20 14:37:14-03,IAC,IAC,"36368",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,T. Yano & O. Yano,"59","1985","11","16",NA,Brasil,São Paulo,"Estrada para o bairro dos Gabriel, Km 63 da SP-250",NA,NA,NA,NA,-47.2225,-23.6564,NA,NA,Ibiúna,NA,NA,"1998","-47.2225","-23.6564","06","01",NA,NA,NA,NA,IBIÚNA,"3519709"
-46.8761,-23.5106,"640",2020-02-20 14:37:14-03,IAC,IAC,"36370",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,A.C. Brade,"7060","1914","10","15",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-46.8761,-23.5106,NA,NA,Barueri,NA,NA,"1998","-46.8761","-23.5106","06","01",NA,NA,NA,NA,BARUERI,"3505708"
-46.6361,-23.5475,"641",2020-02-20 14:37:14-03,IAC,IAC,"36371",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,O. Handro,s/nº,"1943","12","04",NA,Brasil,São Paulo,Parque Jabaquara,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1998","-46.6361","-23.5475","06","01",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5511,-23.6231,"642",2020-02-20 14:37:14-03,IAC,IAC,"36373",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,A. Gehrt,s/nº,"1922","10","07",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-46.5511,-23.6231,NA,NA,São Caetano do Sul,NA,NA,"1998","-46.5511","-23.6231","06","01",NA,NA,NA,NA,SÃO CAETANO DO SUL,"3548807"
-46.6361,-23.5475,"643",2020-02-20 14:37:14-03,IAC,IAC,"36374",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,H. Luederwaldt,s/nº,"1907","05","25",NA,Brasil,São Paulo,Ipiranga,NA,exsicata do Herbário do Museu Paulista no. 130,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1998","-46.6361","-23.5475","06","01",NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8869,-23.1794,"644",2020-02-20 14:37:14-03,IAC,IAC,"36375",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,I. Mimura,"88","1961","11","14",NA,Brasil,São Paulo,"7,4-7,7 Km ao SSE em linha reta da praça principal, 400-800 m oeste da estrada para Paraibuna",NA,NA,NA,NA,-45.8869,-23.1794,NA,NA,São José dos Campos,NA,NA,"1998","-45.8869","-23.1794","06","01",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6361,-23.5475,"645",2020-02-20 14:37:14-03,IAC,IAC,"36376",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,F.C. Hoehne,s/nº,"1933","10","13",NA,Brasil,São Paulo,Jabaquara,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1998","-46.6361","-23.5475","06","01",NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8869,-23.1794,"647",2020-02-20 14:37:14-03,IAC,IAC,"37037",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,I. Mimura,"151","1961","12","20",NA,Brasil,São Paulo,"Área disjuntiva de cerrado de várias centenas de Km2, rodeada antigamente por mata, parte superior da encosta leste do vale do Córrego da Ressaca,6-6 1/2 Km a SW da saída, ao longo da rodovia Presidente Dutra, 100-500 m ao lado SE da rodovia",NA,NA,NA,NA,-45.8869,-23.1794,NA,NA,São José dos Campos,NA,NA,"1998","-45.8869","-23.1794","06","02",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6361,-23.5475,"648",2020-02-20 14:37:14-03,IAC,IAC,"37038",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,J.H. Kirkbride Jr.,F.C. Hoehne,s/nº,"1931","11","27",NA,Brasil,São Paulo,Parque do Estado,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1975","-46.6361","-23.5475","06","27",NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8869,-23.1794,"649",2020-02-20 14:37:14-03,IAC,IAC,"37039",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,I. Mimura,"255","1962","02","06",NA,Brasil,São Paulo,"Área disjuntiva de cerrado de várias centenas de Km2, rodeada antigamente por mata, 7,4-7,7 Km a SSE em linha reta da praça principal, 400 - 800 m a oeste da estrada para Paraibúna, cabeceira de um vale pequeno",NA,NA,NA,NA,-45.8869,-23.1794,NA,NA,São José dos Campos,NA,NA,"1998","-45.8869","-23.1794","06","02",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8869,-23.1794,"650",2020-02-20 14:37:14-03,IAC,IAC,"37040",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,J.H. Kirkbride Jr.,I. Mimura,"121","1961","11","24",NA,Brasil,São Paulo,Ca. de 9 Km SSE em linha reta da praça principal,NA,NA,NA,NA,-45.8869,-23.1794,NA,NA,São José dos Campos,NA,NA,"1977","-45.8869","-23.1794","06","24",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6361,-23.5475,"656",2020-02-20 14:37:14-03,IAC,IAC,"54237",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,J.H. Kirkbride Jr.,W. Hoehne,s/nº,"1944","05","02",NA,Brasil,São Paulo,Butantã,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1989","-46.6361","-23.5475","06","02",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"657",2020-02-20 14:37:14-03,IAC,IAC,"54238",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,J.H. Kirkbride Jr.,W. Hoehne,s/nº,"1949","01","27",NA,Brasil,São Paulo,Brooklyn Paulista,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1989","-46.6361","-23.5475","06","27",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"658",2020-02-20 14:37:14-03,IAC,IAC,"54239",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,J.H. Kirkbride Jr.,W. Hoehne,s/nº,"1948","07","29",NA,Brasil,São Paulo,Av. Arací,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1989","-46.6361","-23.5475","06","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"659",2020-02-20 14:37:14-03,IAC,IAC,"54241",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,S.L. Jung-Mendaçolli & J.N. Prazeres,W. Hoehne,s/nº,"1948","10","19",NA,Brasil,São Paulo,Brooklyn Paulista,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"2006","-46.6361","-23.5475","10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"660",2020-02-20 14:37:14-03,IAC,IAC,"54242",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,W. Hoehne,W. Hoehne,s/nº,"1945","01","25",NA,Brasil,São Paulo,Caieiras,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1945","-46.6361","-23.5475","01","25",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"661",2020-02-20 14:37:14-03,IAC,IAC,"54243",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,J.H. Kirkbride Jr.,A.B. Joly,"242","1946","11","27",NA,Brasil,São Paulo,Butantã,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1946","-46.6361","-23.5475","11","27",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"663",2020-02-20 14:37:14-03,IAC,IAC,"54240",S,Plantae,NA,NA,Rubiaceae-205.Rubioideae-Coussareeae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Mart. & Zucc. ex Schult. & Schult.f.,J.H. Kirkbride Jr.,W. Hoehne,s/nº,"1947","11","06",NA,Brasil,São Paulo,Próx. a Interlagos,NA,NA,NA,NA,-46.6361,-23.5475,NA,NA,São Paulo,NA,NA,"1989","-46.6361","-23.5475","06","06",NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8800010681152,-23.1700000762939,"699",2019-11-01 15:09:00-03,UnB,UB,"175913",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Delprete, PG","Mimura, I","151","1961","12","20",Southern America,Brasil,São Paulo,NA,NA,"Erva ereta. Sépalas róseas. Xorola: tubo externamente lilás-escuro, internamente brancos; lobos lilás-claros. Antera roxa; estilete lilás; estigma roxo.",NA,NA,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"717",2019-11-01 15:09:00-03,UnB,UB,"175911",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Delprete, PG","Mimura, I","255","1962","02","06",Southern America,Brasil,São Paulo,"7,4-7,7km ao SSE em linha reta da praça principal de São José dos Campos",NA,Erva 5m. Corola e antera lilás.,NA,NA,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,"1998",NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"718",2019-11-01 15:09:00-03,UnB,UB,NA,PreservedSpecimen,Plantae,Dicotyledoneae,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Smith, LB; Smith, SF","Mimura, I","169","1961","12","30",Southern America,Brasil,São Paulo,76-77 km ao SSE em linha reta da praça principal de São José dos Campos. 400-800 m ao oeste da estrada para Paraibuna,NA,"Erva. Diâmetro da face da flor 6-8 mm. Corola: tubo internamente branco, lobos roxos. Estilete e estigma roxo; Uma área disjuntiva de cerrado de várias centenas de km2, rodeada antigamente por mata. Cabeceira de um vale pequeno. Manta contínua de arb",NA,NA,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,"1966",NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"719",2019-11-01 15:09:00-03,UnB,UB,"192929",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Junior, JH","Mimura, I","121","1961","11","24",Southern America,Brasil,São Paulo,"Uma área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Ca. 9 km SSE em linha reta da praça principal de Sao José Dos Campos.",NA,"Erva. Pétalas lilás com lobos de cor mais clara. Face 6 mm diam. Filete lilás; anteras roxo-cinzentas.; Cerrado aberto, arbustos 1,0-1,5 m.",NA,NA,-45.8800010681152,-23.1700000762939,"660","660",São José dos Campos,"39297",auto,"1975",NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"776",2020-08-20 14:56:28-03,UFSC,FLOR,"36175",PreservedSpecimen,Plantae,NA,Gentianales,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,NA,"Hoehne, F.C.",s.n.,"1931","11","27",NA,Brasil,São Paulo,Parque do Estado.,NA,flor roxo-lilás,FLOR0036175,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"777",2021-03-04 15:46:02-03,IF,SPSF,"02421",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Declieuxia,cordigera,var. angustifolia,Declieuxia cordigera var. angustifolia,ex Schult. & Schult.f. & Mart. & Zucc.,S.L.J.Mendaçolli,J.P. Coelho,NA,"1945","12","06",América do Sul,Brasil,SP,NA,NA,"GEOGRAFIA: Bosque.;",NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-45.95,-23.266667,"778",2021-03-04 15:46:02-03,IF,SPSF,"47842",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. & Mart. & Zucc.,J.B.Baitello,T.E.Barreto,"142","2013","01","13",América do Sul,Brasil,SP,PEMCJ,NA,"COLETA: Herbáceo; GEOGRAFIA: Campo de altitude.;",NA,NA,-45.95,-23.266667,NA,NA,Campos do Jordão,NA,NA,"2015",NA,NA,"04","23",Magnoliopsida,NA,NA,NA,JACAREÍ,"3524402"
-46.8699989318848,-23.5100002288818,"842",2019-11-21 10:17:47-03,IBt,SP,"6834",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Brade, AC","7060","1914","10",NA,NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-46.8699989318848,-23.5100002288818,NA,NA,Barueri,"9134",auto,"1975",NA,NA,NA,NA,NA,NA,NA,NA,BARUERI,"3505708"
-46.7400016784668,-23.3600006103516,"843",2019-11-21 10:17:47-03,IBt,SP,"143089",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Hoehne, W",s.n.,"1945","01","25",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-46.7400016784668,-23.3600006103516,NA,NA,Caieiras,"9448",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,CAIEIRAS,"3509007"
-47.2200012207031,-23.6499996185303,"847",2019-11-21 10:17:47-03,IBt,SP,"321119",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Oliveira, JA","Cordeiro, I; Yano, O; Rielle Mendes, F; Gallina, P","1697","1998","05","13",NA,Brasil,São Paulo,Ca. 3 km da estrada que sai á esquerda (sentido São Paulo-Ibiúna) da rodovia SP-250 km 63,NA,NA,NA,NA,-47.2200012207031,-23.6499996185303,NA,NA,Ibiúna,"43112",auto,"2012",NA,NA,"09",NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"848",2019-11-21 10:17:47-03,IBt,SP,"205367",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,NA,Declieuxia cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Sobral, M","Yano, T; Yano, O","59","1985","11","16",NA,Brasil,São Paulo,Estrada para Bairro dos Gabriel no km 63 da SP-250,NA,NA,NA,NA,-47.2200012207031,-23.6499996185303,NA,NA,Ibiúna,"43112",auto,"1991",NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.6800003051758,-23.3500003814697,"849",2019-11-21 10:17:47-03,IBt,SP,"36741",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Kirkbride Jr, JH","Hoehne, FC; Gehrt, A",s.n.,"1936","11","10",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-47.6800003051758,-23.3500003814697,NA,NA,Iperó,"17831",auto,"1975",NA,NA,NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-46.5499992370605,-23.6200008392334,"856",2019-11-21 10:17:47-03,IBt,SP,"8014",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Gehrt, A",s.n.,"1922","10","07",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,-46.5499992370605,-23.6200008392334,NA,NA,São Caetano do Sul,"4028",auto,"1975",NA,NA,NA,NA,NA,NA,NA,NA,SÃO CAETANO DO SUL,"3548807"
-45.8800010681152,-23.1700000762939,"859",2019-11-21 10:17:47-03,IBt,SP,"93793",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Mimura, I","409","1962","06","07",NA,Brasil,São Paulo,"Ca. 6,9 km SSE em linha reta da praça principal",NA,NA,NA,NA,-45.8800010681152,-23.1700000762939,"600","630",São José dos Campos,"39297",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"860",2019-11-21 10:17:47-03,IBt,SP,"93797",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Mimura, I","403","1962","05","30",NA,Brasil,São Paulo,"Ca. 8,5 km SSE em linha reta da praça principal",NA,NA,NA,NA,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"861",2019-11-21 10:17:47-03,IBt,SP,"78751",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Mimura, I","151","1961","12","20",NA,Brasil,São Paulo,"Uma área disjuntiva de cerrado, de várias centanas de km², rodeada antigamente por mata, parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2 km ao S.W. (ao longo da Rodovia Pres. Dutra), da saida para São José dos Campos, 100-500m",NA,NA,NA,NA,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,"1977",NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"862",2019-11-21 10:17:47-03,IBt,SP,"78726",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Mimura, I","169","1961","12","30",NA,Brasil,São Paulo,"Uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata, 74-77 km ao SSE em linha reta da praça principal de São José dos Campos, 400-800m ao oeste da estrada para Paraibuna, cabeceira de um vale pequeno, mata contínua",NA,NA,NA,NA,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,"1977",NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"863",2019-11-21 10:17:47-03,IBt,SP,"78669",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Mimura, I","88","1961","11","14",NA,Brasil,São Paulo,"Uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata, 74-77 km ao SSE em linha reta da praça principal de São José dos Campos, 400-800m ao oeste da estrada para Paraibuna, cabeceira de um vale pequeno, mata contínua",NA,NA,NA,NA,-45.8800010681152,-23.1700000762939,"600","640",São José dos Campos,"39297",auto,"1977",NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"864",2019-11-21 10:17:47-03,IBt,SP,"78626",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Mimura, I","255","1962","02","06",NA,Brasil,São Paulo,"Uma área disjuntiva de cerrado, de várias centenas de km², rodeada antigamente por mata, 74-77 km ao SSE em linha reta da praça principal de São José dos Campos, 400-800m ao oeste da estrada para Paraibuna, cabeceira de um vale pequeno, mata contínua",NA,NA,NA,NA,-45.8800010681152,-23.1700000762939,NA,NA,São José dos Campos,"39297",auto,"1977",NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
