X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,phylum,order,recordNumber,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,geoFlag,continentOcean,preparationType,previousCatalogNumber,imagecode,infraspecificEpithet,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"2083",2021-03-04 15:44:55-03,IF,SPSF,"42823",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,R.J.F. Garcia,"2008","02","25",S.Honda & R.J.F. Garcia & R.S.Pando & R.Costa,"2007","12","27",Brasil,SP,São Paulo,Parque Tizo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: Arvoreta 2m; calice externamente manchado de vermelho nos botões e nas flores.; GEOGRAFIA: Fragmento 1;",NA,Magnoliophyta,Myrtales,"312","53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.765833,-23.453611,"2089",2021-03-04 15:44:55-03,IF,SPSF,"39327",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,G.A.D.C. Franco,"2007","05","30",F.M.Souza & R.Esteves & R.C.Sousa & W. Corrêa,"2007","05","24",Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.765833,-23.453611,NA,NA,"COLETA: Árvore, 8m. Frutos abertos, sementes marrons_douradas.; GEOGRAFIA: Trilha do Pai Zé;",NA,Magnoliophyta,Myrtales,"762",NA,"1059","1059",NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.530833,-23.387778,"2090",2021-03-04 15:44:55-03,IF,SPSF,"39423",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,J.A.Pastore,"2008","02","26",F. A. R. D. P. Arzolla & J.A.Pastore & C. de Moura & F.E.S.P.Vilela,"2008","02","26",Brasil,SP,Guarulhos,"Parque Estadual da Cantareira, Núcleo Cabuçú",-46.530833,-23.387778,NA,NA,"COLETA: Árvore 10m, botões florais de ápice vináceo.; GEOGRAFIA: Trilha da Cachoeira.;",NA,Magnoliophyta,Myrtales,"1252",NA,"810","810",NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.763611,-23.451389,"2091",2021-03-04 15:44:55-03,IF,SPSF,"40011",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,G.A.D.C. Franco,"2008","05","20",F.M.Souza & R.C.Sousa & A.N.Oliveira & M.D.Bel,"2008","03","25",Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.763611,-23.451389,NA,NA,"COLETA: Árvore, 3m. Botões verde e vináceos e flor amarela.; GEOGRAFIA: Trilha do Pai Zé;",NA,Magnoliophyta,Myrtales,"1087",NA,"975","975",NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2102",2021-03-04 15:44:55-03,IF,SPSF,"04100",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,M.A. Cunha,"1951","01","26",Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto Bassoti&nf;;",NA,Magnoliophyta,Myrtales,NA,"53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2103",2021-03-04 15:44:55-03,IF,SPSF,"06274",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,M.Koscinski,NA,NA,NA,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,"159","53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2104",2021-03-04 15:44:55-03,IF,SPSF,"31197",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,NA,NA,NA,NA,NA,F.S.Peres,"2003","01","18",Brasil,SP,São Paulo,P.E.Alberto Lofgren,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area administrativa, proximo ao viveiro de mudas&nf;;",NA,Magnoliophyta,Myrtales,"5","53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2105",2021-03-04 15:44:55-03,IF,SPSF,"06245",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,J.A.Pastore,"2011","07","19",B.Braga,"1969","02","06",Brasil,SP,São Paulo,"serra da Cantareira, Pedra Grande",-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Porte arbóreo.&nf;Nome popular: dedaleira;",NA,Magnoliophyta,Myrtales,NA,"53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2106",2021-03-04 15:44:55-03,IF,SPSF,"05534",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,NA,NA,NA,NA,NA,B.Braga,NA,NA,NA,Brasil,SP,São Paulo,"serra da Cantareira, Pedra Grande",-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,NA,"53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2107",2021-03-04 15:44:55-03,IF,SPSF,"11583",PreservedSpecimen,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,NA,NA,NA,NA,NA,O.T. Aguiar,"1987","12","04",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Myrtales,"219","53584",NA,NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.13,-23.52,"2131",2017-09-11 17:10:28-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Martius, C",NA,NA,NA,Brazil,São Paulo,São Roque,prov. S. Paulo ad villam S. Roque et in Serra de Mantiqueira,-47.13,-23.52,NA,NA,NA,NA,NA,NA,s.n.,"15567",NA,NA,NA,auto,Southern America,NA,NA,P13P2N0065,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.29,-23.26,"2143",2017-09-11 17:10:28-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari hemisphaerica,Koehne,NA,NA,NA,NA,"Lund, PW",NA,NA,NA,Brazil,São Paulo,Itu,"prov. S. Paulo, in campis ad Ytu",-47.29,-23.26,NA,NA,NA,NA,NA,NA,s.n.,"22309",NA,NA,NA,auto,Southern America,NA,NA,NA,hemisphaerica,NA,NA,NA,NA,NA,NA,ITU,"3523909"
-46.466667,-23.85,"2156",2017-09-11 17:10:28-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata,Pohl,NA,NA,NA,NA,"Burchell, WJ","1827","01","18",Brazil,São Paulo,São Bernardo do Campo,"IBB/ São Bernardo do Campo, SP, about the village of São Bernardo",-46.466667,-23.85,"-46.466667","-23.85",NA,NA,NA,NA,"3963",NA,NA,NA,NA,NA,Southern America,NA,NA,P13P2N0065 P13P2N0066,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.547444,-23.413861,"2227",2019-11-21 10:07:43-03,IBt,SP,"487617",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Rossi, L","2013","02","22","Rossi, L; Kirizawa, M; Shirasuna, R; Silva, JH","2013","02","22",Brasil,São Paulo,Guarulhos,"Cabuçu, Acampamento Mackenzie.",-46.547444,-23.413861,"-46.547444","-23.413861",NA,NA,NA,NA,"2385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.42525,-23.391389,"2228",2019-11-21 10:07:43-03,IBt,SP,"487618",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Shirasuna, RT","2014","12","15","Shirasuna, RT","2014","12","15",Brasil,São Paulo,Guarulhos,"Rodoanel norte, lote 6, OAE 604.",-46.42525,-23.391389,"-46.42525","-23.391389",NA,NA,NA,NA,"3786",NA,"788","788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.5499992370605,-23.1100006103516,"2235",2020-07-16 10:05:37-03,IBt,SP,"291017",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Tozzi, AMGA","1995","11","14",Brasil,São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,NA,NA,95-117,"21675",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.8400001525879,-23.7099990844727,"2238",2019-11-21 10:07:43-03,IBt,SP,"430350",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Simão Bianchini, R","2011","05","02","Simão Bianchini, R; Cordeiro, I; Fortes, EP; Pscheidt, AC","2010","12","10",Brasil,São Paulo,Itapecerica da Serra,"Lote 5 Rodoanel Mário Covas, Trecho Sul",-46.8400001525879,-23.7099990844727,NA,NA,NA,NA,NA,NA,"1841","12011",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITAPECERICA DA SERRA,"3522208"
-46.6300010681152,-23.5400009155273,"2247",2020-11-05 09:51:55-03,IBt,SP,"359621",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Bartolomeu, JG","1953","02","11",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2248",2020-08-27 12:19:41-03,IBt,SP,"303040",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Hoehne, FC","1918","02","23",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2249",2020-08-27 12:19:41-03,IBt,SP,"1523",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Hoehne, FC","1918","02","23",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2250",2019-11-21 10:07:43-03,IBt,SP,"490537",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,"Aragaki, S; Petri, L","2016","12","19","Petri, L; Pou, HV","2016","06","02",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"357","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2251",2019-11-21 10:07:43-03,IBt,SP,"204303",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Kirizawa, M; Wanderley, MGL; Goes, M; Noffs, LB","1977","12","15",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"317","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2252",2019-11-21 10:07:43-03,IBt,SP,"204228",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Noffs, LB; Wanderley, MGL; Goes, M; Kirizawa, M","1977","12","15",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"41","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2253",2019-11-21 10:07:43-03,IBt,SP,"204114",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Kirizawa, M; Noffs, LB; Wanderley, MGL","1977","11","17",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"310","53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2254",2019-11-21 10:07:43-03,IBt,SP,"246885",S,Plantae,Lythraceae,Lafoensia,pacari,Lafoensia pacari,A.St.-Hil.,NA,NA,NA,NA,"Cruz, AMR; Câmara, MC","1974","10",NA,Brasil,São Paulo,São Paulo,Parque Siqueira Campos,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,"53584",NA,NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"2262",2019-11-21 10:07:43-03,IBt,SP,"943",S,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata lundii,Koehne,"Kuhlmann, M","1944","03","25","Pedroso, A","1918","03","09",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",-46.5299987792969,-23.6599998474121,NA,NA,Flor creme,NA,NA,NA,"5","27258",NA,NA,NA,auto,NA,NA,NA,NA,lundii,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2263",2019-11-21 10:07:43-03,IBt,SP,"1756",S,Plantae,Lythraceae,Lafoensia,replicata,Lafoensia replicata lundii,Koehne,"Kuhlmann, M","1944","03","25","Hoehne, FC","1918","04","06",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",-46.5299987792969,-23.6599998474121,NA,NA,Árvore,NA,NA,NA,s.n.,"27258",NA,NA,NA,auto,NA,NA,NA,NA,lundii,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
