X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,recordNumber,locality,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"1150",2021-03-04 15:44:15-03,IF,SPSF,"16361",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,O.T. Aguiar & R.Esteves,"1993","07","13",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"453",Parque Estadual Alberto Löfgren,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1151",2021-03-04 15:44:15-03,IF,SPSF,"08088",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,J.B.Baitello,B.Costa,"1971","08","04",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1987","06","30",NA,Parque Estadual do Instituto Florestal,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1152",2021-03-04 15:44:15-03,IF,SPSF,"33162",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,F.A.R.D.P.Arzolla,"2004","04","26",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"535",P.E.Alberto Lofgren,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.7799987792969,-24.1800003051758,"1179",2021-03-04 15:44:15-03,IF,SPSF,"29592",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,J.B.Baitello,F.M.Souza,"2001","04","16",Brasil,SP,Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2004","03","29","158","Parque Estadual da Serra do Mar, Núcleo Curucutu",América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"26998",auto,Magnoliopsida,NA,NA,NA,ITANHAÉM,"3522109"
-46.560001373291,-23.6900005340576,"1183",2021-03-04 15:44:15-03,IF,SPSF,"14598",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,C.A.F.Silva,"1990","06","21",Brasil,SP,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,P.Municipal Chico Mendes,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"31119",auto,Magnoliopsida,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"1184",2021-03-04 15:44:15-03,IF,SPSF,"00272",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,A. Rodrigues,"1943","10","01",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Horto Florestal,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1185",2021-03-04 15:44:15-03,IF,SPSF,"05512",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,M.A. Cunha,"1959","11","20",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Horto Florestal,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1186",2021-03-04 15:44:15-03,IF,SPSF,"06317",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,M.Gonzaga,"1940","11","01",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Horto Florestal,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1187",2021-03-04 15:44:15-03,IF,SPSF,"10271",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,A.Cassalho,"1986","03","02",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"serra da Cantareira, morro do Pavao",América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1188",2021-03-04 15:44:15-03,IF,SPSF,"08155",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,NA,B.Lopes,"1935","11","01",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,Serra da Cantereira,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1189",2021-03-04 15:44:15-03,IF,SPSF,"06235",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,NA,J.B.Baitello,M.Koscinski,"1930","02","01",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1989","06","15",NA,Serra da Cantereira,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1190",2021-03-04 15:44:15-03,IF,SPSF,"50390",PreservedSpecimen,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,E.H.P. Barretto,F.F. Pascalicchio & E.H.P. Barretto & O.S.Anjos Neto & R.J.F.Garcia & Y.K.Fukushima-Hein & B.G. Fries,"2015","07","29",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: Árvore de 8m de altura com frutos verdes, cupula marrom e internamente vermelha. Sementes coletadas para cultivo. DAP = 20cm (DEPAVE-2); GEOGRAFIA: Estrada do Gramado.&nf;UTM: 23K X=318398 Y=73549915. Borda de mata.;",NA,NA,"2015","08","01","36",Sítio Nova Esperança,América do Sul,NA,NA,Magnoliophyta,Laurales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1227",2021-02-08 12:42:59-03,UFRGS,ICN,"031760",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Moraes, P","Pikeç, BJ","1948","09","08",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Espécie ameaçada de extinção (Em perigo).,ICN00014558,ICN00014558 ICN00014558_1,NA,NA,NA,"1003",Horto Florestal,América do Sul,NA,NA,Dicotyledon,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.614167,-23.641944,"1266",2019-11-21 10:07:32-03,IBt,SP,"454661",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Nicolau, SA","Kondrat, H","2013","09","26",Brasil,São Paulo,São Paulo,-46.614167,-23.641944,"-46.614167","-23.641944","832","832",NA,NA,NA,NA,NA,NA,"196","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 2, espécime nº 1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.4199981689453,-23.8899993896484,"1287",2019-11-21 10:07:32-03,IBt,SP,"25408",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB; Werff, H van der",s.col.,"1899","08","09",Brasil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"9",Água Fria,NA,NA,NA,NA,NA,NA,NA,"15123",auto,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"1288",2019-11-21 10:07:32-03,IBt,SP,"10573",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB; Werff, H van der","Hoehne, FC","1946","10","16",Brasil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,NA,SP055320,SP055320,"1990",NA,NA,s.n.,Subida da Serra,NA,NA,NA,NA,NA,NA,NA,"15123",auto,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.6300010681152,-23.5400009155273,"1295",2019-11-21 10:07:32-03,IBt,SP,"26640",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB; Werff, H van der","Gehrt, A","1930","10","05",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,s.n.,Cidade Jardim,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1296",2020-11-19 09:29:30-03,IBt,SP,"272126",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB","Aguiar, OT; Esteves, RL","1993","07","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP055318,SP055318,"2003",NA,NA,"453","Instituto Florestal de São Paulo, Parque Estadual Alberto Loefgreen, jardim do Palácio de Verão do Governo do Estado",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1297",2019-11-21 10:07:32-03,IBt,SP,"300387",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,NA,"Cordeiro, I","1996","01","10",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP055317,SP055317,NA,NA,NA,"1625","Interlagos, SESC Interlagos, fragmento de mata ombrófila",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1298",2019-11-21 10:07:32-03,IBt,SP,"28425",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB","Hoehne, FC","1931","10","26",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP055323,SP055323,"2003",NA,NA,s.n.,"Parque do Estado, Nativa no Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1299",2019-11-21 10:07:32-03,IBt,SP,28425a,Carpo,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB","Hoehne, FC","1931","10","26",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,s.n.,"Parque do Estado, Nativa no Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1300",2019-11-21 10:07:32-03,IBt,SP,"490449",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Aragaki, S; Petri, L","Mourad, BM; Petri, L","2015","10","12",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2016","12","19","95",Parque Estadual das Fontes do Ipiranga,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1301",2019-11-21 10:07:32-03,IBt,SP,"13849",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB","Gehrt, A","1924","11","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP055316,SP055316,"2003",NA,NA,s.n.,Pirajussara,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1302",2019-11-21 10:07:32-03,IBt,SP,"30890",S,Plantae,Lauraceae,Ocotea,odorifera,Ocotea odorifera,(Vell.) Rohwer,"Baitello, JB","Brioso, N",NA,NA,NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"122",Serra da Cantareira,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
