X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,phylum,order,continentOcean,preparationType,class,individualCount,fieldNumber,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"70",2019-12-05 14:48:38-03,UFSCar,SORO,"7762",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,E.H.P.Barreto,"Barreto, E.H.P.; Garcia, R.J.F.; Pascalicchio, F.F.; Granato, L.","435","2015","01","29",Brasil,São Paulo,São Paulo,Marsilac. Estrada das Arapongas. Mata.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore, 14m alt., casca estriada, flores brancas.",NA,NA,"2015","02",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"72",2019-10-03 10:04:13-03,UFSCar,SORO,"6541",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,J. Mattos,NA,"2804","1952","01","09",Brasil,São Paulo,São Paulo,nativa do Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore de mata virgem,NA,NA,"1976",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.866667,-24.2,"75",2021-03-04 15:45:24-03,IF,SPSF,"34286",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,NA,Natália M. Ivanauskas,Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5010","2004","01","15",Brasil,SP,Sete Barras,"Bairro Rio Preto, 6a Gleba, Sítio do Olímpio, antiga estrada para retirada de madeira, Floresta Ombrófila Densa.",-47.866667,-24.2,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 16m de altura e 120cm de perímetro à altura do peito. Matriz 2144;",NA,NA,"2005","05","01",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,Magnoliopsida,NA,NA,NA,SETE BARRAS,"3551801"
-46.6300010681152,-23.5400009155273,"80",2020-08-26 10:49:59-03,MCN-FZBRS,HAS,"74329",PreservedSpecimen,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,Legr.,NA,"Ferraz, A.M.",s.n.,"1965","10",NA,Brasil,São Paulo,São Paulo,Nativo no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Na mata virgem. Árvore alta. Frutos maduros alaranjados.,HAS0074329,NA,NA,NA,NA,"53584",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.614444,-23.641944,"82",2019-11-21 10:11:36-03,IBt,SP,"454687",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Kondrat, H","Kondrat, H","129","2013","04","29",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 4, espécime nº 177",-46.614444,-23.641944,"-46.614444","-23.641944","831","831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"85",2019-11-21 10:11:36-03,IBt,SP,"406676",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Nicolau, SA","Costa, RA; Nicolau, SA; Santos, ML","47","2007","07","14",Brasil,São Paulo,Salesópolis,"Bairro dos Freires, Estrada Contorno da Barragem, Usina-Parque de Salesópolis, trilha da margem esquerda Cachoeira dos Freires",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,Árvore ca. 18 m alt. Frutos verdes,SP006873,SP006873,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"86",2019-11-21 10:11:36-03,IBt,SP,"170120",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Mattos, JR","Kuhlmann, M","2804","1952","01","09",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore da mata virgem.,SP006868,SP006868,"1976",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"87",2019-11-21 10:11:36-03,IBt,SP,"80038",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Kawasaki, ML","Kuhlmann, M","2892","1953","09","22",Brasil,São Paulo,São Paulo,Nativa no Jardim Botãnico e Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Árvore da mata, 15-20m alt., frutos maduros alaranjados.",SP006869,SP006869,"2000",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"88",2019-11-21 10:11:36-03,IBt,SP,"41050",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Aguiar, OT","Toledo, JF",s.n.,"1949","10",NA,Brasil,São Paulo,São Paulo,Nativa o Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore da mata.,SP006872,SP006872 SP006872_01,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"89",2019-11-21 10:11:36-03,IBt,SP,"490463",S,Plantae,Myrtaceae,Eugenia,pruinosa,Eugenia pruinosa,D.Legrand,"Aragaki, S; Petri, L","Mourad, BM; Petri, L","113","2015","10","14",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2016","12","19","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
