X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,county,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,fieldNumber,individualCount,class,typeStatus,NM_MUNICIP,CD_GEOCMU
-47.994167,-24.141389,"203",2021-03-04 15:46:07-03,IF,SPSF,"31749",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,NA,NA,A.P.Savassi,"270","2002","04","21",América do Sul,Brasil,SP,Parque Estadual Carlos Botelho - Núcleo Sete Barras,-47.994167,-24.141389,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,NA,NA,Sete Barras,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,SETE BARRAS,"3551801"
-46.531944,-23.391667,"209",2021-03-04 15:46:07-03,IF,SPSF,"37529",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,J.A.Pastore,C. de Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & G.C.R.de Paula,"122","2007","11","08",América do Sul,Brasil,SP,"Parque Estadual da Cantareira, Núcleo Cabuçú",-46.531944,-23.391667,"815","815",NA,"COLETA: Erva, até 60 cm, flores brancas.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"2009","01","22",Guarulhos,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,GUARULHOS,"3518800"
-46.531944,-23.391944,"210",2021-03-04 15:46:07-03,IF,SPSF,"39428",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,F. A. R. D. P. Arzolla,J.A.Pastore & F. A. R. D. P. Arzolla & C. de Moura & F.E.S.P.Vilela,"1555","2008","02","25",América do Sul,Brasil,SP,"Parque Estadual da Cantareira, Núcleo Cabuçú",-46.531944,-23.391944,"808","808",NA,"COLETA: Arbustiva, flores cor creme; GEOGRAFIA: Trilha da Cachoeira;",NA,NA,"2008","03","17",Guarulhos,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,GUARULHOS,"3518800"
-46.536667,-23.362778,"211",2021-03-04 15:46:07-03,IF,SPSF,"39440",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,F. A. R. D. P. Arzolla,F. A. R. D. P. Arzolla & O. T. Aguiar & C. de Moura & J.A.Pastore & F.E.S.P.Vilela,"1257","2008","02","27",América do Sul,Brasil,SP,"Parque Estadual da Cantareira, Hortolândia",-46.536667,-23.362778,"1145","1145",NA,"COLETA: Arbustiva até 2m, inflorescências verdes amareladas.;",NA,NA,"2008","03","17",Mairiporã,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,SÃO PAULO,"3550308"
-46.774444,-23.455833,"212",2021-03-04 15:46:07-03,IF,SPSF,"39957",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,G.A.D.C. Franco,F.M.Souza & R.Esteves & R.C.Sousa & D.Souza & C.D.Lima,"1055","2008","01","31",América do Sul,Brasil,SP,Parque Estadual do Jaraguá,-46.774444,-23.455833,"884","884",NA,"COLETA: Arbusto, 1,30m. Botões amarelo-claro.; GEOGRAFIA: Trilha do Mauro;",NA,NA,"2008","02","13",São Paulo,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,SÃO PAULO,"3550308"
-46.763889,-23.474722,"213",2021-03-04 15:46:07-03,IF,SPSF,"40036",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,G.A.D.C. Franco,F.M.Souza & R.Esteves & J.B.Silva & R.L.M.Garcia,"818","2007","06","04",América do Sul,Brasil,SP,Parque Estadual do Jaraguá,-46.763889,-23.474722,"806","806",NA,"COLETA: Arbusto, 2m. Frutos imaturos verdes.; GEOGRAFIA: Trilha das Garças;",NA,NA,"2008","03","24",São Paulo,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,SÃO PAULO,"3550308"
-46.369722,-23.395278,"214",2021-03-04 15:46:07-03,IF,SPSF,"52835",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,S.A.Nicolau,R.J. Almeida-Scabbia et al.,"808","2012","10","30",América do Sul,Brasil,SP,NA,-46.369722,-23.395278,"716","716",NA,"COLETA: Arbusto com aprox. 1,5m de altura. Flores creme.; GEOGRAFIA: Floresta com áreas de dossel relativamente preservado e algumas clareiras. Imediações da Rua Jujiro Nakayama.;",NA,NA,"2013","05","25",Arujá,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,ARUJÁ,"3503901"
-46.376944,-23.3925,"215",2021-03-04 15:46:07-03,IF,SPSF,"53022",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,R.Simão Bianchini,R.Simão-Bianchini,"1986","2013","12","03",América do Sul,Brasil,SP,Rodoanel Mário Covas,-46.376944,-23.3925,NA,NA,NA,"COLETA: Subarbusto com aprox. 1,5m de altura. Inflorescência muito jovem.; GEOGRAFIA: Sub-bosque de mata suprimida. Trecho norte, lote 6.;",NA,NA,"2014","01","24",Guarulhos,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,GUARULHOS,"3518800"
-46.5800018310547,-23.3099994659424,"216",2021-03-04 15:46:07-03,IF,SPSF,"34058",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,NA,M.C.Gobitta,M.C.Gobitta & J.A.Pastore & F.A.R.D.P.Arzolla & G.C.R.Paula,"3","2005","02","03",América do Sul,Brasil,SP,"P.E.Cantareira, Barrocada",-46.5800018310547,-23.3099994659424,NA,NA,NA,"COLETA: XLS: SPSFNovo; Arbusto até 2m, flores odoriferas cor creme; GEOGRAFIA: Floresta ombrofila densa montana&nf;;",NA,NA,"2005","04","05",Mairiporã,NA,NA,"15840",auto,NA,NA,Magnoliopsida,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"217",2021-03-04 15:46:07-03,IF,SPSF,"19027",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,C.M.Taylor,G.A.D.C. Franco,"1342","1995","05","08",América do Sul,Brasil,SP,"P.E.Cantareira, Engordador",-46.6300010681152,-23.5400009155273,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 2m, frutos verdes.&nf;Em baranco úmido.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"2007","11","01",São Paulo,NA,NA,"53584",auto,NA,NA,Magnoliopsida,NA,SÃO PAULO,"3550308"
-47.066667,-23.95,"223",2019-11-21 10:18:18-03,IBt,SP,"139950",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Eiten, G; Clayton, WD","6044","1965","02","13",NA,Brasil,São Paulo,"Along the São Paulo - Registro highway Br 2, ca. 40 km Sw of turnoff to village of São Lourenço da Serra",-47.066667,-23.95,"750","750",NA,NA,NA,NA,"1997",NA,NA,Itapecerica da Serra,"-47.066667","-23.95",NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-46.466667,-23.583333,"227",2019-11-21 10:18:18-03,IBt,SP,"289291",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Sordi, SJ; et al.","10","1994","05","25",NA,Brasil,São Paulo,Parque Ecológico APA do Carmo,-46.466667,-23.583333,"830","830",NA,NA,NA,NA,"1997",NA,NA,São Paulo,"-46.466667","-23.583333",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.466667,-23.583333,"228",2019-11-21 10:18:18-03,IBt,SP,"300410",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Garcia, RJF; et al.","451","1994","05","24",NA,Brasil,São Paulo,"Parque Ecológico APA do Carmo, Trilha 1",-46.466667,-23.583333,"850","850",NA,NA,NA,NA,"2007",NA,NA,São Paulo,"-46.466667","-23.583333",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.216667,-24.05,"229",2019-11-21 10:18:18-03,IBt,SP,"300558",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Pirani, JR; et al.","3093","1994","04","19",NA,Brasil,São Paulo,"Fazenda Iterei, Serra de Paranapiacaba, trilha Riacho Posse Nova",-47.216667,-24.05,"500","500",NA,NA,NA,NA,"2007",NA,NA,Miracatu,"-47.216667","-24.05",NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.730278,-23.818611,"230",2019-11-21 10:18:18-03,IBt,SP,"301025",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Garcia, RJF; et al.","654","1995","04","20",NA,Brasil,São Paulo,"Parelheiros, Centro Paulus. Mata secundária próxima à sede",-46.730278,-23.818611,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,"-46.730278","-23.818611",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.730278,-23.818611,"231",2019-11-21 10:18:18-03,IBt,SP,"301026",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Godoy, SAP; et al.","505","1995","04","20",NA,Brasil,São Paulo,"Parelheiros, Centro Paulus. Trilha à esquerda da casa",-46.730278,-23.818611,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,"-46.730278","-23.818611",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7,-23.583333,"234",2019-11-21 10:18:18-03,IBt,SP,"346044",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Aragaki, S","400",NA,NA,NA,NA,Brasil,São Paulo,Parque Municipal Alfredo Volpi,-46.7,-23.583333,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,"-46.7","-23.583333",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.376833,-23.392556,"236",2019-11-21 10:18:18-03,IBt,SP,"472228",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Simão Bianchini, R","Simão Bianchini, R","1986","2013","12","03",NA,Brasil,São Paulo,Lote 6.,-46.376833,-23.392556,NA,NA,NA,NA,NA,NA,"2014","01","24",Guarulhos,"-46.376833","-23.392556",NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.369806,-23.395278,"237",2019-11-21 10:18:18-03,IBt,SP,"488342",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Nicolau, SA","Almeida Scabbia, RJ; Rossi, L; Kameyama, C; Fortes, EP","808","2012","10","30",NA,Brasil,São Paulo,Imediações da Rua Jujiro Nakayama.,-46.369806,-23.395278,"716","716",NA,NA,NA,NA,"2013","05","25",Arujá,"-46.369806","-23.395278",NA,NA,NA,NA,NA,NA,ARUJÁ,"3503901"
-46.9099998474121,-23.6000003814697,"242",2021-02-25 09:38:56-03,IBt,SP,"337105",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Simão Bianchini, R","1278","1999","06","30",NA,Brasil,São Paulo,NA,-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cotia,NA,NA,"23869",auto,NA,NA,NA,NA,COTIA,"3513009"
-46.6199989318848,-23.6800003051758,"246",2019-11-21 10:18:18-03,IBt,SP,"300925",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Garcia, RJF; et al.","757","1996","01","19",NA,Brasil,São Paulo,"Distrito de Marsilac, sítio na Estrada para Marsilac",-46.6199989318848,-23.6800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diadema,NA,NA,"6489",auto,NA,NA,NA,NA,DIADEMA,"3513801"
-47.2200012207031,-23.6499996185303,"247",2019-11-21 10:18:18-03,IBt,SP,"245282",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Romaniuc Neto, S; Toledo, CB","922","1988","03","31",NA,Brasil,São Paulo,Bairro do Marundi,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"248",2019-11-21 10:18:18-03,IBt,SP,"245269",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Romaniuc Neto, S; Toledo, CB","932","1988","03","31",NA,Brasil,São Paulo,Bairro do Murundu,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"249",2019-11-21 10:18:18-03,IBt,SP,"245284",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Romaniuc Neto, S; Toledo, CB","924","1988","03","31",NA,Brasil,São Paulo,Bairro do Murundu,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"250",2019-11-21 10:18:18-03,IBt,SP,"221546",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Yano, O; Marcelli, MP",s.n.,"1988","01","14",NA,Brasil,São Paulo,"Bairro dos Gabriel, aproximadamente 8 km a esquerda da SP-25",-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"251",2019-11-21 10:18:18-03,IBt,SP,"244749",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Romaniuc Neto, S; Toledo, CB","958","1988","04","01",NA,Brasil,São Paulo,Caminho do Vargedo,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"252",2019-11-21 10:18:18-03,IBt,SP,"244727",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Romaniuc Neto, S; Toledo, CB","949","1988","04","01",NA,Brasil,São Paulo,Caminho do Vargedo,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"253",2019-11-21 10:18:18-03,IBt,SP,"244974",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Romaniuc Neto, S","985","1989","05","27",NA,Brasil,São Paulo,"Caminho do Vargedo, Morro dos Pereiras",-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"254",2019-11-21 10:18:18-03,IBt,SP,"245492",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Toledo, CB; Romaniuc Neto, S","355","1987","11","29",NA,Brasil,São Paulo,"Morro Água dos Vieiras, próximo a represa da Cachoeira da Fumaça",-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"255",2019-11-21 10:18:18-03,IBt,SP,"245508",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Toledo, CB; Romaniuc Neto, S","394","1987","11","29",NA,Brasil,São Paulo,"Morro Água dos Vieiras, próximo a represa da Cachoeira da Fumaça",-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"256",2019-11-21 10:18:18-03,IBt,SP,"245493",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Toledo, CB; Romaniuc Neto, S","354","1987","11","29",NA,Brasil,São Paulo,"Morro Água dos Vieiras, próximo à represa da Cachoeira da Fumaça",-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.2200012207031,-23.6499996185303,"257",2019-11-21 10:18:18-03,IBt,SP,"301007",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Pastore, JA; Baitello, JB","613","1995","07","21",NA,Brasil,São Paulo,"Parque Estadual de Jurupará, Estrada da Fazenda Tucano, sobre barranco",-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,NA,NA,"2007",NA,NA,Ibiúna,NA,NA,"43112",auto,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.4599990844727,-24.2800006866455,"262",2019-11-21 10:18:18-03,IBt,SP,"200214",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Martuscelli, P","18","1984","06","24",NA,Brasil,São Paulo,"Sítio Irapuã, Br.116, km 348,5",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miracatu,NA,NA,"43974",auto,NA,NA,NA,NA,MIRACATU,"3529906"
-47.4599990844727,-24.2800006866455,"263",2019-11-21 10:18:18-03,IBt,SP,"200233",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,NA,"Martuscelli, P","65","1984","08","19",NA,Brasil,São Paulo,"Sítio Irapuã, km 348,5, Br 116",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miracatu,NA,NA,"43974",auto,NA,NA,NA,NA,MIRACATU,"3529906"
-46.1883010864258,-23.5228004455566,"264",2019-11-21 10:18:18-03,IBt,SP,"340769",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Anunciação, EA","Nicolau, SA; Espírito Santo, CE; Moraes, AL; Dias, JWD","1435","1997","02","10",NA,Brasil,São Paulo,Mata as margens do Rio Tietê.,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mogi das Cruzes,NA,NA,"28666",auto,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883010864258,-23.5228004455566,"265",2019-11-21 10:18:18-03,IBt,SP,"340753",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Anunciação, EA","Nicolau, SA; Espírito Santo, CE; Moraes, AL; Dias, JWD","1442","1997","02","10",NA,Brasil,São Paulo,"Mata as margens do Rio Tietê, área de inundação.",-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mogi das Cruzes,NA,NA,"28666",auto,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883010864258,-23.5228004455566,"266",2019-11-21 10:18:18-03,IBt,SP,"340264",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Anunciação, EA","Nicolau, SA; Mana de Deus, JR; Menezes, AC","1253","1996","12","28",NA,Brasil,São Paulo,"Sítio Matsuo, estrada para Cocuera, interior da mata. Mata da encosta.",-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mogi das Cruzes,NA,NA,"28666",auto,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.6300010681152,-23.5400009155273,"271",2019-11-21 10:18:18-03,IBt,SP,"1485",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Anunciação, EA","Hoehne, FC",s.n.,"1918","11","14",NA,Brasil,São Paulo,Bairro Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1998","06","30",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"272",2019-11-21 10:18:18-03,IBt,SP,"49329",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Handro, O","Roth, L","800","1943","05","20",NA,Brasil,São Paulo,Bairro Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"273",2019-11-21 10:18:18-03,IBt,SP,"6810",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Brade, AC","6808","1914","01","04",NA,Brasil,São Paulo,Bosque da Saúde,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"274",2019-11-21 10:18:18-03,IBt,SP,"1585",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Hoehne, FC",s.n.,"1918","03","01",NA,Brasil,São Paulo,Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"275",2019-11-21 10:18:18-03,IBt,SP,"11590",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Hammar, A",s.n.,"1902","02","15",NA,Brasil,São Paulo,Cantareira. Caminho para a chapada,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"276",2019-11-21 10:18:18-03,IBt,SP,"11609",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Loefgren, A",CGG3045,"1895","06","15",NA,Brasil,São Paulo,"Capoeira, sítio Doll, Serra da Cantareira.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP008202,SP008202,"1997",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"277",2019-11-21 10:18:18-03,IBt,SP,"43091",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Pickel, B","4652","1940","06","20",NA,Brasil,São Paulo,Chácara dos Morrinhos,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1997",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"278",2019-11-21 10:18:18-03,IBt,SP,"49067",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Handro, O",s.n.,"1935","06","01",NA,Brasil,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"279",2019-11-21 10:18:18-03,IBt,SP,"80630",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Taylor, CM","Kuhlmann, M","3398","1944","03","11",NA,Brasil,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2007",NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"280",2019-11-21 10:18:18-03,IBt,SP,"426931",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Pscheidt, AC","Shirasuna, RT; Kanashiro, S","1014","2008","02","26",NA,Brasil,São Paulo,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2009","09","15",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"281",2019-11-21 10:18:18-03,IBt,SP,"426958",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Pscheidt, AC","Shirasuna, RT","1494","2008","07","02",NA,Brasil,São Paulo,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2009","09","15",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"282",2019-11-21 10:18:18-03,IBt,SP,"122739",S,Plantae,NA,NA,Rubiaceae,Psychotria,forsteronioides,Psychotria forsteronioides,Müll.Arg.,"Anunciação, EA","Silva, JS","267","1974","04","09",NA,Brasil,São Paulo,Nativa no Jardim Botânico e Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1980","06","30",São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,SÃO PAULO,"3550308"
