X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,occurrenceRemarks,recordNumber,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,infraspecificEpithet,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"878",2020-11-04 12:17:56-03,ESALQ,ESA,"75462",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Baill.,NA,NA,NA,NA,"Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","10",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. 23o59'S, 46o44'W. 800 m.s.m. Floresta de neblina com campo adjacente.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ESA075462,NA,"Árvore, 8m alt. Brácteas amarelas. Interior de mata.","51.0",NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.4599990844727,"908",2020-11-04 12:15:41-03,ESALQ,ESA,"142633",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. Ex Baill.,NA,NA,NA,NA,"Aragaki, S.","2013","06","21",Brasil,São Paulo,Guarulhos,NA,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,ESA142633,NA,NA,"1304.0",NA,NA,NA,NA,NA,NA,"26398",auto,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.5299987792969,-23.4599990844727,"909",2020-11-04 12:17:56-03,ESALQ,ESA,"5644",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Scott.) Baill.,"Bigio, N.","2017","11","01","Gandolfi, S. et al.","1996","07","23",Brasil,São Paulo,Guarulhos,NA,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,ESA005644,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"26398",auto,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.8800010681152,-23.1800003051758,"916",2020-11-04 12:17:56-03,ESALQ,ESA,"7228",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Scott.) Baill.,"Bigio, N.","2017","11","01","Morellato-Fonzar, L.P.C. ; Rodrigues, R.R.","1984","08","08",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,ESA007228,NA,NA,"16182.0",NA,NA,NA,NA,Magnoliophyta,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.9199981689453,-24.3799991607666,"921",2020-11-04 12:17:56-03,ESALQ,ESA,"22080",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Baill.,"Souza, V.C.",NA,NA,NA,"Miyagi, P.H. et al.","1995","02","15",Brasil,São Paulo,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,ESA022080,NA,NA,"453.0",NA,NA,NA,NA,Magnoliophyta,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.7799987792969,-24.1800003051758,"930",2020-11-04 12:17:56-03,ESALQ,ESA,"75095",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Schott) Baill.,"Souza, V.C. & Rodrigues, R.R.",NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","17",Brasil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.",-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,ESA075095,NA,"Árvore, ca. 6m alt. Botões verde-claros.","190.0",NA,NA,NA,NA,Magnoliophyta,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.7799987792969,-24.1800003051758,"931",2020-11-04 12:17:56-03,ESALQ,ESA,"87165",PreservedSpecimen,Plantae,Peraceae,Pera,glabrata,Pera glabrata,(Scott.) Baill.,"Bigio, N.","2017","11","01","Romão, G.O. ; Souza, V.C.","1999","03","09",Brasil,São Paulo,Itanhaém,Restinga,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,ESA087165,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.39,-23.96,"952",2015-07-02 14:01:47-03,JBP,HPL,"10831",S,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Baill.,J.A. Pastore,"2002","02","13",J.A. Pastore & C. Moura,"2002","02","01",Brasil,SP,São Vicente,"Coletado no Parque Estadual Xixová-Japuí, trilha da pedreira, segundo acesso sentido costeira. S 23° 58' 37 - 24° 02' 06; W 46° 22' 19 - 46° 24' 42",-46.39,-23.96,NA,NA,NA,NA,NA,NA,NA,"1111",NA,NA,NA,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-46.6300010681152,-23.5400009155273,"984",2019-02-15 11:39:58-02,IPA,IPA,"9705",S,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Pickel, B.",NA,NA,NA,"Pickel, B.","1941","08","27",Brasil,São Paulo,São Paulo,"Horto Florestal, Na mata.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0009705,NA,Árvore no oitão do Museu. Frutos verde em agosto.,"5390",NA,Southern America,NA,NA,Plantae,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1024",2019-02-15 11:39:58-02,IPA,IPA,"9706",S,Plantae,Euphorbiaceae,Pera,obovata,Pera obovata,(Klotzsch) Baill.,Gehrt,NA,NA,NA,"Pickel, B.","1939","06","15",Brasil,São Paulo,São Paulo,Chácara dos Morrinhos,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0009706,NA,"Árvore da capoeira; flores femininas.","4351",NA,Southern America,NA,NA,Plantae,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1025",2019-02-15 11:39:58-02,IPA,IPA,"9707",S,Plantae,Euphorbiaceae,Pera,obovata,Pera obovata,(Klotzsch) Baill.,Gehrt,"1940","07",NA,"Pickel, B.","1940","05","01",Brasil,São Paulo,São Paulo,"Chácara dos Morrinhos, Na mata.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,IPA0009707,NA,Frutificação antiga.,"4623",NA,Southern America,NA,NA,Plantae,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.9375,-23.075,"1050",2020-12-20 21:17:01-03,UFV,VIC,"11075",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Silva, A.F. da; Capellari Júnior, L.","1986","04","09",Brasil,São Paulo,São José dos Campos,"Reserva Florestal Prof. Augusto Ruschi, Mata do Horto.",-45.9375,-23.075,"-45.9375","-23.075",NA,NA,VIC011075,VIC011075,"Árvore, c.a. de 18 metros de altura; flores amarelo-esverdeadas; folhas de um verde mais intenso na face ventral, brilhantes, casca amarelo-claro; lenho creme; súber liso com fendas e pústulas; madeira pouco aromática.","1432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"1051",2020-12-20 21:17:01-03,UFV,VIC,"11079",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Silva, A.F. da; Capellari Júnior, L.","1986","05","15",Brasil,São Paulo,São José dos Campos,"Reserva Florestal Prof. Augusto Ruschi, Horto Florestal.",-45.9375,-23.075,"-45.9375","-23.075",NA,NA,VIC011079,VIC011079,"Árvore, c.a. de 20 metros de altura; frutos amarelo-esverdeados, casca rosada coma camada mais interna amarelo-canário; lenho creme pouco aromático; folhas brilhantes na face ventral.","1436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.9375,-23.075,"1052",2020-12-20 21:17:01-03,UFV,VIC,"11173",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Silva, A.F. da","1987","03","06",Brasil,São Paulo,São José dos Campos,Reserva Florestal Prof. Augusto Ruschi,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,VIC011173,VIC011173,"Árvore, c.a. de 18 metros de altura; botões florais amarelo-esverdeados; folhas brilhantes.","1545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.5499992370605,-23.1100006103516,"1069",2020-12-20 21:17:01-03,UFV,VIC,"11970",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Meira Neto, J.A.A.","1989",NA,NA,"Grombone, M.T.; et al.","1987","06","01",Brasil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,VIC011970,VIC011970,"Árvore, c.a. de 8,0 metros de altura, caule marrom bastante fissurado, frutos verdes quando imaturos, maduros enrrugados (Marmeleira).",s.n.,NA,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.8800010681152,-23.1800003051758,"1070",2020-12-20 21:17:01-03,UFV,VIC,"17329",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,"Silva, A.F. da","2000","03","21","Carvalho-Okano, R.M. de","1989","02","20",Brasil,São Paulo,Jundiaí,Serra do Japi - Mirante,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,VIC017329,VIC017329,NA,s.n.,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-45.8800010681152,-23.1700000762939,"1084",2020-12-20 21:17:01-03,UFV,VIC,"10987",PreservedSpecimen,Plantae,Euphorbiaceae,Pera,glabrata,Pera glabrata,(Schott) Poepp. ex Baill.,NA,NA,NA,NA,"Silva, A.F. da; Capellari Júnior, L.","1986","01","09",Brasil,São Paulo,São José dos Campos,"Reserva Florestal Prof. Augusto Ruschi, Mata da reserva.",-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,VIC010987,VIC010987,"Árvore, c.a. de 20 metros de altura; botões florais verde-acastanhados.","1344",NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
