X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"1889",2021-02-08 12:31:45-03,UFRGS,ICN,"098760",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Záchia, RA","Pirani, JR; Silva, RM","1985","08","20",Brasil,SP,São Paulo,cultivada no Jardim do Departamento de Botânica do IBUSP,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ICN00027062,ICN00027062 ICN00027062_1,s.n.,"2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Árvore ca. 6m alt. Flores com pétalas amarelas e interior púrpurea.",NA,América do Sul,NA,NA,Dicotyledon,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1890",2021-02-08 12:31:45-03,UFRGS,ICN,"098761",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H. Rainer,"Záchia, RA","Hoehne, W","1944","09","26",Brasil,SP,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ICN00027059,ICN00027059 ICN00027059_1,s.n.,"2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Árvore.",NA,América do Sul,NA,NA,Dicotyledon,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"2197",2021-02-08 12:31:48-03,UFRGS,ICN,"143394",S,Plantae,Annonaceae,Annona,neosalicifolia,Annona neosalicifolia,H. Rainer,"Záchia, RA","Leitão F° n°, HF","1968","01","31",Brasil,SP,Sete Barras,NA,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,ICN00027195,ICN00027195,"331","2014","12","10","Doação do herbário IAC (2006).; Árvore de 7m; na época c/ frutos em formação.; Nativa a beira da estrada.",NA,América do Sul,NA,NA,Dicotyledon,NA,"34059",auto,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.461047,-23.783147,"2387",2019-11-21 09:58:17-03,IBt,SP,"426204",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Almeida Scabbia, RJ","Búgola Silva, F; Pelissari, G; Yang, AMK; Garrido, CTR; Almeida Scabbia, RJ","2008","06","05",Brasil,São Paulo,Santo André,"Parque Andreense, Clube Campista da Mercedes",-46.461047,-23.783147,"-46.461047","-23.783147",NA,NA,SP010352,SP010352,"8212","2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.2700004577637,-22.9300003051758,"2405",2019-11-21 09:58:17-03,IBt,SP,"162901",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Leitão Filho, HF; Martins, FR; Barros, RC","1979","11","05",Brasil,São Paulo,Joanópolis,Rod. para Montes-Verdes,-46.2700004577637,-22.9300003051758,NA,NA,NA,NA,SP023192,SP023192,"10612","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22329",auto,NA,NA,NA,NA,NA,JOANÓPOLIS,"3525508"
-46.8800010681152,-23.1800003051758,"2406",2019-11-21 09:58:17-03,IBt,SP,"382689",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Lopes, JC","Ceccantini, GCT","2004","02","08",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,SP023167,SP023167,2126D,"2010","04",NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.1883010864258,-23.5228004455566,"2407",2019-11-21 09:58:17-03,IBt,SP,"53779",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Pickel, B","1943","11","30",Brasil,São Paulo,Mogi das Cruzes,Fazenda Paretei,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,SP023179,SP023179,"827","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883010864258,-23.5228004455566,"2408",2019-11-21 09:58:17-03,IBt,SP,"347503",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Tomasulo, PLB","1990","10","27",Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapeti,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,SP023196,SP023196,"62","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.6300010681152,-23.5400009155273,"2417",2019-11-21 09:58:17-03,IBt,SP,"2526",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Hoehne, FC","1918","10","22",Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP023181,SP023181,s.n.,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2418",2019-11-21 09:58:17-03,IBt,SP,2526a,Carpo,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Hoehne, FC","1918","10","22",Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2419",2019-11-21 09:58:17-03,IBt,SP,"793",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Hoehne, FC","1917","10","27",Brasil,São Paulo,São Paulo,Butantã,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP023189,SP023189,s.n.,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2420",2019-11-21 09:58:17-03,IBt,SP,"30659",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Koscinsky, M","1933","06",NA,Brasil,São Paulo,São Paulo,Horto da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP023187,SP023187,s.n.,"2012",NA,NA,Ex herv. Serv. Florestal de São Paulo nº 66,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2421",2019-11-21 09:58:17-03,IBt,SP,"8899",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Usteri, A","1906","11","23",Brasil,São Paulo,São Paulo,Mandaqui,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP023182,SP023182,s.n.,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2422",2019-11-21 09:58:17-03,IBt,SP,"236616",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Lopes, JC","Gorgatti, L","1977","08","24",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP023165,SP023165,"1","2010","04",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2423",2019-11-21 09:58:17-03,IBt,SP,"28420",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Hoehne, FC","1931","10","30",Brasil,São Paulo,São Paulo,"Parque do Estado, Jardim Botânico, Nativa",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP023188,SP023188,s.n.,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2424",2019-11-21 09:58:17-03,IBt,SP,"216611",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Lopes, JC","Janeiro, HC","1985","11","05",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Perto do portão",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP023166,SP023166,s.n.,"2010","04",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2425",2019-11-21 09:58:17-03,IBt,SP,"6668",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mello-Silva, R; Lopes, JC","Brade, AC","1912","12",NA,Brasil,São Paulo,São Paulo,Sant' Anna,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP023191,SP023191,"5883","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4500007629395,-23.5,"2426",2019-11-21 09:58:17-03,IBt,SP,"8821",S,Plantae,Annonaceae,Annona,emarginata,Annona emarginata,(Schltdl.) H.Rainer,"Mamede, MCH","Loefgren, A","1887","10","24",Brasil,São Paulo,Sorocaba,NA,-47.4500007629395,-23.5,NA,NA,NA,NA,SP022375,SP022375,CGG263,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,SOROCABA,"3552205"
