X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,day,imagecode,order,recordNumber,continentOcean,preparationType,phylum,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,eventTime,fieldNumber,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"497",2019-11-01 14:56:57-03,UnB,UB,"149263",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Gomes-Klein, VL","1996",NA,NA,"Kuhlmann, M","1955","02",Brasil,São Paulo,São Paulo,Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"01",NA,NA,"3545",Southern America,NA,Dicotyledoneae,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"498",2019-11-01 14:56:57-03,UnB,UB,"149266",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Gomes-Klein, VL","2000",NA,NA,"Hoehne, W","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"28",NA,NA,SPF15454,Southern America,NA,Dicotyledoneae,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"499",2019-11-01 14:56:57-03,UnB,UB,"149264",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,"Toledo, JF","1944",NA,NA,"Hoehne, W","1941","05",Brasil,São Paulo,São Paulo,Próximo de Anastácio.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,NA,s.n.,Southern America,NA,Dicotyledoneae,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"510",2021-03-04 15:46:56-03,IF,SPSF,"33532",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,NA,NA,NA,NA,NA,M.Kuhlmann,"1955","02",Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"01",NA,Violales,"3545",América do Sul,NA,Magnoliophyta,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"511",2021-03-04 15:46:56-03,IF,SPSF,"33534",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,NA,NA,NA,NA,NA,M.Kuhlmann,"1955","03",Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"15",NA,Violales,3545A,América do Sul,NA,Magnoliophyta,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"512",2021-03-04 15:46:56-03,IF,SPSF,"33565",PreservedSpecimen,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,NA,NA,NA,NA,NA,W.Hoehne,"1944","09",Brasil,SP,São Paulo,proximo Vila Anastacio,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"09",NA,Violales,NA,América do Sul,NA,Magnoliophyta,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.96,-23.3,"545",2017-09-11 17:09:29-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Cucurbitaceae,Trianosperma,martiana,Trianosperma martiana,Cogn.,NA,NA,NA,NA,"Martius, CFP",NA,NA,Brazil,São Paulo,Jacareí,NA,-45.96,-23.3,NA,NA,NA,NA,NA,NA,NA,P06P4N0025,NA,s.n.,Southern America,NA,NA,NA,NA,"19066",auto,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.1883010864258,-23.5228004455566,"656",2020-08-13 18:01:49-03,IBt,SP,"298189",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Corrêa, MA","1996","04",Brasil,São Paulo,Mogi das Cruzes,NA,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,"28",NA,NA,"63",NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-45.8400001525879,-23.5300006866455,"657",2020-05-07 17:14:02-03,IBt,SP,"267980",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Lima, AS","1940","12",Brasil,São Paulo,Salesópolis,NA,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,NA,"19",NA,NA,s.n.,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"659",2020-10-08 08:52:34-03,IBt,SP,"336928",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Simão Bianchini, R","1996","05",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"01",NA,NA,"985",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"660",2020-05-07 17:14:02-03,IBt,SP,"267981",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,s.col.,"1979","02",Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"20",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"661",2020-11-19 09:28:59-03,IBt,SP,"361780",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Hoehne, W","1955","01",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"28",NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"662",2020-08-13 18:01:49-03,IBt,SP,"295973",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Kirizawa, M","1996","06",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"12",NA,NA,3288-A,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"663",2019-11-21 10:03:20-03,IBt,SP,"202235",S,Plantae,Cucurbitaceae,Cayaponia,martiana,Cayaponia martiana,Cogn.,NA,NA,NA,NA,"Toledo, CB; Romaniuc Neto, S; Assis, C","1985","03",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"26",NA,NA,"72",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
