X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordNumber,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,individualCount,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,NM_MUNICIP,CD_GEOCMU
-47.9199981689453,-24.3799991607666,"557",2021-03-04 15:44:08-03,IF,SPSF,"21285",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,P.L.R.de Moraes,"1991","04","28",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata Atlantica&nf;;",NA,NA,NA,NA,NA,NA,"440",Magnoliophyta,Laurales,América do Sul,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"558",2021-03-04 15:44:08-03,IF,SPSF,"12893",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,A.Silva & A.C.Dias,"1989","04","28",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"559",2021-03-04 15:44:08-03,IF,SPSF,"14504",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,P.L.R.Moraes,"1991","06","08",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"449",Magnoliophyta,Laurales,América do Sul,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"560",2021-03-04 15:44:08-03,IF,SPSF,"14760",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,P.L.R.Moraes,"1991","04","28",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"440",Magnoliophyta,Laurales,América do Sul,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.6300010681152,-23.5400009155273,"579",2021-03-04 15:44:08-03,IF,SPSF,"50408",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,E.H.P. Barretto,"2012","05","12",Brasil,SP,São Paulo,"Marsilac, Estrada das Arapongas.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: Árvore de 23m de altura com flores. DAP = 50cm. Voucher de estudo fitossociológico.; GEOGRAFIA: Mata.;",NA,NA,J.B.Baitello,"2013","01","01","131",Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"580",2021-03-04 15:44:08-03,IF,SPSF,"31062",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,Claudete Santa Catarina,"2002","09","09",Brasil,SP,São Paulo,P.E.da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: canela preta&nf;Árvore com frutos.;",NA,NA,J.B.Baitello,"2004","05","01",NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"581",2021-03-04 15:44:07-03,IF,SPSF,"05550",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello & O.T. Aguiar,"1979","06","07",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"582",2021-03-04 15:44:07-03,IF,SPSF,"05790",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello & O.T. Aguiar,"1979","06","03",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"583",2021-03-04 15:44:07-03,IF,SPSF,"05543",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,A. Rodrigues,"1968","09","19",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"584",2021-03-04 15:44:08-03,IF,SPSF,"13463",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello,"1990","05","15",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"354",Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"585",2021-03-04 15:44:07-03,IF,SPSF,"11932",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello,"1988","03","11",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"251",Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"586",2021-03-04 15:44:08-03,IF,SPSF,"13088",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello,"1989","09","02",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"315",Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"587",2021-03-04 15:44:07-03,IF,SPSF,"08142",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,J.B.Baitello & O.T. Aguiar,"1982","05","13",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"588",2021-03-04 15:44:08-03,IF,SPSF,"15531",PreservedSpecimen,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,NA,P.L.R.Moraes,"1992","01","20",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"653",Magnoliophyta,Laurales,América do Sul,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.614167,-23.641944,"668",2019-11-21 10:07:28-03,IBt,SP,"454657",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Kondrat, H","2013","01","21",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 3, espécime nº 1066",-46.614167,-23.641944,"-46.614167","-23.641944","832","832",NA,NA,NA,"Baitello, JB",NA,NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.6599998474121,"677",2021-02-11 09:24:57-03,IBt,SP,"58577",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Kuhlmann, M","1946","05","23",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3165",NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"679",2019-11-21 10:07:28-03,IBt,SP,"56478",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Handro, O","1958","06","18",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"Baitello, JB","2003",NA,NA,"811",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"680",2019-11-21 10:07:28-03,IBt,SP,"490448",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Mourad, BM; Petri, L","2015","10","13",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"Aragaki, S; Petri, L","2016","12","19","94",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"681",2019-11-21 10:07:28-03,IBt,SP,"263260",S,Plantae,Lauraceae,Ocotea,catharinensis,Ocotea catharinensis,Mez,"Silva, EL; Silva, A","1993","05","25",Brasil,São Paulo,São Paulo,"Serra da Cantareira, Núcleo Pinheirinho, estrada principal",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP055058,SP055058,"Baitello, JB","2003",NA,NA,"51",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
