X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,continentOcean,preparationType,previousCatalogNumber,phylum,order,typeStatus,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"1409",2021-03-15 18:28:52-03,USP,SPF,"119274",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,"Pirani, JR","Hoehne, FC",s.n.,"1931","10","05",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Planta viva n°112,SPF00119274,NA,"1983","01",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1568",2020-01-27 18:25:10-03,IAC,IAC,"27638",S,Plantae,Meliaceae-2.Cedreloideae,Cedrela,fissilis,Cedrela fissilis,Vell.,J.A. Pastore,J.A. Pastore,s/nº,"1989","06","05",Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,"Nome vulgar: Cedro; Material doado pelo Herbário D. Bento Pickel",NA,NA,"1989","06","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1569",2020-01-27 18:25:10-03,IAC,IAC,"27648",S,Plantae,Meliaceae-2.Cedreloideae,Cedrela,fissilis,Cedrela fissilis,Vell.,A. Rodrigues,A. Rodrigues,s/nº,"1958","11","07",Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,Material doado pelo Herbário D.Bento Pickel,NA,NA,"1958","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1585",2020-07-23 12:13:46-03,CEPLAC,CEPEC,"75687",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,J. R. Pirani,F. C. Hoehne,"112","1991","09","07",Brasil,São Paulo,SÃO PAULO,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,30/01/1983,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1586",2020-07-23 12:13:46-03,CEPLAC,CEPEC,"75686",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,NA,J. R. Pirani,F. C. Hoehne,NA,"1931","11","27",Brasil,São Paulo,SÃO PAULO,Parque do Estado e Jardim Botanico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,30/01/1983,NA,NA,NA,SÃO PAULO,"3550308"
-46.636389,-23.451333,"1619",2020-09-22 13:48:54-03,USP,SPFW,"3370",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Ferreira, G.B. Cardim, R.H.H.; Mello-Neto, U.G.","13","2011","02","28",Brasil,São Paulo,São Paulo,Parque da Cantareira,-46.636389,-23.451333,"46º38'11,0''W","23º27'04,8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.720147,-23.564817,"1620",2020-09-22 13:48:54-03,USP,SPFW,"3356",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Ceccantini, G.C.T. Ferreira, G.B.; Horta, L.A.D.","3065","2006","12","11",Brasil,São Paulo,São Paulo,Instituto Butantan,-46.720147,-23.564817,"46º43'12,53''W","23º33'53,34''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.69135,-23.805983,"1623",2020-09-22 13:48:55-03,USP,SPFW,"5971",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Ferreira, G.B. Locosselli, G.M.; Cardim, R.H.H.",s.n.,"2007","10",NA,Brasil,São Paulo,São Paulo,NA,-46.69135,-23.805983,"46°41,481'W","23°48,359'S","787","787",Coleta Rodoanel 27.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.63525,-23.449083,"1625",2020-09-22 13:48:54-03,USP,SPFW,"3371",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Ferreira, G.B. Cardim, R.H.H.; Mello-Neto, U.G.","14","2011","02","28",Brasil,São Paulo,São Paulo,Parque da Cantareira,-46.63525,-23.449083,"46º38'06,9''W","23º26'56,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.633444,-23.447472,"1626",2020-09-22 13:48:54-03,USP,SPFW,"3375",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Ferreira, G.B. Cardim, R.H.H.; Mello-Neto, U.G.","18","2011","02","28",Brasil,São Paulo,São Paulo,Parque da Cantareira,-46.633444,-23.447472,"46º38'00,4''W","23º26'50,9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.728903,-23.565694,"1628",2020-09-22 13:48:54-03,USP,SPFW,"3362",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Ferreira, G.B. Balboni, B.M.M.","5","2007","06","20",Brasil,São Paulo,São Paulo,Universidade de São Paulo - USP,-46.728903,-23.565694,"46º43'44,05''W","23º33'56,5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.634556,-23.447917,"1630",2020-09-22 13:48:54-03,USP,SPFW,"3372",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Ferreira, G.B. Cardim, R.H.H.; Mello-Neto, U.G.","15","2011","02","28",Brasil,São Paulo,São Paulo,Parque da Cantareira,-46.634556,-23.447917,"46º38'04,4''W","23º26'52,5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.728903,-23.565694,"1631",2020-09-22 13:48:54-03,USP,SPFW,"3358",PreservedSpecimen,Plantae,Meliaceae,Cedrela,fissilis,Cedrela fissilis,Vell.,NA,"Ferreira, G.B. Balboni, B.M.M.","1","2007","06","20",Brasil,São Paulo,São Paulo,Universidade de São Paulo - USP,-46.728903,-23.565694,"46º43'44,05''W","23º33'56,5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
