X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,continentOcean,country,locality,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,recordNumber,year,month,day,stateProvince,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,county,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,class,yearIdentified,monthIdentified,dayIdentified,individualCount,fieldNumber,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.8800010681152,-23.1800003051758,"32",2021-03-01 16:31:07-03,UNICAMP,UEC,"199814",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Reis, TR; Silva, ED; Lima, JL; Purgato, NCS; Galvão, JC",NA,Brazil,Marco Geodésico.,NA,NA,"Árvore, 5m. Vegetativo.",UEC160747,Magnoliopsida,NA,Vogel,"Reis, TR","14","2011","06","01",São Paulo,-46.8800010681152,-23.1800003051758,UEC160747,"1200","1200",Jundiaí,"17840",auto,NA,NA,NA,"2012","08",NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"33",2019-08-20 10:14:33-03,UNICAMP,UEC,"8658",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Leitão Filho, HF; Martins, FR; Semir, J; Shepherd, GJ; Gibbs, PE",NA,Brazil,Nativo em mata no alto da Serra do Japi.,NA,NA,"fruto, Árvore 5 metros, fim frutificação, sementes vermelhas.",UEC031000,Magnoliopsida,NA,Vogel,"Rodrigues, RR","1608","1976","01","21",São Paulo,-46.8800010681152,-23.1800003051758,UEC031000,NA,NA,Jundiaí,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"34",2020-02-10 17:52:55-03,UNICAMP,UEC,"34026",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Sugiyama, M; Chiea, SAC",NA,Brazil,Serra do Japi.,NA,NA,"fruto, Árvore de 10m de alt., com frutos.",UEC066240,Magnoliopsida,NA,Vogel,"Mantovani, W","15553","1983","09","22",São Paulo,-46.8800010681152,-23.1800003051758,UEC066240,NA,NA,Jundiaí,"17840",auto,NA,NA,NA,"1983","11",NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"35",2019-08-20 10:14:33-03,UNICAMP,UEC,"40333",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Morellato-Fonzar, LPC; Rodrigues, RR",NA,Brazil,"Serra do Japi, Mirante",NA,NA,"flor, Árvore de 3m de altura, flores cor lilás.",UEC089016,Magnoliopsida,NA,Vogel,NA,"16828","1985","01","23",São Paulo,-46.8800010681152,-23.1800003051758,UEC089016,NA,NA,Jundiaí,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"36",2021-03-01 16:31:07-03,UNICAMP,UEC,"128391",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Pirani, JR; Mello-Silva, R; et al.",NA,Brazil,Trilha do Mirante,NA,NA,"Árvore 6m alt., na mata semidecídua de altitude, solo pedregoso, perto do velho observatório astronômico, a ca. 1150m altitude. Frutos imaturos.",UEC066237,Magnoliopsida,NA,Vogel,"Lima, HC",s.n.,"1995","07","18",São Paulo,-46.8800010681152,-23.1800003051758,UEC066237,NA,NA,Jundiaí,"17840",auto,NA,NA,NA,"2001","02",NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"38",2020-12-21 16:27:40-03,MBM,MBM,"251486",PreservedSpecimen,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Rodrigues, R.R.; et al.; et al.",Southern America,Brazil,Serra do Japi,NA,NA,NA,MBM251486,NA,NA,Vogel,"Sartori, A.",s.n.,"1986","04","30",São Paulo,-46.8800010681152,-23.1800003051758,MBM251486,NA,NA,Jundiaí,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"39",2020-12-21 16:27:40-03,MBM,MBM,"91247",PreservedSpecimen,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Hoehne, F.C.",Southern America,Brazil,Parque Estadual,NA,NA,NA,MBM091247,NA,NA,Vogel,"Ducke, A.",s.n.,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,MBM091247,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"40",2020-12-21 16:27:40-03,MBM,MBM,"218375",PreservedSpecimen,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Hoehne, F.C.",Southern America,Brazil,Parque Estadual,NA,NA,NA,MBM218375,NA,NA,Vogel,NA,s.n.,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"54",2020-09-02 16:28:06-03,Cenargen,CEN,"93095",PreservedSpecimen,Plantae,Fabaceae Faboideae,Ormosia,minor,Ormosia minor,NA,T. P. Pires,NA,Brasil,"Serra do Japi, marco geodésico; -23.244764 N; +46.941157 L (coordenada: medida).",Exsicatas,NA,"Projeto de Coleta de Sementes do Jardim Botânico de Jundiaí, coordenadas do material: 23K 301441, 7428101. Doação do Herbário IAC 54.138.",CEN00093095,NA,NA,Vogel,H. C. Lima,"14","2013","03","25",SP,-46.8800010681152,-23.1800003051758,CEN00093095,"1220","1220",JUNDIAI,"17840",auto,NA,NA,NA,"2017","10",NA,"1",NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"55",2019-11-13 11:22:55-03,USP,SPF,"13323",PreservedSpecimen,Plantae,Leguminosae,Ormosia,minor,Ormosia minor,NA,"Hoehne, FC",NA,Brasil,Parque do Estado,NA,NA,NA,SPF00013323,NA,NA,Vogel,"Ducke, A",s.n.,"1932","01","12",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"56",2019-11-13 11:22:55-03,USP,SPF,"11704",PreservedSpecimen,Plantae,Leguminosae,Ormosia,minor,Ormosia minor,NA,"Pereira, MA",NA,Brasil,Parque do Estado,NA,NA,NA,SPF00011704,NA,NA,Vogel,"Hoehne, W",s.n.,"1947","04","08",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"59",2020-05-08 11:12:54-03,UEFS,HUEFS,"50467",PreservedSpecimen,Plantae,Leguminosae Subfam. Papilionoideae,Ormosia,minor,Ormosia minor,NA,"Rodrigues, R.R.",NA,Brasil,Serra do Japi - Estrada da Ermida.,NA,NA,NA,HUEFS0050467,Angiospermae,Fabales,Vogel,NA,NA,"1986","04","30",São Paulo,-46.8800010681152,-23.1800003051758,HUEFS0050467,NA,NA,Jundiaí,"17840",auto,NA,NA,Rosanae,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.4581,-23.5017,"64",2019-01-25 15:41:04-02,IAC,IAC,"19689",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,H.M. Souza,NA,Brasil,NA,NA,NA,Observar que as folhas não muito maiores por serem de ramos novos. Duplicata n.19603,NA,NA,NA,Vogel,H.F. Leitão Filho,s/nº,"1967","11","05",São Paulo,-47.4581,-23.5017,NA,NA,NA,Sorocaba,NA,NA,"-47.4581","-23.5017",NA,"1967","11","05",NA,NA,NA,SOROCABA,"3552205"
-46.8800010681152,-23.1800003051758,"67",2019-11-21 10:06:18-03,IBt,SP,"309384",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Pirani, JR; Mello-Silva, R; et al.",NA,Brasil,"Serra do Japí, trilha do Mirante",NA,NA,NA,NA,NA,NA,Vogel,NA,"3625","1995","07","18",São Paulo,-46.8800010681152,-23.1800003051758,NA,"1150","1150",Jundiaí,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5299987792969,-23.6599998474121,"68",2019-11-21 10:06:18-03,IBt,SP,"743",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Hoehne, FC",NA,Brasil,"Alto da Serra, Estação Biológica",NA,NA,NA,NA,NA,NA,Vogel,"Handro, O",s.n.,"1917","10","20",São Paulo,-46.5299987792969,-23.6599998474121,NA,NA,NA,Santo André,"27258",auto,NA,NA,NA,"1952","08",NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"69",2019-11-21 10:06:18-03,IBt,SP,"8480",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Hoehne, FC",NA,Brasil,"Alto da Serra, Estação Biológica",NA,NA,NA,NA,NA,NA,Vogel,"Ducke, A",s.n.,"1925","02","23",São Paulo,-46.5299987792969,-23.6599998474121,NA,NA,NA,Santo André,"27258",auto,NA,NA,NA,"1938",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"70",2019-11-21 10:06:18-03,IBt,SP,8480a,Carpo,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Hoehne, FC",NA,Brasil,"Alto da Serra, Estação Biológica",NA,NA,NA,NA,NA,NA,Vogel,"Ducke, A",s.n.,"1925","02","23",São Paulo,-46.5299987792969,-23.6599998474121,NA,NA,NA,Santo André,"27258",auto,NA,NA,NA,"1938",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"71",2019-11-21 10:06:18-03,IBt,SP,"1247",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Hoehne, FC",NA,Brasil,Butantan,NA,NA,NA,NA,NA,NA,Vogel,"Sartori, A",s.n.,"1918","01","08",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,São Paulo,"53584",auto,NA,NA,NA,"1997","12",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"72",2019-11-21 10:06:18-03,IBt,SP,"28688",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Hoehne, FC",NA,Brasil,"Parque do Estado, Jardim Botânico",NA,NA,NA,SP027624,NA,NA,Vogel,"Custodio Filho, A",s.n.,"1932","01","12",São Paulo,-46.6300010681152,-23.5400009155273,SP027624,NA,NA,São Paulo,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"73",2019-11-21 10:06:18-03,IBt,SP,"31830",S,Plantae,Fabaceae,Ormosia,minor,Ormosia minor,NA,"Koscinsky, M",NA,Brasil,Serra da Cantareira,NA,NA,NA,SP027623,NA,NA,Vogel,"Ducke, A","250",NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,SP027623,NA,NA,São Paulo,"53584",auto,NA,NA,NA,"1938",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
