X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,recordedBy,recordNumber,stateProvince,locality,phylum,order,scientificNameAuthorship,identifiedBy,year,month,day,county,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,infraspecificEpithet,sex,NM_MUNICIP,CD_GEOCMU
-46.824167,-24.041111,"409",2019-10-07 09:12:53-03,UEFS,HUEFS,"117136",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0117136,NA,"Farah, F.T.","2315",São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",Angiospermae,Ericales,Mart.,NA,"2001","04","17",Itanhaém,-46.824167,-24.041111,HUEFS0117136,NA,NA,NA,NA,NA,NA,46W49'27'',24S2'28'',NA,Asteranae,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-47.005556,-24.353889,"412",2019-10-07 09:12:53-03,UEFS,HUEFS,"173470",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0173470,NA,"Moura, C.","344",São Paulo,"Estação Ecológica Jureía-Itatins, margem da estrada do Guaraú, proximo a curdo d'agua.",Angiospermae,Ericales,Mart.,NA,"2011","02","08",Peruíbe,-47.005556,-24.353889,HUEFS0173470,NA,NA,NA,NA,NA,NA,47W0'20'',24S21'14'',NA,Asteranae,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.224167,-23.888056,"416",2019-10-07 09:12:53-03,UEFS,HUEFS,"35320",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,Mata Atlântica alterada.,HUEFS0035320,NA,"Melo, E.","2543",São Paulo,"Caeté, SP-55, Km 239.",Angiospermae,Ericales,Mart.,A.Alves-Araújo,"1998","11","13",Santos,-46.224167,-23.888056,HUEFS0035320,NA,"100",NA,NA,"2009","07",46W13'27'',23S53'17'',NA,Asteranae,NA,NA,NA,NA,NA,SANTOS,"3548500"
-45.883333,-23.633333,"420",2019-10-07 09:12:53-03,UEFS,HUEFS,"68211",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0068211,NA,"Custódio, A.","2332",São Paulo,Estação Biológica de Boracéia.,Angiospermae,Ericales,Mart.,NA,"1984","03","29",Biritiba Mirim,-45.883333,-23.633333,HUEFS0068211,"890","950",NA,NA,NA,NA,45W53'0'',23S38'0'',NA,Asteranae,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.866667,-23.633333,"421",2019-10-07 09:12:53-03,UEFS,HUEFS,"68208",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0068208,NA,"Custódio, A.","2327",São Paulo,Estação Biológica de Boracéia.,Angiospermae,Ericales,Mart.,NA,"1984","03","29",Biritiba Mirim,-45.866667,-23.633333,HUEFS0068208,"890","950",NA,NA,NA,NA,45W52'0'',23S38'0'',NA,Asteranae,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.816667,-23.633333,"423",2019-10-07 09:12:53-03,UEFS,HUEFS,"68203",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0068203,NA,"Custódio, A.","1288",São Paulo,Estação de Biológia de Boracéia.,Angiospermae,Ericales,Mart.,NA,"1989","04","26",Biritiba Mirim,-45.816667,-23.633333,HUEFS0068203,"890","950",NA,NA,NA,NA,45W49'0'',23S38',NA,Asteranae,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-47,-24,"424",2019-10-07 09:12:53-03,UEFS,HUEFS,"210564",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0210564,NA,"Virillo, C.B.","69",São Paulo,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de pedra.",Angiospermae,Ericales,Mart.,NA,"2013","03","28",Tapiraí,-47,-24,HUEFS0210564,"45","45",NA,NA,NA,NA,47W,24S,NA,Asteranae,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47,-24,"426",2019-10-07 09:12:53-03,UEFS,HUEFS,"210546",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",HUEFS0210546,NA,"Cabral, F.N.","888",São Paulo,"Trilha do Chagas, UHE da Fumaça.",Angiospermae,Ericales,Mart.,NA,"2013","03","30",Tapiraí,-47,-24,HUEFS0210546,"324","324",NA,NA,NA,NA,47W,24S,NA,Asteranae,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-45.8400001525879,-23.5300006866455,"428",2019-10-07 09:12:53-03,UEFS,HUEFS,"114075",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0114075,NA,"Shirasuna, R.T.","2",São Paulo,Estação Biológica de Boracéia.,Angiospermae,Ericales,Mart.,NA,"1994","09","03",Salesópolis,-45.8400001525879,-23.5300006866455,HUEFS0114075,NA,NA,"18032",auto,NA,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.9900016784668,-24.3199996948242,"429",2019-10-07 09:12:53-03,UEFS,HUEFS,"117041",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0117041,NA,"Catharino, E.L.M.","583",São Paulo,Estação Ecológica da Júreia.,Angiospermae,Ericales,Mart.,A.Alves-Araújo,"1986","01","13",Peruíbe,-46.9900016784668,-24.3199996948242,HUEFS0117041,NA,NA,"21922",auto,"2015","02",NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.6300010681152,-23.5400009155273,"449",2019-10-07 09:12:53-03,UEFS,HUEFS,"114073",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0114073,NA,"Ferreira, G.M.P.","40",São Paulo,"Marsilac. Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha ao lado do córrego.",Angiospermae,Ericales,Mart.,NA,"1996","01","18",São Paulo,-46.6300010681152,-23.5400009155273,HUEFS0114073,NA,NA,"53584",auto,NA,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.3300018310547,-23.9599990844727,"450",2019-10-07 09:12:53-03,UEFS,HUEFS,"68212",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0068212,NA,"Hoehne, F.C.",SP49498,São Paulo,Morro Santa Terezinha.,Angiospermae,Ericales,Mart.,NA,"1943","11","15",Santos,-46.3300018310547,-23.9599990844727,HUEFS0068212,NA,NA,"26836",auto,NA,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.4199981689453,-23.8899993896484,"453",2019-10-07 09:12:53-03,UEFS,HUEFS,"173447",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,HUEFS0173447,NA,"Baitello, J.B.","285",São Paulo,"Parque Estadual da Serra do Mar, Núcleo Pilãoes.",Angiospermae,Ericales,Mart.,NA,"1988","12","14",Cubatão,-46.4199981689453,-23.8899993896484,HUEFS0173447,NA,NA,"15123",auto,NA,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-47.004408,-23.755951,"474",2019-01-25 15:37:12-02,IAC,IAC,"43471",S,Plantae,Sapotaceae-3.Chrysophylloideae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,E.L.M. Catharino,s/nº,São Paulo,"Morro Grande, Reserva, área Quilombo, indivíduo 90.4",NA,NA,Mart.,E.L.M. Catharino,NA,NA,NA,Cotia,-47.004408,-23.755951,NA,NA,NA,NA,NA,NA,NA,"-47.004408","-23.755951",NA,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.0386,-23.5725,"475",2019-01-25 16:05:11-02,IAC,IAC,"43713",S,Plantae,Sapotaceae-3.Chrysophylloideae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"coodenadas do material: 23°38#?#- 23°49#?#S, 45°52#?# - 45°53#?#W, 890 a 950 m.s.m.",NA,NA,A. Custódio Filho,"2327",São Paulo,Estação Biológica de Boracéia,NA,NA,Mart.,A. Custódio Filho,"1984","03","29",Biritiba-Mirim,-46.0386,-23.5725,NA,NA,NA,NA,NA,"1984","03","-46.0386","-23.5725","29",NA,NA,NA,NA,NA,NA,BIRITIBA MIRIM,"3506607"
-46.4199981689453,-23.8899993896484,"523",2019-11-13 16:05:06-03,UNISANTA,HUSC,"1296",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Arvoreta, 3m alt., frutos verdes imaturos.; Sub-bosque.",NA,NA,"Martins, S.E.","213",São Paulo,Estrada da Serra do Mar. Núcleo Cubatão. Trilha do Rio Pilões.,Magnoliophyta,NA,Mart.,NA,"1996","06","07",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"524",2019-11-13 16:05:06-03,UNISANTA,HUSC,"1297",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Árvore, 4m alt., frutos vermelhos; Sub-bosque",NA,NA,"Martins, S.E.",s.n.,São Paulo,Pq. Est. da Serra do Mar. Núcleo Cubatão. Trilha do Rio Pilões,Magnoliophyta,NA,Mart.,NA,"1998","06","07",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.9900016784668,-24.3199996948242,"532",2019-11-13 16:05:06-03,UNISANTA,HUSC,"10491",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Árvore com 7,32m alt.; Trecho de floresta alta de restinga",NA,NA,"Scolari, G.O.; Nakasato, N.V.","44",São Paulo,Bairro do Guaraú,Magnoliophyta,NA,Mart.,"Sampaio, P.X.P.","2007","06","17",Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,"2007","06",NA,NA,"27",NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-47.940067,-24.284858,"547",2020-11-12 16:59:08-03,UEL,FUEL,"52907",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Virillo, CB; Caramez, RB; Florido, FG; Costa, MFB; Souza, VC; Rodrigues, RR","69",São Paulo,"Reserva Particular da Votorantim(CBA), UHE da Barra da Trilha Casa da Pedra.",Tracheophyta,Ericales,Mart.,"Ivanauskas, NM","2013","03","28",Tapiraí,-47.940067,-24.284858,NA,NA,NA,NA,NA,"2013","03","-47.940067","-24.284858","28",NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.7799987792969,-24.1800003051758,"560",2020-11-12 16:59:08-03,UEL,FUEL,"33190",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Farah, FT; et al.","2315",São Paulo,Parque Estadual da Serra do Mar,Tracheophyta,Ericales,Mart.,NA,"2001","04","17",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.9900016784668,-24.3199996948242,"561",2020-11-12 16:59:08-03,UEL,FUEL,"9133",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,FUEL011055,NA,"Catharino, ELM","583",São Paulo,Estação Ecológica da Juréia,Tracheophyta,Ericales,Mart.,"Alves-Araújo, A","1986","01","13",Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,"21922",auto,"2015","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.3300018310547,-23.9599990844727,"562",2020-11-12 16:59:08-03,UEL,FUEL,"16329",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Passos, FC",s.n.,São Paulo,Boracéia,Tracheophyta,Ericales,Mart.,"Faria, AD","1989","11","22",Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,"26836",auto,"2015","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.4199981689453,-23.8899993896484,"571",2019-10-03 10:04:30-03,UFSCar,SORO,"6562",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Árvore até 6m, flores com pétalas creme.",NA,NA,"Leitão Filho, H.F.; Pagano, S.N.; Timoni, J.L.","20781",São Paulo,Mata preservada do vale do Rio Pilões,NA,NA,Mart.,NA,"1988","02","03",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"577",2021-03-04 15:42:56-03,IF,SPSF,"12678",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,J.B.Baitello,"283",SP,"Parque Estadual da Serra do Mar, Núcleo Pilões",Magnoliophyta,Ericales,NA,NA,"1988","12","14",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"578",2021-03-04 15:42:56-03,IF,SPSF,"11720",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,J.B.Baitello,"239",SP,"Piloes, P.E.Serra do Mar",Magnoliophyta,Ericales,NA,NA,"1987","12","07",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.7799987792969,-24.1800003051758,"581",2021-03-04 15:42:56-03,IF,SPSF,"29604",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,F.M.Souza,"199",SP,"Parque Estadual da Serra do Mar, Núcleo Curucutu",Magnoliophyta,Ericales,NA,NA,"2001","04","17",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-45.6599998474121,-23.3799991607666,"582",2021-03-04 15:42:56-03,IF,SPSF,"16002",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,S.E.Martins,"2",SP,Parque Estadual da Serra do Mar,Magnoliophyta,Ericales,NA,NA,"1993","02","17",Paraibuna,-45.6599998474121,-23.3799991607666,NA,NA,NA,"30824",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-45.8400001525879,-23.5300006866455,"583",2021-03-04 15:42:56-03,IF,SPSF,"34160",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 4m, botões; GEOGRAFIA: floresta ombrofila densa montana&nf;UTM: X=433869 Y=7380922;",NA,NA,F.M.Souza & M.T.Z.Toniato,"479",SP,Parque Estadual da Serra do Mar,Magnoliophyta,Ericales,NA,N.M.Ivanauskas,"2005","11","22",Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,"18032",auto,"2007","03",NA,NA,"05",Magnoliopsida,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"584",2021-03-04 15:42:56-03,IF,SPSF,"18058",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,M.Alonso,NA,SP,"P.E.Serra do Mar, Núcleo Curucutu",Magnoliophyta,Ericales,NA,NA,"1995","01","13",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.3899993896484,-23.9599990844727,"585",2021-03-04 15:42:56-03,IF,SPSF,"30693",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da pedreira, restinga&nf;;",NA,NA,J.A.Pastore & C.Moura,"1217",SP,P.E.Xixová-Japuí,Magnoliophyta,Ericales,NA,NA,"2002","11","29",São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-46.3899993896484,-23.9599990844727,"586",2021-03-04 15:42:56-03,IF,SPSF,"27776",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: em barranco frente ao mar&nf;;",NA,NA,J.A.Pastore & C.Moura,"969",SP,"P.E.Xixova-Japui, Paranapua",Magnoliophyta,Ericales,NA,NA,"2001","02","16",São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-47.87,-24.203056,"592",2021-03-04 15:42:56-03,IF,SPSF,"34282",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 10m de altura e 48cm de perímetro à altura do peito. Matriz 2030;",NA,NA,Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5002",SP,"Bairro Rio Preto, 6a Gleba, Sítio do Sr. Olímpio, Floresta Ombrófila Densa.",Magnoliophyta,Ericales,NA,Natália M. Ivanauskas,"2004","01","14",Sete Barras,-47.87,-24.203056,NA,NA,NA,NA,NA,"2005","05",NA,NA,"01",Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.1,-23.966667,"593",2021-03-04 15:42:56-03,IF,SPSF,"37813",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Árvore 12 m, botões florais e flores com pétalas brancas abertas.;",NA,NA,R.T. Polisel,"22",SP,Sítio Canoar,Magnoliophyta,Ericales,Mart.,G.A.D.C. Franco,"2006","04","06",Juquitiba,-47.1,-23.966667,NA,NA,NA,NA,NA,"2006","04",NA,NA,"01",Magnoliopsida,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47.005833,-24.354722,"595",2021-03-04 15:42:56-03,IF,SPSF,"44499",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Próximo a curso de água.&nf;Árvore 8m altura, latescente; botões e flores branco-esverdeadas.; GEOGRAFIA: Margem da estrada do Guaraú.;",NA,NA,C. de Moura & J.N.C.Francisco & R.S.Ribeiro,"344",SP,Estação Ecológica Juréia-Itatins,Magnoliophyta,Ericales,Mart.,J.A. Pastore,"2011","02","08",Iguape,-47.005833,-24.354722,NA,NA,NA,NA,NA,"2011","03",NA,NA,"02",Magnoliopsida,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-47.924722,-24.183056,"597",2021-03-04 15:42:56-03,IF,SPSF,"46849",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Árvore nº 744; Flores. (Parcela PECB - Outra numeração - 117).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira,"30320",SP,Parque Estadual Carlos Botelho - Núcleo Sete Barras,Magnoliophyta,Ericales,Mart.,NA,NA,NA,NA,Sete Barras,-47.924722,-24.183056,NA,"350","450",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.94,-24.284722,"599",2021-03-04 15:42:56-03,IF,SPSF,"48373",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Árvore de 14m e botões esverdeados.; GEOGRAFIA: UHE da Barra, Trilha Casa de Pedra.;",NA,NA,C.B. Virillo & R.B. Caramez & F.G. Florido & M.F.B. Costa & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas,"69",SP,Reserva Particular da Votorantim (CBA),Magnoliophyta,Ericales,Mart.,N.M.Ivanauskas,"2013","03","28",Tapiraí,-47.94,-24.284722,NA,"45","45",NA,NA,"2013","03",NA,NA,"28",Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.4199981689453,-23.8899993896484,"601",2021-03-04 15:42:56-03,IF,SPSF,"12686",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m, flores;",NA,NA,J.B.Baitello,"285",SP,"Parque Estadual da Serra do Mar, Núcleo Pilões",Magnoliophyta,Ericales,NA,R.Esteves,"1988","12","14",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,"1990","11",NA,NA,"30",Magnoliopsida,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.7799987792969,-24.1800003051758,"604",2021-03-04 15:42:56-03,IF,SPSF,"25031",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial tropical de encosta&nf;;",NA,NA,I.Cordeiro,"1513",SP,Estação Ecológica Juréia-Itatins,Magnoliophyta,Ericales,NA,NA,"1994","06","21",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.7799987792969,-24.1800003051758,"605",2021-03-04 15:42:56-03,IF,SPSF,"29542",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,F.T.Farah,"2315",SP,"Parque Estadual da Serra do Mar, Núcleo Curucutu",Magnoliophyta,Ericales,NA,NA,"2001","04","17",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.7799987792969,-24.1800003051758,"606",2021-03-04 15:42:56-03,IF,SPSF,"29285",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,L.D.Meireles,"271",SP,"Parque Estadual da Serra do Mar, Núcleo Curucutu",Magnoliophyta,Ericales,NA,NA,"2001","04","20",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.1883010864258,-23.5228004455566,"607",2021-03-04 15:42:56-03,IF,SPSF,"27672",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,G.A.D.C. Franco,"3000",SP,floresta ombrofila densa,Magnoliophyta,Ericales,NA,NA,"2000","04","24",Mogi das Cruzes,-46.1883010864258,-23.5228004455566,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-45.6599998474121,-23.3799991607666,"608",2021-03-04 15:42:56-03,IF,SPSF,"12634",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rio Piloes&nf;;",NA,NA,R.Esteves,"6",SP,Parque Estadual da Serra do Mar,Magnoliophyta,Ericales,NA,NA,"1988","11","29",Paraibuna,-45.6599998474121,-23.3799991607666,NA,NA,NA,"30824",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-46.3300018310547,-23.9599990844727,"609",2021-03-04 15:42:56-03,IF,SPSF,"04116",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,D.Bento Pickel,NA,SP,morro Santa Terezinha,Magnoliophyta,Ericales,NA,NA,"1951","03","14",Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SANTOS,"3548500"
