X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,typeStatus,coordinatePrecision,geoFlag,identifiedBy,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,individualCount,class,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"81",2019-12-05 14:48:39-03,UFSCar,SORO,"7745",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawas. & B. Holst,NA,"480","2012",NA,NA,NA,Brasil,São Paulo,São Paulo,"Marsilac, Estrada das Arapongas. Mata.",-46.6300010681152,-23.5400009155273,NA,NA,NA,"Arvoreta, flores.",NA,NA,NA,"53584",auto,E.H.P.Barreto,"2013","03",NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"83",2021-03-04 15:45:38-03,IF,SPSF,"15492",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawasaki & B.Holst,M. Kirizawa & M.Sugiyama,"2706","1992","09","22",América do Sul,Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata preservada&nf;Árvore 4m altura; botões florais cor creme e corola cor branca.; GEOGRAFIA: Mata Atlântica;",NA,NA,Parátipo,"34059",auto,F.F.Mazine,"2011","04","18",NA,NA,NA,Magnoliopsida,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"84",2021-03-04 15:45:38-03,IF,SPSF,"45974",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawasaki & B.Holst,O.T.Aguiar,NA,"2010","07","20",América do Sul,Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,"COLETA: Botões florais.; GEOGRAFIA: Trilha interna, mais ou menos a 4km da sede.;",NA,NA,NA,"34059",auto,O.T. Aguiar,"2012","09","03",NA,NA,NA,Magnoliopsida,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"85",2021-03-04 15:45:38-03,IF,SPSF,"15567",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawasaki & B.Holst,P.L.R.Moraes,"221","1990","07","27",América do Sul,Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"34059",auto,O.T. Aguiar,"2016","07","07",NA,NA,NA,Magnoliopsida,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"86",2021-03-04 15:45:38-03,IF,SPSF,"45973",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawasaki & B.Holst,O.T.Aguiar,NA,"2010","07","20",América do Sul,Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,"COLETA: Botões florais.; GEOGRAFIA: Trilha interna, mais ou menos a 4km da sede.;",NA,NA,NA,"34059",auto,O.T. Aguiar,"2012","09","03",NA,NA,NA,Magnoliopsida,SETE BARRAS,"3551801"
-46.9900016784668,-24.3199996948242,"98",2019-11-21 10:12:34-03,IBt,SP,"248122",S,Plantae,NA,NA,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawas. & B.Holst,"Anunciação, EA; Cordeiro, I; Rossi, L; Tomasulo, PLB; Oliveira, LA","27","1990","10","17",NA,Brasil,São Paulo,Peruíbe,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho",-46.9900016784668,-24.3199996948242,NA,NA,NA,"Árvore ca. 8m alt., crescendo a beira do Rio Verde, frutos imaturos verdes",NA,NA,NA,"21922",auto,"Mazine, FF",NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-45.8400001525879,-23.5300006866455,"101",2019-11-21 10:12:34-03,IBt,SP,"334080",S,Plantae,NA,NA,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawas. & B.Holst,"Simão Bianchini, R; Shirasuna, RT; Rossi, L; Kiyama, CY","507","1994","09","05",NA,Brasil,São Paulo,Salesópolis,"Estação Biológica de Boracéia, Estrada para a barragem da SABESP, no rio Guaratuba",-45.8400001525879,-23.5300006866455,NA,NA,NA,"Árvore delgada 6m alt., flores alvas",SP001905,SP001905,Paratype,"18032",auto,"Faria Jr, JEQ","2012","10",NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"102",2019-11-21 10:12:34-03,IBt,SP,"334082",S,Plantae,NA,NA,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawas. & B.Holst,"Rossi, L; Kiyama, CY; Simão Bianchini, R; Shirasuna, RT","1641","1994","09","04",NA,Brasil,São Paulo,Salesópolis,"Estação Biológica de Boracéia, Mata próxima a barragem do rio Claro",-45.8400001525879,-23.5300006866455,NA,NA,NA,"Árvore 5m alt., próximo a trilha, botões creme, flores alvas",NA,NA,NA,"18032",auto,"Faria Jr, JEQ","2010","12",NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-47.9199981689453,-24.3799991607666,"109",2020-09-03 09:26:03-03,IBt,SP,"334086",S,Plantae,NA,NA,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawas. & B.Holst,"Galleti, M; et al.",Saibadela761,"1994","09","26",NA,Brasil,São Paulo,Sete Barras,"Coleção Saibadela 761. Fazenda Intervales, trilha do rio, antes do ponto 0",-47.9199981689453,-24.3799991607666,NA,NA,NA,"Árvore 6m alt., flores brancas, provavelmente igual ao nº de coleta 752",SP001890,SP001890,Paratype,"34059",auto,"Faria Jr, JEQ","2012","10",NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"110",2020-09-03 09:26:03-03,IBt,SP,"385202",S,Plantae,NA,NA,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawas. & B.Holst,"Zipparro, VB; Pizo, MA; Galleti, M; Kawasaki, ML","1818","1999","11","10",NA,Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela, trilha do rio",-47.9199981689453,-24.3799991607666,NA,NA,NA,"Árvore ca. 7 m alt., frutos maduros vermelhos, costados",SP001385,SP001385,Isotype,"34059",auto,"Kawasaki, ML","2002",NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"111",2020-09-03 09:26:03-03,IBt,SP,"334084",S,Plantae,NA,NA,Myrtaceae,Plinia,complanata,Plinia complanata,M.L.Kawas. & B.Holst,"Galleti, M; et al.",Saibadela21,"1993","11","15",NA,Brasil,São Paulo,Sete Barras,"Fazenda Intervales, trilha do rio, beira do rio. Coleção Saibadela 21",-47.9199981689453,-24.3799991607666,NA,NA,NA,"Árvore 8m alt., frutos verdes e alaranjados em álcool, lembram pitanga",NA,NA,NA,"34059",auto,"Matsumoto, K","2014","12",NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"112",2019-11-21 10:12:34-03,IBt,SP,"313895",S,Plantae,NA,NA,Myrtaceae,Plinia,silvestris,Plinia silvestris,(Vell.) Mazine & Sobral,"Morellato, LPC; et al.",Saibadela832,"1994","11","21",NA,Brasil,São Paulo,Sete Barras,"Coleção Saibadela 832. Fazenda Intervales, trilha do rio",-47.9199981689453,-24.3799991607666,NA,NA,NA,"Árvore 12m alt., frutos verdes",NA,NA,NA,"34059",auto,"Santos, MF","2018","11","08",NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"113",2019-11-21 10:12:34-03,IBt,SP,"263561",S,Plantae,NA,NA,Myrtaceae,Plinia,silvestris,Plinia silvestris,(Vell.) Mazine & Sobral,"Wanderley, MGL; et al.","2051","1992","10","06",NA,Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Saibadela, trilha para a Cachoeira Saibadela, mata úmida, sombria, baixada com muitas Musa",-47.9199981689453,-24.3799991607666,NA,NA,NA,"Árvore ca. 6m alt., flores brancas, caminho para a cachoeira Saibadela, mata de encosta",NA,NA,NA,"34059",auto,"Santos, MF","2018","11","08",NA,NA,NA,NA,SETE BARRAS,"3551801"
