X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,occurrenceRemarks,phylum,order,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,typeStatus,previousCatalogNumber,sex,NM_MUNICIP,CD_GEOCMU
-48,-24.402778,"403",2019-08-20 10:20:36-03,UNICAMP,UEC,"136159",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Arzolla, FARDP","2004","11",NA,"Kinoshita, LS; Galvão, JC; Antunes, RM; Seco, RC; Arzolla, FARDP","230","2004","10","13",Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual Carlos Botelho, Mata Atlântica. Trilha para o Rio Taquaral.",-48,-24.402778,"-48","-24.402778",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-45.945278,-23.330333,"406",2021-03-01 16:35:45-03,UNICAMP,UEC,"160407",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","313","2011",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"-45.945278","-23.330333","999","999",UEC009953,UEC009953,"Material vegetativo. Cerca de 7 m de altura e 17 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-45.945278,-23.330333,"407",2021-03-01 16:35:45-03,UNICAMP,UEC,"160413",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","226","2011","01","25",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"-45.945278","-23.330333","999","999",UEC009947,UEC009947,"Material vegetativo. Cerca de 5,5 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-47.968889,-24.141389,"416",2021-03-01 16:35:45-03,UNICAMP,UEC,"12385",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"1982","12","09","Prance, GT; Shepherd, GJ; Benson, WW","6878","1978","01","31",Brazil,São Paulo,NA,"Reserva Carlos Botelho, Entre S. Miguel Arcanjo e Sete Barras. em mata e beira de mata.",-47.968889,-24.141389,"-47.968889","-24.141389","800","800",NA,NA,"Árvore de 4m., fruto verde.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-45.665083,-23.469444,"417",2021-03-01 16:35:45-03,UNICAMP,UEC,"116176",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Souza, VC","2000","04",NA,"Oliveira, AA; Forster, W; Ferreira, L; Zidko, A; Mendonça, CG; Baptista, VR","3668","2000","04","23",Brazil,São Paulo,São Sebastião,"Praia da Baleia - Rua Olavo Pazzanesi, 100 m da antiga Rio-Santos, remanescente margeando loteamentos. Floresta de Restinga - Caixatel; com perturbação...",-45.665083,-23.469444,"-45.665083","-23.469444","10","10",NA,NA,"Árvore com 5m de altura, frutos verdes imaturos. interior da mata.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-47.994167,-24.141667,"420",2021-03-01 16:35:45-03,UNICAMP,UEC,"134643",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Farias, R",NA,NA,NA,"Gomes, SM; Antunes, RM; Gomes, PB; Nakakura, HCC; Melo, MS; Rodrigues, RR; Souza","422","2002","04","21",Brazil,São Paulo,NA,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km 69), beira do Rio Bonito.",-47.994167,-24.141667,"-47.994167","-24.141667",NA,NA,NA,NA,Árvore de 3m de altura. Frutos imaturos verdes.,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-45.883333,-23.65,"426",2021-03-01 16:35:45-03,UNICAMP,UEC,"139662",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Maruffa, AC; Custódio-Filho, A","100","1984","02","15",Brazil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.883333,-23.65,"-45.883333","-23.65","890","950",UEC128126,NA,"Arvore - 2,4m. Frutos imaturos.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.618333,-23.4375,"427",2021-03-01 16:35:45-03,UNICAMP,UEC,"146724",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Moura, C; Vilela, FESP; Arzolla, FARDP","81","2007","01","17",Brazil,São Paulo,São Paulo,"Parque Estadual da Cantareira, proximidades da estrada da Roseira, Floresta Ombrófila densa montana, estádio médio de regeneração.",-46.618333,-23.4375,"-46.618333","-23.4375",NA,NA,UEC128082,NA,"Arvoreta, 3m de altura, com frutos velhos.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8675,-23.638889,"431",2021-03-01 16:35:45-03,UNICAMP,UEC,"162777",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Franco, GADC","2006","01","01","Ivanauskas, NM; Souza, FM; Polisel, RT; Santos, VS","6127","2005","12","15",Brazil,São Paulo,Embu das Artes,"Estrada dos Martins Ordem do Graal na Terra, divisa com Dr. Ulisses (Datum Córrego alegre, Zona 23 K).",-46.8675,-23.638889,"-46.8675","-23.638889","906","906",UEC038074,UEC038074,Arvoreta de 2 m. de altura. Botões e flores creme femininas.,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMBU DAS ARTES,"3515004"
-46.532325,-23.394783,"434",2021-03-01 16:35:45-03,UNICAMP,UEC,"161833",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Pastore, JFB","2007","12","03","Arzolla, FARDP; Moura, C; Vilela, FESP; Paula, GCR","1146","2007","11","08",Brazil,São Paulo,Guarulhos,"Parque Estadual da Cantareira, Núcleo Cabuçu, trilha da Cachoeira.",-46.532325,-23.394783,"-46.532325","-23.394783","775","775",UEC009466,UEC009466,"Arvoreta, 5 metros, frutos imaturos.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-47.1125,-23.523889,"435",2021-03-01 16:35:45-03,UNICAMP,UEC,"152360",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Cardoso-Leite, E; Oliveira, A","202","1993","09","02",Brazil,São Paulo,São Roque,"Mata da Câmara, Mata mesófila semidecídua.",-47.1125,-23.523889,"-47.1125","-23.523889",NA,NA,UEC128103,NA,5m. de alt.,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.8675,-23.638889,"440",2021-03-01 16:35:45-03,UNICAMP,UEC,"162779",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Franco, GADC","2006","01","01","Ivanauskas, NM; Souza, FM; Polisel, RT; Santos, VS","6126","2005","12","15",Brazil,São Paulo,Embu das Artes,"Estrada dos Martins Ordem do Graal na Terra, divisa com Dr. Ulisses (Datum Córrego alegre, Zona 23 K).",-46.8675,-23.638889,"-46.8675","-23.638889","906","906",UEC038076,UEC038076,"Arvoreta de 3,5 m. botões e flores creme masculinas.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMBU DAS ARTES,"3515004"
-47.937775,-24.284847,"450",2021-03-01 16:35:45-03,UNICAMP,UEC,"179685",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Rodrigues, RR","2013","03","28","Virillo, CB; Caramez, RB; Florido, FG; Costa, MFB; Souza, VC","72","2013","03","28",Brazil,São Paulo,Tapiraí,"Reserva Particular do Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",-47.937775,-24.284847,"-47.937775","-24.284847","65","65",UEC002059,UEC002059,"Arvoreta, 4m, frutos esverdeados.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.760261,-24.137344,"452",2021-03-01 16:35:45-03,UNICAMP,UEC,"179693",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Girão, VJ","2013","04","30","Flores, TB; Mello, FNA; Braga, DPP; Bettinardi, ML; Souza, VC; Rodrigues, RR","1835","2013","03","27",Brazil,São Paulo,Tapiraí,Reserva Particular da Votorantim (CBA). Trilha Dezembro entre a UHE Alecrim e UHE Porto Raso.,-47.760261,-24.137344,"-47.760261","-24.137344","403","403",UEC002055,UEC002055,Floresta Ombrófila Densa na margem do Rio Dezembro.,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.859083,-24.173194,"459",2019-08-20 10:20:39-03,UNICAMP,UEC,"179895",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Tamashiro, JY","2013","04","04","Bettinardi, ML; Moreno, VS; Girão, VJ; Oliveira, DB","17","2013","04","01",Brazil,São Paulo,Tapiraí,NA,-47.859083,-24.173194,"-47.859083","-24.173194","297","297",UEC031432,UEC031432,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-45.183333,-23.4,"462",2021-03-01 16:35:48-03,UNICAMP,UEC,"200482",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Peixoto, AL","2010",NA,NA,"Pereira, LS; Belinello, R; Leal, DAG",N922,"2009","11","02",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",UEC158102,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=25; Mata Atlântica",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.8875,-23.075,"464",2021-03-01 16:35:48-03,UNICAMP,UEC,"53167",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Silva, AF; Martins, FR","1222","1985","09","10",Brazil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.8875,-23.075,"-45.8875","-23.075",NA,NA,NA,NA,"Árvore com 6m de altura, frutos jovens de cor verde e castanhos quando maduros.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-47.1125,-23.357222,"467",2021-03-01 16:35:48-03,UNICAMP,UEC,"80497",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Rodrigues; Cardoso-Leite, E",NA,NA,NA,"Cardoso-Leite, E; Oliveira, A","13","1993","06","24",Brazil,São Paulo,São Roque,"Mata da Câmara, Mata mesófila semidecídua.",-47.1125,-23.357222,"-47.1125","-23.357222",NA,NA,NA,NA,arvoreta,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CABREÚVA,"3508405"
-46.481389,-23.425,"470",2021-03-01 16:35:48-03,UNICAMP,UEC,"79547",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","9386","1984","02","21",Brazil,São Paulo,Guarulhos,Aeroporto Internacional de São Paulo,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,NA,NA,com frutos.,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.481389,-23.425,"471",2021-03-01 16:35:48-03,UNICAMP,UEC,"79548",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,"2016",NA,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","11402","1984","11","22",Brazil,São Paulo,Guarulhos,Aeroporto Internacional de Guarulhos,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,UEC128074,UEC128074,com flores.,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.5800018310547,-23.3099994659424,"497",2021-03-01 16:35:45-03,UNICAMP,UEC,"130165",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Franco, GADC",NA,NA,NA,"Arzolla, FARDP","125","2000","06","02",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, Região de águas claras.",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,NA,NA,"Arvoreta, frutos imaturos de coloração verde clara.",Magnoliopsida,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.5800018310547,-23.3099994659424,"498",2021-03-01 16:35:45-03,UNICAMP,UEC,"130083",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Franco, GADC",NA,NA,NA,"Arzolla, FARDP","125","2000","06","02",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, Região de águas claras.",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,UEC047466,UEC047466,"Arvoreta, frutos imaturos de coloração verde clara.",Magnoliopsida,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.5800018310547,-23.3099994659424,"499",2021-03-01 16:35:45-03,UNICAMP,UEC,"130168",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Franco, G","2000","11","27","Arzolla, FARDP","235","2000","11","27",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, Região de Águas Claras.",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,NA,NA,Árvore 4m de altura,Magnoliopsida,NA,NA,NA,NA,"15840",auto,NA,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-45.8800010681152,-23.1700000762939,"503",2021-03-01 16:35:48-03,UNICAMP,UEC,"54385",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,NA,NA,NA,NA,"Silva, AS","1272","1985","10","09",Brazil,São Paulo,São José dos Campos,"Reserva Florestal da Boa Vista, Mata da caixa d'água.",-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,NA,NA,"Arvoreta com 2m, frutos de cor verde a preta.",Magnoliopsida,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"506",2021-03-01 16:35:48-03,UNICAMP,UEC,"27672",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","122","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128116,NA,"Arbusto 3m, DAP 3cm; casca com lenticelas, flores estaminadas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"507",2021-03-01 16:35:48-03,UNICAMP,UEC,"27671",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","120","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128125,NA,"Arbusto 1,5m, flroes estaminadas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"508",2021-03-01 16:35:48-03,UNICAMP,UEC,"27670",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","143","1979","12","13",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128124,NA,"Arbusto 3m de altura, casca áspera com lenticelas, flores pistiladas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"509",2021-03-01 16:35:48-03,UNICAMP,UEC,"27675",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","119","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128120,NA,"Arbusto 2m de alt, flores pestioladas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"510",2021-03-01 16:35:48-03,UNICAMP,UEC,"27664",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","144","1979","12","13",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128119,NA,"Arbusto com 3m, flores pistiladas, cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"511",2021-03-01 16:35:48-03,UNICAMP,UEC,"27665",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","121","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128123,NA,"Arbusto 2m, casca com verrucosidades, flroes pistiladas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"512",2021-03-01 16:35:48-03,UNICAMP,UEC,"27673",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","123","1979","11","22",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128121,NA,"Arbusto 3m de alt, casca áspera com lenticelas.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"513",2021-03-01 16:35:48-03,UNICAMP,UEC,"27669",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","129","1979","11","29",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128118,NA,"Arbusto 3m, casca áspera com lenticelas, flores estaminadas cor verde.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"514",2021-03-01 16:35:48-03,UNICAMP,UEC,"27661",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Rossi, L","165","1980","01","18",Brazil,São Paulo,São Paulo,"Mata da Reserva da Cidade Universitária, USP - Butantã",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128122,NA,"Arbusto 2,5m altura, casca áspera, com lenticelas; fruto imaturo.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"515",2021-03-01 16:35:48-03,UNICAMP,UEC,"74252",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Pastore, JFB","595","1995","05","23",Brazil,São Paulo,São Paulo,"P.E. da Cantareira, Núcleo Engordador, Trilha do Macuco.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC128086,NA,"Arvoreta, 5m de altura, frutos imaturos verdes.",Magnoliopsida,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.5200004577637,"516",2019-08-20 10:20:39-03,UNICAMP,UEC,"50313",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"1988",NA,NA,"Leitão Filho, HF; Semir, J; Tamashiro, JY; Bernacci, LC; Meira Neto, JAA",s.n.,"1988","10","14",Brazil,São Paulo,São Roque,Parque da Câmara,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.1300010681152,-23.5200004577637,"517",2021-03-01 16:35:48-03,UNICAMP,UEC,"82305",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"1998",NA,NA,"Leitão Filho, HF; Tamashiro, JY; Meira Neto, JAA; Bernacci, LC","20940","1988","10","14",Brazil,São Paulo,São Roque,Parque da Câmara,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,NA,"Arvoreta de 5.0m., botões esverdeados.",Magnoliopsida,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.1300010681152,-23.5200004577637,"518",2021-03-01 16:35:48-03,UNICAMP,UEC,"50321",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,Peixoto,"1998",NA,NA,"Leitão Filho, HF; Tamashiro, JY; et al.",s.n.,"1988","10","14",Brazil,São Paulo,São Roque,Parque da Câmara,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,NA,"Arvoreta de 5,0m., botões esverdeados.",Magnoliopsida,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.9199981689453,-24.3799991607666,"520",2021-03-01 16:35:48-03,UNICAMP,UEC,"77288",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Galetti, M; et al.",s.n.,"1994","03","15",Brazil,São Paulo,Sete Barras,"Faz. Intervales, Base Saibadela, trilha azul.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,UEC128087,NA,"Árvore, 8m de altura, muitos frutos verdes.",Magnoliopsida,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"521",2021-03-01 16:35:45-03,UNICAMP,UEC,"162925",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Franco, GADC","2006","10",NA,"Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; et al.","6232","2006","09","05",Brazil,São Paulo,Sete Barras,"PECB, Trilha da Água Parada 2 (DAD69, zona 23J).",-47.9199981689453,-24.3799991607666,NA,NA,"740","740",UEC019601,UEC019601,"Árvoreta de 3 m, botões verdes.",Magnoliopsida,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"522",2021-03-01 16:35:48-03,UNICAMP,UEC,"84958",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,"Lirio, EJ","2016",NA,NA,"Mello-Silva, R; Vitta, FA; Roque, N",s.n.,"1994","05","13",Brazil,São Paulo,Sete Barras,"Sete Barras Reserve, rodovia SP 139, mata pluval atlântica, Elev. 50m.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,UEC128105,NA,"Árvore de 7m, no interior das mada. DAP 7cm. Folhas discolores. Frutos imaturos verdes, maduros roxos.",Magnoliopsida,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"760",2020-06-29 09:31:15-03,UFRRJ,RBR,"7918",S,Plantae,Monimiaceae,Mollinedia,schottiana,Mollinedia schottiana,(Spreng.) Perkins,A.L. Peixoto,"1997","05",NA,R.J. Almeida-Scabbia,"253","1994","04","09",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela,trilha do Rio,beira do Rio.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,RBR00007918,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
