X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-46.6361,-23.5475,"353",2019-06-24 08:11:52-03,IAC,IAC,"33274",S,Plantae,Rubiaceae-308.Cinchonoideae-Guettardeae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,S.L. Jung-Mendaçolli,"1980","10","16",F.C. Hoehne,s/nº,"1931","10","31",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.073021,-23.737679,"355",2020-02-20 14:37:37-03,IAC,IAC,"40996",S,Plantae,Rubiaceae-308.Cinchonoideae-Guettardeae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,S.L. Jung-Mendaçolli,"2001","04","30","L.C. Bernacci; G.F. Árbocz & E. Furlan","2977","2000","12","05",Brasil,São Paulo,Ibiúna,"Próximo ao Distrito de Caucaia do Alto (Cotia - SP), fragmento Pedroso",-47.073021,-23.737679,"-47.073021","-23.737679",próximo ao ponto O 23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-47.072921,-23.715509,"356",2020-02-20 14:37:37-03,IAC,IAC,"41037",S,Plantae,Rubiaceae-308.Cinchonoideae-Guettardeae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,S.L. Jung-Mendaçolli,"2001","04","30","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","3018","2001","01","11",Brasil,São Paulo,Ibiúna,"Próximo ao Distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro",-47.072921,-23.715509,"-47.072921","-23.715509",próximo ao ponto G 45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.6361,-23.5475,"358",2020-02-20 14:37:37-03,IAC,IAC,"44181",S,Plantae,Rubiaceae-308.Cinchonoideae-Guettardeae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,M. Kuhlmann,"1944","03","15",M. Kuhlmann,s/nº,"1944","03","15",Brasil,São Paulo,São Paulo,Água Funda,-46.6361,-23.5475,"-46.6361","-23.5475",Mata do Departamento de Indústria animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"360",2020-02-20 14:37:37-03,IAC,IAC,"50473",S,Plantae,Rubiaceae-308.Cinchonoideae-Guettardeae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,F.A.R.P. Arzolla,"2004","10","04","F.A.R.P. Arzolla; G.C.R. Paula & T.H. Condez","633","2004","09","23",Brasil,São Paulo,São Paulo,"Parque Estadual da Cantareira, proximidades da Pedra Grande",-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"387",2020-08-20 20:39:04-03,UFSC,FLOR,"36260",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,"Kirkbride Jr, J.H.","1978",NA,NA,"Kuhlmann, M.","2733","1951","11","01",Brasil,São Paulo,São Paulo,Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,arbusto,FLOR0036260,NA,NA,NA,NA,NA,NA,NA,Gentianales,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"388",2020-08-20 14:56:26-03,UFSC,FLOR,"36163",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,"Jung, S.L.","1980","10","16","Kuhlmann, M.; Toledo, J.F.","3381","1946","04","09",Brasil,São Paulo,São Paulo,"Jardim Botânico, mata úmida em frente ao abrigo.",-46.6300010681152,-23.5400009155273,NA,NA,flor roxo-alaranjado,FLOR0036163,NA,NA,NA,NA,NA,NA,NA,Gentianales,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"389",2020-08-20 14:56:26-03,UFSC,FLOR,"36253",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,"Jung, S.L.","1980","10","16","Hoehne, F.C.",s.n.,"1931","10","31",Brasil,São Paulo,São Paulo,Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,Planta viva nº 125. Ex. 1ª Secção Botânica e Agronomia do Instituto Biológico.,FLOR0036253,NA,NA,NA,NA,NA,NA,NA,Gentianales,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"392",2021-03-04 15:46:00-03,IF,SPSF,"12539",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A.Rich.,J.A.Pastore,"2011","12","02",G.A.D.C. Franco & A.Custodio Filho,"707","1988","09","28",Brasil,SP,Salesópolis,"Reserva Florestal, Guaratuba",-45.8400001525879,-23.5300006866455,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Rubiales,"18032",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.616667,-23.65,"394",2021-03-04 15:46:00-03,IF,SPSF,"45594",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A.Rich.,J.A.Pastore,"2012","02","09",K.Spaolonzi & G.C.R.Turatti,"72","2011","10","20",Brasil,SP,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.616667,-23.65,NA,NA,"COLETA: Arvoreta 3,2m altura e 3,5cm de DAP; flores brancas.;",NA,NA,"790","790",América do Sul,NA,NA,Magnoliophyta,Rubiales,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"399",2021-03-04 15:46:00-03,IF,SPSF,"15553",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A.Rich.,J.A.Pastore,"2011","12","02",P.L.R.Moraes,"505","1991","10","07",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta armada, 3,5m altura; flores brancas, com odor.;",NA,NA,"700","700",América do Sul,NA,NA,Magnoliophyta,Rubiales,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.532222,-23.395,"405",2021-03-04 15:46:00-03,IF,SPSF,"37533",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,J. A. Pastore,"2007","12","03",C. de Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & G.C.R.de Paula,"126","2007","11","08",Brasil,SP,Guarulhos,"Parque Estadual da Cantareira, Núcleo Cabuçú",-46.532222,-23.395,NA,NA,"COLETA: Arbusto, 50 cm, flores brancas.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"770","770",América do Sul,NA,NA,Magnoliophyta,Rubiales,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.531944,-23.393889,"406",2021-03-04 15:46:01-03,IF,SPSF,"39429",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,F. A. R. D. P. Arzolla,"2008","03","17",J.A.Pastore & F. A. R. D. P. Arzolla & C. de Moura & F.E.S.P.Vilela,"1556","2008","02","25",Brasil,SP,Guarulhos,"Parque Estadual da Cantareira, Núcleo Cabuçú",-46.531944,-23.393889,NA,NA,"COLETA: Arvoreta até 2m, frutos negros; GEOGRAFIA: Trilha da Cachoeira;",NA,NA,"815","815",América do Sul,NA,NA,Magnoliophyta,Rubiales,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.135556,-23.462778,"407",2021-03-04 15:46:01-03,IF,SPSF,"51521",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,R.D.V. da Silva,"2016","10","01",F.A.R.D.P. Arzolla et al.,"1743","2015","07","28",Brasil,SP,Mogi das Cruzes,Estrada Cinco Estrelas,-46.135556,-23.462778,NA,NA,"GEOGRAFIA: Floresta ombrófila densa montana;",NA,NA,"960","960",América do Sul,NA,NA,Magnoliophyta,Rubiales,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-47.2200012207031,-23.6499996185303,"410",2021-03-04 15:46:01-03,IF,SPSF,"44196",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,NA,NA,NA,NA,R.A.F.Lima & A.G.Aguirre,"859","2008","10","20",Brasil,SP,Ibiúna,"Parque Estadual de Jurupará, Base roda D'Água",-47.2200012207031,-23.6499996185303,NA,NA,"COLETA: Floresta Ombrófila Densa Montana.; GEOGRAFIA: Mata Secundária;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Rubiales,"43112",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.5800018310547,-23.3099994659424,"411",2021-03-04 15:46:00-03,IF,SPSF,"27918",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,NA,NA,NA,NA,F.A.R.D.P.Arzolla,"247","2001","03","31",Brasil,SP,Mairiporã,"P.E.Cantareira, Região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Rubiales,"15840",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"412",2021-03-04 15:46:00-03,IF,SPSF,"33492",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,NA,NA,NA,NA,F.A.R.D.P.Arzolla,"633","2004","09","23",Brasil,SP,São Paulo,"P.E.Cantareira, regiao da Pedra Grande",-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Rubiales,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"413",2021-03-04 15:46:00-03,IF,SPSF,"09673",PreservedSpecimen,Plantae,Rubiaceae,Chomelia,parvifolia,Chomelia parvifolia,(Standl.) Govaerts,NA,NA,NA,NA,A.C.Dias,"60","1985","10","21",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Rubiales,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.466667,-23.85,"417",2017-09-11 17:13:19-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Rubiaceae,Chomelia,brasiliana,Chomelia brasiliana,A.Rich.,NA,NA,NA,NA,"Burchell, WJ","3753","1826","12","22",Brazil,São Paulo,Cubatão,"IBB/Cubatão, SP, from The Pico da Serra 1 1/2 miles toward São Paulo",-46.466667,-23.85,"-46.466667","-23.85",NA,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.810001373291,-23.8299999237061,"431",2021-02-25 09:38:56-03,IBt,SP,"337424",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,NA,NA,NA,NA,"Simão Bianchini, R","787","1995","09","26",Brasil,São Paulo,Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,NA,NA,NA,EMBU-GUAÇU,"3515103"
-46.8400001525879,-23.7099990844727,"433",2021-02-25 09:38:56-03,IBt,SP,"337423",S,Plantae,Rubiaceae,Chomelia,catharinae,Chomelia catharinae,(L.B.Sm. & Downs) Steyerm.,NA,NA,NA,NA,"Rapini, A","198","1996","09","23",Brasil,São Paulo,Itapecerica da Serra,NA,-46.8400001525879,-23.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12011",auto,NA,NA,NA,NA,NA,NA,NA,ITAPECERICA DA SERRA,"3522208"
