X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,class,relatedCatalogItem,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"1557",2019-11-13 11:18:53-03,USP,SPF,"16584",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Rocha, EA","Hoehne, FC",s.n.,"1932","03","06",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00016584,NA,"1997","08",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1558",2019-11-13 11:18:53-03,USP,SPF,"12181",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Guaglianone, ER","Hoehne, W","2842","1948","11","09",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00012181,NA,"1994",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.741944,-24.297222,"1581",2019-10-07 09:21:02-03,UEFS,HUEFS,"60763",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,NA,"Barreto, K.D.","3339","1994","07","01",Brasil,São Paulo,Juquiá,Fazenda Primavera.,-47.741944,-24.297222,47W44'31'',24S17'50'',NA,NA,NA,HUEFS0060763,HUEFS0060763,NA,NA,NA,NA,NA,NA,NA,NA,Angiospermae,Poales,NA,NA,Lilianae,NA,NA,NA,NA,JUQUIÁ,"3526100"
-45.8800010681152,-23.1700000762939,"1691",2019-11-01 15:14:34-03,UnB,UB,"169540",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,"Barros, M","Lofgren, A","207","1908","01","15",Brasil,São Paulo,São José dos Campos,NA,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,"1950-1966; Campo Lagoa.",UB0011067,UB0011067,"1955","08","06","39297",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"1769",2019-11-01 15:14:33-03,UnB,UB,NA,PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,"Silva-Filho, PFS","Skvortzov, B","311","1964","10","15",Brasil,São Paulo,São Paulo,"Grounds of the Instituto de Botânica, Parque do Estado, 10km south of center of city of São Paulo",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Growing spontaneously near a stream; Original vegetation of this area was tall evergreen forest",UB0010524,NA,"2016","07",NA,"53584",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1770",2019-11-01 15:14:34-03,UnB,UB,"172180",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,NA,"Eiten, G","2482","1961","01","07",Brasil,São Paulo,São Paulo,"Instituto de Botânica grounds, 9,7 km S and 0,8 km E of center of city (Praça da Sé). Steep open slope and ditch at base, 100 m. N of lower buildings",-46.6300010681152,-23.5400009155273,NA,NA,"760","760","A4; On wet clay soil on side of ditch",UB0010546,NA,"2016","07",NA,"53584",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1897",2021-03-04 15:42:09-03,IF,SPSF,"22883",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora Sp.,tenuis,Rhynchospora Sp. tenuis,Link,J.A.Pastore,P.Affonso,"208","1998","03","07",Brasil,SP,São Paulo,"P.E.Serra do Mar, núcleo curucutu",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2009","06","15","53584",auto,América do Sul,NA,NA,Magnoliophyta,Poales,NA,NA,Liliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1898",2021-03-04 15:42:09-03,IF,SPSF,"31795",PreservedSpecimen,Plantae,Cyperaceae,Rhynchospora Sp.,tenuis,Rhynchospora Sp. tenuis,Link,A.C.Araújo,R.J.F. Garcia,"1126","1997","03","23",Brasil,SP,São Paulo,P.E.Serra do Mar nucleo curucutu.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1997","06","30","53584",auto,América do Sul,NA,NA,Magnoliophyta,Poales,NA,NA,Liliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4500007629395,-23.5,"1942",2021-02-08 12:51:43-03,UFRGS,ICN,"144343",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Link,"Gross, R","Novaes, C",s.n.,NA,NA,NA,Brasil,SP,Sorocaba,NA,-47.4500007629395,-23.5,NA,NA,NA,NA,Doação Herbário SP.,ICN00010176,ICN00010176,NA,NA,NA,"17154",auto,América do Sul,NA,NA,Monocotyledon,NA,NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.6300010681152,-23.5400009155273,"2052",2021-02-08 12:51:43-03,UFRGS,ICN,"198771",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austrobrasiliensis,T. Koyama,Araújo,"Hoehne, FC","27416","1931","04","02",Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ICN00036200,NA,"2004",NA,NA,"53584",auto,América do Sul,NA,NA,Monocotyledon,NA,austrobrasiliensis,Isotypus,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2056",2021-02-08 12:51:43-03,UFRGS,ICN,"198771",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austrobrasiliensis,T. Koyama,Araújo,"Hoehne, FC","27416","1931","04","02",Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,ICN00036200,NA,"2004",NA,NA,"53584",auto,América do Sul,NA,NA,Monocotyledon,NA,austrobrasiliensis,Isotypus,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.6300010681152,-24.3199996948242,"2103",2020-11-19 09:29:00-03,IBt,SP,"361818",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,NA,"Barreto, KD","3339","1994","12","01",Brasil,São Paulo,Juquiá,NA,-47.6300010681152,-24.3199996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32505",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.6300010681152,-23.5400009155273,"2104",2020-09-17 08:57:51-03,IBt,SP,"319566",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis,Willd. ex Link,NA,"Skvortzov, B","311","1964","10","15",Brasil,São Paulo,São Paulo,Instituto de Botânica,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2105",2019-11-21 10:03:30-03,IBt,SP,"27416",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austrobrasiliensis,T.Koyama,"Araújo, AC","Hoehne, FC",s.n.,"1931","04","02",Brasil,São Paulo,São Paulo,"Parque do Estado, Jardim Botânico, Nativa do Parque",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP002974,SP002974,"2004",NA,NA,"53584",auto,NA,NA,NA,NA,NA,austrobrasiliensis,Isotype,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2107",2019-11-21 10:03:30-03,IBt,SP,"27416",S,Plantae,Cyperaceae,Rhynchospora,tenuis,Rhynchospora tenuis austrobrasiliensis,T.Koyama,"Araújo, AC","Hoehne, FC",s.n.,"1931","04","02",Brasil,São Paulo,São Paulo,"Parque do Estado, Jardim Botânico, Nativa do Parque",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP002974,SP002974,"2004",NA,NA,"53584",auto,NA,NA,NA,NA,NA,austrobrasiliensis,Isotype,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
