X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,recordNumber,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,typeStatus,fieldNumber,individualCount,relatedCatalogItem,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"625",2021-03-04 15:43:12-03,IF,SPSF,"05764",PreservedSpecimen,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,A.M.G.Azevedo,"1997","08","30",J.B.Baitello & O.T. Aguiar,"1979","03","08",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Serra da Cantereira,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,América do Sul,NA,NA,Magnoliophyta,Fabales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5800018310547,-23.3099994659424,"627",2021-03-04 15:43:13-03,IF,SPSF,"27288",PreservedSpecimen,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,L.C.P.Lima,"2011","12","01",L.Custodio & A.Custodio Filho,"1999","09","01",Brasil,SP,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,Serra da Cantareira,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Sausalito&nf;;","988",América do Sul,NA,NA,Magnoliophyta,Fabales,"15840",auto,NA,Magnoliopsida,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"628",2021-03-04 15:43:13-03,IF,SPSF,"04304",PreservedSpecimen,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,L.C.P.Lima,"2011","12","01",M.A. Cunha,"1952","03","26",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Horto Florestal,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,América do Sul,NA,NA,Magnoliophyta,Fabales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.511667,-23.411389,"634",2019-11-21 10:05:33-03,IBt,SP,"499196",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Rossi, L","2014","01",NA,"Rossi, L; et al.","2013","04","16",Brasil,São Paulo,Guarulhos,-46.511667,-23.411389,"-46.511667","-23.411389",NA,NA,NA,NA,NA,NA,"2403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.8800010681152,-23.1800003051758,"648",2019-11-21 10:05:33-03,IBt,SP,"309474",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Tozzi, AMGA",NA,NA,NA,"Kiyama, CY; Magenta, MAG; Proença, SL; Simão Bianchini, R; Wanderley, MGL","1995","04","18",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,Serra do Japi,NA,NA,NA,"92",NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"652",2019-11-21 10:05:33-03,IBt,SP,"7071",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Azevedo, AMG","1981",NA,NA,"Brade, AC","1912","02","25",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Botequim,NA,NA,NA,"5653",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"653",2019-11-21 10:05:33-03,IBt,SP,81a,Carpo,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Azevedo, A","1980","04","28","Hoehne, FC","1917","04","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Butantan,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"654",2019-11-21 10:05:33-03,IBt,SP,2234B,S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Azevedo, AMG","1981",NA,NA,"Hoehne, FC","1918","01","20",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Butantan,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"655",2019-11-21 10:05:33-03,IBt,SP,"39318",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Azevedo, A","1980","05","02","Campos, J","1938","03","03",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Butantan,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"656",2019-11-21 10:05:33-03,IBt,SP,"81",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Azevedo, A","1980","04","28","Hoehne, FC","1917","04","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Butantan,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"657",2019-11-21 10:05:33-03,IBt,SP,"13345",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Azevedo, A","1980","04","28","Usteri, A","1906","03","11",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Butantan, Pinheiros",NA,NA,NA,s.n.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"658",2019-11-21 10:05:33-03,IBt,SP,"46030",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Azevedo, AMG","1981",NA,NA,"Ramos, I","1941","03",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Cantareira,NA,NA,NA,"105",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"659",2019-11-21 10:05:33-03,IBt,SP,"110293",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Mantovani, W","1980","09","30","Faria, R","1967","08","10",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Jardim Botânico e Parque do Estado,NA,NA,NA,"26",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.5200004577637,"660",2019-11-21 10:05:33-03,IBt,SP,"309457",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Tozzi, AMGA",NA,NA,NA,"Torres, RB; Bernacci, LC; Falivene, SMP; Camargo, O","1994","04","26",Brasil,São Paulo,São Roque,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,"E.E. São Roque, mata secundária",NA,NA,NA,"147",NA,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.1300010681152,-23.5200004577637,"661",2019-11-21 10:05:33-03,IBt,SP,"309466",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Bernacci, LC","1995","03","22","Bernacci, LC; Ishimura, I","1995","03","22",Brasil,São Paulo,São Roque,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,"Estação Experimental do IAC, área degradada (pastagem abandonada)",NA,NA,NA,"1371",NA,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.1300010681152,-23.5200004577637,"662",2019-11-21 10:05:33-03,IBt,SP,"309467",S,Plantae,Fabaceae,Desmodium,discolor,Desmodium discolor,Vogel,"Bernacci, LC","1995","04","24","Bernacci, LC; Schiamarelli, A; Grecco, MDN; Andrade, PRP; Belinello, R; Falivene, SMP","1995","04","24",Brasil,São Paulo,São Roque,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,"Estação Experimental do IAC, floresta mesófila",NA,NA,NA,"1435",NA,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.2900009155273,-23.2600002288818,"674",2019-11-21 10:05:33-03,IBt,SP,"19060",S,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, LCP","2011","12",NA,"Russel, A","1998","02","25",Brasil,São Paulo,Itú,-47.2900009155273,-23.2600002288818,NA,NA,NA,NA,NA,NA,NA,NA,"295",NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,NA,NA,ITU,"3523909"
-46.8800010681152,-23.1800003051758,"675",2019-11-21 10:05:33-03,IBt,SP,"47912",S,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, LCP","2011","12",NA,"Kuhlmann, M","1943","03","24",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,NA,NA,"293",NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"676",2019-11-21 10:05:33-03,IBt,SP,"42044",S,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, LCP","2011","12",NA,"Viégas, AP","1939","04","05",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,alto da Serra dos Cristais,NA,NA,Arbusto,s.n.,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"680",2019-11-21 10:05:33-03,IBt,SP,"13341",S,Plantae,Fabaceae,Desmodium,subsecundum,Desmodium subsecundum,Vogel,"Lima, LCP","2011","12",NA,Neves Armond,"1895","02",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Pirituba,NA,NA,NA,"1810",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
