X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,minimumElevationInMeters,maximumElevationInMeters,imagecode,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,relationshipType,eventTime,fieldNumber,individualCount,NM_MUNICIP,CD_GEOCMU
-46.9900016784668,-24.3199996948242,"902",2019-11-13 16:04:56-03,UNISANTA,HUSC,"10091",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Sampaio, P.S.P.","2007","06","28","Scolari, G.O.; Nakasato, M.V.","119","2007","04","22",Brasil,São Paulo,Peruíbe,Bairro do Guaraú.,-46.9900016784668,-24.3199996948242,NA,NA,"Árvore com 6,51m de altura.; Trecho de floresta alta de restinga.",NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.824167,-24.041111,"940",2019-11-01 15:06:21-03,UnB,UB,"193636",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Souza, VC","2006","05",NA,"Souza, FT; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR","198","2001","04","17",Brasil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",-46.824167,-24.041111,"-46.824167","-24.041111","Árvore, ca. 6 m de altura. Frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.",NA,"30","180",NA,Southern America,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.8400001525879,-23.7099990844727,"953",2019-10-03 10:04:17-03,UFSCar,SORO,"1189",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,antonia,Myrcia antonia,(O. Berg) Mazine,NA,NA,NA,NA,NA,NA,"1951","04","18",Brasil,São Paulo,Itapecerica da Serra,margem do rio Embú-Guaçu,-46.8400001525879,-23.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12011",auto,NA,NA,NA,NA,NA,NA,NA,ITAPECERICA DA SERRA,"3522208"
-46.6300010681152,-23.5400009155273,"961",2019-10-03 10:04:20-03,UFSCar,SORO,"7646",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,E.H.P.Barreto,"2014","10",NA,"Honda, S.; Pascalicchio, F.F.; Garcia, R.J.F.; Baretto, E.H.P.; Granato, L.","1290","2014","09","16",Brasil,São Paulo,São Paulo,"Parque Natural Municipal Itaim. Trilha do tatu, sede nova. Mata Secundária.",-46.6300010681152,-23.5400009155273,NA,NA,"Árvore, 9m alt., 10cm DAP, casca reticulada, frutos costelados, imaturos verde-claros, maduros vináceos. Vistoria conjunta dom DEPAVE-8/DUC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"967",2019-10-03 10:04:20-03,UFSCar,SORO,"4005",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Zipparro, V.B.; et al.","407","1994","05","14",Brasil,São Paulo,Sete Barras,"Faz. Intervales, Base Saibadela, trilha do betão, beira de mata",-47.9199981689453,-24.3799991607666,NA,NA,"Árvore, 3m de altura, frutos amarelos presentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"969",2019-10-03 10:04:20-03,UFSCar,SORO,"6890",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,P.H. Gaem,"2018","11","28",NA,"196","2018","11","01",Brasil,São Paulo,Sete Barras,"Parque Estadual Carlos Botelho, Rodovia.",-47.9199981689453,-24.3799991607666,NA,NA,Árvore de aprox. 3m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.8499984741211,-23.6399993896484,"998",2021-03-04 15:45:33-03,IF,SPSF,"35800",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos,"6128","2005","12","15",Brasil,SP,Embú,Vale do Sol,-46.8499984741211,-23.6399993896484,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 18 m. Botões florais. Casca descamante em tiras.; GEOGRAFIA: UTM: X=309526 Y=7384504 ZONA=23K;",NA,"923","923",NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"6851",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,EMBU DAS ARTES,"3515004"
-47.2200012207031,-23.6499996185303,"999",2021-03-04 15:45:33-03,IF,SPSF,"34596",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,O.T. Aguiar,"2005","05","19",André C.Dias,NA,"2005","05","12",Brasil,SP,Ibiúna,Parque Estadual de Jurupará,-47.2200012207031,-23.6499996185303,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 7m, frutos imaturos verdes; GEOGRAFIA: bairro Domingues, mata&nf;;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"43112",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.6300010681152,-23.5400009155273,"1005",2021-03-04 15:45:33-03,IF,SPSF,"50446",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,R.J.F. Garcia,"2012","05","20",S.Honda et al.,"1075","2012","05","11",Brasil,SP,São Paulo,Parque Tizo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: Árvore 15 m, 15 cm DAP, frutos esbranquiçados; GEOGRAFIA: Trilha do fragmento B, próximo a área brejosa, mata;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1006",2021-03-04 15:45:33-03,IF,SPSF,"05624",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,B.Braga,NA,"1969","08","07",Brasil,SP,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1007",2021-03-04 15:45:33-03,IF,SPSF,"05623",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,B.Braga,NA,"1969","02","27",Brasil,SP,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1008",2021-03-04 15:45:33-03,IF,SPSF,"13513",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,O.T. Aguiar,"378","1990","05","18",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"1009",2021-03-04 15:45:33-03,IF,SPSF,"31066",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,A.P.Savassi,"224","2002","04","20",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de mata&nf;;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.866667,-24.2,"1016",2021-03-04 15:45:33-03,IF,SPSF,"34287",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,Natália M. Ivanauskas,"2005","05","01",Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5011","2004","01","15",Brasil,SP,Sete Barras,Bairro Rio Preto,-47.866667,-24.2,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 18m de altura e 92cm de perímetro à altura do peito. Matriz 2113;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.005556,-24.353889,"1017",2021-03-04 15:45:33-03,IF,SPSF,"44504",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,C. de Moura,"2011","02","08",C. de Moura & J.N.C.Francisco & R.S.Ribeiro,"350","2011","02","08",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.005556,-24.353889,NA,NA,"COLETA: Árvore 15m altura; botões e flores brancas com odor adocicado.; GEOGRAFIA: Margem da estrada do Guaraú.;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-47.1,-23.966667,"1019",2021-03-04 15:45:33-03,IF,SPSF,"37811",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,O.T. Aguiar,"2006","04","01",R.T. Polisel,"20","2006","04","01",Brasil,SP,Juquitiba,Sítio Canoar,-47.1,-23.966667,NA,NA,"COLETA: Árvore 10 m, frutos imaturos verdes.;",NA,"700","700",NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47.1,-23.966667,"1020",2021-03-04 15:45:33-03,IF,SPSF,"39065",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,O.T. Aguiar,"2007","02","01",R.T. Polisel,"384","2007","01","15",Brasil,SP,Juquitiba,Estrada para o Recanto Maria Tereza,-47.1,-23.966667,NA,NA,"COLETA: Árvore 15 m, flores brancas e botões castanhos.;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-46.824444,-24.041111,"1022",2021-03-04 15:45:33-03,IF,SPSF,"46905",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,V.C.Souza,"2006","05","30",F.M.Souza & A.R.Duarte & D.Sampaio & R.Bernhardt & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & S.Gandolfi & A.A.Oliveira & J.P.Souza & N.M.Ivanauskas & E.Furlan,"198","2001","04","17",Brasil,SP,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu",-46.824444,-24.041111,NA,NA,"COLETA: Árvore, ca. 6m alt., frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.;",NA,"30","180",NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.3300018310547,-23.9599990844727,"1034",2021-03-04 15:45:33-03,IF,SPSF,"03691",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,D.Bento Pickel,NA,"1950","04","19",Brasil,SP,Santos,Ilha Porchat,-46.3300018310547,-23.9599990844727,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"26836",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.6300010681152,-23.5400009155273,"1035",2021-03-04 15:45:33-03,IF,SPSF,"05685",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,J.B.Baitello & O.T. Aguiar,NA,"1977","07","07",Brasil,SP,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1036",2021-03-04 15:45:33-03,IF,SPSF,"14829",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,O.T. Aguiar & D.C.Cavalcanti,"431","1992","02","12",Brasil,SP,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1037",2021-03-04 15:45:33-03,IF,SPSF,"05532",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,O.T. Aguiar,NA,NA,NA,B.Braga,NA,"1969","01","16",Brasil,SP,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1038",2021-03-04 15:45:33-03,IF,SPSF,"05572",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,B.Braga,NA,"1969","03","20",Brasil,SP,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1039",2021-03-04 15:45:33-03,IF,SPSF,"13379",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,O.T. Aguiar,NA,"1990","02","22",Brasil,SP,São Paulo,"serra da Cantareira, engordador",-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1040",2021-03-04 15:45:33-03,IF,SPSF,"07149",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,NA,NA,NA,NA,NA,B.Braga,NA,"1972","12","27",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1041",2021-03-04 15:45:33-03,IF,SPSF,"50440",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,E.H.P.Barretto,"2016","01","20",E.H.P.Barretto et al.,"629","2016","01","06",Brasil,SP,São Paulo,Sitio José Toco,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: Árvore 8 m, 25 cm DAP, casca rugosa fendilhada, botões creme; GEOGRAFIA: Mata Bosqueada em topo de morro;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1042",2021-03-04 15:45:33-03,IF,SPSF,"50441",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,E.H.P.Barretto,"2016","01","20",E.H.P.Barretto et al.,"650","2016","01","06",Brasil,SP,São Paulo,Sitio José Toco,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: Árvore 8 m, 20 cm DAP, flores brancas; GEOGRAFIA: Mata Ciliar, sítio de propriedade de José Guilguer Reimberg;",NA,NA,NA,NA,América do Sul,NA,NA,Magnoliophyta,Myrtales,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.033333,-24.366667,"1049",2021-02-08 12:44:07-03,UFRGS,ICN,"096092",S,Plantae,Myrtaceae,Myrcia,grandiflora,Myrcia grandiflora,(O.Berg) Nied.,"Sobral, M","1992",NA,NA,"Oliveira, JAT","40","1979","11","02",Brasil,SP,Peruíbe,Guarau,-47.033333,-24.366667,"-47.033333","-24.366667","Árvore de 10 m de altura; frutos maduros de cor avermelhada até quase preta.; Mata da planície costeira",NA,NA,NA,NA,América do Sul,NA,NA,Dicotyledon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-47.033333,-24.366667,"1050",2021-02-08 12:44:07-03,UFRGS,ICN,"096093",S,Plantae,Myrtaceae,Myrcia,grandiflora,Myrcia grandiflora,(O.Berg) Nied.,"Sobral, M","1992",NA,NA,"Castellani, MR","40","1979","11","02",Brasil,SP,Peruíbe,Guarau,-47.033333,-24.366667,"-47.033333","-24.366667","Árvore de 10 m de altura; frutos maduros de cor avermelhada até quase preta.; Mata da planície costeira",NA,NA,NA,NA,América do Sul,NA,NA,Dicotyledon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-47.9199981689453,-24.3799991607666,"1058",2021-02-08 12:44:07-03,UFRGS,ICN,"178520",S,Plantae,Myrtaceae,Myrcia,cf. pubipetala,Myrcia cf. pubipetala,Miq.,NA,NA,NA,NA,"Zipparro, VB","1768","1999","07","14",Brasil,SP,Sete Barras,"Parque Intervales-Base Saibadela, Trilha Azul",-47.9199981689453,-24.3799991607666,NA,NA,"árvore com ca. 12 m de altura, frutos imaturos de coloração verde-seríceo",NA,NA,NA,NA,América do Sul,NA,NA,Dicotyledon,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.8400001525879,-23.7099990844727,"1083",2019-11-21 10:11:59-03,IBt,SP,"52059",S,Plantae,Myrtaceae,Myrcia,antonia,Myrcia antonia,(O.Berg) Mazine,"Santos, MF","2018","11","08","Pires, AS",s.n.,"1951","04","18",Brasil,São Paulo,Itapecerica da Serra,margem do rio Embu-Guaçu,-46.8400001525879,-23.7099990844727,NA,NA,NA,SP052950,NA,NA,SP052950,NA,NA,NA,NA,NA,NA,"12011",auto,NA,NA,NA,NA,NA,NA,NA,ITAPECERICA DA SERRA,"3522208"
-47.216667,-24.05,"1094",2019-11-21 10:12:16-03,IBt,SP,"306954",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kawasaki, ML","2000",NA,NA,"Pirani, JR; Garcia, RJF","3101","1994","04","19",Brasil,São Paulo,Miracatu,"Serra de Paranapiacaba, Fazenda Itereí, floresta tropical pluvial atlântica de encosta, trilha Capoeirinha, BR 116, km 350",-47.216667,-24.05,"-47.216667","-24.05","Árvore 15m alt., perto da cachoeira, folhas amplas opacas, frutos verdes colhidos do chão",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.680278,-23.935556,"1096",2019-11-21 10:12:16-03,IBt,SP,"306984",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kawasaki, ML","1997",NA,NA,"Garcia, RJF; Ferreira, GMP; Neves, LF","534","1995","02","13",Brasil,São Paulo,São Paulo,"Parelheiros. Capivari. Fazenda da SABESP, ao final da Estrada do Capivara, margem do rio Capivari",-46.680278,-23.935556,"-46.680278","-23.935556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.614722,-23.642222,"1098",2019-11-21 10:12:18-03,IBt,SP,"454697",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kondrat, H",NA,NA,NA,"Kondrat, H","99","2013","01","31",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 7, espécime nº 6398286",-46.614722,-23.642222,"-46.614722","-23.642222",NA,NA,"828","828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8400001525879,-23.7099990844727,"1132",2019-11-21 10:12:18-03,IBt,SP,"429820",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Pastore, M","2011","05","19","Shirasuna, RT; Sabonaro, D","1203","2008","04","03",Brasil,São Paulo,Itapecerica da Serra,"Lote 5 Rodoanel Mário Covas, Trecho Sul",-46.8400001525879,-23.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12011",auto,NA,NA,NA,NA,NA,NA,NA,ITAPECERICA DA SERRA,"3522208"
-46.6300010681152,-23.5400009155273,"1146",2019-11-21 10:12:18-03,IBt,SP,"8116",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kawasaki, ML",NA,NA,NA,"Hoehne, FC",s.n.,"1922","09","09",Brasil,São Paulo,São Paulo,Bosque da Saúde,-46.6300010681152,-23.5400009155273,NA,NA,NA,SP022774,NA,NA,SP022774,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1147",2019-11-21 10:12:18-03,IBt,SP,"79858",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Aguiar, OT","1989","06","20","Kuhlmann, M","3342","1948","10","20",Brasil,São Paulo,São Paulo,"Jardim Botânico, Nativa no Jardim",-46.6300010681152,-23.5400009155273,NA,NA,NA,SP022773,NA,NA,SP022773,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1148",2019-11-21 10:12:18-03,IBt,SP,"50385",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Aguiar, OT","1989","06","20","Handro, O",s.n.,"1946","02","27",Brasil,São Paulo,São Paulo,Nativa na mata do Jardim Botãnico.,-46.6300010681152,-23.5400009155273,NA,NA,Árvore com flores alvas.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1149",2019-11-21 10:12:16-03,IBt,SP,"286096",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Kawasaki, ML","1995","07","17","Rossi, L; Garcia, RJF",s.n.,"1995","02","26",Brasil,São Paulo,São Paulo,Parque Municipal Santo Dias,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1150",2019-11-21 10:12:16-03,IBt,SP,"337115",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,NA,NA,NA,NA,"Simão Bianchini, R; et al.","989","1996","06","13",Brasil,São Paulo,São Paulo,"Rua José Roschel Rodrigues, 1162, Bairro Casa Grande",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1151",2019-11-21 10:12:16-03,IBt,SP,"338765",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Aguiar, OT","1990",NA,NA,"Braga, B",s.n.,"1969","02","27",Brasil,São Paulo,São Paulo,"Serra da Cantareira,Pinheirinho.",-46.6300010681152,-23.5400009155273,NA,NA,SPSF 5623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1152",2019-11-21 10:12:16-03,IBt,SP,"338766",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Aguiar, OT","1990",NA,NA,"Braga, B",s.n.,"1969","01","16",Brasil,São Paulo,São Paulo,Serra da Cantareira. Pinheirinho.,-46.6300010681152,-23.5400009155273,NA,NA,SPSF 5532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"1154",2019-11-21 10:12:16-03,IBt,SP,"306952",S,Plantae,Myrtaceae,Myrcia,pubipetala,Myrcia pubipetala,Miq.,"Fernandes, T","2018","12",NA,"Zipparro, VB; et al.",Saibadela407,"1994","05","14",Brasil,São Paulo,Sete Barras,"Coleção Saibadela 407, Fazenda Intervales, trilha do Betão, beira da mata",-47.9199981689453,-24.3799991607666,NA,NA,"Árvore 3m alt., frutos amarelados presentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
