X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,locality,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,NM_MUNICIP,CD_GEOCMU
-47.9199981689453,-24.3799991607666,"540",2019-08-20 10:02:38-03,UNICAMP,UEC,"32728",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2009","02",NA,"Yamamoto, K; Marcondes-Ferreira, W; Chautems, A","14615","1983","04","01",Brazil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"fruto, Arvoreta ca. 3m de alt.; fruto maduro amarelo, ca. de 3,5cm de altura por 4cm de largura.",UEC072982,UEC072982,Reserva Florestal de Sete Barras. Mata.,NA,NA,NA,NA,Magnoliopsida,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.6300010681152,-23.5400009155273,"561",2021-03-01 16:21:26-03,UNICAMP,UEC,"150783",S,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,A.St.-Hil.,"Franco, GADC","2007","12","03","Souza, FM; Sousa, RC; Corrêa, W; Garcia, RLM","1015","2007","12","03",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"902","902",Árvore. 11m. Frutos amarelados.,UEC093103,UEC093103,"Parque Estadual do Jaraguá, Trilha do Pai Zé.",NA,NA,NA,NA,Magnoliopsida,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.481389,-23.425,"668",2020-06-29 09:29:08-03,UFRRJ,RBR,"35821",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,A. Lobão,"2018","05",NA,"S. Gandolfi; H.F. Leitão-Filho, C.L.F. Bezerra","8486","1984",NA,NA,Brasil,São Paulo,Guarulhos,-46.481389,-23.425,46º28'53''W,23º25'30''S,NA,NA,NA,RBR00035821,RBR00035821,Aeroporto Internacional de São Paulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.9900016784668,-24.3199996948242,"709",2021-02-11 16:52:48-03,UFSM,SMDB,"14464",S,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H.Rainer,"Záchia, R.A","2016","09","13","Rossi, L; Catharino, ELM; Rodriges, EH; Campos, MTVA",s.n.,"1990","11","21",Brasil,São Paulo,Peruibe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Arvoreta 5,0m alt . Corola creme-esverdeada. Beira de estrada",SMDB014464,NA,"Estação Ecológica Juréia Itatins, estrada Peruibe,",NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.6300010681152,-23.5400009155273,"790",2020-12-21 16:12:02-03,MBM,MBM,"41830",PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E. Fr.) R.E. Fr.,"Fries, R.E.",NA,NA,NA,"Hoehne, F.C.","28598","1931","12","21",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM041830,MBM041830,São Paulo,NA,Southern America,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"798",2020-12-21 16:12:02-03,MBM,MBM,"155150",PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E. Fr.) R.E. Fr.,"Hoehne, W.",NA,NA,NA,"Hoehne, W.",s.n.,"1944","11","10",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM155150,MBM155150,Parque Estadual,NA,Southern America,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"805",2020-12-21 16:12:02-03,MBM,MBM,"155151",PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E. Fr.) R.E. Fr.,"Maas, P.J.M.",NA,NA,NA,"Hoehne, W.",s.n.,"1944","04","04",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM155151,MBM155151,Parque do Estado,NA,Southern America,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46,-23.58333,"968",2012-08-28 16:39:00-03,MO,MOBOT,"753295",PreservedSpecimen,Plantae,Annonaceae,Annona,neolaurifolia,Annona neolaurifolia,H. Rainer,G.E. Schatz,NA,NA,NA,A. Custodio Filho|Alwyn H. Gentry,Custodio Filho 4714,"1987","2","5",Brazil,São Paulo,NA,-46,-23.58333,NA,NA,"760.00000000","800.00000000",NA,NA,NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.",NA,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87-13,"1",NA,BIRITIBA MIRIM,"3506607"
-47.9199981689453,-24.3799991607666,"1057",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"21820",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.","2009","02","12","Almeida-Scabbia, R.J.",NA,"1995","02","06",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 10 m de altura, presença de frutos verdes, na fit. Nº 108",NA,NA,Faz. Intervales,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1058",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"21817",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.","2009","02","12","Almeida-Scabbia, R.J.",NA,"1994","04","09",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, frutos imaturos, com odor. Na fit. Nº 405",NA,NA,Faz. Intervales,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1059",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"21361",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.","2009","02","12","Almeida-Scabbia, R.J.",NA,"1994","12","08",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 8 m de altura, presença de flores e início da formação de frutos. No perfil nº 985",NA,NA,Faz. Intervales,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1060",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"21360",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.","2009","02","12","Almeida-Scabbia, R.J.",NA,"1994","12","08",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 12 m de altura, presença de flores amarelas. No perfil nº 1009",NA,NA,Faz. Intervales,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1061",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"21289",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.","2009","02","12","Morellato, L.P.",NA,"1994","11","21",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 8 m de altura, flor amarela e botões",NA,NA,Faz. Intervales,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1062",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"21288",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.","2009","02","12","Almeida-Scabbia, R.J.",NA,"1994","12","08",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 8 m de altura, flores amarelas e frutos jovens presentes. No perfil nº 1011",NA,NA,Faz. Intervales,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1063",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"21287",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.","2009","02","12","Almeida-Scabbia, R.J.",NA,"1995","02","04",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 8 m, presença de frutos verdes",NA,NA,Faz. Intervales,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1064",2020-06-15 15:28:20-03,UNESP-RC,HRCB,"35844",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, J.C.","2009","02","12","Zipparro, V.B.","2055","2000","12","14",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,Árvore ca. 15 m de altura. Indivíduo nº 155R na Fenologia,NA,NA,Parque Intervales,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.6300010681152,-23.5400009155273,"1211",2020-09-12 05:00:02-03,US,US,"2891922",PreservedSpecimen,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H. Rainer,NA,NA,NA,NA,F. C. Hoehne,s.n.,"1931","12","21",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,US01347231,US01347231_01,Nativa no Parque do Estado (Planta viva no. 182),NA,South America - Neotropics,NA,NA,NA,Magnoliales,"53584",auto,NA,Dicotyledonae,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1215",2020-09-12 05:00:02-03,US,US,"2579906",PreservedSpecimen,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H. Rainer,NA,NA,NA,NA,F. C. Hoehne,s.n.,"1931","12","21",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,US01347232,US01347232_01,Nativa no Parque do Estado,NA,South America - Neotropics,NA,NA,NA,Magnoliales,"53584",auto,NA,Dicotyledonae,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1218",2020-09-12 05:00:02-03,US,US,"2579889",PreservedSpecimen,Plantae,Annonaceae,Annona,neosericea,Annona neosericea,H. Rainer,NA,NA,NA,NA,G. Hashimoto,"613","1949","3","13",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,US01347228,US01347228_01,Jabaquara,NA,South America - Neotropics,NA,NA,NA,Magnoliales,"53584",auto,NA,Dicotyledonae,NA,NA,NA,"1",NA,SÃO PAULO,"3550308"
-46.416083,-23.855556,"1246",2021-03-15 18:24:26-03,USP,SPF,"215126",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mello-Silva, R","2012","04",NA,"Martins, EGA","326","2012","04","20",Brasil,São Paulo,Cubatão,-46.416083,-23.855556,"-46.416083","-23.855556",NA,NA,"Árvore, 6 m alt. Folhas discolores, verde-claras na face abaxial. Pecíolos enegrecidos.; Borda de Floresta Atlântica.",SPF00215126,NA,"Parque Ecológico Perequê, Após o campinho de futebol, na borda da mata atrás da área dos banheiros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.429778,-23.827222,"1247",2021-03-15 18:24:26-03,USP,SPF,"215149",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2016",NA,NA,"Martins, EGA","197","2011","10","08",Brasil,São Paulo,Cubatão,-46.429778,-23.827222,"-46.429778","-23.827222",NA,NA,"Árvore, 5 m alt. Folhas ferrugíneas na face abaxial, glabras. Flores marrons a amareladas, sépalas e pétalas ferrugíneas. Frutos com indumento ferrugíneo.; Interior de Floresta Atlântica.",SPF00215149,NA,"Parque Ecológico Perequê, Trilha da Cachoeira, 300 m após travessia do rio Perequê, lado esquerdo no interior da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.6300010681152,-23.5400009155273,"1262",2019-11-13 11:14:33-03,USP,SPF,"213420",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Lopes, JC","2011","06","07","Lopes, JC","308","2011","06","07",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00213420,NA,"Jardim Botânico de São Paulo, Próximo às estufas. Cultivada.",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9256,-24.3878,"1345",2019-01-25 15:38:11-02,IAC,IAC,"53615",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C. Lopes,"2012","01","15","V.C. Souza; A.R. Duarte; J.G. Rando & M.P. Ferreira","30005",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9256,-24.3878,"-47.9256","-24.3878",NA,NA,"parcela PECB-n° da placa 8543. &nf;coord: 24°10#?#89S47°55#?#29W",NA,NA,Parque Estadual de Carlos Botelho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.091717,-23.761081,"1357",2019-01-25 15:33:34-02,IAC,IAC,"40956",S,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E.Fr.) R.E.Fr.,L.C. Bernacci et al.,"2000","11","07","L.C. Bernacci; G. Durigan; G.A.D.C. Franco; E. Furlan & G.F. Árbocz","2937","2000","11","07",Brasil,São Paulo,Ibiúna,-47.091717,-23.761081,"-47.091717","-23.761081",NA,NA,NA,NA,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.1883,-23.5228,"1433",2013-02-07 10:17:46-02,UMC,HUMC,"3",S,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,NA,NA,NA,NA,NA,"Sakagushi, R.T.","193","2003","11","04",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,Próximo ao Viveiro.,NA,Southern America,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.773056,-23.453611,"1470",2020-11-12 17:00:54-03,UEL,FUEL,"43786",PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E.Fr.) R.E.Fr.,"Franco, GADC","2007","05","24","Souza, FM; Sousa, RC; Santos, MF; Ribeiro, SJ","690","2007","05","08",Brasil,São Paulo,São Paulo,-46.773056,-23.453611,"-46.773056","-23.453611","973","973",NA,NA,NA,"Parque Estadual do Jaraguá, Trilha do Mauro. SAD69, 23K. UTM x 318913, UTM y 7405201.",NA,NA,NA,NA,Tracheophyta,Magnoliales,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5299987792969,-23.4599990844727,"1473",2020-11-12 17:00:54-03,UEL,FUEL,"9112",PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E.Fr.) R.E.Fr.,"Gandolfi, S",NA,NA,NA,"Gandolfi, S; Bezerra, CLF; Leitão Filho, HF","8076",NA,NA,NA,Brasil,São Paulo,Guarulhos,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,NA,NA,NA,"Mata de Cumbica, Aeroporto internacional",NA,NA,NA,NA,Tracheophyta,Magnoliales,"26398",auto,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.411667,-23.951667,"1541",2021-03-04 15:44:28-03,IF,SPSF,"27771",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",J.A.Pastore & C.Moura,"964","2001","02","16",Brasil,SP,São Vicente,-46.411667,-23.951667,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Barranco frente ao mar&nf;Árvore 5m altura; frutos mmaduros amarelos e castanhos quando secos.; GEOGRAFIA: Estrada de acesso à região de Paranapuã.;",NA,NA,P.E. Xixová-Japuí,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-47.866667,-24.2,"1544",2021-03-04 15:44:28-03,IF,SPSF,"34290",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5014","2004","01","15",Brasil,SP,Sete Barras,-47.866667,-24.2,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo;&nf;Árvore de 9m de altura e 93cm de perímetro à altura do peito. Matriz 2107;",NA,NA,Bairro Rio Preto,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.760278,-23.454167,"1549",2021-03-04 15:44:28-03,IF,SPSF,"39141",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",F.M.Souza & R.C.Sousa & W. Corrêa,"1015","2007","12","03",Brasil,SP,São Paulo,-46.760278,-23.454167,NA,NA,"902","902","COLETA: Árvore, 11m. Frutos amarelados.; GEOGRAFIA: Trilha do Pai Zé.;",NA,NA,Parque Estadual do Jaraguá,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.772778,-23.453056,"1550",2021-03-04 15:44:28-03,IF,SPSF,"39142",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",F.M.Souza & R.C.Sousa & M.F.Santos & S.J.Ribeiro,"690","2007","05","08",Brasil,SP,São Paulo,-46.772778,-23.453056,NA,NA,"973","973","COLETA: Árvore, 8m. Frutos imatutos verdes.; GEOGRAFIA: Trilha do Mauro;",NA,NA,Parque Estadual do Jaraguá,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.680833,-23.413611,"1551",2021-03-04 15:44:28-03,IF,SPSF,"39435",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",O. T. Aguiar & R.Cielo-Filho & F.A.R.D.Arzolla & J.B.Baitello & F.E.S.P.Vilela,"816","2008","03","04",Brasil,SP,São Paulo,-46.680833,-23.413611,NA,NA,"1042","1042","COLETA: Árvore, frutos.;",NA,NA,"Parque Estadual da Cantareira, Morro do Pavão",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,CAIEIRAS,"3509007"
-47.090278,-23.975556,"1552",2021-03-04 15:44:28-03,IF,SPSF,"40669",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",R.T. Polisel,"678","2008","02","01",Brasil,SP,Juquitiba,-47.090278,-23.975556,NA,NA,"700","700","COLETA: Árvore 6m, frutos imaturos verdes.; GEOGRAFIA: BR-116, km.330, em frente ao sítio Serelepe;",NA,NA,Estrada da Palestina,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-46.7799987792969,-24.1800003051758,"1567",2021-03-04 15:44:27-03,IF,SPSF,"23840",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",L.Rossi,"775","1990","11","21",Brasil,SP,Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Margens do Rio Una.&nf;Arvoreta 5m; corola creme-esverdeada; GEOGRAFIA: beira de estrada&nf;;",NA,NA,Estação Ecológica Juréia-Itatins,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"26998",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.5800018310547,-23.3099994659424,"1568",2021-03-04 15:44:28-03,IF,SPSF,"26841",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",F.A.R.D.P.Arzolla,"139","2000","06","16",Brasil,SP,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m; frutos imaturos.;",NA,NA,"P.E.Cantareira, Região de Águas Claras",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"15840",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-45.6599998474121,-23.3799991607666,"1569",2021-03-04 15:44:26-03,IF,SPSF,"19585",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",S.E.Martins,"128","1994","08","04",Brasil,SP,Paraibuna,-45.6599998474121,-23.3799991607666,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 11m altura; frutos secos; GEOGRAFIA: Vale do rio Piloes;",NA,NA,Parque Estadual da Serra do Mar,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"30824",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-46.560001373291,-23.6900005340576,"1570",2021-03-04 15:44:28-03,IF,SPSF,"34695",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa,"810","2005","03","21",Brasil,SP,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo;&nf;Floresta Ombrófila Densa Montana&nf;Árvore, frutos amarelos; GEOGRAFIA: Trilha de São Bernardo.&nf;UTM: X=346049 Y=7364385;",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões",NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"31119",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"1571",2021-03-04 15:44:26-03,IF,SPSF,"19211",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",L.Rossi,"109","1979","11","01",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6-7m altura e diâmetro de 35cm;",NA,NA,reserva do Instituto de Biociencias,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1572",2021-03-04 15:44:26-03,IF,SPSF,"04439",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",P.H.Fischer,NA,"1954","12","02",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,NA,Santo Amaro,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1573",2021-03-04 15:44:26-03,IF,SPSF,"04474",PreservedSpecimen,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,J.C.Lopes,"2010","10","27",M.Koscinski,NA,"1931","05","21",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,NA,Serra da Cantereira,NA,América do Sul,NA,NA,Magnoliophyta,Magnoliales,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.187624,-23.524818,"1580",2017-09-11 16:26:18-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Annonaceae,Rollinia,laurifolia,Rollinia laurifolia,Schltdl.,NA,NA,NA,NA,"Martius, CFP",s.n.,NA,NA,NA,Brazil,São Paulo,Mogi das Cruzes,-46.187624,-23.524818,"-46.187624","-23.524818",NA,NA,NA,NA,NA,"Crescit in silvis Caà - apoam udinusculis prope Mogy das Cruces, in prov. S. Pauli",NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.6300010681152,-23.5400009155273,"1608",2019-10-04 16:06:07-03,MCN-FZBRS,HAS,"65977",PreservedSpecimen,Plantae,Annonaceae,Rollinia,sericea,Rollinia sericea,(R.E. Fr.) R.E. Fr.,NA,NA,NA,NA,"Mattos, J.","13465","1965","02",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Cortiça, Pinha-da-mataárvore; 3 m de altura.",HAS0065977,NA,"nativa no Jardim Botânico,",NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.866667,-23.633333,"1609",2019-11-21 09:58:16-03,IBt,SP,"195746",S,Plantae,Annonaceae,Annona,dolabripetala,Annona dolabripetala,Raddi,"Mello-Silva, R; Lopes, JC","2012",NA,NA,"Custodio Filho, A","2142","1983","12","29",Brasil,São Paulo,Biritiba-Mirim,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,SP022940,SP022940,Estação Biológica de Boracéia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
