"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","infraspecificEpithet","typeStatus","sex"
"1255","2021-02-11 17:20:55-03","UFPR","UPCB","39918","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","R.Grah.","Giongo, C.","1997","10","11","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Trilha do Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Giongo, C.","26",NA,NA,"Erva terrestre com flores róseas, labelo branco e amarelo. Floresta ombrófila densa altomontana..","1999","10",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2021-02-11 17:20:55-03","UFPR","UPCB","39915","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","R.Grah.","Giongo, C.","1998","04","20","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Trilha do Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Giongo, C.","42",NA,NA,"Terrícola, com flores rosa, labelo rosa, amarelo e branco em floresta ombrófila densa montana..","1999","10",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2021-02-11 17:20:55-03","UFPR","UPCB","31847","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","R.Grah.","Ribas, O.S.","1996","10","28","Brasil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Hatschbach, G.","1590",NA,NA,"Flor lilás. Zona de campo..","1997","01","01","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2021-02-11 17:20:55-03","UFPR","UPCB","7151","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","R.Grah.","Koczicki, C.","1968","02","21","Brasil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Hatschbach, G.","67","1100","1100","Flores róseas. Sobre pedras, topo de morro..","1968","06",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2021-02-11 17:20:55-03","UFPR","UPCB","19234","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","R.Grah.","Cervi, A.C.","1988","03","21","Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,"Terrestre, pétalas róseas..",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2021-02-11 17:20:55-03","UFPR","UPCB","35216","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","R.Grah.","Sastre, C.","1998","10","25","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Cervi, A.C.","9792",NA,NA,NA,"1998","12","16","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2021-02-11 17:20:55-03","UFPR","UPCB","39916","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","R.Grah.","Pasdiora, A.L.","1999","02","06","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Giongo, C.","1",NA,NA,"Rupícola de flores rosa. Floresta ombrófila densa altomontana, 1100m s.n.m..","1999","10",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2021-02-11 17:20:55-03","UFPR","UPCB","42078","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","R.Grah.","Cervi, A.C.","2000","03","09","Brasil","Santa Catarina","Camboriú","Pico da Gurita","-48.6543998718262","-27.0252990722656",NA,NA,NA,NA,"Cervi, A.C.","7010",NA,NA,"Rupícola, flores róseas. Alt. 550m s.n.m..","2000","03","22","19854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2021-02-11 17:20:55-03","UFPR","UPCB","7150","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ellipticum","Epidendrum ellipticum","R.Grah.","Hatschbach, G.","1967","10","20","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Hatschbach, G.","17518","50","50","Epífita, flor lilás. Mata pluvial..","1968","06",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2021-02-11 17:20:55-03","UFPR","UPCB","27244","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","elongatum","Epidendrum elongatum","Jacq.","Munhoz, C.","1994","03","25","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, borda da Mata do Mojolo","-47.866667","-15.95","-47.866667","-15.95",NA,NA,"Bianchetti, L.","88","1060","1060","Erva, 1m, flor rósea, fruto verde. Ramo da inflorescência verde, hipanto rosado, labelo com borda rosa e centro amarelo circundado por branco. Mata de galeria..","1994","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2021-02-11 17:20:56-03","UFPR","UPCB","60609","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Pereira, J.B.S. | Falleiros, R.","2008","09","27","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.283333","-24.533333","-50.283333","-24.533333",NA,NA,"Pereira, J.B.S. & Falleiros, R.","319","1100","1100","Rupícola, campo aberto, flores violáceas.","2008","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2021-02-11 17:20:56-03","UFPR","UPCB","66026","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Fraga, C.N.","2009","01","17","Brasil","Espírito Santo","Santa Leopoldina","BLOQUEADO",NA,NA,"9999","9999",NA,NA,NA,"2315",NA,NA,"Rupícola. Flores lilás com calo branco no centro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2021-02-11 17:20:56-03","UFPR","UPCB","70603","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Fontana, A.P.","2008","02","12","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"Fontana, A.P.","4795","1100","1400","Rupestre no sol, flores lilás com labelo branco, amarelo e lilás; frutos verdes amarronsados. Material prensado em alcool..","2008","02","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2021-02-11 17:20:56-03","UFPR","UPCB","85259","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Santos, E.P | Brotto, M.L.","2007","03","30","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.050000","-25.750000",NA,NA,"Santos, E.P.","1183","1270","1270","Rupícola, flor violácea, campo de altitude..","2007","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2021-02-11 17:20:56-03","UFPR","UPCB","86066","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Lozano, E.D | Saridakis, D.P.","2013","09","04","Brasil","Paraná","Piraí do Sul","Fazenda Esterco, Propriedade da Iguaçu Celulose","-50.0081","-24.4261","-50.0081","-24.4261",NA,NA,"Engels, M.E.","1524",NA,NA,"Rupícola, 50 cm, cespitosa, flores liláses. Afloramento rochoso próximo à cachoeira..","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2021-02-11 17:20:56-03","UFPR","UPCB","89640","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Caglioni, E. | Lazzaris, J.","2014","04","29","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.943333","-26.803889","-48.943333","-26.803889","UPCB0029523","UPCB0029523","Caglioni, E.","364","340","340","Floresta Ombrófila Densa. Epífito em forófito caído; Flores de coloração lilás e fruto imaturo verde..","2014","04","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2021-02-11 17:20:56-03","UFPR","UPCB","55530","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","08","15","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Stancik, J.F.","37",NA,NA,"Terrestre, flor rósea, calo do labelo amarelo..","2003","01","01","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2021-02-11 17:20:56-03","UFPR","UPCB","55531","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","08","15","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Stancik, J.F.","39",NA,NA,"Terrestre, flor rósea, labelo com calosidades amarelas..","2003","01","01","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2021-02-11 17:20:56-03","UFPR","UPCB","55532","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","07","17","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Stancik, J.F.","40",NA,NA,"Terrestre, flor rósea, labelo com calosidades. Local ensolarado..","2003","01","01","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2021-02-11 17:20:56-03","UFPR","UPCB","55526","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","07","10","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Stancik, J.F.","33",NA,NA,"Terrestre, flor rósea, calo do labelo amarelo..","2003","01","01","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2021-02-11 17:20:56-03","UFPR","UPCB","55085","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Kersten, R.","2004","05","28","Brasil","Paraná","Piraquara","Haras Santo Antonio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Kersten, R.","874",NA,NA,"Epífita sobre Araucária. Ecótono floresta ombrófila mista/densa..","2004","05","28","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2021-02-11 17:20:56-03","UFPR","UPCB","85995","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Reginato, M.","2004","08",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Reginato, M.","32",NA,NA,"Rupícola com flor roxa e labelo amarelo com branco..","2004",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2021-02-11 17:20:56-03","UFPR","UPCB","51628","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Salvador, G.S.","2004","10","08","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Matos, F.B.","20",NA,NA,"Herbácea 40cm, rupícola, flor rósea. Floresta ombrófila densa altomontana. Alt.: 1200m s.n.m..","2004","01","01","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2021-02-11 17:20:56-03","UFPR","UPCB","50412","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stange, E.J.","2004","09","18","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Stange, E.J.","7",NA,NA,"55cm, pétalas rosas. Refúgio vegetacional..","2004","01","01","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2021-02-11 17:20:56-03","UFPR","UPCB","55538","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","11","12","Brasil","Paraná","Guaratuba","Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Stancik, J.F.","46",NA,NA,"Terrestre, flor rósea, labelo com calosidades amarelas, frutos imaturos..","2003","01","01","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2021-02-11 17:20:56-03","UFPR","UPCB","55537","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","11","12","Brasil","Paraná","Guaratuba","Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Stancik, J.F.","45",NA,NA,"Terrestre, flor rósea, calo do labelo amarelo..","2003","01","01","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2021-02-11 17:20:56-03","UFPR","UPCB","55539","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","11","12","Brasil","Paraná","Guaratuba","Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Stancik, J.F.","47",NA,NA,"Terrestre, flor rósea, calo do labelo amarelo..","2003","01","01","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2021-02-11 17:20:56-03","UFPR","UPCB","55540","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","11","12","Brasil","Paraná","Guaratuba","Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Stancik, J.F.","48",NA,NA,"Rupícola, flor rósea, calo do labelo amarelo, fruto imaturo. Local ensolarado..","2003","01","01","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2021-02-11 17:20:56-03","UFPR","UPCB","85095","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Santos, E.P. et al.","2001","11","05","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Engels, M.E.","1083","1100","1100","Terrestre, ca. 40 cm, flor rósea, calo branco. Em campo..","2016","09","12","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2021-02-11 17:20:56-03","UFPR","UPCB","55503","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","04","14","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Stancik, J.F.","13",NA,NA,"Rupícola, flor rósea, calo do labelo amarelo..","2003","01","01","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2021-02-11 17:20:56-03","UFPR","UPCB","55505","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","04","14","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Stancik, J.F.","11",NA,NA,"Rupícola, flor rosa, calo do labelo amarelo e branco..","2003","01","01","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2021-02-11 17:20:56-03","UFPR","UPCB","49588","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Paula, A.","1996","09","13","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Stancik, J.F.",NA,NA,NA,"Epífita a 1m do solo, flor lilás, labelo branco e amarelo escassa..","2004","02",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","2021-02-11 17:20:56-03","UFPR","UPCB","49587","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Albino, U.B.","1995","07","08","Brasil","Paraná","Sengés","Rio Santa Bárbara, margem direita","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"Stancik, J.F.",NA,NA,NA,"Herbácea 30cm, rupícola, flores rosáceas, detalhe no centro amarelo, botões rosáceos, campo rupestre..","2004","02",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","2021-02-11 17:20:56-03","UFPR","UPCB","41733","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Santos, E.P.","2000","05","05","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Barros, F. de","899",NA,NA,"Erva rupícola, ± 30 cm, flor rósea. Campo de altitude a 1280 m s.n.m..","2000","08","10","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","2021-02-11 17:20:56-03","UFPR","UPCB","34691","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Santos, E.P.","1998","06","04","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Barros, F. de","488",NA,NA,"Erva de ± 40cm, epífita, flor violácea. Interior de mata. Floresta ombrófila densa montana, 980m de altitude..","2000","08","10","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","2021-02-11 17:20:56-03","UFPR","UPCB","34489","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Fernandes, H.M.","1997","10","15","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Barros, F. de","50",NA,NA,"Planta terrestre de 40cm, flores rosa. Interior da mata nebular, 1200m..","2000","08","10","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","2021-02-11 17:20:56-03","UFPR","UPCB","85865","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Smidt, E.C.","2009","09","01","Brasil","Paraná","Balsa Nova","Serra do Purunã, Cristo","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Smidt, E.C.","924",NA,NA,NA,"2009","09","01","27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","2021-02-11 17:20:56-03","UFPR","UPCB","63238","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Bonnet, A.","2007","09","13","Brasil","Paraná","Ponta Grossa","Terrestre. Estepes.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Engels, M.E.","93070","930","930","Em campo, nas margens do rio Tibagi (Cânion)..","2016","09","12","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","2021-02-11 17:20:56-03","UFPR","UPCB","55529","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","08","15","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Stancik, J.F.","36",NA,NA,"Terrestre, flor rósea, calo do labelo amarelo..","2003","01","01","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2021-02-11 17:20:56-03","UFPR","UPCB","55527","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","07","10","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Stancik, J.F.","34",NA,NA,"Terrestre, flor rósea, calo do labelo amarelo..","2003","01","01","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","2021-02-11 17:20:56-03","UFPR","UPCB","72363","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Meireles, J.","2009","07","12","Brasil","Paraná","Tibagi","Canyon do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Mancinelli, W.S.","343","820","820","Rupícola..","2009","10","10","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","2021-02-11 17:20:56-03","UFPR","UPCB","55524","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","06","26","Brasil","Paraná","Quatro Barras","Capivari-Grande","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Stancik, J.F.","31",NA,NA,"Terrestre, flor rósea, calo do labelo amarelo. Beira da estrada..","2003","01","01","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","2021-02-11 17:20:56-03","UFPR","UPCB","85864","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Carregosa-Silva, T.","2010","02","09","Brasil","Sergipe","Itabaiana","PARNA Serra de Itabaiana. Trilha para o topo da Serra","-37.4253005981445","-10.6850004196167",NA,NA,NA,NA,"Carregosa-Silva, T.","25",NA,NA,"Terrestre com cerca de 50 cm. Folhas coriáceas. Flores rosas..","2010","03","25","16069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2021-02-11 17:20:56-03","UFPR","UPCB","55504","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Stancik, J.F.","2003","04","14","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Stancik, J.F.","12",NA,NA,"Terrestre, flor rósea, calo do labelo amarelo, fruto obovado..","2003","01","01","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2021-02-11 17:20:56-03","UFPR","UPCB","49590","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Ito, E.T.","1997","09","12","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Stancik, J.F.",NA,NA,NA,"Terrestre, flor rósea, frutos verdes, entre fissura de rocha, morro de altitude..","2004","02",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2021-02-11 17:20:56-03","UFPR","UPCB","49589","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Mehta, A.","1996","09","13","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Stancik, J.F.",NA,NA,NA,"Herbácea ca. 25cm, flor rósea, campo aberto próximo às pedras..","2004","02",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2021-02-11 17:20:56-03","UFPR","UPCB","70057","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","secundum","Epidendrum secundum","Jacq.","Mancinelli, W.S.","2010","03","16","Brasil","Paraná","Lapa","Parque Estadual do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Mancinelli, W.S.","1178",NA,NA,"Rupícola..","2010","03","16","49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2020-03-30 11:08:00-03","MO","MOBOT","2818841","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","J.M.O. Vimercat","1984","6","12","Brazil","Espírito Santo","Santa Teresa","mata de Santa Lúia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"L.Kellmann, 15 Jun","Vimercat 176",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1303","2015-08-13 05:50:00-03","MO","MOBOT","2822213","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","R.M. Harley","1974","3","8","Brazil","Bahia",NA,"16 km NW of Lagoinha (which is 5.5 km SW of Delfino) on side road to Minas do Mimoso. Small stream with marsh on white sand, and surrounding cerrado on sandstone rock exposures.","-41.33333","-10.36666",NA,NA,NA,NA,"P.J. Cribb","Harley 17012","950.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1304","2008-05-27 22:02:00-03","MO","MOBOT","1823637","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","4","3","Brazil","Bahia",NA,"34 km E of Morro do Chapéu along Highway BA-052; Chapada da Diamantina. Low scrub forest on sandy soil.","-40.88","-11.65",NA,NA,NA,NA,"Pabst","Davidse 11875","910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1214",NA,NA,NA
"1305","2010-12-19 22:02:00-02","MO","MOBOT","2821202","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Jacques S. Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reb. Pabst, 21 May","Blanchet 3336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1306","2013-05-07 06:03:00-03","MO","MOBOT","2821247","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","crassifolium","Epidendrum crassifolium","Lindl.","Ynés Mexia","1931","4","30","Brazil","Minas Gerais",NA,"Near km 1297.5 of railroad; in crevices of rocks among brush.",NA,NA,NA,NA,NA,NA,"Rev. Pabst, 22 May","Mexia 5726","1262.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
