"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","class","order","coordinatePrecision","geoFlag","continentOcean","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","infraspecificEpithet","monthIdentified","dayIdentified","individualCount","fieldNumber","preparationType"
"106","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","29847","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Araújo, R.B.",NA,NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Rio Turvo, lagoa Parente","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Tracheophyta","Magnoliopsida","Nymphaeales","20305","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-05-20 10:34:05-03","UFERSA","MOSS","13780","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Azevedo, C.A.deS.","24","2011","10","02","Brasil","Rio Grande do Norte","Caicó","Sítio Batentes, várzea do Rio Seridó.","-37.0978","-6.45833",NA,NA,"erva aquática submersa, ca. 40 cm; heliófila, folhas crassa.",NA,NA,NA,NA,"34880","auto","América do Sul","Azevedo, C.A.deS.",NA,NA,NA,"2012",NA,"03","09",NA,NA,NA
"108","2015-05-20 10:34:05-03","UFERSA","MOSS","9296","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Silva, G.H.G.","7","2007","07","24","Brasil","Rio Grande do Norte","Pau dos Ferros",NA,"-38.166667","-6.1","38W10'00","6S06'00",NA,NA,NA,NA,NA,NA,NA,"América do Sul","Melo, J.I.M.","180","180",NA,"2007",NA,"08","06",NA,NA,NA
"109","2020-08-31 09:17:44-03","INPA","INPA","44285","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Prance, GT","INPA44285","1974","08",NA,"Brasil","Amazonas","Careiro","Em um lago ao lado do início da estrada Manaus-Porto Velho.","-60.3692016601562","-3.76805996894836",NA,NA,NA,"INPA0044285","Dicotyledon Sister",NA,"Ceratophyllales","91135","auto","Southern America","Landen, RM",NA,NA,"INPA0044285 INPA0044285_e","1983",NA,"07",NA,NA,NA,NA
"110","2020-08-31 09:17:44-03","INPA","INPA","55687","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Silva, MF da","1950","1976","03","19","Brasil","Amazonas",NA,"Rio Ariaú, Paraná do Samaúma, Rio Negro, Rio Ariaú, Paraná do Sumauma, acima da ilha das Anavilhanas.","-60.383333","-3.116667","-60.383333","-3.116667",NA,"INPA0055687","Dicotyledon Sister",NA,"Ceratophyllales",NA,NA,"Southern America","Landen, RM",NA,NA,"INPA0055687 INPA0055687_e","1983",NA,"07",NA,NA,NA,NA
"111","2020-08-31 09:17:44-03","INPA","INPA","61452","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Connant, DS","957","1974","09","11","Brasil","Amazonas",NA,"Amazon region, Amazon River, growing in floating mat of Paspalum at river edge.",NA,NA,NA,NA,NA,"INPA0061452","Dicotyledon Sister",NA,"Ceratophyllales",NA,NA,"Southern America","Landen, RM",NA,NA,"INPA0061452 INPA0061452_e INPA0061452_e1","1983",NA,"07",NA,NA,NA,NA
"112","2020-08-31 09:17:44-03","INPA","INPA","55173","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Lisbôa, PLB","826","1976","03","19","Brasil","Amazonas","Careiro","Ilha da Marchantaria, Rio Solimões, ilha da Marchantaria.","-60","-3.25","-60","-3.25",NA,"INPA0055173","Dicotyledon Sister",NA,"Ceratophyllales",NA,NA,"Southern America","Landen, RM",NA,NA,"INPA0055173 INPA0055173_e","1983",NA,"07",NA,NA,NA,NA
"113","2020-06-15 15:29:58-03","UNESP-RC","HRCB","41933","PreservedSpecimen","Plantae","Ceratophylaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Carniello, M.A.","334","2004","07","14","Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,"Herbáceo",NA,NA,NA,NA,"172193","auto",NA,"Pott, V.J.",NA,NA,NA,"2004",NA,"07",NA,NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","1931042","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","E. Asplund","7224","1739","6","24","Ecuador","Imbabura",NA,"Espejo",NA,NA,NA,NA,NA,"US00053824",NA,"Dicotyledonae","Nymphaeales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","204840","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","E. Palmer","Unalbel.","1853","6",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"US00053822",NA,"Dicotyledonae","Nymphaeales",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2020-09-12 05:00:02-03","US","US","1590642","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","S. Venturi","7818","1928","12","26","Argentina","La Rioja",NA,"El Dique",NA,NA,NA,NA,NA,"US00053825",NA,"Dicotyledonae","Nymphaeales",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"117","2020-09-12 05:00:02-03","US","US","1831684","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Collector unknown","Unlabel.",NA,NA,NA,"Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,"US00053820",NA,"Dicotyledonae","Nymphaeales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","1055354","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","R. E. Fries","425","1901","7",NA,"Brazil",NA,NA,"Chaco-andinis",NA,NA,NA,NA,NA,"US00053823",NA,"Dicotyledonae","Nymphaeales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","2283517","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","T. M. Pedersen","4680","1957","8","12","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"US00053817",NA,"Dicotyledonae","Nymphaeales",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","1459360","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","T. Francisco","309",NA,NA,NA,"Venezuela",NA,NA,"Najas couferter",NA,NA,NA,NA,NA,"US00053818",NA,"Dicotyledonae","Nymphaeales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","2472531","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","J. J. Wurdack","565","1964",NA,NA,"Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,"US00053821",NA,"Dicotyledonae","Nymphaeales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","2862195","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","J. Schunke Vigo","3192","1969","6","21","Peru","San Martín","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,"US00053816",NA,"Dicotyledonae","Nymphaeales",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"123","2019-11-13 11:17:47-03","USP","SPF","32659","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Pirani, JR","265","1982","11","25","Brasil","Rio de Janeiro","Santo Antônio de Pádua",NA,"-42.1803016662598","-21.539400100708",NA,NA,NA,"SPF00032659",NA,NA,NA,"21677","auto",NA,"Pirani, JR",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA
"124","2019-10-07 09:19:23-03","UEFS","HUEFS","35489","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Arbo, M.M.","7942","1998","08","26","Argentina","Corrientes","Mercedes","Macrosistema Ibera, canal entre lagunas Yacare e Itati.","-58.05","-28.7","58W3'","28S42'","En las águas del canal.","HUEFS0035489","Angiospermae","Ceratophyllanae","Ceratophyllales",NA,NA,NA,NA,NA,NA,"HUEFS0035489",NA,NA,NA,NA,NA,NA,NA
"125","2019-01-25 15:34:24-02","IAC","IAC","2048","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","A.P. Viégas","s/nº","1936","08","05","Estados Unidos","New York",NA,"perto de Tully",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoffmester",NA,NA,NA,"1936",NA,"08","05",NA,NA,NA
"126","2019-04-02 09:30:54-03","URICER","HPBR","6829","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","GASTAL, C. S. et. al.",NA,"2000","12","05","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,"HPBR006829",NA,NA,NA,"51462","auto",NA,"IRGANG, B. E.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"127","2016-12-19 13:51:20-02","PERD","PERD","791","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Pivari, MO; Viana, PL","578","2007","09","28","Brasil","Minas Gerais","Januária","Refúgio da Natureza - Rio Pandeiros","-44.617778","-15.675556","-44.617778","-15.675556","Erva, submersa livre, ca. 1,5m prof. Flores rosas, folhas avermelhadas.",NA,NA,NA,NA,NA,NA,NA,"Pivari, MO; Viana, PL","468","468",NA,"2007",NA,"10","12",NA,NA,NA
"128","2020-11-12 16:58:56-03","UEL","FUEL","38921","PreservedSpecimen","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Pott, VJ; et al.","6139","2003","04","01","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Mandioré, próximo à sede, lado norte, próximo à sede, lado norte","-57.635667","-17.92275","-57.635667","-17.92275",NA,NA,"Tracheophyta",NA,"Ceratophyllales",NA,NA,NA,"Pott, VJ","132","132",NA,"2003",NA,NA,NA,NA,NA,NA
"129","2015-04-17 16:11:50-03","UFMT","UFMT","36020","S","Plantae","Ceratophylaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Carniello, M.A.; Pedroga, J.A.","334","2004","07","14","Brasil","Mato Grosso","Cáceres","Distrito de Porto Limão, no município de Cáceres-MT.","-57.6789016723633","-16.0706005096436",NA,NA,"Herbáceo.; Lêntico e Lólito.","UFMT00036020",NA,NA,NA,"172193","auto",NA,"Pott, A.",NA,NA,NA,"2004",NA,"07",NA,NA,NA,NA
"130","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum apiculatum","(Cham.) Asch.","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitat in Europa, America centrali et Africa tropica orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apiculatum",NA,NA,NA,NA,NA
"131","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum cristatum","K.Schum.","Spruce, R","1583",NA,NA,NA,"?",NA,NA,"Habitat in provincia do Alto Amazonas ad ripam meridionalem fluvii Amazonum ad ostium fluminis Solimões",NA,NA,NA,NA,"cum fructibus mense Junii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cristatum",NA,NA,NA,NA,NA
"132","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum muricatum","Hook.","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitat in Aegypto et in India orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muricatum",NA,NA,NA,NA,NA
"133","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Glaziou, AFM","6230",NA,NA,NA,"?",NA,NA,"loco haud accuratius indicato Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"134","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Lorentz, PG","s.n.",NA,NA,NA,"?",NA,NA,"in civitate Argentina prope Dragones inter Oran et Gran Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"135","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Niederlein, G","s.n.",NA,NA,NA,"?",NA,NA,"ad Arroyo prope Forlin Fé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"136","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Lorentz, PG","s.n.",NA,NA,NA,"?",NA,NA,"in fluvio Rio Negro Patagoniae infra ostium fluvii Limay in Nauquen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"137","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Niederlein, G","s.n.",NA,NA,NA,"?",NA,NA,"in fluvio Rio Negro Patagoniae infra ostium fluvii Limay in Nauquen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"138","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Hieronymus, GHEW","610",NA,NA,NA,"?",NA,NA,"in civitate Argentina prope Dragones inter Oran et Gran Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"139","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitat in Uruguay ad Estancia de Cupalen prope Concepcion del Uruguay",NA,NA,NA,NA,"Lorentz Flora Entreriana n. 1662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"140","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","?","s.n.",NA,NA,NA,"?",NA,NA,"prope Palmar grande in paludosis districtus Arroyo Yucari grande",NA,NA,NA,NA,"idem, Flora Entreriana n. 617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"141","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Hieronymus, GHEW","547",NA,NA,NA,"?",NA,NA,"ad ripas Lacus Laguna del Palmor prope S. José prov. Oran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"142","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Hieronymus, GHEW","1012",NA,NA,NA,"?",NA,NA,"prope Trancaas in prov. Tucuman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"143","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum pentacanthum","K.Schum.","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitat in Germania et Hungaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentacanthum",NA,NA,NA,NA,NA
"144","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum platyacanthum","Jessen","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitat in Germania et Gallia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"platyacanthum",NA,NA,NA,NA,NA
"145","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum submersum","K.Schum.","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitta in Germania et Gallia, forsan in Europa media tota, exemplaria extraeuropaea typica haud vidi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"submersum",NA,NA,NA,NA,NA
"146","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum apiculatum","(Cham.) Asch.","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitat in Europa, America centrali et Africa tropica orientali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apiculatum",NA,NA,NA,NA,NA
"147","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Glaziou, AFM","6230",NA,NA,NA,"?",NA,NA,"loco haud accuratius indicato Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"148","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Lorentz, PG","s.n.",NA,NA,NA,"?",NA,NA,"in civitate Argentina prope Dragones inter Oran et Gran Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"149","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Niederlein, G","s.n.",NA,NA,NA,"?",NA,NA,"ad Arroyo prope Forlin Fé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"150","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Lorentz, PG","s.n.",NA,NA,NA,"?",NA,NA,"in fluvio Rio Negro Patagoniae infra ostium fluvii Limay in Nauquen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"151","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Niederlein, G","s.n.",NA,NA,NA,"?",NA,NA,"in fluvio Rio Negro Patagoniae infra ostium fluvii Limay in Nauquen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"152","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Hieronymus, GHEW","610",NA,NA,NA,"?",NA,NA,"in civitate Argentina prope Dragones inter Oran et Gran Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"153","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitat in Uruguay ad Estancia de Cupalen prope Concepcion del Uruguay",NA,NA,NA,NA,"Lorentz Flora Entreriana n. 1662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"154","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","?","s.n.",NA,NA,NA,"?",NA,NA,"prope Palmar grande in paludosis districtus Arroyo Yucari grande",NA,NA,NA,NA,"idem, Flora Entreriana n. 617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"155","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Hieronymus, GHEW","547",NA,NA,NA,"?",NA,NA,"ad ripas Lacus Laguna del Palmor prope S. José prov. Oran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"156","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum oxyacanthum","K.Schum.","Hieronymus, GHEW","1012",NA,NA,NA,"?",NA,NA,"prope Trancaas in prov. Tucuman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oxyacanthum",NA,NA,NA,NA,NA
"157","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum pentacanthum","K.Schum.","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitat in Germania et Hungaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pentacanthum",NA,NA,NA,NA,NA
"158","2017-09-11 17:09:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum platyacanthum","Jessen","?","s.n.",NA,NA,NA,"?",NA,NA,"Habitat in Germania et Gallia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"platyacanthum",NA,NA,NA,NA,NA
"159","2021-02-08 12:39:18-03","UFRGS","ICN","188872","S","Plantae","Ceratophyllaceae","Ceratophyllum","cf. demersum","Ceratophyllum cf. demersum","L.","?","s.n.","1998","03","03","Brasil","RS","Barra do Quaraí",NA,"-51.44","-30.198056","-51.44","-30.198056","0457697/6659199",NA,"Dicotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-08 12:39:18-03","UFRGS","ICN","188871","S","Plantae","Ceratophyllaceae","Ceratophyllum","cf. demersum","Ceratophyllum cf. demersum","L.","?","s.n.","1998","03","03","Brasil","RS","Barra do Quaraí",NA,"-51.44","-30.198056","-51.44","-30.198056","0457697/6659199",NA,"Dicotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-08 12:39:18-03","UFRGS","ICN","049885","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Irgang, BE; et al.","s.n.","1981","03",NA,"Brasil","RS","Rio Grande","Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Dicotyledon",NA,NA,"82892","auto","América do Sul","Irgang, BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:39:18-03","UFRGS","ICN","043787","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Waechter, JL","1102","1978","08","28","Brasil","RS","São José do Norte","Submerso na Lagoa da Turneira, perto de Estreito","-52.0416984558105","-32.0147018432617",NA,NA,"Flores masculinas: cálice verde, anteras esbranquiçadas. Flores femininas: cálice verde, ovário e estigma esbranquiçados.",NA,"Dicotyledon",NA,NA,"97770","auto","América do Sul","Waechter, JL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:39:18-03","UFRGS","ICN","002473","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Sethi, SB","s.n.","1958","11",NA,"Índia",NA,"Delhi","Najafgarh",NA,NA,NA,NA,"Na aquatic herb.; Rainfall.",NA,"Dicotyledon",NA,NA,NA,NA,"Ásia","Venkatesh, CS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:39:18-03","UFRGS","ICN","200314","S","Plantae","Ceratophyllaceae","Ceratophyllum","demersum","Ceratophyllum demersum","L.","Bittencourt, VL","10","2017","12","05","Brasil","RS","Tramandaí","Lagoa das Custódias","-50.173333","-30.040278","-50.173333","-30.040278","Material testemunho; erva aquática submersa; lagoa",NA,"Dicotyledon",NA,NA,NA,NA,"América do Sul","Bittencourt, VL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
