"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","locality","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"48","2016-02-02 14:38:12-02","BGBM","B","B 10 0086850","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus",NA,"J. P. P. Carauta","3232","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100086850 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100086850","B100086850","1979",NA,NA,"09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-02-02 14:38:12-02","BGBM","B","B 10 0086847","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus",NA,"G. F. J. Pabst","5502","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100086847 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100086847","B100086847",NA,"Guanabara, Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-02-02 14:38:12-02","BGBM","B","B 10 0086851","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus",NA,"Hélio de Queiroz Boudet Fernandes","303","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100086851 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100086851","B100086851","1982","Estado do Rio de Janeiro.",NA,"01","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-02-22 11:43:52-03","IPA","IPA","4165","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Pickel, B.","3234","Southern America","Brasil","Pernambuco",NA,NA,"IPA0004165",NA,"1933","Russinha. Forno da Cal.","Killip.","03","04",NA,NA,NA,NA,NA,"1933","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-20 21:16:58-03","UFV","VIC","9549","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vidal, M.R.R.; et al.","746",NA,"Brasil","Rio de Janeiro",NA,"Arbusto, c.a. de 50 cm de altura; pétalas brancas. Apis mellifera visitando. Comum.","VIC009549","VIC009549","1986","Pontal do Atalaia","Sá Haiad, B. de","03","15","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"2004","07","20","25964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-20 21:16:58-03","UFV","VIC","9555","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vidal, M.R.R.; et al.","752",NA,"Brasil","Rio de Janeiro",NA,"Arbusto, c.a. de 50 cm de altura; flores brancas.","VIC009555","VIC009555","1986","Pontal do Atalaia","Sá Haiad, B. de","03","15","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"2004","07","20","25964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-18 20:36:52-03","UFPB","JPB","15619","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Felix, LP; Santana, ES","2918","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"1990",NA,NA,"04","25","Mamanguape","-35.125833","-6.838889","35","35",NA,NA,NA,NA,NA,NA,NA,"-35.125833","-6.838889",NA,NA,NA,NA
"55","2020-06-30 21:03:18-03","UFPB","JPB","21040","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Agra, MF; et al.","2971","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"1994",NA,NA,"04","29","São João do Cariri","-36.272222","-7.390833","458","458",NA,NA,NA,NA,NA,NA,NA,"-36.272222","-7.390833",NA,NA,NA,NA
"56","2020-07-14 17:17:08-03","UFPB","JPB","28702","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Lourenço, CEL","89","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"2001",NA,NA,"01","28","Lagoa Seca","-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,NA,"10323","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 09:30:14-03","UFRRJ","RBR","7785","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","L.F.T. Menezes","s.n.",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00007785",NA,"2000","'Ilha da Marambaia, Caminho da gruta.'",NA,"02","10","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 09:30:14-03","UFRRJ","RBR","7794","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","R. Facre","12",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00007794",NA,"1997","'Ilha da Marambaia, Estrada da senzala.'",NA,"12","17","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 09:30:14-03","UFRRJ","RBR","7792","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","L.F.T. Menezes","s.n.",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00007792",NA,"1998","'Ilha da Marambaia, Praia da Armação.'",NA,"12","28","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:30:14-03","UFRRJ","RBR","7796","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","L.F.T. Menezes","732",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00007796",NA,"2001","'Ilha da Marambaia, Praia suja.'",NA,"01","19","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 09:30:14-03","UFRRJ","RBR","7786","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","A.L. Melo","12",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00007786",NA,"2001","Ilha da Marambaia, Trilha depois da casa de produção de mel, beira da clareira.",NA,"12","18","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:30:14-03","UFRRJ","RBR","3561","S","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","M. Araújo",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00003561",NA,"1938","Praia Vermelha. Fundos da Escola Nacional de Agronomia.","T.A. Amorim","06","11","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"2018","05","11","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:24:13-03","MBM","MBM","22584","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Pabst, G.F.","5502","Southern America","Brazil","Rio de Janeiro",NA,NA,"MBM022584","MBM022584","1961","Morro Dona Marta","Smith, L.B.","02","05","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:24:13-03","MBM","MBM","275095","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Emerich, E.","2719","Southern America","Brazil","Rio de Janeiro",NA,NA,"MBM275095","MBM275095","1965","Nossa Senhora da Penha","Souza, A.","11","27","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:24:13-03","MBM","MBM","13977","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Koczicki, C.","199","Southern America","Brazil","Rio de Janeiro",NA,NA,"MBM013977","MBM013977","1968","Pão de Açúcar","Caruzo, M.B.R.","12","01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:24:13-03","MBM","MBM","425569","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Pinto, L.J.S.; Queiroz, G.A. de; Queiroz, G.A. de","1999","Southern America","Brazil","Rio de Janeiro",NA,"Arbusto heliófilo, com 2m de altura. Folhas cartáceas discolores verdes. Inflorescência eretas, flores pistiladas de cálice, corola e estames alvacentos.","MBM425569",NA,"2018","Reserva Tauá, Limite entre os municípios de Armação dos Búzios e Cabo Frio","Pinto, L.J.S.","01","05","Cabo Frio","-41.996944","-22.753889","7","7","2018","01","05",NA,NA,NA,NA,"-41.996944","-22.753889",NA,NA,NA,NA
"67","2020-12-21 16:24:13-03","MBM","MBM","425848","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Baez, C.; Fernandez, E.; Gomes, R.; Verdi, M.; Fernandez, E.; Gomes, R.; Verdi, M.","1458","Southern America","Brazil","Rio de Janeiro",NA,"Arbusto, heliófilo, rupícola. Folhas verdes alvacentas. Frutos verdes.; Afloramento rochoso.","MBM425848",NA,"2018","Parque Estadual da Costa do Sol, Ponto do Atalaia","Baez, C.","03","19","Arraial do Cabo","-42.013333","-22.996667","30","30","2018","06","21",NA,NA,NA,NA,"-42.013333","-22.996667",NA,NA,NA,NA
"68","2019-11-01 15:28:12-03","PUC-RIO","FCAB","1252","PreservedSpecimen","Plantae",NA,"Angiospermae","Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","P. Capell S.J.","s.n.",NA,"Brasil","São Paulo",NA,NA,"001252",NA,"1952",NA,NA,"12","14","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-05 08:36:12-03","MNHN","RECOLNAT_MNHN_P","P05567355","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Smith, L.B.|Vieira, A.A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567355' target='other'> <mi>dwc_moreinfo</mi></a>","P05567355","P05567355_01","1928","Vicinity of Sumaré, Serra da Carioca.",NA,"11","20","Rio de Janeiro","-43.23333","-22.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1289",NA,NA,NA
"70","2015-09-05 08:36:12-03","MNHN","RECOLNAT_MNHN_P","P05567357","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vauthier",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567357' target='other'> <mi>dwc_moreinfo</mi></a>","P05567357","P05567357_01","1833","Brésil.",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,NA
"71","2015-09-05 08:36:13-03","MNHN","RECOLNAT_MNHN_P","P05567416","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Saint-Hilaire, A. de",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567416' target='other'> <mi>dwc_moreinfo</mi></a>","P05567416","P05567416_01","1816",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 57",NA,NA,NA
"72","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567466","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Lalande",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567466' target='other'> <mi>dwc_moreinfo</mi></a>","P05567466","P05567466_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567468","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Guillemin",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567468' target='other'> <mi>dwc_moreinfo</mi></a>","P05567468","P05567468_01","1838",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",NA,NA,NA
"74","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567469","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567469' target='other'> <mi>dwc_moreinfo</mi></a>","P05567469","P05567469_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"786",NA,NA,NA
"75","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567426","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vauthier",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567426' target='other'> <mi>dwc_moreinfo</mi></a>","P05567426","P05567426_01",NA,"Brésil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,NA,NA
"76","2015-09-22 02:10:04-03","MNHN","RECOLNAT_MNHN_P","P00493370","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Commerson, P.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493370' target='other'> <mi>dwc_moreinfo</mi></a>","P00493370","P00493370_01","1767","Circa Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","isotype",NA,NA
"77","2015-09-04 13:53:56-03","MNHN","RECOLNAT_MNHN_P","P00493371","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Commerson, P.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00493371' target='other'> <mi>dwc_moreinfo</mi></a>","P00493371","P00493371_01","1767","Circa Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","holotype",NA,NA
"78","2015-09-22 01:16:08-03","MNHN","RECOLNAT_MNHN_P","P00623111","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Martius, C.F. von",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623111' target='other'> <mi>dwc_moreinfo</mi></a>","P00623111","P00623111_01",NA,NA,"Cordeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163",NA,NA,NA
"79","2015-09-04 12:25:32-03","MNHN","RECOLNAT_MNHN_P","P00623112","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Martius, C.F. von",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623112' target='other'> <mi>dwc_moreinfo</mi></a>","P00623112","P00623112_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163",NA,NA,NA
"80","2015-09-22 00:31:46-03","MNHN","RECOLNAT_MNHN_P","P00623113","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Martius, C.F. von",NA,NA,"Brasil",NA,"hb","4e part : don SP. Jul. 2005 (OP) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623113' target='other'> <mi>dwc_moreinfo</mi></a>","P00623113","P00623113_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163",NA,NA,NA
"81","2015-12-09 11:10:06-02","MNHN","RECOLNAT_MNHN_P","P00674046","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Commerson, P.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00674046' target='other'> <mi>dwc_moreinfo</mi></a>","P00674046","P00674046_01",NA,"Rio Janeiro","Berry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"82","2015-09-05 08:35:48-03","MNHN","RECOLNAT_MNHN_P","P05567348","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Weddell, H.A.",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567348' target='other'> <mi>dwc_moreinfo</mi></a>","P05567348","P05567348_01","1843","Environs de Rio-Janeiro.",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA,NA
"83","2015-09-05 08:35:48-03","MNHN","RECOLNAT_MNHN_P","P05567349","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Weddell, H.A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567349' target='other'> <mi>dwc_moreinfo</mi></a>","P05567349","P05567349_01","1843",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA,NA
"84","2015-09-05 08:35:48-03","MNHN","RECOLNAT_MNHN_P","P05567350","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.",NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567350' target='other'> <mi>dwc_moreinfo</mi></a>","P05567350","P05567350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2015-09-05 08:36:12-03","MNHN","RECOLNAT_MNHN_P","P05567351","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vauthier",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567351' target='other'> <mi>dwc_moreinfo</mi></a>","P05567351","P05567351_01","1833",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,NA
"86","2015-09-05 08:36:12-03","MNHN","RECOLNAT_MNHN_P","P05567352","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Vauthier",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567352' target='other'> <mi>dwc_moreinfo</mi></a>","P05567352","P05567352_01","1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,NA
"87","2015-09-05 08:36:12-03","MNHN","RECOLNAT_MNHN_P","P05567353","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.",NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567353' target='other'> <mi>dwc_moreinfo</mi></a>","P05567353","P05567353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-09-05 08:36:12-03","MNHN","RECOLNAT_MNHN_P","P05567354","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Weddell, H.A.",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567354' target='other'> <mi>dwc_moreinfo</mi></a>","P05567354","P05567354_01","1843","Environs de Rio janeiro.",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-09-05 08:36:13-03","MNHN","RECOLNAT_MNHN_P","P05567418","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Saint-Hilaire",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567418' target='other'> <mi>dwc_moreinfo</mi></a>","P05567418","P05567418_01","1816",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 48 c",NA,NA,NA
"90","2015-09-05 08:36:13-03","MNHN","RECOLNAT_MNHN_P","P05567419","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Saint-Hilaire, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567419' target='other'> <mi>dwc_moreinfo</mi></a>","P05567419","P05567419_01","1816",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 48 c",NA,NA,NA
"91","2015-09-05 08:36:13-03","MNHN","RECOLNAT_MNHN_P","P05567420","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Riedel",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567420' target='other'> <mi>dwc_moreinfo</mi></a>","P05567420","P05567420_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567422","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Pierre, L.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567422' target='other'> <mi>dwc_moreinfo</mi></a>","P05567422","P05567422_01 P05567422_02",NA,"Hab. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567423","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Riedel",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567423' target='other'> <mi>dwc_moreinfo</mi></a>","P05567423","P05567423_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567424","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Miers",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567424' target='other'> <mi>dwc_moreinfo</mi></a>","P05567424","P05567424_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3298",NA,NA,NA
"95","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567427","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Gaudichaud",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567427' target='other'> <mi>dwc_moreinfo</mi></a>","P05567427","P05567427_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567429","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.",NA,NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567429' target='other'> <mi>dwc_moreinfo</mi></a>","P05567429","P05567429_01","1861",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567447","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Allemao",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567447' target='other'> <mi>dwc_moreinfo</mi></a>","P05567447","P05567447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1370",NA,NA,NA
"98","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567448","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567448' target='other'> <mi>dwc_moreinfo</mi></a>","P05567448","P05567448_01",NA,"Brésil (Rio Jan.).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"786",NA,NA,NA
"99","2015-09-05 08:36:50-03","MNHN","RECOLNAT_MNHN_P","P05567451","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","compressus","Croton compressus","Lam.","Gardner",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05567451' target='other'> <mi>dwc_moreinfo</mi></a>","P05567451","P05567451_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111",NA,NA,NA
