"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"47","2020-02-08 09:20:05-03","NBC","NL-BOTANY","U.1096701","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Lawrance AE",NA,"1932","11","13","Southern America","Colombia",NA,NA,"Region at Mt. Chapom, extreme western part of Dept. Boyaca, north-west pf Bogota.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096701",NA,NA,NA,"NL-U1096701",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:20:05-03","NBC","NL-BOTANY","U.1096703","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Krukoff BA",NA,"1939","10","08","Southern America","Bolivia",NA,NA,"Department of La Paz: Province of Larecaja; Copacabana (about 10 km south of Mapiri).",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096703 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096703",NA,NA,NA,"NL-U1096703",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:20:05-03","NBC","NL-BOTANY","U.1096704","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Smith SF; et al.",NA,"1989","01","20","Southern America","Peru",NA,NA,"Madre de Dios. Edge od Laguna Cocacocha, 5.2 km down the Main Trail. Explorer's Inn, near the confluence of Rio Tambopata and Rio LA Torre, 39 km SW. of Puerto Moldonado.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096704",NA,"-69.333333","-12.833333","NL-U1096704",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","-69.333333","-12.833333",NA,NA,NA,NA,NA
"50","2020-02-08 09:20:05-03","NBC","NL-BOTANY","U.1096760","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hatschbach GG; Hatschbach M; Ribas OS",NA,"1993","01","08","Southern America","Brazil",NA,NA,"Serra da Prata, encosta ocidental (mun. Guaratuba) Parana.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096760",NA,NA,NA,"NL-U1096760",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:20:05-03","NBC","NL-BOTANY","WAG.1663326","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hatschbach GG; Hatschbach M; Ribas OS",NA,"1993","01","08","Southern America","Brazil",NA,NA,"Serra da Prata, encosta ocidental (mun. Guaratuba) Parana.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1663326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1663326",NA,NA,NA,"NL-WAG1663326",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:00:12-03","ESALQ","ESA","131086","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36289.0","2013","02","26",NA,"Brasil","Rio de Janeiro","Resende","Fragmento 47 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","480",NA,NA,"ESA131086","Souza, V.C.","-22.5182","-44.5022",NA,"480",NA,NA,NA,"2013",NA,NA,NA,"-22.5182","-44.5022",NA,NA,NA,NA,NA
"53","2020-11-04 11:00:12-03","ESALQ","ESA","73245","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata",NA,"Batista, E.R. et al.","11.0","1999","01","05",NA,"Brasil","São Paulo","Pariquera-açu",NA,NA,NA,NA,"ESA073245","Rapini, A.","-47.8800010681152","-24.7099990844727",NA,NA,NA,"17990","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 10:54:42-03","ESALQ","ESA","56216","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Cordeiro, J.","1487.0","1998","12","18",NA,"Brasil","Paraná","Pontal do Paraná",NA,NA,NA,NA,"ESA056216","Rapini, A.","-48.511100769043","-25.6735992431641",NA,NA,NA,"19508","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:00:12-03","ESALQ","ESA","62146","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata",NA,"Batista, E.R. et al.","88.0","1999","01","08",NA,"Brasil","São Paulo","Iguape",NA,NA,NA,NA,"ESA062146","Rapini, A.","-47.5499992370605","-24.7000007629395",NA,NA,NA,"55628","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-31 13:35:48-03","MN","R","11768","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Glaziou, A.F.M.","18367","1890","11","03",NA,"Brasil","Rio de Janeiro","Maua",NA,NA,NA,"Plantas do Brasil Central","R000011768","Fontella, J.",NA,NA,"R000011768_001",NA,NA,NA,NA,"1979","05","17",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-31 13:35:48-03","MN","R","124801","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Prance, G.T. 8957; Rodrigues, W.A.; Ramos, J.F. & Farias, L.G.",NA,"1968","11","28",NA,"Brasil","Rondônia",NA,NA,NA,NA,NA,"R010022122","Rapini, A.","-65.1","-9.55","R010022122",NA,NA,NA,NA,"2010",NA,NA,NA,"65°6'W","9°33'S",NA,NA,NA,NA,NA
"58","2021-03-31 13:35:48-03","MN","R","216471","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Duarte, A.P.","998","1947","12","11",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Fontella, J.P.",NA,NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-31 13:35:48-03","MN","R","216470","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Markgraf, F. 3778; Brade, A.C.",NA,"1938","12","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,NA,"Fontella, J.P.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","1973","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0013547","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Tassadia","obovata","Tassadia obovata","Decne.","G. & M. Hatschbach; O. S. Ribas","58507","1993","1","8",NA,"Brazil","Parana",NA,"Serra da Prata, encosta ocidental (mun. Guaratuba) Parana","5",NA,"Voluvel, latex alvo, flor verde palido. Cresce sobre pequenos arbustos em clareiras da mata pluvial da planicie litoranea.",NA,"J. Fontella","-48.5667","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:41:04-03","UFMS","CGMS","76051","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","S.N. Moreira; V.J. Pott, A. Pott & J.B. Fabri","1237","2012","12","14",NA,"Brasil","Mato Grosso do Sul","Taquarussu","Buritizal drenado para plantio de braquiária.",NA,NA,"Flor creme. Habitat: Relevo plano deprimido. Nascente com M. flexuosa com solo encharcado/histossolo. Água co 20cm de prof. Habito: Erva trepadeira anfíbia.","CGMS1109006","Farinaccio, M.A.","-53.3619444","-22.6102778",NA,NA,NA,NA,NA,"2012","12","14",NA,"-53,3619444","-22,6102778",NA,NA,NA,NA,NA
"62","2021-04-07 11:41:01-03","UFMS","CGMS","63081","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","J.Cordeiro","1487","1998","10","18",NA,"Brasil","Paraná","Ponta do Paraná","Balneário Shangri-lá.",NA,NA,"Flor creme-esverdeado. Habitat: Restinga arbórea. Habito: Volúvel.","CGMS1096049","A.Rapini",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:22:24-03","UNICAMP","UEC","107797","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Batista, ER; Penha, AS; Monico, IM; Matsukuma, CK; Oki, VK","11","1999","01","05",NA,"Brazil","São Paulo","Pariquera-Açu","Parque estadual do Pariquera-Abaixo. Dique do rio Pariquera-Açu.",NA,NA,"Liana latescente, botões creme, flores amarelas.; Floresta ombrófila densa.","UEC005882","Rapini, A","-40.616667","-22.716667","UEC005882",NA,NA,NA,NA,"2000","06",NA,NA,"-40.616667","-22.716667",NA,NA,NA,NA,NA
"64","2021-03-01 16:22:24-03","UNICAMP","UEC","107849","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Batista, ER; Penha, AS; Monico, IM; Matsukuma, CK; Oki, VK","88","1999","01","08",NA,"Brazil","São Paulo","Iguape","Estação ecológica de Chauás, acesso ao caxetal pelo povoado Capuava do Mumunha.",NA,NA,"Liana latescente, botões creme, flores amarelas.; Floresta ombrófila densa.","UEC005879","Konno, T","-47.683333","-24.733333","UEC005879",NA,NA,NA,NA,"2004","08",NA,NA,"-47.683333","-24.733333",NA,NA,NA,NA,NA
"65","2021-03-01 16:22:24-03","UNICAMP","UEC","197180","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Souza, VC; et al.","36289","2013","02","26",NA,"Brazil","Rio de Janeiro","Resende","Fragmento 47 (TAV). -44.50222S; -22.5182W","480",NA,"Contato floresta semidecidual/floresta ombrófila densa.","UEC141965","Souza, VC","-44.4467010498047","-22.468900680542","UEC141965","480",NA,"36089","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-04 13:18:53-03","UDESC","LUSC","9684","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ademir Reis; Cassio Daltrini","2345","2018","05","27",NA,"Brasil","Santa Catarina","Papanduva","Fragmento 13, P3B.",NA,NA,"Habitat: Borda Habito: Liana","LUSC009267","Ademir Reis","-50.153056","-26.324167","LUSC009267",NA,NA,NA,NA,"2018","05","27",NA,"50º9'11''W","26º19'27''S",NA,NA,NA,NA,NA
"67","2021-03-16 17:52:28-03","UCS","HUCS","37278","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hatschbach, G.","47183","1983","12","01",NA,"Brasil","Paraná","Paranaguá","Rio Jacaré",NA,NA,"orla da mata pluvial",NA,"Fontella, J.","-48.5092010498047","-25.5200004577637",NA,NA,NA,"24916","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-09-13 16:53:11-03","UTFPR","HCF","29315","S","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","P. Occhioni","7829","1975","12","10",NA,"Brasil","RJ","Itatiaia","Parque Nacional do Itatiaia, estrada p/",NA,NA,"Orla da mata. Escandente, flor verde, lactescente.",NA,"N.M. Ferreira da Silva","-44.5633010864258","-22.4960994720459",NA,NA,NA,"19648","auto","1979","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:13:00-03","MBM","MBM","237496","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Lot, A.","1472","1971","08","09","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM237496","Stevens, W.D.",NA,NA,"MBM237496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:13:00-03","MBM","MBM","92876","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Steyermark, J.A.; et al.; et al.","123262","1980","06","03","Southern America","Venezuela",NA,NA,"Est. Zulia, Cerro Los Mantiales",NA,NA,NA,"MBM092876","Stevens, W.D.",NA,NA,"MBM092876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:13:00-03","MBM","MBM","164081","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","59447","1993","11","10","Southern America","Brazil","Espírito Santo","São Mateus","Ligação Rodovia BR-101 a Ponta do Ipiranga, sede",NA,NA,NA,"MBM164081","Fontella, J.","-39.8588981628418","-18.716100692749","MBM164081",NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:13:00-03","MBM","MBM","159667","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","58507","1993","01","08","Southern America","Brazil","Paraná","Guaratuba","Serra da Prata, encosta ocidental",NA,NA,NA,"MBM159667","Fontella, J.","-48.5746994018555","-25.8827991485596","MBM159667",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:13:00-03","MBM","MBM","34132","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Hatschbach, G.","35624","1974","12","13","Southern America","Brazil","Paraná","Morretes","Ilha do Malha",NA,NA,NA,"MBM034132","Fontella, J.","-48.834400177002","-25.476900100708","MBM034132",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:13:00-03","MBM","MBM","233199","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Cordeiro, J.","1487","1998","12","18","Southern America","Brazil","Paraná","Pontal do Paraná","Shangri-lá",NA,NA,NA,"MBM233199","Rapini, A.","-48.511100769043","-25.6735992431641","MBM233199",NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:13:00-03","MBM","MBM","246768","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Cruz, J.M.; Cordeiro, J.; Cordeiro, J.","227","1999","12","16","Southern America","Brazil","Paraná","Pontal do Paraná","Shangri-lá",NA,NA,NA,"MBM246768","Rapini, A.","-48.511100769043","-25.6735992431641","MBM246768",NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-01 15:27:57-03","PUC-RIO","FCAB","8063","PreservedSpecimen","Plantae",NA,"Angiospermae","Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","P. Occhioni","7829","1975","12","10",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Estrada para Registro.",NA,NA,"Escandente, flor verde, lactescente.","FCAB008063","N.F.S. Marquete","-44.5633010864258","-22.4960994720459",NA,NA,NA,"19648","auto","1979","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-01-11 16:47:14-02","MNHN","RECOLNAT_MNHN_P","P00191087","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Pittier, H.",NA,"1922","12","2",NA,"Vénézuéla",NA,NA,"La Ceiba Trujillo",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00191087' target='other'> <mi>dwc_moreinfo</mi></a>","P00191087","Liede & Meve",NA,NA,"P00191087_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10876",NA,NA,NA,NA
"78","2015-09-04 06:19:57-03","MNHN","RECOLNAT_MNHN_P","P00252637","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Poeppig, E.F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00252637' target='other'> <mi>dwc_moreinfo</mi></a>","P00252637","Fontella",NA,NA,"P00252637_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA
"79","2015-09-25 01:15:58-03","MNHN","RECOLNAT_MNHN_P","P00634357","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Spruce, R.",NA,"1852","10",NA,NA,"Brésil",NA,NA,"prope Panure ad Rio Maupes",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634357' target='other'> <mi>dwc_moreinfo</mi></a>","P00634357","Fontella-Pereira",NA,NA,"P00634357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2694",NA,NA,NA,NA
"80","2018-01-04 12:01:22-02","MNHN","RECOLNAT_MNHN_P","P00634362","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Leschenault de la Tour, J.B.",NA,"1823",NA,NA,NA,"Suriname",NA,NA,"Guyane hollandaise-Surinam",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634362' target='other'> <mi>dwc_moreinfo</mi></a>","P00634362",NA,NA,NA,"P00634362_01",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-09-05 07:45:07-03","MNHN","RECOLNAT_MNHN_P","P00634372","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Leschenault de la Tour, J.B.",NA,"1823",NA,NA,NA,"Suriname",NA,NA,"Guyane hollandaise-Surinam",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634372' target='other'> <mi>dwc_moreinfo</mi></a>","P00634372",NA,NA,NA,"P00634372_01",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-09-05 07:45:07-03","MNHN","RECOLNAT_MNHN_P","P00634373","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Leschenault de la Tour, J.B.",NA,"1823",NA,NA,NA,"Suriname",NA,NA,"Guyane hollandaise-Surinam",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634373' target='other'> <mi>dwc_moreinfo</mi></a>","P00634373",NA,NA,NA,"P00634373_01",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-09-05 07:45:07-03","MNHN","RECOLNAT_MNHN_P","P00634374","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Leschenault de la Tour, J.B.",NA,"1823",NA,NA,NA,"Suriname",NA,NA,"Guyane hollandaise-Surinam",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634374' target='other'> <mi>dwc_moreinfo</mi></a>","P00634374",NA,NA,NA,"P00634374_01",NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:32:01-03","UFMG","BHCB","27379","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-15 17:52:56-03","UFMG","BHCB","84666","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata",NA,"Melo, E; França, F; Santana, MA","1032","1994","05","28","Southern America","Brasil","Bahia","Cravolândia","5km leste povoado de três braças. Estrada para Cocão",NA,NA,"Trepadeira. Flores cremes. Abundantes. Beira do caminho",NA,NA,"-39.814998626709","-13.3585996627808",NA,NA,NA,"21331","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-15 17:52:56-03","UFMG","BHCB","175996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata",NA,"Moreira, SN; Pott, VJ; Pott, A; Fabri, JB","1237","2012","12","14","Southern America","Brasil","Mato Grosso do Sul","Taquarussu","Buritizal drenado para plantio de braquiária",NA,NA,"Erva trepadeira anfibia. Flor creme. Solo orgânico. Relevo plano deprimido. Campo úmido com buriti (M. flexuosa) em domínio de Cerrado.",NA,NA,"-53.3513984680176","-22.4878005981445",NA,NA,NA,"63482","auto","2013","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-15 17:52:56-03","UFMG","BHCB","171725","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata",NA,"Hatschbach, G; Callejas, R","47183","1983","12","01","Southern America","Brasil","Paraná","Paranaguá","Rio Jacaré",NA,NA,"Voluvel, látex alvo, flor creme.; Orla mata pluvial.","BHCB016412",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"24916","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2010-07-01 17:23:00-03","MO","MOBOT","100288722","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 59447","1993","11","10","South America","Brazil","Espírito Santo","São Mateus","Ligacao Rod. BR-101 a Ponta do Ipiranga, Sede",NA,NA,NA,NA,"J. Fontella P.","-39.8588981628418","-18.716100692749",NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"89","2010-06-28 11:09:00-03","MO","MOBOT","2452390","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Gert G. Hatschbach","Hatschbach 35624","1974","12","13","South America","Brazil","Paraná","Morretes","Ilha do Malha",NA,NA,NA,NA,NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"90","2010-11-24 06:55:00-02","MO","MOBOT","3480324","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Marion J. Jansen-Jacobs|J. Behari-Ramdas|A. Grant|G. Ramharrakh|H. Ter Steege|O. Bánki|F. van Troon|R. Ho Tsoi","Jansen-Jacobs 6381","2003","1","29","South America","Suriname","Marowijne",NA,"Nassau Mts., Plateau C, lateritic rocky soil. Savanna vegetation on old airstrip.","500.00000000",NA,NA,NA,"W.D. Stevens","-54.6166667","4.8166667",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"91","2011-11-08 05:06:00-02","MO","MOBOT","2827992","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ricardo Callejas|Gert G. Hatschbach|Clovis Ramos","Callejas Posada 1845","1984","12","1","South America","Brazil","Paraná","Paranaguá","5 km al N de Colonia Maria Luisa. Bosque Pluvial de Planicie litorana",NA,NA,NA,NA,"W.D. Stevens","-49","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"92","2010-07-02 10:20:00-03","MO","MOBOT","100288896","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ghillean T. Prance","Prance 30111","1986","10","25","South America","Colombia","Amazonas","Leticia","3 km upriver from Leticia",NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"93","2012-03-14 08:30:00-03","MO","MOBOT","100284069","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","José Steinbach","Steinbach G. 5132","1920","11","25","South America","Bolivia","Santa Cruz","Sara","Buena Vista, bosque","500.00000000",NA,NA,NA,"J. Fontella P.","-63.75","-17.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"94","2010-06-28 10:37:00-03","MO","MOBOT","100284077","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Otto Buchtien","Buchtien 1205","1926","12","18","South America","Bolivia","La Paz","Sud Yungas","Mapiri Region: San Carlos, bei Serampini","600.00000000",NA,NA,NA,"J. Fontella P.","-68.1833333","-15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"95","2010-06-25 13:37:00-03","MO","MOBOT","100286906","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ludwig Riedel","Riedel 1893","1834","1",NA,"South America","Brazil","São Paulo",NA,"S. Carlos",NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"96","2010-07-01 16:50:00-03","MO","MOBOT","100288707","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Ricardo de Lemos Fróes","Fróes 23800","1948","12","22","South America","Brazil","Amazonas",NA,"Rio Solimoes; Igarapá Belém; restinga baixa, border of creek",NA,NA,NA,NA,"J. Fontella P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"97","2010-07-02 10:08:00-03","MO","MOBOT","100288883","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tassadia","obovata","Tassadia obovata","Decne.","Howard L. Clark","Clark 6578","1978","3","29","South America","Venezuela","Amazonas",NA,"San Carlos de Rio Negro, ca. 20 km S of confluence of Rio Negro and Brazo Casiquiare; (average rainfall 3400-3600 mm/year). 6 km NE of San Carlos on Solano road","119.00000000",NA,NA,NA,"W.D. Stevens","-67.05","1.9333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
