"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"332","2021-02-04 10:29:27-03","UFRPE","HST","5624","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","M.Sobral","2003","L.P.Félix; M.de Paula","1995","03","18","Brasil","Pernambuco","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"HST005624",NA,NA,NA,"7061",NA,"Serra Negra",NA,"Arbusto ca. 2 m alt.; flores em botões alvos; frutos negros na maturação.",NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-04 10:29:27-03","UFRPE","HST","14674","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","B.S.Amorim","2010","L.B.Oliveira; E.V.Lima et al","1997","01","23","Brasil","Pernambuco","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"HST014674",NA,NA,NA,"85",NA,"Serra Negra",NA,"Arbusto ca. 4 m alt.; flores cremes; frutos imaturos verdes.",NA,NA,"25699","auto","07","08",NA,NA,NA,NA,NA,NA
"334","2021-02-04 10:29:27-03","UFRPE","HST","20490","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","A.Stadnik","2015","J.E.L.Torres; W.B.Santos","2014","02","26","Brasil","Pernambuco","Camaragibe","-34.9810981750488","-8.0216703414917",NA,NA,"HST020490",NA,NA,NA,"s.n.",NA,"Aldeia",NA,"Árvore ca. 8 m alt. e 24 cm CAP; tronco com leves desprendimentos de coloração clara; folhas verdes lustrosas e com nervuras anastomosadas; flores pequenas e pouco vistosas de cor amarelo - esbranquiçado.",NA,NA,"11122","auto","12",NA,NA,NA,NA,NA,NA,NA
"335","2021-02-04 10:29:27-03","UFRPE","HST","20160","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","M.Sobral","2015","L.R.Silva","2010","04","22","Brasil","Pernambuco","Itapissuma","-34.8922004699707","-7.77639007568359",NA,NA,"HST020160","HST020160_v1",NA,NA,"s.n.",NA,NA,NA,"Arbusto ca. 2,0 m alt; frutos maturados vináceo.",NA,NA,"10303","auto","06","24",NA,NA,NA,NA,NA,NA
"336","2021-02-04 10:29:27-03","UFRPE","HST","21490","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","M.Sobral","2016","J.P.G.Silva","2015","05","25","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,"HST021490",NA,NA,NA,"s.n.",NA,"mata do Camurim",NA,"Arbusto ca. 4 m alt.; frutos imaturos.",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-02-09 10:13:37-03","UENF","HUENF","641","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Souza, M.C.","2017","Nascimento, M.T.; Da Silva, G.C.","1996","07","01","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00000643",NA,NA,NA,"456",NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MP4; Árvore","39","39",NA,NA,"11","29",NA,NA,NA,NA,NA,NA
"338","2021-02-09 10:13:37-03","UENF","HUENF","4206","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","M.C. SOUZA","2017","Souza, J.S.","2002","07","03","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00004209",NA,NA,NA,"1218",NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,"39","39",NA,NA,"11","30",NA,NA,NA,NA,NA,NA
"339","2021-02-09 10:13:37-03","UENF","HUENF","4202","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","M.C. Souza","2017","Souza, J.S.","2002","08","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","HUENF00004205",NA,NA,NA,"1967",NA,"Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"5x5","39","39",NA,NA,"11","30",NA,NA,NA,NA,NA,NA
"340","2021-02-25 10:13:04-03","CVRD","CVRD","14717","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","M.C. Souza & A. Giaretta","2015","J.E.Q. Faria","2012","04","01","BRASIL","ES","São Gabriel da Palha","-40.661389","-18.85","40°39'41W","18°51'00S","CVRD014717","CVRD014717","Magnoliophyta","Myrtales","2537","América do Sul","Fazenda do Ciro ferreira, proximo a cachoeira Arco-Iris",NA,"Duplicatas: CVRD, HUEG, K, HUFSJ, UB <ll>dwc_commonname:</ll> Cereja roxa","192","192",NA,NA,"06","30","Magnoliopsida",NA,NA,NA,NA,NA
"341","2021-02-25 10:13:04-03","CVRD","CVRD","14300","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","M.C. Souza & A. Giaretta","2015","Siqueira, G.S.","2012","12","11","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD014300","CVRD014300","Magnoliophyta","Myrtales","833","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Cereja roxa",NA,NA,"48094","auto","06","30","Magnoliopsida",NA,NA,NA,NA,NA
"342","2021-02-25 10:13:04-03","CVRD","CVRD","9471","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Marcos Sobral","2006","Folli, D.A.","2006","03","14","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD009471","CVRD009471","Magnoliophyta","Myrtales","5206","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Cereja roxa",NA,NA,"48094","auto","08","25","Magnoliopsida",NA,NA,NA,NA,NA
"343","2021-02-25 10:13:04-03","CVRD","CVRD","9481","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Marcos Sobral","2006","Siqueira, G.S.","2006","03","14","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD009481",NA,"Magnoliophyta","Myrtales","213","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Cereja roxa",NA,NA,"48094","auto","08","25","Magnoliopsida",NA,NA,NA,NA,NA
"344","2021-02-25 10:13:04-03","CVRD","CVRD","15142","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Marcelo C. Souza","2015","Folli, D.A.","2014","11","03","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD015142","CVRD015142","Magnoliophyta","Myrtales","7291","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Cereja roxa","59","59","48094","auto","07","01","Magnoliopsida",NA,NA,NA,NA,NA
"345","2021-02-25 10:13:04-03","CVRD","CVRD","10786","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","M.C. Souza & G.S. Siqueira","2015","Folli, D.A.","2008","03","05","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD010786",NA,"Magnoliophyta","Myrtales","5903","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Cereja roxa",NA,NA,"48094","auto","07","02","Magnoliopsida",NA,NA,NA,NA,NA
"346","2021-02-25 10:13:04-03","CVRD","CVRD","5617","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Marcelo C. Souza","2005","Folli, D.A.","1997","02","03","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD005617",NA,"Magnoliophyta","Myrtales","2920","América do Sul","Indivíduo plantado. Ao lado da pousada verde.",NA,"<ll>dwc_commonname:</ll> Cereja roxa",NA,NA,"48094","auto","11","23","Magnoliopsida",NA,NA,NA,NA,NA
"347","2021-02-25 10:13:04-03","CVRD","CVRD","7293","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Marcos Sobral","2006","Luz, A.A. da","2002","03","05","BRASIL","MG","Aimorés","-41.0638999938965","-19.4958000183105",NA,NA,"CVRD007293",NA,"Magnoliophyta","Myrtales","49","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Cereja roxa",NA,NA,"54161","auto","08","25","Magnoliopsida",NA,NA,NA,NA,NA
"348","2021-03-01 11:49:28-03","UFPE","UFP","70984","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Leão, T","2012","Leão, T","2012","06","13","Brasil","Paraíba","Santa Rita","-34.978099822998","-7.11389017105103",NA,NA,"UFP070984",NA,NA,NA,"955",NA,NA,NA,"UTM: 25 S 263718 e 9227527 SAD: 69.; arvoreta, floresta estacional em regeneração.",NA,NA,"25560","auto","07","05",NA,NA,NA,NA,NA,NA
"349","2021-03-01 11:49:28-03","UFPE","UFP","39984","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Sobral, M","2006","Sobrinho, MS","2004","03","23","Brasil","Pernambuco","São Lourenço",NA,NA,NA,NA,"UFP039984",NA,NA,NA,"555",NA,NA,NA,"Arbóreo, flor bracas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-01 11:49:28-03","UFPE","UFP","51827","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Amorim, BS","2011","Leite, MS; Wanderley, AM","2008","03","19","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.004889","-8.2205","-35.004889","-8.2205","UFP051827",NA,NA,NA,"687",NA,NA,NA,"Arbustiva de cerca de 16 m de alt. Vegetação ecotonal rocha-matriz, vegetando junto com Myrcia guianensis. ( Myrtaceae) e Hirtella racemosa ( Chrysobalanaceae). Indivíduo em plena floração. Flores albas e flavas, levemente fragantes.","112","112",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"351","2021-03-01 11:49:28-03","UFPE","UFP","51830","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Amorim, BS","2011","Leite, MS; Wanderley, AM","2008","03","19","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.004889","-8.2205","-35.004889","-8.2205","UFP051830",NA,NA,NA,"690",NA,NA,NA,"Arbusto cerca de 2 metros de altura formadura de ilhas de vegetação, junto com Tocoyena formosa. ( Rubiaceae) e Clusia nemorosa ( Clusiaceae). Indivíduo em plena frutificação. Flores flavas e levemente fragrantes. Frutos vináceos e car","112","112",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"352","2021-03-01 11:49:28-03","UFPE","UFP","63733","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Amorim, BS","2010","Souza, JAN; Amorim, BS; Garcia, JD; et al.","2009","03","14","Brasil","Pernambuco","Igarassu","-35.005433","-7.787","-35.005433","-7.787","UFP063733",NA,NA,NA,"417",NA,NA,NA,"Arbusto com 2,5metros de altura. frutos alvos.; No interior da mata.","160","160",NA,NA,"03","24",NA,NA,NA,NA,NA,NA
"353","2021-03-01 11:49:28-03","UFPE","UFP","71445","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Amorim, BS","2010","Amorim, BS; Araújo, D; Araújo, AA; Maciel, JR; et al.","2010","07","26","Brasil","Pernambuco","Paudalho","-35.425","-7.908611","-35.425","-7.908611","UFP071445",NA,NA,NA,"661",NA,NA,NA,"Arvoreta 3metros de altura. Tronco avermelhado, córtex esfoliante.",NA,NA,NA,NA,"07","26",NA,NA,NA,NA,NA,NA
"354","2021-03-01 11:49:28-03","UFPE","UFP","68131","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Amorim, BS","2010","Amorim, BS; Pontes, TA; Garcia, JD; et al.","2009","03","14","Brasil","Pernambuco","Igarassu","-35.000278","-7.793333","-35.000278","-7.793333","UFP068131",NA,NA,NA,"444",NA,NA,NA,"arbusto com 2,5mt de alt.; Borda da mata. Mata Atlântica.",NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 11:49:28-03","UFPE","UFP","70515","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Lourênço, AR",NA,"Neto, PCG; Silva, LJR; Paiva, CS; et al.","2009","04","30","Brasil","Paraíba","Mataraca","-34","-6","-34","-6","UFP070515",NA,NA,NA,"2588",NA,NA,NA,"Substrato arenoso. Árvore de folhas simples, opostas, cartáceas. Inflorescencia axiliar e terminal. Fruto baga sub-globosa, purpúriea quando madura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 11:49:28-03","UFPE","UFP","80721","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Amorim, BS","2012","Amorim, BS; Maciel, JR; Lourenço, AR; Pessoa, E","2012","01","09","Brasil","Pernambuco","Camocim de São Félix","-35.753333","-8.327222","-35.753333","-8.327222","UFP080721",NA,NA,NA,"1338",NA,NA,NA,"Arbusto 2,5m alt ramos com ritidoma esfoliante, vermelho-alaranjado, inflorescência jovem.; Caatinga.",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 11:49:28-03","UFPE","UFP","65902","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Amorim, BS","2010","Melo, A; Arruda, T","2008","03","26","Brasil","Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,"UFP065902",NA,NA,NA,"238",NA,NA,NA,"Arbusto com requícios da flores, possuindo somente cálice.; Mata Atlântica. Mata de Piedade.",NA,NA,"24709","auto","02","12",NA,NA,NA,NA,NA,NA
"358","2021-03-01 11:49:27-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Amorim, BS","2010","Melo, A; Arruda, T","2008","03","26","Brasil","Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,NA,NA,"238",NA,NA,NA,"Arbusto com requícios da flores, possuindo somente cálice.; Mata Atlântica. Mata de Piedade.",NA,NA,"24709","auto","02","12",NA,NA,NA,NA,NA,NA
"359","2020-09-12 05:00:02-03","US","US","1954380","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"J. Paiva Coelho","1946","6","22","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"US01897731","US01897731_01 US01897731_02",NA,"Myrtales","2567","South America - Neotropics",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"360","2020-09-12 05:00:02-03","US","US","3674605","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"H. Ogasawara & P. Oliveira","2013","12","7","Brazil","Bahia","Jeremoabo","-38.5356","-10.2044",NA,NA,"US01897727","US01897727_01 US01897727_02",NA,"Myrtales","377","South America - Neotropics",NA,NA,NA,"569",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"361","2020-09-12 05:00:02-03","US","US","2622746","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"O. Machado","1946","6","25","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01897730","US01897730_01 US01897730_02",NA,"Myrtales",NA,"South America - Neotropics","Restinga da Tijuca",NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"362","2020-09-12 05:00:02-03","US","US","1570089","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"J. Diogo",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US01897735","US01897735_01 US01897735_02",NA,"Myrtales","825","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"363","2020-09-12 05:00:02-03","US","US","1954390","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"J. De Moraes Vasconcelos","1947","4","10","Brazil","Paraíba","Areia","-35.6916999816895","-6.96332979202271",NA,NA,"US01897729","US01897729_01 US01897729_02",NA,"Myrtales","2980","South America - Neotropics",NA,NA,NA,NA,NA,"15425","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"364","2020-09-12 05:00:02-03","US","US","1544855","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"E. Schreiner","1905","3","4","Brazil","Bahia",NA,NA,NA,NA,NA,"US01897734","US01897734_01 US01897734_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"365","2020-09-12 05:00:02-03","US","US","1544841","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"A. C. Brade","1930","12","20","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01897732","US01897732_01 US01897732_02",NA,"Myrtales","10562","South America - Neotropics","Morro do Telegrapho",NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"366","2020-09-12 05:00:02-03","US","US","1544840","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"A. C. Brade","1930","12","23","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"US01897733","US01897733_01 US01897733_02",NA,"Myrtales","10561","South America - Neotropics","Morro do Telegrapho",NA,NA,NA,NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"367","2020-09-12 05:00:02-03","US","US","2861874","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","1966","3","8","Brazil","Goiás",NA,NA,NA,NA,NA,"US01897728","US01897728_01 US01897728_02",NA,"Myrtales","13770","South America - Neotropics","Campo and cerrado, ca. 15km E of Cristalina, Goiás.",NA,NA,"1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"368","2020-09-12 05:00:02-03","US","US","1596900","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","christovana","Eugenia christovana","Kiaersk.",NA,NA,"A. F. M. Glaziou","1873",NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,"US00117923","US00117923_01",NA,"Myrtales","6542","South America - Neotropics","Sao Cristovao.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Isotype",NA,"1",NA,NA
"369","2020-09-12 05:00:02-03","US","US","1124115","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","christovana","Eugenia christovana","Kiaersk.","Mazine, F. F.",NA,"A. F. M. Glaziou","1873","3","13","Brazil","Pará",NA,NA,NA,NA,NA,"US00997529","US00997529_01",NA,"Myrtales","6542","South America - Neotropics","São Cristovão",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Isotype",NA,"1",NA,NA
"370","2020-09-12 05:00:02-03","US","US","1124134","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","glandulosissima","Eugenia glandulosissima","Kiaersk.",NA,NA,"A. F. M. Glaziou","1882","6","10","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00169626","US00169626_01",NA,"Myrtales","13868","South America - Neotropics","Carandahy.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Isosyntype",NA,"1",NA,NA
"371","2020-09-12 05:00:02-03","US","US","1124131","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","glandulosissima","Eugenia glandulosissima","Kiaersk.",NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00169627","US00169627_01",NA,"Myrtales","12727","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Isosyntype",NA,"1",NA,NA
"372","2020-09-02 16:33:48-03","Cenargen","CEN","68500","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","A. M. S. Standik","2015","Glocimar Pereira-Silva","1995","11","13","Brasil","BA","RIACHAO DAS NEVES","-44.9099998474121","-11.7461004257202","-4606667.0","-1143333.0","CEN00068500","CEN00068500",NA,NA,"3336",NA,"Projeto Ouro Verde.","Exsicatas",NA,"470","470","123228","auto","03",NA,NA,NA,NA,"5",NA,NA
"373","2020-09-02 16:33:48-03","Cenargen","CEN","113505","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","J. E. Q. Faria Júnior & D. V. Segarra","2011","Aécio Amaral-Santos","2009","09","16","Brasil","TO","GUARAI","-48.185555","-8.4822222","-48.185555","-8.4822222","CEN00113505","CEN00113505",NA,NA,"3144",NA,"Estrada de chão entre Guaraí - Tupiratins, ao lado da ferrovia Norte Sul.","Exsicatas",NA,"262","262",NA,NA,"02",NA,NA,NA,NA,"1",NA,NA
"374","2020-09-02 16:33:48-03","Cenargen","CEN","104615","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","J. E. Q. Faria Júnior","2018","G. Costa","2017","06","20","Brasil","BA","ELISIO MEDRADO","-39.545555","-12.945277","-39.545555","-12.945277","CEN00104615","CEN00104615",NA,NA,"2503",NA,"Lajedo da Igreja.","Exsicatas","Doação Flora do Brasil. Herbário HURB n° 15505.",NA,NA,NA,NA,"12",NA,NA,NA,NA,"1",NA,NA
"375","2020-09-02 16:33:48-03","Cenargen","CEN","77424","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","J. E. Q. Faria Júnior & D. V. Segarra","2011","Glocimar Pereira-Silva","2010","05","26","Brasil","TO","GOIATINS","-47.786944","-8.2683333","-47.786944","-8.2683333","CEN00077424","CEN00077424",NA,NA,"15364",NA,"Estrada BR - 010 - Palmeirante (via Graçolândia), km 11,7.","Exsicatas","Área de influência indireta.","250","250",NA,NA,"02",NA,NA,NA,NA,"4",NA,NA
"376","2020-09-02 16:33:48-03","Cenargen","CEN","60122","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","A. M. S. Standik","2006","Anderson Cássio Sevilha","2002","11","30","Brasil","PB","MAMANGUAPE","-35.1260986328125","-6.83861017227173","-3515444.0","-674361.0","CEN00060122","CEN00060122",NA,NA,"2599",NA,"Rebio Guaribas - Área II - PB 071 - Próximo à Sede.","Exsicatas",NA,NA,NA,"36853","auto","11",NA,NA,NA,NA,"4",NA,NA
"377","2019-12-09 17:30:21-03","UFPR","EFC","7691","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC","Sobral, M.","1997","Tiepolo, G.","1997","04","24","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"EFC007691",NA,NA,NA,NA,NA,"Rio Cachoeira",NA,"Árvore 6 m, em Cambissolo Amarelo. Frutos maduros, casca lisa.",NA,NA,"38300","auto","11","01",NA,NA,NA,NA,NA,NA
"378","2019-11-13 11:26:42-03","USP","SPF","115882","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Stadnik, A","2015","Woodgyer, EM","1996","04","02","Brasil","Bahia","Jacobina","-40.475278","-11.196389","-40.475278","-11.196389","SPF00115882",NA,NA,NA,"PCD2755",NA,NA,NA,NA,"450","450",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"379","2019-11-21 10:12:32-03","USP","SPF","129079","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Faria, JEQ","2012","Guedes, MLS","1996","04","07","Brasil","Bahia","Saúde","-40.448611","-10.900556","-40.448611","-10.900556","SPF00129079",NA,NA,NA,"PCD2902",NA,NA,NA,NA,"650","650",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"380","2019-11-13 11:26:42-03","USP","SPF","181222","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Queiroz, EP","2006","Jost, T","2004","04","17","Brasil","Bahia","Conde","-37.622222","-11.957778","-37.622222","-11.957778","SPF00181222",NA,NA,NA,"632",NA,"Barra do Itariri",NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"381","2019-11-13 11:26:42-03","USP","SPF","197951","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Mazine, FF","2009","Santos, MF","2008","03","13","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.432778","-19.431667","-43.432778","-19.431667","SPF00197951",NA,NA,NA,"244",NA,"APA Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-13 11:26:42-03","USP","SPF","80266","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Mazine, FF","2006","Queiroz, LP","1993","01","28","Brasil","Bahia","Feira de Santana","-39.666667","-12.7","-39.666667","-12.7","SPF00080266",NA,NA,NA,"3064",NA,"Serra de São José",NA,NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"383","2019-11-13 11:26:42-03","USP","SPF","206450","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Souza, M","2010","Farág, PRC","1997","02","13","Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,"SPF00206450",NA,NA,NA,"594",NA,NA,NA,NA,NA,NA,NA,NA,"10","20",NA,NA,NA,NA,NA,NA
"384","2019-11-13 11:26:42-03","USP","SPF","70850","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Giaretta, A","2016","Kuhlmann, JG","1942","12","31","Brasil","São Paulo",NA,NA,NA,NA,NA,"SPF00070850",NA,NA,NA,"s.n.",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"385","2019-11-13 11:26:42-03","USP","SPF","41396","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","candolleana","Eugenia candolleana","DC.","Mazine, FF","2006","Carvalho, AMV","1981","12","19","Brasil","Bahia","Lençóis","-41.3899993896484","-12.563099861145",NA,NA,"SPF00041396",NA,NA,NA,"1004",NA,NA,NA,NA,NA,NA,"47385","auto","07",NA,NA,NA,NA,NA,NA,NA
