"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","typeStatus","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"97","2015-09-04 20:52:39-03","MNHN","RECOLNAT_MNHN_P","P05204716","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Ypanema.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204716' target='other'> <mi>dwc_moreinfo</mi></a>","P05204716","P05204716_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1103 1665",NA
"98","2015-09-04 20:52:38-03","MNHN","RECOLNAT_MNHN_P","P05204715","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Loefgren, A.",NA,"1887","11","15",NA,"Brasil","São Paulo",NA,"Rio Tatuhy entre T e Itapetininga.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204715' target='other'> <mi>dwc_moreinfo</mi></a>","P05204715","P05204715_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"375",NA
"99","2015-09-04 20:52:39-03","MNHN","RECOLNAT_MNHN_P","P05204717","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204717' target='other'> <mi>dwc_moreinfo</mi></a>","P05204717","P05204717_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1103",NA
"100","2015-09-04 20:52:38-03","MNHN","RECOLNAT_MNHN_P","P05204714","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Glaziou",NA,"1872","7","8",NA,"Brasil","Rio de Janeiro","Itatiaia","Serra do Itatiaia.","-44.5633010864258","-22.4960994720459","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204714' target='other'> <mi>dwc_moreinfo</mi></a>","P05204714","P05204714_01",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:39:03-03","UFMG","BHCB","75959","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Morellato, L","831",NA,NA,NA,"Southern America","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:39:03-03","UFMG","BHCB","91841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Bertoni, JEA; Geremias, A","660","2001","11","08","Southern America","Brasil","São Paulo","Campinas","Fazenda Santa Elisa, Quadra do abacateiro","-47.060001373291","-22.8999996185303",NA,"Árvore de 4 a 5m, flor cor branca.","BHCB000778","BHCB000778","2002",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:20:39-03","UFPR","UPCB","52271","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Sobral, M.","Silva, J.M.","4163","2004","10","26",NA,"Brasil","Paraná","Adrianópolis","Fazenda Tanque, Berneck","-48.9911003112793","-24.6571998596191",NA,"Árvore 4m, flor alva. Floresta atlântica..",NA,NA,"2005","01",NA,NA,"49901","auto","01",NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:20:39-03","UFPR","UPCB","88749","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Hatschbach, G.","Silva, J.M. | Barbosa, E.","5049","2006","09","16",NA,"Brasil","Paraná","Doutor Ulysses","Barra do Teixeira","-49.4197006225586","-24.5680999755859",NA,"Árvore, 5m, flor alvacenta. Floresta degradada..",NA,NA,"2006",NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:20:39-03","UFPR","UPCB","86100","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Sobral, M.","Silva, J.M. et al.","4395","2005","10","17",NA,"Brasil","Paraná","Adrianópolis","João Surra","-48.9911003112793","-24.6571998596191",NA,"Árvore, 6m, flor alva. Beira da estrada..",NA,NA,"2007",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:20:39-03","UFPR","UPCB","59318","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Sobral, M.","Silva, J.M.","4395","2005","10","17",NA,"Brasil","Paraná","Adrianópolis","João Surra.","-48.9911003112793","-24.6571998596191",NA,"Árvore 6m, flor alva. Beira da estrada..",NA,NA,"2007","01",NA,NA,"49901","auto","01",NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:20:39-03","UFPR","UPCB","26022","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Silva, S.M.","Lima, R.X.","143","1993","11","16",NA,"Brasil","Paraná","Guaraqueçaba","Rio Serra Negra","-48.3288993835449","-25.3066997528076",NA,"Árvore, 6m, flor branca aromática. Beira de rio..",NA,NA,"1996","03",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:20:39-03","UFPR","UPCB","55213","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Silva, S.M.","Lima, R.X.","143","1993","11","16",NA,"Brasil","Paraná","Guaraqueçaba","Rio Serra Negra.","-48.3288993835449","-25.3066997528076",NA,"Árvore 6m, flor branca aromática. Em beira de rio..",NA,NA,"1996","01",NA,NA,"37295","auto","01",NA,NA,NA,NA,NA,NA,NA
"109","2009-07-09 17:05:00-03","MO","MOBOT","2482398","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"Gert G. Hatschbach","Hatschbach 30558","1972","10","26","South America","Brazil","Paraná",NA,"Antonina. Rio Copiuva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","3183326","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","M. Sobral","Gert G. Hatschbach","Hatschbach 76724","2003",NA,NA,"South America","Brazil","Paraná",NA,"Tagaçaba de Cima, rio Tagaçaba (Mun. Guaraqueçaba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2009-12-04 17:12:00-02","MO","MOBOT","3183418","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"Gert G. Hatschbach|F.J. Zelma","Hatschbach 49843","1985","9","25","South America","Brazil","Paraná",NA,"Rio Cachoeira (mun. Antonina). Mata da planícia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","3183496","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","L.R. Landrum","Gert G. Hatschbach","Hatschbach 40216","1977","10","5","South America","Brazil","Paraná",NA,"Rio Turvo (mun. Cerro Azul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-08-31 09:07:30-03","INPA","INPA","207826","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Grogan, J","326","1997","10","15","Southern America","Brasil","Pará",NA,"Pau D'Árco","-50","-7.7",NA,NA,"INPA0207826","INPA0207826 INPA0207826_e",NA,NA,"-50","-7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-06-17 15:25:19-03","UNESP-RC","HRCB","11831","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","M. Sanchez","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-06-17 15:25:19-03","UNESP-RC","HRCB","10873","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","M. Sanchez","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-06-17 15:25:19-03","UNESP-RC","HRCB","16254","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","M. Sanchez","Sanchez, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-06-17 15:25:19-03","UNESP-RC","HRCB","16255","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","M. Sanchez","Sanchez, M.","37-A",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 11:49:27-03","UFPE","UFP","27138","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","Berg.","Hatschbach, G","Barbosa, E; Silva, JM; Cordeiro, J","373","1999","09","18",NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,"Arbusto, 1m de alt. flor alvace. Matinha nebular.","UFP027138",NA,"1999",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","389843","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"J. Novães","788","1894","10",NA,"South America - Neotropics","Brazil","São Paulo","Campinas","Rio de Ribeira de Iguape","-47.060001373291","-22.8999996185303",NA,NA,"US01890230","US01890230_01 US01890230_02",NA,NA,NA,NA,"23900","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","3132624","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"R. Kummrow","1687","1982","1","19","South America - Neotropics","Brazil","Paraná","Cerro Azul","Sete Quedas","-49.261100769043","-24.823600769043",NA,NA,"US01890226","US01890226_01 US01890226_02",NA,NA,NA,NA,"32006","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","3132623","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"R. Kummrow","1687","1982","1","19","South America - Neotropics","Brazil","Paraná","Cerro Azul","Sete Quedas","-49.261100769043","-24.823600769043",NA,NA,"US01890225","US01890225_01 US01890225_02",NA,NA,NA,NA,"32006","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","1954351","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"B. J. Pickel","759","1943","10","18","South America - Neotropics","Brazil","São Paulo","São Paulo","in the Arboretum","-46.6300010681152","-23.5400009155273",NA,NA,"US01890229","US01890229_01 US01890229_02",NA,NA,NA,NA,"53584","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","1954377","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"J. Paiva Coelho","24448","1946","11","26","South America - Neotropics","Brazil","São Paulo","São Paulo","in the Arboretum","-46.6300010681152","-23.5400009155273",NA,NA,"US01890228","US01890228_01 US01890228_02",NA,NA,NA,NA,"53584","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","3172536","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"G. Hatschbach & F. J. Zelma","49843","1985","9","25","South America - Neotropics","Brazil","Paraná","Antonina","Rio Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,"US01890227","US01890227_01 US01890227_02",NA,NA,NA,NA,"38300","auto",NA,"Dicotyledonae",NA,NA,"20",NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","3682827","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.",NA,"E. Lucas, J. M. Silva & I. Silva","111","2003","10","25","South America - Neotropics","Brazil","Paraná","São José dos Pinhais","Couargo Fundo, on road between Chamiro and Guaricana, 34km from Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,"US01895238","US01895238_01 US01895238_02",NA,NA,NA,NA,"45291","auto",NA,"Dicotyledonae",NA,NA,"781",NA,NA,"1"
"126","2020-09-02 16:33:44-03","Cenargen","CEN","62281","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","M. L. Kawasaki","B. Markman - SP",NA,"1998","10","15",NA,"Brasil","SP","LIMEIRA","Fazenda Citra.","-47.4000015258789","-22.5599994659424","Exsicatas","Planta cultivada em região ensolarada.&nf;Doação do Instituto de Botânica de São Paulo. SP - Brasil.","CEN00062281","CEN00062281",NA,NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"127","2020-10-16 10:36:26-03","UFG","HJ","6371","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Marcos Sobral","Mazine, F.F.; Capelo, F.A.; Lucas, E.; Silva, J.M.","964","2003","11","01",NA,"Brasil","Paraná","Cerro Azul","Mato Preto, estrada para mineração.","-49.261100769043","-24.823600769043",NA,NA,"HJ00006371",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-16 10:36:26-03","UFG","HJ","6380","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","V.C. Souza; G.O. Romão","Romão, G.O.; Duarte, A.R.","212","2000","09","20",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"HJ00006380",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-12-09 17:30:21-03","UFPR","EFC","5099","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Lima, R.X.","143","1993","11","16",NA,"Brasil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,"EFC005099",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:26:36-03","USP","SPF","200686","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Ibrahim, M","Lobão, AQ","1416","2007","10","24",NA,"Brasil","São Paulo","Barra do Chapéu",NA,"-48.901667","-24.479167",NA,NA,"SPF00200686",NA,"2010",NA,"-48.901667","-24.479167",NA,NA,NA,NA,NA,NA,"897","897",NA,NA
"131","2019-11-13 11:26:36-03","USP","SPF","110430","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Kawasaki, ML","Rodrigues, RR","138","1995","09","03",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.394722","-24.6475",NA,NA,"SPF00110430",NA,NA,NA,"-48.394722","-24.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:26:36-03","USP","SPF","110432","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Kawasaki, ML","Rodrigues, RR","183","1995","09","03",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.394722","-24.6475",NA,NA,"SPF00110432",NA,"1996",NA,"-48.394722","-24.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:26:36-03","USP","SPF","188616","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Franco, GADC","Ivanauskas, NM","6121","2005","12","14",NA,"Brasil","São Paulo","Embu das Artes","Coordenadas UTM&nf;Datum Córrego alegre&nf;Zona 23K&nf;7383454 S&nf;307912 W",NA,NA,NA,NA,"SPF00188616",NA,"2006","01",NA,NA,NA,NA,"01",NA,NA,NA,"885","885",NA,NA
"134","2019-11-13 11:26:36-03","USP","SPF","161881","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Ribas, OS","Borgo, M","2131","2002","11","10",NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,"SPF00161881",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:26:36-03","USP","SPF","164684","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Sobral, M","Mazine, FF","964","2003","11","01",NA,"Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,"SPF00164684",NA,"2003","11",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:26:36-03","USP","SPF","170451","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Sobral, M","Hatschbach, G","76724","2003","11","20",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"SPF00170451",NA,"2005",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:26:36-03","USP","SPF","65210","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Kawasaki, ML; Landrum, LR","Mattos, J","16321","1973","10","14",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"SPF00065210",NA,"1995",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:26:36-03","USP","SPF","121367","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Kawasaki, ML","Souza, VC","9135","1995","09","04",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,"SPF00121367",NA,"1996",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:26:36-03","USP","SPF","13661","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","Kawasaki, ML; Landrum, LR","Kuhlmann, M","s.n.","1936","10","27",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013661",NA,"1995",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-03-05 14:13:18-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O. Berg) Nied.","Diniz, FV","Diniz, FV","2","2004","11","08","América","Brasil","São Paulo","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade (FEEN","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"2004","11",NA,NA,"21773","auto","08",NA,NA,NA,NA,NA,NA,NA
"141","2021-03-25 13:52:45-03","UNIVILLE","JOI","1275","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","M. Sobral","J.M. Silva","4163","2004","10","26",NA,"Brasil","Paraná","Adrianópolis","Fazenda Tanque, Berneck.","-48.9911003112793","-24.6571998596191",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Atlântica","JOI001275","JOI001275","2005","01",NA,NA,"49901","auto","01",NA,NA,NA,NA,NA,NA,NA
"142","2021-03-25 13:52:45-03","UNIVILLE","JOI","7304","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","M. Sobral","J.M. Silva","4395","2005","10","17",NA,"Brasil","Paraná","Adrianópolis","João Surra.","-48.9911003112793","-24.6571998596191",NA,"; HABITAT: beira da estrada; HABITO: Árvore","JOI007304","JOI007304","2007","01",NA,NA,"49901","auto","01",NA,NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:35:08-03","UEFS","HUEFS","151567","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Ibrahim, M.","176","2009","10","10",NA,"Brasil","São Paulo","Itapeva","Estrada para Itapeva, beira da BR 116.","-48.862778","-23.972222",NA,"Mata.","HUEFS0151567","HUEFS0151567",NA,NA,"48W51'46''","23S58'20''",NA,NA,NA,"Rosanae",NA,NA,"691","691",NA,NA
"144","2019-10-07 09:35:08-03","UEFS","HUEFS","34739","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Rodrigues, R.R.","183","1995","09","03",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcle da Caverna do Diabo. Trilha do rolado.","-48.394722","-24.6475",NA,"Mata Atlântica.","HUEFS0034739","HUEFS0034739",NA,NA,"48W23'41''","24S38'51''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"145","2019-10-07 09:35:08-03","UEFS","HUEFS","162319","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.",NA,"Arantes, A.A.","734","1996","10","20",NA,"Brasil","São Paulo","Rio Claro","Campus da Unesp, em frente à matemática.","-47.560001373291","-22.4099998474121",NA,NA,"HUEFS0162319","HUEFS0162319",NA,NA,NA,NA,"21773","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"146","2019-10-07 09:35:08-03","UEFS","HUEFS","133201","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora","(O.Berg) Nied.","G.Hatschbach","Silva, J.M.","5049","2006","11","16",NA,"Brasil","Paraná","Doutor Ulysses","Barra do Teixeira.","-49.4197006225586","-24.5680999755859",NA,NA,"HUEFS0133201","HUEFS0133201","2006",NA,NA,NA,"32237","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"147","2019-09-04 18:43:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Abbevillea","neriiflora","Abbevillea neriiflora",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Lectotype",NA,NA,NA,NA,NA
"148","2019-01-23 09:57:50-02","F","FMNH-SEEDPLANTS","V0064672F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Abbevillea","neriiflora","Abbevillea neriiflora",NA,NA,"F. Sellow","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0064672F","V0064672F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isolectotype",NA,NA,NA,NA,NA
"149","2019-09-04 19:41:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Acrandra","verrucosa","Acrandra verrucosa",NA,NA,"Helmreichen","210",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,NA
"150","2015-03-07 08:58:30-03","F","FMNH-SEEDPLANTS","V0107986F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107986F","V0107986F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"151","2015-03-07 08:58:30-03","F","FMNH-SEEDPLANTS","V0107984F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","neriiflora","Campomanesia neriiflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107984F","V0107984F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
