"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","infraspecificEpithet","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"187","2021-03-01 16:21:37-03","UNICAMP","UEC","160605","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Fiaschi, P; Paixão, JL; Gomes, LCJ; Rodrigues, AB","2005","03","12",NA,"Brazil",NA,NA,"Árvore, ca. 14m alt. látex alvo presente. Folhas discolores, face adaxial verde-escura. Inflorescência verde, flores creme.; Floresta semidecidual.","UEC069688","Magnoliopsida",NA,NA,"2764","Fazenda São Roque, Rodovia de Almadina para Ibitupã, ca. 20km. ca. 10km da entrada do rama.",NA,NA,"UEC069688","Müll.Arg.","Bahia","Almadina","-39.713056","-14.640833",NA,"Marcondes-Ferreira, W","-39.713056","-14.640833","2013","10",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:21:37-03","UNICAMP","UEC","167222","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Ticona, E; Araújo, MA; Torrez, V; Perez, C; Jove, G","2006","05","25",NA,"Bolivia",NA,NA,"Arbol 12 m, 10 dm dap; esteril.; Bosque yungue + ou - o subandino pluviestacional humedo con Moraceae, Sapotaceae y Juglans boliviana; ladera surcada por arroyo seco. PPM-1 (1 ha).","UEC091575","Magnoliopsida",NA,NA,"94","Parque Nacional Madidi, senda Azariamas - San Fermin, sector Monos.","1100","1100","UEC091575","Müll.Arg.","La Paz","Franz Tamayo","-68.724167","-14.155",NA,"Araújo, MA","-68.724167","-14.155","2006",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:21:37-03","UNICAMP","UEC","168037","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Santos, K; Belinello, R","1999","08","16",NA,"Brazil",NA,NA,"Árvore decídua, anemocórica; córtex largo e profundamente sulcado, madeira moderamente pesada; altura total: 7 m; altura fuste: 6 m; PAP: 38 cm.","UEC091264","Magnoliopsida",NA,NA,"383","Mata Ribeirão Cachoeira (Área C1); área total: 244,9 ha. Floresta estacional semidecidual.","653","653","UEC091264","Müll.Arg.","São Paulo","Campinas","-46.916667","-22.816667",NA,"Marcondes-Ferreira, W","-46.916667","-22.816667","2013","11",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:21:37-03","UNICAMP","UEC","168468","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Rezende, JM; Moreira, GA; Pereira, JB","2002","10","17",NA,"Brazil",NA,NA,"Árvore com ca. de 9 m de altura.&nf;Flor vermelha.&nf;; Mata de Galeria. Pouco ondulado. Latossolo cinza com presença de quartzo.","UEC091296","Magnoliopsida",NA,NA,"646","Confluência do Rib. São Bernardo com o rio Preto.","910","910","UEC091296","Müll.Arg.","Distrito Federal","Brasília","-47.319167","-16.049722",NA,"Marcondes-Ferreira, W","-47.319167","-16.049722","2013","11",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:21:37-03","UNICAMP","UEC","168678","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Carvalho-Silva, M","2001","12","10",NA,"Brazil",NA,NA,"Mat. coletado: exsicatas.&nf;Uso: taxonômico.&nf;Frêquencia: &nf;Flor: &nf;Fruto: marrom.&nf;Hábito: árvore com 10 m de altura.","UEC035626","Magnoliopsida",NA,NA,"154","AHE Corumbá IV. Local desmatado para construção da casa de força. Margem esquerda do rio Corumbá.&nf;Ambiente: mata de encosta&nf;Relevo: ondulado.&nf;Substrato: solo areno-argiloso.",NA,NA,"UEC035626","Müll.Arg.","Goiás","Luziânia","-48.190556","-16.331111",NA,"Marcondes-Ferreira, W","-48.190556","-16.331111","2013","11",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:21:37-03","UNICAMP","UEC","169154","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Santos, AA; Balduíno, APC; Oliveira, ACB; et al.","2002","09","11",NA,"Brazil",NA,NA,"Material coletado: exsicatas.&nf;Uso:&nf;Frequência: comum no local.&nf;Flor: amarela.&nf;Fruto:&nf;Hábito: árvore caída.&nf;Área de influência do AHE Queimado. Local sendo desmatado. Cálice verde.","UEC007557","Magnoliopsida",NA,NA,"1479","Cerca de 1 Km após a ponte sobre o rio Preto, sentido Palmital - Cristalina, à esqueda, em frete a entrada da faz. do Sr. Edileno.&nf;Ambiente: antropizado, original mata ciliar.&nf;Relevo: acidentado.&nf;Substrato: latossolo amarelo.",NA,NA,"UEC007557","Müll.Arg.","Goiás","Cristalina","-47.336944","-16.204167",NA,"Marcondes-Ferreira, W","-47.336944","-16.204167","2013","11",NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:21:37-03","UNICAMP","UEC","192559","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Kataoka, EY","2014","08","31",NA,"Brazil",NA,NA,"Árvore de aprox. 5 m, látex presente mas pouco abundante, frutos quase maduros de cor verde e lenticelados.","UEC155858","Magnoliopsida",NA,NA,"177","Divisa da propriedade da Suzano e pasto (Carlinhos).",NA,NA,"UEC155858","Müll.Arg.","São Paulo","Salto de Pirapora","-48.070061","-24.068981",NA,"Kataoka, EY","-48.070061","-24.068981","2014",NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:21:37-03","UNICAMP","UEC","169176","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Santos, AA; Pereira, JB; Rezende, JM; Paganella, MB","2002","08","12",NA,"Brazil",NA,NA,"Material coletado: exsicatas.&nf;Uso: taxonômico.&nf;Frequência: comum no local.&nf;Flor: &nf;Fruto: maduros marrons.&nf;Hábito: árvore com cerca de 12 m de altura.&nf;Área de influência do AHE Queimado; influência direta. Local à montante da obra","UEC007558","Magnoliopsida",NA,NA,"1364","Margem direita do rio Preto, acima da ponte de madeira; acesso para Palmital - túnel de desvio.&nf;Ambiente: antiga mata ciliar - local sendo desmatado.&nf;Relevo: acidentado.&nf;Substrato: solo argilo-arenoso com afloramento calcáreo.",NA,NA,"UEC007558","Müll.Arg.","Goiás","Cristalina","-47.333056","-16.205278",NA,"Marcondes-Ferreira, W","-47.333056","-16.205278","2013","11",NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:21:37-03","UNICAMP","UEC","192559","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Kataoka, EY","2001","08","31",NA,"Brazil",NA,NA,"Árvore de aproximadamente 5m de altura, látex presente mas pouco abundante, frutos quase maduros de cor verde e lenticelados.","UEC155858","Magnoliopsida",NA,NA,"177","Divisa da propriedade da Suzano e pasto (carlinhos).",NA,NA,"UEC155858","Müll.Arg.","São Paulo","Salto de Pirapora","-48.07","-24.068889",NA,"Kataoka, EY","-48.07","-24.068889","2014",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:21:37-03","UNICAMP","UEC","174923","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Guillén, R; Vespa, R; Balderrama, S; Osinaga, E","1994","09","09",NA,"Bolivia",NA,NA,"Arbol de 18m; corteza gris fisurada gruesa y dura, interna primero rojo yodo y luego crema amarillo con olor a medicina dental; hojas subcoriáceas de haz verde oscuro lustroso y envés verde; frutos viejos recogidos del suelo, con savia","UEC030097","Magnoliopsida",NA,NA,"2248","San Matias, Pantanal Boliviano, estancia Cascabel, a 7800 m al E de la casa. Bosque dominado por plantas pirófitas, de tallos tortuosos y corteza gruesa. Suelos arenosos.","100","100","UEC030097","Müll.Arg.","Santa Cruz","Angel Sandoval","-59.3925","-17.285",NA,"Marcondes-Ferreira, W","-59.3925","-17.285","2013","05",NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:21:37-03","UNICAMP","UEC","175364","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Sobral, M","2012","10","19",NA,"Brazil",NA,NA,"Árvore 7m, ramos com latéx. brancos e escasso, flores brancas.; Em beira de mata","UEC021862","Magnoliopsida",NA,NA,"HUFSJ4127",NA,"1043","1043","UEC021862","Müll.Arg.","Minas Gerais","Prados","-44.143333","-21.097833",NA,"Marcondes-Ferreira, W","-44.143333","-21.097833","2013","10",NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:21:37-03","UNICAMP","UEC","192569","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Kataoka, EY","2014","09","16",NA,"Brazil",NA,NA,"Árvore de aprox. 12 m, casca profundamente fissurada e alaranjada ao cortar, látex branco presente mas pouco abundante, flores alvas, frutos quase maduros de cor verde e lenticelados, fruto maduros de cor escura e lenticelados.","UEC155864","Magnoliopsida",NA,NA,"178","Sítio Kataoka",NA,NA,"UEC155864","Müll.Arg.","São Paulo","Salto de Pirapora","-48.075","-24.052314",NA,"Kataoka, EY","-48.075","-24.052314","2014",NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:21:37-03","UNICAMP","UEC","202245","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Oliveira, JA; Lima, JLC; Escobar, NAG; Daneu, L","2016","10","30",NA,"Brazil",NA,NA,"Árvore ca.10m alt, próximo a curso d'água na beira da estrada.Folhas discolores, inflorescência e cálice verdes, corola alva perfumadas, frutos passados.Foto.Materialo em sílica.; Área de caatinga e mata ciliar.","UEC161809","Magnoliopsida",NA,NA,"636","Brasil, Bahia, Licínio de Almeida.Serra do Jambreiro.","921","921","UEC161809","Müll.Arg.","Bahia","Licínio de Almeida","-42.540278","-14.602778",NA,"Castello, ACD","-42.540278","-14.602778","2017","01",NA,NA,NA,NA,NA,NA,NA
"200","2019-08-20 10:03:00-03","UNICAMP","UEC","34951","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Pereira, BAS","1982","10","25",NA,"Brazil",NA,NA,"flor, Árvore ca de 6m de altura, folhas glabras verde intenso; flores alvas; mata ciliar.","UEC037358","Magnoliopsida",NA,NA,"365",NA,NA,NA,"UEC037358","Müll.Arg.",NA,NA,NA,NA,NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:21:37-03","UNICAMP","UEC","37004","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Kawasaki, ML; Pirani, JR; Furlan, A; Cordeiro, I","1981","10","07",NA,"Brazil",NA,NA,"arvore 6m. suber estriado. Flores amarelo-creme, base do tubo verde.","UEC037352","Magnoliopsida",NA,NA,"CFSC7576","Santana do Riacho",NA,NA,"UEC037352","Müll.Arg.","Minas Gerais","Cardeal Mota",NA,NA,NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA
"202","2019-08-20 10:03:00-03","UNICAMP","UEC","66037","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Folli, DA","1989","06","26",NA,"Brazil",NA,NA,"fruto, Árvore de floresta alta, +/- de15m. de altura e fuste de +/- 10m, DAP 23,2 cm. , O da copa +/- 5m, Flor cor amarela e botões verdes. Fruto imaturo de cor verde. Fuste cilindrico e casca sulcada.","UEC037392","Magnoliopsida",NA,NA,"930","Reserva biológica de Comboio - IBDF, pró",NA,NA,"UEC037392","Müll.Arg.","Espírito Santo","Regência",NA,NA,NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA
"203","2021-02-26 11:19:12-03","UNICAMP","UEC","80381","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Koch, I","1992","04","07",NA,"Brazil",NA,NA,"fruto, Árvore + ou - 15 m. frutos verdes.","UEC037389","Magnoliopsida",NA,NA,"17","Rio Batalha",NA,NA,"UEC037389","Müll.Arg.","São Paulo","Avaí","-49.558122","-22.267994",NA,"Marcondes-Ferreira, W","-49.558122","-22.267994","2013","11",NA,NA,NA,NA,NA,NA,NA
"204","2019-08-20 10:03:00-03","UNICAMP","UEC","76921","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Guillén, R; Choré, V","1994","06","11",NA,"Bolivia",NA,NA,"flor, Arbol de 10m, corteza gruesa conchoza crema. interna crema blanco ; tallos jovenes con savia lechosa; hojas alternas de haz verde lustroso y envés verde.Alt. 180 m. Suelos arenosos con presencia de limo","UEC037385","Magnoliopsida",NA,NA,"1831","Campamento Toledo, a 1500m al SW de la c",NA,NA,"UEC037385","Müll.Arg.","Santa Cruz","José Miguel de Velasco","-62.5","-14.7",NA,"Marcondes-Ferreira, W","-62.5","-14.7","2013","11",NA,NA,NA,NA,NA,NA,NA
"205","2019-08-20 10:03:00-03","UNICAMP","UEC","76935","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Smith, DN; Garcia, V","1989","11","02",NA,"Bolivia",NA,NA,"fruto, Arbol 25m, 45 cm DAP; corteza profundamente fisurada; café pálida; interior rosada, un liquen cubre la corteza casi completamente de la base. Frutos inmaduros verdes. En cuchilla. Especimenes preservados en alcohol.Arboles de","UEC037386","Magnoliopsida",NA,NA,"13847","Carretera Carinavi-San Borja, lado oeste",NA,NA,"UEC037386","Müll.Arg.","La Paz",NA,"-67.5","-15.316667",NA,"Marcondes-Ferreira, W","-67.5","-15.316667","2013","11",NA,NA,NA,NA,NA,NA,NA
"206","2019-08-20 10:03:00-03","UNICAMP","UEC","82780","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Stranghetti, V","1994","11","14",NA,"Brazil",NA,NA,"fruto, Árvore ca 10 m de altura, latescente, fruto.","UEC127458","Magnoliopsida",NA,NA,"417","Estação Ecológica de Paulo de Faria. Int",NA,NA,"UEC127458","Müll.Arg.","São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Scudeler, AL","-49.516667","-19.916667","2016","09","09",NA,NA,NA,NA,NA,NA
"207","2019-08-20 10:03:00-03","UNICAMP","UEC","85964","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Tamashiro, JY; Belinello, R; Galvão, JC; Gardolinski, PC; Santos, FAM","1994","09","29",NA,"Brazil",NA,NA,"flor, Arvoreta de 8 m. flores creme esverdeado. Beira do rio Verde.","UEC037350","Magnoliopsida",NA,NA,"702","Estrada de terra Taquarituba - Itapeva.",NA,NA,"UEC037350","Müll.Arg.","São Paulo","Taquirituba",NA,NA,NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA
"208","2019-08-20 10:03:00-03","UNICAMP","UEC","98045","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Pereira, BAS; Alvarenga, D","1997","11","03",NA,"Brazil",NA,NA,"fruto, Árvore ca 15 m. de altra. Copa ampla. Tronco ca. 40 cm. Folhas glabras, lustrosas. Fruto maduro cor escura, já dispersando sementes. Isolada em pastagem implantada em floresta estacional em solo podzólico.","UEC037404","Magnoliopsida",NA,NA,"3439","KM 22 da estrada Cidade Eclética/Corumbá",NA,NA,"UEC037404","Müll.Arg.","Goiás","Corumbá de Goiás","-48.833333","-13.833333",NA,"Marcondes-Ferreira, W","-48.833333","-13.833333","2013","11",NA,NA,NA,NA,NA,NA,NA
"209","2019-08-20 10:03:00-03","UNICAMP","UEC","28952","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer, AE","1980","09","25",NA,"Brazil",NA,NA,"flor, Árvore cerca de 15 m de altura.Casca bastante sulcada, latescente, folhas glabras, membranáceas. Flores brancas. Mata ciliar.","UEC037380","Magnoliopsida",NA,NA,"5508","Bacia do Rio S. Bartolomeu.",NA,NA,"UEC037380","Müll.Arg.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"70570","auto",NA,NA,NA,NA
"210","2019-08-20 10:03:00-03","UNICAMP","UEC","91497","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Machado, JWB","1980","09",NA,NA,"Brazil",NA,NA,"flor, Árvore de 6m, flores branco-amareladas. Casca fissurada. Cultivada.","UEC037388","Magnoliopsida",NA,NA,"18","Campus da UnB, próxima a agência do Banc",NA,NA,"UEC037388","Müll.Arg.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"70570","auto",NA,NA,NA,NA
"211","2019-08-20 10:03:00-03","UNICAMP","UEC","21355","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Heringer, EP; Mendonça, RC; Salles, AEH","1975","10","15",NA,"Brazil",NA,NA,"fruto, Mata ciliar, seca, fechada, frutificada, flores também, pequena com caules terminais pouco visíveis.","UEC110265","Magnoliopsida",NA,NA,"14856","Parque do Guará",NA,NA,"UEC110265","Müll.Arg.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"70570","auto",NA,NA,NA,NA
"212","2019-08-20 10:03:00-03","UNICAMP","UEC","22160","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Heringer, EP; Mendonça, RC; Salles, AEH","1975","10","15",NA,"Brazil",NA,NA,"fruto, Mata ciliar, seca, fechada, frutificada, flores também, pequena com caules terminais pouco visíveis.","UEC037365","Magnoliopsida",NA,NA,"14856","Parque do Guará",NA,NA,"UEC037365","Müll.Arg.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"70570","auto",NA,NA,NA,NA
"213","2019-08-20 10:03:00-03","UNICAMP","UEC","66036","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Silva, IA","1989","08",NA,NA,"Brazil",NA,NA,"flor, Árvore em ta alt, +/- 20 m de altura.e fuste de 10m, DAP 49 cm, O da copa +/- 8m, Com flor amarela e botão verde. Fuste cilíndrico e casca sulcada.","UEC037349","Magnoliopsida",NA,NA,"51","Reseva Florestal da CVRD. Est. FARINHA S",NA,NA,"UEC037349","Müll.Arg.","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"48094","auto",NA,NA,NA,NA
"214","2021-03-01 16:21:37-03","UNICAMP","UEC","150109","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Cavalcanti, TB; Amaral, A; Cordovil, SP; Silva, MC","1996","09","20",NA,"Brazil",NA,NA,"Obs: lobos da corola estreitos. odor adocicado. folhas nitidas&nf;habito: arboreo&nf;flor branca","UEC037362","Magnoliopsida",NA,NA,"2061","Bacia de inundação da Ahe-Corumbá, coleta na copa das arvores semi-inundadas",NA,NA,"UEC037362","Müll.Arg.","Goiás","Ipameri","-48.1596984863281","-17.7219009399414",NA,"Marcondes-Ferreira, W",NA,NA,"2013","10",NA,"102542","auto",NA,NA,NA,NA
"215","2019-08-20 10:03:00-03","UNICAMP","UEC","44631","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Oliveira Filho, A","1985","05","18",NA,"Brazil",NA,NA,"fruto, Árvore ca 8 m alt. Frutos verdes.","UEC037354","Magnoliopsida",NA,NA,"323","Rodovia MT 305, km 14",NA,NA,"UEC037354","Müll.Arg.","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"74875","auto",NA,NA,NA,NA
"216","2019-08-20 10:03:00-03","UNICAMP","UEC","44631","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Oliveira Filho, AT","1985","05","18",NA,"Brazil",NA,NA,"Árvore ca 8 m altura, frutos verdes",NA,"Magnoliopsida",NA,NA,"323","Rodovia MT-305, km 14, Cerrado",NA,NA,NA,"Müll.Arg.","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA
"217","2019-08-20 10:03:00-03","UNICAMP","UEC","55725","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Cunha, CN; Leitão Filho, HF; Ferreira, LAD; Amorim Neto, L; Moraes, ECC","1984","05","31",NA,"Brazil",NA,NA,"fruto, Árvoire ca. de 2,80m. de altura com frutos .","UEC037361","Magnoliopsida",NA,NA,"1115","Rodovia transpantaneira, km. 57 - Área P",NA,NA,"UEC037361","Müll.Arg.","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"200792","auto",NA,NA,NA,NA
"218","2019-08-20 10:03:00-03","UNICAMP","UEC","114290","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Nave, AG; Bertani, DF; Dário, FR; Lopes, RF","1997","09","10",NA,"Brazil",NA,NA,"flor, árvore com altura de 26,0 m. flores creme. Floresta semidecídua estacional.","UEC127459","Magnoliopsida",NA,NA,"2039","Quinto braço da Mineradora Santa Elina.",NA,NA,"UEC127459","Müll.Arg.","Mato Grosso","Pontes e Lacerda","-59.3353004455566","-15.2260999679565",NA,"Castello, ACD",NA,NA,"2016","09","09","110136","auto",NA,NA,NA,NA
"219","2019-08-20 10:03:00-03","UNICAMP","UEC","125924","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Siqueira, AS; Rodrigues, VHP","2005",NA,NA,NA,"Brazil",NA,NA,"Árvore 12m, cálice verde, corola branca.","UEC037381","Magnoliopsida",NA,NA,"s.n.","Capim Branco I, Mata ciliar",NA,NA,"UEC037381","Müll.Arg.","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"58653","auto",NA,NA,NA,NA
"220","2019-08-20 10:03:00-03","UNICAMP","UEC","174324","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Forzza, RC; Assis, LC; Valente, A; Castro, RM; Garcia, MCM","2001","10","20",NA,"Brazil",NA,NA,NA,"UEC026474","Magnoliopsida",NA,NA,"1915",NA,NA,NA,"UEC026474","Müll.Arg.","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,"Marcondes-Ferreira, W",NA,NA,"2015","05",NA,"7934","auto",NA,NA,NA,NA
"221","2021-03-01 16:21:37-03","UNICAMP","UEC","133675","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Assis, LCS; Magalhães, MS","2002","10","12",NA,"Brazil",NA,NA,"árvore ca. 5m, na borda da mata, folhas discolores, presença de látex de coloração branca, cálice verde, corola verde na sua porção inferior e amarela a alva superiormente. Frequente.; borda da mata","UEC037347","Magnoliopsida",NA,NA,"588","Mata do Bau",NA,NA,"UEC037347","Müll.Arg.","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"7934","auto",NA,NA,NA,NA
"222","2019-08-20 10:03:00-03","UNICAMP","UEC","124097","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Assis, LCS; Ladeira, MK","2001","10","08",NA,"Brazil",NA,NA,"Árvore encontrada no interior da mata, tem aproximadamente 11m, tronco acinzentado liso com Dap 57 m, as folhassão discolores, pétalas amarelas e sépalas, apresenta látex de coloração branca, pouco frequente","UEC037403","Magnoliopsida",NA,NA,"293","Mato da Baú",NA,NA,"UEC037403","Müll.Arg.","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"7934","auto",NA,NA,NA,NA
"223","2019-08-20 10:03:00-03","UNICAMP","UEC","101589","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Christiano, JCS; Gonçalves, M","1998","05","27",NA,"Brazil",NA,NA,"fruto, Frutos imaturos verdes.","UEC037374","Magnoliopsida",NA,NA,"s.n.","Campus da UFMG-ICEX.",NA,NA,"UEC037374","Müll.Arg.","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"17082","auto",NA,NA,NA,NA
"224","2021-03-01 16:21:37-03","UNICAMP","UEC","162514","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Stehmann, JR; Kamino, LHY","2008","04","08",NA,"Brazil",NA,NA,"Planta cultivada na arborização do Campus. Amostra para estudo farmacológico.","UEC038471","Magnoliopsida",NA,NA,"5052","Universidade Federal de Minas, UFMG; No passeio próximo à reitoria (Rua Dr. Eduardo Gomes Jr.).",NA,NA,"UEC038471","Müll.Arg.","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"17082","auto",NA,NA,NA,NA
"225","2019-08-20 10:03:00-03","UNICAMP","UEC","135165","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Simões, AO; Belinello, R; Koehler, S","1999","10","01",NA,"Brazil",NA,NA,"Árvore, cerca de 10m, flores fragantes, corola esverdiada, lobos brancos a branco-alaranjados, frutos marrons, sementes em dispersão, floração abundante","UEC037355","Magnoliopsida",NA,NA,"866","Fazenda do Sr. José Pinto, Próximo à estrada Carrancas-Minduri",NA,NA,"UEC037355","Müll.Arg.","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"21143","auto",NA,NA,NA,NA
"226","2019-08-20 10:03:00-03","UNICAMP","UEC","110629","S","Plantae","Apocynaceae","Aspidosperma","cylindrocarpon","Aspidosperma cylindrocarpon","Simões, AO; Belinello, R; Koehler, S; Singer, RB","1999","10","08",NA,"Brazil",NA,NA,"Árvore, cerca de 10m, látex branco pouco aparente, frutos verdes em formação, frutos maduros e abertos da florada anterior","UEC037410","Magnoliopsida",NA,NA,"1007","Fazenda do Sr. José Pinto, Próximo à estrada Carrancas-Minduri",NA,NA,"UEC037410","Müll.Arg.","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605",NA,"Marcondes-Ferreira, W",NA,NA,"2013","11",NA,"21143","auto",NA,NA,NA,NA
