"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1268","2013-01-01 13:39:00-02","MO","MOBOT","3122173","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","J.J. de Granville","Granville 8842","1986",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,NA,"Mont Galbao; Secteur Est; Versant Ouest; foret sur pente.",NA,"-53.28333","3.6","600.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2008-05-27 22:02:00-03","MO","MOBOT","3122190","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Boris A. Krukoff","Krukoff 6207","1934","9","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,NA,"Basin of Rio Madeira; Mun: Humayta, near Tres Casas; on varzea land;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2013-10-08 05:48:00-03","MO","MOBOT","3122205","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Mélida de Fraume","Fraume 485","1985","4","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,NA,"Manizales, Monteleó. Cordillera Centra.",NA,NA,NA,"2250.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2009-05-05 12:01:00-03","MO","MOBOT","3122226","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","E. Thomas","Thomas 1491","2005","3","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cochabamba","Territorio Indigena Parque nacional Isiboro-Secure, community of El Carmen de la Neuva Esperanza disturbed vegetation on tierra firme",NA,"-64.8","-16.6575","230.00000000",NA,"C.M. Taylor","Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1272","2013-05-07 06:03:00-03","MO","MOBOT","3122235","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Ynés Mexia","Mexia 6083","1931",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Near Yurimaguas; Trail to San Ramon; understory in cut-over woods;",NA,NA,NA,"180.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2008-05-27 22:02:00-03","MO","MOBOT","3122250","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","* PANFIL","PANFIL 1315","1998","5",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Santa Cruz","Huanchaca II.",NA,"-60.75","-14.5","800.00000000",NA,"C.M. Taylor (MO)","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2013-05-07 06:03:00-03","MO","MOBOT","3122284","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Ynés Mexia","Mexia 4406","1930",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Minas Gerais","Vicosa, Agril. College lands; Near western boundary; cut-over woods.",NA,NA,NA,"670.00000000",NA,"C.M Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2011-06-22 21:15:00-03","MO","MOBOT","3122287","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Euler Marín","Marín 1723","1991","10",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Amazonas","5 km al NOrte Rio Orinoco. Paisaje de lomerios entre 16%-30% de pendiente de Litologia Granitica.",NA,"-64.03333","2.23333","500.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2009-10-18 08:13:00-02","MO","MOBOT","3122302","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","J.J. de Granville","Granville 7523","1985",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cayenne","Montagne Bellevue de I'Inini; extremete SW versant NW; foret a nuages en haut de pente;",NA,NA,NA,"650.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2008-05-27 22:02:00-03","MO","MOBOT","3122398","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Richard H. Warner","Warner 304","1974",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Chocó","Cabo Currientes; Rio Parguera; at foot of Janano mountain; primary forest",NA,NA,NA,"50.00000000","100.00000000","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2011-06-08 17:16:00-03","MO","MOBOT","3122429","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","José Steinbach","Steinbach G. 6933","1925","2","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Santa Cruz","Buenavista",NA,"-63.66666","-17.45","450.00000000",NA,"C.M.Taylor","Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1279","2013-12-30 20:09:00-02","MO","MOBOT","3122445","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","G.L. Sobel|J.J. Strudwick|A.B. Anderson|M.G. Silva|R.P. Baia|Carlos S. Rosário","Sobel 4777","1984",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Pará","Ilha Do Marajo; Rio Anajas ca. 2kms downstream from th ecity of Aanajas; collections on river bank on let hand side going upstream; riverside high forest.",NA,NA,NA,NA,NA,"B. Boom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2011-02-23 13:34:00-03","MO","MOBOT","3122478","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas","Cid Ferreira 2267","1980","9","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Pará","Município de Oriximiná, rio paru do Oeste, margem esquerda da cachoeira Chuvisco. mata de terra firme, solo argilo-arenoso.",NA,NA,NA,NA,NA,"J.H. Kirkbride, Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2020-10-01 06:42:00-03","MO","MOBOT","3122582","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Manuel J. Macía|Javier Quisbert","Macía 4803","2001","6","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"La Paz","Parque Nacional madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, región de Tumupasa. 14:10'3.5 S; 67:54'39.8W",NA,NA,NA,"820.00000000",NA,"C.M. Taylor","Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1282","2008-05-27 22:02:00-03","MO","MOBOT","3122659","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","W. Wayt Thomas","Thomas 13644","2004",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Minas Gerais","Bandeiras; Faz. Boi Rajado, 5.9km E of Macarani-Bandeiras Road on farm road 12km N of Bandeiras.",NA,"-40.51666","-15.8","830.00000000","850.00000000","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2020-04-01 04:38:00-03","MO","MOBOT","3122680","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","F. Cornejo|Abel P. Maceda","Cornejo Valverde 941","2003","9","27","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Madre de Dios","Los Amigos Biological Station. madre de Dios River, ca. 7.0km upriver from mouth of Rio Los Amigos. Trocha Bajio 1050m, a 2m a la derecha. lowland tropical to subtropical moist forest. Low, young floodplain forest of Rio Los Amigos rising to forest on a ridge that leads to the high terrace forest. Trail undulating through young terraces rarely flooded dominated by Otoba parvifolia, to low Soil moist to wet, sandy, alluvial",NA,NA,NA,NA,NA,"C.M. Taylor","Manu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1284","2011-02-23 13:34:00-03","MO","MOBOT","3122706","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas","Cid Ferreira 2264","1980","9","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Pará","Município de oriximiná, rio Paru do Oeste, margem esquerda da cchoeira Chuvisco. mata de terra firme, solo argilo-arenos",NA,NA,NA,NA,NA,"J.H. Kirkbride, Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2018-06-26 05:23:00-03","MO","MOBOT","3122714","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Pedro Fiaschi|André M. Amorim|J. Lima da Paixão","Fiaschi 2167","2004",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Bahia","Ilheus; Valenca; Estrada de Valenca para Guaibim, ca. 2km, entrada a esquerda, 8km, ramal vicinal a esquerda, ca 1km.",NA,"-39.08333","-13.31666","220.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2013-12-28 20:52:00-02","MO","MOBOT","3122722","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Piero G. Delprete|E.C. de Oliveira|M.A.A. Pereira","Delprete 8317","2002","4","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Acre","Feijó: Basin of io Muru, Porto marque, village of Paraiso, East side of Rio Muru. Disturbed forest with sparse canopy trees 25-30m tall",NA,"-71.23333","-8.85","220.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","2008-05-27 22:02:00-03","MO","MOBOT","3122778","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","John P. Janovec","Janovec 2150","2001","5","16","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Madre de Dios","Tambopata Province, Puerto Maldonado. rio Los Amigos watershed. Rio Amigullos. From ACA Camp (Mapa), went upriver, collecting. Then went 1/2 hour downriver and made a 1.5 hour trip upriver, stopped at old loging camps. Along riverside and in floodplain forest. Dissected terrain, river bank and floodplain vegetation . Soil sandy clay. DD. Lat:-12.57 DD Long-70.1",NA,NA,NA,"250.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","2015-01-06 20:53:00-02","MO","MOBOT","3122513","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","R. Reis dos Santos|R. Souza|A. Ferreira","Santos 1256","1968",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Mato Grosso","5km S of the Base Camp of the Expedition; near Xavantina-Sao Felix road.",NA,"-51.86666","-12.9",NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","2009-10-18 08:13:00-02","MO","MOBOT","3122795","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","J.J. de Granville","Granville 2365","1975","5","9","South America","French Guiana",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,NA,"Sommet des Monts Falbao a 10 km. au sudouest de Saul. Foret broussailleuse sur cuirasse lateritique. Petit arbre abondant dans le sous-bois,, au dessus de 500 m., atteignant 4 m. de haut.",NA,NA,NA,NA,NA,"Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","2009-11-04 05:58:00-02","MO","MOBOT","3122802","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Mildred E. Mathias|Dermot Taylor","Mathias 5534","1961","7","16","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Yarina, rio Tapiche, above Requena.",NA,NA,NA,NA,NA,"C.M.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","2013-05-07 06:03:00-03","MO","MOBOT","3122808","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Ynés Mexia","Mexia 4369","1930","2","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Minas Gerais","Hill nortwest of main buildings; cut-over woods in dense shade",NA,NA,NA,"690.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","2018-10-03 04:36:00-03","MO","MOBOT","3122862","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 6516","1998",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Esmeraldas","Res. Cotacachi-Cayapas, 1km al interior del bosque desde rio Tigre; Bosque muy humedo tropical; primario.",NA,"-78.93333","0.58333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","2014-01-06 14:06:00-02","MO","MOBOT","3122920","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","M.F. de Vasconcelos","Vasconcelos s.n.","1997",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Minas Gerais","Rio Acima. Arbustivo. Mata.",NA,NA,NA,"900.00000000",NA,"C.M.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2010-02-23 06:25:00-03","MO","MOBOT","3122964","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Stephan G. Beck","Beck 10094","1984",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"La Paz","Iturralde, Luisita; Sabana humeda, W del Rio Beni; Isla de bosque en altura, pastoreando;",NA,"-67.25","-13.08333","180.00000000",NA,"Taylor, C.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","2015-12-13 10:59:00-02","MO","MOBOT","3122965","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","A. Salino","Salino 3825","1997",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Minas Gerais","Sericira, Fazenda Boa Vista. Floresta semidecidua de encosta.",NA,NA,NA,NA,NA,"C.M.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","2016-12-02 05:30:00-02","MO","MOBOT","3123161","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","José Schunke V.|J.G. Graham","Schunke Vigo 14785","2002",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Ucayali","Purus; Rio la Novia, margen derecha del caserio de la comunidad nativa San Jose; bosque alto, terreno humedo.",NA,"-70.95","-10.2","189.00000000",NA,NA,"Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","2011-05-31 11:51:00-03","MO","MOBOT","3123216","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Saúl Altamirano","Altamirano Azurduy 2531","2003","7","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cochabamba","Localidad Guacharos. Ladera de exposición sud-oeste con pendiente entre 25-47% de inclinación. 17:04'14",NA,NA,NA,"550.00000000",NA,"C.M. Taylor","Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2017-01-30 15:19:00-02","MO","MOBOT","3123319","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Tatiana Arias|P. Cesar P.","Arias Garzón 38","2001","4","3","South America","Colombia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Antioquia","Municipios de Amalfi y Yolombo: Cañon del rio Porce Área de influencia del Proyecto Hidreoelétrico Porce II Normandia. N06:46.4 15' W 075:06.141'",NA,NA,NA,"1100.00000000",NA,NA,"Amalfi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1299","2008-05-27 22:02:00-03","MO","MOBOT","3123351","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Douglas C. Daly","Daly 7453","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Acre","Cruzeiro do Sul; Res. Extrativista do Alto Rio Jurua; Serringal Sao Joao, Colocacao Tapuana; moist terra firme forest on Tertiary sediments.",NA,"-72.68333","-9.2",NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2010-02-09 21:32:00-02","MO","MOBOT","3123356","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Enrique Forero|Roberto Jaramillo M.|Luis E. Forero|Nelly Hernández","Forero 4225","1979",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Chocó","Hoya del Rio San Juan; Quebrada Taparal, afluente del Rio San Juan;",NA,"-77.16666","4.2","5.00000000","10.00000000","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2010-08-11 21:45:00-03","MO","MOBOT","3123417","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","J.J. de Granville|Lucile Allorge|Georges Cremers|A.R.A. Görts-van Rijn|J.F. Kodjoed-Bonneton","Granville 7867","1985","9","17","South America","French Guiana",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cayenne","Montagne Bellevue de l'Inini. Zone orientale. Versant sous le vent. Foret ripicole au bord d'une crique.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2011-06-08 11:54:00-03","MO","MOBOT","3123566","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","José Schunke V.","Schunke Vigo 6661","1964","12","15","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Contamana, in tall forest;",NA,NA,NA,"210.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2014-05-13 20:25:00-03","MO","MOBOT","3123570","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","D.G. da Silva|L. Lima|I.S. Rivero","Silva 36","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Acre","Sena Madureira; Riozinho do Andira; Subindo o rio 1.40 hora acima da ponte; lado esquerdo; varzea",NA,"-72.7","-9.11666",NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","2011-06-08 11:54:00-03","MO","MOBOT","3123571","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","José Schunke V.","Schunke Vigo 6532","1964","6","10","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"San Martín","Fundo Pampahermosa (Huicte) in tall forest",NA,NA,NA,"500.00000000",NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","2014-05-13 20:25:00-03","MO","MOBOT","3123576","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","D.G. da Silva|L. Lima|I.S. Rivero","Silva 36","1995","2","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Acre","Mun. Sena Madureira: Riozinho do Andirá. Subindo o rio 1:40 hora acima da ponte. Lado esquerdo. Várzea",NA,"-72.7","-9.11666",NA,NA,"T. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","2008-05-27 22:02:00-03","MO","MOBOT","3194666","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","* COLQUE","COLQUE 324","2005","11","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cochabamba","Entre Rios. Parque Nacional Carrasco, Sector Campamento Colomelin, sobre rio Ayopaya. Bosque Amazonico de piedemonte.",NA,"-64.48861","-17.42638","684.00000000",NA,"C.M. Taylor (MO)","Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2018-01-17 10:54:00-02","MO","MOBOT","3276135","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Manuel Rimachi Y.","Rimachi Y. 1081","1974","7","17","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Dtto. Nauta. Nauta, Quebrada Saragosa, margin pasture",NA,NA,NA,NA,NA,"C.M. Taylor (MO)","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1308","2008-12-12 03:32:00-02","MO","MOBOT","3338879","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Juan Perea","Perea 2573","2006","8","11","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cajamarca","Dist. Huarango. Caserio Selva Andina, borde de pastizal (terreno del Sr. Jerónimo)",NA,"-78.76305","-5.05138","1300.00000000",NA,"C.M. Taylor (MO)","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"1309","2008-05-27 22:02:00-03","MO","MOBOT","3367229","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Saúl Altamirano","Altamirano Azurduy 1507","2003","9","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cochabamba","Los Guacharos. Ladera de exposicion nor-oeste con pendiente entre 16-28 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.",NA,"-65.46972","-17.05944","450.00000000",NA,NA,"Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","2008-05-27 22:02:00-03","MO","MOBOT","3367525","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Saúl Altamirano","Altamirano Azurduy 944","2003","6","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cochabamba","El Limbo. Ladera con exposicion sud de hasta 35 ° de pendiente. Mesobosque montano humedo, dominado por Weimannia multifuga.W. microphylla, Hedyosmun angustifolium, H. racemosum, Alchornea pearcei, Alchornea cf latifolia, Oreopanax cf trolli y Clethra scabra. El sotobosque dominado por Pteridophytos y Melastomataceae, presencia de muchas epifitas. Suelos poco profundos, pizarras y areniscas, se nota algunos afloramientos de rocas calizas.",NA,"-65.62194","-17.14388","2180.00000000",NA,NA,"Tiraque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","2014-01-07 12:44:00-02","MO","MOBOT","3368027","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Saúl Altamirano","Altamirano Azurduy 3187","2005","2","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cochabamba","Km 18. Bosque hiper humedo de pie de monte.",NA,"-65.4875","-17.0861111","725.00000000",NA,NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1312","2020-02-01 04:34:00-03","MO","MOBOT","3487261","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Rocío Rojas|Gregorio Ortiz|Gina Castillo|Erika Fernández","Rojas Gonzáles 4385","2007","7","9","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Pasco","Distrito Palcazú. Comunidad Nativa Alto Lagarto. Bosque primario.",NA,"-75.55027","-10.10416","800.00000000",NA,"C.M. Taylor (MO)","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"1313","2019-01-25 04:36:00-02","MO","MOBOT","3488293","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Luis Valenzuela G.","Valenzuela Gamarra 8661","2007","1","27","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Cusco","Distrito Camanti, Cerro Camanti.",NA,"-70.7741667","-13.2886111","934.00000000",NA,"C.M. Taylor (MO)","Quispicanchis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1314","2016-12-07 05:17:00-02","MO","MOBOT","3579781","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Jürgen Homeier|M. Unger","Homeier 2322","2006","4","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Napo","Parque Nacional Sumaco-Galeras, Cordillera Galleras, lower montane rain forest",NA,"-77.53833","-0.82833",NA,NA,"M.A. Chinchero (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"1315","2016-12-07 05:17:00-02","MO","MOBOT","3579838","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|D. Simba|M. Unger","Homeier 3977","2008","4","13","South America","Ecuador",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Napo","Area of the Narupa reserve, Rio Hollín watershed, wet premontane forest.",NA,"-77.7483333","-0.68","1160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1316","2014-04-04 05:46:00-03","MO","MOBOT","507923","PreservedSpecimen","Plantae","Rubiaceae","Faramea","multiflora","Faramea multiflora","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 13176","1989","12","6","South America","Peru",NA,NA,NA,NA,NA,NA,"A. Rich.",NA,"Loreto","Dtto. Iquitos, Munich (Río Itaya). Bosque transicional.",NA,"-73.33333","-3.83333","130.00000000",NA,"C. M. Taylor (MO)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153","5",NA
