"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","locality","decimalLongitude","decimalLatitude","stateProvince","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"376","2014-04-16 10:17:00-03","MO","MOBOT","500154","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|Bonifacia Benítez B.","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","W.D. Stevens","Zardini 38136","1994","1","27","Arroyo Yoyvy, between Caaguazú and Yhú. Peatbog.","-56","-25.1833333","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"874","2",NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","500373","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|C. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 20335","1990","5","19","Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros. Savanna.","-57.3","-25.13333","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"322","3",NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","500465","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|Leongino Guerrero","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Ezcurra","Zardini 33764","1992","11","18","Estero del Ypoá. Villeta - Puerto Guyratí. 6 km S of Villeta, on trail to Paraguay River. Gallery Forest on Paraguay River.","-57.56666","-25.55","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"783","4",NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","500570","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|H. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 24607","1990","12","1","Arroyo Yhú, 3 km S of Yhú. Inundated savanna.","-55.91666","-25.16666","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"483","4",NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","500577","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|H. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 24610","1990","12","1","Arroyo Yhú, 3 km S of Yhú. Inundated savanna.","-55.91666","-25.16666","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"483","4",NA
"381","2011-06-09 17:28:00-03","MO","MOBOT","500607","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|Tulio Tillería","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Ezcurra","Zardini 34936","1993","2","10","National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes, Salto Mbocaruzú. Inundated savanna.","-56.76666","-26","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"803","4",NA
"382","2016-01-21 12:53:00-02","MO","MOBOT","500635","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|U. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 24675","1990","12","1","Arroyo Guaranungua, 28 km S of Arroyo Yhú.","-55.9166667","-25.3666667","Caaguazú",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"488","4",NA
"383","2016-01-21 12:53:00-02","MO","MOBOT","500656","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|U. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 24701","1990","12","1","Arroyo Guaranungua, 28 km S of Arroyo Yhú.","-55.9166667","-25.3666667","Caaguazú",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"488","2",NA
"384","2013-10-15 12:55:00-03","MO","MOBOT","500758","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|R. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 24779","1990","12","1","Arroyo Cambay, 32 km S of Arroyo Yhú.","-55.9166667","-25.4166667","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"492","4",NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","500789","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|U. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 18582","1990","1","27","Estero del Ypoá, 13 km SW of Nueva Italia, NW of Pindoty. Inundated savanna.","-57.46666","-25.33333","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"272","2",NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","500849","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|E. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 18642","1990","1","27","Estero del Ypoá, 13 km SW of Nueva Italia, SW of Pindoty. Inundated savanna.","-57.46666","-25.33333","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"274","4",NA
"387","2016-06-16 08:25:00-03","MO","MOBOT","501087","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|A. Salina","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 24999","1990","12","7","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast.","-57.4666667","-25.3333333","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500","4",NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","502427","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","R. Frey|Paolo Bettella|R.C. Quevedo","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Frey 460","1990","4","29","Puerto Suarez, southern edge of Laguna Cáceres, 1.5 km N of the plaza central of Puerto Suarez.","-57.8","-18.95","Santa Cruz","Chiquitos",NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6",NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","502433","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","R. Frey|Paolo Bettella|R.C. Quevedo","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Frey 515","1990","5","5","Southern border of Laguna Cáceres. Las Piedritas, zona militar, 500 m NNE of the plaza central of Puerto Suarez.","-57.79166","-18.96666","Santa Cruz","Chiquitos",NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","6",NA
"390","2014-04-04 05:46:00-03","MO","MOBOT","504592","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Rodolfo Vásquez|Nestor Jaramillo","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen","Vásquez Martínez 920","1980","12","5","Cocha Paucate (Río Ucayali cerca de Pto. Perú) Bosque secundario inundable (tahuampa).","-74.16666","-5.25","Loreto","Requena",NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"361","6",NA
"391","2014-04-04 05:46:00-03","MO","MOBOT","504980","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Rodolfo Vásquez","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Vásquez Martínez 13375","1990","1","9","Requena, carretera Requena a Yaquerana. Bosque inundable (malezas de terrenos de cultivo).","-73.83333","-5.08333","Loreto","Requena",NA,"150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"164","4",NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","505716","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Thomas B. Croat","South America","Peru",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Croat 19003","1972","8","8","Río Itaya, ca 5 km above Iquitos.",NA,NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"277","1",NA
"393","2013-08-20 12:58:00-03","MO","MOBOT","506101","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|R. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 19133","1990","2","25","14 km W of Arroyos y Esteros. Right side of basin.","-57.2","-25.1333333","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"291","4",NA
"394","2013-10-15 10:54:00-03","MO","MOBOT","506245","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|C. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 17143","1989","12","23","14 km W of Arroyos y Esteros.","-57.2","-25.1333333","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"228","4",NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","800847","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|Leongino Guerrero","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Escurra (SI)","Zardini 31577","1992","3","25","1 km W from entrance to Tavarory. Inundated savanna.","-57.5","-25.5","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"680","4",NA
"396","2013-01-28 05:13:00-02","MO","MOBOT","942458","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","René Guillén V.|Timothy J. Killeen","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Guillén Villarroel 2753","1994","12","9","Localidad Carmen del Ruíz yendo a Santa Rosa de la Roca en una planicie anegada temporalmente en la orilla del camino.","-61.25583","-15.4725","Santa Cruz","Velasco",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2013-01-28 05:13:00-02","MO","MOBOT","943394","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","René Guillén V.|R. Choré","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Guillén Villarroel 1386","1994","5","19","Campamento EL REFUGIO a 6.5 km al este de la casa yendo hacia la serranía de Caparuch. En pampa sartenejal.","-61.00472","-14.73861","Santa Cruz","Velasco",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2013-01-28 05:13:00-02","MO","MOBOT","967991","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","René Guillén V.|R. Choré","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Guillén Villarroel 3420","1995","5","2","Reserva Ecológica El Refugio, a 2500 m al NE del campamento Refugio hacia la Serranía de Huanchaca, en el potrero 1. Pampa termitera. Suelos arcillo-arenosos.","-61.015","-14.7425","Santa Cruz","Velasco",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","501127","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|M. Velázquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 18840","1990","2","10","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-27.33333","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"282","2",NA
"400","2008-05-27 22:02:00-03","MO","MOBOT","499693","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 24019","1990","11","16","Río Yhacá, 8 km N of Tebicuary. Inundated savanna.","-56.66666","-25.66666","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"465","4",NA
"401","2013-10-09 05:41:00-03","MO","MOBOT","500319","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|Ramón Velásquez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D.C. Wasshausen (US)","Zardini 9935","1989","1","26","Cerro Mbatoví. Forest along northern slope, in regeneration.","-57.11666","-25.41666","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","3",NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","764654","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Elsa M. Zardini|P. Aquino","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","C. Escurra (SI)","Zardini 31298","1992","3","18","Estero Ypoá. Between Nueva Italia and Yuquyty on a hill. Inundated savanna.","-57.43333","-25.61666","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"672","3",NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","498796","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","G. Schmitt|D. Schmitt","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","D. Wasshausen (US)","Schmitt 148","1984","10","21","38 km by road W of Trinidad, 175 m. Marsh in grassland.","-65.16666","-14.83333","Beni","Moxos",NA,"175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-11","3",NA
"404","2009-08-23 08:40:00-03","MO","MOBOT","3153971","PreservedSpecimen","Plantae","Acanthaceae","Justicia","obtusifolia","Justicia obtusifolia","T. Herzog","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees) Lindau","fide Foster's cards","Herzog 1405","1911","1",NA,"Lomas west of Río Pirai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2015-05-20 10:33:18-03","UFERSA","MOSS","3263","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Oliveira, O.F. de","América do Sul","Brasil",NA,NA,"herbácea estolonífera; coletada na caatinga; solo argiloso, sujeito a inundações períodicas; frequente; flor lilás escura.",NA,NA,NA,"(Ness) Lindau","Côrtes, A.L.A.","1886","1981","08","09","Fazenda Lagoa Nova","-35.825","-5.711111","Rio Grande do Norte","Bento Fernandes",NA,"80","80",NA,NA,"2009","12","35W49'30","5S42'40","01",NA,NA,NA,NA,NA
"406","2020-08-31 08:58:20-03","INPA","INPA","66428","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Carreira, LMM","Southern America","Brasil",NA,NA,NA,"INPA0066428","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Wasshausen, DC","181","1977","05","17","Lago do Janauarí, Lago do Janauari, rio Solimões.","-60.333333","-3.333333","Amazonas",NA,"INPA0066428 INPA0066428_1 INPA0066428_1e INPA0066428_1e1 INPA0066428_e",NA,NA,NA,NA,"1993",NA,"-60.333333","-3.333333",NA,NA,NA,NA,NA,NA
"407","2020-08-31 08:58:20-03","INPA","INPA","211289","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Gutterez, MG",NA,"?",NA,NA,NA,"INPA0211289","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Ramos, JF","31","2001","07","12",NA,NA,NA,NA,NA,"INPA0211289 INPA0211289_e",NA,NA,NA,NA,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-01-10 20:44:20-03","INPA","INPA","108212","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Yamakoshi, M","Southern America","Brasil",NA,NA,NA,"INPA0108212","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Ramos, JF","62",NA,NA,NA,"Lago Grande do Manaquirí, Lago grande do Manaquiri.",NA,NA,"Amazonas",NA,"INPA0108212 INPA0108212_1 INPA0108212_e INPA0108212_e1",NA,NA,NA,NA,"1987","02",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-08-31 08:58:20-03","INPA","INPA","117500","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Davidson, C","Southern America","Brasil",NA,NA,NA,"INPA0117500","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Ramos, JF","10247","1980","06","11","Rio Trombetas, Lago Uraría, Lago Uraría, SW of Oriximinã, across rio Trombetas. Extreme SW end of the lake (except Victoria near mouth of lake). Igapó. Flooded floating grassland with open-water areas of Victoria. Grass mat.","-55.965874","-1.869753","Pará","Oriximinã","INPA0117500 INPA0117500_e INPA0117500_e1",NA,NA,NA,NA,"1987","02","-55.965874","-1.869753",NA,NA,NA,NA,NA,NA
"410","2020-08-31 08:58:20-03","INPA","INPA","250796","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Householder, JE","Southern America","Brasil",NA,NA,NA,"INPA0250796","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Silva, FA","2167","2012","10","15","Rio Paru, About 50km above mouth of Rio Paru, Amazon tributary.","-52.75045","-1.48758","Pará","Almeirim","INPA0250796 INPA0250796_e","20","20",NA,NA,"2017","11","-52.75045","-1.48758","08",NA,NA,NA,NA,NA
"411","2021-01-10 20:44:20-03","INPA","INPA","263275","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Almeida, TE","Southern America","Brasil",NA,NA,NA,"INPA0263275","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Silva, FA","3660","2014","10","18","Reserva Biológica do Abufari, Trilha às margens do Igarapé do Chapéu. Formação Pioneira com influência fluvial e/ou lacustre e Floresta Ombrófila Aberta Aluvial com palmeiras (UPN 8)","-63.025611","-5.259667","Amazonas","Tapauá",NA,"30","30",NA,NA,"2020","03","-63.025611","-5.259667","14",NA,NA,NA,NA,NA
"412","2020-08-31 08:58:20-03","INPA","INPA","269111","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Householder, JE","Southern America","Brasil",NA,NA,NA,"INPA0269111","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Silva, FA","3094","2013","10","01","Reserva Biológica do Guaporé, Rio São Miguel.",NA,NA,"Rondônia","São Francisco",NA,NA,NA,NA,NA,"2017","11",NA,NA,"08",NA,NA,NA,NA,NA
"413","2020-08-31 08:58:20-03","INPA","INPA","274096","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Demarchi, LO","Southern America","Brasil",NA,NA,NA,"INPA0274096","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Demarchi, LO","445","2015","07","02","Várzea do Catalão, Coletas nas redondezs do flutuante do INPA","-59.9","-3.166667","Amazonas","Iranduba",NA,NA,NA,NA,NA,"2015","07","-59.9","-3.166667",NA,NA,NA,NA,NA,NA
"414","2020-08-31 08:58:20-03","INPA","INPA","269287","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Householder, JE","Southern America","Brasil",NA,NA,NA,"INPA0269287","Dicotyledon Asterids","Lamiales","(Nees) Lindau",NA,"2107","2012","10","04","Victoria de Jari, About 50km above mouth of Rio Jari","-52.666667","-1.497972","Amapá","Victoria de Jari",NA,"20","50",NA,NA,NA,NA,"-52.666667","-1.497972",NA,NA,NA,NA,NA,NA
"415","2020-08-31 08:58:20-03","INPA","INPA","274303","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Demarchi, LO","Southern America","Brasil",NA,NA,NA,"INPA0274303","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Demarchi, LO","676","2015","09","11","Catalão","-59.9125","-3.167778","Amazonas","Manaus",NA,NA,NA,NA,NA,NA,NA,"-59.9125","-3.167778",NA,NA,NA,NA,NA,NA
"416","2021-01-10 20:44:20-03","INPA","INPA","120621","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Yamakoshi, M","Southern America","Brasil",NA,NA,NA,"INPA0120621","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Coêlho, LF","237","1984","07","31","Estação 18, Estação 18 CAREX. rio Amazonas.","-54.2","-2.8","Pará","Óbidos","INPA0120621 INPA0120621_e INPA0120621_e1",NA,NA,NA,NA,"1986","02","-54.2","-2.8",NA,NA,NA,NA,NA,NA
"417","2020-08-31 08:58:20-03","INPA","INPA","3384","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Coêlho, DF","Southern America","Brasil",NA,NA,NA,"INPA0003384","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Wasshausen, DC","INPA3384","1956","01","27","Igarapé do São Raimundo, Igarapé de São Raimundo.","-60.016667","-3.116667","Amazonas","Manaus","INPA0003384 INPA0003384_e",NA,NA,NA,NA,"1993","08","-60.016667","-3.116667",NA,NA,NA,NA,NA,NA
"418","2020-08-31 08:58:20-03","INPA","INPA","96842","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Ferreira, CAC","Southern America","Brasil",NA,NA,NA,"INPA0096842","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Wasshausen, DC","2415","1980","09","12","Rio Trombetas, Rio Trombetas, margem esquerda, lago Iripixi","-55.831999","-1.768258","Pará","Oriximinã","INPA0096842 INPA0096842_e",NA,NA,NA,NA,"1982",NA,"-55.831999","-1.768258",NA,NA,NA,NA,NA,NA
"419","2020-08-31 08:58:20-03","INPA","INPA","81219","S","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Coêlho, DF","Southern America","Brasil",NA,NA,NA,"INPA0081219","Dicotyledon Asterids","Lamiales","(Nees) Lindau","Côrtes, ALA","371","1979","01","27","Rio Uraria, Margem do rio Urariá.","-57.7186012268066","-3.38361001014709","Amazonas","Maués","INPA0081219 INPA0081219_e INPA0081219_e1",NA,NA,"447092","auto","2009","10",NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-03-04 11:04:13-03","UFRB","HURB","10015","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Aona, L.Y.S.",NA,"Brasil",NA,NA,NA,"HURB000010015",NA,NA,"(Nees) Lindau",NA,"3618","2014","11","12","área brejosa na Chacara Sinhá.; 2km da entrada para São Gonçalo a patir da BR 101","-38.919167","-12.428889","Bahia","São Gonçalo dos Campos",NA,"219","219",NA,NA,NA,NA,"38º55'09W","12º25'44S",NA,NA,NA,NA,NA,NA
"421","2021-03-04 11:04:13-03","UFRB","HURB","16382","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Roque, A.A.",NA,"Brasil",NA,NA,"UFRN 17153.","HURB000016382",NA,NA,"(Nees) Lindau",NA,"1565","2014","08","02","Lagoa às margens da BR 101;","-35.214167","-6.256944","Rio Grande do Norte","Goianinha","HURB000016382","17","17",NA,NA,NA,NA,"35º12'51W","6º15'25S",NA,NA,NA,NA,NA,NA
"422","2021-03-04 11:04:13-03","UFRB","HURB","4182","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Costa, G.; Conceição, S.F; Sales, R.",NA,"Brasil",NA,NA,NA,"HURB000004182",NA,NA,"(Nees) Lindau",NA,"715","2012","09","05","Área alagada na base da Serra; Saída para Feira de Santana","-38.9986000061035","-12.5058002471924","Bahia","Conceição da Feira",NA,NA,NA,"13560","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-04 11:04:13-03","UFRB","HURB","7972","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Sousa,N.X.M.",NA,"Brasil",NA,NA,"anfíbia.","HURB000007972",NA,NA,"(Nees) Lindau",NA,"30","2014","09","08","Após 4km, estrada para Castro Alves; lagoa a beira da estrada","-39.1819000244141","-12.727499961853","Bahia","Sapeaçu",NA,NA,NA,"10652","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-03-04 11:04:13-03","UFRB","HURB","2472","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Aona, L.Y.S.; Pereira, M.; Paixão, T.",NA,"Brasil",NA,NA,"lagos 1 e 2.","HURB000002472",NA,NA,"(Nees) Lindau","M.R. Peixoto & G. Costa","1391","2010","10","05","Lagoa do Padre, lago 2;","-39.1819000244141","-12.727499961853","Bahia","Sapeaçú",NA,NA,NA,"10652","auto","2014","07",NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-01-26 14:12:04-03","CPACT","ECT","16","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","R.Wasum",NA,"Brasil",NA,NA,NA,"ECT0000016","Embryophyta",NA,"(Nees) Lindau","D.C.Wasshausen","2642","2005","04","18","Margem do Rio Iguaçu, no campo.","-50.432222","-25.895556","Paraná","São Mateus do Sul","ECT0000016","763","763",NA,NA,"2005","08","50º25'56''W","25º53'44''S","01",NA,NA,NA,NA,NA
"426","2019-07-31 14:31:59-03","CPATSA","HTSA","964","PreservedSpecimen","Plantae","Acanthaceae","Justicia","laevilinguis","Justicia laevilinguis","Silva, G.C. da",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Lima, V.C.","32",NA,NA,NA,"Barra de São Pedro, Lagoa da Nobreza, Barra de São Pedro-Ouricuri/PE.","-40.583333","-8.3925","Pernambuco","Araripina",NA,NA,NA,NA,NA,NA,NA,"-40.583333","-8.3925",NA,NA,NA,NA,NA,NA
