"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"52","2021-03-04 11:16:22-03","UEFS","HUEFS","57693","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade",NA,"Borgo, M.","881","2000","11","25",NA,"Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo.","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"HUEFS0057693","HUEFS0057693",NA,NA,NA,"Rosanae",NA,NA,NA,"16297","auto",NA,NA,NA
"53","2021-03-04 11:16:22-03","UEFS","HUEFS","45043","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade",NA,"Silva, J.M.","5632","2007","11","23",NA,"Brasil","Paraná","Tomazina","Rio das Cinzas.","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"HUEFS0045043","HUEFS0045043",NA,NA,NA,"Rosanae",NA,NA,NA,"29630","auto",NA,NA,NA
"54","2021-03-04 11:16:22-03","UEFS","HUEFS","74060","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade",NA,"Kinupp, V.F.","1012","1998","01","22",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,"Em encosta, margem do Rio Lageado Liso.","HUEFS0074060","HUEFS0074060",NA,NA,NA,"Rosanae",NA,NA,NA,"21990","auto",NA,NA,NA
"55","2020-11-12 16:59:00-03","UEL","FUEL","9002","PreservedSpecimen","Plantae","Tracheophyta","Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Kollmann, L","Kranz, WM","627","1998","05","11",NA,"Brasil","Paraná","Luiziana","Rio Chupador, Próximo do rio, divisa com Iretama.","-52.2757987976074","-24.2861003875732","500","500",NA,NA,"FUEL001966",NA,NA,NA,NA,NA,"2016","09","12","34664","auto",NA,NA,NA
"56","2020-11-12 16:59:00-03","UEL","FUEL","15968","PreservedSpecimen","Plantae","Tracheophyta","Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Kollmann, L","Kranz, WM","170","1987","11","27",NA,"Brasil","Paraná","Ortigueira","Rodovia do Café, próximo ao rio Barra Grande","-50.9494018554688","-24.2082996368408","750","750",NA,NA,"FUEL001977",NA,NA,NA,NA,NA,"2016","09","12","46016","auto",NA,NA,NA
"57","2020-11-12 16:59:00-03","UEL","FUEL","9013","PreservedSpecimen","Plantae","Tracheophyta","Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Kollmann, L","Kranz, WM","561","1990","01","23",NA,"Brasil","Paraná","Prudentópolis","São Sebastião","-50.9777984619141","-25.2131004333496","600","600",NA,NA,"FUEL001976",NA,NA,NA,NA,NA,"2016","09","12","61049","auto",NA,NA,NA
"58","2020-11-12 16:59:00-03","UEL","FUEL","23449","PreservedSpecimen","Plantae","Tracheophyta","Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Kranz, WM","Kinupp, VF; et al.","548","1997","05","24",NA,"Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL001964",NA,NA,NA,NA,NA,"1999",NA,NA,"21990","auto",NA,NA,NA
"59","2020-11-12 16:59:00-03","UEL","FUEL","21586","PreservedSpecimen","Plantae","Tracheophyta","Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Kranz, WM","Kinupp, VF; Dias, MC; Souza, LRM","1012","1998","01","22",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL001965",NA,NA,NA,NA,NA,"1999",NA,NA,"21990","auto",NA,NA,NA
"60","2019-11-01 14:54:56-03","UnB","UB","118084","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Mamede, MCH","Eiten, G","5996","1965","02","09","Southern America","Brasil","São Paulo","Iepê","About 5km E of Porto Alvorada along the Rio Paranapanema","-51.15","-22.75",NA,NA,NA,"Petals white; anthers golden-yellow; Petals white, anthers golden-yellow; Primary trees to 35 m tall, with trunks up to 1 to 3 m diam. Dense shade on ground. Rich, black, humusy soil",NA,NA,NA,"-51.15","-22.75",NA,"2006",NA,NA,NA,NA,NA,NA,NA
"61","2019-11-01 14:54:56-03","UnB","UB","19943","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Jacques, EL","Hatschbach, G","60721","1994","06","04","Southern America","Brasil","Mato Grosso do Sul","Aquidauana","Aquidauana, Serra de Maracaju","-55.8","-20.466667",NA,NA,NA,"Erva, 70cm, flor alvescente; Paredões rochosos, sombrios, úmidos",NA,NA,NA,"-55.8","-20.466667",NA,"2002","01",NA,NA,NA,NA,NA,NA
"62","2019-10-03 10:03:27-03","UFSCar","SORO","7290","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade","E.L. Jacques","Dreveck, S.; Carneiro, F.E.","1975","2010","03","18",NA,"Brasil","Santa Catarina","Garuva","Kilometro Trevo.","-48.87","-26.01","295","295",NA,"Florística IFFSC 1072 (Erva Terrícola); Floresta Ombrófila Densa; Estádio Suces.: Médio de regeneração; Altura: 1,5m;Hábito: herbácea; Habitat: interior do fragmento; Cor/flor: branca.",NA,NA,NA,"48°52'12W","26°00'36S",NA,"2011","02","23",NA,NA,NA,NA,NA
"63","2021-02-23 13:21:57-03","MN","R-TIPOS","192390","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","schubertiana","Begonia schubertiana","Irmsch.","Jacques, E.L.","Smith, L.B.; Klein, R. & Schnorrenberger, J.","11728","1957","02","24",NA,"Brasil","Santa Catarina","Itapiranga","Popí","-53.7122001647949","-27.1693992614746","200350","200350",NA,NA,"R000192390","R000192390_001","Isoparatypus",NA,NA,NA,"1998","12",NA,"18767","auto",NA,NA,NA
"64","2021-02-23 13:21:57-03","MN","R-TIPOS","192390a","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","schubertiana","Begonia schubertiana","Irmsch.","Jacques, E.L.","Smith, L.B.; Klein, R. & Schnorrenberger, J.","11728","1957","02","24",NA,"Brasil","Santa Catarina","Itapiranga","Popí","-53.7122001647949","-27.1693992614746","200350","200350",NA,NA,"R000192390a","R000192390a_001","Isoparatypus",NA,NA,NA,"1998","12",NA,"18767","auto",NA,NA,NA
"65","2021-04-05 20:16:06-03","UFSC","FLOR","68492","PreservedSpecimen","Plantae",NA,"Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Külkamp, J.","Külkamp, J.; Lino, V.","1260","2020","06","19",NA,"Brasil","Santa Catarina","Santa Rosa de Lima","Rio do Meio. Vale de córrego do lado esquerdo do rio, 1 km abaixo da ponte dos Külkamp e 500 m córrego acima, aprox. 20 m de distância do rio.","-49.165278","-27.994444","400","400",NA,"Erva ereta, 70cm de altura, muito ramificada desde a base, folhas discolores com nervuras vináceas na face abaxial, frutos secos, único indivíduo observado. Coletor possui fotos. Duplicata de RB 805866","FLOR0068492",NA,NA,"49º9'55''W","27º59'40''S",NA,"2020","06","19",NA,NA,NA,NA,NA
"66","2020-08-20 14:55:41-03","UFSC","FLOR","64149","PreservedSpecimen","Plantae",NA,"Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Jaramillo, J.C.","Goldenberg, R.; et alii","650","2004","06","18",NA,"Brasil","Paraná","Candói","Estrada para Alagado.","-52.0558013916016","-25.5722007751465",NA,NA,NA,"Flores masculinas brancas","FLOR0064149","FLOR0064149",NA,NA,NA,NA,"2017","06","29","42664","auto",NA,NA,NA
"67","2020-08-20 14:55:41-03","UFSC","FLOR","4037","PreservedSpecimen","Plantae",NA,"Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Jaramillo, J.C.V.","Reitz, R.; Klein, R.M.","14438","1962","12","21",NA,"Brasil","Santa Catarina","Anita Garibaldi","Passo do Rio Canoas.","-51.1300010681152","-27.6891994476318","600","600",NA,"erva, flor branca Habitat: barrancos","FLOR0004037","FLOR0004037",NA,NA,NA,NA,"2017","06","29","23768","auto",NA,NA,NA
"68","2020-08-20 14:55:41-03","UFSC","FLOR","4035","PreservedSpecimen","Plantae",NA,"Cucurbitales","Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Jaramillo, J.C.V.","Reitz, R.; Klein, R.M.","12190","1962","02","01",NA,"Brasil","Santa Catarina","Irani","Rio Irani.","-51.9016990661621","-27.0247001647949","900","900",NA,"erva, flor branca, estames amarelos Habitat: barrancos","FLOR0004035","FLOR0004035",NA,NA,NA,NA,"2017","06","29","13629","auto",NA,NA,NA
"69","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","39441","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","cf. perdusenii","Begonia cf. perdusenii","Brade",NA,"Spanholi, J.","s.n.","2000","12",NA,NA,"Brasil","Rio Grande do Sul","Barracão",NA,"-51.4606018066406","-27.6716995239258",NA,NA,NA,"Erva, begônia.","HAS0039441",NA,NA,NA,NA,NA,NA,NA,NA,"28327","auto",NA,NA,NA
"70","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","37312","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade",NA,"Nilson, A.D.","765","2000","07",NA,NA,"Brasil","Rio Grande do Sul","Barracão","Linha Cardoso,","-51.4606018066406","-27.6716995239258",NA,NA,NA,NA,"HAS0037312",NA,NA,NA,NA,NA,NA,NA,NA,"28327","auto",NA,NA,NA
"71","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","37423","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade",NA,"Abruzzi, M.L.","3526","2000","07",NA,NA,"Brasil","Rio Grande do Sul","Barracão","Barra do RIo Uruguai, Linha tape","-51.4606018066406","-27.6716995239258",NA,NA,NA,NA,"HAS0037423",NA,NA,NA,NA,NA,NA,NA,NA,"28327","auto",NA,NA,NA
"72","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","37118","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade",NA,"Spanholi, J.","s.n.","2000","06",NA,NA,"Brasil","Rio Grande do Sul","Barracão","Encosta do Rio Marmeleiro,","-51.4606018066406","-27.6716995239258",NA,NA,NA,"erva;","HAS0037118",NA,NA,NA,NA,NA,NA,NA,NA,"28327","auto",NA,NA,NA
"73","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","37251","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade",NA,"Spanholi, J.","s.n.","2000","07",NA,NA,"Brasil","Rio Grande do Sul","Barracão","Linha Tape,","-51.4606018066406","-27.6716995239258",NA,NA,NA,"erva;","HAS0037251",NA,NA,NA,NA,NA,NA,NA,NA,"28327","auto",NA,NA,NA
"74","2019-10-04 16:06:50-03","MCN-FZBRS","HAS","39427","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade",NA,"Spanholi, J.","s.n.","2001","01",NA,NA,"Brasil","Santa Catarina","Celso Ramos","Barra do Rio Uruguai","-51.3363990783691","-27.6343994140625",NA,NA,NA,"Erva, begônia.","HAS0039427",NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA
"75","2019-11-21 10:01:49-03","IBt","SP","130714","S","Plantae",NA,NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Mamede, MCH; Arenque, BC","Eiten, G; et al.","5996","1965","02","09",NA,"Brasil","São Paulo","Iepê","Fazebda C.A.P.I. About 5km E of Porto Alvorada along the Rio Paranapanema. Virgin forest on narrow natural levee of Rio Paranapanema. Primary trees to 35m tall, with trunks up 1 to 3m diam. Dense shade on ground. Rich, black, humusy soil","-51.15","-22.75",NA,NA,NA,"Petals white, anthers golden-yellow",NA,NA,NA,"-51.15","-22.75",NA,"2006","07","18",NA,NA,NA,NA,NA
"76","2019-11-21 10:01:49-03","IBt","SP","359211","S","Plantae",NA,NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Jacques, EL","Pott, VJ; et al.","943","1989","09","16",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro São Domingo, área da Mineração Corumbaense. Trilha em mata. Solo srgiloso de minério de ferro e manganês, relevo inclinado","-57.616667","-19.25","500","500",NA,"Erva ereta, flor branca",NA,NA,NA,"-57.616667","-19.25",NA,"2002","01",NA,NA,NA,NA,NA,NA
"77","2019-11-21 10:01:49-03","IBt","SP","359205","S","Plantae",NA,NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Jacques, EL","Jacques, EL; Forzza, RC","774","1998","05","24",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga, área do acampamento Baptista do M.S., Vale das Bruxas","-55.7872009277344","-20.4710998535156",NA,NA,NA,"Erva com até 0,8cm alt., rupícula, ams não muito longe da cobertura vegetal da mata semidecídua. Caule verde, estípulas paleáceas. Indivíduos na sua maioria em floração e início de frutificação. Flores estaminadas com tépalas alvas e estames amarelos",NA,NA,NA,NA,NA,NA,"2002","01",NA,"212961","auto",NA,NA,NA
"78","2019-11-21 10:01:49-03","IBt","SP","359204","S","Plantae",NA,NA,"Begoniaceae","Begonia","perdusenii","Begonia perdusenii","Brade","Jacques, EL","Jacques, EL; Forzza, RC","772","1998","05","23",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga, estrada entre Piraputanga e Palmeiras. Fazenda Benfica, após o córrego Benfica","-55.7872009277344","-20.4710998535156",NA,NA,NA,"Erva ca. 0,6m de altura. Caule verde com indumentos tornando-se ferrugíneo. Estípulas marrons, com aspecto ressecado. Flores estaminadas com tépalas alvas, pedicelo alvo, com parte basal rósea, estames amarelos. Flores pistiladas com pedicelo magenta",NA,NA,NA,NA,NA,NA,"2002","01",NA,"212961","auto",NA,NA,NA
"79","2020-12-11 14:11:19-03","GH","HU-HERB","GH 00969767","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","per-dusenii","Begonia per-dusenii","Brade",NA,"P. K. H. Dusén","11922","1911","6","8","South America","Brazil","Santa Catarina",NA,"Santa Catarina State, Herval, ad basin rupium perpend",NA,NA,NA,NA,"Sheet",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"11922",NA,"undetermined"
