"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"46","2021-03-01 16:35:23-03","UNICAMP","UEC","187575","S","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, FS; Escobar, NAG","1799","2013","12","28",NA,"Brazil",NA,NA,"Arvoreta coletada em refúgio vegetacional altomontano, flores grandes, pétalas roxas, hipanto revestido por tricomas de base alargada.,","UEC114756","Magnoliopsida",NA,"Brade","Meyer, FS","Santa Catarina","Garuva","Serra do Mar, próximo ao limite entre os estados de Santa Catarina e Paraná. Serra Quiriri, Pedra Cabeluda, arredores do cume do Monte Crista","-49.565833","-26.122847",NA,NA,"UEC114756",NA,NA,NA,NA,"2013","12",NA,"-49.565833","-26.122847",NA,NA,NA,NA,NA
"47","2021-03-01 16:35:23-03","UNICAMP","UEC","188093","S","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Meyer, FS","1361","2012","11","02",NA,"Brazil",NA,NA,"Arvoreta em orla da trilha do Itupava, em ecótono Floresta Ombrófila Densa x Floresta Ombrófila Mista.","UEC114259","Magnoliopsida",NA,"Brade","Meyer, FS","Paraná","Quatro Barras","Parque Estadual da Serra da Baitaca. Serra do Mar do Brasil.","-49.677272","-25.689142",NA,NA,"UEC114259",NA,NA,NA,NA,"2013","12",NA,"-49.677272","-25.689142",NA,NA,NA,NA,NA
"48","2020-12-09 14:46:49-03","FURB","FURB","2517","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Gasper, A.L. de","339","2006","01","12",NA,"Brasil",NA,NA,NA,"FURB02321",NA,NA,"(Brade) P.J.F.Guim. & Michelang.","Meyer, FS","Paraná","Curitiba","Próximo ao Museu Botânico Municipal e Trilho do Trem.","-49.2388889","-25.4419444",NA,NA,"FURB02321",NA,NA,NA,NA,"2010","01","21","-49.2388889","-25.4419444",NA,NA,NA,NA,NA
"49","2020-12-09 14:46:49-03","FURB","FURB","2709","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Sobral, M.",NA,"1997","04","01",NA,"Brasil",NA,NA,NA,"FURB30757",NA,NA,"(Brade) P.J.F.Guim. & Michelang.","Meyer, FS","Santa Catarina","Rio do Campo","Varaneira.","-49.9875","-26.8286111",NA,NA,"FURB30757",NA,NA,NA,NA,"2010","01","21","-49.9875000","-26.8286111",NA,NA,NA,NA,NA
"50","2020-12-09 14:46:49-03","FURB","FURB","46413","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Schwirkowski, P.","166","2013","12","23",NA,"Brasil",NA,NA,NA,"FURB30758",NA,NA,"(Brade) P.J.F.Guim. & Michelang.","Brotto, ML","Santa Catarina","São Bento do Sul","Rio Vermelho, estrada Alberto Torres.","-49.3152778","-26.2725",NA,NA,"FURB30758",NA,NA,NA,NA,"2014","08","20","-49.3152778","-26.2725000",NA,NA,NA,NA,NA
"51","2020-12-09 14:46:49-03","FURB","FURB","948","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Karstedt, F.",NA,"2005","12","18",NA,"Brasil",NA,NA,NA,"FURB30761",NA,NA,"(Brade) P.J.F.Guim. & Michelang.","Meyer, FS","Santa Catarina","Joinville","RPPN Caetezal.","-48.8069444","-26.3052778",NA,NA,"FURB30761",NA,NA,NA,NA,"2010","01","21","-48.8069444","-26.3052778",NA,NA,NA,NA,NA
"52","2020-12-09 14:46:49-03","FURB","FURB","9904","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Souza, N.L. de; Bachmann, V. & Laps, R.R.","98","2008","11","02",NA,"Brasil",NA,NA,NA,"FURB30760",NA,NA,"(Brade) P.J.F.Guim. & Michelang.","Meyer, FS","Paraná","Campina Grande do Sul","Morro do Capivarí.","-48.8225","-25.1272223","1382","1382","FURB30760",NA,NA,NA,NA,"2010","01","21","-48.8225000","-25.1272223",NA,NA,NA,NA,NA
"53","2020-12-09 14:46:49-03","FURB","FURB","44605","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Ribas, O.S.; Silva, J.M. & Costa, E.F.","5744","2004","01","09",NA,"Brasil",NA,NA,NA,"FURB30756",NA,NA,"(Brade) P.J.F.Guim. & Michelang.",NA,"Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895","1367","1367","FURB30756",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-09 14:46:49-03","FURB","FURB","5950","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Vieira, F.C.S.","648","2004","11","25",NA,"Brasil",NA,NA,NA,"FURB30759",NA,NA,"(Brade) P.J.F.Guim. & Michelang.","Hatschbach, G","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564","900","900","FURB30759",NA,NA,"37150","auto","2005","04","30",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-16 17:53:48-03","UCS","HUCS","7027","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Silva, J.M.","718","1989","11","24",NA,"Brasil",NA,NA,"arbusto 2m, flor lilás escuro; afloramento de arenito",NA,"Angiospermae","Myrtales","Brade","Hatschbach, G.","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"46557","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-16 17:53:48-03","UCS","HUCS","9174","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.","414","1992","01","10",NA,"Brasil",NA,NA,"arbusto 2m, flor lilás; encosta do morro",NA,"Angiospermae","Myrtales","Brade","Wurdack, J.J.","Santa Catarina","Campo Alegre","Rodeio Grande, subida para Serra do Quiririm","-49.2655982971191","-26.1924991607666","1100","1100",NA,NA,NA,"37493","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-16 17:53:48-03","UCS","HUCS","18600","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.","747","1995","02","19",NA,"Brasil",NA,NA,"arbusto 1m, flor lilás; matinha nebular de encotsa do morro",NA,"Angiospermae","Myrtales","Brade","Goldenberg, R.","Paraná","Morretes","Serra Marumbi, picada ao Olimpo","-48.834400177002","-25.476900100708","1100","1100",NA,NA,NA,"30514","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-16 17:53:48-03","UCS","HUCS","9173","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","56160","1992","01","06",NA,"Brasil",NA,NA,"arbusto ramoso 2m, pétalas violetas",NA,"Angiospermae","Myrtales","Brade","Wurdack, J.J.","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza","-48.7118988037109","-25.4286003112793","700","700",NA,NA,NA,"38300","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-16 17:53:48-03","UCS","HUCS","8759","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Falkenberg, D.B.","4744","1988","11","12",NA,"Brasil",NA,NA,"arbusto 3m, grande quantidade de flores, pétalsa roxas; beira da mata atlântica, beira de riacho",NA,"Angiospermae","Myrtales","Brade","Souza, M.L.; Falkenberg, D.","Santa Catarina","Joinville","Usina Salto do Piraí","-48.8456001281738","-26.3043994903564","500","500",NA,NA,NA,"37150","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-09 17:59:22-03","UTFPR","HCF","10238","S","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","M.G. Caxambu","3691","2012","02","02",NA,"Brasil",NA,NA,"arbusto heliófito, ca. 0,60 m. Flores roxas.",NA,NA,NA,"(Brade) P.J.F.Guim. & Michelang.","F.S. Meyer","PR","Campina Grande do Sul","Morro Alpino (Morro da EMBRATEL)","-48.821444","-25.129333","1460","1460",NA,NA,NA,NA,NA,"2014",NA,NA,"48°49'17,2 W","25°07'45,6 S",NA,NA,NA,NA,NA
"61","2020-12-09 17:59:22-03","UTFPR","HCF","4544","S","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","M.G. Caxambu","1251","2006","11","17",NA,"Brasil",NA,NA,"arbusto heliófito ca. 1m de altura, ramificado. Flores de cor roxa. Em afloramento granítico.",NA,NA,NA,"(Brade) P.J.F.Guim. & Michelang.","R. Goldenberg","PR","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"12577","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-09 17:59:22-03","UTFPR","HCF","25030","S","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","F.S. Meyer","2227","2017","01","19",NA,"Brasil",NA,NA,"arbusto 1 m alt., frequente na orla de estrada em região de Floresta Ombrófila Densa Montana. Duas bracteolas por flor, avermelhadas; hipanto verde; com tricomas esparsos, de base alargada; pétalas púrpuras; estames com filetes róseos, anteras lilases ou róseas.",NA,NA,NA,"(Brade) P.J.F.Guim. & Michelang.","F.S. Meyer","PR","São José dos Pinhais","Estrada Velha Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"45291","auto","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:35:02-03","MBM","MBM","426822","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","reitzii","Pleroma reitzii","Franzoi, P.A.P.; Benke, D.R.; Malheiros, N.; Benke, D.R.; Malheiros, N.","24","2016","11","04","Southern America","Brazil",NA,NA,"Arbusto 1m, flores com pétalas roxas.; Floresta Ombrófila Densa Altomontana.","MBM426822",NA,NA,"(Brade) P.J.F.Guim. & Michelang.",NA,"Paraná","Piraquara","Morro do Canal","-48.983889","-25.515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.983889","-25.515",NA,NA,NA,NA,NA
"64","2020-12-21 16:35:14-03","MBM","MBM","102142","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Souza, M.L.; et al.; et al.","702","1985","03","09","Southern America","Brazil",NA,NA,NA,"MBM102142",NA,NA,"Brade","Souza, M.L.","Paraná","Ilhota","Parque Morro do Baú",NA,NA,NA,NA,"MBM102142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:35:14-03","MBM","MBM","388687","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Cordeiro, J.; Cardoso, T.R.; Laus, M.D.; Gervasio, M.; Stupp, P.; Cardoso, T.R.; Laus, M.D.; Gervasio, M.; Stupp, P.","5138","2014","01","22","Southern America","Brazil",NA,NA,"Arbusto de 2m; flor vinosa.; Borda da Escarpa Devoniana.","MBM388687",NA,NA,"Brade","Barboza, E.","Paraná","Balsa Nova","Serra São Luiz do Purunã","-49.654722","-25.466944","1160","1160","MBM388687",NA,NA,NA,NA,"2014","02",NA,"-49.654722","-25.466944",NA,NA,NA,NA,NA
"66","2020-12-21 16:35:14-03","MBM","MBM","419418","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Queiroz, D.L.","796D","2016","12","14","Southern America","Brazil",NA,NA,NA,"MBM419418",NA,NA,"Brade","Queiroz, D.L.","Paraná","Antonina","Usina Hidrelétrica Governador Parigot de Souza, COPEL","-48.771667","-25.25","405","405",NA,NA,NA,NA,NA,"2016","12","14","-48.771667","-25.25",NA,NA,NA,NA,NA
"67","2020-12-21 16:35:14-03","MBM","MBM","427966","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","3544","2017","01","18","Southern America","Brazil",NA,NA,"Arvoreta, 3 m, flores roxas, na beira da estrada. Frequente.; Floresta Ombrófila Densa Montana.","MBM427966",NA,NA,"Brade","Meyer, F.S.","Paraná","Adrianópolis","Bernek, estrada para a fazenda","-48.739444","-24.859167",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"-48.739444","-24.859167",NA,NA,NA,NA,NA
"68","2020-12-21 16:35:14-03","MBM","MBM","84335","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Landrum, L.R.","4267",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM084335",NA,NA,"Brade","Wurdack, J.J.","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"MBM084335",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:35:14-03","MBM","MBM","5809","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","18575","1968","02","08","Southern America","Brazil",NA,NA,NA,"MBM005809",NA,NA,"Brade","Wurdack, J.","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"MBM005809",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:35:14-03","MBM","MBM","97861","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Oliveira, P.I.; Cordeiro, J.; Cordeiro, J.","866","1985","02","04","Southern America","Brazil",NA,NA,NA,"MBM097861",NA,NA,"Brade","Wurdack, J.","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"MBM097861",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:35:14-03","MBM","MBM","18238","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","26309","1971","02","08","Southern America","Brazil",NA,NA,NA,"MBM018238",NA,NA,"Brade","Wurdack, J.","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"MBM018238",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:35:14-03","MBM","MBM","8929","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","20290","1968","11","12","Southern America","Brazil",NA,NA,NA,"MBM008929",NA,NA,"Brade","Wurdack, J.","Paraná","Campina Grande do Sul","Serra Virgem Maria","-49.0553016662598","-25.3055992126465",NA,NA,"MBM008929",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:35:14-03","MBM","MBM","133664","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Cordeiro, J.; Nicolack, V.; Nicolack, V.","685","1990","01","12","Southern America","Brazil",NA,NA,NA,"MBM133664",NA,NA,"Brade","Hatschbach, G.","Paraná","Campo Largo","Serra São Luís do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,"MBM133664",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:35:14-03","MBM","MBM","133665","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Nicolack, V.; Ribas, O.S.; Ribas, O.S.","88","1989","12","15","Southern America","Brazil",NA,NA,NA,"MBM133665",NA,NA,"Brade","Hatschbach, G.","Paraná","Colombo","Campestre","-49.2242012023926","-25.2917003631592",NA,NA,"MBM133665",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:35:14-03","MBM","MBM","289784","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Scheer, M.; et al.; et al.","324","2001","07","05","Southern America","Brazil",NA,NA,NA,"MBM289784",NA,NA,"Brade","Mocochinski, A.Y.","Paraná","Guaraqueçaba","Morro do Queimado","-48.3288993835449","-25.3066997528076",NA,NA,"MBM289784",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:35:14-03","MBM","MBM","297868","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Gatti, G.; et al.; et al.","s.n.","2002","04","23","Southern America","Brazil",NA,NA,NA,"MBM297868",NA,NA,"Brade","Scheer, M.","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Fazenda Esperança","-48.3288993835449","-25.3066997528076",NA,NA,"MBM297868",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:35:14-03","MBM","MBM","165383","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Kummrow, R.; Silva, J.M.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.","3372","1994","01","21","Southern America","Brazil",NA,NA,NA,"MBM165383",NA,NA,"Brade","Wurdack, J.","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM165383",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:35:14-03","MBM","MBM","49820","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","6694","1960","01","31","Southern America","Brazil",NA,NA,NA,"MBM049820",NA,NA,"Brade","Wurdack, J.","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM049820",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:35:14-03","MBM","MBM","38442","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.; Kummrow, R.; Kummrow, R.","36648","1975","04","16","Southern America","Brazil",NA,NA,NA,"MBM038442",NA,NA,"Brade","Hatschbach, G.","Paraná","Morretes","Estrada da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,"MBM038442",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:35:14-03","MBM","MBM","49819","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","10840","1964","01","12","Southern America","Brazil",NA,NA,NA,"MBM049819",NA,NA,"Brade","Wurdack, J.","Paraná","Morretes","Estrada da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,"MBM049819",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:35:14-03","MBM","MBM","79880","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","45755","1982","12","01","Southern America","Brazil",NA,NA,NA,"MBM079880",NA,NA,"Brade","Hatschbach, G.","Paraná","Morretes","Estrada da Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,"MBM079880",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:35:14-03","MBM","MBM","226385","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Motta, J.T.; et al.; et al.","362",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM226385",NA,NA,"Brade","Motta, J.T.","Paraná","Morretes","Mananciais da Serra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:35:14-03","MBM","MBM","301258","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Scheer, M.; et al.; et al.","286","2001","05","26","Southern America","Brazil",NA,NA,NA,"MBM301258",NA,NA,"Brade","Mocochinski, A.Y.","Paraná","Morretes","Serra da Igreja","-48.834400177002","-25.476900100708",NA,NA,"MBM301258",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:35:14-03","MBM","MBM","133666","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.; Basílio, I.M.M.; Basílio, I.M.M.","211","1990","01","21","Southern America","Brazil",NA,NA,NA,"MBM133666",NA,NA,"Brade","Hatschbach, G.","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,"MBM133666",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:35:14-03","MBM","MBM","18235","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","26192","1971","01","31","Southern America","Brazil",NA,NA,NA,"MBM018235",NA,NA,"Brade","Wurdack, J.","Paraná","Piraquara","Banhado","-49.0633010864258","-25.4416999816895",NA,NA,"MBM018235",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:35:14-03","MBM","MBM","226387","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Dombrowski, L.T.","4466",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM226387",NA,NA,"Brade","Wurdack, J.J.","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:35:14-03","MBM","MBM","133663","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Silva, J.M.; Nicolack, V.; Nicolack, V.","718","1989","11","24","Southern America","Brazil",NA,NA,NA,"MBM133663",NA,NA,"Brade","Hatschbach, G.","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"MBM133663",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:35:14-03","MBM","MBM","161432","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Roderjan, C.V.","1078","1993","03","26","Southern America","Brazil",NA,NA,NA,"MBM161432",NA,NA,"Brade","Hatschbach, G.","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"MBM161432",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:35:14-03","MBM","MBM","20403","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","28634","1972","01","11","Southern America","Brazil",NA,NA,NA,"MBM020403",NA,NA,"Brade","Hatschbach, G.","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,"MBM020403",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:35:14-03","MBM","MBM","54148","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","40033","1977","07","13","Southern America","Brazil",NA,NA,NA,"MBM054148",NA,NA,"Brade","Hatschbach, G.","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"MBM054148",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:35:14-03","MBM","MBM","5513","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Koczicki, C.","60","1968","02","21","Southern America","Brazil",NA,NA,NA,"MBM005513",NA,NA,"Brade","Wurdack, J.","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"MBM005513",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:35:14-03","MBM","MBM","209356","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Svolenski, A.C.; et al.; et al.","256",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM209356",NA,NA,"Brade","Hatschbach, G.","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,"MBM209356",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:35:14-03","MBM","MBM","209331","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Svolenski, A.C.; et al.; et al.","322",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM209331",NA,NA,"Brade","Hatschbach, G.","Paraná","Rio Branco do Sul","Caverna do Bromado","-49.3142013549805","-25.1900005340576",NA,NA,"MBM209331",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:35:14-03","MBM","MBM","49818","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Hatschbach, G.","15959","1967","02","03","Southern America","Brazil",NA,NA,NA,"MBM049818",NA,NA,"Brade","Wurdack, J.","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"MBM049818",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:35:14-03","MBM","MBM","219636","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.; Cordeiro, J.; Pereira, L.B.S.; Cordeiro, J.; Pereira, L.B.S.","2141",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM219636",NA,NA,"Brade","Hatschbach, G.","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,"MBM219636",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:35:14-03","MBM","MBM","187836","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.; Barboza, E.; Silva, L.B.P.; Barboza, E.; Silva, L.B.P.","992",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM187836",NA,NA,"Brade","Hatschbach, G.","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666",NA,NA,"MBM187836",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:35:14-03","MBM","MBM","148035","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","reitzii","Tibouchina reitzii","Ribas, O.S.; Guimarães, D.; Guimarães, D.","414","1992","01","10","Southern America","Brazil",NA,NA,NA,"MBM148035",NA,NA,"Brade","Wurdack, J.","Santa Catarina","Campo Alegre","Rodeio Grande, subida para Serra do Quiririm","-49.2655982971191","-26.1924991607666",NA,NA,"MBM148035",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
