"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","infraspecificEpithet","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"55","2020-12-21 16:30:25-03","MBM","MBM","129463","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Harley, R.M.","Hoehne, W.","s.n.","1947","02","03","Southern America","Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM129463","MBM129463",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:30:25-03","MBM","MBM","36696","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Epling, C.","Hatschbach, G.","3840","1957","01","16","Southern America","Brazil","Paraná","Almirante Tamandaré","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,"MBM036696","MBM036696",NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:30:25-03","MBM","MBM","107662","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens meduanensis","(Desegl. & Dur.) J. Lebeau & J. Duvin","Lebeau, J.","Duvigneaud, J.","75B882","1975","10","21","Europe","Belgium",NA,NA,"Prov. de Liège",NA,NA,NA,NA,"MBM107662","MBM107662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"meduanensis",NA,NA,NA,NA
"58","2020-12-21 16:30:25-03","MBM","MBM","107660","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens oblongifolia","(Strail) Lebeau & J. Duvigneaud","Lebeau, J.","Lebeau, J.; et al.; et al.","75B881","1975","10","19","Europe","Belgium",NA,NA,"Prov. Liège",NA,NA,NA,NA,"MBM107660","MBM107660",NA,NA,NA,NA,NA,NA,NA,NA,NA,"oblongifolia",NA,NA,NA,NA
"59","2020-12-21 16:30:25-03","MBM","MBM","107661","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens oblongifolia","(Strail) Lebeau & J. Duvigneaud","Lebeau, J.","Duvigneaud, J.","74B1123","1974","10","09","Europe","Belgium",NA,NA,"Prov. Liège",NA,NA,NA,NA,"MBM107661","MBM107661",NA,NA,NA,NA,NA,NA,NA,NA,NA,"oblongifolia",NA,NA,NA,NA
"60","2020-12-21 16:30:25-03","MBM","MBM","151120","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens timija","(Briq.) Harley",NA,"Lewalle, J.","13135","1990","10","05","Africa","Morocco",NA,NA,NA,NA,NA,NA,NA,"MBM151120","MBM151120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"timija",NA,NA,NA,NA
"61","2020-12-21 16:30:25-03","MBM","MBM","128614","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Harley, R.M.","Cordeiro, J.","608","1989","01","20","Southern America","Brazil","Paraná","Curitiba","Parque Náutico","-49.2731018066406","-25.4277992248535",NA,NA,"MBM128614","MBM128614",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:30:25-03","MBM","MBM","252349","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Ribas, O.S.","Amaral, W. do","48",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Santo Inácio","-49.2731018066406","-25.4277992248535",NA,NA,"MBM252349","MBM252349",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:30:25-03","MBM","MBM","342055","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Cordeiro, J.; Barboza, E.","Hrysay, N.M.C.","s.n.","2007","03","01","Southern America","Brazil","Paraná","Curitiba","Vila Hauer","-49.2731018066406","-25.4277992248535",NA,NA,"MBM342055","MBM342055","2008","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:30:25-03","MBM","MBM","11709","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Hatschbach, G.","Hatschbach, G.","20997","1968","02","06","Southern America","Brazil","Paraná","Guarapuava","Rod. BR-277, Rio das Mortes","-51.4580993652344","-25.395299911499",NA,NA,"MBM011709","MBM011709",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-15 09:03:43-03","UESC","UESC","17961","S","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Santos, N. R. S.,","94","1998","02","12",NA,"Brasil","Bahia","Ilhéus",NA,"-39.166667","-14.8",NA,"Herbácea rasteira.; Planta cultivada. Utilizada na culinária. Uso medicinal: acalmar as vermes.","UESC0017961",NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"66","2019-08-15 09:03:43-03","UESC","UESC","17962","S","Plantae","Angiospermae","Florideophycidae","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","J.G. Jardim","L.C. do B. Costa,","68","1998","10","05",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"Planta terrestre de hábito decumbente com aprox. 0,20m de altura.; Planta medicinal coletada para o projeto Estudo farmacobotânico de plantas medicinais da Mata Atlântica cultivada no horto medicinal.","UESC0017962",NA,"1999","61245","auto","01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"67","2015-09-28 06:09:00-03","MNHN","RECOLNAT_MNHN_P","P00737695","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Mentha","sylvestris","Mentha sylvestris","L.",NA,"Balansa, B.",NA,"1877","1","13",NA,"Paraguay",NA,NA,"Posta-Cue (commune de Yaguaron), dans les lieux humides",NA,NA,"hb","Reçu le 2 Janvier 1878. Mentha niliaca Jacq. var. velutilla Briq. f. ad var. calabricum Briq., Briquet, 1875. Mentha niliaca Jacq. var. velutilla Briq.nom. inval. in sched <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00737695' target='other'> <mi>dwc_moreinfo</mi></a>","P00737695","P00737695_01 P00737695_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010",NA,NA
"68","2015-09-04 08:51:51-03","MNHN","RECOLNAT_MNHN_P","P02969122","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Mentha","sylvestris","Mentha sylvestris","L.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Uruguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02969122' target='other'> <mi>dwc_moreinfo</mi></a>","P02969122","P02969122_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2393",NA,NA
"69","2015-09-04 08:51:51-03","MNHN","RECOLNAT_MNHN_P","P02969123","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Mentha","sylvestris","Mentha sylvestris","L.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Uruguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02969123' target='other'> <mi>dwc_moreinfo</mi></a>","P02969123","P02969123_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2393",NA,NA
"70","2015-09-04 08:51:51-03","MNHN","RECOLNAT_MNHN_P","P02969136","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Mentha","sylvestris","Mentha sylvestris","L.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Uruguai",NA,NA,"Banda Oriental del Uruguay.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02969136' target='other'> <mi>dwc_moreinfo</mi></a>","P02969136","P02969136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2393",NA,NA
"71","2020-12-11 11:36:54-03","UFMG","BHCB","44457","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:36:54-03","UFMG","BHCB","10844","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Thereza, M; Camargo, LA","s.n.","1987","02",NA,"Southern America","Brasil","São Paulo","Ibiúna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:36:54-03","UFMG","BHCB","3041","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Cordeiro, J","808","1989","01","20","Southern America","Brasil","Paraná","Curitiba","Parque Náutico","-49.2731018066406","-25.4277992248535",NA,"Vargedo degradado;erva odorífera;flor alva;",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-24 17:17:54-03","UFMA","MAR","1974","S","Plantae",NA,NA,"Lamiaceae","Mentha","sylvestris","Mentha sylvestris","L.",NA,"Mª de Fátima P. Silva",NA,"1983","03",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.9","-19.9",NA,"Planta medicinal. Porte: herbaceo, partes usadas: folhas e extremidade florida, formas farmaceuticas: infuso, decocto, tintura, extrato-fluido, indicações medicinais: estimulante, carnativo, estomaquico",NA,NA,NA,NA,NA,NA,"43º54'00W","19º53'60S",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-11 17:19:17-03","UFPR","UPCB","85417","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Matos, F.B. & Santos, E.P.","Skalski, J.","01","2015","11","30",NA,"Brasil","Paraná","Pinhais","Centro Paranaense de Referência em Agroecologia (CPRA). Cultivada.","-49.118556","-25.385361",NA,"Herbácea perene, ereta ou decumbente, ca. 50 cm de altura, odorífera. Material estéril..",NA,NA,"2015",NA,NA,"12","-49.118556","-25.385361","900","900",NA,NA,NA,NA,NA,NA
"76","2021-02-11 17:19:17-03","UFPR","UPCB","33450","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Cordeiro, J.","Cordeiro, J.","1078","1992","01","30",NA,"Brasil","Paraná","Curitiba","Boqueirão","-49.2731018066406","-25.4277992248535",NA,"Planta odorífera, flor alva. Cultivada como medicinal e como tempero..",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-11 17:19:17-03","UFPR","UPCB","23190","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Harley, R.M.","Cordeiro, J.","608","1985","01","20",NA,"Brasil","Paraná","Curitiba","Parque Náutico","-49.2731018066406","-25.4277992248535",NA,"Erva odorífera, 50cm, flor alvescente, varjedo degradado..",NA,NA,"1992","25180","auto","01",NA,NA,NA,NA,NA,NA,"01",NA,NA,NA
"78","2010-12-06 12:21:00-02","MO","MOBOT","100328019","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R.M. Harley (K)","KOHN","KOHN 1405","1991",NA,NA,"South America","Ecuador","Cañar",NA,"Ingapirca Parish; Ingapirca; highly disturbed; Montane Humid Forest life zone.","-78.8833333","-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3200.00000000",NA,NA,NA,NA,NA,"1",NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","2911234","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R.M. Harley","J. Cordeiro","Cordeiro 608","1989",NA,NA,"South America","Brazil","Paraná",NA,"Curitiba. Parque Náutico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","2919200","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Stephen F. Smith","G. Grazziotin","Grazziotin 7468","1991","1","9","South America","Brazil","Rio Grande do Sul",NA,"RS, Capão da Canoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA
"81","2011-01-19 19:27:00-02","MO","MOBOT","3456907","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","J. L. Fernández (COL)","Generic González","González 99","2006","4","4","South America","Colombia","Antioquia","Carmen de Viboral","Vda. Aguas Claras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2140.00000000",NA,NA,NA,NA,NA,NA,NA
"82","2013-02-07 05:34:00-02","MO","MOBOT","450766","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Rocío Alarcón","Alarcón Gallegos 2",NA,NA,NA,"South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","450903","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R. Harley","Ana Argüello","Argüello 246","1982","8","30","South America","Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","453205","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R.M. Harley (K)","Elsa M. Zardini|E. Velázquez","Zardini 19080","1990","2","10","South America","Paraguay","Central",NA,"Paraguay River around San Antonio. Inundated savanna.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"290","4",NA
"85","2014-11-13 10:32:00-02","MO","MOBOT","454808","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R. M. Harley, 1990 (K)","Carlos E. Cerón|3er Curso Biología U. Central","Cerón Martínez 7003","1989","6","23","South America","Ecuador","Pichincha",NA,"Cantón Tabacundo. Sector Malchinguí. San Juan.","-78.35","0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,"89-32","2",NA
"86","2010-01-29 20:50:00-02","MO","MOBOT","2911708","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","sylvestris","Mentha sylvestris","L.",NA,"W.G. Herter","Herter 85511","1930","1","25","South America","Uruguay",NA,NA,"Miguelete. Ad vias. Assoc., edaph. argill. hum., soli exp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-06-22 14:18:27-03","UNESP-IBILCE","SJRP","26271","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrn.","Cordeiro, J.","Aline Redondo Martins",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Guaraqueçaba","Vila Morato","-48.3288993835449","-25.3066997528076",NA,"Usada na medicina popular para diarréia, verme;",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"88","2018-10-09 16:31:32-03","UFLA","ESAL","24524","S","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","Silva, IMM da","Silva, IMM da","s.n.","2015","12","10",NA,"Brasil","Minas Gerais","Lavras","Horto Plantas Medicinais - UFLA","-44.999444","-21.245278",NA,"Erva ereta, ca. 70 cm, cultivada, flores brancas ou roxas.",NA,NA,"2017",NA,NA,"02","-44.999444","-21.245278",NA,NA,NA,NA,"22",NA,NA,NA
"89","2019-06-10 10:10:55-03","FZB-BH","BHZB","10209","S","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens",NA,"R.M. Harley","Ferreira Junior, C.A. et al.","975","2013","02","18",NA,"Brasil","MG","Belo Horizonte","FZBBH- Setor Extra","-43.937801361084","-19.9207992553711",NA,"Cultivado <ll>dwc_commonname:</ll> Hortelã",NA,NA,"2015","17082","auto","02",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA
"90","2015-08-20 11:24:13-03","CPQBA","CPMA","500","S","Plantae","Magnoliophyta","Lamiales","Lamiaceae¹","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"glyn",NA,"1989","04","10",NA,"Brasil","Distrito Federal","Brasília","UNB","-47.9296989440918","-15.7797002792358",NA,"Localização: Bloco 4 Canteiro 4 Posição 6;coleção",NA,NA,NA,"70570","auto",NA,"47º 2#?# 5","15º 46#?# 46",NA,NA,"Equisetopsida",NA,NA,"CPQBA 1206",NA,NA
"91","2015-08-20 11:24:13-03","CPQBA","CPMA","1949","S","Plantae","Magnoliophyta","Lamiales","Lamiaceae¹","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Compra",NA,"2004","12","16",NA,"Inglaterra",NA,"Londres","Kew Garden",NA,"51.481944",NA,NA,NA,NA,NA,NA,NA,NA,"0º17'38O","51º28'55N",NA,NA,"Equisetopsida",NA,NA,NA,NA,NA
"92","2015-08-20 11:24:13-03","CPQBA","CPMA","1905","S","Plantae","Magnoliophyta","Lamiales","Lamiaceae¹","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"Embrapa",NA,"2004","12","16",NA,"USA","Indiana","West Lafayette","Purdue University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equisetopsida",NA,NA,NA,NA,NA
"93","2015-08-20 11:24:26-03","CPQBA","CPMA","1970","S","Plantae","Magnoliophyta","Lamiales","Lamiaceae¹","Mentha","suaveolens var, variagata","Mentha suaveolens var, variagata",NA,NA,"Embrapa",NA,"2004","12","16",NA,"USA","Indiana","West Lafayette","Purdue University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"94","2015-08-20 11:24:26-03","CPQBA","CPMA","1910","S","Plantae","Magnoliophyta","Lamiales","Lamiaceae¹","Mentha","suaveolens x m. aquatica","Mentha suaveolens x m. aquatica","Ehrh",NA,"Embrapa",NA,"2004","12","16",NA,"USA","Indiana","West Lafayette","Purdue University",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"95","2015-08-20 11:24:26-03","CPQBA","CPMA","1940","S","Plantae","Magnoliophyta","Lamiales","Lamiaceae¹","Mentha","suaveolens x spicata","Mentha suaveolens x spicata",NA,NA,"Compra",NA,"2004","12","16",NA,"Brasil","São Paulo","Campinas","INSTITUTO AGRONOMICO DE CAMPINAS","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"96","2015-08-20 11:24:26-03","CPQBA","CPMA","1939","S","Plantae","Magnoliophyta","Lamiales","Lamiaceae¹","Mentha","suaveolens x spicata","Mentha suaveolens x spicata","Ehrh",NA,"Compra",NA,"2004","12","16",NA,"BRASIL","São Paulo","Campinas","INSTITUTO AGRONOMICO DE CAMPINAS","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA",NA,NA
"97","2020-09-12 05:00:02-03","US","US","603957","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"O. F. Cook & G. B. Gilbert","789","1915","5","17","South America - Neotropics","Peru",NA,NA,"Ollantaytambo.",NA,NA,NA,NA,"US02816021",NA,NA,NA,NA,NA,NA,NA,"3000",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","3213614","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.",NA,"G. Grazziotin","7468","1991","1","9","South America","Brazil","Rio Grande do Sul",NA,"RS - Capão da Canoa.",NA,NA,NA,NA,"US02816020","US02816020_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"99","2020-09-02 16:30:13-03","Cenargen","CEN","69183","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R. F. Vieira","Roberto Fontes Vieira","2281","2004","02","00",NA,"Brasil",NA,NA,"Coleção de Mentha da EMBRAPA/CENARGEN (Brasília - DF).",NA,NA,"Unicata","M-30.","CEN00069183","CEN00069183","2019",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2020-09-02 16:30:13-03","Cenargen","CEN","99052","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","A. Tucker","Dijalma Barbosa da Silva","47","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia.","47.9030555","-15.730833","Exsicatas","Material proveniente da Universidade de Brasília cedida pelo professor Jean Kleber. Original provavelmente do Uruguai. Denominação no BAG: CM 30.","CEN00099052","CEN00099052","2019",NA,NA,"01","47.9030555","-15.730833","1100","1100",NA,NA,NA,NA,"2",NA
"101","2020-09-02 16:30:13-03","Cenargen","CEN","99057","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","A. Tucker","Dijalma Barbosa da Silva","52","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","Exsicatas","Material cedido pelo Kew Gardens (K 69652), UK. Denominação no BAG: CM 61.","CEN00099057","CEN00099057","2019",NA,NA,"01","47.9030555","-15.730833","1100","1100",NA,NA,NA,NA,"2",NA
"102","2020-09-02 16:30:13-03","Cenargen","CEN","69182","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R. F. Vieira","Roberto Fontes Vieira","2280","2004","02","00",NA,"Brasil",NA,NA,"Coleção de Mentha da EMBRAPA/CENARGEN (Brasília - DF).",NA,NA,"Unicata","M-41. Proveniente de CPQBA/UNICAMP.","CEN00069182","CEN00069182","2019",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2020-09-02 16:30:13-03","Cenargen","CEN","98564","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","A. Tucker","Henrique Kuhn Massot Padilha",NA,"2011","02","21",NA,"Brasil",NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Material originalmente cedido pelo Prof. Jean Kebler, procedente da Universidade de Brasília, DF, incorporado ao BAG Menta. Acesso CM 30. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098564","CEN00098564","2019",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"104","2020-09-02 16:30:13-03","Cenargen","CEN","98578","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","A. Tucker","Henrique Kuhn Massot Padilha",NA,"2011","02","28",NA,"Brasil",NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Material originalmente coletado em horto doméstico em Medeiros - MG (DBS41), e incorporado ao BAG-Menta. Acesso 75. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098578","CEN00098578","2019",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"105","2020-09-02 16:30:13-03","Cenargen","CEN","98581","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","A. Tucker","Henrique Kuhn Massot Padilha",NA,"2011","02","21",NA,"Brasil",NA,NA,NA,NA,NA,"Exsicatas","Cultivada e casa de vegetação, em vaso. Inflorescência compacta, densa, larga, anteras como pontinhos lilás, ramificadas no ápice, em 2 ou 3 ramos. Folha crespa, com nervuras marcadas, face abaxial levemente pilosa. Material originalmente coletado em horto medicinal utilizado em programa de fitoterapia coordenado pela Irma Maria, em Porteirinha, MG, e incorporado ao BAG-Menta (DBS 58). Acesso 78. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00098581","CEN00098581","2019",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"106","2020-09-02 16:30:13-03","Cenargen","CEN","99043","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","A. Tucker","Dijalma Barbosa da Silva","38","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","Exsicatas","Procedente de Campos Altos - MG. Denominação do BAG: CM 70.","CEN00099043","CEN00099043","2019",NA,NA,"01","47.9030555","-15.730833","1100","1100",NA,NA,NA,NA,"2",NA
"107","2020-09-02 16:30:13-03","Cenargen","CEN","99042","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","suaveolens","Mentha suaveolens","Ehrh.","R. M. Harley","Dijalma Barbosa da Silva","37","2012","01","12",NA,"Brasil","DF","BRASILIA","Área do banco ativo de germoplasma de Menta da Embrapa Recursos Genéticos e Biotecnologia","47.9030555","-15.730833","Exsicatas","Material cedido pelo Dr. James Simon, proveniente da Purdue University, EUA. Denominação no BAG: CM 13.","CEN00099042","CEN00099042",NA,NA,NA,NA,"47.9030555","-15.730833","1100","1100",NA,NA,NA,NA,"2",NA
