"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1295","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4980","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004980",NA,"517","Bloco 1, Parcela 4, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1296","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4985","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","03","17","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004985",NA,"19","Bloco 1, Parcela 1, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1297","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4968","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004968",NA,"587","Bloco 1, Parcela 2, Faixa 4, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1298","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4765","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","06","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004765",NA,"513","Bloco 2, Parcela 4, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1299","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4979","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004979",NA,"610","Bloco 1, Parcela 4, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1300","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4973","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004973",NA,"493","Bloco 1, Parcela 4, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1301","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4959","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004959",NA,"263","Bloco 1, Parcela 2, Faixa 5, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1302","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4994","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004994",NA,"60","Bloco 2, Parcela 1, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1303","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4978","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004978",NA,"514","Bloco 1, Parcela 4, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1304","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4965","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","20","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004965",NA,"646","Bloco 1, Parcela 4, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1305","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4975","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004975",NA,"481","Bloco 1, Parcela 4, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1306","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4953","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004953",NA,"607","Bloco 1, Parcela 4, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1307","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4958","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004958",NA,"261","Bloco 1, Parcela 2, Faixa 5, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1308","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4957","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004957",NA,"154","Bloco 1, Parcela 2, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1309","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4967","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004967",NA,"275","Bloco 1, Parcela 2, Faixa 5, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1310","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4960","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004960",NA,"260","Bloco 1, Parcela 2, Faixa 5, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1311","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4971","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004971",NA,"592","Bloco 1, Parcela 3, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1312","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4966","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004966",NA,"285","Bloco 1, Parcela 2, Faixa 5, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1313","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4993","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004993",NA,"38","Bloco 2, Parcela 1, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1314","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4982","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","03","23","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004982",NA,"90","Bloco 1, Parcela 1, Faixa 4, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1315","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4984","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","03","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004984",NA,"85","Bloco 1, Parcela 1, Faixa 4, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1316","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4991","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","03","31","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004991",NA,"191","Bloco 1, Parcela 2, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1317","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4972","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004972",NA,"353","Bloco 1, Parcela 3, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1318","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4970","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","20","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004970",NA,"249","Bloco 1, Parcela 2, Faixa 4, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1319","2021-01-09 21:48:18-03","UNICENTRO","HUCO","0915","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2009","10",NA,"Chiquetto, A.; et al.; et al.","2009","10","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO000915",NA,"119","Regeneração 10 ha, B1/ P1/ F4; Com fruto; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Com fruto",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1320","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4976","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004976",NA,"488","Bloco 1, Parcela 4, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1321","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4997","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004997",NA,"26","Bloco 2, Parcela 1, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1322","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4983","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","03","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004983",NA,"83","Bloco 1, Parcela 1, Faixa 4, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1323","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4952","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","06","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004952",NA,"331","Bloco 1, Parcela 3, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1324","2021-01-09 21:48:18-03","UNICENTRO","HUCO","0960","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2009","10","21","Chiquetto, A.; et al.; et al.","2009","10","21","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO000960",NA,"s.n.","Regeneração 10 ha, B2/ P4/ F4; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1325","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4995","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004995",NA,"29","Bloco 2, Parcela 1, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1326","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4987","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","03","17","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004987",NA,"22","Bloco 1, Parcela 1, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1327","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4939","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004939",NA,"380","Bloco 1, Parcela 3, Faixa 4, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1328","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4996","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004996",NA,"23","Bloco 2, Parcela 1, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1329","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4989","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004989",NA,"659","Bloco 2, Parcela 1, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1330","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4964","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","03","23","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004964",NA,"145","Bloco 1, Parcela 2, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1331","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4992","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","03","31","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004992",NA,"172","Bloco 1, Parcela 2, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1332","2021-01-09 21:48:19-03","UNICENTRO","HUCO","4963","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","2009","03","23","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO004963",NA,"580","Bloco 1, Parcela 2, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1333","2021-01-09 21:48:18-03","UNICENTRO","HUCO","1649","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Medeiros, R.P.",NA,NA,NA,"Ubiratã de Oliveira Junior","2010","06","09","Brasil","Paraná","Fernandes Pinheiro","Pousada Fazenda Virá","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"HUCO001649",NA,"s.n.","4,5 metros; DESC: 4,5 metros",NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"1334","2021-01-09 21:48:18-03","UNICENTRO","HUCO","1437","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Blum, C.T.",NA,NA,NA,"Blum, C.T.; et al.; et al.","2002","10","19","Brasil","Paraná","Foz do Jordão","Nascente do Rio Palmeiras","-52.1027984619141","-25.6417007446289",NA,NA,NA,NA,"HUCO001437",NA,"s.n.","Altitude 800 metros; Arbóreo, 8 metros, flor branca; Floresta Secundária Alterada; HABITAT: Floresta Secundária Alterada; DESC: Arbóreo, 8 metros, flor branca",NA,NA,NA,NA,NA,NA,NA,"17067","auto",NA,NA,NA,NA,NA,NA
"1335","2021-01-09 21:48:19-03","UNICENTRO","HUCO","2410","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.",NA,NA,NA,NA,"SIlva, M.M.; et al.; et al.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002410",NA,"s.n.","IC Matheus, parcela 15",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1336","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6484","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.","2014",NA,NA,"Benvenutti, L.","2014","10","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","IC Emilio Gomes, Parcela 43, Número 1457; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1337","2021-01-09 21:48:19-03","UNICENTRO","HUCO","6174","S","Plantae","Aquifoliaceae","Ilex","paraguariensis","Ilex paraguariensis","A. St.-Hil.","Benvenutti, L.",NA,NA,NA,"Benvenutti, L.","2014","09","03","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.","FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
