"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","infraspecificEpithet","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","typeStatus"
"96","2017-04-24 11:09:52-03","MNHN","RECOLNAT_MNHN_P","P01800248","PreservedSpecimen",NA,"Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Regnell",NA,"1870","4","20",NA,"Brasil","hb",NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800248' target='other'> <mi>dwc_moreinfo</mi></a>","P01800248",NA,NA,"Herb.",NA,"Minas Gerais",NA,NA,NA,"P01800248_01","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,"III 1230",NA,NA
"97","2017-04-24 11:09:51-03","MNHN","RECOLNAT_MNHN_P","P01800261","PreservedSpecimen",NA,"Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Claussen",NA,"1842","11","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800261' target='other'> <mi>dwc_moreinfo</mi></a>","P01800261",NA,NA,"Herb.",NA,"Rio de Janeiro",NA,NA,NA,"P01800261_01","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,"197",NA,NA
"98","2017-04-24 11:09:52-03","MNHN","RECOLNAT_MNHN_P","P01800245","PreservedSpecimen",NA,"Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Mosén, H.",NA,"1875","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800245' target='other'> <mi>dwc_moreinfo</mi></a>","P01800245",NA,NA,"Herb.",NA,"São Paulo",NA,NA,NA,"P01800245_01","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,"3805",NA,NA
"99","2017-04-24 11:09:52-03","MNHN","RECOLNAT_MNHN_P","P01800254","PreservedSpecimen",NA,"Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Mexia, Y.",NA,"1929","12","30",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800254' target='other'> <mi>dwc_moreinfo</mi></a>","P01800254",NA,NA,"Herb.",NA,"Minas Gerais","Agricultural College grounds.",NA,NA,"P01800254_01","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,"4185",NA,NA
"100","2017-04-24 11:09:52-03","MNHN","RECOLNAT_MNHN_P","P01800246","PreservedSpecimen",NA,"Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Regnell",NA,"1870","4","20",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800246' target='other'> <mi>dwc_moreinfo</mi></a>","P01800246",NA,NA,"Herb.",NA,"Minas Gerais","Brésil, Minas, Caldas.",NA,NA,"P01800246_01","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,"III 1230",NA,NA
"101","2020-12-11 11:43:18-03","UFMG","BHCB","83756","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Barreto, HLM","621","1933","01","18","Southern America","Brasil",NA,NA,"Pouco frequente.; Herbácea 1m. Flor esverdeada.; Sujo.","BHCB053882","Monocotyledon",NA,"Herb.",NA,"Minas Gerais","Jardim Botânico",NA,NA,"BHCB053882","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"102","2020-12-11 11:43:18-03","UFMG","BHCB","84082","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Hatschbach, G; Silva, JM","55541","1991","06","15","Southern America","Brasil",NA,NA,"Erva, 50cm. Flor com base vermelha, ápice verde com nervuras vinosas.; Mata pluvial.","BHCB053884","Monocotyledon",NA,"Herb.",NA,"Minas Gerais","Parque Nacional do Caparaó, Vale Verde.","1100","1100","BHCB053884","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"2000",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA
"103","2020-12-11 11:43:18-03","UFMG","BHCB","108028","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Hatschbach, G; Silva, JM","68303","1998","09","04","Southern America","Brasil",NA,NA,"Tépalas vermelhas, interior amarelado com máculas marrons.; Ao longo do rio, solo arenoso.","BHCB053883","Monocotyledon",NA,"Herb.",NA,"Paraná","Rod. PR-153, Rio Laranjinha.",NA,NA,"BHCB053883","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"2000",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA
"104","2021-02-11 17:17:47-03","UFPR","UPCB","10216","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Hatschbach, G.","27099","1971","10","06",NA,"Brasil",NA,NA,"Erva ereta. Flor vermelha, tépalas internas amarelas, ápice esverdeado. Tépalas externas com máculas vinosas. Proximidades de rio..",NA,NA,NA,"Herb.","Assis, M.C.","Paraná",NA,NA,NA,NA,"Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"2000","12",NA,NA,NA,"55682","auto",NA,NA,NA,NA
"105","2009-07-17 07:39:00-03","MO","MOBOT","3030686","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Émile Hassler","Hassler 5919",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Herb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2013-05-07 06:03:00-03","MO","MOBOT","3028696","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Ynés Mexia","Mexia 4185","1929","12","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Herb.","Killip","Minas Gerais","Visçosa. Agricultural College grounds. Hill south of College; on cut-over slope.","680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2013-05-07 06:03:00-03","MO","MOBOT","3029079","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Ynés Mexia","Mexia 4082","1929","11","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Herb.","Killip","Espírito Santo","Southeast slope of Serra do Caparaó. Rocky, open campo above timberline at upper edge of bamboo zone.","2460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-05-07 06:03:00-03","MO","MOBOT","3029289","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Ynés Mexia","Mexia 4188","1929","12","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Herb.","Standley","Minas Gerais","Viçosa, Agricultural College lands. Hill south of College; second growth on slope, open space.","680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-12-06 08:39:00-02","MO","MOBOT","3029592","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","William R. Anderson|Mary T. Kalin Arroyo|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 7619","1973","3","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Herb.","R.E. Gereau","Goiás","Serra Geral do Paraná. 4 km by road S of São João da Aliança; dense cerrado with fairly large trees;","1070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2012-07-02 16:01:00-03","MO","MOBOT","3030517","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Gert G. Hatschbach|J.M. Silva","Hatschbach 68303","1998","9","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Herb.","M.C. Assis","Pará","Rod. PR-153 Rio Laranjinha (Mun. Ventania).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2009-07-09 17:05:00-03","MO","MOBOT","3031247","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Gert G. Hatschbach","Hatschbach 972",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Herb.","A.W. Meerow","Pará","Senges (mun. Senges).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","3031392","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Gert G. Hatschbach","Hatschbach 755","1947","6","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Herb.","A.W. Meerow","Pará","Mun. Imbuial. Estr. Guritiba-SPaulo, Alto da Serra.","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2013-05-07 06:03:00-03","MO","MOBOT","3031737","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Ynés Mexia","Mexia 4283","1930","2","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Herb.","Standley","Minas Gerais","Districto Carangola. Top of Serra da Gramma; open campo above timberline, near stream.","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2018-05-16 10:30:00-03","MO","MOBOT","101046442","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","A. Wilkinson","Wilkinson 543","1972","1","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Herb.",NA,"Minas Gerais","Wooded hollow below Vila Gianetti.",NA,NA,NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,"1",NA
"115","2021-03-12 08:14:13-03","IMA","MAC","30591","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","I.Callado","42","2000","09","13",NA,"Brasil",NA,NA,"Erva ca. de 1m de altura. Botões verdes.","MAC0030591",NA,NA,"Herb.","A.Bocage","Pernambuco","Barãozinho.",NA,NA,NA,"Tapanatinga",NA,NA,NA,NA,"2000","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 11:54:38-03","UFPE","UFP","14408","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Correia, M","315","1995","08","24",NA,"Brasil",NA,NA,"Brejo de Altitude. Vegetação de mata serrana(sub-perenifólia). Herbácea. Folhas paralelinervea, flor rosa/amarela.; Brejo de Altitude. Vegetação de mata serrana(sub-perenifólia). Herbácea. Folhas paralelinervea, flor rosa/amarela.","UFP014408",NA,"Liliales","Herb.",NA,"Pernambuco",NA,NA,NA,NA,"Pesqueira","-36.6963996887207","-8.35778045654297",NA,NA,NA,NA,NA,NA,NA,"36615","auto",NA,NA,NA,NA
"117","2021-03-01 11:54:38-03","UFPE","UFP","48010","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Callado, I","42","2000","09","13",NA,"Brasil",NA,NA,"Folhas paralelineas com botões, ca. de 1m de altura.; Folhas paralelineas com botões, ca. de 1m de altura.","UFP048010",NA,"Liliales","Herb.","Bocage, A Du","Pernambuco",NA,NA,NA,NA,"Tupanatinga","-37.3396987915039","-8.75333023071289",NA,NA,NA,NA,NA,NA,NA,"41275","auto",NA,NA,NA,NA
"118","2021-03-01 11:54:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Callado, I","42","2000","09","13",NA,"Brasil",NA,NA,"Folhas paralelineas com botões, ca. de 1m de altura.; Folhas paralelineas com botões, ca. de 1m de altura.",NA,NA,"Liliales","Herb.","Bocage, A Du","Pernambuco",NA,NA,NA,NA,"Tupanatinga","-37.3396987915039","-8.75333023071289",NA,NA,NA,NA,NA,NA,NA,"41275","auto",NA,NA,NA,NA
"119","2021-03-01 11:54:38-03","UFPE","UFP","10983","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Alves, M","1236","1994","05","05",NA,"Brasil",NA,NA,"Flores vermelhas, herbáceo.; Flores vermelhas, herbáceo.","UFP010983",NA,"Liliales","Herb.",NA,"Tocantins",NA,NA,NA,NA,"Porto Nacional","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA
"120","2020-09-12 05:00:02-03","US","US","2758200","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","R. Reitz & R. M. Klein","17365","1965","12","10","South America","Brazil",NA,NA,NA,"US00164375",NA,"Liliales","Herb.",NA,"Santa Catarina","Rio itajai do norte, itaio, itaiopolis","600","600",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","2104245","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","G. Hatschbach","755","1947","6","27","South America","Brazil",NA,NA,NA,"US00164326",NA,"Liliales","Herb.",NA,"Paraná","Esta curitiba - s. paulo; alto da serra","1000","1000",NA,"Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"61623","auto",NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","1123456","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","A. F. M. Glaziou & -. Simard","8009","1876","1","9","South America - Neotropics","Brazil",NA,NA,NA,"US00164331",NA,"Liliales","Herb.",NA,"São Paulo","Serra da bocama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","3466446","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","G. Hatschbach, M. M. Hatschbach & V. Nicolack","53618","1989","11","18","South America","Brazil",NA,NA,NA,"US00810040",NA,"Liliales","Herb.",NA,"Paraná","Rio Cajuru.",NA,NA,NA,"Jaguariaiva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"44368","auto",NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","2822128","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","E. P. Heringer & G. Eiten","14242","1974","12","24","South America - Neotropics","Brazil",NA,NA,NA,"US00164321",NA,"Liliales","Herb.",NA,"Goiás","Northern outskirts of city of caldas novas",NA,NA,NA,"Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"36612","auto",NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","1499198","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","Y. Mexia","4185","1929","12","30","South America - Neotropics","Brazil",NA,NA,NA,"US00164328",NA,"Liliales","Herb.",NA,"Minas Gerais","Vicosa, agricultural college lands; hill s of college","680","680",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","3423420","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","R. A. Wasum","713","2000","10","28","South America","Brazil",NA,NA,NA,"US00689668",NA,"Liliales","Herb.",NA,"Rio Grande do Sul","Nova Padua - Praial - Rio das Antas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","762770","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","J. N. Rose & P. G. Russell","20795","1915","8","12","South America - Neotropics","Brazil",NA,NA,NA,"US00164330",NA,"Liliales","Herb.",NA,"Rio de Janeiro","Organ mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","2268822","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","R. Reitz & R. M. Klein","6425","1958","2","5","South America","Brazil",NA,NA,NA,"US00164376",NA,"Liliales","Herb.",NA,"Santa Catarina","Morro do iquererim, campo alegre","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","2822126","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","E. P. Heringer & G. Eiten","14242","1974","12","24","South America - Neotropics","Brazil",NA,NA,NA,"US00164319",NA,"Liliales","Herb.",NA,"Goiás","Northern outskirts of city of caldas novas",NA,NA,NA,"Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"36612","auto",NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2250926","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","R. Reitz","269","1943","12","5","South America","Brazil",NA,NA,NA,"US00164325",NA,"Liliales","Herb.",NA,"Santa Catarina","Pedra, ararangua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","1592447","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","Y. Mexia","4188","1929","12","31","South America - Neotropics","Brazil",NA,NA,NA,"US00164327",NA,"Liliales","Herb.",NA,"Minas Gerais","Vicosa, agricultural college lands; hill s of college","680","680",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2822127","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","E. P. Heringer & G. Eiten","14242","1974","12","24","South America - Neotropics","Brazil",NA,NA,NA,"US00164320",NA,"Liliales","Herb.",NA,"Goiás","Northern outskirts of city of caldas novas",NA,NA,NA,"Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"36612","auto",NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2281428","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","G. Hatschbach","N5187","1958","9","26","South America","Brazil",NA,NA,NA,"US00164323",NA,"Liliales","Herb.",NA,"Paraná","Balsa do rio riberia",NA,NA,NA,"Cêrro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"32006","auto",NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","1499199","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","Y. Mexia","4082","1929","11","30","South America - Neotropics","Brazil",NA,NA,NA,"US00164329",NA,"Liliales","Herb.",NA,"Espírito Santo","Se slope of serra da caparao","2460","2460",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2324593","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","H. S. Irwin","2703","1959","2","22","South America - Neotropics","Brazil",NA,NA,NA,"US00164322",NA,"Liliales","Herb.",NA,"Minas Gerais","Vicosa; state agricultural school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","3398064","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","L. Scur","118","1999","11","6","South America","Brazil",NA,NA,NA,"US00632346",NA,"Liliales","Herb.",NA,"Rio Grande do Sul","Vale real",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2221904","PreservedSpecimen","Plantae","Amaryllidaceae","Alstroemeria","inodora","Alstroemeria inodora","B. Lutz","s.n.","1947","4",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00164324",NA,"Liliales","Herb.",NA,NA,"Campo das antas, serra dos orjoas, e do rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"138","2020-09-02 16:19:06-03","Cenargen","CEN","62412","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Cristiano Medri","720","1998","10","10",NA,"Brasil","Exsicatas",NA,"Beira do rio no passo do meio. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal. Herbário FUEL. Nº 24010.","CEN00062412",NA,NA,"Herb.","M. C. Assis","PR","Salto das Orquideas.",NA,NA,"CEN00062412","SAPOPEMA","-50.5802993774414","-23.9108009338379",NA,NA,"2011","08",NA,NA,NA,"21990","auto",NA,NA,"1",NA
"139","2019-11-13 11:14:06-03","USP","SPF","219359","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Assis, MC","531","1997","08",NA,NA,"Brasil",NA,NA,NA,"SPF00219359",NA,NA,"Herb.","Assis, MC","São Paulo",NA,NA,NA,NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"140","2019-10-07 09:20:25-03","UEFS","HUEFS","14137","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Queiroz, L.P.de","3495","1993","08","20",NA,"Brasil",NA,NA,NA,"HUEFS0014137","Angiospermae","Liliales","Herb.","M.O.S.Rodrigues","Bahia",NA,"650","650","HUEFS0014137","Jacobina","-40.5","-11.183333","40W30'","11S11'","1999","08","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-07 09:20:25-03","UEFS","HUEFS","183738","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Alves, L.J.","3","2000","03","30",NA,"Brasil",NA,NA,"Caatinga arbórea.","HUEFS0183738","Angiospermae","Liliales","Herb.",NA,"Bahia","Serra do Jerônimo.",NA,NA,"HUEFS0183738","Uauá","-39.332222","-9.723056","39W19'56''","9S43'23''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-10-07 09:20:25-03","UEFS","HUEFS","40370","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Melo, E.","2983","1999","09","06",NA,"Brasil",NA,NA,"Cerrado antropizado.","HUEFS0040370","Angiospermae","Liliales","Herb.","F.França & M.Rodrigues","Bahia","Arredores Tombador.","875","875","HUEFS0040370","Jacobina","-40.660556","-11.061944","40W39'38''","11S3'43''","2000","01","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:20:25-03","UEFS","HUEFS","10206","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Hatschbach, G.","53618","1989","11","18",NA,"Brasil",NA,NA,NA,"HUEFS0010206","Angiospermae","Liliales","Herb.",NA,"Paraná",NA,NA,NA,"HUEFS0010206","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Lilianae",NA,NA,"44368","auto",NA,NA,NA,NA
"144","2019-10-07 09:20:25-03","UEFS","HUEFS","137776","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Andrade-Lima","2108","1955","07","30",NA,"Brasil",NA,NA,NA,"HUEFS0137776","Angiospermae","Liliales","Herb.",NA,"Pernambuco","Caipora.",NA,NA,"HUEFS0137776","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"Lilianae",NA,NA,"38964","auto",NA,NA,NA,NA
"145","2019-10-07 09:20:25-03","UEFS","HUEFS","71509","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Hatschbach, G.","67148","1997","10","17",NA,"Brasil",NA,NA,NA,"HUEFS0071509","Angiospermae","Liliales","Herb.",NA,"Paraná","Rod. PR-133, Rio Laranjinha",NA,NA,"HUEFS0071509","Ibaiti","-50.187801361084","-23.8486003875732",NA,NA,NA,NA,"Lilianae",NA,NA,"34159","auto",NA,NA,NA,NA
"146","2019-10-07 09:20:25-03","UEFS","HUEFS","73325","PreservedSpecimen","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","Hatschbach, G.","68303","1998","09","04",NA,"Brasil",NA,NA,NA,"HUEFS0073325","Angiospermae","Liliales","Herb.",NA,"Paraná","rod. PR-153, Rio Laranjinha",NA,NA,"HUEFS0073325","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Lilianae",NA,NA,"32424","auto",NA,NA,NA,NA
"147","2019-01-25 15:38:01-02","IAC","IAC","29973","S","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","A.F.C. Tombolato","727c","1994","11","22",NA,"Brasil",NA,NA,"nativa da região",NA,NA,NA,"Herb.","A.F.C. Tombolato","São Paulo","Caucaia do Alto, propriedade de Luiz Kimura",NA,NA,NA,"Cotia","-46.9192","-23.6039","-46.9192","-23.6039","1994","11",NA,NA,NA,NA,NA,"22",NA,NA,NA
"148","2019-01-25 15:33:22-02","IAC","IAC","31982","S","Plantae","Alstroemeriaceae","Alstroemeria","inodora","Alstroemeria inodora","A.F.C. Tombolato","1537","1995","09","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Herb.","A.F.C. Tombolato","Paraná",NA,NA,NA,NA,"Londrina","-51.1628","-23.3103","-51.1628","-23.3103","1995","09",NA,NA,NA,NA,NA,"19",NA,NA,NA
