"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","typeStatus","individualCount","relatedCatalogItem"
"47","2015-07-02 14:04:33-03","JBP","HPL","8756","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","V.C. Souza, G.O. Romão et al.","28663","2002","03","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","G.H. Shimizu","MG","Coletado na estrada Santana do Riacho-Lapinha, ca. 7km após Santana do Riacho; em área de campo rupestre. S 19° 07' 43,6; W 43° 41' 51,4 (1100m.s.m.) (Coleta n° 28663-A)","-43.7144","-19.1689",NA,NA,NA,"Santana do Riacho","2008","10",NA,NA,"10",NA,"26557","auto",NA,NA,NA
"48","2019-02-15 11:52:07-02","IPA","IPA","2132","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Andrade-Lima","51-880","1951","01","16","Southern America","Brasil",NA,NA,"Arbusto pequeno. Flor amarela.","IPA0002132","Plantae",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, campos alpinos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-02-15 11:52:07-02","IPA","IPA","2133","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Andrade-Lima","51-880","1951","01","16","Southern America","Brasil",NA,NA,"Arbusto pequeno. Flor amarela.","IPA0002133","Plantae",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, campos alpinos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-02-15 11:52:07-02","IPA","IPA","5589","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Magalhães, M.","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Arbusto 0,60m, isolado, não ramificado; flor amarela.; Campo arenoso.","IPA0005589","Plantae",NA,"Bong.","Magalhães, M.","Minas Gerais","Serra do Cipó, km 130 - Palacio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-02-15 11:52:07-02","IPA","IPA","88203","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Barbosa, A.R.","34227","1996","01","15","Southern America","Brasil",NA,NA,"Subarbusto em campo rupestre. Flores amarelas.","IPA0088203","Plantae",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó., Beira de estrada.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"52","2019-02-15 11:52:07-02","IPA","IPA","5563","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Mello Barreto","10740","1940","03","21","Southern America","Brasil",NA,NA,"Arbusto; flor amarela, pouca frequência.; Campo com cascalho.","IPA0005563","Plantae",NA,"Bong.","Mello Barreto","Minas Gerais","Serra do Cipó, km 131 - Palacio.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"53","2020-12-20 21:19:43-03","UFV","VIC","003743","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Magalhães, C.M.; Shymoia","1952","1952","11","20",NA,"Brasil",NA,NA,NA,"VIC003743",NA,NA,"Bong.",NA,"Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"VIC003743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:19:43-03","UFV","VIC","007168","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Martins, R.P.; et al.","263","1980","10","24",NA,"Brasil",NA,NA,"Campo rupestre de flores amarelas de 0,30 cm de altura.","VIC007168",NA,NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, Estrada lagoa Santa conceiçao do Mato adentro.",NA,NA,NA,NA,"VIC007168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:19:43-03","UFV","VIC","007906","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Prof, José Maria","s.n.","1972","03","13",NA,"Brasil",NA,NA,NA,"VIC007906",NA,NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, Km 117",NA,NA,NA,NA,"VIC007906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:19:43-03","UFV","VIC","038154","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Guarçoni, E.","1992","2012","10","29",NA,"Brasil",NA,NA,"Subarbusto comum, flor amarela.","VIC038154",NA,NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, Pedra do elefante.as margens da rodovia 1185 m alt.","-43.7144012451172","-19.1688995361328",NA,NA,"VIC038154","Santana do Riacho.",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"57","2019-08-20 10:28:22-03","UNICAMP","UEC","148184","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Groppo Jr, M; Bruniera, CP; Silva, KF; Grandi, LA","1466","2007","09","22",NA,"Brazil",NA,NA,"Arbusto não ramificado, ca. 50 cm. Folhas coriáceas, verde-acinzentadas. Inflorescências eretas. Flores amarelas. Campo sujo em solo arenoso, aberto, ao lado da trilha. Campo sujo e cerrado, terreno arenoso, entremeado com pequenas mat","UEC030206","Magnoliopsida",NA,"Bong.","Groppo, M","Minas Gerais","Serra do Cipó, trilha para a Cachoeira da Farofa, próximo à sede do IBAMA.","-43","-19","838","838",NA,"Jaboticatubas","2007",NA,"-43","-19",NA,NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:28:22-03","UNICAMP","UEC","125204","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Barbosa, AR","00/25","2000","11","23",NA,"Brazil",NA,NA,"arbusto ca. 1m.","UEC072745","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Lapinha, Fazenda do Pico do Abreu.","-43.666667","-19.116667",NA,NA,NA,"Santana do Riacho",NA,NA,"-43.666667","-19.116667",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:43:22-03","UNICAMP","UEC","129538","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Kinoshita, LS; Verola, CF; Rio, MCS; Costa, IR; et al.; Nakakura, HCC","C191","2002","09","27",NA,"Brazil",NA,NA,"Subarbusto com aproximadamente 70-80cm, não ramificado; folhas glabras coriáceas; flores com cálice e corola amarelos.","UEC072639","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Estrada para Morro do Breu","-43.698056","-19.112222",NA,NA,NA,"Santana do Riacho","2007","12","-43.698056","-19.112222",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:43:22-03","UNICAMP","UEC","148184","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Groppo, M; Silva, KF; Bruniera, CP; Grandi, LA","1466","2007","09","22",NA,"Brazil",NA,NA,"Arbusto Não ramificado, ca 50cm. Folhas coriáceas, verdes-acinzentada. Inflorescencias eretas. Flores Amarelas.",NA,"Magnoliopsida",NA,"Bong.","Groppo, M","Minas Gerais","Serra do Cipó, trilha para a cachoeira da farofa, proximo a sede do IBAMA","-43.57625","-19.379444",NA,NA,NA,"Jaboticatubas","2007",NA,"-43.57625","-19.379444",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:43:22-03","UNICAMP","UEC","150166","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Castro, NM","411","1995","06","18",NA,"Brazil",NA,NA,"Subarbusto ca. 1,20m, flores amarelas.","UEC030204","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Estrada Lagoa Santa a Conceição do Mato, Km 106, terreo arenoso.",NA,NA,NA,NA,NA,"Serra Do Cipó","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:43:22-03","UNICAMP","UEC","150169","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Castro, NM","462","1994","12","12",NA,"Brazil",NA,NA,"Subarbusto ca. de 1,5m, flores amarelo claro.","UEC030201","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Estrada Lagoa Santa a Conceição do Mato, Conceição do Mato Dentro-MG. Km 118, terreno arenoso.",NA,NA,NA,NA,NA,"Serra Do Cipó","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:43:22-03","UNICAMP","UEC","152088","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Castro, NM","481","1995","06","18",NA,"Brazil",NA,NA,"Subarbusto ca. de 0,8m, flores frutos verdes a negro.","UEC072621","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Estrada Lagoa Santa a Conceição do Mato, Terreno arenoso pedregoso.",NA,NA,NA,NA,NA,"Serra Do Cipó","2008","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:43:22-03","UNICAMP","UEC","152127","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Castro, NM","s.n.","1985","05",NA,NA,"Brazil",NA,NA,"Subarbusto c. c. de 0,4-0,10 cm de altura flores amarelas.","UEC030209","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Morro próximo ao córrego 2 pontinho, campo rupestr, Solo arenoso.",NA,NA,NA,NA,NA,"Serra Do Cipó","2008","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:43:22-03","UNICAMP","UEC","152918","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Arbo, MM; Menezes, NL; Schinini, A; Campos, MTVA","4586","1991","02","08",NA,"Brazil",NA,NA,"Hierba 60cm, flores amarillas.","UEC030203","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó, 7Km NE de Cardeal Mota, caminho a conceição do Mato Dentro. Campo rupestre, suelo arenoso, rocas cuarciticas.","-43.6","-19.333333","1000","1320",NA,"Santana do Riacho","2007","10","-43.6","-19.333333",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-18 09:36:29-03","UNICAMP","UEC","157378","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Feres, FR; Faria, AD; Aona, LYS; Mansanares, ME; Mendonça, TG; Belinello, R","98/35","1998","12","15",NA,"Brazil",NA,NA,NA,"UEC072691","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Serra do Cipó, Cardeal Mota. km 102. Ponto do Poste.",NA,NA,NA,NA,"UEC072691",NA,"2013","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:43:22-03","UNICAMP","UEC","53882","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Mello-Silva, R; Pirani, JR; Zappi, DC","s.n.","1987","07","22",NA,"Brazil",NA,NA,"Subarbusto até 1,5m. de altura, não ramificado. flores amarelo-ouro, frutos imaturos verdes, depois vináceos, maduros secos glabros e brilhantes. Vive simpatricamente com <em>Vochysia</em>; Campo limpo areno-pedregoso.&nf;Campo rupestre","UEC030208","Magnoliopsida",NA,"Bong.","Kawasaki, ML","Minas Gerais","Serra do Cipó, Córrego Duas Pontinhas. Com aproximadamente s.n.m.","-43.566667","-19.3",NA,NA,NA,"Santana do Riacho","1989",NA,"-43.566667","-19.3",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:43:22-03","UNICAMP","UEC","53882","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Mello-Silva, R; Zappi, DC; Pirani, JR","10342","1987","07","22",NA,"Brazil",NA,NA,"Subarbusto até 1,5m. de altura, não ramificado. flores amarelo-ouro, frutos imaturos verdes, depois vináceos, maduros secos glabros e brilhantes. Vive simpatricamente com <em>Vochysia</em>; Campo limpo areno-pedregoso.&nf;Campo rupestre e mata ciliar.",NA,"Magnoliopsida",NA,"Bong.","Kawasaki, ML","Minas Gerais","Serra do Cipó, Córrego Duas Pontinhas. Com aproximadamente s.n.m.","-43.566667","-19.3",NA,NA,NA,"Santana do Riacho","1989",NA,"-43.566667","-19.3",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:28:25-03","UNICAMP","UEC","68270","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","?","s.n.","1991","10","09",NA,"Brazil",NA,NA,"Arbusto com ca. 1 m de altura, flores amarelas.",NA,"Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Campo rupestre com penetração de espécies de cerrado, afloramentos de quartzito, solo raso, arenoso e hidromórfico nas áreas de sedimentação.","-19.533333","-43.6","1200","1400",NA,"Santana do Riacho","2009","02","-19.533333","-43.6",NA,NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:28:25-03","UNICAMP","UEC","68270","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","s/ coletor","90(?)-2","1991","10","09",NA,"Brazil",NA,NA,"Arbusto com ca. 1 m de altura, flores amarelas.","UEC030214","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Campo rupestre com penetração de espécies de cerrado, afloramentos de quartzito, solo raso, arenoso e hidromórfico nas áreas de sedimentação.","-19.533333","-43.6","1200","1400",NA,"Santana do Riacho","2009","02","-19.533333","-43.6",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:43:22-03","UNICAMP","UEC","186667","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Godoy, SAP; Reato, LR; Saburi Jr.; W.","1632","1999","01","16",NA,"Brazil",NA,NA,"Arbusto ca. 1,5m alt. Folhas rígidas. Flores amarelo-ouro.","UEC112975","Magnoliopsida",NA,"Bong.","Groppo, M","Minas Gerais","Jaboticatubas-MG. PARNA Serra do Cipó, km 120.","-43.7449989318848","-19.513599395752",NA,NA,"UEC112975","Jaboticatubas","2005",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"72","2021-03-01 16:43:22-03","UNICAMP","UEC","81912","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Barbosa, AR","34225","1996","01","15",NA,"Brazil",NA,NA,"Subarbusto em campo rupestre. Flores amarelas.","UEC072637","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"73","2021-03-01 16:43:22-03","UNICAMP","UEC","46997","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Vasconcellos, J; et al.","19645","1987","09","09",NA,"Brazil",NA,NA,"Erva 30cm, frutos abertos e fechados amarelo-avermelhados.","UEC030336","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"74","2021-03-01 16:43:22-03","UNICAMP","UEC","81914","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Barbosa, AR","34227","1996","01","15",NA,"Brazil",NA,NA,"Subarbusto em campo rupestre. Flores amarelas.","UEC030216","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, Beira de estrada.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"75","2021-03-01 16:43:22-03","UNICAMP","UEC","15890","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Semir, J; Sazima, M","639","1972","02","07",NA,"Brazil",NA,NA,"Flor amarela. Arbusto até 1,20m.","UEC072636","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, km 113 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","1140","1140",NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"76","2021-03-01 16:43:22-03","UNICAMP","UEC","15883","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Menezes, NL","7334","1976","09","06",NA,"Brazil",NA,NA,"Subarbusto de mais ou menos 2 metros. Flores amarelas.; Campo rupestre.",NA,"Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, km 114.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"77","2021-03-01 16:43:22-03","UNICAMP","UEC","15886","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Joly, AB; Semir, J","3663","1972","11","04",NA,"Brazil",NA,NA,"Flores amarelas. Altura de 60 a 70 cm.","UEC072624","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, km 114 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro.&nf;Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"78","2021-03-01 16:43:22-03","UNICAMP","UEC","15891","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Semir, J; Sazima, M","596","1971","12","15",NA,"Brazil",NA,NA,"Flor amarela.","UEC070312","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, km 115 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro.","-43.7449989318848","-19.513599395752",NA,NA,"UEC070312","Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"79","2021-03-01 16:43:22-03","UNICAMP","UEC","15894","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Joly, AB; Semir, J; Ugadim, Y","133","1970","06","06",NA,"Brazil",NA,NA,"Frutos.","UEC072623","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, km 116 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro.&nf;Diamantina.","-43.7449989318848","-19.513599395752","1175","1175",NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"80","2021-03-01 16:43:22-03","UNICAMP","UEC","53850","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Pirani, JR; Bonfim, MCP","s.n.","1989","05","20",NA,"Brazil",NA,NA,"Subarbusto ereto, com aproximadamente 60cm de altura, não ramificado. Folhas glaucas, frutos verde-claros, lustrosos.; Em campo Rupestre.","UEC072625","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, km 116. Córrego Duas Pontinhas.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"81","2021-03-01 16:43:22-03","UNICAMP","UEC","53850","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Pirani, JR; Bonfim, MCP","11440","1989","05","20",NA,"Brazil",NA,NA,"Subarbusto ereto, com aproximadamente 60cm de altura, não ramificado. Folhas glaucas, frutos verde-claros, lustrosos.; Em campo Rupestre.",NA,"Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, km 116. Córrego Duas Pontinhas.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"82","2021-03-01 16:43:22-03","UNICAMP","UEC","152094","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Martins, RP; Lewinsohn, TM; Silva, AF","263","1980","10","24",NA,"Brazil",NA,NA,"Campo rupestre. Flores amarelas, com 0,3 cm de altura.","UEC072634","Magnoliopsida",NA,"Bong.","Vianna, MC","Minas Gerais","Estrada Lagoa Santa - Conceição do Mato Dentro, Próximo ao chapéu do sol, Lado direito da estrada.","-43.8897018432617","-19.6271991729736",NA,NA,NA,"Lagoa Santa","1999",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA
"83","2019-08-20 10:28:22-03","UNICAMP","UEC","125100","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Barbosa, AR","00/12","2000","11","22",NA,"Brazil",NA,NA,NA,"UEC072626","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Afloramento entre faz. Palácio e Estátua do Juca","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"84","2019-08-20 10:28:22-03","UNICAMP","UEC","125100","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Barbosa, AR","0012","2000","11","22",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Afloramento entre faz. Palácio e Estátua do Juca","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"85","2021-03-01 16:43:22-03","UNICAMP","UEC","125098","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Barbosa, AR","0013","2000","11","22",NA,"Brazil",NA,NA,"Arbusto com aproximadamente 70cm.","UEC072633","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Afloramento entre faz. Palácio e Estátua do Juca","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"86","2019-08-20 10:28:22-03","UNICAMP","UEC",NA,"S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Kinoshita, LS","03/182","2003","12","02",NA,"Brazil",NA,NA,"flor, Em campo rupestre. Subarbusto virgado 60 cm alt., botões amarelos.",NA,"Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Distrito de Cardeal Mota, Serra do Cipó.","-43.7144012451172","-19.1688995361328","1200","1200",NA,"Santana do Riacho","2003","12",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"87","2019-08-20 10:28:22-03","UNICAMP","UEC",NA,"S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Kinoshita, LS","03/183","2003","12","02",NA,"Brazil",NA,NA,"Em campo rupestre. Subarbusto virgado 60 cm alt., flores amarelas.",NA,"Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Distrito de Cardeal Mota, Serra do Cipó.","-43.7144012451172","-19.1688995361328","1200","1200",NA,"Santana do Riacho","2003","12",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"88","2019-08-20 10:28:22-03","UNICAMP","UEC",NA,"S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Kinoshita, LS","03/184","2003","12","02",NA,"Brazil",NA,NA,"Em campo rupestre. Subarbusto virgado 60 cm alt., flores amarelas.",NA,"Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Distrito de Cardeal Mota, Serra do Cipó.","-43.7144012451172","-19.1688995361328","1200","1200",NA,"Santana do Riacho","2003","12",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"89","2019-08-20 10:28:22-03","UNICAMP","UEC",NA,"S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Kinoshita, LS","03/181","2003","12","02",NA,"Brazil",NA,NA,"flor, Em campo rupestre. Subarbusto virgado 50cm alt. Botões jovens amarelados.",NA,"Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Distrito de Cardeal Mota, Serra do Cipó.","-43.7144012451172","-19.1688995361328","1200","1200",NA,"Santana do Riacho","2003","12",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"90","2019-08-20 10:28:22-03","UNICAMP","UEC",NA,"S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Kinoshita, LS","03/185","2003","12","02",NA,"Brazil",NA,NA,"Em campo rupestre. Subarbusto virgado 60am alt., flores amarelas.",NA,"Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Distrito de Cardeal Mota, Serra do Cipó.","-43.7144012451172","-19.1688995361328","1200","1200",NA,"Santana do Riacho","2003","12",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"91","2019-08-20 10:28:22-03","UNICAMP","UEC",NA,"S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Yamamoto, K; Kinoshita, LS","03/180","2003","12","02",NA,"Brazil",NA,NA,"flor, Subarbusto virgado 60 cm alt., flores amarelas.",NA,"Magnoliopsida",NA,"Bong.","Yamamoto, K","Minas Gerais","Distrito de Cardeal Mota, Serra do Cipó, Estrada Santana do Riacho para Conceição do Mato Dentro km 121. Em campo rupestre.","-43.7144012451172","-19.1688995361328","1200","1200",NA,"Santana do Riacho","2003","12",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"92","2021-03-01 16:43:22-03","UNICAMP","UEC","152117","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Giulietti, AM; Said, N; Castro, NM; Menezes, NL; Cavalcanti, TB; Gonçalves, JCC","s.n.","1985","10","31",NA,"Brazil",NA,NA,"Flores amarelas, Botões amarelos. Folhas com margem amarela. Subarbusto.","UEC030207","Magnoliopsida",NA,"Bong.","Shimizu, GH","Minas Gerais","Km 117ao longo da rodovia Belo Horizonte-Conceiçã, CAmpo Rupestre, morro próximo do Córrego Duas Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","2008",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"93","2021-03-01 16:43:22-03","UNICAMP","UEC","152118","S","Plantae","Vochysiaceae","Vochysia","pygmaea","Vochysia pygmaea","Arraes, MG; Kawasaki, ML; Venturelli, M","s.n.","1983","11","06",NA,"Brazil",NA,NA,"Subarbusto até 50cm. flores amarelas. Frutos.","UEC030210","Magnoliopsida",NA,"Bong.",NA,"Minas Gerais","Km 119 ao longo da rodovia Belo Horizonte-Conceiçã","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
