"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"97","2020-09-12 05:00:02-03","US","US","2734146","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"E. M. Occhioni","5005",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Est. da Conceição do cerro Km 110-130. Serra do Cipó.",NA,NA,"1100",NA,NA,NA,"US03040840","US03040840_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","2734147","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"P. Occhioni","5076",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Est. da Reprêsa, Serra do Cipó.",NA,NA,NA,NA,NA,NA,"US03040842","US03040842_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","2197936","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"L. B. Smith, F. Segadas-Vianna, A. Magnanini, W. A. Egler & et al.","7043","1952","4","29","South America - Neotropics","Brazil","Minas Gerais","Município Jaboticatubas, Serra do Cipó, Chapeu de Sol.","-43.95","-19.67","1000",NA,NA,NA,"US03040843","US03040843_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","2197931","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"L. B. Smith, F. Segadas-Vianna, A. Magnanini, W. A. Egler & et al.","7024","1952","4","29","South America - Neotropics","Brazil","Minas Gerais","Município Jaboticatubas, Serra do Cipó, Chapeu de Sol.","-43.95","-19.67","1000",NA,NA,NA,"US03040844","US03040844_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","2799672","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne",NA,"G. Eiten & L. T. Eiten","11028","1969","3","11","South America - Neotropics","Brazil","Minas Gerais","Município de Jaboticatubas: Serra do Cipó (along road from village of Almeida to city of Conceição Do Mato Dentro). At km 128, or 1 km along road north of ''Palácio''","-43.55","-19.28","1250",NA,NA,NA,"US03040839","US03040839_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"102","2020-09-02 16:31:29-03","Cenargen","CEN","74241","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","aff. orbicularis","Diplusodon aff. orbicularis","Koehne",NA,"Daniela Cristina Zappi","704","2007","02","15",NA,"Brasil","MG","Serra do Cipó, Fazenda Toucan Cipó, estrada para a captação.","-44.043098449707","-19.0060997009277","683","683","Exsicatas","Estames amarelos. Pétalas rosa-forte. Doação da Escola Superior de Agricultura ''Luiz de Queiroz - ESALQ-USP. ESA 105202","CEN00074241","CEN00074241","SANTANA DE PIRAPAMA",NA,"43251","auto",NA,NA,"-43768333.0","-19005.0",NA,NA,NA,NA,"1",NA
"103","2020-09-02 16:31:39-03","Cenargen","CEN","62345","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Renato de Mello-Silva","2895","2006","04","22",NA,"Brasil","MG","Serra do Cipó. Estrada Santana do Riacho - Lapinha, 4,4 km de Santana do Riacho.","-43.694722","-19.139722","1057","1057","Exsicatas","Folhas concolores, verde-glaucas. Corola lilás. 6 estames. Doação da Universidade de São Paulo - Herbário SPF.","CEN00062345","CEN00062345","SANTANA DO RIACHO","2006",NA,NA,NA,NA,"-43.694722","-19.139722",NA,NA,NA,NA,"1",NA
"104","2020-09-02 16:31:39-03","Cenargen","CEN","19131","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Rogério Parentoni Martins",NA,"1981","05","30",NA,"Brasil",NA,"Localidade Serra do Cipó - Palácio - MG.",NA,NA,NA,NA,"Exsicatas","Floes roxas, estames amarelos.&nf;Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (8490).","CEN00019131","CEN00019131",NA,"2007",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2020-09-02 16:31:39-03","Cenargen","CEN","19167","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Sem Coletor",NA,"1990","05","12",NA,"Brasil",NA,"Localidade Serra do Cipó - Chapéu de Sol - Minas Gerais. Direção Leste.",NA,NA,"1150","1150","Exsicatas","Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (17991).","CEN00019167","CEN00019167",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2020-09-02 16:31:39-03","Cenargen","CEN","38155","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Neusa Maria Castro","395","1995","03","25",NA,"Brasil",NA,"Serra do Cipó - Minas Gerais. Estrada para Lagoa Santa - Conceição do Mato Dentro, km 103.",NA,NA,NA,NA,"Exsicatas","Doação do Herbário da Biociências da Universidade Federal de Uberlândia (12175)","CEN00038155","CEN00038155",NA,"2000",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2020-09-02 16:31:39-03","Cenargen","CEN","80017","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Jair Eustáquio Quintino de Faria Jr.","1365","2011","07","25",NA,"Brasil",NA,"Parque Nacional Serra do Cipó, margem da MG 010, entre o povoado de Serra do Cipó e o Alto do Palácio, Mirante do morro da pedreira, Campo rupestre. alt. 1009 m","-43.608888","-19.205833","1009","1009","Exsicatas","#NAME?","CEN00080017","CEN00080017",NA,"2013",NA,NA,"03",NA,"-43.608888","-19.205833",NA,NA,NA,NA,"1",NA
"108","2020-09-02 16:31:39-03","Cenargen","CEN","88173","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Márcio Verdi - RB","6734","2013","10","16",NA,"Brasil","MG","PARNA Serra do Cipó. Cachoeira da Farofa. Portaria do Retiro. Coletas realizadas ao longo da encosta, após a bifurcação para a Cachoeira da Farofa até o riacho.","-43.577222","-19.348888","883","883","Exsicatas","Planta 1m. Folhas verdes. Encontrada em campo rupestre com solo pedregoso e coberto por algumas ervas e arbustos, onde observou-se a ocorrência de fogo e a realização de trilhas a cavalo. Doação Jardim Botânico do Rio de Janeiro. Herbário RB nº 590394.","CEN00088173","CEN00088173","JABOTICATUBAS","2017",NA,NA,"03",NA,"-43.577222","-19.348888",NA,NA,NA,NA,"1",NA
"109","2020-09-02 16:31:39-03","Cenargen","CEN","96719","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Jair Eustáquio Quintino de Faria Jr.","6130","2016","06","30",NA,"Brasil","MG","Serra do Cipó, margem da rodovia entre a estátua do Juquinha e o povoado de Serra do Cipó","-43.595833","-19.294444","1207","1207","Exsicatas","Frutos imaturos verdes rosados. Doação do Herbário HDJF-4092.","CEN00096719","CEN00096719","SANTANA DO RIACHO","2017",NA,NA,"03",NA,"-43.595833","-19.294444",NA,NA,NA,NA,"1",NA
"110","2020-09-02 16:31:39-03","Cenargen","CEN","38144","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","W. M. Silva","1807","1976","04","21",NA,"Brasil","MG",NA,"-42.9324989318848","-18.7749996185303",NA,NA,"Exsicatas","Doação do Herbário Prof. José Badini - Instituto de Ciências Exatas e Biológicas - UFOP.","CEN00038144","CEN00038144","GUANHAES","1986","43982","auto","01",NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2020-09-02 16:31:39-03","Cenargen","CEN","33844","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","A. M. Giulietti","Aylthon Brandão Joly","1423","1972","02","15",NA,"Brasil","MG","Km 112,5 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","1020","1020","Exsicatas","Doação da Flora da Serra do Cipó. Estado de Minas Gerais.","CEN00033844","CEN00033844","JABOTICATUBAS",NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2020-09-02 16:31:39-03","Cenargen","CEN","18585","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","A. M. Giulietti","Aylthon Brandão Joly","1517","1972","04","15",NA,"Brasil","MG","Km 113 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"Exsicatas","Doação do Instituto de Botânica - SP (145687). São Paulo.","CEN00018585","CEN00018585","JABOTICATUBAS","1978","31264","auto","03",NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2020-09-02 16:31:39-03","Cenargen","CEN","33958","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Fábio de Barros","212","1980","04","10",NA,"Brasil","MG","Serra do Cipó.","-43.7449989318848","-19.513599395752",NA,NA,"Exsicatas","Flores lilases.&nf;Doação do Instituto de Botânica - SP. São Paulo.","CEN00033958","CEN00033958","JABOTICATUBAS","1986","31264","auto","01",NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2020-09-02 16:31:39-03","Cenargen","CEN","65370","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Alexandre F. da Silva","496","1983","04","02",NA,"Brasil","MG","Serra do cipó, km 01, lado esquerdo da estrada.","-43.8897018432617","-19.6271991729736",NA,NA,"Exsicatas","Doação da Universidade Federal de Viçosa - DBV - Herbário VIC ( 7.812). Viçosa.","CEN00065370","CEN00065370","LAGOA SANTA","2008","12338","auto","01",NA,NA,NA,NA,NA,NA,NA,"1",NA
"115","2020-09-02 16:31:39-03","Cenargen","CEN","46266","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","M. Groppo Jr.","1099","2002","06","10",NA,"Brasil","MG","Córrego Duas Pontes, MG-010. Lat.: 19°17'27,1'' S.","-43.7144012451172","-19.1688995361328","1200","1200","Exsicatas","Arbusto pouco ramoso. Folhas carnosas. Corola rósea-forte, estames amarelos. Voucher para estudos moleculares. Doação da Universidade de São Paulo - Herbário SPF.","CEN00046266","CEN00046266","SANTANA DO RIACHO","2003","26557","auto","02",NA,"-4356806.0","-1929083.0",NA,NA,NA,NA,"1",NA
"116","2020-09-02 16:31:39-03","Cenargen","CEN","21325","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Neusa Maria Castro",NA,"1985","05","00",NA,"Brasil","MG","Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Corola lilás. Doação do Herbário da Universidade Federal de Uberlândia - Herbário nº 1097.","CEN00021325","CEN00021325","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2020-09-02 16:31:39-03","Cenargen","CEN","19100","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Ana Angélica Almeida Barbosa","392","1989","06","08",NA,"Brasil","MG","Estrada Lagoa Santa - C. Mato Dentro, km 110. Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Corola lilás, anteras amarelas. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (22459). Ex HUFU - Herbário da Universidade Federal de Uberlândia nº 2239.","CEN00019100","CEN00019100 CEN00019100_1","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"2",NA
"118","2020-09-02 16:31:39-03","Cenargen","CEN","19105","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Neusa Maria Castro",NA,"1989","06","08",NA,"Brasil","MG","Estrada Lagoa Santa - Conceição do Mato Dentro, km 110 Santana do Riacho, Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Cálice vinho, corola rosa. Doação: Herbário da Universidade Federal de Uberlândia - Herbário HUFU nº (2255) & Departamento de Botânica - ICB - UFMG - Herbário BHCB (22458), Ex HUFU.","CEN00019105","CEN00019105 CEN00019105_1","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"2",NA
"119","2020-09-02 16:31:39-03","Cenargen","CEN","18971","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Nanusa Luiza de Menezes","11258","1988","10","27",NA,"Brasil","MG","Km 125 Rodovia Belo Horizonte - Conceição do Mato Dentro. Córrego Três Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Somente frutos. Doação do Departamento de Botânica da Universidade de São Paulo - Herbário SPF. Flora Serra do Cipó Estado de Minas Gerais. CFSC (11258).","CEN00018971","CEN00018971","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2020-09-02 16:31:39-03","Cenargen","CEN","21321","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Míriam Pereira","929","1992","03","22",NA,"Brasil","MG","Parque Nacional Serra do Cipó. Coletada na região do Congonhas, abaixo da Casa de Pedra e próximo ao Córrego Gavião. (AQ-50).","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Folhas concolores verde azuladas com bordos vináceos, ramos também vináceo. Flores roxas estames com anteras amarelas. Doação do Departamento de Botânica - ICB-UFMG. Herbário BHCB (20293).","CEN00021321","CEN00021321","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2020-09-02 16:31:39-03","Cenargen","CEN","18969","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","M. E. Lewinger - CFSC",NA,"1989","03","21",NA,"Brasil","MG","Próximo ao Córrego Vitalina.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Pétalas róseas, anteras amarelas. Doação do Departamento de Botânica da Universidade de São Paulo - Herbário SPF. Flora Serra do Cipó Estado de Minas Gerais. CFSC (11284).","CEN00018969","CEN00018969","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2020-09-02 16:31:39-03","Cenargen","CEN","19162","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","V. G. P. Castro",NA,"1990","05","19",NA,"Brasil","MG","Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (18378).","CEN00019162","CEN00019162","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"123","2020-09-02 16:31:39-03","Cenargen","CEN","19159","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","João Renato Stehmann",NA,"1990","10","20",NA,"Brasil","MG","Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Flores roxas. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (18870).","CEN00019159","CEN00019159","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"124","2020-09-02 16:31:39-03","Cenargen","CEN","39086","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Claudia Jacobi","51","1998","05","15",NA,"Brasil","MG","Serra do Cipó.","-43.7144012451172","-19.1688995361328","1170","1170","Exsicatas","Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (48983).","CEN00039086","CEN00039086","SANTANA DO RIACHO","2001","26557","auto",NA,NA,"-4358333.0","-1928333.0",NA,NA,NA,NA,"1",NA
"125","2020-09-02 16:31:39-03","Cenargen","CEN","21329","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Neusa Maria Castro","26","1981","03","03",NA,"Brasil","MG","Serra do Cipó. Cachoeira.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Terreno arenoso. Corola lilás. Doação do Herbário da Universidade Federal de Uberlândia - Herbário nº 0135.","CEN00021329","CEN00021329","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2020-09-02 16:31:39-03","Cenargen","CEN","37570","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","A. Salatino - SPF","28","1995","06","26",NA,"Brasil","MG","Serra do Cipó, km 104 em direção à Conceição do Mato dentro, 14,5 km após o Córrego Duas Pontinhas, ao longo da rodovia.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Flores lilases a roseas. cálices verdes levemente rosados. Pétalas (6) fimbriadas. Estilete da mesma cor das pétalas. estames (6), filetes róseos e anteras amarelas claras. Doção da Universidade de São Paulo - Herbário SPF.","CEN00037570","CEN00037570","SANTANA DO RIACHO","2001","26557","auto","06",NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2020-09-02 16:31:39-03","Cenargen","CEN","19150","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Priscila M. Andrade",NA,"1985","04","15",NA,"Brasil","MG","UCAT.","-43.7144012451172","-19.1688995361328",NA,NA,"Exsicatas","Flores lilases. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB. Nº do exemplar 8818.","CEN00019150","CEN00019150","SANTANA DO RIACHO","2007","26557","auto","09",NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2020-09-02 16:31:39-03","Cenargen","CEN","27025","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Taciana Barbosa Cavalcanti","2271","1997","04","23",NA,"Brasil","MG","Serra do Cipó. Rodovia Belo Horizonte- Conceição do Mato Dentro, km 100.","-43.7144012451172","-19.1688995361328","1009","1009","Exsicatas","Folhas glaucas. Corola 3,0 cm diam. Tubo floral verde. Pétalas rosa-arroxeado. 6 estames, algumas flores com 7 e 8 estames.","CEN00027025","CEN00027025","SANTANA DO RIACHO","1997","26557","auto","04",NA,"-4361194.0","-1932417.0",NA,NA,NA,NA,"5",NA
"129","2020-09-02 16:31:39-03","Cenargen","CEN","28642","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","T. B. Cavalcanti","Gert Guenther Hatschbach","64214","1996","01","16",NA,"Brasil","MG","Serra do cabral, Agropecuária Serra do Cabral.","-44.7308006286621","-17.5981006622314",NA,NA,"Exsicatas","Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00028642","CEN00028642","VARZEA DA PALMA","2004","60948","auto","07",NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2020-09-02 16:31:39-03","Cenargen","CEN","33843","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","J. R. Pirani","Aylthon Brandão Joly","1","1970","06","05",NA,"Brasil","MG","Km 114 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752","1150","1150","Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","CEN00033843","CEN00033843","JABOTICATUBAS","1983","31264","auto","06",NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2020-09-02 16:31:39-03","Cenargen","CEN","18586","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","A. M. Giulietti","João Semir","2056","1972","05","01",NA,"Brasil","MG","Km 120 ao longo da Rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"Exsicatas","Doação da Flora da Serra do Cipó - Estado de Minas Gerais. SP (145712).","CEN00018586","CEN00018586","JABOTICATUBAS","1978","31264","auto","03",NA,NA,NA,NA,NA,NA,NA,"1",NA
"132","2019-11-13 11:24:03-03","USP","SPF","104889","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Freire-Fierro, A","Freire-Fierro, A","3047","1999","05","28",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.083333","-18.083333","1000","1000",NA,NA,"SPF00104889",NA,NA,NA,NA,NA,NA,NA,"-43.083333","-18.083333",NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:24:03-03","USP","SPF","152431","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Cavalcanti, TB","Groppo, M","1099","2002","06","10",NA,"Brasil","Minas Gerais",NA,"-43.568056","-19.290861","1200","1200",NA,NA,"SPF00152431",NA,"Santana do Riacho","2002",NA,NA,"10",NA,"-43.568056","-19.290861",NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:24:03-03","USP","SPF","175824","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Mello-Silva, R","Mello-Silva, R","2895","2006","04","22",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.694722","-19.139722","1057","1057",NA,NA,"SPF00175824",NA,"Santana do Riacho","2006",NA,NA,NA,NA,"-43.694722","-19.139722",NA,NA,NA,NA,NA,NA
"135","2021-03-15 18:28:08-03","USP","SPF","210518","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Zappi, DC; Sasaki, D","Fraga, CN","2398","2009","02","26",NA,"Brasil","Minas Gerais","Serra do Cipó, Início da trilha da captação de água da Faz. Toucan Cipó. Capela de São José.","-43.776411","-18.963214",NA,NA,NA,"Erva ereta ca. 50 cm altura. Folhas verdes glaucescentes, flores com sépalas verdes e ápice vináceo, pétalas rosa, estames com filetes lilases e anteras amarelas, estigma lilás.; Cerrado.","SPF00210518",NA,"Santana de Pirapama","2009",NA,NA,"03",NA,"-43.776411","-18.963214",NA,NA,NA,NA,NA,NA
"136","2021-03-15 18:28:08-03","USP","SPF","216641","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Kubo, MT","Kubo, MT","25","2012","04","29",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha para Cachoeira do Gavião, junto à trilha.","-43.596944","-19.343611","819","819",NA,"Arbusto, ca. 1,5 m alt. Folhas verde claras a acinzentadas. Flores com cálice verde a vináceo e corola rosa intenso.; Afloramento rochoso.","SPF00216641",NA,"Santana do Riacho","2012",NA,NA,"08",NA,"-43.596944","-19.343611",NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:24:03-03","USP","SPF","74304","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Mello-Silva, R","Arbo, MM","4132","1990","05","15",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.583333","-19.333333","1000","1320",NA,NA,"SPF00074304",NA,NA,"1990",NA,NA,NA,NA,"-43.583333","-19.333333",NA,NA,NA,NA,NA,NA
"138","2021-03-15 18:28:08-03","USP","SPF","218589","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Pena, MA","Pena, MA","282","2007","05","31",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.587778","-19.289444","1206","1206",NA,"Flor roxa clara a r#?#ósea e cálice vermelho a vinho.","SPF00218589",NA,"Santana do Riacho","2009",NA,NA,NA,NA,"-43.587778","-19.289444",NA,NA,NA,NA,NA,NA
"139","2021-03-15 18:28:08-03","USP","SPF","218590","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Pena, MA","Pena, MA","368","2007","07","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","1326","1326",NA,"Ca. 1 m alt. Flores róseas com formas amasssadas na pétala. Teca da antera amarela. Estames amarelos.","SPF00218590",NA,"Santana do Riacho","2009",NA,NA,NA,NA,"-43.550556","-19.261389",NA,NA,NA,NA,NA,NA
"140","2021-03-15 18:28:08-03","USP","SPF","218591","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Pena, MA","Pena, MA","298","2007","05","31",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.588333","-19.284444","1260","1260",NA,"Ca. 1 m alt. Flores róseas com formas amasssadas na pétala. Teca da antera amarela. Estames amarelos.","SPF00218591",NA,"Santana do Riacho","2007",NA,NA,"07",NA,"-43.588333","-19.284444",NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:24:03-03","USP","SPF","37424","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Diplusodon","orbicularis","Diplusodon orbicularis","Koehne","Pirani, JR","Bautista, HP","593","1982","05","21",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.616667","-19.333333","1300","1300",NA,NA,"SPF00037424",NA,"Santana do Riacho","1983",NA,NA,"05",NA,"-43.616667","-19.333333",NA,NA,NA,NA,NA,NA
