"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","locality","occurrenceRemarks","barcode","imagecode","phylum","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","preparationType","individualCount","relatedCatalogItem"
"56","2020-07-23 12:18:46-03","CEPLAC","CEPEC","765","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum",NA,"R. P. Belém","1965","10","05",NA,"Brasil","Sem informação.",NA,NA,NA,NA,"F. M. Ferreira",NA,NA,NA,"1835","Bahia","MARAÚ","-39.0147018432617","-14.103099822998","47076","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"23/08/2007"
"57","2020-07-23 12:18:46-03","CEPLAC","CEPEC","38294","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum",NA,"L. A. Mattos-Silva","1985","11","21",NA,"Brasil","Rod. Cairu/Nilo Peçanha, Km 5.",NA,NA,NA,NA,"F. M. Ferreira",NA,NA,NA,"1945","Bahia","CAIRÚ","-39.0438995361328","-13.4869003295898","24756","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"23/08/2007"
"58","2020-07-23 12:18:46-03","CEPLAC","CEPEC","13519","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum",NA,"S. A. Mori","1978","03","18",NA,"Brasil","BR-418 a 16Km do entroncamento c/ BA-001.",NA,NA,NA,NA,"F. M. Ferreira",NA,NA,NA,"9674","Bahia","caravelas","-39.2658004760742","-17.7318992614746","106553","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"23/08/2007"
"59","2020-07-23 12:18:46-03","CEPLAC","CEPEC","2358","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum",NA,"R. P. Belém","1966","05","09",NA,"Brasil","Sem informação.",NA,NA,NA,NA,"F. M. Ferreira",NA,NA,NA,"2121","Bahia","MARAÚ","-39.0147018432617","-14.103099822998","47076","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"23/08/2007"
"60","2020-07-23 12:18:46-03","CEPLAC","CEPEC","22618","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum",NA,"L. A. Mattos-Silva","1980","08","12",NA,"Brasil","Ramal a esquerda Rod. Valença/Guaibim, Km 9.",NA,NA,NA,NA,"F. M. Ferreira",NA,NA,NA,"1024","Bahia","VALENÇA","-39.0731010437012","-13.3703002929688","43634","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,"23/08/2007"
"61","2020-07-23 12:18:46-03","CEPLAC","CEPEC","81488","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum",NA,"A. F. da S. Nascimento","1998","10","17",NA,"Brasil","Litoral Norte, Ponto 1, ao lado da Caraiba Metais.",NA,NA,NA,NA,"F. M. Ferreira",NA,NA,NA,"2","Bahia","SÃO SEBASTIÃO DO PASSÉ","-38.4953002929688","-12.5124998092651","18909","auto",NA,NA,NA,NA,NA,NA,NA,NA,"23/08/2007"
"62","2019-11-01 15:16:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Reitz; Klein, R","1962","10","26","Southern America","Brasil","Valões","Banhado de campo","UB0017157","UB0017157","Monocotyledonae","Rodrigues, RS",NA,NA,NA,"13571","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-01 15:16:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum","Döll","Reitz, R; Klein, R","1962","10","26","Southern America","Brasil","Valões","Forma associações; Banhado de campo","UB0017157","UB0017157","Monocotyledonae","Swallen, JR","1964",NA,NA,"13571",NA,NA,NA,NA,NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA
"64","2019-11-01 15:16:34-03","UnB","UB","188550","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum","Döll","Souza, JP; Souza, VC","1996","12","15","Southern America","Brasil","Margens da Cachoeira do Barracão.","Erva 1,5 m. alt.; espiguetas arroxeadas.; Floresta Ombrófila Densa.","UB0017155","UB0017155","Monocotyledonae","Guglieri, A",NA,NA,NA,"933","São Paulo","Cunha","-44.9599990844727","-23.0699996948242","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-01 15:16:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum","Döll","Souza, JP; Souza, VC","1996","12","15","Southern America","Brasil","Margens da Cachoeira do Barracão.","Erva 1,5 m. alt.; espiguetas arroxeadas.; Floresta Ombrófila Densa.","UB0017156","UB0017156","Monocotyledonae","Guglieri, A",NA,NA,NA,"933","São Paulo","Cunha","-44.9599990844727","-23.0699996948242","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-08-20 14:59:33-03","UFSC","FLOR","46755","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Siqueira, E.L.; Gonçalves, D.S.","2012","09","27",NA,"Brasil","Estrada de terra próxima à Polícia Rodoviária Federal.","erva entouceirada. Heliófita, ereta, palustre. Sementes verdes. Relevo: ondulado","FLOR0046755",NA,NA,"Trevisan, R.","2012","11","09","617","Paraná","Guarapuava","-51.261389","-25.368333",NA,NA,"1219","1219","51º15'41''W","25º22'6''S",NA,NA,NA,NA,NA
"67","2020-08-20 14:59:33-03","UFSC","FLOR","622","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Klein, R.M.","1962","12","10",NA,"Brasil","Valões.",NA,"FLOR0000622",NA,NA,"Rodrigues, R.S.","2017","02","22","3706","Santa Catarina","Irineópolis","-50.7997016906738","-26.2385997772217","32192","auto","750","750",NA,NA,NA,NA,NA,NA,NA
"68","2020-08-20 14:59:33-03","UFSC","FLOR","621","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Reitz, R.; Klein, R.M.","1962","10","26",NA,"Brasil","Valões.",NA,"FLOR0000621",NA,NA,"Rodrigues, R.S.","2017","02","22","13571","Santa Catarina","Irineópolis","-50.7997016906738","-26.2385997772217","32192","auto","750","750",NA,NA,NA,NA,NA,NA,NA
"69","2020-08-20 14:59:33-03","UFSC","FLOR","623","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Reitz, R.; Klein, R.M.","1962","12","19",NA,"Brasil","Campo do Areão.",NA,"FLOR0000623",NA,NA,"Rodrigues, R.S.","2017","02","22","14150","Santa Catarina","Santa Cecília","-50.4268989562988","-26.9608001708984","37034","auto","1100","1100",NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 12:52:49-03","UFRGS","ICN","126189","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Guglieri, A; Valls, JFM; Essi, L","2002","02","21","América do Sul","Brasil",NA,"Espécie ameaçada de extinção (Criticamente em perigo).; Freqüente.",NA,NA,"Monocotyledon","Longhi-Wagner, HM","2016","09",NA,"164","PR","Guarapuava","-51.4580993652344","-25.395299911499","53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 12:52:49-03","UFRGS","ICN","192800","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Valls, JM; Dall'Agnol, M; Fischer, RG","1983","11","22","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,"7429","SC","Lages","-50.326099395752","-27.8160991668701","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-08 12:52:49-03","UFRGS","ICN","136994","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Longhi-Wagner, HM; Zuloaga; Viana, P","2005","03","18","América do Sul","Brasil","Serra do Caraça (R.P.P.N.). Lat. 20°04'14 S long. 43°30'47 W","Espécie ameaçada de extinção (Criticamente em perigo).; Folhas cortantes, basilares.; Beira de córrego.",NA,NA,"Monocotyledon","Longhi-Wagner, HM","2016","09",NA,"9659","MG","Catas Altas","-43.513056","-20.070556",NA,NA,"1100","1100","-43.513056","-20.070556",NA,NA,NA,NA,NA
"73","2021-02-08 12:52:49-03","UFRGS","ICN","148422","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Trevisan, R; et al.","2006","11","29","América do Sul","Brasil","BR 282 Km 136. 27° 49' 29 9S 49° 34' 27 0W","brejo úmido",NA,NA,"Monocotyledon","Trevisan, R",NA,NA,NA,"766","SC","Bom Retiro","-49.574167","-27.824722",NA,NA,"742","742","-49.574167","-27.824722",NA,NA,NA,NA,NA
"74","2021-02-08 12:52:49-03","UFRGS","ICN","148461","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Trevisan, R; et al.","2006","12","20","América do Sul","Brasil","BR 277 km 317. Beira da estrada. 25°22'00 1S 51°15'06 1W","grande n° de indivíduos no trevo p/ Rio Azul.",NA,NA,"Monocotyledon","Trevisan, R",NA,NA,NA,"801","PR","Guarapuava","-51.251667","-25.366667",NA,NA,"1220","1220","-51.251667","-25.366667",NA,NA,NA,NA,NA
"75","2021-02-08 12:52:49-03","UFRGS","ICN","155997","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Lucas, EJ; et al.","2006","11","16","América do Sul","Brasil","Parque Estadual da Serra do Mar estrada municipal ca. 4 km da sede 23°15'91 S 45°2'70 W","Doação do herbário ESA.; Erva até 1,6 m de altura; espiguetas negras em uma das faces.; Floresta ombrófila densa, alto-montana.",NA,NA,"Monocotyledon","Lerina, R",NA,NA,NA,"364","SP","Cunha","-45.035278","-23.255278",NA,NA,"1071","1071","-45.035278","-23.255278",NA,NA,NA,NA,NA
"76","2021-02-08 12:52:49-03","UFRGS","ICN","041458","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Hatschbach, G","1966","10","16","América do Sul","Brasil","Est. p/ Porto Vitória","Espécie ameaçada de extinção (Criticamente em perigo).; Do Brejo",NA,NA,"Monocotyledon","Longhi-Wagner, HM","2016","09",NA,"14888","PR","União da Vitória","-51.0863990783691","-26.2299995422363","35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 12:52:49-03","UFRGS","ICN","048156","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Longhi-Wagner, HM; Irgang, BE",NA,NA,NA,"América do Sul","Brasil","turfeiras da Fazenda B. Claras Águas Claras","Espécie ameaçada de extinção (Criticamente em perigo).",NA,NA,"Monocotyledon","Longhi-Wagner, HM","2016","09",NA,"s.n.","RS","Viamão","-51.0233001708984","-30.0811004638672","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 17:09:12-03","FEPAGRO","BLA","17633","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum","Döll","LA","1967","12","14",NA,"Brasil","São João","Habitat: Em solo com água, em touceiras","BLA017633",NA,"Spermatophyta",NA,NA,NA,NA,"294","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-05-19 11:39:02-03","FEPAGRO","BLA","9096","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum","Döll","A. Pott & J. F. M. Valls",NA,NA,NA,NA,"Brasil",NA,"Exsicata sem Data de Coleta definida. Exsicata coleta-da no Verão.Habitat: Banhado em beira de mato, formando touceiras","BLA009096",NA,"Spermatophyta",NA,NA,NA,NA,NA,"Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254","59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-18 17:09:12-03","FEPAGRO","BLA","5262","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum","Döll","A. A. Araújo",NA,NA,NA,NA,"Brasil",NA,"Data de Coleta: 01/1938.","BLA005262",NA,"Spermatophyta","A. Chase",NA,NA,NA,"338","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254","59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-22 16:23:37-03","FEPAGRO","BLA","13483","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Panicum","aristellum","Panicum aristellum","Döll","H. Longhi-Wagner & B. E. Irgang","1979","07","12",NA,"Brasil","Fazenda do Sr. Calixto","Habitat: Em turfeira","BLA013483",NA,"Spermatophyta","H. Longhi-Wagner","1979","01","01",NA,"Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 10:15:00-03","IBt","SP","310843","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Souza, JP; et al.","1996","12","13",NA,"Brasil","Trilha da Pedreira",NA,"SP041946","SP041946",NA,"Rodrigues, RS","2011","03","14","849","São Paulo","Cunha","-45.004722","-23.233889",NA,NA,NA,NA,"-45.004722","-23.233889",NA,NA,NA,NA,NA
"83","2019-11-21 10:15:00-03","IBt","SP","105955","S","Plantae",NA,NA,"Poaceae","Canastra","aristella","Canastra aristella","(Döll) Zuloaga & Morrone","Kuhlmann, M","1951","11","30",NA,"Brasil","Boracéia, margem do Rio Claro",NA,"SP041945","SP041945",NA,"Rodrigues, RS","2011","03","14","2774","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455","18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
