"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"367","2020-04-27 16:09:55-03","UFES","VIES","31526","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Dias, H.M.; Serafim, J.A.S.; Santos, J.A. & Machado, U.N.","275","2007","09","18",NA,"Brasil","Bahia","Caravelas",NA,"-39.2658004760742","-17.7318992614746",NA,NA,"VIES031526","VIES031526","A.P. Chagas",NA,NA,"106553","auto","2020","04","19",NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-04-27 16:09:55-03","UFES","VIES","26854","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Gomes, F.S.; Guedes, M.L.","1091","2012","03","03",NA,"Brasil","Bahia","Esplanada","Entrada para Jandaíra.","-37.9449996948242","-11.7960996627808",NA,NA,"VIES026854","VIES026854","Gomes, F.S.",NA,NA,"51913","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-04-27 16:09:55-03","UFES","VIES","12203","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Guedes, M.L.; Silva, L.B. da; Oliveira, M.A.J.; et al.","17797","2010","10","25",NA,"Brasil","Bahia","Santa Teresinha","Serra da Jibóia.","-39.5233001708984","-12.771900177002",NA,NA,"VIES012203","VIES012203","Guedes, M.L.","822","822","25196","auto","2010","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-06-27 10:25:07-03","UFES","VIES","25283","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Gomes, J.M.L.","4323","2011","01","04",NA,"Brasil","Espírito Santo","Anchieta","Lagoa de Mãe Bá.","-40.6455993652344","-20.8057994842529",NA,NA,"VIES025283","VIES025283",NA,NA,NA,"28755","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-04-27 16:09:55-03","UFES","VIES","6434","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.","3676","1992","08","13",NA,"Brasil","Espírito Santo","Aracruz","Barra do Sahy.","-40.2733001708984","-19.8202991485596",NA,NA,"VIES006434","VIES006434","Peterle, P.L.",NA,NA,"37987","auto","2010","06","08",NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-04-27 16:09:56-03","UFES","VIES","9325","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Souza, V. de","174","1991","08","23",NA,"Brasil","Espírito Santo","Aracruz","Coqueiral.","-40.2733001708984","-19.8202991485596",NA,NA,"VIES009325","VIES009325","Garcia, F.C.P.",NA,NA,"37987","auto","1998","04","14",NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-04-27 16:09:56-03","UFES","VIES","6437","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2697","1992","02","19",NA,"Brasil","Espírito Santo","Aracruz","Portocel.","-40.2733001708984","-19.8202991485596",NA,NA,"VIES006437","VIES006437 VIES006437_1","Chagas, A.P.",NA,NA,"37987","auto","2014","09","11",NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-09-27 18:04:50-03","UFES","VIES","32014","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Luz, A.A. da","219","2004","08","31",NA,"Brasil","Espírito Santo","Baixo Guandu","Sítio Alegrete.","-41.0158004760742","-19.5188999176025",NA,NA,"VIES032014","VIES032014","Pennington, T.D.",NA,NA,"34474","auto","2006","12","20",NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-04-27 16:09:56-03","UFES","VIES","9326","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Souza, V. de","134","1991","08","19",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,"VIES009326","VIES009326","Garcia, F.C.P.",NA,NA,"41644","auto","1998","04","14",NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-04-27 16:09:56-03","UFES","VIES","6583","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.","4288","1992","12","02",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 126 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES006583","VIES006583","Chagas, A.P.",NA,NA,"41644","auto","2014","09","11",NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-04-27 16:09:56-03","UFES","VIES","6578","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","3906","1992","10","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES006578","VIES006578","Chagas, A.P.",NA,NA,"41644","auto","2014","09","11",NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-06-27 10:25:07-03","UFES","VIES","8093","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pereira, O.J.; Gomes, J.M.L. & Coelho, F.N.","4870","1993","09","21",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES008093","VIES008093","Garcia, F.C.P.",NA,NA,"41644","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-04-27 16:09:55-03","UFES","VIES","23055","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Giaretta, A.O.; Monteiro, M.M. & Ribeiro, M.","619","2009","09","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES023055","VIES023055","Oliveira, A.G.",NA,NA,"41644","auto","2011","02","03",NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-04-27 16:09:56-03","UFES","VIES","15546","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Pereira, O.J.; Assis, A.M.","6218","2000","04","29",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES015546","VIES015546 VIES015546_1","Chagas, A.P.",NA,NA,"41644","auto","2014","04","25",NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-09-27 18:04:50-03","UFES","VIES","37220","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Souza, W.O.; Machado, J.O. & Alves-Araújo, A.","115","2013","08","22",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES037220","VIES037220","A.P. Chagas",NA,NA,"41644","auto","2016","10","19",NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-04-27 16:09:55-03","UFES","VIES","24003","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Ribeiro, M.; Menezes, L.F.T.; Oliveira, I.R. & Amaral, M.V.","85","2010","02","09",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica de Córrego Grande.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES024003","VIES024003","Ribeiro, M.",NA,NA,"41644","auto","2010","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-04-27 16:09:56-03","UFES","VIES","40842","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Dutra, V.F.; Cardoso, W.C.","878","2017","05","26",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,"VIES040842","VIES040842","Chagas, A.P.",NA,NA,"48150","auto","2019","05","02",NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-04-27 16:09:56-03","UFES","VIES","40841","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Dutra, V.F.; Cardoso, W.C.","877","2017","05","26",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,"VIES040841","VIES040841","Chagas, A.P.",NA,NA,"48150","auto","2019","05","02",NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-04-27 16:09:56-03","UFES","VIES","16639","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Pereira, O.J.; Espindula, E.","6419","2000","08","23",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,"VIES016639","VIES016639","Chagas, A.P.",NA,NA,"48150","auto","2014","09","11",NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-04-27 16:09:55-03","UFES","VIES","16519","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pereira, O.J.; Espindula, E.","6876","2001","03","14",NA,"Brasil","Espírito Santo","Domingos Martins","Fazenda Candelária.","-40.6591987609863","-20.3633003234863",NA,NA,"VIES016519","VIES016519","Peterle, P.L.",NA,NA,"48150","auto","2010","06","08",NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-04-27 16:09:55-03","UFES","VIES","15303","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Gomes, J.M.L.","1875","1993","05","23",NA,"Brasil","Espírito Santo","Domingos Martins","Panelas.","-40.6591987609863","-20.3633003234863",NA,NA,"VIES015303","VIES015303","Peterle, P.L.",NA,NA,"48150","auto","2010","06","08",NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-04-27 16:09:55-03","UFES","VIES","16645","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pereira, O.J.; Espindula, E.","6397","2000","08","23",NA,"Brasil","Espírito Santo","Domingos Martins","Vila Perobas.","-40.6591987609863","-20.3633003234863",NA,NA,"VIES016645","VIES016645","Peterle, P.L.",NA,NA,"48150","auto","2010","06","08",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-06-27 10:25:07-03","UFES","VIES","40850","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Dutra, V.F.; Thomaz, L.D.; Gomes, J.M.L.; Cardoso, W.C.; Freitas, V.C. & Wandekoken, D.T.","886","2017","05","29",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES040850","VIES040850",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-06-27 10:25:07-03","UFES","VIES","40852","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Dutra, V.F.; Thomaz, L.D.; Gomes, J.M.L.; Cardoso, W.C.; Freitas, V.C. & Wandekoken, D.T.","888","2017","05","29",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES040852","VIES040852",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-06-27 10:25:07-03","UFES","VIES","40855","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Dutra, V.F.; Thomaz, L.D.; Gomes, J.M.L.; Cardoso, W.C.; Freitas, V.C. & Wandekoken, D.T.","891","2017","05","29",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES040855","VIES040855",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-06-27 10:25:07-03","UFES","VIES","40846","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Dutra, V.F.; Thomaz, L.D.; Gomes, J.M.L.; Cardoso, W.C.; Freitas, V.C. & Wandekoken, D.T.","882","2017","05","29",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES040846","VIES040846",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-09-27 18:04:50-03","UFES","VIES","17455","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Peterle, P.L.; Dutra, S.S.","16","2008","12","23",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017455","VIES017455","Peterle, P.L.",NA,NA,"28401","auto","2008","12","23",NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-02-12 18:12:10-03","UFES","VIES","27959","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Peterle, P.L.; Valadares, R.T. & Chagas, A.P.","s.n.","2010","10","26",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES027959","VIES027959","Peterle, P.L.",NA,NA,"28401","auto","2010","10","26",NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-04-27 16:09:56-03","UFES","VIES","4352","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Vinha, P.C.","899","1990","05","10",NA,"Brasil","Espírito Santo","Itapemirim","Itaoca.","-40.8339004516602","-21.011100769043",NA,NA,"VIES004352","VIES004352 VIES004352_1","Lima, H.C. de",NA,NA,"28626","auto","2008","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-04-27 16:09:56-03","UFES","VIES","9067","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Pereira, O.J.; Gomes, J.M.L. & Castro, R.","6463","2000","08","29",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"VIES009067","VIES009067","Chagas, A.P.",NA,NA,"48094","auto","2009","09","11",NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-09-27 18:04:50-03","UFES","VIES","9999","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pereira, O.J.; Assis, A.M.","5756","1996","12","16",NA,"Brasil","Espírito Santo","Linhares","Degredo.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES009999","VIES009999","Pereira, O.J.",NA,NA,"48094","auto","1996","12","16",NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-04-27 16:09:55-03","UFES","VIES","11946","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Pereira, O.J.; Menezes, L.F.T.; Martins, R.F.A. & Oliveira, A.G.","7476","2007","03","29",NA,"Brasil","Espírito Santo","Linhares","Degredo.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES011946","VIES011946","Rossini, J.",NA,NA,"48094","auto","2011","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-04-27 16:09:55-03","UFES","VIES","29312","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Jesus, M.C.F.","389","2010","11","02",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES029312",NA,"Menezes, L.F.T.",NA,NA,"48094","auto","2011","09","19",NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-04-27 16:09:56-03","UFES","VIES","9330","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Souza, V. de","385","1992","10","27",NA,"Brasil","Espírito Santo","Linhares","Povoação.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES009330","VIES009330","A.P. Chagas",NA,NA,"48094","auto","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-04-27 16:09:55-03","UFES","VIES","17617","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Weiler Júnior, I.; Fraga, C.N.","127","1995","02","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES017617","VIES017617","Weiler Júnior, I.",NA,NA,"48094","auto","1995","02","11",NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-04-27 16:09:56-03","UFES","VIES","32013","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Folli, D.A.","5037","2005","03","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES032013","VIES032013","Pennington, T.D.",NA,NA,"48094","auto","2010","12","01",NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-04-27 16:09:56-03","UFES","VIES","9332","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Farias, G.L.","653","1993","12","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES009332","VIES009332","Garcia, F.C.P.",NA,NA,"48094","auto","1998","04","14",NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-04-27 16:09:56-03","UFES","VIES","9329","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Folli, D.A.","481","1983","12","07",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES009329","VIES009329","A.P. Chagas",NA,NA,"48094","auto","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-04-27 16:09:56-03","UFES","VIES","9328","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Folli, D.A.","38","1978","09","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES009328","VIES009328","A.P. Chagas",NA,NA,"48094","auto","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-04-27 16:09:56-03","UFES","VIES","9327","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Folli, D.A.","1390","1991","08","27",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES009327","VIES009327","A.P. Chagas",NA,NA,"48094","auto","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-04-27 16:09:56-03","UFES","VIES","40918","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Souza, W.O.; Luber, J.; Alves-Araújo, A. & Pena, N.T.L.","441","2015","05","05",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,"VIES040918","VIES040918","A.P. Chagas",NA,NA,"42400","auto","2018","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-04-27 16:09:56-03","UFES","VIES","40375","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Silva, L.A.; Freitas, J.; Luber, J. & Oliveira, W.","590","2015","03","25",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefate.","-40.4006004333496","-18.710599899292",NA,NA,"VIES040375","VIES040375","Castro, M.A.","553","553","42400","auto","2017","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-04-27 16:09:55-03","UFES","VIES","18743","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Gomes, J.M.L.; Valadares, R.T.","3391","2009","08","16",NA,"Brasil","Espírito Santo","Presidente Kennedy",NA,"-41.0466995239258","-21.0988998413086",NA,NA,"VIES018743",NA,"Gomes, J.M.L.",NA,NA,"24088","auto","2009","08","16",NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-06-27 10:25:07-03","UFES","VIES","40512","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Dutra, V.F.; Chagas, A.P.","873","2017","05","05",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"VIES040512","VIES040512",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-04-27 16:09:55-03","UFES","VIES","10521","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Kollmann, L.J.C.; Bausen, E. & Pizziolo, W.","3881","2001","06","12",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"VIES010521","VIES010521","Chagas, A.P.","1030","1030","23813","auto","2013","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-04-27 16:09:56-03","UFES","VIES","40497","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Dutra, V.F.; Chagas, A.P.","858","2017","05","05",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"VIES040497","VIES040497","Chagas, A.P.",NA,NA,"23813","auto","2017","05","05",NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-04-27 16:09:56-03","UFES","VIES","40498","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Dutra, V.F.; Chagas, A.P.","859","2017","05","05",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"VIES040498","VIES040498","Chagas, A.P.",NA,NA,"23813","auto","2017","05","05",NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-06-27 10:25:07-03","UFES","VIES","40505","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Dutra, V.F.; Chagas, A.P.","866","2017","05","05",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"VIES040505","VIES040505",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-06-27 10:25:07-03","UFES","VIES","35364","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Chagas, A.P.; Sarnaglia Junior, V.B. & Lírio, E.J.","60","2012","10",NA,NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES035364","VIES035364","Chagas, A.P.",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-04-27 16:09:55-03","UFES","VIES","24011","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Ribeiro, M.; Oliveira, A.G.; Andrade, R.C.; Menezes, L.F.T. & Deleon","21","2009","08","28",NA,"Brasil","Espírito Santo","São Mateus","Bairro Quadrado.","-39.8588981628418","-18.716100692749",NA,NA,"VIES024011","VIES024011","Rossini, J.",NA,NA,"56510","auto","2011","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-04-27 16:09:55-03","UFES","VIES","37986","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Vazzoler, C.B.; et al.","10","2016","02","15",NA,"Brasil","Espírito Santo","Serra","Área de Proteção Ambiental Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES037986",NA,NA,NA,NA,"16451","auto","2016","02","15",NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-06-27 10:25:07-03","UFES","VIES","18132","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda",NA,"Inga subnuda","Salzm. ex Benth.","Azevedo, A.R.; Passamani, F.","81","1996",NA,NA,NA,"Brasil","Espírito Santo","Serra","Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES018132","VIES018132","Passamani, F.; Azevedo, A.R.",NA,NA,"16451","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-04-27 16:09:56-03","UFES","VIES","12832","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","subnuda","Inga subnuda subnuda","Salzm. ex Benth.","Rodrigues, I.D.","176","1999","11","29",NA,"Brasil","Espírito Santo","Serra","Nova Almeida.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES012832","VIES012832","Chagas, A.P.",NA,NA,"16451","auto","2014","09","11",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-04-27 16:09:56-03","UFES","VIES","12835","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Rodrigues, I.D.","93","1999","06","17",NA,"Brasil","Espírito Santo","Serra","Nova Almeida.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES012835","VIES012835","Lima, H.C. de",NA,NA,"16451","auto","2008","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-06-27 10:25:07-03","UFES","VIES","12831","S","Plantae",NA,NA,"Fabaceae","Inga","subnuda","luschnathiana","Inga subnuda luschnathiana","(Benth.) T.D.Penn.","Borgo, J.H.","4","2000","01","06",NA,"Brasil","Espírito Santo","Serra","Nova Almeida.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES012831","VIES012831 VIES012831_1","Lima, H.C. de",NA,NA,"16451","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
