"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","typeStatus","class","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","sex"
"272","2020-12-21 16:19:44-03","MBM","MBM","428256","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Lozano, E.D.","2017",NA,NA,"Lozano, E.D.; Noguchi, G.; Silva, J.M.; Noguchi, G.; Silva, J.M.","3736","2017","08","08","Brazil","Paraná","Castro","PCH Castro, no entorno","-50.1165","-24.729944","-50.1165","-24.729944",NA,NA,"Epífita pendente, 1 m, flores alvas.; Floresta Ombrófila Mista Montana.","MBM428256",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:19:44-03","MBM","MBM","5283","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","4992",NA,NA,NA,"Brazil","Paraná",NA,"s",NA,NA,NA,NA,NA,NA,NA,"MBM005283","MBM005283",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:19:44-03","MBM","MBM","77124","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Kummrow, R.","1994","1982","09","13","Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM077124","MBM077124",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:19:44-03","MBM","MBM","72038","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Kummrow, R.","1538","1981","08","19","Brazil","Paraná","Lapa","Capão Bonito","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM072038","MBM072038",NA,NA,NA,"49965","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:19:44-03","MBM","MBM","77128","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Kummrow, R.","1984","1982","09","02","Brazil","Paraná","Lapa","Capão Bonito","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM077128","MBM077128",NA,NA,NA,"49965","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:19:44-03","MBM","MBM","111568","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Cordeiro, J.; et al.; et al.","301","1986","07","10","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM111568","MBM111568",NA,NA,NA,"30514","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:19:44-03","MBM","MBM","180698","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Britez, R.M.",NA,NA,NA,"Britez, R.M.","s.n.","1991","11","09","Brazil","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM180698",NA,NA,NA,NA,"12577","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:19:44-03","MBM","MBM","72041","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","11605","1964","09","27","Brazil","Paraná","Ponta Grossa","Estrada velha Rodovia do Café-Itaiacoca","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM072041","MBM072041",NA,NA,NA,"46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:19:44-03","MBM","MBM","136703","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Souza, W.S.","s.n.","1986","06","17","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM136703","MBM136703",NA,NA,NA,"31353","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:19:44-03","MBM","MBM","149912","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55545","1991","06","15","Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, Vale Verde","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,"MBM149912","MBM149912",NA,NA,NA,"15056","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:19:44-03","MBM","MBM","370683","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Kaehler, M.","2018","06",NA,"Motta, J.T.","351","1986","09","03","Brazil","Paraná","Araucária","Represa do Passaúna, T. Coelho","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"Epífita, flor alva.; Mata secundária.","MBM370683","MBM370683",NA,NA,NA,"21346","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:19:44-03","MBM","MBM","45960","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","3436","1953","06","16","Brazil","Paraná","Bocaiúva do Sul","Carijó","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM045960","MBM045960",NA,NA,NA,"61623","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:19:44-03","MBM","MBM","10319","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","19518","1968","07","17","Brazil","Paraná","Campina Grande do Sul","Picada ao Morro Caratuva, Lagoa","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM010319","MBM010319",NA,NA,NA,"55154","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:19:44-03","MBM","MBM","206640","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","1478","1996","08","17","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM206640","MBM206640",NA,NA,NA,"55154","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:19:44-03","MBM","MBM","370521","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Kaehler, M.","2018","06",NA,"Dombrowski, L.T.","6429","1976","09","22","Brazil","Paraná","Campo Largo","São Luiz do Purunã","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"Epífita, não frequente.; Interior da mata.","MBM370521","MBM370521",NA,NA,NA,"53742","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:19:44-03","MBM","MBM","180697","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","5393","1974","11",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM180697",NA,NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:19:44-03","MBM","MBM","180693","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Ribas, O.S.",NA,NA,NA,"Stellfeld, C.","1273","1947","09","08","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM180693",NA,NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:19:44-03","MBM","MBM","111569","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Cordeiro, J.; et al.; et al.","331","1986","07","31","Brazil","Paraná","Curitiba","Lago Azul","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM111569","MBM111569",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:19:44-03","MBM","MBM","31197","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","32786","1973","10","30","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM031197","MBM031197",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:19:44-03","MBM","MBM","68368","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Ferreira, L.F.","67","1974","09","19","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM068368","MBM068368",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:19:44-03","MBM","MBM","94290","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Oliveira, P.I.","812","1984","08","23","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM094290","MBM094290",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:19:44-03","MBM","MBM","47931","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","37388","1975","10","31","Brazil","Paraná","Curitiba","Uberaba de Baixo","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM047931","MBM047931",NA,NA,NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:19:44-03","MBM","MBM","31201","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","32270","1973","08","08","Brazil","Paraná","Morretes","Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM031201","MBM031201",NA,NA,NA,"30514","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:19:44-03","MBM","MBM","6635","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Koczicki, C.","23","1967","12","26","Brazil","Paraná","Paula Freitas","Paula Freitas","-50.9380989074707","-26.2082996368408",NA,NA,NA,NA,NA,"MBM006635","MBM006635",NA,NA,NA,"23054","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:19:44-03","MBM","MBM","180694","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","2094","1968","06","05","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM180694",NA,NA,NA,NA,"12577","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:19:44-03","MBM","MBM","45967","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Hatschbach, G.","11605","1964","09","27","Brazil","Paraná","Ponta Grossa","Estrada Velha, Rodovia do Café - Itaiacoca","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM045967","MBM045967",NA,NA,NA,"46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:19:44-03","MBM","MBM","180696","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Britez, R.M.",NA,NA,NA,"Souza, W.S.; et al.; et al.","s.n.","1986","07","17","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM180696",NA,NA,NA,NA,"31353","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:19:44-03","MBM","MBM","424234","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Jesus, J.M.A.","2019","10","03","Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","1772","2019","08","09","Brazil","Paraná","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Terrícola, flor branca.; Floresta Ombrófila Mista.","MBM424234",NA,NA,NA,NA,"56988","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:19:44-03","MBM","MBM","178228","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Waechter, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1179","1988","12","27","Brazil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM178228","MBM178228",NA,NA,NA,"30776","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:19:44-03","MBM","MBM","139911","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Zappi, D.C.; Taylor, N.P.",NA,NA,NA,"Klein, R.M.; et al.; et al.","8225","1969","03","11","Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM139911","MBM139911",NA,NA,NA,"27000","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:19:44-03","MBM","MBM","171579","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Taylor, N.P.",NA,NA,NA,"Aguilar, O.T.; et al.; et al.","5735","1978","06","30","Brazil","São Paulo","Mairiporã","Serra da Cantareira","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"MBM171579","MBM171579",NA,NA,NA,"15840","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-01 15:33:01-03","PUC-RIO","FCAB","7615","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","R. Reis","2016","10","10","Haroldo C. de Lima; Pablo J.F.P. Rodrigues; Fernanda F. Negreiros; Ivo P.L. de Souza","8319","2016","08","03","Brasil","Rio de Janeiro","Miguel Pereira","Reserva Biológica do Tinguá., Estrada do Orbel II.","-43.424167","-22.5425","-43.424167","-22.5425","848","848","Epífita com frutos alvacentos. Muito comum nas grutas e áreas úmidas.","FCAB007615",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556920","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"C|Gaudichaud",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio-Grande. Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Herbier Impérial du Brésil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556920' target='other'> <mi>dwc_moreinfo</mi></a>","P04556920","P04556920_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1301",NA
"305","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556921","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556921' target='other'> <mi>dwc_moreinfo</mi></a>","P04556921","P04556921_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"306","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556924","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Puiggari",NA,"1885","6","1","Brasil","São Paulo",NA,"Bresil; prov. de São Paulo, sitio de João Coelho. Camino da Ribeira. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556924' target='other'> <mi>dwc_moreinfo</mi></a>","P04556924","P04556924_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"307","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556925","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Dusén, P.",NA,"1908","12","9","Brasil","Paraná",NA,"Serrinha. Paraná, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"Plantae Brasilienses. . Recu le 25 Février 1937 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556925' target='other'> <mi>dwc_moreinfo</mi></a>","P04556925","P04556925_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7334",NA
"308","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556927","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Gaudichaud",NA,"1831","1","1","Brasil","Santa Catarina",NA,"Brésil. Ste. Catherine. Santa Catarina, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556927' target='other'> <mi>dwc_moreinfo</mi></a>","P04556927","P04556927_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"249",NA
"309","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556931","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Regnell",NA,"1861","1","1","Brasil",NA,NA,"Pedra Branca. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556931' target='other'> <mi>dwc_moreinfo</mi></a>","P04556931","P04556931_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"III 626",NA
"310","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556928","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Burchell, W.J.",NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de Kew 187 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556928' target='other'> <mi>dwc_moreinfo</mi></a>","P04556928","P04556928_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3690",NA
"311","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556929","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Glaziou, A.",NA,"1883","9","3","Brasil","Rio de Janeiro",NA,"Brésil. Serra do Tingua. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. Prélévemnt appareil vegétatit pour Pr Kluge (Allemagne) M. Malplanche 1993 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556929' target='other'> <mi>dwc_moreinfo</mi></a>","P04556929","P04556929_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"14860 A",NA
"312","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556930","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Glaziou, A.",NA,"1883","1","1","Brasil",NA,NA,"Plantes des environs de Rio de Janeiro et d´ Ouro Preto, Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Reçu le 6 Aoüt 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556930' target='other'> <mi>dwc_moreinfo</mi></a>","P04556930","P04556930_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"14861",NA
"313","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556922","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Puiggari",NA,"1885","8","1","Brasil","São Paulo","Apiaí","Brésil, Prov. de São Paulo. Apiahy. Chacorra del Oro. Apiaí, São Paulo, Sudeste, Brasil, América do Sul","-48.8400001525879","-24.5",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556922' target='other'> <mi>dwc_moreinfo</mi></a>","P04556922","P04556922_01",NA,NA,NA,"37738","auto",NA,"hb",NA,NA,NA,NA,NA,"2",NA
"314","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556923","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Glaziou, A.",NA,"1883","6","5","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Rio Janeiro. São Cristovão a Petrópolis. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,". . donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556923' target='other'> <mi>dwc_moreinfo</mi></a>","P04556923","P04556923_01",NA,NA,NA,"57442","auto",NA,"hb",NA,NA,NA,NA,NA,"14861",NA
"315","2015-09-04 16:04:02-03","MNHN","RECOLNAT_MNHN_P","P04556919","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Rambo, B.",NA,"1949","7","2","Brasil","Rio Grande do Sul","Esperança do Sul","Esperança pr. Montenegro. Esperança do Sul, Rio Grande do Sul, Sul, Brasil, América do Sul","-53.9921989440918","-27.3553009033203",NA,NA,NA,NA,"Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556919' target='other'> <mi>dwc_moreinfo</mi></a>","P04556919","P04556919_01",NA,NA,NA,"12905","auto",NA,"hb",NA,NA,NA,NA,NA,"42352",NA
"316","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556926","PreservedSpecimen",NA,"Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","île Sta Catherina. Florianópolis, Santa Catarina, Sul, Brasil, América do Sul","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556926' target='other'> <mi>dwc_moreinfo</mi></a>","P04556926","P04556926_01",NA,NA,NA,"27000","auto",NA,"hb",NA,NA,NA,NA,NA,"293",NA
"317","2020-10-01 14:16:04-03","JBB","HEPH","32344","S","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott","Maruyama, A","2016","07","08","Maruyama, A; Cicco, L","478","2016","07","08","Brasil","São Paulo","Cunha",NA,"-45.013611","-23.228611","-45.013611","-23.228611","1087","1087",NA,NA,NA,"Dicotyledon","Caryophyllales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-10-01 14:16:04-03","JBB","HEPH","5764","S","Plantae","Cactaceae","Rhipsalis","houlletiana","Rhipsalis houlletiana","Lem.","Hatschbach, G","1997","10","21","Cordeiro, J","331","1986","07","31","Brasil","Paraná","Curitiba","Lago Azul","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Caryophyllales",NA,"25180","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-11 11:34:14-03","UFMG","BHCB","42402","PreservedSpecimen","Plantae","Cactaceae","Lepismium","houlletianum","Lepismium houlletianum","(Lem.) Barthlott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
