"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"93","2015-09-04 01:04:54-03","MNHN","RECOLNAT_MNHN_P","P02608665","PreservedSpecimen",NA,"Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Irwin, H.S.|Sodestrom, T.R.","1964","10","19",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02608665' target='other'> <mi>dwc_moreinfo</mi></a>","P02608665",NA,NA,NA,"(Trin.) Chase",NA,"Goiás",NA,"Brésil. Serra do Caiapó, ca. 35km S of Caiaponia on road to Jataí.","-51.78333","-17.2","P02608665_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7039",NA,NA
"94","2020-10-01 14:26:54-03","JBB","HEPH","13718","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Munhoz, CBR","1997","11","01","Southern America","Brasil",NA,NA,NA,NA,"548","Monocotyledon","Poales","Steud.","Chacon, RG","Goiás","Alto Paraíso de Goiás","BR 010 8Km a direita de Alto Paraíso sentido Teresina Água Fria 3","-47.509167","-14.091111",NA,NA,"451","451","-47.509167","-14.091111","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-01 14:26:54-03","JBB","HEPH","13725","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Munhoz, CBR","1997","11","01","Southern America","Brasil",NA,NA,NA,NA,"555","Monocotyledon","Poales","Steud.","Chacon, RG","Goiás","Alto Paraíso de Goiás","BR 010 8Km a direita de Alto Paraíso sentido Teresina Água Fria 1","-47.509167","-14.0725",NA,NA,"460","460","-47.509167","-14.0725","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-10-01 14:26:54-03","JBB","HEPH","16786","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Rodrigues Silva, R","1998","11","19","Southern America","Brasil",NA,NA,"Planta perene",NA,"89","Monocotyledon","Poales","Steud.","Rodrigues Silva, R","Distrito Federal","Brasília","ARIE do Santuário de Vida Silvestre do Riacho Fundo","-47.947222","-15.847222",NA,NA,"1000","1000","-47.947222","-15.847222","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-01 14:26:54-03","JBB","HEPH","18579","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Rodrigues Silva, R","2002","11","01","Southern America","Brasil",NA,NA,NA,NA,"712","Monocotyledon","Poales","Steud.","Rodrigues Silva, R","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.881111","-15.880556",NA,NA,"1010","1010","-47.881111","-15.880556","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-01 14:26:54-03","JBB","HEPH","31415","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Munhoz, CBR; Rodrigues, N; Ramos, KMO","1999","10","13","Southern America","Brasil",NA,NA,"Ocasional",NA,"757","Monocotyledon","Poales","Steud.","Oliveira, RC","Distrito Federal","Brasília","Fazenda Água Limpa, Divisa com o Cristo Redentor (Jardim Botânico de Brasília) e o IBGE","-47.905556","-15.929278",NA,NA,NA,NA,"-47.905556","-15.929278","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-01 14:26:54-03","JBB","HEPH","23362","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Chacon, RG","2007","09","28","Southern America","Brasil",NA,NA,"Erva perene e cespitosa",NA,"156","Monocotyledon","Poales","Steud.","Chacon, RG","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, área do poção, queimada em 20/08/2007.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"100","2020-10-01 14:26:54-03","JBB","HEPH","23379","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Chacon, RG","2007","10","05","Southern America","Brasil",NA,NA,"Pilosidade ferrugínea",NA,"173","Monocotyledon","Poales","Steud.","Chacon, RG","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, área do poção, queimada em 20/08/2007.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"101","2017-02-14 08:24:09-02","JBB","HEPH","27472","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Carvalho, FJ de","2010","09","15","Southern America","Brasil",NA,NA,NA,NA,"202","Monocotyledon","Poales","Steud.","Rodrigues, RS","Distrito Federal","Brasília","Nucleo Rural Rio Preto","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2017","01","19","70570","auto",NA,NA,NA,NA,NA
"102","2020-10-01 14:26:54-03","JBB","HEPH","5642","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Silva, JCS","1985","11","16","Southern America","Brasil",NA,NA,NA,NA,"474","Monocotyledon","Poales","Steud.","Rodrigues Silva, R","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,"1985",NA,NA,"44724","auto",NA,NA,NA,NA,NA
"103","2020-10-01 14:26:54-03","JBB","HEPH","6377","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Silva, JCS","1984","11","27","Southern America","Brasil",NA,NA,NA,NA,"473","Monocotyledon","Poales","Steud.","Rodrigues Silva, R","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,"1984",NA,NA,"44724","auto",NA,NA,NA,NA,NA
"104","2020-10-01 14:26:54-03","JBB","HEPH","6687","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Salles, AEH","1989","10","01","Southern America","Brasil",NA,NA,NA,NA,"1362","Monocotyledon","Poales","Steud.","Oliveira, RC","Minas Gerais","Paracatu","80km de Paracatu, Reserva da Campo","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,NA,"1989",NA,NA,"72344","auto",NA,NA,NA,NA,NA
"105","2020-10-01 14:26:54-03","JBB","HEPH","6688","S","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Salles, AEH; Valente, I; et al.","1989","10","01","Southern America","Brasil",NA,NA,NA,NA,"1363","Monocotyledon","Poales","Steud.","Filgueiras, TS","Minas Gerais","Paracatu","Entre Ribeiros a 80km de Paracatu, Reservas nºs 2 e 3","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,NA,"1996","11","05","72344","auto",NA,NA,NA,NA,NA
"106","2020-12-11 11:45:11-03","UFMG","BHCB","107509","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Mendes, MS","2007","02","02","Southern America","Brasil",NA,NA,"Herbáceo.; Campo sujo.","BHCB018825","8","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Itabirito","Região da Gerdal, próximo a BR-040, Mina Várzea do Lopes.","-43.932508","-20.301681",NA,NA,"1260","1260","-43.932508","-20.301681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:45:11-03","UFMG","BHCB","11459","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Botelho, LM","1987","11","15","Southern America","Brasil",NA,NA,"Herbáceo, flores ferrugíneas; Campo rupestre","BHCB018831","s.n.","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda, Km 2 da estrada de Moeda","-43.966667","-20.3",NA,NA,"1550","1550","-43.966667","-20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:45:11-03","UFMG","BHCB","11487","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Madureira, BD","1987","11","15","Southern America","Brasil",NA,NA,"Herbáceo, flores ferrugíneas; Campo rupestre","BHCB018830","s.n.","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda, Km 2 da estrada de Moeda","-43.966667","-20.3",NA,NA,"1550","1550","-43.966667","-20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:45:11-03","UFMG","BHCB","11504","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Morais, AC","1987","11","15","Southern America","Brasil",NA,NA,"Herbáceo; Campo rupestre","BHCB018829","s.n.","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda, Km 2","-43.966667","-20.3",NA,NA,NA,NA,"-43.966667","-20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:45:11-03","UFMG","BHCB","11643","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Silveira, L","1987","11","15","Southern America","Brasil",NA,NA,"Herbáceo; Campo úmido","BHCB018812","s.n.","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda., Km 2, BR 040, BH Moeda","-43.966667","-20.3",NA,NA,"1550","1550","-43.966667","-20.3","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:45:11-03","UFMG","BHCB","119963","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Batista, JAN; Ramalho, AJ; Borges, KS","2007","12","07","Southern America","Brasil",NA,NA,"Em campo limpo seco em encosta pedregosa. Solo areno-argiloso, raso, com algum cascalho sobre a superfície.","BHCB018809","2282","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda, Entrada para Moeda, cerca de 33 km S de Belo Horizonte a partir do entrocamento do anel rodoviário com a BR-040. Morros a esquerda da pista em direção a Moeda, cerca de 1 km após o entroncamento com a BR-040.","-43.960025","-20.271953",NA,NA,"1399","1399","-43.960025","-20.271953","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:45:11-03","UFMG","BHCB","119998","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Batista, JAN; Ramalho, AJ; Borges, KS","2007","12","07","Southern America","Brasil",NA,NA,"Em campo limpo seco em encosta pedregosa. Solo areno-argiloso, raso, com algum cascalho sobre a superfície.","BHCB018810","2317","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda, Entrada para Moeda, cerca de 33 Km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR-040. Morros a esquerda da pista em direção a Moeda, cerca de 2 km após o entroncamento.","-43.956394","-20.277778",NA,NA,"1331","1331","-43.956394","-20.277778","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:45:11-03","UFMG","BHCB","135253","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Mendes, MS; Brina, AE; Ranieri, BD; et al.","2008","08",NA,"Southern America","Brasil",NA,NA,"Herbáceo; Cerrado","BHCB018807","580","Monocotyledon",NA,"(Trin.) Chase",NA,"Bahia","Caetité","Região de Brejinho das Ametistas, Área da Bahia Mineração","-42.556944","-14.323333",NA,NA,"1084","1084","-42.556944","-14.323333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:45:11-03","UFMG","BHCB","135323","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Mendes, MS; Carvalho, WAC","2008","01","23","Southern America","Brasil",NA,NA,"herbáceo; Cerrado",NA,"s.n.","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Três Marias","Votorantin Metais.","-45.232778","-18.185",NA,NA,"525","525","-45.232778","-18.185","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:45:11-03","UFMG","BHCB","17269","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Filgueiras, TS","1984","10","05","Southern America","Brasil",NA,NA,"Local recentemente queimado, brejo","BHCB018813","1145","Monocotyledon",NA,"(Trin.) Chase",NA,"Distrito Federal",NA,"Cabeça do Veado, Brejo próxmo a Cabeça do Veado",NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:45:11-03","UFMG","BHCB","191506","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Paiva, JAM; Silva, E; Rodrigues, GS","2017","11","30","Southern America","Brasil",NA,NA,"Erva, 0,45 m. Fruto castanho. Fruto com indumentos (pilosos) castanhos. Afloramento Quartzítico em contato com Itabirito.; Campo Rupestre Quartzítico","BHCB191506","1576","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Congonhas","RPPN Faria","-43.853056","-20.448889",NA,NA,"1165","1165","-43.853056","-20.448889","2018","08","02",NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:45:11-03","UFMG","BHCB","25853","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Tameirão Neto, E; Werneck, MS","1994","11","22","Southern America","Brasil",NA,NA,"Herbáceo; Cerrado","BHCB018814","1615","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Perdizes","Unidade de Concervação de Galheiro - CEMIG., Cerrado Céu do Cavalo","-47.156667","-19.226944",NA,NA,NA,NA,"-47.156667","-19.226944","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:45:11-03","UFMG","BHCB","49567","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Lombardi, JA","1999","10","22","Southern America","Brasil",NA,NA,"Erva, inflorescências amareladas.; Campo rupestre sobre canga.","BHCB018816","3320","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Nova Lima","Retiro das Pedras","-43.983611","-20.096944",NA,NA,NA,NA,"-43.983611","-20.096944","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:45:11-03","UFMG","BHCB","68290","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Mota, RC da","2001","10","21","Southern America","Brasil",NA,NA,"Erva terrestre.; Planta coletada em campo rupestre","BHCB018815","1415","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Estrada que liga a BR 040 a Moeda","-43.950567","-20.288903",NA,NA,NA,NA,"-43.950567","-20.288903","2004","03",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:45:11-03","UFMG","BHCB","75432","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Viana, PL","2001","11","06","Southern America","Brasil",NA,NA,"Canga nodular. Coletada em área queimada aprox. 4 meses antes dessa coleta","BHCB018823","363","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Brumadinho","Retiro das Pedras, Serra da Calçada","-43.983611","-20.093056",NA,NA,"1400","1400","-43.983611","-20.093056","2002","11",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:45:11-03","UFMG","BHCB","73014","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Gomes, M","1893","11","21","Southern America","Brasil",NA,NA,"Campo","BHCB018820","1421","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,"1983",NA,NA,"19939","auto",NA,NA,NA,NA,NA
"122","2020-12-11 11:45:11-03","UFMG","BHCB","73208","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Ferreira, MB","1971","10","30","Southern America","Brasil",NA,NA,"Ca. 80cm de altura, inflorescência muito pilosa, pelos amarelos; Cerrado","BHCB018821","692","Monocotyledon",NA,"(Trin.) Chase",NA,"Distrito Federal","Brasília","Águas-Emendadas","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"123","2020-12-11 11:45:11-03","UFMG","BHCB","4436","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Grandi, TSM; Andrade, PM de","1982","10","27","Southern America","Brasil",NA,NA,"Herbáceo; Campo rupestre","BHCB018832","1205","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"1986",NA,NA,"29211","auto",NA,NA,NA,NA,NA
"124","2020-12-11 11:45:11-03","UFMG","BHCB","85446","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Viana, PL; Mota, RC da; Carvalho, FA","2002","11","15","Southern America","Brasil",NA,NA,"Recemo ferrugíneos.; Em campo limpo recém queimado.","BHCB018824","922","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirao do Campo","-43.4249992370605","-19.0372009277344",NA,NA,"1100","1100",NA,NA,"2003","05",NA,"60318","auto",NA,NA,NA,NA,NA
"125","2020-12-11 11:45:11-03","UFMG","BHCB","49928","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Stehmann, JR","1999","11","18","Southern America","Brasil",NA,NA,"Erva cespitosa, crescendo em campo.","BHCB018819","2622","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Brumadinho","Retiro das Pedras","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,"2007","01",NA,"26639","auto",NA,NA,NA,NA,NA
"126","2020-12-11 11:45:11-03","UFMG","BHCB","101244","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Viana, PL; Mota, RC da; Faria, FS","2005","04","23","Southern America","Brasil",NA,NA,"Planta cepitosa, inflorescências castanhas.; Em campo rupestre.","BHCB018822","2188","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Catas Altas","RPPN Caraça, Subida para o Pico Inficcionado.","-43.4075012207031","-20.0746994018555",NA,NA,"1700","1700",NA,NA,"2006","09",NA,"11966","auto",NA,NA,NA,NA,NA
"127","2020-12-11 11:45:11-03","UFMG","BHCB","9248","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Paula, JA; et al.","1986","11","29","Southern America","Brasil",NA,NA,"Herbáceo; Campo rupestre","BHCB018818","s.n.","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,"2007","01",NA,"14750","auto",NA,NA,NA,NA,NA
"128","2020-12-11 11:45:11-03","UFMG","BHCB","6799","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Grandi, TSM; et al.","1985","10","05","Southern America","Brasil",NA,NA,"Herbáceo; Campo rupestre","BHCB018827","1971","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA
"129","2020-12-11 11:45:11-03","UFMG","BHCB","11401","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Vasconcelos, MF de","1987","11","15","Southern America","Brasil",NA,NA,"Herbáceo; Campo rupestre, beirada de barranco","BHCB018811","s.n.","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"1550","1550",NA,NA,"1997",NA,NA,"14750","auto",NA,NA,NA,NA,NA
"130","2020-12-11 11:45:11-03","UFMG","BHCB","18988","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Grandi, TSM; Porto de Paula, LM","1990","10","01","Southern America","Brasil",NA,NA,"Herbáceo, inflorescência ferrugínea; Campo rupestre","BHCB018828","17","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"1350","1350",NA,NA,"1990","11","12","14750","auto",NA,NA,NA,NA,NA
"131","2020-12-11 11:45:11-03","UFMG","BHCB","73023","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Markgraf, F","1938","11","16","Southern America","Brasil",NA,NA,"Canga","BHCB018826","3535","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Belo Horizonte","Serra da Mutuca","-43.937801361084","-19.9207992553711",NA,NA,"1400","1400",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"132","2020-12-11 11:45:11-03","UFMG","BHCB","10022","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Braga, MMN; Peliciani, M","1986","10","11","Southern America","Brasil",NA,NA,"Herbáceo; Campo rupestre","BHCB018808","s.n.","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Santa Bárbara","Serra do Caraça, Cascatinha","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,"1996","11","23","33136","auto",NA,NA,NA,NA,NA
"133","2020-12-11 11:45:11-03","UFMG","BHCB","27258","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pereira, M","1995","02","14","Southern America","Brasil",NA,NA,"Herbáceo, sementes com intensa pilosidade marrom-dourado; Campo rupestre","BHCB018817","s.n.","Monocotyledon",NA,"(Trin.) Chase",NA,"Minas Gerais","Santana do Riacho","Serra do Cipó, Parque Nacional da Serra do Cipó, região do Alto Palácio, a cerca de 3 km da casa do IBAMA, alforamentos da Canelas de Ema Gigantes","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"1997",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"134","2009-08-21 06:48:00-03","MO","MOBOT","2953002","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Howard S. Irwin|Thomas R. Soderstrom","1964","10","19","South America","Brazil",NA,NA,NA,NA,"Irwin 7039",NA,NA,"(Trin.) Chase","T.S. Filgueiras","Goiás",NA,"Serra do Caiapó. Campo slopes, ca. 35 km S of Caiaponia on road to Jataí. Occasional","-51.78333","-17.2",NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2014-09-01 13:13:00-03","MO","MOBOT","1115812","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Livia Silveira","1987","11","15","South America","Brazil",NA,NA,NA,NA,"Silveira 11643",NA,NA,"(Trin.) Chase","Gerrit Davidse (MO)",NA,NA,"Campo umido. Serra da Moeda -Moeda - MG. Herbaceo. Km 2, BR BH-Moeda. grama ou capim.","-43.96666","-20.3",NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1115857","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","M.F. de Vasconcelos","1987","11","15","South America","Brazil",NA,NA,NA,NA,"Vasconcelos 11401",NA,NA,"(Trin.) Chase","Gerrit Davidse (MO)",NA,NA,"Campe rupestre - beirada de barrance. Herbaceo. Serra da moeda-Moeda -M.G.",NA,NA,NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","1121733","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Pereira, M.|et al.","1995","2","14","South America","Brazil",NA,NA,NA,NA,"Pereira Neto BHCB27258",NA,NA,"(Trin.) Chase","Gerrit Davidse (MO)",NA,NA,"Parque Nacional da Serra do Cipo, Regiao de alto Palacio, a cerca de 3 km da casa do IBAMA, afloramentos de Canelas de LEma Gigantes, MG. Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"138","2014-09-05 21:05:00-03","MO","MOBOT","1121741","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","E. Tameirão Neto","1994","11","22","South America","Brazil",NA,NA,NA,NA,"Tameirão Neto 1615",NA,NA,"(Trin.) Chase","Gerrit Davidse (MO)",NA,NA,"Perdizes-MG. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"139","2015-08-13 05:50:00-03","MO","MOBOT","227766","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","R.M. Harley|et al.","1974","1","16","South America","Brazil",NA,NA,NA,NA,"Harley 15084",NA,NA,"(Trin.) Chase",NA,"Bahia",NA,"Ca. 6 km N Rio de Contas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2011-02-26 17:14:00-03","MO","MOBOT","227776","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Tarciso S. Filgueiras","1980","9","15","South America","Brazil",NA,NA,NA,NA,"Filgueiras 796",NA,NA,"(Trin.) Chase",NA,"Distrito Federal",NA,"Cristo Redentor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","227786","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Howard S. Irwin|et al.","1965","11","2","South America","Brazil",NA,NA,NA,NA,"Irwin 9811",NA,NA,"(Trin.) Chase",NA,"Goiás",NA,"Mpio. Cristalina, 6 km S Cristalina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2012-04-20 15:35:00-03","MO","MOBOT","227796","PreservedSpecimen","Plantae","Poaceae","Mesosetum","ferrugineum","Mesosetum ferrugineum","Robert J.A. Goodland","1965","10","22","South America","Brazil",NA,NA,NA,NA,"Goodland 63",NA,NA,"(Trin.) Chase",NA,"Minas Gerais",NA,"Mpio. Lagoa Santa, Jaguara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
