"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","identifiedBy","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"122","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772821","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Solomon JC; et al.","1982","02","14","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772821","NL-U1772821","Dep. of Amambay, Paraque Nacional Cerro Cora, Many isolated flat-topped sandstone hills.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772821 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"123","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772822","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Zardini EM","1989","09","09","Paraguay",NA,NA,"-56.25","-25.8","-56.25","-25.8",NA,NA,"NL-U1772822","NL-U1772822","Guaira, Cordillera de Ybytyruzu, road Melgarejo-Antena, 5 kms N of Antena.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772822 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"124","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772823","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Zardini EM","1989","06","11","Paraguay",NA,NA,"-57.15","-25.9","-57.15","-25.9",NA,NA,"NL-U1772823","NL-U1772823","Paraguari, Acahay Massif, gallery forest along creek on eastern side of massif.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772823 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"125","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772824","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Zardini EM; Velázquez R","1990","01","27","Paraguay",NA,NA,"-57.416667","-25.283333","-57.416667","-25.283333",NA,NA,"NL-U1772824","NL-U1772824","Paraguari, Estero del Ypoa, 20 km W of Carepequa, north of Pacheco, gallery forest around Estero.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772824 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"126","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772825","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Zardini EM; Velázquez R","1991","02","09","Paraguay",NA,NA,"-56.766667","-26","-56.766667","-26.0",NA,NA,"NL-U1772825","NL-U1772825","Paraguari, National Park Ybycu'i. Northeastern area of park, Arroyo Corrientes, Salto Mbocaruzu, gallery forest.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"127","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772829","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Irwin HS; Souza R; Grear JW; Reis dos Santos R","1966","05","02","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772829","NL-U1772829","Plants of the planalto do Brazil, Estado de Goias, Gallery forest, Corrego Itaquera, ca. 30 km N. of Formosa, Goias.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772829 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"128","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772830","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Irwin HS; Maxwell H; Wasshausen DC","1968","02","25","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772830","NL-U1772830","Plants of the planalto do Brasil, Serra do Espianaco, gallery forest and adjacent wet campo, serra de Espinhaco at Lapinha, Minas Gerais, ca. 2 km N of Serro on Road (Mg 2) to Diamantina.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772830 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"129","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772831","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Irwin HS; et al.","1970","03","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772831","NL-U1772831","Plants of the planalto do Brasil, Estado de Minas Gerais, Serra do Cabral, Gallery and adjacent cut-over cerrado, ca. 2km N. of Joaquim Felicio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"130","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772835","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Belém RP; Aguiar AM","1965","07","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772835","NL-U1772835","Bahia, Rodovia, Urucuca- Ilheus, Plantacao de Cacau.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772835 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"131","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772836","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Bamps PRJ","1976","03","24","Brazil",NA,NA,"-44.583333","-22.633333","-44.583333","-22.633333",NA,NA,"NL-U1772836","NL-U1772836","San Jose de Barreiro, est. Sao Paulo, formation marecageuse en bordure de riviere.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"132","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772837","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Irwin HS; et al.","1970","03","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772837","NL-U1772837","Plants of the planalto do Brasil, Estado de Minas Gerais, Serra do Cabral, Gallery and adjacent cut-over cerrado, ca. 2km N. of Joaquim Felicio.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772837 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"133","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772838","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Harley RM; et al.","1977","03","09","Brazil",NA,NA,"-39.233333","-14.75","-39.233333","-14.75",NA,NA,"NL-U1772838","NL-U1772838","Estado da Bahia, Coastal Zone, Cpec, Itabuna, Cacau plantation behind Institute.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772838 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"134","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772839","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Prance GT; Lleras E; Coelho DF","1973","10","24","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772839","NL-U1772839","Plants of Brazilian Amazonia, State of Mato Grosso, vicinity of Buriti, chapada dos Guimaraes.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"135","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772840","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Harley RM; et al.","1977","03","09","Brazil",NA,NA,"-39.233333","-14.75","-39.233333","-14.75",NA,NA,"NL-U1772840","NL-U1772840","Estado da Bahia, Coastal Zone, Cpec, Itabuna, Cacau plantation behind Institute.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772840 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"136","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772841","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Rocha R","1980","03","07","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772841","NL-U1772841","Tijuca, Rio De Janeiro, est. da Vista Chinesa, prox, a Toca des Macacos, alto de Boa Vista.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772841 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"137","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772844","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Lanna Sobrinho JP","1965","02","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772844","NL-U1772844","Tijuca, Rio De Janeiro, Guanabara, Tijuca, Horto.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"138","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772845","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Lafasa E","1972","03","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772845","NL-U1772845","Tijuca, Rio De Janeiro, Guanabara, Gavea Pequena.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"139","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1772846","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Eupunino A","1972","03","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1772846","NL-U1772846","Itabuna, Bahia, BA. km 11 da rod. P. Seguro/ Eunapolis.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"140","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773223","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Monteagudo A; Ortíz G; Francis J R","2003","04","14","Peru","Pasco",NA,"-75.566667","-10.166667","-75.566667","-10.166667",NA,NA,"NL-U1773223","NL-U1773223","Pasco: Oxapampa. Distrito Pozuzo. Parque Nacional Yanachaga chemillen, carretera cerca a la Quebrada Misho.","Maas PJM; Maas-van de Kamer H",NA,NA,NA,NA,"Bosque primario.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773223 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae","U 0253726",NA,NA,NA
"141","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773226","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Araujo-M; Gismondi P; Flores N","2004","12","03","Bolivia","La Paz",NA,"-67.536389","-14.438889","-67.536389","-14.438889",NA,NA,"NL-U1773226","NL-U1773226","La Paz: Abel Iturralde. Parque Nacional y Area Natural de Manejo Integrado Madidi. Cerranias de los alrededores de San Buenaventura.","Maas PJM",NA,NA,NA,NA,"Bosque amzonico preandino, con Pentaplaris davidsmithii, Aiphanes aculeata, Bactris spp., Myrtaceae.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae","U 0248218",NA,NA,NA
"142","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773229","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Maceda AP; Espinoso F","2003","03","09","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,NA,"NL-U1773229","NL-U1773229","Peru. Madre de Dios, Manu Province. En la comunidad Boca Amigo.","Maas PJM; Maas-van de Kamer H",NA,NA,NA,NA,"Trocha Panteón en el mismo Cementerio a 5 m a la derecha.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773229 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae","U 0229500",NA,NA,NA
"143","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773230","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Campos J","1998","03","11","Peru","Cajamarca",NA,"-78.766667","-5.366667","-78.766667","-5.366667",NA,NA,"NL-U1773230","NL-U1773230",NA,"Maas PJM",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773230 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae","U 0049921",NA,NA,NA
"144","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773231","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Seidel R; et al.","1988","11","26","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,"NL-U1773231","NL-U1773231",NA,"Seidel R",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773231 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae","U 0138578",NA,NA,NA
"145","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773232","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Campos J; Díaz O","1996","01","19","Peru",NA,NA,"-78.716667","-5.35","-78.716667","-5.35",NA,NA,"NL-U1773232","NL-U1773232","Cajamarca: San Ignacio Prov., Distrito Huarango: Nueva Esperanza, Vegetacion secundaria.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773232 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"146","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773233","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Hodges V; Gorham J","1995","01","01","Peru",NA,NA,"-78.316667","-4.916667","-78.316667","-4.916667",NA,NA,"NL-U1773233","NL-U1773233","Amazonas: Bagua Prov., distrito Imaza, Rio Cenepa region, region nor oriental del Marion, Communidad Yamayakat riverbank.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"147","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773234","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Devia Alvarez W","1985","07","31","Colombia",NA,NA,"-76","4","-76.0","4.0",NA,NA,"NL-U1773234","NL-U1773234","Valle del Cauca: Servilla Minucipio, Via Sevilla-La Raquelita, a orilla de la quebrada la Raquelita.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773234 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"148","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773235","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Gómez A; Giraldo D; Henao B; Duque P","1991","12","28","Colombia",NA,NA,"-77.283333","5.316667","-77.283333","5.316667",NA,NA,"NL-U1773235","NL-U1773235","Choco, Ribera del Rio, Nuqui-Pangui- Rio Pangui.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773235 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"149","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773236","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Fonnegra Gomez R; Rengifo M","1994","05","31","Colombia",NA,NA,"-75.1","6.05","-75.1","6.05",NA,NA,"NL-U1773236","NL-U1773236","Antioquia, Municipio de San Luis, Vereda San Pablo, Quebrada Carbonera, Finca Aquelarre.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773236 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"150","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773237","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Madrigal B; et al.","1990","06","11","Colombia",NA,NA,"-78.5","1.761944","-78.5","1.761944",NA,NA,"NL-U1773237","NL-U1773237","Depto. de Narino, Municipio de Tumaco, Rio Chaqui, Vereda Palambi.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773237 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"151","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773261","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Fahrenholtz H","1934","07","20","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1773261","NL-U1773261","Hab: Merida; in dichte groepen langs beken.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"152","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773238","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Vásquez Chávez R; Jaramillo N","1987","07","13","Peru",NA,NA,"-70.5","-3.916667","-70.5","-3.916667",NA,NA,"NL-U1773238","NL-U1773238","Dpto. Loreto: Mariscal Castilla, Caballo cocha, bosque transicional.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773238 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"153","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773241","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Monsalve Benavides M","1987","08","19","Colombia",NA,NA,"-77","3.916667","-77.0","3.916667",NA,NA,"NL-U1773241","NL-U1773241","Valle del Gauca, Bajo Calima; Concesion Pulpapel/ Buenaventura.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773241 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"154","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773244","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Fraume M de; et al.","1985","06","03","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1773244","NL-U1773244","Flora de Caldas, Loc: Manizales, Monteleon, Cordillera Central.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773244 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"155","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773245","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Fonnegra Gomez R; Roldán FJ; Betancur JC; Betancurt A","1987","05","02","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1773245","NL-U1773245","Antioquia, Mun. Mutata: Margen izquierda del Rio Mutata.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773245 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"156","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773247","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Smith DN","1983","04","17","Peru",NA,NA,"-75.233333","-10.2","-75.233333","-10.2",NA,NA,"NL-U1773247","NL-U1773247","Pasco, Oxapampa prov., Palcazu valley, Cabeza de mono, 5-6 km west of Iscosacin.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773247 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"157","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773248","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Monsalve Benavides M","1985","03","28","Colombia",NA,NA,"-77","3.916667","-77.0","3.916667",NA,NA,"NL-U1773248","NL-U1773248","Bajo Calima; Concesion Pulpapel/Buenaventura.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773248 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"158","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773249","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Beck G","1981","03","18","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1773249","NL-U1773249","Dpto. Santa Cruz, Prov. Ichilo, santa Cruz 130 kms NW, Linea recta, puente Rio Yapacani 35 kms, hacia Puerto Grether.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773249 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"159","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773250","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Solomon JC; Stein BA; Uehling M","1984","03","22","Bolivia",NA,NA,"-67.716667","-16.183333","-67.716667","-16.183333",NA,NA,"NL-U1773250","NL-U1773250","Dpto. La Paz: prov. Nor Yungas, Corioco near Hotel Prefectural.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773250 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"160","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773251","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Wingfield RC","1978","07","15","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1773251","NL-U1773251","Flora del Estado Falcon, loc. Sierra San Luis, Los Patiecitos.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773251 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
"161","2020-02-08 10:38:51-03","NBC","NL-BOTANY","U.1773252","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","coronarium","Hedychium coronarium","J.Koenig","Forero E; Jaramillo Mejía R; Espina Z J; Palacios H","1980","03","03","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1773252","NL-U1773252","dpto. del Choco, Mun. de San Jose del Palmas, hoya del Rio Torito (afluente del Rio Habita), de clive occidental, Finca los Guaduales.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1773252 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Zingiberales","Magnoliopsidae",NA,NA,NA,NA
