"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"807","2015-12-14 21:23:00-02","MO","MOBOT","3201576","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","E. Nic Lughadha",NA,"Belén Jiménez","Jiménez 1749BJ","1996","12","5","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpa cue, pastizal sur 54450/29600. Borde del pastizal sobre suelo saturado con el bosque bajo.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2015-12-14 21:23:00-02","MO","MOBOT","3201711","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","E. Nic Lughadha",NA,"Belén Jiménez","Jiménez 1695","1996","11","18","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aguara Ñu, Ballinoti cue, Bosque en galería en contacto con el cerrado.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2015-12-14 21:23:00-02","MO","MOBOT","3201815","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","E. Nic Lughadha",NA,"Belén Jiménez","Jiménez 1749","1996","12","5","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpa cue, pastizal sur 54450/29600. Borde del pastizal sobre suelo saturado con el bosque bajo.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2008-05-27 22:02:00-03","MO","MOBOT","3201830","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","B.K. Holst, 1991 (MO)",NA,"Fátima Mereles","Mereles H. 002027","1988",NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arroyo Charara. Orilla del arroyo.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2015-12-14 21:23:00-02","MO","MOBOT","3201915","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","E. Nic Lughadha",NA,"Belén Jiménez","Jiménez 1722","1996","11","20","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jejui-mi, rumbo norte 49450/30600. Bosque bajo sobre suelo inundado.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2008-05-27 22:02:00-03","MO","MOBOT","3202816","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","M. Sobral",NA,"J.M. Silva","Silva 1298","1994",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Balneário Shangri-lá (mun. Paranguá).","3.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2015-01-21 05:46:00-02","MO","MOBOT","3454885","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","E. Nic Lughadha",NA,"E. Henz","Henz 33014","1945","12","28","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montenegro, Parecí Novo.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2008-05-27 22:02:00-03","MO","MOBOT","3454887","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","E. Nic Lughadha",NA,"Gert G. Hatschbach","Hatschbach 18214","1967","12","31","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mun. Lapa. Rio Passa Dois.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2009-02-09 14:08:00-02","MO","MOBOT","3454910","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","E. Nic Lughadha",NA,"Émile Hassler","Hassler 12446","1913","1",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In regione lacus Ypacaray.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"816","2008-05-27 22:02:00-03","MO","MOBOT","3454911","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","E. Nic Lughadha",NA,"Émile Hassler","Hassler 12446a","1913",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2008-09-20 03:32:00-03","MO","MOBOT","3494774","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","L. Jennings",NA,"Karner Hagelund","Hagelund 13686","1982","1","9","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Faxinal - Arroio dos Ratos.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2008-09-20 03:32:00-03","MO","MOBOT","3494775","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","L. Jennings",NA,"Karner Hagelund","Hagelund 13810","1982","4","3","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Faxinal - Arroio dos Ratos.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2008-09-20 03:32:00-03","MO","MOBOT","3494776","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","L. Jennings",NA,"Karner Hagelund","Hagelund 13958","1982","5","23","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Faxinal - Arroio dos Ratos. Small tree or bush on campland, rupestre.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2008-09-20 03:32:00-03","MO","MOBOT","3494781","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","L. Jennings",NA,"Gert G. Hatschbach","Hatschbach 42668","1980","1","3","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Almeida (mun. Paranaguá).",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2008-09-23 03:32:00-03","MO","MOBOT","3494782","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","L.Jennings",NA,"Gert G. Hatschbach","Hatschbach 40718","1978","1","3","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retiro Grande (mun. Campo Grande).",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2011-03-01 23:39:00-03","MO","MOBOT","2407938","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Tressens, S. G., //",NA,"Sara G. Tressens|Victor Maruñak|M.G. Pellegrini|G.E. Pieszko","Tressens 5588","1996","3","27","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Iguazu. En selva. Circuitos Cataratas",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2008-05-27 22:02:00-03","MO","MOBOT","2426193","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"* RODRIGUEZ {2º SERIE}","RODRIGUEZ {2º SERIE} 660",NA,NA,NA,"Argentina","Misiones",NA,"-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,"Santa Ana",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2010-02-15 15:39:00-02","MO","MOBOT","2441733","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Rotman, A. D., 07/",NA,"F. Biganzoli|Paola Peralta|G. Irrazabal|G. Massaccesi|B. Zucchino","Biganzoli 936","2000","3","17","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,"Predio UNLP Reserva Privada. Arroyo Liso",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2018-06-22 05:25:00-03","MO","MOBOT","2475847","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 14788","1963","4","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pinhal","700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2014-02-26 21:47:00-03","MO","MOBOT","2517432","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Diego Legrand","Legrand 3442",NA,NA,NA,"Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cercanias de la ciudad de Rivera",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2011-12-22 05:01:00-02","MO","MOBOT","2517705","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel",NA,NA,"Teodoro Rojas","Rojas 12993",NA,NA,NA,"Paraguay","Guairá",NA,"-56.45","-25.78333",NA,NA,NA,NA,NA,NA,"Villa Rica",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2011-12-10 06:40:00-02","MO","MOBOT","2517719","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","Tressens, S. G., //",NA,"Sara G. Tressens|Teuvo Ahti|Lidia I. Ferraro|Victor Maruñak","Tressens 4809","1993","12","13","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salto Piraretá",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2010-05-20 15:28:00-03","MO","MOBOT","3183747","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","G. Jolochin (MVFA)",NA,"Francesca T. Grifo","Grifo 551","1987","12","12","Argentina","Corrientes","General Paz",NA,NA,NA,NA,NA,NA,NA,NA,"Lomas de Vallejos; Estancia La Flecha. Dry forest.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"830","2013-08-23 04:12:00-03","MO","MOBOT","3454600","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","L. Jennings",NA,"W.G. Herter","Herter 1736","1933","12","4","Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atagues. In saxosis. Subsicc. ill.","200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2008-05-27 22:02:00-03","MO","MOBOT","3454877","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","E. Nic Lughadha",NA,"Dimitri Sucre","Sucre 8211","1972","1","6","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R.J. Restinga de Jacarepaguá.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2015-01-21 05:46:00-02","MO","MOBOT","3454884","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","E. Nic Lughadha",NA,"E. Henz","Henz 35683","1946","10","16","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S. Leopoldo. In silvula campestri.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2008-05-27 22:02:00-03","MO","MOBOT","3454886","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","E. Nic Lughadha",NA,"Marcos Sobral","Sobral 3713","1985","1","13","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itapuã, Viamão.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2008-05-27 22:02:00-03","MO","MOBOT","3454888","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","E. Nic Lughadha",NA,"Gert G. Hatschbach","Hatschbach 13626","1966","1","31","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mun. Paranagua: Sertãozinho.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2008-05-27 22:02:00-03","MO","MOBOT","3454889","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","E. Nic Lughadha",NA,"Keiichi Mizoguchi","Mizoguchi 391","1978","2","7","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaibõta, Mun. Itanhaen, on sandy soil by road side.","0E8",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2008-05-27 22:02:00-03","MO","MOBOT","3454894","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) Kausel","E. Nic Lughadha",NA,"Leslie R. Landrum","Landrum 4305","1982","2","18","Argentina","Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,"Ruta 38 at Rio Aguapey. Isolated forest along stream and surrounding grassland.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2008-05-27 22:02:00-03","MO","MOBOT","3201934","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","B.K. Holst, 1991 (MO)",NA,"Fátima Mereles","Mereles H. 002365","1988",NA,NA,"Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Tavai estero entrada al pueblo. En el estero.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-07-02 10:51:00-03","MO","MOBOT","3199693","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","B.K. Holst, 1991 (MO)",NA,"Isabel Basualdo","Basualdo 002259","1989","3","17","Paraguay","Caazapá",NA,"-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,"Tavai. Prop de la Fila Centurion. Bosque en galeria.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"839","2008-05-27 22:02:00-03","MO","MOBOT","3200464","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","B.K. Holst, 1991 (MO)",NA,"Nélida Soria","Soria Rey 003312","1989",NA,NA,"Paraguay","Caazapá",NA,"-55.28333","-26.16666",NA,NA,NA,NA,NA,NA,"Tavai. Prop. Trosiuk. En en bosque.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2018-11-09 11:23:00-02","MO","MOBOT","3459573","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","(DC.) D. Legrand","M.L. Kawasaki",NA,"Nélida Soria","Soria Rey 3154","1989","3","8","Paraguay","Canindeyú",NA,"-56.5","-25.6666667",NA,NA,NA,NA,NA,NA,"San José de los Arroyos. Desvio a Tebieuary.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"841","2015-01-05 10:48:00-02","MO","MOBOT","100768198","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","L. Jennings",NA,"Gert G. Hatschbach","Hatschbach 49376","1985","5","22","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Praia da Teresa.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"842","2019-01-04 14:06:00-02","MO","MOBOT","101092897","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","L. Jennings",NA,"Nélida Soria","Soria Rey 978","1985","3","20","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"La Colmena. Salto Cristal.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"843","2011-08-11 08:43:00-03","MO","MOBOT","100400764","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","L. Jennings",NA,"Nélida Soria|Rosa Degen","Soria Rey 2385","1988","10","28","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tavaí, bosque cercano al hospital.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"844","2008-05-27 22:02:00-03","MO","MOBOT","310923","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","B.K. Holst (MO)",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34979","1993","2","10","Paraguay","Paraguarí",NA,"-56.76666","-26",NA,NA,NA,NA,NA,NA,"National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"804"
"845","2008-05-27 22:02:00-03","MO","MOBOT","310948","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","B.K. Holst (MO)",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34991","1993","2","10","Paraguay","Paraguarí",NA,"-56.76666","-26",NA,NA,NA,NA,NA,NA,"National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"804"
"846","2008-05-27 22:02:00-03","MO","MOBOT","310957","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","B.K. Holst (MO)",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34992","1993","2","10","Paraguay","Paraguarí",NA,"-56.76666","-26",NA,NA,NA,NA,NA,NA,"National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"804"
"847","2008-05-27 22:02:00-03","MO","MOBOT","3199920","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","M. Sobral",NA,"O.S. Ribas","Ribas 794","1995",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ipanema (Mun. Paranaguá).","3.00000000","5.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2019-03-29 10:41:33-03","UFSM","HDCF","5098","S","Plantae","Myrtaceae","Gomidesia","palustris","Gomidesia palustris","Kausel","Sobral, M.",NA,"Longhi, S. J.",NA,"1997","07","28","Brasil","Rio Grande do Sul","Faxinal do Soturno","-53.4446983337402","-29.5746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"11227","auto",NA,NA,NA,NA,NA,NA,NA
"849","2019-06-12 09:07:06-03","UFSM","HDCF","6309","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M","2010","Figueira, M","40","2010","04","01","Brasil","Rio Grande do Sul","São Pedro do Sul","-54.436111","-29.659722","-54.436111","-29.659722",NA,NA,"04","01","localidade do Chiniquá",NA,NA,"Árvore, frequente, espécime na borda da floresta, frutos globosos, lilases; Região de encraves dos Domínios Atlântico (Floresta Estacional) e Pampa, relevo suave-ondulado",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2019-06-12 09:07:06-03","UFSM","HDCF","6352","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M; Kettenhuber, P L W","2012","Figueira, M; Kettenhuber, P L W; Diefenthäeler, J R","83","2012","03","21","Brasil","Rio Grande do Sul","São Sepé","-53.612222","-30.097778","-53.612222","-30.097778",NA,NA,"03","21","localidade da Ponta do Mato, próximo ao arroio Sanga Funda","68","68","Árvore, ocasional, isolada, aprox. 4 m de alt., frutos globosos, vináceos; Ambiente antropizado, rodeado por lavouras, inserido da transição dos Domínios Atlântico e Pampa, relevo plano",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2019-03-29 10:41:33-03","UFSM","HDCF","5338","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2015","Longhi, S. J.; Sangoi Rodrigues, T. E.",NA,"2003","09","22","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"04","15","Área da Agroseta Ltda.",NA,NA,NA,NA,NA,"América",NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"852","2019-03-29 10:41:33-03","UFSM","HDCF","5373","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Sangoi Rodrigues, T. E.",NA,"2003","02","10","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"04","15","Itapuã",NA,NA,NA,NA,NA,"América",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"853","2016-09-05 16:03:09-03","UFSM","HDCF","1971","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Marchiori, J. N. C.","19","1985","12","26","Brasil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,"04","19","Ponte do Rio Ibicuí",NA,NA,"Arvoreta na mata ciliar",NA,NA,"América",NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"854","2019-03-29 10:41:33-03","UFSM","HDCF","4011","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2015","?",NA,"1990","02","01","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"04","22",NA,NA,NA,"Coletado as margens do Rio Ibicuí-Mirim. 15",NA,NA,"América",NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA
"855","2019-03-29 10:41:33-03","UFSM","HDCF","7022","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2015","Silveira, D.",NA,"2015","03","03","Brasil","Rio Grande do Sul","Jari","-54.36","-29.34","-54.36","-29.34",NA,NA,"04","22",NA,NA,NA,"RS-315-3-8-52",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-06-12 09:07:06-03","UFSM","HDCF","6144","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M","2009","Figueira, M","CFSM9","2009","11","15","Brasil","Rio Grande do Sul","Santa Maria","-53.836111","-29.652222","-53.836111","-29.652222",NA,NA,"11","15","Distrito de Santo Antão, morro das Antenas","285","285","Arbusto, ocasional, aprox. 1,6 m de altura, flores alvas; Floresta Estacional Subtropical do Domínio Atlântico, ambiente perturbado em fase de regeneração natural, relevo ondulado",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2019-06-12 09:07:06-03","UFSM","HDCF","6796","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M","2013","Figueira, M; Diefenthäeler, J R; Souza, V C; Cadoná, S C","CFSM149","2013","01","07","Brasil","Rio Grande do Sul","Santa Maria","-53.873889","-29.627778","-53.873889","-29.627778",NA,NA,"01","07","distrito de Santo Antão, Pedra do Lagarto",NA,NA,"Árvore, ocasional, orla da mata, casca interna rosada, flores alvas; Refúgio vegetacional (em morro de arenito da formação Botucatu) circundado por Floresta Estacional Subtropical do Domínio Atlântico e campos antrópicos, relevo suave a forte-ondulad",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2016-09-05 16:03:09-03","UFSM","HDCF","672","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Longhi, S. J.","163","1979","09","20","Brasil","Paraná","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"04","19","Vila Palmira",NA,NA,NA,NA,NA,"América",NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA,NA
"859","2019-03-29 10:41:33-03","UFSM","HDCF","165","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2016","Marchiori, J. N. C.",NA,"1981","04","17","Brasil","Rio Grande do Sul","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"04","20","Chapadão",NA,NA,NA,NA,NA,"América",NA,NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA
"860","2019-03-29 10:41:33-03","UFSM","HDCF","6166","S","Plantae","Myrtaceae","Myrcia","palustris","Myrcia palustris","DC.","Figueira, M.","2011","Scipioni, M. C.",NA,"2011","02","24","Brasil","Rio Grande do Sul","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,"03","02","Fazenda Boa Vista",NA,NA,"P167; A1972",NA,NA,"América",NA,NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA
