"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"133","2019-07-26 11:41:16-03","IPA","IPA","50602","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A. St.-Hil. & Tul.","Pirani, J.R.","1994",NA,NA,"Coelho, P.","1987","01",NA,"Brasil","Pernambuco","Recife","Dois Irmãos, campus da UFRPE.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"IPA0050602",NA,"50602","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"134","2019-02-15 11:50:00-02","IPA","IPA","48742","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A. St.-Hil. & Tul.","Pirani, J.R.","1992",NA,NA,"Lima, V.C.; Gallindo, F.; Gallindo, F.","1986","04","16","Brasil","Pernambuco","Triunfo","Estrada para Serra Talhada. Propriedade Boa vista. Restos de antiga mata pluvial.","-38.1016998291016","-7.83805990219116",NA,NA,"Árvore com aproximadamente 8 m de altura. Frutos castanho-claros.","IPA0048742",NA,"208","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA
"135","2019-02-15 11:50:00-02","IPA","IPA","13937","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A. St.-Hil. & Tul.","Pirani, J.R.","1995",NA,NA,"Andrade-Lima","1966","03","28","Brasil","Pernambuco","Limoeiro","Urucuba, faz. Malhada.","-35.4502983093262","-7.87472009658813",NA,NA,"Arb. 2-3 m, frutos.","IPA0013937",NA,"66-4504","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,"19338","auto",NA,NA,NA,NA,NA
"136","2019-02-15 11:50:00-02","IPA","IPA","52959","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A. St.-Hil. & Tul.","Melo, F.F.","1999","09","26","Ferraz, E.","1992","06","18","Brasil","Pernambuco","Triunfo","Sítio Lagoa Nova, Brejo dfe Altitude, 1100m. Frequência média.","-38.1016998291016","-7.83805990219116",NA,NA,"Árvore ca. de 14m. Fruto verde/marrom,c/cheiro parecido com limão. Caules com grandes acúleos.","IPA0052959",NA,"161","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA
"137","2019-02-15 11:50:01-02","IPA","IPA","53518","S","Plantae","Rutaceae","Zanthoxylum","tenuifolium","Zanthoxylum tenuifolium","Engler","Pirani, J.R.","1994","08","04","Ferraz, E.","1992","06","20","Brasil","Pernambuco","Triunfo","Sítio olho d'água.","-38.1016998291016","-7.83805990219116",NA,NA,"Árvore ca. 12 m d altura. Frutos avermelhados. Presença de grandes acúleos no tronco.","IPA0053518",NA,"180","Southern America",NA,NA,"Plantae",NA,NA,NA,"860","860","14606","auto",NA,NA,NA,NA,NA
"138","2019-08-27 13:32:42-03","IAP","PACA-AGP","11050","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","naranjillo","Zanthoxylum naranjillo","Griseb.","J. R. Pirani","1994","01",NA,"Rambo, B.","1942","12",NA,"Brasil","RS","São Leopoldo","Tannenwald","-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: in silva Fenofase: flor","PACA011050",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"139","2019-08-27 13:32:42-03","IAP","PACA-AGP","105086","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","naranjillo","Zanthoxylum naranjillo","Griseb.","Jagmin & Sobral",NA,NA,NA,"Jagmin, N.","1997","07","29",NA,NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 825&nf;Altura: 14m; Circunferência: 49cm; Fuste: 12m.","PACA105086",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"140","2019-11-22 13:44:39-03","IAP","PACA-AGP","66620","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","naranjillo","Zanthoxylum naranjillo","Griseb.","J. R. Pirani","1994","01",NA,"A. Schinini","1972","04","16","Argentina",NA,NA,"Província Corrientes, Itat í- Ruta 12 - 6 km a Itatí",NA,NA,NA,NA,"árbol de 3 a 4m de altura","PACA066620",NA,"4490",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"141","2019-08-27 13:32:42-03","IAP","PACA-AGP","103686","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","naranjillo","Zanthoxylum naranjillo","Griseb.",NA,NA,NA,NA,"Jagmin, N.",NA,NA,NA,"Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,"XILOTECA Nº 0007X&nf;folha nova","PACA103686",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"18158","auto","Magnoliatae",NA,NA,NA,NA
"142","2019-08-27 13:32:42-03","IAP","PACA-AGP","94036","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","naranjillo","Zanthoxylum naranjillo","Griseb.","C. Mondin","1999","01",NA,"C. Mondin & A. Iob","1999","01","08","Brasil","RS","Esteio","Parque Assis Brasil","-51.17919921875","-29.861400604248",NA,NA,"HASU 7173&nf;c/ ca. 4m alt. Hábito: árvore","PACA094036",NA,"1719",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"7214","auto","Magnoliatae",NA,NA,NA,NA
"143","2019-08-27 13:32:42-03","IAP","PACA-AGP","105320","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","naranjillo","Zanthoxylum naranjillo","Griseb.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1998","10","29","Brasil","RS","Mariano Moro",NA,"-52.1472015380859","-27.3539009094238",NA,NA,"Xiloteca nº 929&nf;Altura: 9m; Circunferência: 45cm; Fuste: 7m.","PACA105320",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"9642","auto","Magnoliatae",NA,NA,NA,NA
"144","2019-08-27 13:32:42-03","IAP","PACA-AGP","105316","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","naranjillo","Zanthoxylum naranjillo","Griseb.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1998","10","27","Brasil","RS","Mariano Moro",NA,"-52.1472015380859","-27.3539009094238",NA,NA,"Xiloteca nº 924&nf;Altura: 16,90m; Circunferência: 1m; Fuste: 8,80m.","PACA105316",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"9642","auto","Magnoliatae",NA,NA,NA,NA
"145","2019-08-27 13:32:42-03","IAP","PACA-AGP","57387","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","naranjillo","Zanthoxylum naranjillo","Griseb.","J. R. Pirani","1994",NA,NA,"Camargo, O. R.","1955","12","23","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,"Habitat: in silva","PACA057387",NA,"54",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"37819","auto","Magnoliatae",NA,NA,NA,NA
"146","2019-08-27 13:32:42-03","IAP","PACA-AGP","87091","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A. St.-Hil. & Tul.","J. R. Pirani","2001",NA,NA,"Hatschbach, G.","1999","12","03","Brasil","PR","Doutor Ulysses","Sete Quedas","-49.4197006225586","-24.5680999755859",NA,NA,"árvore, 2m, flor creme, Floresta Atlântica. Fenofase: flor Hábito: árvore","PACA087091",NA,"69821",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"32237","auto","Magnoliatae",NA,NA,NA,NA
"147","2019-08-27 13:32:42-03","IAP","PACA-AGP","48027","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A. St.-Hil. & Tul.","J. R. Pirani","1997",NA,NA,"Sehnem, A.","1948","12","23","Brasil","RS","Cerro Largo",NA,"-54.7380981445312","-28.1485996246338",NA,NA,"Habitat: in silvula secundaria","PACA048027",NA,"3557",NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,"13082","auto","Magnoliatae",NA,NA,NA,NA
"148","2019-08-27 13:32:42-03","IAP","PACA-AGP","105738","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A. St.-Hil. & Tul.",NA,NA,NA,NA,"V. L. Silva","2008","01",NA,"Brasil","RS","São Francisco de Paula/Cambará",NA,NA,NA,NA,NA,"Projeto Ct Hidro Habitat: Terrícola","PACA105738",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,"1000","1000",NA,NA,"Magnoliatae",NA,NA,NA,NA
"149","2019-08-27 13:32:42-03","IAP","PACA-AGP","53258","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A. St.-Hil. & Tul.","J. R. Pirani","1997",NA,NA,"Rambo, B.","1952","11","24","Brasil","RS","São Luiz","Caaró",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor semievoluto","PACA053258",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"150","2019-08-27 13:32:42-03","IAP","PACA-AGP","53290","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A. St.-Hil. & Tul.","J. R. Pirani","1997",NA,NA,"Rambo, B.","1952","11","24","Brasil","RS","São Luiz","Caaró",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor semievoluto","PACA053290",NA,NA,NA,NA,NA,"Magnoliophyta","Santalales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"151","2020-12-20 21:19:22-03","UFV","VIC","013706","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","St Hill & Tul",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1992","06","10","Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,"Casca cinza esverdeada de bastante lenticelas em sentido vertical, com poucos aculeos na casca, casca interna durissima,bege,seca, alburno bege molhado com cheiro forte de limão, frutos imaturos verdes, bordo de foliolo com glândula.","VIC013706","VIC013706","1192",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"152","2020-12-20 21:19:22-03","UFV","VIC","018694","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","St Hill & Tul",NA,NA,NA,NA,"Mota, A.L.P.; et al.","1993","12","09","Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,"Frutos imaturos de cor verde,CAP 20+65 cm, H 11.5 m.","VIC018694","VIC018694","2133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"153","2020-12-20 21:19:22-03","UFV","VIC","008953","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","St Hill & Tul",NA,NA,NA,NA,"Garcia, M.V.B.; Vieira, M.F.","1984","09","25","Brasil","Minas Gerais","Viçosa","Campus da UFV, Apiário Central","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore de cerca de 6 m de altura, tronco espinhoso, inflorescência em paniculas, flores pequenas esverdeadas, folhas compostas imparipenadas, alternas.","VIC008953","VIC008953","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"154","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046625","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","J. R. Pirani",NA,NA,NA,"G. Hatschbach; M. Hatschbach, J. M. Silva","2002","11","20","Brazil","Mato Grosso do Sul",NA,"Guaicurus (Mun. Miranda).","-56.75","-20.083333",NA,NA,"Arbusto, 3 m, flor creme.",NA,NA,"74356",NA,NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046626","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","J. R. Pirani",NA,NA,NA,"G. Hatschbach; R. Goldenberg, E. Barbosa","1999","12","3","Brazil","Parana",NA,"Sete Quedas (Mun. Doutor Ulysses).","-49.419916","-24.567764",NA,NA,"Árvore, 12 m, flor creme.",NA,NA,"69821",NA,NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 14:44:41-03","UFJF","CESJ","60080","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","St. Hil. & Tul.","J.R. Pirani","2001",NA,NA,"G. Hatschbach; R. Goldenberg; E. Barbosa","1999","07","03","Brasil","Paraná","Doutor Ulisses","Sete Quedas","-49.4197006225586","-24.5680999755859",NA,NA,"Árvore, 12m, flor creme. Floresta atlântica.","CESJ060080",NA,"69821","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"157","2021-04-07 11:48:29-03","UFMS","CGMS","38899","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","G.A.Damasceno Jr.","2013","05","20","J.P.Costa; G.Guimarães","2012","11","30","Brasil","Mato Grosso do Sul","Corumbá","Morro São Domingos.","-57.6","-19.2769445","-57,6","-19,2769445","Inflorescência creme. Fruto ausente. Cheiro forte agradável. Habitat: Floresta estacional. Habito: Árvore. 7,00m de altura.","CGMS1068292",NA,"8",NA,NA,NA,NA,NA,NA,NA,"31052","31052",NA,NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:48:29-03","UFMS","CGMS","29135","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","J.R. Pirani",NA,NA,NA,"J.A. Ratter; A. Pott; V.J. Pott; N.C. Bueno; S.M.de Sallis; M.P. da Silva","1991","01","29","Brasil","Mato Grosso do Sul","Corumbá","Perto da rocha calcárea, Pedreira Xavier.","-57.65","-19.0166667","-57,65","-19,0166667",NA,"CGMS1058598",NA,"6518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:48:29-03","UFMS","CGMS","31593","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","J.R. Pirani","2010","06","25","D.R.C. Padilha; H.C. Vinci-Carlos; S. Ferreira","2009","12","15","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Vergínia.","-57.8333333","-22.0605556","-57,8333333","-22,0605556","Fruto marrom. Habitat: Chaco. Chaco Florestado. Solo argiloso. Relevo com elevações. Rara. Habito: Árvore. 6,00m de altura.","CGMS1061026",NA,"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:48:29-03","UFMS","CGMS","48771","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.",NA,"2020",NA,NA,"T.R.F. Sinani; T.C. Piva; N.F. Silva; J.R. Fabri; A.L.B. Sartori","2014","12","10","Brasil","Mato Grosso do Sul","Dois Irmãos do Buriti","Estrada vicinal, próximo a 1,3 km da Rodovia MS-162.","-55.3216667","-20.6741667","-55,3216667","-20,6741667",NA,"CGMS1078721",NA,"362",NA,NA,NA,NA,NA,NA,NA,"282","282",NA,NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:48:29-03","UFMS","CGMS","73507","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.",NA,NA,NA,NA,"M.R. Oliveira; G.A. Damasceno Junior, J.P.S.P. Bento","2018","11","06","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Ouro verde, beira de mata. Parque Nacional da Serra da Bodoquena","-56.8519444","-20.5969444","-56,8519444","-20,5969444",NA,"CGMS1106314",NA,"196",NA,NA,NA,NA,NA,NA,NA,"489","489",NA,NA,NA,NA,NA,NA,NA
"162","2021-04-07 11:48:29-03","UFMS","CGMS","31592","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","J.R. Pirani","2010","06","25","D.R.C. Padilha; H.C. Vinci-Carlos; S. Ferreira","2009","12","16","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Vergínia.","-57.8333333","-22.0605556","-57,8333333","-22,0605556","Fruto verde. Habitat: Chaco. Chaco Florestado. Solo argiloso. Relevo com elevações. Rara. Habito: Árvore. 5,50m de altura.","CGMS1061025",NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:48:29-03","UFMS","CGMS","29061","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","J.R. Pirani",NA,NA,NA,"A. Pott","2007","11","05","Brasil","Mato Grosso do Sul","Sete Quedas","3km E da Rodovia MS-295.","-54.9683334","-23.8875","-54,9683334","-23,8875","Botão esbranquiçado. Habitat: Floresta semidecidual. Habito: Arvoreta. 4,00m de altura.","CGMS1058522",NA,"14778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:48:29-03","UFMS","CGMS","29134","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","J.R. Pirani","2010","06","25","C.N. da Cunha; C.N. da Cunha; A. Pott; V.J. Pott; C.C. de F. Tavares","1986","12","10","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Campo Dora, Nhecolândia, Pantanal.","-56.7166667","-18.9166667","-56,7166667","-18,9166667","Área 1, salina (lagoa alcalina, salobra). Habitat: Mata semidecídua, não alagável. Solo arenoso (podzol hidromórfico) relativamente fértil. Relevo plano convexo. Frequente. Habito: Árvore. 6,00m de altura.","CGMS1058597",NA,"2093",NA,NA,NA,NA,NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-27 13:52:44-03","UFS","ASE","12536","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Pirani, JR","2001",NA,NA,"Hatschbach, G","1999","07","03","Brasil","Paraná","Doutor Ulysses","Sete Quedas","-49.419722","-24.568333","-49.419722","-24.568333","Árvore, ca de 12m, folhas compostas, imparepinada,inflorescência creme.; Árvore, ca de 12m, folhas compostas, imparepinada,inflorescência creme.; Floresta AtlÂntica","ASE0024938","ASE0024938","69821","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-27 13:52:44-03","UFS","ASE","17965","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Groppo, M","2015","10",NA,"Ferreira, EVR","2010","09","25","Brasil","Sergipe","Poço Verde","Fazenda Santa Maria da Lage","-38.183333","-10.708333","-38.183333","-10.708333","Árvore.; Árvore.; Caatinga","ASE0024467","ASE0024467","171","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-27 13:52:44-03","UFS","ASE","35581","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Freire, GS","2014","12","02","Prata, AP; Carregosa, T; Freire, GS; Déda, RM; Silva, BD; Santos, E","2014","11","10","Brasil","Sergipe","Laranjeiras","Fazenda engenho velho","-37.1011","-10.4823","-37.1011","-10.4823","Árvore. Botões florais.","ASE0003912","ASE0003912","3738","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:40:30-03","UNICAMP","UEC","171069","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","07","01","Brazil","São Paulo","Itatiba","Mata da Fazenda de Malabar (fragmento P4); área total: 12,5ha.","-46.883333","-22.916667","-46.883333","-22.916667","Árvore zoocporica; altura total: 9m; altura do fuste: 5m; PAP: 23cm.; Floresta estacional semidecidual.","UEC045306","UEC045306","2583",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"808","808",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:40:30-03","UNICAMP","UEC","63388","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Pirani, JR","2003","06",NA,"Damasceno Junior, GA","1991","11","05","Brazil","Mato Grosso do Sul","Corumbá","Morro da Bocaina","-57.6533012390137","-19.0091991424561",NA,NA,"Árvore.","UEC031150","UEC031150","154",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"170","2021-03-01 16:40:30-03","UNICAMP","UEC","30001","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Reynel, C","1993",NA,NA,"Leitão Filho, HF; Barros, RC","1979","11","19","Brazil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,"Árvore até 8m, ramos jovens e raque foliar avermelhada; flores creme. Tronco com espinhos esparsos.; Nativo em Mata nas proximidades da Vila Montes-Verdes.","UEC031154","UEC031154","10668",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"171","2021-03-01 16:40:30-03","UNICAMP","UEC","50873","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Reynel, C","1993",NA,NA,"Duzian equipe","1987","11","11","Brazil","Minas Gerais","Iturama","Estrada Alexandrita a Iturama.","-50.1955986022949","-19.728099822998",NA,NA,"Nome vulg. Arruda brava. Altura 1,50 mt, flores brancas e botões.","UEC031149","UEC031149","153",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"52356","auto",NA,NA,NA,NA,NA
"172","2021-03-01 16:40:30-03","UNICAMP","UEC","45068","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Pirani, JR","1996",NA,NA,"Hatschbach, G","1985","01","08","Brazil","Paraná","Curitiba","Capanema.","-49.2731018066406","-25.4277992248535",NA,NA,"Árvore 8m, flor creme masculina.; Do capão com Araucária.","UEC031158","UEC031158","48826",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"173","2021-03-01 16:40:30-03","UNICAMP","UEC","97667","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Pirani, JR",NA,NA,NA,"Santos, K","1997","12","18","Brazil","São Paulo","Campinas","Sub-Distrito de SOuzas.","-47.060001373291","-22.8999996185303",NA,NA,"Árvore, 5m de altura, PAP 42cm. Acúleos no córtex. Raque avermelhada. Frutos imaturos verdes. Odor nas folhas pouco pronunciado.; Floresta estacional semidecidual, Borda de mata.","UEC031156","UEC031156","290",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"174","2021-03-01 16:40:30-03","UNICAMP","UEC","82877","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Pirani, JR","1997",NA,NA,"Bernacci, LC; Metzger, JP; Goldenberg, R","1993","06","14","Brazil","São Paulo","Dourado","Morro Chato.","-48.310001373291","-22.1000003814697",NA,NA,"Árvore, material estéril.; Floresta ripária à beira do Rio Jacaré-Pepira.","UEC031153","UEC031153","34865",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"13775","auto",NA,NA,NA,NA,NA
"175","2021-03-01 16:40:30-03","UNICAMP","UEC","22280","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Reynel, C","1993",NA,NA,"Leitão Filho, HF; Martins, FR; Barros, RC","1979","11","05","Brazil","São Paulo","Joanópolis","Rodovia para Montes- Verdes.","-46.2700004577637","-22.9300003051758",NA,NA,"Árvore até 8m, ramos jovens e raque foliar avermelhada; flores brancas, jovens, em botão, unissexuais.; Mata secundária.","UEC031155","UEC031155","10606",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA
"176","2021-03-01 16:40:30-03","UNICAMP","UEC","96957","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Pirani, JR","2003","06",NA,"Rozza, AF","1995","11","17","Brazil","São Paulo","Matão","Fazenda Cambuhy - estrada que cruza o interior da Mata da Virgínia.","-48.3600006103516","-21.6000003814697",NA,NA,"Árvore, 6m, flores de cor creme.","UEC031152","UEC031152","162",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA
"177","2021-03-01 16:40:30-03","UNICAMP","UEC","72479","S","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.","Pirani, JR",NA,NA,NA,"Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","1994","11","29","Brazil","São Paulo","Votuporanga","Vizinho da Estação Experimental do IAC.","-49.9700012207031","-20.4200000762939",NA,NA,"Árvore ca. 7m de altura, caule estriado com poucos acúleos, botões esverdeados.; Floresta mesófila semidecídua.","UEC031151","UEC031151","766",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA
"178","2020-04-22 16:24:46-03","UFPB","JPB","1402","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","petiolare","Zanthoxylum petiolare","A.St.-Hil. & Tul.",NA,NA,NA,NA,"Xavier, LP","1900","01","01","Brasil","Paraíba","Areia",NA,"-35.691389","-6.963333","-35.691389","-6.963333",NA,NA,NA,"JPB1402","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,"618","618",NA,NA,NA,NA,NA,NA,NA
