"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","sex"
"90","2019-11-27 13:47:17-03","UFS","ASE","17813","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Ferreira, EVR","Ferreira, EVR","33","2010","02","23","Southern America","Brasil","Sergipe","Poço Verde","Assentamento Santa Maria da Lage","-38.0607","-10.4447",NA,"Mata de Caatinga","ASE0024385","ASE0024385","(Linn) Urb.",NA,NA,"2010","11","23",NA,NA,NA,"-38.0607","-10.4447",NA,NA,NA,NA,NA,NA
"91","2019-11-27 13:47:17-03","UFS","ASE","14121","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Bianchini, RS; Vasconcelos, LV","Silva, AG","ASE14121","1996","08","21","Southern America","Brasil","Pernambuco","Ibimirim","Estrada de Barro para Petrolândia.","-37.4124","-8.3227",NA,"Volúvel; caule anguloso; frutos imaturos com cálice persistente esverdeado de ápice arroxeado.; Volúvel; caule anguloso; frutos imaturos com cálice persistente esverdeado de ápice arroxeado.; Caatinga.","ASE0021575","ASE0021575","(Linn) Urb.",NA,NA,NA,NA,NA,NA,NA,NA,"-37.4124","-8.3227",NA,NA,NA,NA,NA,NA
"92","2020-05-26 14:30:29-03","UFCG","CSTR","6096","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Duarte, A.B.S.","Duarte, A.B.S.; Silva, C.F.","s.n.","2016","03","04",NA,"Brasil","Paraíba","Patos","Caatinga. Solo pedregoso","-37.285694","-7.057389",NA,"Trepadeira apenas com folhas verdes, sem flor e sementes, com altura de 1,5 a 2,5 metros disposta sobre outras plantas.",NA,NA,"(L.) Farwell","2","2","2016","03",NA,NA,NA,NA,"-37.285694","-7.057389",NA,NA,NA,NA,NA,NA
"93","2020-05-26 14:30:29-03","UFCG","CSTR","4197","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Lucena, M.F.A.","Medeiros, F.S.; Nóbrega, I.V.P. & Angelis, P. d'","s.n.",NA,NA,NA,NA,"Brasil","Paraíba","Patos",NA,"-37.2799987792969","-7.02443981170654",NA,"Trepadeira; Serrote de Pedro Agostinho - Serrote 03",NA,NA,"(L.) Farwell",NA,NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-05-26 14:30:29-03","UFCG","CSTR","3304","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Buril, M.T.","Gonçalves, R.F.","2","2011","04","02",NA,"Brasil","Paraíba","Santa Terezinha","Caatinga","-37.398222","-7.007417",NA,"Trepadeira herbácea, folhas membranáceas, flores com corola branca e cálice verde claro com botões f; Trilha Principal da RPPN",NA,NA,"(L.) Farwell",NA,NA,"2012","05","18",NA,NA,NA,"-37.398222","-7.007417",NA,NA,NA,NA,NA,NA
"95","2020-05-26 14:30:29-03","UFCG","CSTR","3106","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Buril, M.T.","Silva, C.F.; Ramos, J.M.","22","2012","04","21",NA,"Brasil","Paraíba","Patos","Caatinga","-37.293444","-7.0675",NA,"Trepadeira, disposta sobre outra plantas; flores verdes.; Zona Periurbana",NA,NA,"(L.) Farwell",NA,NA,"2012","04","21",NA,NA,NA,"-37.293444","-7.0675",NA,NA,NA,NA,NA,NA
"96","2020-05-26 14:30:28-03","UFCG","CSTR","3059","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Silva, C.G.","Silva, C.G.","165","2012","04","10",NA,"Brasil","Ceará","Milagres","Caatinga arbórea densa, solo arenoso argiloso","-38.940722","-7.297778",NA,"Trepadeira, folhas membranáceas, flores secas com sementes.; Fazenda Nazaré, próximo a areoeira",NA,NA,"(L.) Farwell","370","370","2012","04","10",NA,NA,NA,"-38.940722","-7.297778",NA,NA,NA,NA,NA,NA
"97","2020-05-26 14:30:29-03","UFCG","CSTR","3303","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Buril, M.T.","Moraes, A.M.","2","2011","04","02",NA,"Brasil","Paraíba","Santa Terezinha","Caatinga","-37.399028","-7.006472",NA,"Trepadeira com folhas membranáceas, flores brancas com caule verde e corola, gineceu e androceu de c; Próximo ao caminho",NA,NA,"(L.) Farwell",NA,NA,"2012","05","18",NA,NA,NA,"-37.399028","-7.006472",NA,NA,NA,NA,NA,NA
"98","2020-05-26 14:30:29-03","UFCG","CSTR","3302","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Buril, M.T.","Lucena, D.S.; Silva, C.G. & Lucena, D.S.","52","2011","03","25",NA,"Brasil","Paraíba","Santa Terezinha","Caatinga","-37.3975","-7.007",NA,"Erva trepadeira, caule marron, sépala verde, pétalas brancas, botão floral verde.; Trilha de acesso",NA,NA,"(L.) Farwell",NA,NA,"2012","05","18",NA,NA,NA,"-37.3975","-7.007",NA,NA,NA,NA,NA,NA
"99","2020-05-26 14:30:29-03","UFCG","CSTR","5442","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Lucena F","Lopes, R.; Sousa, D.F. & Rodrigues, J.","21","2014","05","15",NA,"Brasil","Paraíba","Patos","Caatinga arbórea-arbustiva densa com solo areno pedregoso","-37.2799987792969","-7.02443981170654",NA,"Trepadeira lenhosa com látex baquoso, folhas membranáceas, corola branca e cálice verde; Base da porção direita do inselberg Pedro Agostinho",NA,NA,"(L.) Farwell",NA,NA,"2014","05","15","26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-19 14:06:09-03","UFRPE","PEUFR","48880","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","G.Staples","G.E.L.Macedo; A.M.Miranda; M.S.Stapf","751","2004","04","23",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacaru.","-40.109417","-13.944722",NA,"Trepadeira volúvel, caule verde rosado, alado, folhas com pecíolo arroxeado, com alas hialinas, membranáceas, flores com pecíolo alado, cálice verde, corola, androceu e gineceu branco. Frutos imaturos verdes.","PEUFR048880",NA,"(L.) Urb.","613","613","2015","05",NA,NA,NA,NA,"40°06'33,9W","13°56'41S",NA,NA,NA,NA,NA,NA
"101","2019-11-19 14:06:09-03","UFRPE","PEUFR","49850","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","G.Staples","L.G. Sousa","216","2007","09",NA,NA,"Brasil","Pernambuco","Altinho","Comunidade de Carão","-36.092944","-8.587083",NA,"Trepadeira.","PEUFR049850",NA,"(L.) Urb.","484","484","2015","05",NA,NA,NA,NA,"36°5'34,6W","8°35'13,5S",NA,NA,NA,NA,NA,NA
"102","2019-11-19 14:06:09-03","UFRPE","PEUFR","5152","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","G.Staples","E.P. Heringer; Dárdaro de Andrade Lima; José de Paula Lanna Sobrinho, Alberto Coelho Sarmento",NA,"1971","05","03",NA,"Brasil","Pernambuco","Santa Maria da B. Vista","Próximo a Lagoa",NA,NA,NA,"Cipó sobre arbusto, caule verde - arroxeando, flores alvas.","PEUFR005152",NA,"(L.) Urb.",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-19 14:06:09-03","UFRPE","PEUFR","7695","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","G.Staples","T. Ramos; R. Monsur; R. Lyra; C.Miranda.","17","1984","05","04",NA,"Brasil","Pernambuco","Santa Maria da B. Vista",NA,NA,NA,NA,"Trepadeira, flores brancas, botões verdes.","PEUFR007695",NA,"(L.) Urb.",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-19 14:06:09-03","UFRPE","PEUFR","9688","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","G.Staples","A. Mª Miranda; F.Esteves","150","1990","02","09",NA,"Brasil","Bahia","D. Basilio","est. Ba 148",NA,NA,NA,"Trepadeira, flores brancas, frutos imaturos, baixa frequência, medicinal","PEUFR009688",NA,"(L.) Urb.",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-19 14:06:09-03","UFRPE","PEUFR","4088","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","G.Staples","E.P. Heringer; Dárdaro de Andrade Lima; José de Paula Lanna Sobrinho, Alberto Coelho Sarmento",NA,"1941","04","23",NA,"Brasil","Pernambuco","Afrânio",NA,"-41.0050010681152","-8.51500034332275",NA,"Trepadeira , flores alvas.","PEUFR004088",NA,"(L.) Urb.",NA,NA,"2015","05",NA,"43704","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-03 20:28:04-03","UFPB","JPB","23472","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Delgado-Júnior, GC; Buril, MT","Agra, MF; Barros, W","4163","1997","08","21","Southern America","Brasil","Paraíba","Serra Branca",NA,"-36.665","-7.483333",NA,NA,NA,NA,"(L.) Urb.","493","493","2011","05",NA,NA,NA,NA,"-36.665","-7.483333",NA,NA,NA,NA,NA,NA
"107","2020-04-22 16:18:52-03","UFPB","JPB","28608","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Gadelha Neto, PC","196","1992","01","01","Southern America","Brasil","Paraíba","Sousa",NA,"-38.228056","-6.759444",NA,NA,NA,NA,"(L.) Urb.","220","220",NA,NA,NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA
"108","2020-04-22 16:18:52-03","UFPB","JPB","45820","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Buril, MT","Delgado-Júnior, GC","60","2009","08","29","Southern America","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas","-36.898222","-7.470556",NA,"; DESC: Liana, volúvel",NA,NA,"(L.) Urb.","600","600",NA,NA,NA,NA,NA,NA,"-36.898222","-7.470556",NA,NA,NA,NA,NA,NA
"109","2020-04-22 16:18:52-03","UFPB","JPB","48004","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Buril, MT","Cavalcanti, D","543","2011","06","15","Southern America","Brasil","Pernambuco","Goiana","RPPN Fazenda Tabatinga, Manguezal","-34.820556","-7.606111",NA,"; HABITAT: Mata Atlântica; DESC: Trepadeira, flores alvas, frutos alvo-esverdiados.","JPB0048004",NA,"(L.) Urb.",NA,NA,"2011",NA,NA,NA,NA,NA,"-34.820556","-7.606111",NA,NA,NA,NA,NA,NA
"110","2020-04-22 16:18:52-03","UFPB","JPB","49040","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Delgado-Júnior, GC","270","2011","04","23","Southern America","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas","-36.898222","-7.470556",NA,"; DESC: Trepadeira lenhosa","JPB0049040",NA,"(L.) Urb.","600","600",NA,NA,NA,NA,NA,NA,"-36.898222","-7.470556",NA,NA,NA,NA,NA,NA
"111","2020-04-22 16:18:52-03","UFPB","JPB","20573","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Agra, MF; Silva, CA da; Medeiros, P; Cabral, S","3828","1996","06","25","Southern America","Brasil","Paraíba","Boa Vista",NA,"-36.2400016784668","-7.25943994522095",NA,"; DESC: Trepadeira.",NA,NA,"(L.) Urb.",NA,NA,NA,NA,NA,"18846","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-04-22 16:18:52-03","UFPB","JPB","21592","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Buril, MT","Agra, MF; et al.","3403","1995","06","23","Southern America","Brasil","Paraíba","Juazeirinho","Às margens da BR.","-36.5778007507324","-7.06832981109619",NA,"; HABITAT: Caatinga hiperxerófila.",NA,NA,"(L.) Urb.",NA,NA,"2014","08",NA,"25381","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-06-04 14:48:40-03","UFPB","JPB","5901","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Agra, MF","462","1984","05","16","Southern America","Brasil","Paraíba","Patos",NA,"-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,"(L.) Urb.",NA,NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-05-19 17:48:19-03","UFPB","JPB","2900","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Carneiro, F","JPB2900","1955","12","01","Southern America","Brasil","Paraíba","Pombal",NA,"-37.801700592041","-6.77027988433838",NA,NA,NA,NA,"(L.) Urb.",NA,NA,NA,NA,NA,"28929","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-15 18:05:08-03","UFPB","JPB","30231","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Veloso, TMG","275","2001","08","02","Southern America","Brasil","Paraíba","Solânea",NA,"-35.5400009155273","-6.75500011444092",NA,NA,NA,NA,"(L.) Urb.",NA,NA,NA,NA,NA,"23851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-04-22 16:18:52-03","UFPB","JPB","34094","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Gadelha Neto, PC","Gadelha Neto, PC","1352","2005","04","05","Southern America","Brasil","Paraíba","Sousa","Vale dos Dinossauros","-38.228099822998","-6.7591700553894",NA,"; DESC: Trepadeira vilúvel de ramos quadrangularis, alados; folhas simples, palmastissectas; corola campanular branca; fruto capsular globoso.",NA,NA,"(L.) Urb.",NA,NA,"2005","04","05","21208","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-04-22 16:18:52-03","UFPB","JPB","430","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Xavier, LP; Ursulino, Veloso","JPB430","1941","10","30","Southern America","Brasil","Pernambuco","Vertentes",NA,"-35.9883003234863","-7.90278005599976",NA,NA,NA,NA,"(L.) Urb.",NA,NA,NA,NA,NA,"13753","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-05 16:47:12-03","UFOP","OUPR","2963","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Staples, G.","Araújo, A.C.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"(L.) Urb.",NA,NA,"2017",NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-03-16 16:29:46-03","UNEMAT","HERBAM","5939","S","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Silva, DR","Bieski, I.G.C.; Narciso, E.A. & Silva, J.E.","1003BI-51","2012","05","15",NA,"Brasil","Mato Grosso","Juína","Chácara na Caminho Vicinal 2, Ambiente antropisado, quintal.","-58.751639","-11.385583",NA,NA,"HERBAM005939",NA,"(L.) Urb.",NA,NA,"2013","02","05",NA,NA,NA,"-58.751639","-11.385583",NA,NA,NA,NA,NA,NA
"120","2014-10-14 15:57:05-03","BS","M","M-0184753","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0184753",NA,"(L.) Urb.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA
"121","2014-10-14 15:57:05-03","BS","M","M-0184754","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0184754",NA,"(L.) Urb.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA
"122","2014-10-14 15:57:05-03","BS","M","M-0184755","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0184755",NA,"(L.) Urb.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA
"123","2014-10-14 15:57:05-03","BS","M","M-0184756","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0184756",NA,"(L.) Urb.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NOTATYPE",NA,NA,NA,NA
"124","2019-06-27 10:24:37-03","UFES","VIES","41348","S","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa",NA,"Fink, M.G.S.","22","2011","04","01",NA,"Brasil","Espírito Santo","Conceição da Barra","Comunidade Linharinho, Vegetação remanecente de mata atlântica, áreas de mata, capoeiras, brejos e eucalipto, quintais, roçados e matas. Quintal da Dona Maria.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES041348","VIES041348","(L.) Urb.",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-04-27 16:09:23-03","UFES","VIES","23851","S","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","M.T. Buril","Martins, M.L.L.","434","1994","07","23",NA,"Brasil","Rio Grande do Norte","Tibau do Sul",NA,"-35.0918998718262","-6.18666982650757",NA,NA,"VIES023851","VIES023851","(L.) Urb.",NA,NA,"2019","02","26","13790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-21 19:33:57-03","UFC","EAC","16008","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Fernandes, A.","Fernandes, A.; Vial, C.; Matos, F.J.A.","EAC16008","1989","08","27","Southern America","Brasil","Ceará",NA,"Pico Alto, Serra de Baturité",NA,NA,NA,"Trepadeira, flor alva.","EAC0016008","EAC0016008","(L.) Urb.",NA,NA,"1989","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-21 19:33:57-03","UFC","EAC","62403","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Lima-Verde, L.W.","André, W.P.P.","s.n.","2019","05","12","Southern America","Brasil","Ceará","Quixadá","Juatama","-39.0856","-5.071731",NA,NA,"EAC0062403","EAC0062403","(L.) Urb.",NA,NA,"2019","05","23",NA,NA,NA,"-39.0856","-5.071731",NA,NA,NA,NA,NA,NA
"128","2021-03-21 19:33:57-03","UFC","EAC","15352","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Nunes, E.","Nunes, E.","EAC15352","1987","06","10","Southern America","Brasil","Ceará","Fortaleza","HPM, UFC - Campus do Pici","-38.543098449707","-3.71722006797791",NA,"Trepadeira, flor branca.","EAC0015352","EAC0015352","(L.) Urb.",NA,NA,"1987","06","11","19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-21 19:33:57-03","UFC","EAC","21287","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Veloso, R.","Veloso, R.","s.n.","1994","07",NA,"Southern America","Brasil","Ceará","Fortaleza","HPM, UFC - Campus do Pici","-38.543098449707","-3.71722006797791",NA,"Erva trepadeira, flor branca.","EAC0021287","EAC0021287","(L.) Urb.",NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-21 19:33:57-03","UFC","EAC","14754","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Fernandes, A.","Cavalcanti, F.S.","s.n.","1986","01","02","Southern America","Brasil","Ceará","Fortaleza","HPM, UFC - Campus do Pici","-38.543098449707","-3.71722006797791",NA,"Trepadeira, flor branca.","EAC0014754","EAC0014754","(L.) Urb.",NA,NA,"1986","06","04","19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-21 19:33:57-03","UFC","EAC","40632","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Santos, F.D.S.","Silva, A.G.; et al.","s.n.","1996","08","21","Southern America","Brasil","Pernambuco","ibimirim","eEstrada de barro para Petrolândia.","-37.690299987793","-8.54055976867676",NA,"Volúvel, caule anguloso, fruto imaturo com cálice persistente esverdeado de ápice arroxeado.; Caatinga.","EAC0040632","EAC0040632","(L.) Urb.",NA,NA,"2015","07","03","45154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-21 19:33:57-03","UFC","EAC","54643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Castro, A.S.F.","Castro, A.S.F.","2741","2013","07","10","Southern America","Brasil","Ceará","Chorozinho","Margem da BR116.","-38.4977989196777","-4.30028009414673",NA,"Trepadeira.; Tabuleiro litorâneo.","EAC0054643","EAC0054643","(L.) Urb.",NA,NA,"2013","08",NA,"14499","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-21 19:33:57-03","UFC","EAC","23930","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Matos, F.J.A.","Cabral","s.n.","1996","06","03","Southern America","Brasil","Ceará","Fortaleza","HPM, UFC - Campus do Pici, Terreno aterrado.","-38.543098449707","-3.71722006797791",NA,"Flor branca.","EAC0023930","EAC0023930","(L.) Urb.",NA,NA,"1996","06","03","19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-21 19:33:57-03","UFC","EAC","31708","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Nunes, E.","Figueiredo, M.A.","s.n.","2002","06","02","Southern America","Brasil","Ceará","Jaguaretama","Riacho das Pedras, Solo bruno não cálcio.","-38.7668991088867","-5.61278009414673",NA,"Planta terrestre, presença de látex, a batata é medicinal, usa-se o pó em pequenas quantidades para diarréia.; Caatinga","EAC0031708","EAC0031708","(L.) Urb.",NA,NA,"2002","06","27","46003","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-21 19:33:57-03","UFC","EAC","49177","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Miranda, A.M.","Miranda, A.M.; Manso, K.","6287","2011","04","11","Southern America","Brasil","Ceará","Jaguaribe","Maciço do Pereiro","-38.621898651123","-5.89056015014648",NA,"Volúvel, caule verde-avermelhado, folha membranácea, flor branca (androceu e gineceu brancos), fruto imaturo verde, na maturação marrom, ocasional; Caatinga","EAC0049177","EAC0049177","(L.) Urb.",NA,NA,"2011","04","28","45831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-21 19:33:57-03","UFC","EAC","45489","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Nunes, E.","Pierdoná Pinto, T.M.","s.n.","2009","10","12","Southern America","Brasil","Piauí","Parnaíba","Carpina, após BR, Substrato: galhos de outra árvore","-41.7766990661621","-2.90472006797791",NA,"Trepadeira, fanerófita, flor amarela, fruto preto; Caatinga","EAC0045489","EAC0045489_1 EAC0045489_2","(L.) Urb.",NA,NA,"2011","02","08","25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:21:26-03","MBM","MBM","98144","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","operculata","Ipomoea operculata","Pinto, G.C.P.","Sarmento; Assis; Assis","766","1984","05","17","Southern America","Brazil","Rio Grande do Norte","Pau dos Ferros","Sítio Mororó","-38.2043991088867","-6.10916996002197",NA,NA,"MBM098144","MBM098144","Mart.",NA,NA,NA,NA,NA,"18844","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:21:26-03","MBM","MBM","111339","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","operculata","Ipomoea operculata","Nunes, E.","Nunes, E.","s.n.","1979","06","15","Southern America","Brazil","Maranhão","São Bernardo","São Bernardo","-42.4178009033203","-3.36139011383057",NA,NA,"MBM111339","MBM111339","Mart.",NA,NA,NA,NA,NA,"33066","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:21:32-03","MBM","MBM","354088","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","macrocarpa","Operculina macrocarpa","Guedes, M.L.","Guedes, M.L.; et al.; et al.","157738","2009","08","04","Southern America","Brazil","Bahia","Urandi","Caminho para o Rio Raízes. Ponto 01.","-42.6549987792969","-14.7714004516602",NA,"Trepadeira. Folhas digitadas. Flores com cálice glabro. Fruto cápsula. Caatinga antropizada","MBM354088","MBM354088","(L.) Urban","709","709","2009","09",NA,"28091","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
