"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","locality","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"632","2009-09-16 15:43:00-03","MO","MOBOT","3441624","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","P. Francia","1986","5",NA,"South America","Peru",NA,NA,NA,NA,"Francia 35",NA,NA,"L.","G. C. Tucker (EIU)","Fundo Carrizal, off Pan American Highway, about 2 km SE of the City of Casma.","Ancash","Casma","-78.2833333","-9.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"633","2015-02-16 09:58:00-02","MO","MOBOT","3058165","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Julio C. Betancur B.|M. Berrio","1990","9","18","South America","Colombia",NA,NA,NA,NA,"Betancur B. 1986",NA,NA,"L.","G. Davidse (MO)","Arroyo Villero, 20.5 km Tolú-Coveñas, Litoral Caribe, Golfo de Morrosquillo.","Sucre","Tolu","-76","9","0E8","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2009-08-07 05:41:00-03","MO","MOBOT","2492546","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 106",NA,NA,"L.",NA,"(Dpto.San Bernardino)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2011-05-03 17:19:00-03","MO","MOBOT","2492559","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Cornelius Osten","1915",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Osten 7419",NA,NA,"L.",NA,"San Bernardino","Cordillera",NA,"-57.25","-25.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2014-03-27 20:53:00-03","MO","MOBOT","2515329","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. Chebataroff",NA,NA,NA,"South America","Uruguay",NA,NA,NA,NA,"Chebataroff 1916",NA,NA,"L.",NA,"Toledo","Canelones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-08-01 18:19:23-03","UNESP-IBILCE","SJRP","08119","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Silva, M.R.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Herbácea, folha alterna;",NA,NA,"Tracheophyta","Poales","L.","N. Taroda-Ranga","divisa com José Bonifácio","São Paulo","Jaci","-49.5699996948242","-20.8799991607666",NA,NA,NA,"16340","auto",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"638","2020-08-01 18:19:23-03","UNESP-IBILCE","SJRP","08091","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Silva, M.R.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Herbácea, flor avermelhada;",NA,NA,"Tracheophyta","Poales","L.","N. Taroda-Ranga","entre córregos jacaré e fartura","São Paulo","José Bonifácio","-49.6800003051758","-21.0499992370605",NA,NA,NA,"36198","auto",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"639","2020-08-01 18:19:23-03","UNESP-IBILCE","SJRP","00019","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Yunie Gsuda",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Com 60 cm, inflorescência grande arroxeada;",NA,NA,"Tracheophyta","Poales","L.","C. Moura","rua jorge tibiriçá - Boa Vista","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"640","2019-08-29 16:18:56-03","UNIOESTE","UNOP","4118","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Jesus, C.S.","2016","04","23",NA,"Brasil",NA,NA,"Erva terrícola, inflorescência verde, no solo.",NA,"198",NA,NA,"L.","Jesus, C.S.","Parque Nacional do Iguaçu, Floersta Estacional Semidecidual, Trilha do Poço Preto.","Paraná","Foz do Iguaçu","-54.446083","-25.62175",NA,NA,NA,NA,NA,"-54.446083","-25.62175","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-08-29 16:18:56-03","UNIOESTE","UNOP","4087","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Jesus, C.S.","2015","11","27",NA,"Brasil",NA,NA,"Erva terrícola, inflorescência vinácea, no solo.",NA,"154",NA,NA,"L.","Jesus, C.S.","Parque Nacional do Iguaçu, Floersta Estacional Semidecidual, Trilha do Hidrante.","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,"39570","auto",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2015-05-20 10:34:27-03","UFERSA","MOSS","2712","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Oliveira, O.F. de","1981","05","11","América do Sul","Brasil",NA,NA,"herbácea rizomatosa, ruderal; solo areno-argiloso; ocasional; interesse econ. erva daniha de horta.",NA,"856",NA,NA,"L.",NA,NA,"Rio Grande do Norte","Mossoró","-37.344167","-5.1875","16","16",NA,NA,NA,"37W20'39","5S11'15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2015-05-20 10:34:27-03","UFERSA","MOSS","10899","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ribeiro, A.R.O.","2008","03","28","América do Sul","Brasil",NA,NA,"erva rizomatosa; coletada em margem de lago; substrato orgânico; frequente.",NA,"131",NA,NA,"L.","Ribeiro, A.R.O.","margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","Rio Grande do Norte","Mossoró","-37.325278","-5.199444",NA,NA,NA,NA,NA,"37W19'31","5S11'58","2008","04","18",NA,NA,NA,NA,NA,NA,NA
"644","2015-05-20 10:34:27-03","UFERSA","MOSS","9712","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ribeiro, A.R.O.","2008","01","11","América do Sul","Brasil",NA,NA,"erva cespitosa; coletado na margem de rio, antropizada, próximo a entulho de construção; solo pedregoso; muito frequente.",NA,"95",NA,NA,"L.","Ribeiro, A.R.O.","próximo à Ponte de Ferro, Rio Mossoró.","Rio Grande do Norte","Mossoró","-37.344167","-5.1875","16","16",NA,NA,NA,"37W20'39","5S11'15","2008","01","11",NA,NA,NA,NA,NA,NA,NA
"645","2015-05-20 10:34:27-03","UFERSA","MOSS","10613","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ribeiro, A.R.O.","2008","02","22","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em campo úmido, margem de rio; frequente; n.v. tiririca.",NA,"115",NA,NA,"L.","Ribeiro, A.R.O.","Sítio Pedrinha, margem do Rio Apodi-Mossoró.","Rio Grande do Norte","Governador Dix-Sept Rosado","-37.461667","-5.329722",NA,NA,NA,NA,NA,"37W27'42","5S19'47","2008","02","22",NA,NA,NA,NA,NA,NA,NA
"646","2015-05-20 10:34:27-03","UFERSA","MOSS","10911","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ribeiro, A.R.O.","2008","04","24","América do Sul","Brasil",NA,NA,"erva rizomatosa; coletada em margem de rio; substrato argiloso; frequente.",NA,"143",NA,NA,"L.","Ribeiro, A.R.O.","margem do Rio Apodi-Mossoró, próximo ao Cartódromo.","Rio Grande do Norte","Mossoró","-37.328333","-5.198889",NA,NA,NA,NA,NA,"37W19'42","5S11'56","2008","06","12",NA,NA,NA,NA,NA,NA,NA
"647","2015-05-20 10:34:27-03","UFERSA","MOSS","10929","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ribeiro, A.R.O.","2008","05","21","América do Sul","Brasil",NA,NA,"erva rizomatosa; coletada em margem de lago; gleissolo; frequente.",NA,"161",NA,NA,"L.","Ribeiro, A.R.O.","margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","Rio Grande do Norte","Mossoró","-37.325278","-5.199444",NA,NA,NA,NA,NA,"37W19'31","5S11'58","2008","06","20",NA,NA,NA,NA,NA,NA,NA
"648","2015-05-20 10:34:27-03","UFERSA","MOSS","11415","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Silva, A.S.","2009","03","09","América do Sul","Brasil",NA,NA,"erva, coletado em pastagem natural de ovinos; solo argilo-arenoso; frequente; n.v. tiririca.",NA,"87",NA,NA,"L.","Silva, A.S.","Fazenda Lagoa do Meio. Proprietário: José Lemos.","Ceará","Morada Nova","-38.3725","-5.10667",NA,NA,NA,"67042","auto",NA,NA,"2009","03","09",NA,NA,NA,NA,NA,NA,NA
"649","2015-05-20 10:34:27-03","UFERSA","MOSS","12462","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Melo Soares, R.","2005","04","11","América do Sul","Brasil",NA,NA,"vegetação antropizada; solo areno-argiloso; flor marron; n.v. tiririca.",NA,"22",NA,NA,"L.","Queiroz, R.T.; Melo, R.S.","Campus Universitário da UFRN.","Rio Grande do Norte","Natal","-35.2094","-5.795",NA,NA,NA,"12751","auto",NA,NA,"2005","04","11",NA,NA,NA,NA,NA,NA,NA
"650","2015-05-20 10:34:27-03","UFERSA","MOSS","11347","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Melo Soares, R.","2005","04","11","América do Sul","Brasil",NA,NA,"coletada em área de vegetação antropizada; solo areno-argiloso; flor marrom; n.v. tiririca.",NA,"22",NA,NA,"L.","Queiroz, R.T.","Campus Universitário da UFRN.","Rio Grande do Norte","Natal","-35.2094","-5.795",NA,NA,NA,"12751","auto",NA,NA,"2007","04","11",NA,NA,NA,NA,NA,NA,NA
"651","2020-08-31 09:20:32-03","INPA","INPA","2202","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Rodrigues, WA","1955","10","21","Southern America","Brasil",NA,NA,NA,"INPA0002202","INPA2202","Monocotyledon","Poales","L.",NA,"Praça do Congresso., Praça do Congresso. Terra firme, argiloso, praça.","Amazonas","Manaus","-60.033333","-3.083333",NA,NA,"INPA0002202 INPA0002202_e",NA,NA,"-60.033333","-3.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-08-31 09:20:32-03","INPA","INPA","2334","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Pires, JM","1952","06","28","Southern America","Brasil",NA,NA,NA,"INPA0002334","4283","Monocotyledon","Poales","L.","Schneider, LJC","Rio Maicurú, Canal Novais Filho, Rio Maiacuru. Canal Novais Filho.","Pará",NA,"-57.7","-0.3",NA,NA,"INPA0002334 INPA0002334_e INPA0002334_e1",NA,NA,"-57.7","-0.3","2017","11",NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-08-31 09:20:32-03","INPA","INPA","78775","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Junk, WJ","1975","02","27","Southern America","Brasil",NA,NA,NA,"INPA0078775","305","Monocotyledon","Poales","L.","Rodrigues, WA","Ilha Muratú, Ilha Muratú, Rio Solimões, entre Manacapuru e Manaus.","Amazonas","Iranduba","-60.210278","-3.341667","8","8","INPA0078775 INPA0078775_e",NA,NA,"-60.210278","-3.341667","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-08-31 09:20:32-03","INPA","INPA","99475","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Lowe, J","1981","05","13","Southern America","Brasil",NA,NA,NA,"INPA0099475","4157","Monocotyledon","Poales","L.","Lowe, J","Ilha Careiro, On Careiro island, in R. Amazon, 30 Km SE of Manaus. Damp hollow.","Amazonas",NA,"-59.716667","-3.15",NA,NA,"INPA0099475 INPA0099475_e",NA,NA,"-59.716667","-3.15","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-07-10 09:45:31-03","MBML","MBML-HERBARIO","1484",NA,"Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","J. M. Vimercat","1984","04","04",NA,"Brasil",NA,NA,"Herbacea de flores marrons, solo avermelhado.","MBML001484","14",NA,NA,"L.","M. Alves/15-02-2000","Próximo a Cooperativa Avícola","Espírito Santo","Santa Teresa","-40.598056","-19.931389",NA,NA,"MBML001484",NA,NA,"40W35'53","19S55'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-01-04 11:29:39-03","UEMA","SLUI","1786","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","M. R. Silva","2004","09","08",NA,"Brasil",NA,NA,NA,"SLUI001786","2","Angiospermae",NA,"L.",NA,"Universidade Estadual do Maranhão- Reserva Rosa Mochel","Maranhão","São Luís","-44.209467","-2.5747","36","36",NA,NA,NA,"44°12'34.08W","2°34'28.92S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-01-04 11:29:39-03","UEMA","SLUI","921","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","M. Alves","1992","11","27",NA,"Brasil",NA,NA,NA,"SLUI000921",NA,"Angiospermae",NA,"L.",NA,"Uema","Maranhão","São Luís","-44.209467","-2.5747","36","36","SLUI000921",NA,NA,"44°12'34.08W","2°34'28.92S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-01-04 11:29:39-03","UEMA","SLUI","4514","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A. M. Maciel","2015","11","14",NA,"Brasil",NA,NA,NA,"SLUI004514",NA,"Angiospermae",NA,"L.",NA,"Área de Proteção Ambiental de Itapiracó","Maranhão","São Luís","-44.3027992248535","-2.52972006797791",NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-12-13 08:11:31-03","ICAUFMG","MCCA","427","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","DA MATA, B.C.","2005","11","27",NA,"Brasil",NA,NA,NA,"MCCA00428",NA,NA,NA,"L.","DA MATA, B.C.","Norte de Minas.",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00428","72568","auto",NA,NA,"2005","11","27",NA,NA,NA,NA,NA,NA,NA
"660","2020-07-21 08:47:58-03","ICAUFMG","MCCA","288","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","SILVA, R.G.L.","2004","11","23",NA,"Brasil",NA,NA,NA,"MCCA00289",NA,NA,NA,"L.","SILVA, R.G.L.",NA,"Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,"2004","11","23",NA,NA,NA,NA,NA,NA,NA
"661","2021-03-04 11:05:03-03","UFRB","HURB","23287","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","longus","Cyperus longus","Dias, N.O.; Sampaio, M.R.","2019","05","21",NA,"Brasil",NA,NA,"anfíbias.","HURB000023287","32",NA,NA,"L.",NA,NA,"Bahia","Santa Terezinha","-39.5233001708984","-12.771900177002",NA,NA,"HURB000023287","25196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-03-04 11:05:03-03","UFRB","HURB","2977","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Rozados, M.A.P.","2008","06","18",NA,"Brasil",NA,NA,NA,"HURB000002977","5",NA,NA,"L.",NA,"Bairro Inocoop, rua C, área da garagem da residênc;","Bahia","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-03-04 11:05:03-03","UFRB","HURB","23795","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Jesus, V.S.de; Neves, C.B.dos; Jesus, M.das G. S. de & Jesus. M.A.de","2019","09","06",NA,"Brasil",NA,NA,"erva, flor amarela","HURB000023795","1",NA,NA,"L.",NA,"Barragem Casa Forte;","Bahia","Santa Terezinha","-39.5233001708984","-12.771900177002",NA,NA,"HURB000023795","25196","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-03-04 11:05:03-03","UFRB","HURB","2046","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Sousa, M.P.; Aona, L.Y.S.; Oliveira, R.; Santos, T.P.","2009","10","13",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> capim Dandá","HURB000002046","41",NA,NA,"L.",NA,"comunidade Quilombo;","Bahia","São Felix","-38.9721984863281","-12.604700088501",NA,NA,NA,"15190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-03-04 11:05:03-03","UFRB","HURB","1870","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Aona, L.Y.S.; et al.","1997","01","30",NA,"Brasil",NA,NA,"n.º de coleta: 97/161.","HURB000001870","97/161",NA,NA,"L.",NA,"SP 320, lago localizado na Faz. Santo Antonio; que fica do lado direito da pista no sentido","São Paulo","Estrela d'Oeste","-50.4000015258789","-20.2800006866455",NA,NA,NA,"19580","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-02-08 13:25:25-03","UFBA-IMS","HVC","2282","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","G.N.Santana","2018","04","24",NA,"Brasil",NA,NA,"Flores douradas.","HVC00002282","2",NA,NA,"L.",NA,"Horta medicinal da Unidade de Saúde da Urbis V.","Bahia","Vitória da Conquista","-40.8394012451172","-14.8661003112793",NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-06-15 15:30:09-03","UNESP-RC","HRCB","1698","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Marinis, G. de","1980","01","20",NA,"Brasil",NA,NA,"Planta cultivada no Campus Univ. de Rio Claro a partir de mudas trazidas por Arevaldo, R.A. do Planalsucar",NA,"478",NA,NA,"L.","Prata, A.P.",NA,"Rio de Janeiro","Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","09",NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-06-15 15:30:09-03","UNESP-RC","HRCB","1704","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Marinis, G. de","1980","01","20",NA,"Brasil",NA,NA,"Planta cultivada no Campus Univ. de Rio Claro a partir de mudas trazidas por Arevaldo, R.A. do Planalsucar",NA,"478",NA,NA,"L.","Prata, A.P.",NA,"Rio de Janeiro","Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","09",NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-06-15 15:30:09-03","UNESP-RC","HRCB","1556","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Dedecca, D.M.","1954","01","10",NA,"Brasil",NA,NA,"Erva daninha nos cafezais",NA,"444",NA,NA,"L.","Dedecca, D.M.","Faz. Sta. Elisa","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-06-15 15:30:09-03","UNESP-RC","HRCB","43300","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Silva-Almeida","2002","05","21",NA,"Brasil",NA,NA,"Herbácea, ca. 60 cm. Espontânea. Uso medicinal <ll>dwc_commonname:</ll> Barba-de-bode, capim barba de bode",NA,"266",NA,NA,"L.","Silva-Almeida","Bethary","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-06-15 15:30:09-03","UNESP-RC","HRCB","1022","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Vitti, H.","1965","08","25",NA,"Brasil",NA,NA,"Erva daninha que poderá ser combatida por meio de herbicidas (2-4D) <ll>dwc_commonname:</ll> Tiririca",NA,"s.n.",NA,NA,"L.","Amaral, H. do","Horta da Botânica","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,"21773","auto",NA,NA,"1965","11","10",NA,NA,NA,NA,NA,NA,NA
"672","2020-06-15 15:30:09-03","UNESP-RC","HRCB","30679","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Amorozo, M.C.M.","1998","02","28",NA,"Brasil",NA,NA,"Herbácea ruderal. Inflorescências em espigas amarronzadas. Uso popular medicinal <ll>dwc_commonname:</ll> Capim trique-trique",NA,"375",NA,NA,"L.",NA,NA,"Mato Grosso","Santo Antonio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2018-12-21 09:08:47-02","UFLA","ESAL","1896","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.60; ;; formação antrópica",NA,"62",NA,NA,"L.","Hermógenes F. L. Filho","Fazenda Boa Vista","Minas Gerais","São Gonçalo do Sapucai","-45.5952987670898","-21.8922004699707",NA,NA,NA,"18245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2018-12-21 09:08:47-02","UFLA","ESAL","11992","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.40; espiguetas amarronzadas;; ruderal",NA,"5.079",NA,NA,"L.","M. L. Gavilanes",NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2018-12-21 09:08:47-02","UFLA","ESAL","214","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Black",NA,NA,NA,NA,"?",NA,NA,"; ; ;",NA,"2695B",NA,NA,"L.","J. Gonçalves","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2018-12-21 09:08:47-02","UFLA","ESAL","10388","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","D' Angelo Neto, S",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.25; ;; ruderal",NA,"94",NA,NA,"L.","J. Gonçalves",NA,"Minas Gerais","Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2018-12-21 09:08:47-02","UFLA","ESAL","10389","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","D' Angelo Neto, S",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.15; ;; ruderal",NA,"95",NA,NA,"L.","J.Gonçalves",NA,"Minas Gerais","Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-12-19 11:18:28-03","UFG","UFG","11068","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Maciel, E.; et al.","1968","05","30",NA,"Brasil",NA,NA,NA,"UFG0011068","s.n.",NA,NA,"L.",NA,NA,"Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"UFG0011068","51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-12-19 11:18:28-03","UFG","UFG","27614","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Paula, J.R.","2004","02","11",NA,"Brasil",NA,NA,NA,"UFG0027614","38",NA,NA,"L.","Paula, J.R.",NA,"Goiás","Goiânia","-49.242472","-16.730639",NA,NA,"UFG0027614",NA,NA,"-49.242472","-16.730639","2004","06","11",NA,NA,NA,NA,NA,NA,NA
"680","2019-12-19 11:18:28-03","UFG","UFG","43198","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Ribeiro, D.; et al.","2010","03","08",NA,"Brasil",NA,NA,NA,"UFG0043198","4",NA,NA,"L.","Rizzo, J.A.",NA,"Goiás","Goiânia","-49.2538986206055","-16.6786003112793","821","821","UFG0043198","25250","auto",NA,NA,"2010","06","29",NA,NA,NA,NA,NA,NA,NA
"681","2019-12-19 11:18:28-03","UFG","UFG","27266","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","Gehrt, A.","1921","01","10",NA,"Brasil",NA,NA,NA,"UFG0027266","s.n.",NA,NA,"L.",NA,"Butantan","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UFG0027266","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2018-08-28 14:52:28-03","UPF","RSPF","1576","S","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","B.M.A. Severo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","05","20",NA,NA,NA,NA,NA,NA,NA
"683","2021-01-26 13:53:45-03","IMA","MAC","1233","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","G.L.Esteves","1979","09","25",NA,"Brasil",NA,NA,"Erva. Inflorescência marrom.","MAC0001233","561",NA,NA,"L.","A.P.Mendes","Praça do Ouricuri.","Alagoas","Maceió","-35.7352981567383","-9.6658296585083",NA,NA,NA,"34538","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2021-01-26 13:53:45-03","IMA","MAC","56430","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","rotundus","Cyperus rotundus","A.M.Miranda","1999","04","09",NA,"Brasil",NA,NA,"Erva. Segmentos vegetativos verdes. Inflorescência amarronzada. Frequente.; Caatinga.","MAC0056430","3237",NA,NA,"L.","M.Alves",NA,"Pernambuco","Ilha de Fernando de noronha.","-32.685556","-4.400833",NA,NA,NA,NA,NA,"-32.685556","-4.400833","2004","07",NA,NA,NA,NA,NA,NA,NA,NA
