"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"399","2018-01-18 13:47:00-02","MO","MOBOT","1536017","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Michael H. Nee","Nee 40543",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2018-01-18 13:45:00-02","MO","MOBOT","1789084","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","D. De la Quintana|Renate Seidel|F. Bascopé|Alejandro Araujo M.|Marcelino Villanueva","De la Quintana 474","2002","2","10","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, parcela permanente y alrededores, al lado de la senda turística que sale al Tuichi.","-67.65","-14.6077778",NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","02-13",NA
"401","2018-01-18 13:43:00-02","MO","MOBOT","1852507","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","Manuel J. Macía|et al.","Macía 5751","2001","10","27","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, mediana pendiente, próximo al río Tequeje","-68.03333","-14.46666",NA,NA,"515.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2018-01-18 13:45:00-02","MO","MOBOT","1854016","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 4019","2002","1","24","Bolivia","La Paz","Franz Tamayo","Parque Madidi, orilla izquierda Río Quendeque, una hora del campamento Retamas. Bosque bajo en bajío , abundantes bejucos, abundacia de Calatahea y Asplundia en sotobosque herbáceo. Dosel aprox. 15 m. Parcela Temporal de Muestreo (01 ha) 2.","-67.79527","-14.09",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","02-01",NA
"403","2018-01-18 13:43:00-02","MO","MOBOT","1859144","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","Manuel J. Macía|et al.","Macía 4051","2001","4","29","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme bien drenado algo elevado, región de Tumupasa","-69.01666","-14.76666",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2018-01-18 13:43:00-02","MO","MOBOT","1859366","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","Manuel J. Macía|et al.","Macía 5096","2001","6","27","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.76666","-14.45",NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2018-01-18 13:44:00-02","MO","MOBOT","1860037","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","Manuel J. Macía|et al.","Macía 5134","2001","6","28","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-68.73333","-13.6",NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2018-01-18 13:43:00-02","MO","MOBOT","100676388","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Adriana Sanjinés","Sanjinés Asturizaga 105","1998","12","3","Bolivia","Beni","Cercado","Laguna Siquero II.","-64.9833333","-14.65",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"407","2018-01-18 13:44:00-02","MO","MOBOT","1861452","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","Narel Paniagua Zambrana|Alfredo F. Fuentes|Alejandro Araujo M.|M.H. Calzadilla|Héctor Cabrera|Fabiola Torrico|Justino Navi|L. Quetehuari|Leopoldo Lucia|Marcelino Villanueva","Paniagua Zambrana 5076","2002","10","5","Bolivia","La Paz","Franz Tamayo","Parque Nacional-ANMI Madidi. Arroyo Rudidi, sobre el río Tuichi. Bosque amazónico estacional preandino en ladera de colina con dominancia de Arecaceae (Phytelephas macrocarpa, Oenocarpus bataua) Burseraceae y Annonaceae. Parcela Temporal de Muestreo (0.1 ha) 59.","-67.9827778","-14.3575",NA,NA,"470.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","02-19",NA
"408","2018-05-26 05:31:00-03","MO","MOBOT","2535390","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Michael H. Nee|M. A. Sundue","Nee 51992","2002","3","27","Bolivia","Santa Cruz","Andrés Ibáñez","6 km NW of highway at Tarumá and bridge over Río Piraí, along Quebrada Salada and old mule trail and current pipeline from Santa Cruz to Bermejo and Samaipata. Steep slopes with semi-deciduous, subtropical forest with Anadenanthera macrocarpa, Vitex pseudolea, easternmost foothills of the Andes.","-63.51666","-18.1",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2018-01-18 13:45:00-02","MO","MOBOT","2598860","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","D. Choque A.|L. Cayola|Noel Cuevas|Evert Cuevas","Choque Ajata 216","2005","3","20","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. NW de Apolo.","-68.69025","-14.5486111",NA,NA,"979.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-15",NA
"410","2020-09-04 10:11:00-03","MO","MOBOT","2879878","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1806","2005","10","1","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, Encuentro Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.53","-14.2411111",NA,NA,"667.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-29",NA
"411","2018-01-18 13:46:00-02","MO","MOBOT","3026499","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","A. Fuentes (LPB)","I. Loza|L. Cayola|G. Chive|E. Segundo|B. Sánchez|A. Urbano","Loza Rivera 123","2006","5","28","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7414166","-14.1478889",NA,NA,"1248.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","06-03",NA
"412","2018-01-18 13:47:00-02","MO","MOBOT","3228547","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Alwyn H. Gentry","Gentry 73842","1991","5","14","Bolivia","Santa Cruz",NA,"Perseverancia, forest along Río Negro.","-62.6166667","-14.6333333",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"413","2018-01-18 13:47:00-02","MO","MOBOT","3228675","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Michael H. Nee","Nee 53116","2005","5","22","Bolivia","Santa Cruz","Andrés Ibáñez","Dry forest on steep slopes above cabañas at Angostura, above Santa Cruz-Comarapa highway at last rocky narrows before the Río Piraí emerges into the hills of unconsolidated sediments. Angostura, steep slopes with deciduous forest of Chrysophyllum gonocarpum, Astronium, Anadenanthera macrocarpa.","-63.51666","-18.16666",NA,NA,"75.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2018-01-18 13:48:00-02","MO","MOBOT","3497921","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Aquilino Molina","Molina 18","2005","7","17","Bolivia","Santa Cruz","Ichilo","Reserva Forestal el Chore. Zona intervenida por Colonos, sobre el camino del Sindicato el Totaí parcela # 42 al 56, con cultivos agricolas.","-64.2313889","-16.7816667",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"415","2018-01-18 13:48:00-02","MO","MOBOT","87488","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"James C. Solomon","Solomon 14208","1985","9","1","Bolivia","Santa Cruz","Ichilo","Estancia San Rafael de Amboró. Ca. 30 km SE of Buena Vista along the Río Surutú. Disturbed moist tropical forest on low hills.","-63.6","-17.6",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","85-95",NA
"416","2018-01-18 13:46:00-02","MO","MOBOT","90813","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Timothy J. Killeen","Killeen 4014","1992","5","30","Bolivia","Pando","Madre de Dios","Concesión de Mobil Oil, orillos del Río Madre de Dios. Bosque riberaño, talvez inundado periodicamente por periodos breves, terraza alta. Bosque alto con arboles hasta 35 m; Ceiba pentandra es comun y Hevea brasilensis y Guadua species. Muestras preservadas en alcohol.","-67.33333","-11.5",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","43",NA
"417","2018-01-18 13:49:00-02","MO","MOBOT","935511","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"René Guillén V.|S. Coria","Guillén Villarroel 1951","1994","6","27","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, a 2000 m al NE de la casa, en el cerro de la pista. Bosque caducifolio estacional. Suelos franco arenosos con presencia de humus y grava.","-61.02861","-14.77944",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2018-01-18 13:49:00-02","MO","MOBOT","968161","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"René Guillén V.|F. Mayle|Pablo Solíz|Juan Surubí","Guillén Villarroel 4105","1995","8","24","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado.; a 6,4 km al N del campamento La Poza del Tigre, sobre el camino al Aserradero Choré.","-61.145","-14.4122222",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"419","2018-01-18 13:49:00-02","MO","MOBOT","979411","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"René Guillén V.|et al.","Guillén Villarroel 3954","1995","8","14","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Bella Vista, a 200 m de la laguna Bella-vista sobre el camino hacia la comunidad. Bosque húmedo de altura. Suelos arcillo limosos con presencia de arena.","-61.5630556","-13.6002778",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"420","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","29554","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"A.A. Rezende","710.0","1999","10","18","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Liana, vegetativa.;",NA,NA,"Tracheophyta","Fabales","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"421","2019-03-29 10:41:21-03","UFSM","HDCF","5727","S","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J. F. Mador","Scipioni, M. C.","Scipioni, M. C.",NA,"2007","01","15","Brasil","Rio Grande do Sul","Itaara","Reserva no Ibicui-mirim","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"2007","01","15","17818","auto",NA,NA,NA,NA,NA
"422","2019-09-27 09:50:54-03","UNIOESTE","UNOP","10372","S","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi","Rauber, C.R.","Rauber, C.R.; Wink, J.G.; Zabotti, K.; Conceição, L.H.S.M.; Wink, J.G.; Zabotti, K.; Conceição, L.H.S.M.","407","2019","06","26","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Borda do Parque","-53.842556","-25.149972","-53.842556","-25.149972",NA,NA,"Trepadeira, fruto avermelhado",NA,NA,NA,NA,NA,NA,NA,NA,"2019","09","20",NA,NA,NA,NA,NA,NA,NA
"423","2021-01-10 20:41:56-03","INPA","INPA","245908","S","Plantae","Leguminosae-Caes","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","Vaz, AMSF de F.","Velloso, HP","901","1944","05","08","Brasil","Bahia","Ilhéus","Pirataquissé","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"INPA0245908","INPA0245908 INPA0245908_e","Dicotyledon","Fabales","Southern America",NA,NA,NA,"1977","08","16","61245","auto",NA,NA,NA,NA,NA
"424","2020-08-31 08:51:12-03","INPA","INPA","88094","S","Plantae","Leguminosae-Caes","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","Wunderlin, RP","Hatschbach, GG","19393","1968","06",NA,"Brasil","Paraná","Laranjeiras do Sul","Rio Iguaçu, prox. a barra do Perdido.","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,"INPA0088094","INPA0088094 INPA0088094_e","Dicotyledon","Fabales","Southern America",NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"425","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","40703",NA,"Plantae","Leguminosae Caesalpinoideae","Bauhinia","microstachya","Bauhinia microstachya var. massambabensis","Vaz","Angela Fonseca/11-VIII-1977","D. Sucre","1509","1967","06","27","Brasil","Rio de Janeiro","Cabo Frio","Morro da Camboa","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"Cipó heliófilo, crescendo por cima de árvores e arbustos. Fruto imaturo avermelhado","MBML040703","MBML040703",NA,NA,NA,NA,"var. massambabensis",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA
"426","2020-07-13 19:40:25-03","MBML","MBML-HERBARIO","40703",NA,"Plantae","Leguminosae Caesalpinoideae","Bauhinia","microstachya","Bauhinia microstachya var. massambabensis","Vaz","Angela Fonseca/11-VIII-1977","D. Sucre","1509","1967","06","27","Brasil","Rio de Janeiro","Cabo Frio","Morro da Camboa","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"Cipó heliófilo, crescendo por cima de árvores e arbustos. Fruto imaturo avermelhado","MBML040703","MBML040703",NA,NA,NA,NA,"var. massambabensis",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA
"427","2019-12-13 08:11:38-03","ICAUFMG","MCCA","2290","S","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","FONSECA, R.S.","XAVIER, M.V.B.","60","2018","07","02","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"Local com mata","MCCA02374","MCCA02374",NA,NA,NA,NA,NA,NA,"2018","07","13","72568","auto",NA,NA,NA,NA,NA
"428","2021-03-04 11:05:26-03","UFRB","HURB","25230","PreservedSpecimen","Plantae","Fabaceae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"Machado, A.F.P.","1947","2018","11","14","Brasil","Bahia","Vitoria da Conquista","Loteamento alto da Universidade;","-40.789444","-14.872778","40º47'22W","14º52'22S","1032","1032","liana com folhas verde escura na face adaxial e indumento ferrugíneo na face abaxial","HURB000025230","HURB000025230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-08 13:25:31-03","UFBA-IMS","HVC","3459","PreservedSpecimen","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"A.F.P.Machado","1947","2018","11","14","Brasil","Bahia","Vitória da Conquista","Loteamento alto da universidade.","-40.789444","-14.872778","40º47'22''W","14º52'22''S","1032","1032","Liana com folhas verdes escura nas face adaxil e indumento ferrugíneo na face abaxial.","HVC00003459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-08 13:25:31-03","UFBA-IMS","HVC","3418","PreservedSpecimen","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"A.F.P.Machado; C.O.Azevedo","1906","2018","10","25","Brasil","Bahia","Vitória da Conquista","Parque imperial, Bairro Espírito Santo.","-40.819167","-14.909167","40º49'9''W","14º54'33''S","870","870","Liana com folhas verde escuras na adaxial e com indumento ferrugíneo na abaxial. Frequente no local.","HVC00003418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-02-19 08:13:12-03","UFG","UFG","19229","S","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.","Vaz, A.M.S.F.","Vaz, A.S.F.; et al.","1066","1996","10","13","Brasil","Goiás","Goiás","Estrada Itaberaí - Itaporanga; fazenda Mumbuca; floresta ciliar à beira de um córrego.","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,"Liana com caule do tipo cipó-escada escuro, com espessamento longitudinal nas duas margens; estéril; folhas verdes escuras, as de rebroto bífidas e as apicais quase inteiras a curtamento bilobadas.","UFG019229",NA,NA,NA,NA,NA,NA,NA,"2002","11","07","63502","auto",NA,NA,NA,NA,NA
"432","2020-02-19 08:13:12-03","UFG","UFG","26068","S","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.","Rizzo, J.A.","Tridente, R.D.","47","2001","10","07","Brasil","Goiás","Porangatu","Setor da Praça Velha.","-49.1486015319824","-13.4407997131348",NA,NA,NA,NA,"Subarbusto cerca de 1,5 m de altura.","UFG026068",NA,NA,NA,NA,NA,NA,NA,"2001","11","07","74366","auto",NA,NA,NA,NA,NA
"433","2017-01-06 10:09:22-02","UNIVILLE","JOIW","1045","S","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) Macbr.","J.C.F.Melo Jr.","Maick W Amorim","8","2016","06","14","Brasil","SC","Joinville","Floresta Ombrófila Densa Submontana - Morro do Boa Vista","-48.8456","-26.3044","48°51'27.4","26°15'13.65",NA,NA,"liana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"434","2021-03-03 13:56:16-03","UFF","NIT","NITw236","PreservedSpecimen","Plantae","Leguminosae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F.Macbr.",NA,"A.F.N. Brandes","8","2005","05","17","Brasil","Rio de Janeiro","Búzios","Alto da Rasa - Reserva Tauá, ponto 4.",NA,NA,NA,NA,NA,NA,"Secção do caule de liana a 1,5m da base, com CAP= 7,9cm. Coleta de folhas e frutos.","NITw00002667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-03-03 13:56:18-03","UFF","NIT","NIT1089","PreservedSpecimen","Plantae","Leguminosae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P. Queiroz","Davi Machado","L.G. Quintanilha; A. Lobão, A. Pereira, N. Navieira","85","2012","06","02","Brasil","Rio de Janeiro","Iguaba Grande",NA,"-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,NA,"NIT00001098",NA,NA,NA,NA,NA,NA,NA,"2016","08","09","5839","auto",NA,NA,NA,NA,NA
"436","2021-03-03 13:56:18-03","UFF","NIT","NIT683","PreservedSpecimen","Plantae","Leguminosae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz",NA,"A. Lobão","1925","2012","05","19","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"NIT00000682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"437","2021-03-03 13:56:18-03","UFF","NIT","NIT10356","PreservedSpecimen","Plantae","Leguminosae","Schnella","microstachya","Schnella microstachya","Raddi","D. Nepomuceno","T. Fernandes","190","2018","05","07","Brasil","Rio de Janeiro","Maricá","Trilha para Pedra de Itaocaia.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Liana, frutos marrons/avermelhados.","NIT00001590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA
"438","2021-02-04 10:28:01-03","UFRPE","HST","19148","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"L.P. de Queiroz; P.E.Ribeiro, D.Cardoso & R.M.Sales","14771","2010","05","25","Brasil","Piauí","Jurema","caminho para o Boqueirão do Marco, entrando a ca. 65 Km Sw de São raimundo Nonato a N da rodovia PI-144 (S.Raimundo Nonato-Caracol)","-43.266667","-9.114444","43W15'60''","9S6'52''",NA,NA,"Liana com gavinhas, escandendo a ca. 3 m alt.; folhas papiráceas; frutos castanho-escuros. DNA.","HST019148",NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-02-04 10:28:01-03","UFRPE","HST","19762","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Schnella","microstachya","Schnella microstachya","Raddi",NA,"J.R.Souza","s.n.","2006","03","25","Brasil","Ceará","Aiuaba",NA,"-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"Corola branca.","HST019762",NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,"68662","auto",NA,NA,NA,NA,NA
"440","2021-02-25 10:12:09-03","CVRD","CVRD","15313","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","Domingos A. Folli","Folli, D.A.","7375","2015","06","24","BRASIL","ES","Jaguaré",NA,"-40.076099395752","-18.9055995941162",NA,NA,"64","64","<ll>dwc_commonname:</ll> Cipó escada de jabuti","CVRD015313",NA,"Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"2015","06","24","43085","auto","Magnoliopsida",NA,NA,NA,NA
"441","2021-02-25 10:12:09-03","CVRD","CVRD","6566","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","Angela M. Studart da F. Vaz","Folli, D.A.","3654","2000","07","20","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cipó escada de jabuti","CVRD006566","CVRD006566","Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"2011","03","15","48094","auto","Magnoliopsida",NA,NA,NA,NA
"442","2021-02-25 10:12:09-03","CVRD","CVRD","6760","PreservedSpecimen","Plantae","Fabaceae","Phanera","microstachya","Phanera microstachya","(Raddi) L.P.Queiroz","Angela M. Studart da F. Vaz","Folli, D.A.","3823","2001","03","05","BRASIL","ES","Linhares","Próximo a Reserva Sooretama","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cipó escada de jabuti","CVRD006760","CVRD006760","Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"2011","03","15","48094","auto","Magnoliopsida",NA,NA,NA,NA
"443","2020-09-12 05:00:02-03","US","US","USw36226","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","microstachya","Bauhinia microstachya","(Raddi) J.F. Macbr.",NA,"Collector unknown","HBR 25864",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"444","2020-09-12 05:00:02-03","US","US","2860372","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.",NA,"S. A. Mori & J. A. Kallunki","9264","1978","2","12","Brazil","Bahia","Ilhéus","Area of cepec, km 22 on road ilheus/itabuna - br 415; region of mata higrofila sul baiana","-39.0494003295898","-14.7889003753662",NA,NA,"50","50",NA,"US00316909","US00316909_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"61245","auto","Dicotyledonae",NA,"1",NA,NA
"445","2020-09-12 05:00:02-03","US","US","1626053","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.",NA,"D. Fairchild","3698","1932","2","29","Suriname",NA,NA,"Experiment station of paramaribo",NA,NA,NA,NA,NA,NA,NA,"US00316910",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"446","2020-09-12 05:00:02-03","US","US","3512256","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","tomentosa","Bauhinia tomentosa","L.",NA,"M. Rimachi Y.","10557","1993","4","29","Peru","Loreto","Maynas","Punchana, Rio Amazonas, Quebrada del caserio de Sinchicuy, San Juan de Sinchicuy",NA,NA,NA,NA,"90",NA,NA,"US00951395",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
