"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1204","2020-09-12 05:00:02-03","US","US","3081040","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"F. Guánchez M.","3392","South America - Neotropics","Venezuela",NA,NA,NA,"US00741423","1984","11","9",NA,"Myrtales","(Aubl.) DC.","Amazonas","Río Autana, en raudal Pereza","100","115",NA,"Wurdack, J. J., (US), US (UNITED STATES)","Atures","-67.3","4.8",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1205","2020-09-12 05:00:02-03","US","US","2504197","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","15386","South America - Neotropics","Brazil",NA,NA,NA,"US01900386","1966","4","27",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","Côrrego Jeriva, East of Lagôa Paranoá","975",NA,"US01900386_01 US01900386_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1206","2020-09-12 05:00:02-03","US","US","3069040","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. H. Gentry & B. A. Stein","46335","South America - Neotropics","Colombia",NA,NA,NA,"US02924344","1984","4","4",NA,"Myrtales","(Aubl.) DC.","Vichada","Dept. Vichada, Laja outcrops behind Casuarito, across from Puerto Ayacucho.","100",NA,"US02924344_01",NA,NA,"-67.67","5.67",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1207","2020-09-12 05:00:02-03","US","US","3450053","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. M. Raynal","20108","South America - Neotropics","French Guiana",NA,NA,NA,"US00754112","1978","2","24",NA,"Myrtales","(Aubl.) DC.",NA,"Savane de Corossony, Piste de Saint-Élie, 4-7 km WSW de Sinnamary",NA,NA,"US00754112_01",NA,NA,"-53","5.38",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1208","2020-09-12 05:00:02-03","US","US","2789003","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"F. Oldenburger, R. Norde & J. P. Schulz","755","South America - Neotropics","Suriname",NA,NA,NA,"US00626152","1969","1","3",NA,"Myrtales","(Aubl.) DC.",NA,"Sipaliwini Savanna, Brazilian frontier, Little Sipaliwini savanna, env. Maurisie swamp",NA,NA,NA,"Renner, S. S.",NA,"-56.15","2.03",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1209","2020-09-12 05:00:02-03","US","US","1471905","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"E. Holt & W. Gehriger","195","South America - Neotropics","Venezuela",NA,NA,NA,"US00741419","1929","11","4",NA,"Myrtales","(Aubl.) DC.","Bolívar","Ciudad Bolívar","35",NA,"US00741419_01","Renner, S. S.",NA,"-63.54","8.12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1210","2020-09-12 05:00:02-03","US","US","2169085","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. Maguire, W. Bagshaw & C. K. Maguire","40679","South America - Neotropics","Guyana",NA,NA,NA,"US00625787","1955","2","13",NA,"Myrtales","(Aubl.) DC.","Cuyuni-Mazaruni","Imbaimadai, Pakaraima Mts., Upper Mazaruni River","550",NA,"US00625787_01","Renner, S. S.",NA,"-60.28","5.7",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1211","2020-09-12 05:00:02-03","US","US","1123618","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. F. M. Glaziou","21331","South America - Neotropics","Brazil",NA,NA,NA,"US01900422","1895","5","3",NA,"Myrtales","(Aubl.) DC.",NA,"Cabeceiras do Rio Gama, au Colombista",NA,NA,"US01900422_01 US01900422_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1212","2020-09-12 05:00:02-03","US","US","2742677","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Eiten & L. T. Eiten","10348","South America - Neotropics","Brazil",NA,NA,NA,"US01900380","1970","1","17",NA,"Myrtales","(Aubl.) DC.","Maranhão","Ca. 20 km NE of Caxias. 300 m east of the creek, Riacho Ouro",NA,NA,"US01900380_01 US01900380_02",NA,"Caxias","-43.18","-4.73",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1213","2020-09-12 05:00:02-03","US","US","3301288","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. R. Pirani, A. Giulietti, F. Vitta, J. Coffani-Nunes, L. Parra-Lazzari & N. L. Menezes","12005","South America - Neotropics","Brazil",NA,NA,NA,"US01900394","1991","3","25",NA,"Myrtales","(Aubl.) DC.","Minas Gerais","Caminho da Base do Ibama do Rio Cipó para o Capão dos Palmitos","800","1000","US01900394_01 US01900394_02",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1214","2020-09-12 05:00:02-03","US","US","1776751","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. C. Smith","2310","South America - Neotropics","Guyana",NA,NA,NA,"US00625786","1937","11","1",NA,"Myrtales","(Aubl.) DC.","U. Takutu-U. Essequibo","Charwair Creek, near mouth, Rupununi R. basin",NA,NA,NA,"Renner, S. S.",NA,"-59.48","2.58",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1215","2020-09-12 05:00:02-03","US","US","1855367","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"E. P. Killip","37211","South America - Neotropics","Venezuela",NA,NA,NA,"US00741436","1943","4","3",NA,"Myrtales","(Aubl.) DC.","Bolívar","Ciudad Bolívar to Río Pao","100","300","US00741436_01","Renner, S. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1216","2020-09-12 05:00:02-03","US","US","3068785","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. M. Boom & M. Grillo","6297","South America - Neotropics","Venezuela",NA,NA,NA,"US00741454","1985","10","8",NA,"Myrtales","(Aubl.) DC.","Bolívar","Panare village of Corozal, vic., 6 km from Maniapure toward Caicara","100",NA,NA,"Renner, S. S.","Cedeño","-66.5","6.91",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1217","2020-09-12 05:00:02-03","US","US","2829610","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. Ratter & J. Ratter","3039","South America - Neotropics","Brazil",NA,NA,NA,"US01900374","1976","5","17",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","In the area of the Córrego Cabeça de Veado c. 9.5 km SSE of Brasília TV Tower",NA,NA,"US01900374_01 US01900374_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1218","2020-09-12 05:00:02-03","US","US","3074387","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"R. L. Liesner & B. K. Holst","20198","South America - Neotropics","Venezuela",NA,NA,NA,"US00741443","1986","4","22",NA,"Myrtales","(Aubl.) DC.","Bolívar","Río Aparamán, affluent of Río Acanan, near Yuray-meru rapids, 1.5 km S of Amaruay-tepuí","500",NA,NA,"Renner, S. S.","Piar","-62.25","5.9",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1219","2020-09-12 05:00:02-03","US","US","2321455","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","4254","South America - Neotropics","Brazil",NA,NA,NA,"US00589345","1967","2","10",NA,"Myrtales","(Aubl.) DC.","Roraima","Base of Serra Tepequem, Boca da Mata",NA,NA,"US00589345_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1220","2020-09-12 05:00:02-03","US","US","2777328","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Hatschbach","38807","South America - Neotropics","Brazil",NA,NA,NA,"US01900420","1976","7","11",NA,"Myrtales","(Aubl.) DC.","Goiás","Rio Corumba, 5-10 km N",NA,NA,"US01900420_01 US01900420_02",NA,"Ipameri","-48.1596984863281","-17.7219009399414",NA,"102542","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1221","2020-09-12 05:00:02-03","US","US","1932861","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"L. O. Williams & V. Assis","6968","South America - Neotropics","Brazil",NA,NA,NA,"US01900373","1945","5","24",NA,"Myrtales","(Aubl.) DC.","Minas Gerais","Morro das Pedras","1100",NA,"US01900373_01 US01900373_02",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1222","2020-09-12 05:00:02-03","US","US","3239802","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Guala & T. S. Filgueiras","1291","South America - Neotropics","Brazil",NA,NA,NA,"US01900416","1990","4","24",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","At base of the embankment of the road to Goias (DF-15) about 1.2 k west of DF-260 in the region of the St. Bartolomeu river valley",NA,NA,"US01900416_01 US01900416_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1223","2020-09-12 05:00:02-03","US","US","3553409","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"O. Tostain","600","South America - Neotropics","French Guiana",NA,NA,NA,"US00998665","2007","5","13",NA,"Myrtales","(Aubl.) DC.",NA,"Montagne des Chevaux, carriere SCC (societe des carrieres de Cabassou), du groupe Ribal, prealablement a sa reouverture","35",NA,NA,"Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)",NA,"-52.43","4.74",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1224","2020-09-12 05:00:02-03","US","US","1778565","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"H. F. Pittier","14308","South America - Neotropics","Venezuela",NA,NA,NA,"US02924330","1940","3","22",NA,"Myrtales","(Aubl.) DC.","Anzoategui","Vegas del Río Tigre, near El Tegrito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1225","2020-09-12 05:00:02-03","US","US","2650825","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. Hatschbach","29931","South America - Neotropics","Brazil",NA,NA,NA,"US01900365","1872","8","5",NA,"Myrtales","(Aubl.) DC.","Minas Gerais","Serra do Cipó",NA,NA,"US01900365_01 US01900365_02",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752",NA,"31264","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1226","2020-09-12 05:00:02-03","US","US","1857747","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Ll. Williams","13815","South America - Neotropics","Venezuela",NA,NA,NA,"US00741435","1942","1","13",NA,"Myrtales","(Aubl.) DC.","Amazonas","Puerto Ayacucho","250",NA,"US00741435_01","Renner, S. S.",NA,"-67.62","5.66",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1227","2020-09-12 05:00:02-03","US","US","2678406","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"S. McDaniel","15460","South America - Neotropics","Brazil",NA,NA,NA,"US01900445","1971","7","31",NA,"Myrtales","(Aubl.) DC.","Pará","Tapajos below Belterra","15","91","US01900445_01 US01900445_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1228","2020-09-12 05:00:02-03","US","US","1056233","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. S. Hitchcock","17051","South America - Neotropics","Guyana",NA,NA,NA,"US00625783","1919","12","3",NA,"Myrtales","(Aubl.) DC.","Cuyuni-Mazaruni","Penal Settlement, on W side of Essequibo River, near mouth of Mazaruni River",NA,NA,NA,"Renner, S. S.",NA,"-58.65","6.4",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1229","2020-09-12 05:00:02-03","US","US","2775506","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"S. López-Palacios","3942","South America - Neotropics","Colombia",NA,NA,NA,"US02924350","1975","11","7",NA,"Myrtales","(Aubl.) DC.","Arauca","Saravena, Arauca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1230","2020-09-12 05:00:02-03","US","US","2891861","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"O. Huber","1172","South America - Neotropics","Venezuela",NA,NA,NA,"US00741432","1977","10","16",NA,"Myrtales","(Aubl.) DC.","Amazonas","Río Manapiare, cuenca, ±12 km W de San Juan de Manapiare","150",NA,"US00741432_01","Renner, S. S.","Atures","-66.1","5.31",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1231","2020-09-12 05:00:02-03","US","US","2426748","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"W. A. Rodrigues","3564","South America - Neotropics","Brazil",NA,NA,NA,"US01900433","1962","2","27",NA,"Myrtales","(Aubl.) DC.","Amazonas","Estrada do igarapé do Tabatinga",NA,NA,"US01900433_01 US01900433_02",NA,"Manaus","-60.0250015258789","-3.10193991661072",NA,"138090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1232","2020-09-12 05:00:02-03","US","US","2596309","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9126","South America - Neotropics","Brazil",NA,NA,NA,"US01900446","1969","1","8",NA,"Myrtales","(Aubl.) DC.","Roraima","Rio Murupu, 28 km NW of Boa Vista, road to Taiano",NA,NA,"US01900446_01 US01900446_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1233","2020-09-12 05:00:02-03","US","US","1743373","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"T. G. Tutin","32","South America - Neotropics","Guyana",NA,NA,NA,"US00625785","1933","5","6",NA,"Myrtales","(Aubl.) DC.","Cuyuni-Mazaruni","Mazaruni Station, Karau Creek","30",NA,NA,"Renner, S. S.",NA,"-58.65","6.4",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1234","2020-09-12 05:00:02-03","US","US","3314713","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"et al.","102","South America - Neotropics","Brazil",NA,NA,NA,"US01900396","1992","5","15",NA,"Myrtales","(Aubl.) DC.","Minas Gerais","Estação Ecológica do Panga",NA,NA,"US01900396_01 US01900396_02",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,"58223","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1235","2020-09-12 05:00:02-03","US","US","2927458","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"E. P. Heringer, J. E. de Paula, R. C. de Mendonça & A. Salles","524","South America - Neotropics","Brazil",NA,NA,NA,"US01900383","1978","6","6",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","Perto do Rio Monjolo dentro da Chácara",NA,NA,"US01900383_01 US01900383_02",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1236","2020-09-12 05:00:02-03","US","US","2212856","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"H. S. Irwin","535","South America - Neotropics","Guyana",NA,NA,NA,"US00625782","1956","1","15",NA,"Myrtales","(Aubl.) DC.","U. Takutu-U. Essequibo","Orinduik Falls, Ireng River, Essequibo County",NA,NA,NA,"Renner, S. S.",NA,"-60.01","4.71",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1237","2020-09-12 05:00:02-03","US","US","279887","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"A. F. M. Glaziou","12711","South America - Neotropics","Brazil",NA,NA,NA,"US01900361",NA,NA,NA,NA,"Myrtales","(Aubl.) DC.","Rio de Janeiro",NA,NA,NA,"US01900361_01 US01900361_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1238","2020-09-12 05:00:02-03","US","US","1068607","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"W. E. Broadway","295","South America - Neotropics","French Guiana",NA,NA,NA,"US00625791","1921","5","27",NA,"Myrtales","(Aubl.) DC.","Cayenne","Cayenne, vic.",NA,NA,NA,"Renner, S. S.",NA,"-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1239","2020-09-12 05:00:02-03","US","US","3440727","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"H. D. Clarke","699","South America - Neotropics","Guyana",NA,NA,NA,"US00742409","1995","12","1",NA,"Myrtales","(Aubl.) DC.","Potaro-Siparuni","Surama","80",NA,NA,"Penneys, D. S.",NA,"-59.0833","4.16667",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1240","2020-09-12 05:00:02-03","US","US","1519401","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"E. Holt & E. R. Blake","849","South America - Neotropics","Venezuela",NA,NA,NA,"US00741428","1931","6","8",NA,"Myrtales","(Aubl.) DC.","Bolívar","Ciudad Bolívar","35",NA,NA,"Renner, S. S.",NA,"-63.54","8.12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1241","2020-09-12 05:00:02-03","US","US","3104831","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. Stergios, P. Stergios & D. Taphorn","9754","South America - Neotropics","Venezuela",NA,NA,NA,"US02924324","1986","12","28",NA,"Myrtales","(Aubl.) DC.","Apure","Edo. Apure, Bosques de galeria del caño Cunivichito, Camino La Soledad-Capanaparo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1242","2020-09-12 05:00:02-03","US","US","2750884","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora microphylla",NA,"L. E. Ruíz-Terán, A. Carabot C. & A. Morales M.","10776","South America - Neotropics","Venezuela",NA,NA,NA,"US00741444","1974","6","1",NA,"Myrtales","Naudin","Bolívar","Ciudad Piau to Río Orocopiche road","100","300",NA,"Renner, S. S.","Heres",NA,NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1243","2020-09-12 05:00:02-03","US","US","2909836","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora microphylla",NA,"O. Huber","3472","South America - Neotropics","Venezuela",NA,NA,NA,"US00741440","1979","2","27",NA,"Myrtales","Naudin","Amazonas","Caño Camani, valle; W del Cerro Morrocoy y 10 km W de San Juan de Manapiare","140",NA,NA,"Renner, S. S.","Atures","-66.2","5.23","microphylla",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1244","2020-09-12 05:00:02-03","US","US","1155042","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"R. S. Williams","40","South America - Neotropics","Bolivia",NA,NA,NA,"US02924342","1902","3","6",NA,"Myrtales","(Aubl.) DC.",NA,"Apolo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1245","2020-09-12 05:00:02-03","US","US","2829617","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"J. Ratter & D. Gifford",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01900375","1967","6","25",NA,"Myrtales","(Aubl.) DC.","Distrito Federal",NA,NA,NA,"US01900375_01 US01900375_02",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1246","2020-09-12 05:00:02-03","US","US","2952354","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"B. Trujillo","5974","South America - Neotropics","Venezuela",NA,NA,NA,"US00741453","1963","2","8",NA,"Myrtales","(Aubl.) DC.","Bolívar","Ciudad Piar road to Puerto Ordaz, at crossroads of Animagua & quebrada Merey",NA,NA,"US00741453_01","Renner, S. S.",NA,"-62.98","7.81",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1247","2020-09-12 05:00:02-03","US","US","2429053","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"E. P. Heringer",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01900415","1961","2","4",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","Parque Zoobotânico",NA,NA,"US01900415_01 US01900415_02",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1248","2020-09-12 05:00:02-03","US","US","1800638","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"Ll. Williams","13437","South America - Neotropics","Venezuela",NA,NA,NA,"US00741415","1940","6",NA,NA,"Myrtales","(Aubl.) DC.","Amazonas","Puerto Ayacucho","100",NA,NA,"Renner, S. S.",NA,"-67.62","5.66",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1249","2020-09-12 05:00:02-03","US","US","3114435","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"R. A. Ferreyra","18447","South America - Neotropics","Peru",NA,NA,NA,"US02924354","1974","9","2",NA,"Myrtales","(Aubl.) DC.","San Martin","Depto.: San Martin, Prov. Rioja, Rioja.","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1250","2020-09-12 05:00:02-03","US","US","2789949","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"M. Cordeiro","658","South America - Neotropics","Brazil",NA,NA,NA,"US01900428","1975","8","29",NA,"Myrtales","(Aubl.) DC.","Rondônia","Próximo do aeroporto de P. Velho",NA,NA,"US01900428_01 US01900428_02",NA,"Porto Velho","-63.9039001464844","-8.76194000244141",NA,"333357","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1251","2020-09-12 05:00:02-03","US","US","1707131","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"O. Haught","2520","South America - Neotropics","Colombia",NA,NA,NA,"US02924348","1939","1","3",NA,"Myrtales","(Aubl.) DC.","Meta","Intendencia El Meta, Los Llanos, Abundant on Llanos, 65 km. east of Villavicencio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1252","2020-09-12 05:00:02-03","US","US","2429040","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"E. P. Heringer","7918","South America - Neotropics","Brazil",NA,NA,NA,"US01900369","1961","2","4",NA,"Myrtales","(Aubl.) DC.","Distrito Federal","Fundação Zoobotânica",NA,NA,"US01900369_01 US01900369_02",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1253","2020-09-12 05:00:02-03","US","US","2195068","PreservedSpecimen","Plantae","Melastomataceae","Rhynchanthera","grandiflora","Rhynchanthera grandiflora",NA,"F. Cardona Puig","2869","South America - Neotropics","Venezuela",NA,NA,NA,"US00741413","1954","3",NA,NA,"Myrtales","(Aubl.) DC.","Bolívar","Alto Río Caroni, Rio Carrao, Salto Hacha, Guayana Venezolana","350",NA,NA,"Renner, S. S.",NA,"-62.85","6.25",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
