"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"234","2019-10-07 09:14:00-03","UEFS","HUEFS","131091","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Silva, F.B.L.","17","2007","11","10",NA,"Brasil","Bahia","Morro do Chapéu","Lajes.","-41.326667","-11.493611","974","974",NA,"Caatinga.","HUEFS0131091","HUEFS0131091",NA,NA,"41W19'36''","11S29'37''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"235","2019-10-07 09:14:00-03","UEFS","HUEFS","214610","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","França, F.","5953","2009","05","16",NA,"Brasil","Bahia","Xique-Xique",NA,"-42.737222","-11.125556","407","407",NA,NA,"HUEFS0214610","HUEFS0214610","E.K.S.Brandão",NA,"42W44'14''","11S7'32''","2016",NA,NA,"06","Asteranae",NA,NA,NA,NA,NA
"236","2019-10-07 09:14:00-03","UEFS","HUEFS","158935","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Guedes, M.L.S.","16049","2009","09","23",NA,"Brasil","Bahia","Remanso","Baixo Médio São francisco, Ponto n° 1.","-41.98","-9.533889","385","385",NA,"Caatinga.","HUEFS0158935","HUEFS0158935","E.K.S.Brandão",NA,"41W58'48''","9S32'2''","2016",NA,NA,"06","Asteranae",NA,NA,NA,NA,NA
"237","2019-10-07 09:14:00-03","UEFS","HUEFS","177636","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Melo, E.","10097","2011","07","17",NA,"Brasil","Piauí","Caracol","Povoado de Bom Sucesso.","-43.481944","-9.221111","678","678",NA,"Cerrado, próximo aos cálices rochosos.","HUEFS0177636",NA,"E.K.S.Brandão",NA,"43W28'55''","9S13'16''","2016",NA,NA,"03","Asteranae",NA,NA,NA,NA,NA
"238","2019-10-07 09:14:00-03","UEFS","HUEFS","186662","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Andrade-Lima","7916","1974","09",NA,NA,"Brasil","Bahia",NA,"Excursão Academia Brasileira de Ciências, na direção de Ibotirama.",NA,NA,NA,NA,NA,NA,"HUEFS0186662","HUEFS0186662","E.K.S.Brandão",NA,NA,NA,"2016",NA,NA,"06","Asteranae",NA,NA,NA,NA,NA
"239","2019-10-07 09:14:00-03","UEFS","HUEFS","198139","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Silva, R.A","2201","2012","08","23",NA,"Brasil","Paraíba","Monte Horebe","Povoado de Caboclo.","-38.564444","-7.194722","718","718",NA,NA,"HUEFS0198139","HUEFS0198139",NA,NA,"38W33'52''","7S11'41''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"240","2019-10-07 09:14:00-03","UEFS","HUEFS","213725","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Melo, E.","12980","2015","01","08",NA,"Brasil","Piauí","Caracol","Estrada Guaribas para Santa Luz.","-43.469444","-9.205556","550","580",NA,"Ecotono Cerrado/caatinga.","HUEFS0213725","HUEFS0213725","E.K.S.Brandão",NA,"43W28'10''","9S12'20''","2016",NA,NA,"11","Asteranae",NA,NA,NA,NA,NA
"241","2019-10-07 09:14:00-03","UEFS","HUEFS","235337","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Särkinen, T.E.","5222","2017","03","04",NA,"Brasil","Bahia","Morro do Chapéu","ca. 200m W of BA-052 road at km 287. Part of voucher specimen collections of a permanent 0.5 ha plot MOR01 during project NordEste.","-41.316667","-11.483333","925","925",NA,"Caatinga. ca. 5m canopy with a few larger tree species to 8m. Understory of few Bromeliaceae and Cactaceae spp. Dense shrub layer.","HUEFS0235337","HUEFS0235337",NA,NA,"41W19'","11S29'",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"242","2019-10-07 09:13:59-03","UEFS","HUEFS","83586","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Moraes, M.V.","627","2004","03","09",NA,"Brasil","Bahia","Glória","Brejo do Burgo - Baixa de Fontana","-38.3","-9.333333",NA,NA,NA,NA,"HUEFS0083586","HUEFS0083586","J.G.de Carvalho-Sobrinho",NA,"38W18'","9S20'","2005",NA,NA,"05","Asteranae",NA,NA,NA,NA,NA
"243","2019-10-07 09:14:00-03","UEFS","HUEFS","137470","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Conceição, A.A.","2931","2008","06","30",NA,"Brasil","Bahia","Xique-Xique","Cacimba. Estrada entre Xique-Xique e Barra, próximo a entrada para Gentio do Ouro.","-44.352222","-11.128333","412","412",NA,"Solo arenoso.","HUEFS0137470","HUEFS0137470","E.K.S.Brandão",NA,"44W21'8''","11S7'42''","2016",NA,NA,"06","Asteranae",NA,NA,NA,NA,NA
"244","2020-01-24 07:56:19-03","UEFS","HUEFS","253275","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Harley, R.M.","57213","2015","04","08",NA,"Brasil","Bahia","Sento Sé","na estrada Delfino, via o Rio Murim, para Sento Sé, um pouco depois Campo Largo&nf;.","-41.404167","-10.328611",NA,NA,NA,"Área de cerrado com solo arenoso.","HUEFS0253275","HUEFS0253275","R.M.Harley",NA,"41W24'15''","10S19'43''","2019",NA,NA,"12","Asteranae",NA,NA,NA,NA,NA
"245","2019-10-07 09:13:59-03","UEFS","HUEFS","41323","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Melo, E.","3169","1999","11","17",NA,"Brasil","Bahia","Morro do Chapéu","Lajedo próximo à Rodovia 052.","-41.331111","-11.490833",NA,NA,NA,NA,"HUEFS0041323","HUEFS0041323","L.S.Damascena",NA,"41W19'52''","11S29'27''","2008",NA,NA,"09","Asteranae",NA,NA,NA,NA,NA
"246","2019-10-07 09:13:59-03","UEFS","HUEFS","46880","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Silva, M.M.da","429","2000","07","03",NA,"Brasil","Bahia","Casa Nova","5 Km na estrada para Pau a Pique.","-41.645833","-9.344167","596","596",NA,NA,"HUEFS0046880","HUEFS0046880 HUEFS0046880_01","B.S.Andrade & A.C.S.Rocha",NA,"41W38'45''","9S20'39''","2000",NA,NA,"12","Asteranae",NA,NA,NA,NA,NA
"247","2019-10-07 09:13:59-03","UEFS","HUEFS","47997","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Silva, M.M.da","497","2000","09","03",NA,"Brasil","Bahia","Casa Nova","Casa Nova, estrada para Pau-a-Pique.","-41.6475","-9.346667","596","596",NA,"Caatinga.","HUEFS0047997","HUEFS0047997","R.M.Santos",NA,"41W38'51''","9S20'48''","2007",NA,NA,"09","Asteranae",NA,NA,NA,NA,NA
"248","2019-10-07 09:13:59-03","UEFS","HUEFS","53053","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Harley, R.M.","54351","2001","04","27",NA,"Brasil","Bahia","Casa Nova","Município de Casa Nova, próximo a casa nova velha 17Km do troncamento na estrada Ba 235 para Remanso, que fica 35Km depois de Casa Nova.Município de Casa Nova, próximo a casa nova velha 17Km do troncamento na estrada Ba 235 para Remanso, que fica 35Km depois de Casa Nova.","-41.149444","-9.41","408","408",NA,"Dunas do Rio São Franciso. Vegetação arbustiva, com árvores de pequeno porte, sobre areia.","HUEFS0053053","HUEFS0053053","E.K.S.Brandão",NA,"41W8'58''","9S24'36''","2016",NA,NA,"06","Asteranae",NA,NA,NA,NA,NA
"249","2019-10-07 09:13:59-03","UEFS","HUEFS","53949","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Nunes, T.S.","512","2001","06","16",NA,"Brasil","Bahia","Casa Nova","Ca. De 30 Km de Remanso para Casa Nova.","-41.817778","-9.385556","481","481",NA,"Caatinga, em beira de estrada.","HUEFS0053949","HUEFS0053949","D.Zappi",NA,"41W49'4''","9S23'8''","2010",NA,NA,"03","Asteranae",NA,NA,NA,NA,NA
"250","2019-10-07 09:13:59-03","UEFS","HUEFS","57290","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Nunes, T.S.","719","2001","12","28",NA,"Brasil","Bahia","Casa Nova","Próximo ao rio São Francisco.","-41.149722","-9.410278","417","417",NA,"Caatinga, em solo arenoso.","HUEFS0057290","HUEFS0057290","D.Zappi",NA,"41W8'59''","9S24'37''","2010",NA,NA,"03","Asteranae",NA,NA,NA,NA,NA
"251","2019-10-07 09:13:59-03","UEFS","HUEFS","64280","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Queiroz, L.P.de","7401","2002","09","01",NA,"Brasil","Bahia","Remanso","ca. 13km E de Remanso na estrada para Casa-Nova.","-41.992778","-9.546944","411","411",NA,"Caatinga arbustiva aberta em solo arenoso. Relevo plano.","HUEFS0064280","HUEFS0064280","R.M.Santos",NA,"41W59'34''","9S32'49''","2007",NA,NA,"09","Asteranae",NA,NA,NA,NA,NA
"252","2019-10-07 09:13:59-03","UEFS","HUEFS","69012","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","França, F.","4112","2003","01","30",NA,"Brasil","Bahia","Morro do Chapéu","Lages, c. 23km de Morro do Chapéu na Estrada do Feijão (BA 052) sentido Irecê.","-41.331111","-11.497778","910","956",NA,"Vegetação arbustivo-arbórea decídua em solo pedregoso-arenoso.","HUEFS0069012","HUEFS0069012 HUEFS0069012_01","D.Zappi",NA,"41W19'52''","11S29'52''","2010",NA,NA,"03","Asteranae",NA,NA,NA,NA,NA
"253","2019-10-07 09:13:59-03","UEFS","HUEFS","70709","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Queiroz, L.P.de","7654","2003","03","08",NA,"Brasil","Bahia","Morro do Chapéu","Caminho para as dunas.","-41.318889","-11.491667",NA,NA,NA,"Caatinga","HUEFS0070709","HUEFS0070709","D.Zappi",NA,"41W19'8''","11S29'30''","2010",NA,NA,"03","Asteranae",NA,NA,NA,NA,NA
"254","2019-10-07 09:13:59-03","UEFS","HUEFS","72662","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Queiroz, L.P.de","7904","2003","07","05",NA,"Brasil","Bahia","Casa Nova","Ca. 17 km S do entrocamento para Casa Nova Velha com a BR, próximo à entrada do Balneário Dunas do Velho Chico.","-41.14","-9.415833","418","418",NA,"Caatinga sobre dunas arenosas profundas.","HUEFS0072662","HUEFS0072662","E.K.S.Brandão",NA,"41W8'24''","9S24'57''","2016",NA,NA,"06","Asteranae",NA,NA,NA,NA,NA
"255","2019-10-07 09:13:59-03","UEFS","HUEFS","75488","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Leite, K.R.B","375","2003","10","03",NA,"Brasil","Bahia","Sobradinho","Estrada Casa Nova-Remanso","-40.795278","-9.481667","393","393",NA,"Caatinga. Solo pedregoso.","HUEFS0075488","HUEFS0075488","E.K.S.Brandão",NA,"40W47'43''","9S28'54''","2016",NA,NA,"06","Asteranae",NA,NA,NA,NA,NA
"256","2019-10-07 09:13:59-03","UEFS","HUEFS","75511","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Leite, K.R.B","398","2003","10","05",NA,"Brasil","Bahia","Casa Nova","Fazenda Santarém","-41.358611","-9.538889","440","440",NA,"Caatinga arbórea-arbustiva, solo cascalho.","HUEFS0075511","HUEFS0075511","R.M.Santos",NA,"41W21'31''","9S32'20''","2007",NA,NA,"09","Asteranae",NA,NA,NA,NA,NA
"257","2019-10-07 09:13:59-03","UEFS","HUEFS","78922","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Queiroz, L.P.de","8004","2003","11","28",NA,"Brasil","Bahia","Casa Nova","Fazenda Santarém","-41.353333","-9.534444","452","452",NA,NA,"HUEFS0078922","HUEFS0078922","T.S.Nunes",NA,"41W21'12''","9S32'4''","2006",NA,NA,"04","Asteranae",NA,NA,NA,NA,NA
"258","2019-10-07 09:13:59-03","UEFS","HUEFS","78936","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Queiroz, L.P.de","8018","2003","11","28",NA,"Brasil","Bahia","Casa Nova","Fazenda Santarém","-41.353333","-9.534444","452","452",NA,NA,"HUEFS0078936","HUEFS0078936","T.S.Nunes",NA,"41W21'12''","9S32'4''","2006",NA,NA,"04","Asteranae",NA,NA,NA,NA,NA
"259","2019-10-07 09:13:59-03","UEFS","HUEFS","78951","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Queiroz, L.P.de","8035","2003","11","29",NA,"Brasil","Bahia","Casa Nova","Fazenda Santarém","-41.352778","-9.536111","465","465",NA,NA,"HUEFS0078951","HUEFS0078951","T.S.Nunes",NA,"41W21'10''","9S32'10''","2006",NA,NA,"04","Asteranae",NA,NA,NA,NA,NA
"260","2019-10-07 09:13:59-03","UEFS","HUEFS","84130","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Conceição, A.A.","1164","2004","07","05",NA,"Brasil","Bahia","Casa Nova","Estrada para Dunas do Velho Chico.","-41.185","-9.367222","448","448",NA,NA,"HUEFS0084130","HUEFS0084130","R.M.Santos",NA,"41W11'6''","9S22'2''","2007",NA,NA,"09","Asteranae",NA,NA,NA,NA,NA
"261","2019-10-07 09:13:59-03","UEFS","HUEFS","8648","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Orlandi, R.P.","534","1981","09","08",NA,"Brasil","Bahia","Casa Nova",NA,"-41.383333","-9.516667",NA,NA,NA,NA,"HUEFS0008648","HUEFS0008648","D.Zappi",NA,"41W23'","9S31'","1998",NA,NA,"08","Asteranae",NA,NA,NA,NA,NA
"262","2019-10-07 09:13:59-03","UEFS","HUEFS","88981","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Queiroz, L.P.de","9604","2004","10","09",NA,"Brasil","Bahia","Casa Nova","Estrada para a Fazenda Santarém.","-41.374722","-9.358889","430","430",NA,"Caatinga arbustivo-arbórea sobre areia quartzosa.","HUEFS0088981","HUEFS0088981","D.Zappi",NA,"41W22'29''","9S21'32''","2010",NA,NA,"03","Asteranae",NA,NA,NA,NA,NA
"263","2019-10-07 09:13:59-03","UEFS","HUEFS","88990","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Queiroz, L.P.de","9613","2004","10","09",NA,"Brasil","Bahia","Casa Nova","Estrada para a Fazenda Santarém.","-41.376944","-9.4","450","450",NA,"Caatinga arbustivo-arbórea sobre areia quartzosa.","HUEFS0088990","HUEFS0088990","D.Zappi",NA,"41W22'37''","9S24'0''","2010",NA,NA,"03","Asteranae",NA,NA,NA,NA,NA
"264","2019-10-07 09:14:00-03","UEFS","HUEFS","91074","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Pereira-Silva, G.","9169","2004","05","22",NA,"Brasil","Bahia","Casa Nova","Estrada BR - 235, dunas do São Francisco, cerca de 3 km a leste das dunas.","-41.183333","-9.3675","430","430",NA,"Caatinga.","HUEFS0091074","HUEFS0091074","E.K.S.Brandão",NA,"41W11'0''","9S22'3''","2016",NA,NA,"07","Asteranae",NA,NA,NA,NA,NA
"265","2019-10-07 09:14:00-03","UEFS","HUEFS","95253","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Queiroz, L.P.de","10451","2005","04","19",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","ca. 3 km N da cidade de Chapada dos Guimarães na estrada para Água Fria.","-55.779444","-15.426944","711","711",NA,"Campo cerrado arbustivo com altura de 1,5 m.","HUEFS0095253","HUEFS0095253","E.K.S.Brandão",NA,"55W46'46''","15S25'37''","2016",NA,NA,"06","Asteranae",NA,NA,NA,NA,NA
"266","2019-10-07 09:14:00-03","UEFS","HUEFS","96404","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Castro, R.M.","1156","2005","04","10",NA,"Brasil","Bahia","Coribe","Alagoinha.","-44.732222","-14.933333",NA,NA,NA,NA,"HUEFS0096404","HUEFS0096404","F.H.F.Nascimento",NA,"44W43'56''","14S56'","2009",NA,NA,"11","Asteranae",NA,NA,NA,NA,NA
"267","2019-10-07 09:14:00-03","UEFS","HUEFS","145741","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Bassett Maguire, J.","NY56946","1963","09","30",NA,"Brasil","Mato Grosso","Alto Garças","450 Km past os Cuiabá.","-53.5280990600586","-16.9438991546631","830","830",NA,"Cerrado.","HUEFS0145741","HUEFS0145741",NA,NA,NA,NA,NA,"58359","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"268","2019-10-07 09:13:59-03","UEFS","HUEFS","43404","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","Hatschbach, G.","66071","1997","01","21",NA,"Brasil","Bahia","Correntina","Rio Correntina.","-44.6366996765137","-13.3432998657227",NA,NA,NA,"Margem do rio encachoeirado.","HUEFS0043404","HUEFS0043404",NA,NA,NA,NA,NA,"182507","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"269","2019-09-04 19:31:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"J. S. Blanchet","2918",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"270","2015-03-06 21:31:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"H. S. Irwin & et al.","23152",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"271","2015-03-07 08:24:10-03","F","FMNH-SEEDPLANTS","V0197990F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0197990F","V0197990F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"272","2019-09-04 18:24:40-03","F","FMNH-SEEDPLANTS","V0062212F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"J. S. Blanchet","2918","1838",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0062212F","V0062212F_01",NA,"Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"273","2015-03-07 08:24:10-03","F","FMNH-SEEDPLANTS","V0197991F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0197991F","V0197991F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"274","2015-03-07 08:24:10-03","F","FMNH-SEEDPLANTS","V0197992F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0197992F","V0197992F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"275","2015-03-07 08:24:10-03","F","FMNH-SEEDPLANTS","V0197993F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0197993F","V0197993F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"276","2015-03-07 08:24:10-03","F","FMNH-SEEDPLANTS","V0197994F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0197994F","V0197994F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"277","2015-03-07 08:24:10-03","F","FMNH-SEEDPLANTS","V0197995F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0197995F","V0197995F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"278","2015-03-07 08:24:10-03","F","FMNH-SEEDPLANTS","V0197996F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0197996F","V0197996F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"279","2015-03-07 08:24:10-03","F","FMNH-SEEDPLANTS","V0197997F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0197997F","V0197997F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"280","2019-01-25 15:42:00-02","IAC","IAC","13803","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","W.A. Ducke","1","1948","02","11",NA,"Brasil","Pernambuco",NA,"Pirangí",NA,NA,NA,NA,NA,NA,NA,NA,"W.A. Ducke",NA,NA,NA,"1948",NA,NA,"02",NA,"11",NA,NA,NA,NA
"281","2019-01-25 15:42:01-02","IAC","IAC","13913","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","W.A. Ducke","2117","1948","02","19",NA,"Brasil","Pernambuco","Recife",NA,"-34.8811","-8.0539",NA,NA,NA,NA,NA,NA,"W.A. Ducke",NA,"-34.8811","-8.0539","1948",NA,NA,"02",NA,"19",NA,NA,NA,NA
"282","2019-01-25 15:42:01-02","IAC","IAC","46014","S","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa","A.DC.","R. Mello-Silva et al.","11549","1987","11","05",NA,"Brasil","Minas Gerais","Grão Mogol","Próximo ao campo de aviação","-42.875","-16.555",NA,NA,NA,"42o 52#?# 30W, 16o 33#?# 18S",NA,NA,"D.C. Zappi",NA,"-42.875000","-16.555000","1991",NA,NA,"06",NA,"05",NA,NA,NA,NA
"283","2020-07-23 12:10:05-03","CEPLAC","CEPEC","18952","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"R. M. Harley","19142","1977","02","27",NA,"Brasil","Bahia","gentio do ouro","5-6Km S Sao Inacio, Rod. p/ Gentio do Ouro.","-42.733333","-11.133333",NA,NA,NA,NA,NA,NA,"B. A. Krukoff",NA,"42W44'0","11S8'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA
"284","2020-07-23 12:10:05-03","CEPLAC","CEPEC","92983","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"T. S. Nunes","512","2001","06","16",NA,"Brasil","Bahia","casa nova","Ca. de 30Km de Remanso para Casa Nova.","-41.817778","-9.385556",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"E. K. S. Brandão",NA,"41W49'4","9S23'8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-07-23 12:10:05-03","CEPLAC","CEPEC","39167","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Strychnos","rubiginosa","Strychnos rubiginosa",NA,"A. M. de Carvalho","2423","1986","04","04",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Distrito de Tamboril.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"E. K. S. Brandão",NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
