"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"452","2020-10-14 10:00:48-03","FURB","FURB","45800","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Oliveira, AA de","2015","02","10","Oliveira, A.A. de","2015","02","10","Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","-48.7786111","-26.8225000","Fito IFFSC 753 /N/11 Habitat: Floresta Ombrófila Densa; Habito: feto arborescente;","FURB09931","FURB09931","178","178","1154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-10-14 10:00:48-03","FURB","FURB","50907","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gasper, AL de","2016","05","19","Caglioni, E.; Lazzaris, J.","2015","03","05","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9338889","-26.8033333","-48.9338889","-26.8033333",NA,"FURB50907","FURB50907","540","540","478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-08 08:51:23-03","FURB","FURB","53321","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Kassner-Filho, A.","2017","03","29","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","03","29","Brasil","Santa Catarina","Mafra",NA,"-49.9508333","-26.1494444","-49.9508333","-26.1494444",NA,"FURB53321","FURB53321","879","879","134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-10-14 10:00:48-03","FURB","FURB","5449","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Souza, NL de","2006","07","02","Souza, N.L. de","2006","07","02","Brasil","Santa Catarina","Blumenau","Rua: Alpinópolis. Bairro: Garcia.","-49.0597222","-26.9366666","-49.0597222","-26.9366666","Ápice da folha. Folha inteira com: 2,45 de comprimento e 0,93 de largura. Habitat: Floresta Ombrófila Densa; Habito: terrícola;","FURB06995","FURB06995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-08 08:51:23-03","FURB","FURB","59081","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gasper, A.L.","2018","06","26","Schwartz, C.E.","2018","06","19","Brasil","Santa Catarina","Blumenau",NA,"-49.0697223","-27.0047222","-49.0697223","-27.0047222","Fronde com 1.70 m. Soros imaturos Habitat: Interior de floresta Habito: Arborescente","FURB59081","FURB59081_1 FURB59081_2",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-08 08:51:23-03","FURB","FURB","59995","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gebien, W.","2018","07","25","Gebien, W.","2018","04","03","Brasil","Santa Catarina","Blumenau","interior de fragmento na rua antonio Zendrom. Interior do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222",NA,"FURB59995","FURB59995_1 FURB59995_2 FURB59995_3","220","220","167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-10-14 10:00:48-03","FURB","FURB","6455","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gebien, G; Valim, AC","2007","09","11","Valim, A.C.; Gebien, G.","2007","09","11","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","Projeto de Pesquisa.","FURB06994","FURB06994 FURB06994_1 FURB06994_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-10-14 10:00:48-03","FURB","FURB","6544","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gasper, AL de","2007","08","20","Gasper, A.L. de","2007","03","22","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0877777","-27.0566667","-49.0877777","-27.0566667","Código: 93.","FURB06993","FURB06993 FURB06993_1 FURB06993_2",NA,NA,"583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-10-14 10:00:48-03","FURB","FURB","6935","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gasper, AL de","2007","11","01","Gasper, A.L. de","2007","10","25","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0877777","-27.0566667","-49.0877777","-27.0566667","Código: 294. Habitat: Floresta Ombrófila Densa; borda da mata Habito: terrícola;","FURB06992","FURB06992",NA,NA,"809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-10-14 10:00:48-03","FURB","FURB","14820","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Moraes, K","2009","04",NA,"Maia, T.M.","2009","04","16","Brasil","Santa Catarina","São Francisco do Sul","Ilha do Cação.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FURB07006","FURB07006",NA,NA,"40","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-03-16 17:56:14-03","UCS","HUCS","40860","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2013","11",NA,"Gonzatti, F.","2013","09","10","Brasil","Rio Grande do Sul","Morrinhos do Sul",NA,"-49.913083","-29.417889","-49.913083","-29.417889","Fanerófita em interior de mata úmida","HUCS000921","HUCS000921 HUCS000921_01 HUCS000921_02","6","6","879",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-03-16 17:56:14-03","UCS","HUCS","47784","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2018","05",NA,"Gonzatti, F.","2017","07","26","Brasil","Santa Catarina","Rio do Sul","Morro dos Três Picos","-49.509411","-27.282064","-49.509411","-27.282064","Fanerófita ca. 1,5 m de altura em bordo da estrada, ao sol","HUCS000924","HUCS000924 HUCS000924_01 HUCS000924_02","937","937","3642",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2021-03-16 17:56:14-03","UCS","HUCS","41403","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2014","05",NA,"Gonzatti, F.","2014","04","14","Brasil","Rio Grande do Sul","Morrinhos do Sul","Pixirica","-49.83575","-29.331925","-49.83575","-29.331925","fanerófita, em interior de mata paludosa.","HUCS000928","HUCS000928 HUCS000928_01 HUCS000928_02 HUCS000928_03","9","9","1129",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2021-03-16 17:56:14-03","UCS","HUCS","27902","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2013","09",NA,"Wasum, R.A.","2005","11","09","Brasil","Paraná","São João do Triunfo",NA,"-50.293056","-25.667778","-50.293056","-25.667778","orla da estrada","HUCS000926","HUCS000926","831","831","3265",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-03-16 17:56:14-03","UCS","HUCS","36973","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2011","03",NA,"Gonzatti, F.","2011","01","29","Brasil","Santa Catarina",NA,"Serra do Espigão - Br 116, Km 104","-50.313889","-26.738333","-50.313889","-26.738333","Arborescente, situada em bordo de mata","HUCS000933","HUCS000933 HUCS000933_01","736","736","78",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2021-03-16 17:56:14-03","UCS","HUCS","39867","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2013","02",NA,"Grizzon, M.","2013","01","18","Brasil","Paraná","Balsa Nova","Serra de São Luiz do Purunã","-49.645333","-25.468194","-49.645333","-25.468194","planta com aproximadamente 2 m de altura; no interior da mata","HUCS000923","HUCS000923 HUCS000923_01 HUCS000923_02","1172","1172","140",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2021-03-16 17:56:14-03","UCS","HUCS","51479","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2021","01",NA,"Gonzatti, F.","2016","11","13","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.957639","-25.189167","-49.957639","-25.189167","Fanerófita, rosetada. Em bordo de trilha local sombreada em mata.","HUCS007481",NA,"870","870","2860",NA,NA,"Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2021-03-16 17:56:14-03","UCS","HUCS","13539","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Dittrich, V.A.O.","1998","08",NA,"Dombrowski, L.T.",NA,NA,NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, Serra do Mar","-48.834400177002","-25.476900100708",NA,NA,"Frequente; Interior da mata","HUCS000934","HUCS000934 HUCS000934_01",NA,NA,"s.n.","30514","auto","Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-03-16 17:56:14-03","UCS","HUCS","26073","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2013","07",NA,"Wasum, R.A.","2006","04","21","Brasil","Paraná","Antonio Olinto","Mata da Igreja","-50.1972007751465","-25.9860992431641",NA,NA,"interior da mata","HUCS000927","HUCS000927","812","812","2858","22130","auto","Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-03-16 17:56:14-03","UCS","HUCS","10618","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Labiak, P.H.; Cáceres, N.C.","1993",NA,NA,"Prado, J.","1993","01","20","Brasil","Paraná","Guaraqueçaba","Morro do Rio das Pacas","-48.3288993835449","-25.3066997528076",NA,NA,"Arbórea; frondes com ca. 2 m de comprimento, com escamas castanho-claras","HUCS000936","HUCS000936",NA,NA,"476","37295","auto","Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-03-16 17:56:14-03","UCS","HUCS","9060","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2016","03",NA,"Curra, C.","1992","10","27","Brasil","São Paulo","Campos do Jordão","Parque Municipal","-45.5900001525879","-22.7299995422363",NA,NA,"interior da mata","HUCS000930","HUCS000930 HUCS000930_01 HUCS000930_02","1650","1650","s.n.","21048","auto","Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-03-16 17:56:14-03","UCS","HUCS","27234","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Gonzatti, F.","2013","09",NA,"Wasum, R.A.","2005","11","06","Brasil","Paraná","Lapa","Pedra da Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"em orla da mata","HUCS000942","HUCS000942 HUCS000942_01","780","780","3122","49965","auto","Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-03-16 17:56:14-03","UCS","HUCS","31695","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Valduga, E.; Gonzatti, F.; Mynssen, C.","2012","03",NA,"Marchett, F.","2007","09","21","Brasil","Santa Catarina","Bombinhas","Praia do Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,"arborescente; no interior da mata","HUCS000935","HUCS000935 HUCS000935_01 HUCS000935_02",NA,NA,"589","11943","auto","Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2021-03-16 17:56:14-03","UCS","HUCS","18322","PreservedSpecimen","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Dittrich, V.A.O.","1998",NA,NA,"Barbosa, E.","1997","04","17","Brasil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"Tronco, 1,80m, frondes até 1,50m. Mata pluvial.","HUCS000932","HUCS000932",NA,NA,"81","17116","auto","Pteridophyta","Cyatheales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-04-27 16:09:24-03","UFES","VIES","21933","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Salino, A.","2012","05",NA,"Zorzanelli, J.P.F.","2012","04",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,NA,"VIES021933","VIES021933",NA,NA,"454","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-06-27 10:24:38-03","UFES","VIES","2825","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernades, I.","1995",NA,NA,"Pereira, O.J.; Thomaz, L.D. & Fabris, L.C.","1988","07","10","Brasil","Espírito Santo","Marechal Floriano",NA,"-40.6831016540527","-20.4127998352051",NA,NA,NA,"VIES002825","VIES002825",NA,NA,"1588","23038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-06-27 10:24:38-03","UFES","VIES","2864","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernades, I.",NA,NA,NA,"Pereira, O.J.","1988","07","12","Brasil","Espírito Santo","Marechal Floriano",NA,"-40.6831016540527","-20.4127998352051",NA,NA,NA,"VIES002864","VIES002864",NA,NA,"1627","23038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-09-27 18:04:20-03","UFES","VIES","32223","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I.","1993","11","24","Fernandes, I.","1993","11","24","Brasil","Paraná","Curitiba","Próximo à BR-116.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"VIES032223","VIES032223","750","750","1097","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-12-06 19:29:27-03","UFES","VIES","28660","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"Assis, A.M.; Cribari, R.S.; Santos, R.; Santos, J.P.","2018","07","28","Brasil","Espírito Santo","Vargem Alta",NA,"-40.998611","-20.458889","40º59'55''W","20º27'32''S",NA,"VIES028660",NA,"1200","1200","4593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-04-27 16:09:24-03","UFES","VIES","13418","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Sylvestre, L.","2010","03","19","Sarnaglia Júnior, V.B.","2009","04","18","Brasil","Espírito Santo","Itarana","Limoeiro de Santo Antônio.","-40.875301361084","-19.8738994598389",NA,NA,NA,"VIES013418","VIES013418",NA,NA,"37","23320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-06-27 10:24:38-03","UFES","VIES","2882","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernades, I.","1995",NA,NA,"Pereira, O.J.; et al.","1988","07","21","Brasil","Espírito Santo","Marechal Floriano",NA,"-40.6831016540527","-20.4127998352051",NA,NA,NA,"VIES002882","VIES002882",NA,NA,"1672","23038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-04-27 16:09:24-03","UFES","VIES","32224","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernandes, I.","1994","06","29","Fernandes, I.","1994","06","29","Brasil","Minas Gerais","Ouro Preto","Estação Ecológica do Tripuí.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"VIES032224","VIES032224","1100","1100","1270","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-02-12 18:12:00-03","UFES","VIES","2930","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","Fernades, I.","1995",NA,NA,"Krieger, L.","1985","12","29","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,"VIES002930","VIES002930",NA,NA,"s.n.","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-08-16 08:39:04-03","UTFPR","HCF","6912","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","J. Cordeiro","2008",NA,NA,"A.R. Silva","2008","05","24","Brasil","SC","Bombinhas","caminho a esquerda do atalho de Porto","-48.542556","-27.172639","48°32'33,2 W","27°10'21,5 S","planta de porte arbustivo, ca. 3 m, semi-ciófila. Beira de estrada.",NA,NA,"220","220","711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-08-16 08:39:04-03","UTFPR","HCF","22885","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","E. Barboza","2013","10","11","M.L. Brotto","2013","10","10","Brasil","PR","Morretes","PARNA Saint-Hilaire/ Langue. Serra da","-48.708056","-25.598889","48°42'29 W","25°35'56 S","xaxim de 2 m, frondes com aprox. 1,5 m de comprimento, soros marrons.",NA,NA,"400","400","1358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-08-16 08:39:04-03","UTFPR","HCF","13102","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","M.G. Caxambu","2013","12","04","M.G. Caxambu","2013","10","31","Brasil","SP","Cananéia","Propriedade do Sr. Flávio","-47.857306","-24.808528","47°51'26,3 W","24°48'30,7 S","feto arborescente, ciófilo, ca. 1,20 m. Soros castanhos paralelos às nervuras das folhas.",NA,NA,"37","37","4868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-08-16 08:39:04-03","UTFPR","HCF","15376","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","A.L. de Gasper","2010","07","01","T.J. Cadorin","2010","02","23","Brasil","SC","Florianópolis","Morro da Lagoa","-48.475561","-27.576667","48°28'32,02 W","27°34'36 S","Florística IFFSC e8004a; Floresta Ombrófila Densa; estádio de Sucess.: Avançado.",NA,NA,"444","444","1455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-08-16 08:39:04-03","UTFPR","HCF","9840","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","J. Cordeiro & P.Bohrer","2012",NA,NA,"M.G. Caxambu","2011","10","14","Brasil","PR","Tijucas do Sul","Associação dos Professores da UFPR","-49.051806","-25.837083","49°03'06,5 W","25°50'13,5 S","arbusto ca. 2 m, ciófilo. Espinhos pretos na base da folha. Soros castanhos.",NA,NA,"855","855","3587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-11-29 19:18:19-03","UTFPR","HCF","29917","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","F.F.F. Mazziero","2018","12","01","F.F.F. Mazziero","2018","11","15","Brasil","MG","Mariana",NA,"-43.3775","-20.253333","43°22'39 W","20°15'12 S","samambaia arborescente, terrícola. Crescendo no interior da floresta. Vegetação secundária média/ avançada.",NA,NA,"683","683","3951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2019-08-20 11:51:27-03","UTFPR","HCF","6775","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","J. Cordeiro","2008",NA,NA,"M.G. Caxambu","2008","04","19","Brasil","PR","Piraquara","Mananciais da Serra","-48.980556","-25.49","48°58'50 W","25°29'24 S","arbusto ca. 1,5 m, ciófilo. Com soros castanhos ao longo das nervuras das pinas das folhas.",NA,NA,"1020","1020","2149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-08-16 08:39:04-03","UTFPR","HCF","11299","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","S. Dreveck","2009","05","22","S. Dreveck","2009","05","22","Brasil","SC","Chapadão do Lageado","Rio Saltinho","-49.59","-27.63","49°35'24 W","27°37'48 S","arborescente, comum no fragmento, ca. 4 m. Floresta Ombrófila Mista em estádio médio de regeneração. Florística IFFSC 308 (Arbusto), folhas de até 3 metros de comprimento.",NA,NA,"890","890","935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-08-16 08:39:04-03","UTFPR","HCF","16335","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","B.K. Canestraro","2013","04","12","B.K. Canestraro","2013","03","27","Brasil","RJ","Paraty","Estrada para condomínio Laranjeiras,","-44.690556","-23.331389","44°41'26 W","23°19'53 S","arborescente, 2,5 m, interior de floresta, folha coriácea, local úmido, caule delgado.",NA,NA,"104","104","623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-08-16 08:39:04-03","UTFPR","HCF","14134","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","M. Verdi","2010","06","08","M.L. Verdi","2010","06","08","Brasil","SC","Paulo Lopes","Espraiado/ Parque Estadual da Serra do","-48.78","-27.99","48°46'48 W","27°59'24 S","Florística IFFSC 199 (arbusto); Floresta Ombrófila Densa; Estádio Sucessional: Médio; Hábito: arborescente; Habitat: interior do fragmento.",NA,NA,"329","329","4876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-08-16 08:39:04-03","UTFPR","HCF","15373","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","M. Verdi","2010","03","30","M. Verdi","2010","03","30","Brasil","SC","Orleans","Barracão","-49.319167","-28.260833","49°19'09 W","28°15'39 S","Florística IFFSC 119 (erva terrícola); Floresta Ombrófila Densa; Estádio Suces.: médio de regeneração; altura: 1,5 m; hábito: terrícola; Hábitat: interior do fragmento.",NA,NA,"314","314","4133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-08-16 08:39:04-03","UTFPR","HCF","15371","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","A. Stival-Santos","2010","04","20","A. Stival-Santos","2010","04","20","Brasil","SC","Major Gercino",NA,"-49.14","-27.449722","49°08'24 W","27°26'59 S","Florística IFFSC 385 (erva terrícola); Floresta Ombrófila Densa; estádio Suces.: médio. altura 3,5 m; hábito: erva terrícola; Hábitat: interior de fragmento.",NA,NA,"708","708","2525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-08-16 08:39:04-03","UTFPR","HCF","13828","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","M.G. Caxambu","2014","05","22","M.G. Caxambu","2014","03","24","Brasil","PR","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","-48.385361","-25.180556","48°23'07,3 W","25°10'50 S","feto arborescente, ca. 5 m. Soros castanhos. Beira de trilha.",NA,NA,"47","47","5094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-08-16 08:39:04-03","UTFPR","HCF","6344","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","J. Cordeiro & E. Barboza","2008",NA,NA,"M.G. Caxambu","2007","11","03","Brasil","PR","Ponta Grossa","Buraco do Padre","-49.969667","-25.173667","49°58'10,8 W","25°10'25,2 S","porte arbustivo ca. 1,20 m, semi-ciófilo, ripário.",NA,NA,"875","875","1871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-06-29 09:30:08-03","UFRRJ","RBR","28142","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","L.S. Sylvestre",NA,NA,NA,"H. Monteiro","1935","08","00","Brasil","Rio de Janeiro","Tijuca",NA,NA,NA,NA,NA,NA,"RBR00028142",NA,NA,NA,"1182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-06-29 09:30:08-03","UFRRJ","RBR","14294","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"E.M.R. Silva","2003","08","20","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Área da gruta, mata de encosta, local compouco sol.","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00014294",NA,NA,NA,"24","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-06-29 09:30:08-03","UFRRJ","RBR","7288","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin","J.P.S. Condack","2003","12","07","L.F.T. Menezes","2002","04","15","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Caminho da Gaeta, Floresta de encosta.","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00007288",NA,NA,NA,"1103","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-06-29 09:30:08-03","UFRRJ","RBR","14293","S","Plantae","Cyatheaceae","Cyathea","corcovadensis","Cyathea corcovadensis","(Raddi) Domin",NA,NA,NA,NA,"E.M.R. Silva","2003","08","20","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Gruta acima da senzala, mata de encosta.","-44.040599822998","-22.9596996307373",NA,NA,NA,"RBR00014293",NA,NA,NA,"31","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
