"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"747","2021-02-11 17:21:07-03","UFPR","UPCB","29418","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.",NA,NA,NA,"Santos, E.P.","1996","11","01","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"Trepadeira, filamentos violáceos. Beira de caminho..",NA,NA,"17116","auto","139",NA,NA,NA,NA,NA,NA,"1120","1120",NA,NA,NA,NA,NA,NA
"748","2021-02-11 17:21:06-03","UFPR","UPCB","15699","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Pires, M.J.P.","1985","10","01","Pires, M.J.P.",NA,NA,NA,"Brasil","Pará","Almeirim","Mt. Dourado, área 37, beira do Rio Jarí","-52.5816993713379","-1.52332997322083",NA,NA,"Liana herbácea, flor amarela esbranquiçada, folha trilobada. Floresta secundária..",NA,NA,"564600","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2021-02-11 17:21:07-03","UFPR","UPCB","28556","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","1996","11",NA,"Kozera, C.","1996","11","06","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,"Trepadeira, fruto jovem. Orla da floresta com <em>Araucaria</em>..",NA,NA,"25180","auto","337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2021-02-11 17:21:07-03","UFPR","UPCB","19988","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Hoehne, F.C.","1951","09","27","Hoehne, F.C.","1951","09","06","Brasil","São Paulo","São Paulo","Parque Estadual","-46.6300010681152","-23.5400009155273",NA,NA,"Escandente, frutos pretos édulos..",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2021-02-11 17:21:07-03","UFPR","UPCB","35225","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","1998","01","01","Cervi, A.C.","1998","10","24","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"Trepadeira de flores de pétalas alvas e corona de filamentos alvos com bandas levemente azuis. FORMA: edulis.",NA,NA,"44368","auto","6506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2021-02-11 17:21:07-03","UFPR","UPCB","51117","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","2004","11","10","Amorim, A.M.","1998","09","13","Brasil","Bahia","Porto Seguro","Parque Nacional de Monte Pascoal","-39.0647010803223","-16.4496994018555",NA,NA,"Trepadeira ca. 4m, folhas verdes, concolores, cálice verde, corola branca, corona arroxeada, frutos imaturos verdes..",NA,NA,"68835","auto","2548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2021-02-11 17:21:07-03","UFPR","UPCB","38651","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","1998","11",NA,"Isernhagen, I.","1998","11","22","Brasil","Paraná","Guaraqueçaba","PR 405, Cacatu-Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Trepadeira de flores creme-esverdeadas, filamentos arroxeados. Beira da estrada. FORMA EDULIS..",NA,NA,"37295","auto","203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2021-02-11 17:21:06-03","UFPR","UPCB","15461","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","1987","07","30","Dias, M.C.","1987","11","01","Brasil","Paraná","Matinhos","Praia de Leste","-48.5428009033203","-25.8174991607666",NA,NA,"TRepadeira, flor creme com corola branca e roxa, fruto verde..",NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2021-02-11 17:21:07-03","UFPR","UPCB","4154","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Hatschbach, G.","1962","11","01","Moreira, E.A.",NA,NA,NA,"Brasil","Paraná","Paranaguá","Praia Mansa, Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"UPCB0019488","UPCB0019488","24916","auto","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2021-02-11 17:21:07-03","UFPR","UPCB","16112","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.",NA,NA,NA,"Pereira, B.A.S.","1984","01","06","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, junto ao escritório da Estação Climatológica","-47.9296989440918","-15.7797002792358",NA,NA,"Prostrada, corola alva. Cálice verde externamente e alvo internamente, estames roxos. Folha glabra, discolor. Ramos com até 3m comp. Cerrado perturbado..",NA,NA,"70570","auto","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2021-02-11 17:21:07-03","UFPR","UPCB","37967","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","1998","10",NA,"Gatti, A.L.S.","1998","10","10","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, próximo à Saibreira","-48.3288993835449","-25.3066997528076",NA,NA,"Trepadeira herbácea sobre Miconia sp., a 3m de alt. Heliófila, com flores e botões florais. Floresta ombrófila densa submontana. Forma: edulis..",NA,NA,"37295","auto","92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2021-02-11 17:21:07-03","UFPR","UPCB","21623","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Sobral, M.","1993","07",NA,"Negrelle, R.R.B.","1992","10","15","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,"Liana, flores e frutos. Área aberta na estrada do pasto..",NA,NA,"18121","auto","A478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2021-02-11 17:21:07-03","UFPR","UPCB","59568","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","2007","10","09","Mehler, L.","2006","04","17","Brasil","Santa Catarina","Jaraguá do Sul","R. Fritz Hasse, próximo nº 551","-49.0666999816895","-26.4860992431641",NA,NA,"Erva trepadeira com gavinhas, flores brancas e amarelas, heliófitas..",NA,NA,"33840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-02-11 17:21:07-03","UFPR","UPCB","59568","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","2007","10","09","Mehler, L.","2006","04","17","Brasil","Santa Catarina","Jaraguá do Sul","R. Fritz Hasse, próximo nº 551","-49.0666999816895","-26.4860992431641",NA,NA,"Erva trepadeira com gavinhas, flores brancas e amarelas, heliófitas..",NA,NA,"33840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2021-02-11 17:21:07-03","UFPR","UPCB","55162","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","2004","01","01","Silva, J.M.","2000","09","13","Brasil","Paraná","Rio Branco do Sul","Rio Açungui","-49.3142013549805","-25.1900005340576",NA,NA,"Escandente, flor alva. Beira da estrada e capoeira..",NA,NA,"37352","auto","3454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2021-02-11 17:21:07-03","UFPR","UPCB","36512","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","1999","03","04","Hatschbach, G.","1998","11","19","Brasil","Paraná","Antonina","Rio Xaxim","-48.7118988037109","-25.4286003112793",NA,NA,"Escandente, estames creme esverdeados, brácteas levemente violáceas. Orla da floresta. forma edulis.",NA,NA,"38300","auto","68836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-02-11 17:21:07-03","UFPR","UPCB","45675","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","2001","01","01","Hatschbach, G.","2001","11","13","Brasil","Santa Catarina","Timbé do Sul","Rod. BR 285, Serra da Rocinha","-49.8471984863281","-28.8302993774414",NA,NA,"Escandente, pétalas alvas, filamentos com base roxa, ápice alvo. Na base do paredão de arenito..",NA,NA,"15081","auto","72684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2021-02-11 17:21:06-03","UFPR","UPCB","12846","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","1982","10","06","Cervi, A.C.","1982","10","06","Brasil","Paraná","Campo Largo","Rondinha","-49.5283012390137","-25.4585990905762",NA,NA,"Trepadeira. Capoeira. Beira de estrada..",NA,NA,"53742","auto","2064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2021-02-11 17:21:07-03","UFPR","UPCB","83523","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Farinazzo, N.M.","2005","06",NA,"Braga, J.P.","2004","06","05","Brasil","Minas Gerais","Pedralva","Serra da Pedra Branca","-45.4658012390137","-22.2427997589111",NA,NA,"Liana, frutos verdes, flores vistosas, sépalas verdes, estames com extremidade roxa.",NA,NA,"10929","auto","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2021-02-11 17:21:07-03","UFPR","UPCB","89767","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Braga, R.",NA,NA,NA,"Braga, R.","1959","11","06","Brasil","Paraná","Cruzeiro do Oeste","Serra Dourada","-53.073299407959","-23.7849998474121",NA,NA,"Interior da mata, próximo à estrada..","UPCB0029332","UPCB0029332","32572","auto","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2021-02-11 17:21:07-03","UFPR","UPCB","2712","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Braga, R.",NA,NA,NA,"Braga, R.","1959","11","06","Brasil","Paraná","Cruzeiro do Oeste","Serra Dourada","-53.073299407959","-23.7849998474121",NA,NA,"Interior da mata, próximo à estrada..",NA,NA,"32572","auto","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2021-02-11 17:21:07-03","UFPR","UPCB","44371","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","2000","01","01","Hatschbach, G.","1999","10","07","Brasil","Paraná","Doutor Ulysses","Sete Quedas","-49.4197006225586","-24.5680999755859",NA,NA,"Escandente com pétalas e estaminódios alvos. Orla da floresta atlântica..",NA,NA,"32237","auto","69312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2021-02-11 17:21:07-03","UFPR","UPCB","18527","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims",NA,NA,NA,NA,"Melo, E.de","1991","01","15","Brasil","Bahia","Cravolândia","Três Braços","-39.814998626709","-13.3585996627808",NA,NA,"Fruto verde com verrugas negras. Glândulas negras no pecíolo..",NA,NA,"21331","auto","469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2021-02-11 17:21:07-03","UFPR","UPCB","59941","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","2005","01","01","Schwartsburd, P.B.","2005","01","01","Brasil","Paraná","Curitiba","UFPR, Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"Interior da mata..",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2021-02-11 17:21:07-03","UFPR","UPCB","45299","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","2001","07","02","Salino, A.","2000","11","14","Brasil","Minas Gerais","Santa Rita de Jacutinga","Usina hidrelétrica Henrique Portugal, Rio Bananal","-44.0950012207031","-22.1494007110596",NA,NA,"TRepadeira, flor com sépalas branco-esverdeadas, corona branca e coluna com manchas marrons. Borda de mata..",NA,NA,"20148","auto","5901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2021-02-11 17:21:06-03","UFPR","UPCB","16110","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Cervi, A.C.","1989","02",NA,"Heringer, E.P.","1978","03","14","Brasil","Distrito Federal","Brasília","Vargem Bonita","-47.9296989440918","-15.7797002792358",NA,NA,"TRepadeira, sobre árvore de 5m. Flor com cálice verde e estames roxos, fruto comestível, alimento para animais silvestres..",NA,NA,"70570","auto","16950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2021-02-11 17:21:07-03","UFPR","UPCB","60260","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis x cincinnata","Passiflora edulis x cincinnata",NA,"Cervi, A.C.","2008","04",NA,"Souza, M.M.",NA,NA,NA,"Brasil","Bahia","Camacan","Acesso 157","-39.4958000183105","-15.4191999435425",NA,NA,"Trepadeira, cultivada em vaso, folhas glabras e verdes nas duas faces, pétalas e sépalas brancas na face adaxial e esverdeadas na face abaxial, estames verde-escuros com manchas escuras, pistilo e estigmas verde-claros, corona vinácea. Híbrido..",NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2009-12-21 12:54:00-02","MO","MOBOT","100237043","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Per Dusén",NA,NA,NA,"Brazil","São Paulo",NA,"Carvalho","-50.0166667","-20.4833333",NA,NA,NA,NA,NA,NA,NA,"Dusén s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"775","2009-12-21 12:56:00-02","MO","MOBOT","100237047","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Per Dusén",NA,NA,NA,"Brazil","Paraná",NA,"Curityba","-49.2730556","-25.4277778",NA,NA,NA,NA,NA,NA,NA,"Dusén s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"776","2018-06-26 05:23:00-03","MO","MOBOT","101051963","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis flavicarpa","O. Deg.","J.M. MacDougal (MO)",NA,NA,NA,"André M. Amorim|M.B. Thomas|J. Lima da Paixão|Sérgio C. de Sant'Ana","1998","9","13","Brazil","Bahia","Porto Seguro","Parque Nacional de Monte Pascoal. área limite entre o Parna e a Reserva Indígena Barra Velha, da tribo Pataxó.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"68835","auto","Amorim 2548","South America",NA,NA,NA,NA,"flavicarpa",NA,NA,NA,NA,NA,"1",NA,NA
"777","2012-04-19 14:15:00-03","MO","MOBOT","100461121","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","A.Katie Hansen (TEX)",NA,NA,NA,"A.B. Anderson|Nelson A. Rosa|Carlos S. Rosário","1985","3","24","Brazil","Maranhão","Lago Verde","Fazenda São Francisco, estrada Alto Alegre-Lago Verde, km 9.","-44.8219985961914","-3.95700001716614",NA,NA,NA,NA,NA,"42500","auto","Anderson 2119","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"778","2014-11-13 10:30:00-02","MO","MOBOT","280166","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","A. Katie Hansen (TEX)",NA,NA,NA,"Carlos E. Cerón|3er Curso Biología U. Central","1989","6","24","Ecuador","Imbabura",NA,"El Chota.","-77.8666667","0.4333333",NA,NA,NA,NA,NA,NA,NA,"Cerón Martínez 7040","South America",NA,NA,NA,NA,NA,"2000.00000000","2200.00000000",NA,NA,NA,"4","89-33",NA
"779","2015-07-07 11:10:00-03","MO","MOBOT","1541784","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","P.M. Jorgensen (MO)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","2000","12","1","Paraguay","Itapúa",NA,"Yacyreta Dam Island Reserve. Punta de observación.","-56.8230556","-27.4488889",NA,NA,NA,NA,NA,NA,NA,"Zardini 55486","South America",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"4","1220",NA
"780","2017-05-09 11:07:00-03","MO","MOBOT","1418501","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","Peter Jorgensen (MO)",NA,NA,NA,"Elsa M. Zardini|J. Rodríguez","1999","10","25","Paraguay","Itapúa",NA,"Yacyretá Dam Island Reserve: Punta de observación. Collecting area: around two hectares.","-56.8230556","-27.4486111",NA,NA,NA,NA,NA,NA,NA,"Zardini 52122","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1185",NA
"781","2008-05-27 22:02:00-03","MO","MOBOT","1598470","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","R. Vaiquez",NA,NA,NA,"German Caity","1995","3","16","Bolivia","Beni","Cercado","Gral. Ballivían y Yacuma. Estación Biológica del Beni. comunidad Campo Belto. Canchón.","-66.61666","-14.5",NA,NA,NA,NA,NA,NA,NA,"Caity Lero 235","South America",NA,NA,NA,NA,NA,"200.00000000","200.00000000",NA,NA,NA,NA,NA,NA
"782","2009-12-21 11:09:00-02","MO","MOBOT","100236958","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Lyman B. Smith",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Organ Mountains","-42.75","-22.3666667",NA,NA,NA,NA,NA,NA,NA,"Smith 1518","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"783","2015-10-09 15:30:00-03","MO","MOBOT","100176414","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis flavicarpa","O. Deg.","R.J.R.Vanderplack (K)",NA,NA,NA,"W. Wayt Thomas|L.A. Mattos Silva|Talmon S. dos Santos|André M. Amorim|J. Jardim","1994","9","28","Brazil","Bahia",NA,"Mun. Ilhéus. 2.0 km MNE of Banco sa Victoria on road leading to west edge of Mata da Esperança.","-39.0911111","-14.7772223",NA,NA,NA,NA,NA,NA,NA,"Thomas 10665","South America",NA,NA,NA,NA,"flavicarpa",NA,NA,NA,NA,NA,"1",NA,NA
"784","2009-12-21 10:35:00-02","MO","MOBOT","100236910","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Anders F. Regnell","1845","7","5","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,"Regnell II 128","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"785","2009-12-21 11:06:00-02","MO","MOBOT","100236953","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"John Miers","1838","2",NA,"Brazil","Rio de Janeiro",NA,"Cook's waterfall & Road to Vargem Gate. Organ Mts.","-42.75","-22.3666667",NA,NA,NA,NA,NA,NA,NA,"Miers 4461","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"786","2016-11-16 15:54:00-02","MO","MOBOT","100222368","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","P.M. Jørgensen (MO)",NA,NA,NA,"Anonymous",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio [de] Janeiro.","-43.2075","-22.9027778",NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"787","2012-01-13 16:35:00-02","MO","MOBOT","100164486","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Karl Fiebrig","1909","10",NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fiebrig 5444","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"788","2016-11-16 15:52:00-02","MO","MOBOT","100222358","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","P.M. Jørgensen (MO)",NA,NA,NA,"George Gardner","1838","3",NA,"Brazil","Pernambuco",NA,"Pernambuco.","-37.7","-8.7833333",NA,NA,NA,NA,NA,NA,NA,"Gardner 1313","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"789","2009-12-18 14:19:00-02","MO","MOBOT","100236717","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"L.H. Bailey|Ethel Z. Bailey",NA,NA,NA,"Venezuela","Distrito Federal",NA,"Between Guaira and Caracas","-66.9166667","10.5",NA,NA,NA,NA,NA,NA,NA,"Bailey 1165","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"790","2009-12-18 14:21:00-02","MO","MOBOT","100236718","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"L.H. Bailey|Ethel Z. Bailey","1921","1","20","Venezuela","Distrito Federal",NA,"Caracas and vicinity. In the dry season.","-66.9166667","10.5",NA,NA,NA,NA,NA,NA,NA,"Bailey 1069","South America",NA,NA,NA,NA,NA,"914.40000000","1066.80000000",NA,NA,NA,"1",NA,NA
"791","2009-12-18 15:13:00-02","MO","MOBOT","100236726","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Henri Pittier","1918","9","15","Venezuela","Distrito Federal",NA,"Lower Cotiza (Agr. Exp. St.) near Caracas, in savannas.","-66.9166667","10.5",NA,NA,NA,NA,NA,NA,NA,"Pittier 8138","South America",NA,NA,NA,NA,NA,"850.00000000","1000.00000000",NA,NA,NA,"1",NA,NA
"792","2016-03-11 16:36:00-03","MO","MOBOT","100236735","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Delgado",NA,NA,NA,"Venezuela",NA,NA,"Coastal Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Delgado 21","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"793","2009-12-18 15:38:00-02","MO","MOBOT","100236736","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Allart","1924","12",NA,"Venezuela","Aragua",NA,"Colonia Tovar","-67.2666667","10.3833333",NA,NA,NA,NA,NA,NA,NA,"Allart 340","South America",NA,NA,NA,NA,NA,"1800.00000000","2000.00000000",NA,NA,NA,"1",NA,NA
"794","2009-12-18 15:40:00-02","MO","MOBOT","100236737","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Henri Pittier","1937",NA,NA,"Venezuela","Aragua",NA,"Maracay","-67.5958333","10.2469444",NA,NA,NA,NA,NA,NA,NA,"Pittier 13922","South America",NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"1",NA,NA
"795","2013-05-07 06:03:00-03","MO","MOBOT","100236826","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Ynés Mexia","1935","5","8","Ecuador","Imbabura",NA,"Imbarra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexia 7359","South America",NA,NA,NA,NA,NA,"2050.00000000",NA,NA,NA,NA,"1",NA,NA
"796","2013-05-07 06:03:00-03","MO","MOBOT","100236827","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Ynés Mexia","1935","2","26","Ecuador","Tungurahua","Baños","Baños",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexia 6976","South America",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"1",NA,NA
"797","2016-03-23 11:18:00-03","MO","MOBOT","100236835","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Hugh A. Weddell","1858",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Weddell 808","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"798","2016-03-23 11:19:00-03","MO","MOBOT","100236836","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"Johan F. Widgren","1845","11","29","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Widgren 922","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"799","2009-12-21 09:39:00-02","MO","MOBOT","100236839","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"J.B.E. Pohl",NA,NA,NA,"Brazil",NA,NA,"Villarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pohl 3471","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"800","2016-03-23 11:21:00-03","MO","MOBOT","100236844","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","edulis","Passiflora edulis","Sims","E.P. Killip",NA,NA,NA,"STEPHEN","1843",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STEPHEN s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
