"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"274","2021-03-01 16:40:42-03","UNICAMP","UEC","132886","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Urbanetz, C; Mariuza; Lelo; Domingos","2003","07","25",NA,"Brazil",NA,NA,"Frutos imaturos verdes.","UEC159899","Magnoliopsida",NA,"Mart.","Urbanetz, C","93","São Paulo","Cananéia","Fazenda Folha Larga","-47.916667","-24.883333","UEC159899","100","100",NA,NA,NA,NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA,NA,NA
"275","2021-03-01 16:40:42-03","UNICAMP","UEC","134973","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Urbanetz, C","2003","09","30",NA,"Brazil",NA,NA,"Árvore de 7m de altura.; Floresta Ombrófila Densa.","UEC040894","Magnoliopsida",NA,"Mart.","Urbanetz, C","127","São Paulo","Cananéia","Km 31 da rodovia SP-226, Fazenda Folha Larga.","-47.918056","-24.895","UEC040894",NA,NA,NA,NA,NA,NA,NA,NA,"-47.918056","-24.895",NA,NA,NA,NA,NA,NA
"276","2019-08-20 10:25:43-03","UNICAMP","UEC","144504","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Coelho, RLG; Urbanetz, C; Galvão, JC; Pinho-Ferreira, MA; Souza, CSD","2006","11","20",NA,"Brazil",NA,NA,"Árvore ca. 5m de altura, ftutos verdes.","UEC159850","Magnoliopsida",NA,"Mart.","Coelho, RLG","96","São Paulo","Cananéia","Serra do Tambor, Vale do Ribeira, sul do Estado de São Paulo, Fazenda Folha Larga.","-47.933333","-24.9","UEC159850","100","157",NA,NA,NA,"2006","12",NA,"-47.933333","-24.9",NA,NA,NA,NA,NA,NA
"277","2019-08-20 10:25:43-03","UNICAMP","UEC","147689","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Campos, MCR; Assis, MA; Guilherme, FAG; Mania, L","2006","03","27",NA,"Brazil",NA,NA,"indivíduo E0013, altura 14m","UEC159879","Magnoliopsida",NA,"Mart.","Campos, MCR","13","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,"UEC159879",NA,NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-08-20 10:25:43-03","UNICAMP","UEC","148791","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Aranha, BA","2007","01","09",NA,"Brazil",NA,NA,"Indivíduo regenerante no sobosque","UEC159848","Magnoliopsida",NA,"Mart.","Aranha, BA","463","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389","UEC159848","380","380",NA,NA,NA,"2008","10",NA,"-45.084167","-23.366389",NA,NA,NA,NA,NA,NA
"279","2021-03-01 16:40:42-03","UNICAMP","UEC","149599","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Urbanetz, C","2003","09","30",NA,"Brazil",NA,NA,"Árvore de 7m de altura.; Floresta Ombrófila Densa.","UEC159907","Magnoliopsida",NA,"Mart.","Urbanetz, C","127","São Paulo","Cananéia","Km 31 da rodovia SP-226, Fazenda Folha Larga.","-47.918056","-24.895","UEC159907",NA,NA,NA,NA,NA,NA,NA,NA,"-47.918056","-24.895",NA,NA,NA,NA,NA,NA
"280","2021-03-01 16:40:42-03","UNICAMP","UEC","149902","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Urbanetz, C","2003","10","30",NA,"Brazil",NA,NA,"Árvore de 10 m de altura.; Floresta Ombrófila Densa.,-msm.","UEC159876","Magnoliopsida",NA,"Mart.","Urbanetz, C","204","São Paulo","Cananéia","Brasil, São Paulo, Cananéia, Km 31 da rodovia SP-226, Fazenda Folha Larga.","-47.918056","-24.895","UEC159876",NA,NA,NA,NA,NA,NA,NA,NA,"-47.918056","-24.895",NA,NA,NA,NA,NA,NA
"281","2021-03-01 16:40:42-03","UNICAMP","UEC","149971","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Urbanetz, C","2003","09","30",NA,"Brazil",NA,NA,"Árvore de 10 m de altura.; Floresta Ombrófila Densa.","UEC159846","Magnoliopsida",NA,"Mart.","Urbanetz, C","131","São Paulo","Cananéia","Brasil,São Paulo,Cananéia,Km31 da rodovia SP-226,Fazenda Folha Larga.","-47.918056","-24.895","UEC159846",NA,NA,NA,NA,NA,NA,NA,NA,"-47.918056","-24.895",NA,NA,NA,NA,NA,NA
"282","2021-03-01 16:40:43-03","UNICAMP","UEC","166692","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,NA,"Brazil",NA,NA,"K1061 Árvore, ca. 5 m, sem flores ou frutos. Abundância: 2 ind ha(-1).; Floresta Ombrófila Densa Montana.","UEC039950","Magnoliopsida",NA,"Mart.","Tamashiro, JY","942","São Paulo","São Luiz do Paraitinga","PESM. Núcleo Santa Virgínia - Parcela K.","-45.068056","-23.325556","UEC039950","1081","1093",NA,NA,NA,"2009",NA,NA,"-45.068056","-23.325556",NA,NA,NA,NA,NA,NA
"283","2021-03-01 16:40:42-03","UNICAMP","UEC","157436","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Ivanauskas, NM; Souza, FM; Polisel, RT; Santos, V","2005","12","14",NA,"Brazil",NA,NA,"Árvore, 5m de altura. Flores.","UEC039795","Magnoliopsida",NA,"Mart.","Franco, GADC","6104","São Paulo","Embu das Artes","Canteiro de casa. Remanescente de Mata. (Datum Córrego Alegre, Zona 23K).",NA,NA,"UEC039795","863","863",NA,NA,NA,"2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 16:40:42-03","UNICAMP","UEC","157510","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Miashike, RL; Ivanauskas, NM; Silva, JB; Godoy, JRL; Machado, SD","2009","12","07",NA,"Brazil",NA,NA,"Árvore, 8m. Fruto deiscente verde, arilo amarelo e semente preta.; Floresta Ombrófila Densa Aluvial.","UEC012537","Magnoliopsida",NA,"Mart.","Franco, GADC","62","São Paulo","Apiaí","Parque estadual Turístico do Alto da Ribeira. Núcleo Caboclos, Estrada de terra entre a guarita dos vigilantes e o Núcleo Caboclos.&nf;SAD 69, Zona 22J","-48.603056","-24.398611","UEC012537","821","821",NA,NA,NA,"2010","01","29","-48.603056","-24.398611",NA,NA,NA,NA,NA,NA
"285","2021-03-01 16:40:43-03","UNICAMP","UEC","166896","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Stefani, EJF; Belinello, R; Galvão, JC","2010","06","01",NA,"Brazil",NA,NA,"Árvore com 8 m.; Mata Atlântica.","UEC059347","Magnoliopsida",NA,"Mart.","Stefani, EJF","118","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar.","-45.516667","-23.622778","UEC059347","50","90",NA,NA,NA,"2011","11",NA,"-45.516667","-23.622778",NA,NA,NA,NA,NA,NA
"286","2021-03-01 16:40:43-03","UNICAMP","UEC","167066","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Stefani, EJF; Belinello, R; Galvão, JC","2011","06","29",NA,"Brazil",NA,NA,"Árvore com 14 m.; Mata atlântica.","UEC018056","Magnoliopsida",NA,"Mart.","Stefani, EJF","219","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.","-45.543611","-23.610556","UEC018056","800","900",NA,NA,NA,"2011","10",NA,"-45.543611","-23.610556",NA,NA,NA,NA,NA,NA
"287","2021-03-01 16:40:43-03","UNICAMP","UEC","170748","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1997","05","29",NA,"Brazil",NA,NA,"Árvore 922 com. m de altura, vegetativo.; Mata Atlântica de Encosta, Morro do Corisco, altitude 600 m.","UEC059090","Magnoliopsida",NA,"Mart.","Sanchez, M","1800","São Paulo","Ubatuba","Brasil, São Paulo, Ubatuba, Picinguaba.","-44.816944","-23.3025","UEC059090","600","600",NA,NA,NA,NA,NA,NA,"-44.816944","-23.3025",NA,NA,NA,NA,NA,NA
"288","2021-03-01 16:40:43-03","UNICAMP","UEC","170749","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Sanchez, M; Pedroni, F","1996","12","04",NA,"Brazil",NA,NA,"Árvore 79 com 15 m de altura, vegetativo.","UEC059092","Magnoliopsida",NA,"Mart.","Sanchez, M","971","São Paulo","Ubatuba","Picinguaba.&nf;Mata Atlântica de Encosta, próximo à trilha do Corisco.","-44.8","-23.366667","UEC059092","120","120",NA,NA,NA,NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA
"289","2021-03-01 16:40:43-03","UNICAMP","UEC","171431","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Urdampilleta, JD; Ferrucci, MS; Obando, S","2008","11","19",NA,"Brazil",NA,NA,"Arbol de 4-5m, frutos maduros, castaño verdosos, arilo amarillo anaranjado, tegumento castaño.","UEC041245","Magnoliopsida",NA,"Mart.","Ferrucci, MS","450","Rio de Janeiro","Parati","Bairro São Gonçalo.","-44.618278","-23.033361","UEC041245",NA,NA,NA,NA,NA,NA,NA,NA,"-44.618278","-23.033361",NA,NA,NA,NA,NA,NA
"290","2021-03-01 16:40:43-03","UNICAMP","UEC","200686","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Pereira, LS; Belinello, R; Gomes, JAMA; Rosado, BHP; Cavalin, PO","2008","12","07",NA,"Brazil",NA,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 16 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica","UEC158076","Magnoliopsida",NA,"Mart.","Tamashiro, JY; Pereira, LS","N1014","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","UEC158076","990","1045",NA,NA,NA,"2008",NA,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA
"291","2021-03-01 16:40:43-03","UNICAMP","UEC","37196","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Garcia, RJF; Ferreira, GMP; Ogata, H; Sordi, SJ; Pimental, CMA","1996","04","30",NA,"Brazil",NA,NA,"Árvore, 6m alt; flores brancas.","UEC159890","Magnoliopsida",NA,"Mart.","Ferrucci, MS","820","São Paulo","Ferraz de Vasconcelos","Mata das Sete Cruzes, caminho entre São Paulo (cidade Tiradentes) e Suzano (Rio Guaió).","-46.381944","-23.572222","UEC159890",NA,NA,NA,NA,NA,"2003",NA,NA,"-46.381944","-23.572222",NA,NA,NA,NA,NA,NA
"292","2021-03-01 16:40:43-03","UNICAMP","UEC","40148","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Weyland Vieira, MC","1981","08","27",NA,"Brazil",NA,NA,"Arvoreta. Frutos.","UEC159888","Magnoliopsida",NA,"Mart.","Somner, GV","189","Rio de Janeiro",NA,"Reserva Nacional Poço das Antas.",NA,NA,"UEC159888",NA,NA,NA,NA,NA,"1991","11","14",NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-01 16:40:43-03","UNICAMP","UEC","41655","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Harley, RM","1977","01","26",NA,"Brazil",NA,NA,"Tree to 5m with coriaceous mid-green leaflets, paler beneath. Fruit pinkish-brown.; High Restinga forest, partly cut over with some lower shrubby disturbed vegetation by roadside.","UEC159864","Magnoliopsida",NA,"Mart.","Stannard, BL","18298","Bahia",NA,"6km E of Una along the old road to Pedras, by the sea.","-39.016667","-15.283333","UEC159864",NA,NA,NA,NA,NA,NA,NA,NA,"-39.016667","-15.283333",NA,NA,NA,NA,NA,NA
"294","2021-03-01 16:40:43-03","UNICAMP","UEC","85402","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Cordeiro, I; Barros, MAB","1994","05","18",NA,"Brazil",NA,NA,"Árvore, cerca de 10m de altura; flores creme.; Mata pluvial montana.","UEC054259","Magnoliopsida",NA,"Mart.","Somner, GV","1435","São Paulo","Eldorado","Parque Estadual do Jacupiranga, Arredores da Caverna do Diabo.","-48.408889","-24.051667","UEC054259",NA,NA,NA,NA,NA,"1997","02","24","-48.408889","-24.051667",NA,NA,NA,NA,NA,NA
"295","2021-03-01 16:40:43-03","UNICAMP","UEC","72821","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Godoy, SAP; Agostinho, V; Hoch, AM","1995","02","15",NA,"Brazil",NA,NA,"Árvore ca 8m alt, DAP 0,18m. Flores creme esverdeado e frutos secos negros.; Borda da mata.","UEC159884","Magnoliopsida",NA,"Mart.","Ferrucci, MS","398","São Paulo","Parelheiros","Jardim Novo Parelheiros, sítio do Sr. José Guilguer Reimberg (José Toco), á direita na Estrada Eng° Marsilac, após o entroncamento com a estrada da colônia.","-46.735","-23.835556","UEC159884",NA,NA,NA,NA,NA,"2003",NA,NA,"-46.735","-23.835556",NA,NA,NA,NA,NA,NA
"296","2021-03-01 16:40:43-03","UNICAMP","UEC","74948","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Ferreira, VF; Sanches, CD; Bastos, EB; Gorenstein, MR; Hoffmann, JR","1994","09","06",NA,"Brazil",NA,NA,"Árvore, ca. 10m alt., com frtos verdes.; Extensa área de transição mata de restinga - mata atlântica.","UEC159878","Magnoliopsida",NA,"Mart.","Somner, GV","36","São Paulo","Cananéia","Estrada Cananéia - Pariquera-Açu (via ponte), ca 19km de Cananéia.","-47.84175","-24.900806","UEC159878",NA,NA,NA,NA,NA,"1996","12","18","-47.84175","-24.900806",NA,NA,NA,NA,NA,NA
"297","2021-03-01 16:40:43-03","UNICAMP","UEC","83986","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Goldenberg, R; Koch, I; Árbocz, GF; Macias, L; Belinello, R","1996","05","23",NA,"Brazil",NA,NA,"Árvore de ca. de 5m; flores branco-creme.; Pequena mata próxima a pasto.","UEC159870","Magnoliopsida",NA,"Mart.","Somner, GV","165","São Paulo","Queluz","Margens do rio das Cruzes.","-44.781667","-22.455556","UEC159870",NA,NA,NA,NA,NA,"1996","12","18","-44.781667","-22.455556",NA,NA,NA,NA,NA,NA
"298","2021-03-01 16:40:43-03","UNICAMP","UEC","85489","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Souza, VC; Capellari Jr, L; Miyagi, P; Ivanauskas, NM; Pereira, VF; et al.","1994","04","22",NA,"Brazil",NA,NA,"Árvore, ca. 12m alt.; botões verdes.","UEC159867","Magnoliopsida",NA,"Mart.","Somner, GV","5903","São Paulo","Iporanga","Ca. 23km da Cidade em direção a Apiaí. Arredores do Rio Bethary e da Caverna Ouro Grosso.","-48.681944","-24.551389","UEC159867","250","250",NA,NA,NA,"1996","12","19","-48.681944","-24.551389",NA,NA,NA,NA,NA,NA
"299","2021-03-01 16:40:43-03","UNICAMP","UEC","85497","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Souza, VC; Capellari Jr, L; Miyagi, P; Ivanauskas, NM; Pereira, VF; et al.","1994","04","23",NA,"Brazil",NA,NA,"Arvoreta, ca. 3,5m alt.; corola alva, filetes creme; anteras vermelhas.; Mata atlântica.","UEC159858","Magnoliopsida",NA,"Mart.","Somner, GV","5985","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a Caverna de Lage Branca.","-48.833333","-24.533333","UEC159858","500","700",NA,NA,NA,"1996","12","19","-48.833333","-24.533333",NA,NA,NA,NA,NA,NA
"300","2021-03-01 16:40:43-03","UNICAMP","UEC","85892","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Mello-Silva, R; Vitta, FA; Roque, N","1994","05","14",NA,"Brazil",NA,NA,"Liana na orla da mata. Folhas pouco discolores. Flores creme, anteras castanhas.; Mata pluvial atlântica.","UEC159886","Magnoliopsida",NA,"Mart.","Ferrucci, MS","990","São Paulo","Eldorado","Estrada vicinal não pavimentada, lado direito da rodovia SP 165 (trecho Sete Barras - Eldorado, não pavimentado), 3km além do distrito de Quatro Vergueiro (9km da bifurcação)","-48.403611","-24.630833","UEC159886","70","70",NA,NA,NA,"2003",NA,NA,"-48.403611","-24.630833",NA,NA,NA,NA,NA,NA
"301","2021-03-01 16:40:43-03","UNICAMP","UEC","88512","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; et al.","1995","09","05",NA,"Brazil",NA,NA,"Árvore, ca 8m alt; frutos imaturos verdes.; Mata atlântica.","UEC159889","Magnoliopsida",NA,"Mart.","Ferrucci, MS","9153","São Paulo","Eldorado","Cachoeira do Sapatu.","-48.403611","-24.630833","UEC159889",NA,NA,NA,NA,NA,"2003",NA,NA,"-48.403611","-24.630833",NA,NA,NA,NA,NA,NA
"302","2021-03-01 16:40:43-03","UNICAMP","UEC","88515","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; et al.","1995","09","04",NA,"Brazil",NA,NA,"Árvore de 8m alt.. Frutos imaturos verdes.","UEC159854","Magnoliopsida",NA,"Mart.","Ferrucci, MS","202","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para a boca da Caverna Tapagem.","-48.403611","-24.630833","UEC159854",NA,NA,NA,NA,NA,"2003",NA,NA,"-48.403611","-24.630833",NA,NA,NA,NA,NA,NA
"303","2021-03-01 16:40:43-03","UNICAMP","UEC","91602","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Ivanauskas, NM","1995","09","28",NA,"Brazil",NA,NA,"Árvore de 6m. Casca externa cinza, fissurada longitudinalmente. Frutos imaturos verdes.; Floresta atlântica.","UEC159896","Magnoliopsida",NA,"Mart.","Ivanauskas, NM","399","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski.","-47.876944","-24.675833","UEC159896",NA,NA,NA,NA,NA,NA,NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA,NA,NA
"304","2021-03-01 16:40:43-03","UNICAMP","UEC","91603","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Ivanauskas, NM","1995","05","24",NA,"Brazil",NA,NA,"Árvore de 10m. Tronco marrom, estriado. Flores brancas.; Floresta atlântica.","UEC159895","Magnoliopsida",NA,"Mart.","Ivanauskas, NM","165","São Paulo","Pariquera-Açu","Estação experimental do Instituto Agronômico.","-47.876944","-24.608333","UEC159895",NA,NA,NA,NA,NA,NA,NA,NA,"-47.876944","-24.608333",NA,NA,NA,NA,NA,NA
"305","2021-03-01 16:40:43-03","UNICAMP","UEC","91604","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Ivanauskas, NM","1995","05","24",NA,"Brazil",NA,NA,"Árvore de 15m. Tronco branco estriado. Flores velhas.; Floresta atlântica.","UEC159894","Magnoliopsida",NA,"Mart.","Ivanauskas, NM","163","São Paulo","Pariquera-Açu","Estação experimental do Instituto Agronômico.","-47.876944","-24.608333","UEC159894",NA,NA,NA,NA,NA,NA,NA,NA,"-47.876944","-24.608333",NA,NA,NA,NA,NA,NA
"306","2021-03-01 16:40:43-03","UNICAMP","UEC","91605","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Ivanauskas, NM","1995","08","18",NA,"Brazil",NA,NA,"Árvore de 8m. Tronco branco liso.; Floresta atlântica.","UEC159875","Magnoliopsida",NA,"Mart.","Ivanauskas, NM","111","São Paulo","Pariquera-Açu","Estação experimental do instituto de agronomia.","-47.876944","-24.675833","UEC159875",NA,NA,NA,NA,NA,NA,NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA,NA,NA
"307","2021-03-01 16:40:43-03","UNICAMP","UEC","201965","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Moreira, DM; et al.","2017","08","30",NA,"Brazil",NA,NA,"Mata Atlântica.","UEC199966","Magnoliopsida",NA,"Mart.",NA,"241","Bahia","São Felipe","Serra da Copioba.","-39.0894012451172","-12.8472003936768","UEC199966",NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-01 16:40:43-03","UNICAMP","UEC","37195","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Fernandes, M; Salimena-Pires, FR","1985","06","14",NA,"Brazil",NA,NA,"Árvore a beira do caminho, flores brancas muito visitadas por borboletas.","UEC159891","Magnoliopsida",NA,"Mart.","Salimena-Pires, FR","20719","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713","UEC159891 UEC159891_02",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-01 16:40:42-03","UNICAMP","UEC","14318","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Hatschbach, G","1978","11","23",NA,"Brazil",NA,NA,"Árvore 8m. Xiloteca.; Mata pluvial, vertente atlântica.","UEC159887","Magnoliopsida",NA,"Mart.","Guarim Neto, G","41734","Paraná","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793","UEC159887",NA,NA,NA,"38300","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-01 16:40:43-03","UNICAMP","UEC","76006","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Silva, JM; Guimarães, D","1993","06","11",NA,"Brazil",NA,NA,"Árvore, 5m, flor creme, encosta de morro.","UEC159901","Magnoliopsida",NA,"Mart.","Ferrucci, MS","1254","Paraná","Guaratuba","Morro do Cristo.","-48.5746994018555","-25.8827991485596","UEC159901",NA,NA,NA,"41937","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-01 16:40:43-03","UNICAMP","UEC","61072","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Silva, SM","1986","05","30",NA,"Brazil",NA,NA,"Árvore de 5m, flores brancas.; Em beira de floresta de encosta.","UEC159865","Magnoliopsida",NA,"Mart.",NA,"24660","Paraná","Paranaguá","Ilha do Mel, Morro do Joaquim.","-48.5092010498047","-25.5200004577637","UEC159865",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-01 16:40:43-03","UNICAMP","UEC","61071","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Britez, RM; Souza, WS","1986","06","08",NA,"Brazil",NA,NA,"Árvore de 5 metros, flores creme; floresta de encosta.","UEC154395","Magnoliopsida",NA,"Mart.",NA,"24661","Paraná","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637","UEC154395",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-03-01 16:40:43-03","UNICAMP","UEC","61070","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Souza, NS; Britez, RM","1987","05","29",NA,"Brazil",NA,NA,"Árvore de 10 metros, CAP = 35cm, flores alvacentas.; Floresta de encosta.","UEC159883","Magnoliopsida",NA,"Mart.",NA,"24662","Paraná","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637","UEC159883",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-01 16:40:42-03","UNICAMP","UEC","160203","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Pessoa, SVA","1994","06","17",NA,"Brazil",NA,NA,"Árvore, ca. de 7m. de altura, folhas discolores verdes, flores c/ cálice verde-claro e anteras vináceas.","UEC017645","Magnoliopsida",NA,"Mart.","Somner, GV","726","Rio de Janeiro","Silva Jardim","Reserva biológica de Poço das Antas, Estrada entre a porteira e a bifurcação para a represa de Juturnaiba.","-42.3917007446289","-22.6508007049561","UEC017645",NA,NA,NA,"29995","auto","1997","05","06",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-01 16:40:43-03","UNICAMP","UEC","53026","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Zickel, CS; Salis, SM; et al.","1989","06","15",NA,"Brazil",NA,NA,"Árvore com flores creme.; Restinga.","UEC159862","Magnoliopsida",NA,"Mart.","Somner, GV","23462","São Paulo","Bertioga","Boracéia","-46.138599395752","-23.8544006347656","UEC159862",NA,NA,NA,"37616","auto","1996","12","18",NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-01 16:40:43-03","UNICAMP","UEC","19979","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Cruz, MAV; Fiuza de Melo, MMR; Leitão Filho, HF","1978","10","12",NA,"Brazil",NA,NA,"Árvore com 6m de altura. Cultivada, frutos são maduros.","UEC159856","Magnoliopsida",NA,"Mart.","Guarim Neto, G","1","São Paulo","Campinas","Fazenda Santa Elisa.","-47.060001373291","-22.8999996185303","UEC159856",NA,NA,NA,"23900","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-01 16:40:42-03","UNICAMP","UEC","133902","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Urbanetz, C; Lindenberg, MF; Lelo; Domingos","2003","07","01",NA,"Brazil",NA,NA,"Árvore conhecida como cuvatã.","UEC159900","Magnoliopsida",NA,"Mart.",NA,"19","São Paulo","Cananéia","Fazenda Folha Larga","-47.9199981689453","-25.0100002288818","UEC159900",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-01 16:40:43-03","UNICAMP","UEC","32295","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Barros, F","1980","10","09",NA,"Brazil",NA,NA,"Árvore com ca. 10m alt. Frutos verdes.; Crescendo na mata próximo ao tapiche.","UEC159853","Magnoliopsida",NA,"Mart.","Somner, GV","487","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818","UEC159853",NA,NA,NA,"37574","auto","1991","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-01 16:40:43-03","UNICAMP","UEC","65410","S","Plantae","Sapindaceae","Cupania","oblongifolia","Cupania oblongifolia","Goldenberg, R","1993","06","13",NA,"Brazil",NA,NA,"Árvore 9m de altura, em encosta, Flores brancas, com odor adocicado.","UEC159869","Magnoliopsida",NA,"Mart.","Somner, GV","28614","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818","UEC159869",NA,NA,NA,"37574","auto","1996","12","18",NA,NA,NA,NA,NA,NA,NA,NA
