"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount"
"105","2019-02-15 11:48:36-02","IPA","IPA","79782","S","Plantae","Plantae",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","Klotzsch","Barbosa, J.I.S.","Alves-Araújo, A.; Sotero, D.; Alves, G.; Dutillh, J.; Alves, M.; Sotero, D.; Alves, G.; Dutillh, J.; Alves, M.","584","2007","10","04","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Pezinho, borda da mata.","-35.020833","-7.785556",NA,"Arbusto lianescente, botões florais alvos.; Mata Atlântica.","IPA0079782",NA,"130","130",NA,NA,NA,"-35.020833","-7.785556","2008","12","26",NA,NA,NA,NA,NA,NA
"106","2019-02-15 11:48:36-02","IPA","IPA","75663","S","Plantae","Plantae",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","Klotzsch","Barbosa, J.I.","Sobrinho, J.S.","152","1965","11","06","Southern America","Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,"Arvoreta, flores em cacho, pequeníssimas e amareladas com cheiro desagradável. Fruto parecido com o café.","IPA0075663",NA,NA,NA,"30071","auto",NA,NA,NA,"2010","03","17",NA,NA,NA,NA,NA,NA
"107","2019-02-15 11:48:36-02","IPA","IPA","78203","S","Plantae","Plantae",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","Klotzsch","Marques, J.S.","Albuquerque, N.A.; Alves-Araújo, A.; Alves-Araújo, A.","276","2007","05","30","Southern America","Brasil","Pernambuco","Igarassu","Mata dos Macacos, Usina São José. Borda com canavial.","-34.9063987731934","-7.83416986465454",NA,"Folhas simples, alternas, frutos verdes imaturos.","IPA0078203",NA,NA,NA,"24709","auto",NA,NA,NA,"2007","06","19",NA,NA,NA,NA,NA,NA
"108","2019-02-15 11:48:36-02","IPA","IPA","85536","S","Plantae","Plantae",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","Klotzsch",NA,"Amaral, C.; Santos, E.; Santos, E.","38","1997","12","05","Southern America","Brasil","Sergipe","Barra dos Coqueiros","Área localizada após o Rio Parnamirim.","-37.0386009216309","-10.9089002609253",NA,"Trepadeira. Flor com pétalas brancas, botões verdes (flores envelhecidas marrons).; Restinga.","IPA0085536",NA,NA,NA,"26796","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-20 21:19:05-03","UFV","VIC","13082","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore",NA,"Heringer","s.n.","1945","02","28",NA,"Brasil","Minas Gerais","Cel. Pacheco","Estação Experimental",NA,NA,NA,NA,"VIC013082","VIC013082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-20 21:19:05-03","UFV","VIC","30046","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore",NA,"Lopes, M.M.M.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,"Escandente de folhas menbranáceas,flor cheirosa, corola de partes branco esverdeada e amarelas.","VIC030046","VIC030046",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-02-27 16:44:12-03","UFSC","CTBS","1507","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","Pastore, J.F.B.","Costa-Lima, J.L., Moura, E.O. & São-Mateus, W.M.","531","2011","08","27",NA,"Brasil","Rio Grande do Norte","Macaíba","Escola Agrícola de Jundiaí. Mata do bebo.","-35.353333","-5.892222",NA,"Floresta estacional semidecídua. Arbustivo, ca. 2 metros de alt. Folhas cartáceas, levemente discolores, verde-claras. Frutos imaturos verdes, maduros enegrecidos.",NA,NA,"45","45",NA,NA,NA,"35°21'12#?#W","05°53'32#?#S","2015","11",NA,NA,NA,NA,"UFRN 12089",NA,NA
"112","2020-02-27 16:44:12-03","UFSC","CTBS","1505","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","Pastore, J.F.B.","Costa-Lima, J.L. & São Mateus, W.M.B.","585","2011","09","12",NA,"Brasil","Rio Grande do Norte","São Gonçalo do Amarante","Fazenda arvoreto ca. 5 km a margem da área do aeroporto de São Gonçalo do Amarante, em direção a comunidade Califórnia.","-35.390833","-5.766111",NA,"Floresta Estacional Semidecídua. Escandente, ca. 2 m alt. Folha memranáceas, discolores, face superior verde-escuro, inferior verde-claro. Frutos imaturos verdes.",NA,NA,"100","100",NA,NA,NA,"35°23'27#?#W","05°45'58#?#S","2015","11",NA,NA,NA,NA,"UFRN 12165",NA,NA
"113","2020-02-27 16:44:12-03","UFSC","CTBS","3907","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore",NA,"Melo, E.; França, F.; Silva, B.; Santos, M.; Almeida, V. & Barbosa, M.","6676","2009","10","17",NA,"Brasil","Bahia","Jeremoabo","Baixa dos Quelés. Cerrado.","-38.44","-9.983056",NA,"Arbusto com ramos escandentes. Folhas coriáceas. Flores verdes.",NA,NA,"506","506",NA,NA,NA,"38°26'24''W","09°58'59''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-02-27 16:44:12-03","UFSC","CTBS","3853","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore",NA,"Ribeiro-Filho, A.A.","230","2001","02","26",NA,"Brasil","Bahia","Mucugê","Estrada Andaraí - Mucugê. Campo rupestre","-41.3708000183105","-13.0052995681763",NA,"Arbusto ca. 2,5 m altura. Folhas cartáceas, levemente discolores. Flores cremes.",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-02-27 16:44:12-03","UFSC","CTBS","400","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","Pastore, J.F.B.","Krieger, L.","10407","1971","04","05",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Crescendo na praia velha","-41.9449996948242","-22.5268993377686",NA,"Arbusto com ca. 1.5 metros de altura.",NA,NA,NA,NA,"17620","auto",NA,NA,NA,"2015","04","02",NA,NA,NA,NA,NA,NA
"116","2020-02-27 16:44:12-03","UFSC","CTBS","3400","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A.St.-Hil. & Moq.) Klotzsch ex A.W.Benn.","Machado, W.J.","Machado, W.J. & Gomes, L.A.; Santos, V. & Jesus, J.B.","41","2009","11","21",NA,"Brasil","Sergipe","Poço Redondo","Serra da Guia. Brejo de altitude","-37.684398651123","-9.80500030517578",NA,"trilha",NA,NA,NA,NA,"32343","auto",NA,NA,NA,"2011","01",NA,NA,NA,NA,"ASE 16032",NA,NA
"117","2020-02-27 16:44:12-03","UFSC","CTBS","397","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.","Miranda, E.B.","Junqueira, M.E.R.","79","2001","04","21",NA,"Brasil","Bahia","Morro do Chapéu","Descendo o Morro","-41.209167","-11.588611",NA,"Árvore de 5m de altura, muito ramificada. Folhas papiráceas verdes discolores. Inflorescência com pendúnculo verde-amarronzado, cálice verde, corola alva, guia amarelo.",NA,NA,"1250","1250",NA,NA,NA,"41°12'33W","11°35'19S","2001","07",NA,NA,NA,NA,"CESJ: 44801",NA,NA
"118","2020-02-27 16:44:12-03","UFSC","CTBS","3818","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.","Silva, E.B.","França, F.; Harley, R.M.; Miranda-Silva, E. & Rios, L.","3286","2000","03","29",NA,"Brasil","Bahia","Formosa do Rio Preto","Ca. 2 km S da fonteira entre Bahia e Piauí. Vegetação arbustivo-arbórea, entre voçorocas.","-45.148056","-10.860833",NA,"Arbusto escandente. Folha coriácea discolor: face abaxial verde-claro. Carena verde-amarelado. Pétala lateral amarela.",NA,NA,"640","640",NA,NA,NA,"45°8'53''W","10°51'39S","2001","05","09",NA,NA,NA,NA,NA,NA
"119","2020-02-27 16:44:12-03","UFSC","CTBS","2376","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.",NA,"Costa, F.N. et al.","485","2002","06","27",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Comunidade do Alecrim","-43.3908004760742","-18.0041999816895",NA,"Bioma Cerrado; Trepadeira; Frutos verdes.",NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAFEID",NA,NA
"120","2020-10-20 14:17:59-03","UFOPA","HSTM","1332","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","Holanda, A.S.S.","Holanda, A.S.S.","59","2008","09","04",NA,"Brasil","Pará","Santarém","Savana do Juá.","-54.777778","-2.426667",NA,NA,"HSTM001332","HSTM001332","51","51",NA,NA,NA,"54º46'40''W","2º25'36''S","1905","07","01",NA,NA,NA,NA,NA,NA
"121","2019-11-21 14:43:50-03","UFJF","CESJ","32401","PreservedSpecimen","Plantae","Angiosperma",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A. St.-Hil.) Klotzsch ex A.W.Benn.","M.C. Marques","L.C.S. Assis","38","2001","03","01","América do Sul","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"Fanerófita com 4,5m, encontrada na borda da mata ciliar.Tronco acizentado e liquenzado. Flores amarelo claro.DAP 1,5cm. Encontrei apenas um indivíduo.","CESJ032401",NA,NA,NA,"7934","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-21 14:43:50-03","UFJF","CESJ","8676","PreservedSpecimen","Plantae","Angiosperma",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A. St.-Hil.) Klotzsch ex A.W.Benn.",NA,"L. Krieger","CESJ8676","1970","06","20","América do Sul","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,"Arbusto, flores creme.","CESJ008676",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 14:43:50-03","UFJF","CESJ","10407","PreservedSpecimen","Plantae","Angiosperma",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A. St.-Hil.) Klotzsch ex A.W.Benn.",NA,"L. Krieger","CESJ10407","1971","04","05","América do Sul","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,"Arbusto com cerca de 1,50m de altura.","CESJ010407",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 14:43:50-03","UFJF","CESJ","20134","PreservedSpecimen","Plantae","Angiosperma",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A. St.-Hil.) Klotzsch ex A.W.Benn.","E.B.Miranda","L. Krieger","CESJ20134","1984","04","16","América do Sul","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,"Arbusto na restiga. Flores creme-esverdeado.","CESJ020134",NA,NA,NA,"28401","auto",NA,NA,NA,"2006","08",NA,NA,NA,NA,NA,NA,NA
"125","2020-01-14 19:13:32-03","UFJF","CESJ","64955","PreservedSpecimen","Plantae","Angiosperma",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A. St.-Hil.) Klotzsch ex A.W.Benn.","M.M. Duarte","J. Meireles; M.M. Duarte; D.J.P. Gonçalves; R.P. Naves; L.R. Prado","537","2011","04","15","América do Sul","Brasil","Espírito Santo","Linhares","Reserva Natural Vale do Rio Doce., Trilha da Peróba-Osso","-40.0722007751465","-19.3910999298096",NA,"Floresta de Tabuleiro. Liana; pétalas negras.","CESJ064955",NA,NA,NA,"48094","auto",NA,NA,NA,"2011","04","15",NA,NA,NA,NA,NA,NA
"126","2019-11-21 14:43:50-03","UFJF","CESJ","8465","PreservedSpecimen","Plantae","Angiosperma",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A. St.-Hil.) Klotzsch ex A.W.Benn.",NA,"U.C. Câmara","s.n.","1970","05","01","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Arbusto no morro.","CESJ008465",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 14:43:50-03","UFJF","CESJ","44801","PreservedSpecimen","Plantae","Angiosperma",NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W. Benn.","E.B.Miranda","M.E.R.Junqueira; et al.","79","2001","06","07","América do Sul","Brasil","Bahia","Morro do Chapéu","Descendo o morro, 11º35'19S 41º12'33W Alt:1250m","-41.1561012268066","-11.5500001907349",NA,"Árvore ca. de 5m de altura, muito ramificada.Folhas papiráceas verdes discolorres. Inflorescência com pendúculo verde-amarronzado,cálice verde, coroloa alva, guia amarelo.","CESJ044801",NA,NA,NA,"98143","auto",NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 14:43:50-03","UFJF","CESJ","36669","PreservedSpecimen","Plantae","Angiosperma",NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W. Benn.","M.C. Marques","D.S. Pifano; R.M. Castro","308","2002","03","01","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Liana no interior da mata, em local de muita luminosidade e no topo do dossel. Flores brancas.","CESJ036669",NA,NA,NA,"36144","auto",NA,NA,NA,"2002","10","07",NA,NA,NA,NA,NA,NA
"129","2019-11-21 14:43:50-03","UFJF","CESJ","39853","PreservedSpecimen","Plantae","Angiosperma",NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W. Benn.",NA,"J.A. Lombardi; et al.","4880","2002","06","15","América do Sul","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha Poço dos Veados-alojamento. ca. 18º00'S, 43º23'W","-43.3908004760742","-18.0041999816895",NA,"Cerrado. Arbusto, ca. 1.5m, folhas cartáceas, frutos imaturos verde-amarelados.","CESJ039853",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-04-07 11:47:47-03","UFMS","CGMS","40449","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W. Benn.","T.R.F. Sinani","T.R.F. Sinani; C.C.C. Encina; F.M. Alves","69","2013","10","02",NA,"Brasil","Mato Grosso do Sul","Corguinho","Fazenda Colina Dourada.","-55.1261111","-19.7227778",NA,NA,"CGMS1070434",NA,"385","385",NA,NA,NA,"-55,1261111","-19,7227778","2016","10","12",NA,NA,NA,NA,NA,NA
"131","2019-11-27 13:51:59-03","UFS","ASE","10198","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Mota, M","Araújo, G; Bomfim, M; Cláudio, J","20","2004","09","22","Southern America","Brasil","Alagoas","Satuba","Apa do Catolé","-35.824167","-9.563333",NA,"Arbusto com ca. de 2,5m de altura.; Arbusto com ca. de 2,5m de altura.; Mata Atlântica.","ASE0023696","ASE0023696",NA,NA,NA,NA,NA,"-35.824167","-9.563333","2018","07","10",NA,NA,NA,NA,NA,NA
"132","2019-11-27 13:51:59-03","UFS","ASE","31920","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Mota, M","Santana, JP; Matos, GMA; Gemano, MFS; Silva, BD","195","2014","03","11","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Borda da mata","-37.19164","-10.5323",NA,"Botões e flores esverdeados.; Mata Atlântica","ASE0003083","ASE0003083",NA,NA,NA,NA,NA,"-37.19164","-10.5323","2018","07","10",NA,NA,NA,NA,NA,NA
"133","2021-03-01 16:38:08-03","UNICAMP","UEC","51977","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(A.DC.) J.F.B. Pastore","Pastore, JFB","Azevedo, MLM; Lopes, EC","318","1989","08","28",NA,"Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE Mata ciliar do córrego Monjolo entre as chácaras 3 e 4.","-47.883333","-15.954444",NA,"Trepadeira sobre um arbusto, com frutos imaturos de cor verde, ecótono da mata.","UEC088166","UEC088166",NA,NA,NA,NA,NA,"-47.883333","-15.954444","2010","08",NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:38:08-03","UNICAMP","UEC","32451","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(A.DC.) J.F.B. Pastore","Pastore, JFB","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Chagas e Silva, F; Chagas e Silva,","3428","1980","02","11",NA,"Brazil","Distrito Federal","Brasília","BR-251/DF11 Mata.","-47.9296989440918","-15.7797002792358",NA,"Planta com ramos flexuosos, apoiado sobre as árvores,flores amarelo esverdeado, agradavelmente perfumadas, folhas e ramos pilosos.","UEC088110","UEC088110",NA,NA,"70570","auto",NA,NA,NA,"2010","08",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:38:08-03","UNICAMP","UEC","32207","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(A.DC.) J.F.B. Pastore","Pastore, JFB","Reis, G","05","1983","02","02",NA,"Brazil","Distrito Federal","Brasília","E. Florestal Cabeça de Veado Ca. de 20Km a SE de Brasília.Mata de interfauna,próximo a Escola Fazendaria.","-47.9296989440918","-15.7797002792358",NA,"Arbusto ca. 2m, com botões amarelo esverdeados, folhas pilosas na face inferior, frutos muito jovens.","UEC088154","UEC088154","1150","1150","70570","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:38:08-03","UNICAMP","UEC","41103","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","kunthiana","Bredemeyera kunthiana","(A.St.-Hil.) Klotzsch ex A.W.Benn.","Marques, MC","Randi, MA; Tamashiro, JY; Pimentel, AMB; Montechio, M","16403","1984","05","09",NA,"Brazil","São Paulo","Jundiaí","Serra do Japí.","-46.8800010681152","-23.1800003051758",NA,"Arvoreta ca 2m, flores branco-creme.","UEC004850","UEC004850",NA,NA,"17840","auto",NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:38:08-03","UNICAMP","UEC","131126","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.","Nascimento, FHF","Nascimento, FHF","445","2000","08","05",NA,"Brazil","Bahia","Rio do Pires","Campo do Cigano. Mata do Cigano. Mata ombrófila montana.","-41.924722","-13.261944",NA,"Escandente. Folhas discolores, sub-coriáceas. Botões e flores alvo-esverdeados.","UEC004859","UEC004859","1750","1750",NA,NA,NA,"-41.924722","-13.261944","2000","08",NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:38:08-03","UNICAMP","UEC","131904","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.","s/ coletor","Harley, RM; Giulietti, AM","53985","2000","06","18",NA,"Brazil","Bahia","Rio de Contas","Arapiranga, na beira da trilha para a Serra do Porco Gordo. Caatinga.","-41.760278","-13.461389",NA,"Trepadeira com folhas verdes, discolores.Flor com sépalas internas patentes, branco esverdeadas, pétalas com carena verde esbranquiçada, asas amarelas. Frutos jovens verde claros.","UEC004853","UEC004853","861","861",NA,NA,NA,"-41.760278","-13.461389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:38:08-03","UNICAMP","UEC","37669","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.","Wurdack, JJ","Harley, RM","22412","1980","05","23",NA,"Brazil","Bahia",NA,"Serra Dos Lençóis Lower slopes of Morro do Pai Inácio ca. 14,5Km. N.W. of Lençois, just N. of the main Seabra - Itaberaba road. Municipio of Palmeiras. Open grassy slopes with marshy in valleys by small stream and in shelter of sandstone rocks.","-41.466667","-12.45",NA,"Flexuous shrub to 1,5m. Leaves coriaceous, glossy mid-green above, grey-green below. Flowers greenish white. Fruit green, tinged purple.","UEC004857","UEC004857","1000","1000",NA,NA,NA,"-41.466667","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:38:08-03","UNICAMP","UEC","22392","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.","Filgueiras, TS","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE","3196","1980","01","24",NA,"Brazil","Distrito Federal","Brasília","Bacia do Rio Sao Bartolomeu Beira da mata ciliar.","-47.9296989440918","-15.7797002792358",NA,"Arbusto com ramos flexuosos, folhas pilosas, flores amarelo claro, cheirosas.","UEC004861","UEC004861",NA,NA,"70570","auto",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:38:08-03","UNICAMP","UEC","12903","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.","s/ coletor","Ratter, JA; Fonseca, SG; Gates, B","s.n.","1976","03","25",NA,"Brazil","Distrito Federal","Brasília","Fercal 4Km N of the Chapada da Contagem.","-47.9296989440918","-15.7797002792358",NA,"Slender shrub, 2m tall. Sepals and petals creamy white. On the edge of a road in the remnants of deciduous forest on good soil.","UEC004863","UEC004863",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-08-20 10:23:08-03","UNICAMP","UEC","12901","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.","Filgueiras, TS","Davis, PH","60198","1976","07","12",NA,"Brazil","Distrito Federal","Brasília","Parque do Gama 45Km S of Brasilia. Dry valley forest. Woody scrambler.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC004855","UEC004855","1000","1000","70570","auto",NA,NA,NA,"1982","09",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-19 14:08:55-03","UFRPE","PEUFR","51726","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore","O. Cano","L.Z.O. Campos; T. Silva","85","2012","04","25",NA,"Brasil","Ceará","Barbalha","Floresta Nacional do Araripe","-39.394444","-7.347417",NA,"Arbusto com flor lilás.","PEUFR051726",NA,"920","920",NA,NA,NA,"39°23'40W","07°20'50,7S","2013","08","14",NA,NA,NA,NA,NA,NA
"144","2020-04-22 16:23:10-03","UFPB","JPB","45057","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","Lima, IB","Pessoa, EM; Souza, JAN","241","2009","12","18","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Fragmento Chave. Borda do fragmento.","-34.980278","-7.808333",NA,"; DESC: Liana com frutos verdes.",NA,NA,NA,NA,NA,NA,NA,"-34.980278","-7.808333","2012","07","19",NA,NA,NA,NA,NA,NA
"145","2020-04-22 16:23:10-03","UFPB","JPB","63637","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","M.Figueira; B.Schindler","A.A.S.Mascarenhas","s.n.","2016","05","04","Southern America","Brasil","Alagoas","Coruripe","AL-65","-36.361812","-10.080195",NA,"Árvore, ca. de 3 m de alt., em área de canavial e regeneração. Espécime coletado no conglomerado AL65, subunidade 1, subparcela 10, código 4RN. Caatinga","JPB0063637",NA,NA,NA,NA,NA,NA,"-36.361812","-10.080195","2016","06","28",NA,NA,NA,NA,NA,NA
"146","2020-04-22 16:23:10-03","UFPB","JPB","60152","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B. Pastore","M.Figueira; B.Schindler","Campos, DA; Matos, GMA; Farias, MCV","95","2012","02","28","Southern America","Brasil","Sergipe","Ilha das Flores","Pov. Aroeira, Entrada da cidade, lado direito.","-36.5400009155273","-10.4364004135132",NA,"Trepadeira com galhas. Flores verdes, velutina no caule.; DESC: Trepadeira com galhas. Flores verdes, velutina no caule.","JPB0060152",NA,NA,NA,"9248","auto",NA,NA,NA,"2017","06",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-06 09:57:10-03","UFOP","OUPR","23370","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","hebeclada","Bredemeyera hebeclada","(DC.) J.F.B.Pastore",NA,"Scalon, V.R.; Cândido, E.S.; Bünger, M.O. & Silva, J.L.","609","2009","09","02",NA,"Brasil","Minas Gerais","Mariana","Estrada para o distrito de Camargos.","-43.4160995483398","-20.377799987793",NA,"Arbusto escadente, flores com corola creme-esverdeadas, odor adocicado presente.",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-06 09:57:10-03","UFOP","OUPR","20736","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Bredemeyera","velutina","Bredemeyera velutina","A.W.Benn.","Pastore, J.F.B.","Messias, M.C.T.B.","1761","2008","02","08",NA,"Brasil","Minas Gerais","Mariana","Bento Rodrigues, Estrada para Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,"Liana. Flores brancas. Em campos rupestre quartzíticos.",NA,NA,NA,NA,"33524","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
