"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters"
"694","2020-12-11 11:38:14-03","UFMG","BHCB","12042","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Andrade, IR; Costa, LVC; Horta, MB","1987","12","01","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-12-11 11:38:15-03","UFMG","BHCB","8532","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Andrade, PM de; et al.","1984","11","18","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Mata Atlântica;arbusto;flores brancas;","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-12-11 11:38:15-03","UFMG","BHCB","7328","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Andrade, PM de; et al.","1985","11","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"818","Mata atlântica;herbáceo;","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-12-11 11:38:14-03","UFMG","BHCB","7324","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Andrade, PM de; et al.","1984","11","18","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"486","Mata atlântica;arbusto;flores brancas;duplicata;","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"698","2020-12-11 11:38:14-03","UFMG","BHCB","7323","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Andrade, PM de; et al.","1984","11","18","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"496","Mata atlântica;arbusto;flores brancas;","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"699","2020-12-11 11:38:14-03","UFMG","BHCB","7319","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Andrade, PM de; et al.","1984","11","20","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"510","Mata atlântica;arbusto;flores brancas;","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-12-11 11:38:15-03","UFMG","BHCB","8530","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Andrade, PM de; et al.","1984","04","21","Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Mata Atlântica;herbáceo;pelos vermelhos no raquis da infloresc.;corola branca;","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"701","2020-12-11 11:38:15-03","UFMG","BHCB","8531","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Andrade, PM de; et al.","1984","11","20","Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Mata Atlântica;arbusto;flores brancas;","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-12-11 11:38:14-03","UFMG","BHCB","115567","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Echternacht, LA; Viana, PL; Mota, NFO","2007","11","06","Brasil","Minas Gerais","Itamonte","P.E. da Serra do Papagaio, Próximo ao córrego que beira o sítio das Amoras, próximo ao vilarejo Colina","-44.8699989318848","-22.283899307251",NA,NA,"BHCB046597",NA,NA,"1436","1436","2011",NA,NA,"1503","Arboreto, ca. 3m, cálice esverdeado, corola verde-rosada, anteras brancas; Sub-bosque de mata ciliar","Southern America",NA,NA,"Dicotyledon",NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA
"703","2021-02-11 17:19:42-03","UFPR","UPCB","87954","PreservedSpecimen","Plantae","Melastomataceae","Leandra","cf. regnellii","Leandra cf. regnellii","(Triana) Cogn.","Caxambu, M.G. et al.","2010","03","04","Brasil","Paraná","Luiziana","Estação Ecológica Luiziana","-52.433611","-24.533889","-52.433611","-24.533889","UPCB0024797","UPCB0024797","Goldenberg, R.","602","602","2014",NA,NA,"3022","Arbusto semi-ciófilo, ca. 0,5m. Flores alvascentas. Frutos maduros de cor negra, pilosos. Relevo: ondulado..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2021-02-11 17:19:48-03","UFPR","UPCB","92043","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnelli","Leandra regnelli",NA,"E. Valduga","2011","05","23","Brasil","Rio Grande do Sul","Município de Cidreira","Lagoa Manuel Nunes","-50.2056007385254","-30.1811008453369",NA,NA,"UPCB0035275","UPCB0035275",NA,NA,NA,NA,NA,NA,"144","Banhado. 22J 0574790 ; UTM 6672808",NA,NA,NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA,NA,NA
"705","2021-02-11 17:19:48-03","UFPR","UPCB","50500","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Possette, R.F.S.","2004","10","29","Brasil","Paraná","Bateias","25°21'S 49°30'W, Estação Hidromineral Ouro Fino","-49.5","-25.35","-49.5","-25.35","UPCB0014313","UPCB0014313","Ribas, O.S.",NA,NA,"2004","01","01",NA,"Flor roxa. Floresta ombrófila montana. Alt.: 880m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2021-02-11 17:19:48-03","UFPR","UPCB","64453","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Caddah, M.K.","2009","08","05","Brasil","São Paulo","Piquete","Serra da Mantiqueira","-45.361667","-22.960833","-45.361667","-22.960833","UPCB0014341","UPCB0014341","Caddah, M.K.","1194","1194","2009","08",NA,"648","Arbusto ca. 2,0 m, pétalas brancas, estames completamente amarelos, lâminas com até 31,5x20,5 cm e pecíolos até 14,5 cm, coleta em sílica..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-02-11 17:19:48-03","UFPR","UPCB","63142","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Vallejos, M.","2008","09","17","Brasil","Paraná","Telêmaco Borba","Poço Preto, Foz do Rio das Antas. Área da futura instalação da casa de força da UH Mauá.","-50.7","-24.033333","-50.7","-24.033333","UPCB0014331","UPCB0014331","Ribas, O.S.","680","680","2009","02",NA,"16","Árvoreta caída com flores com tricomas vermelhos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-02-11 17:19:48-03","UFPR","UPCB","62588","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Echternacht, L.","2007","11","06","Brasil","Minas Gerais","Itamonte","Parque Estadual Serra do Papagaio, próximo ao córrego que beira o Sítio das Amoras, próxima ao vilarejo Colina.","-22.296944","-44.774167","-22.296944","-44.774167","UPCB0014334","UPCB0014334","Goldenberg, R.","1436","1436","2008","01","01","1503","Arboreto, ca. 3m, cálice esverdeado, corola verde rosada, anteras brancas, sub-bosque de mata ciliar..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2021-02-11 17:19:48-03","UFPR","UPCB","65317","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Meyer, F.S.","2007","11","30","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556","UPCB0014330","UPCB0014330","Camargo, E.A.",NA,NA,"2007","12",NA,"501","Arbusto freqüente, coletado às margens da estrada, em região com Floresta Ombrófila Densa Montana. Inflorescência avermelhada e frutos roxos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2021-02-11 17:19:48-03","UFPR","UPCB","75878","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","Cogn.","Meyer, F.S.","2005","10","28","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.2243","-26.1502","-49.2243","-26.1502","UPCB0014287","UPCB0014287","Meyer, F. S.",NA,NA,"2010","05",NA,"125","Arbusto com 2 metros de altura, coletado no sub-bosque de floresta secundária (região de FOD montana).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2021-02-11 17:19:48-03","UFPR","UPCB","79434","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Dall'Agnol, R.F.","2009","01","14","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.133333","-23.85","-51.133333","-23.8500000","UPCB0014599","UPCB0014599","Cotarelli, V.M.",NA,NA,"2010","04","13","31","Arbusto, 1m. Frutos maduros roxos e imaturos rosas. Coletado na beira do rio..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2021-02-11 17:19:48-03","UFPR","UPCB","79433","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Aguiar, T.H. | Francisco, E.M.","2009","04","17","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.133333","-23.9333333","-51.133333","-23.9333333","UPCB0014588","UPCB0014588","Goldenberg, R.",NA,NA,"2015",NA,NA,"20","Arbusto, flores brancas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2021-02-11 17:19:48-03","UFPR","UPCB","80293","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn","Lombardi, J.A.","2010","12","07","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha Ibirá-Mirim, 762-809m","-46.942","-23.824","-46.942","-23.824","UPCB0014302","UPCB0014302","Romero, R.",NA,NA,"2011","04",NA,"7946","Trilhas no interior de mata atlântica secundária. Arbusto ca. 2m, folhas papiráceas, pedúnculo verde-avermelhado, cálice creme-avermelhado, corola branca, anteras amarelas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2021-02-11 17:19:48-03","UFPR","UPCB","88109","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Reginato, M. | Pereira, J.B.S.","2011","02","16","Brasil","Paraná","Guaratuba","Morro dos Perdidos","-49.013889","-25.896667","-49.013889","-25.896667","UPCB0023532","UPCB0023532","Reginato, M.",NA,NA,"2011","02","16","1232","Arbusto 2m com frutos maduros violetas, tricomas vermelho sangue , borda da mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2021-02-11 17:19:48-03","UFPR","UPCB","81442","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Romão, G.O.","2006","04","05","Brasil","Paraná","Campina Grande do Sul","Morro Camapuã; propriedade do sr. Agüilheiro, acesso por estrada de terra com 5km a partir da saída da BR-116 no Km 51-52, ca. 1Km do Posto do Tulha. Floresta Estacional e mata ciliar.","-48.905","-25.248","-48.905","-25.248","UPCB0014293","UPCB0014293","Goldenberg, R.",NA,NA,"2013",NA,NA,"1582","Arbussto 1,5m alt.; botões rosados..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2021-02-11 17:19:48-03","UFPR","UPCB","87791","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Völtz, R.R. et al.","2016","09","26","Brasil","Paraná","Tunas do Paraná","Estrada para o Parque Estadual das Lauráceas","-48.752222","-24.878333","-48.752222","-24.878333","UPCB0023464","UPCB0023464","Goldenberg, R.","890","890","2016","10",NA,"1017","Arbusto 1,7m alt., crescendo sobre aterro a beira da estrada; inflorescência com tricomas vinosos; botões florais alvacentos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2021-02-11 17:19:48-03","UFPR","UPCB","87953","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Silva, A.R.","2007","03","03","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.315278","-24.108333","-52.315278","-24.108333","UPCB0023531","UPCB0023531","Goldenberg, R.","632","632","2014",NA,NA,"267","Arbusto semi-ciófilo ca. 2m de altura. Frutos roxos. No subosque - Relevo: suave-ondulado..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2021-02-11 17:19:48-03","UFPR","UPCB","87956","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Caxambu, M.G. et al.","2012","11","09","Brasil","Paraná","Prudentópolis","Serra da Esperança, antiga estrada de Guarapuava a Prudentópolis.","-51.145556","-25.357778","-51.145556","-25.357778","UPCB0023529","UPCB0023529","Goldenberg, R.","1175","1175","2014",NA,NA,"4444","Arbusto semi-ciófilo. Flores com cálice avermelhado corola alva. Frutos imaturos verdes e maduros negros. Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2021-02-11 17:19:48-03","UFPR","UPCB","88315","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Temponi, L.G.et al.","2012","10","01","Brasil","Paraná","Três Barras","Parque Estadual do Rio Guarani. Trilha de Educação Ambiental.",NA,NA,NA,NA,"UPCB0034194","UPCB0034194","Meyer, F.S.",NA,NA,"2017","09",NA,"1207","Arbusto, cerca de 2,2m. Folhas membranáceas, pétalas brancas, cálice com tricomas avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2021-02-11 17:19:48-03","UFPR","UPCB","88405","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Völtz, R.R. et al.","2016","11","09","Brasil","Paraná","Guaratuba","Trilha para o Pedra Branca do Araraquara","-48.8925","-25.925833","-48.892500","-25.925833","UPCB0023388","UPCB0023388","Reginato, M.","320","320","2016","11","23","1073","Arvoreta 2,5 m alt. no interior da Floresta Ombrófila Densa Submontana, a beira de caminho; inflorescência com tricomas vinosas, flores com pétalas alvas e estames amarelos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-02-11 17:19:48-03","UFPR","UPCB","88787","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Lucas, E.J. et al.","2006","11","16","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, estrada municipal, cerca de 4km da sede. Floresta Ombrófila Densa alto-montana","-45.033333","-23.25","-45.033333","-23.250000","UPCB0032116","UPCB0032116","Goldenberg, R.","1071","1071","2014",NA,NA,"355","Arbusto de 1,5m de altura, cálice vermelho, corola alva. Material prensado em álcool..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-02-11 17:19:48-03","UFPR","UPCB","89103","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Souza, V.C. et al.","1993","09","10","Brasil","São Paulo","Itararé","Estrada Itararé-Bonsucesso. Descida da Serra. Área de contato Cristalino - Bacia Sedimentar do Paraná (Cornija). Mata higrofila de encosta","-49.159444","-24.274444","-49.159444","-24.274444","UPCB0031833","UPCB0031833","Goldenberg, R.",NA,NA,"2014",NA,NA,"4227","Arbusto, ca. 1,5m alt., botões róseos passando a creme..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-02-11 17:19:48-03","UFPR","UPCB","89125","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Brotto, M.L. et al.","2010","12","10","Brasil","Paraná","Honório Serpa","Margem do Rio Chopim","-52.53","-26.156111","-52.530000","-26.156111","UPCB0032133","UPCB0032133","Brotto, M.L.","590","590","2010","12","10","518","Arbusto de 30cm..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2021-02-11 17:19:48-03","UFPR","UPCB","92665","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Marchett, C.A.","2010","11","02","Brasil","Rio Grande do Sul","Farroupilha","Nova Sardenha","-51.401944","-29.233611","-51.401944","-29.233611","UPCB0035268","UPCB0035268","Goldenberg, R.","700","700",NA,NA,NA,"67","Em borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2021-02-11 17:19:48-03","UFPR","UPCB","92756","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Temponi, L.G.et al.","2012","10","01","Brasil","Paraná","Três Barras","Parque Estadual do Rio Guarani. Trilha de Educação Ambiental.",NA,NA,NA,NA,"UPCB0034194","UPCB0034194","Meyer, F.S.",NA,NA,"2017","09",NA,"1207","Arbusto, cerca de 2,2m. Folhas membranáceas, pétalas brancas, cálice com tricomas avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2021-02-11 17:19:48-03","UFPR","UPCB","58508","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Wasum, R.","2007","10","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"UPCB0014323","UPCB0014323","Goldenberg, R.","966","966","2007","01","01","4276","Em orla da estrada..",NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"727","2021-02-11 17:19:48-03","UFPR","UPCB","59677","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Wasum, R.","2006","01","17","Brasil","Paraná","Paulo Frontin",NA,"-50.8358001708984","-26.0396995544434",NA,NA,"UPCB0014332","UPCB0014332","Goldenberg, R.","800","800","2007","01","01","3399",NA,NA,NA,NA,NA,NA,"20486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"728","2021-02-11 17:19:48-03","UFPR","UPCB","75779","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Selusniaki, M.","2011",NA,NA,"Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,"UPCB0014286","UPCB0014286","Selusniaki, M.",NA,NA,NA,NA,NA,"3523",NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"729","2021-02-11 17:19:48-03","UFPR","UPCB","53001","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Gregório, N.R.","2005","10","13","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,"UPCB0014324","UPCB0014324","Goldenberg, R.",NA,NA,"2006","01","01",NA,"Arbustiva, folhas grandes, coloração verde e roxa nos ramos reprodutivos..",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"730","2021-02-11 17:19:48-03","UFPR","UPCB","68240","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Pasini, E.","2009","10","18","Brasil","Rio Grande do Sul","Flores da Cunha",NA,"-51.1817016601562","-29.0289001464844",NA,NA,"UPCB0014339","UPCB0014339","Goldenberg, R.","750","750","2010","01","01","292","Interior da floresta com Araucária..",NA,NA,NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA,NA,NA
"731","2021-02-11 17:19:48-03","UFPR","UPCB","19427","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Paciornik, E.F.","1985","10","20","Brasil","Paraná","Campina Grande do Sul","Arredores","-49.0553016662598","-25.3055992126465",NA,NA,"UPCB0014298","UPCB0014298","Wurdack, J.J.",NA,NA,"1987","01","01","183","Arbusto, 3m, pétalas alvas, anteras rosadas. Mata secundária..",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"732","2021-02-11 17:19:48-03","UFPR","UPCB","92668","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Wasum, R.","2010","11","06","Brasil","Rio Grande do Sul","São Marcos","Bairro Francisco Doncatto","-51.0680999755859","-28.9710998535156",NA,NA,"UPCB0035543","UPCB0035543","Goldenberg, R.","780","780","2012",NA,NA,"4722","Em orla de mata- Junto à estrada.",NA,NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA,NA,NA
"733","2021-02-11 17:19:48-03","UFPR","UPCB","9745","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Hatschbach, G.","1973","10","18","Brasil","Paraná","Pitanga","Borboletinha","-51.7613983154297","-24.7572002410889",NA,NA,"UPCB0014294","UPCB0014294","Hatschbach, G.",NA,NA,"1974","04",NA,"32850","Arbusto, 1,20m, pétalas alvas, anteras amarelas. Araucarieto..",NA,NA,NA,NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA,NA
"734","2021-02-11 17:19:48-03","UFPR","UPCB","4247","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Hatschbach, G.","1962","08","15","Brasil","Paraná","Campina Grande do Sul","BR 2, Serra da Espia","-49.0553016662598","-25.3055992126465",NA,NA,"UPCB0014290","UPCB0014290","Wurdack, J.J.",NA,NA,NA,NA,NA,"9219","Arbusto, inflorescência vermelha, pétalas alvas, anteras amarelas. Mata pluvial..",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"735","2021-02-11 17:19:48-03","UFPR","UPCB","64107","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Wasum, R.","1994","11","02","Brasil","Rio Grande do Sul","Bento Gonçalves","Campus.","-51.5191993713379","-29.1714000701904",NA,NA,"UPCB0014335","UPCB0014335","Goldenberg, R.","800","800","2008","01","01",NA,"Interior da mata, junto ao caminho..",NA,NA,NA,NA,NA,"21248","auto",NA,NA,NA,NA,NA,NA,NA,NA
"736","2021-02-11 17:19:48-03","UFPR","UPCB","62044","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Goldenberg, R.","2007","11","02","Brasil","Paraná","Curitiba","Centro Politécnico, estrada entre a Engenharia Florestal e Educação Física.","-49.2731018066406","-25.4277992248535",NA,NA,"UPCB0014329","UPCB0014329","Goldenberg, R.",NA,NA,"2007","01","01","1021","Arbusto 1m, flores com pétalas brancas e estames amarelos. Vegetação secundária..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"737","2021-02-11 17:19:48-03","UFPR","UPCB","48933","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Cordeiro, J.","2004","08","15","Brasil","Paraná","Guarapuava","Escarpa da Esperança","-51.4580993652344","-25.395299911499",NA,NA,"UPCB0014326","UPCB0014326","Goldenberg, R.",NA,NA,"2004","01","01","50","Arbusto 1,5m, flores roxas, beira da estrada..",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"738","2021-02-11 17:19:48-03","UFPR","UPCB","76898","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Fonseca, R.S.","2011","02","01","Brasil","Minas Gerais","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541",NA,NA,"UPCB0014598","UPCB0014598","Reginato, M.",NA,NA,"2016",NA,NA,"958","Floresta Estacional Semidecidual em estágio médio de regeneração; área sombreada; arbusto, 2m; frutos pilosos e roxos quando maduros..",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"739","2021-02-11 17:19:48-03","UFPR","UPCB","79383","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Meirelles, J. et al.","2011","11","26","Brasil","Rio Grande do Sul","Caxias do Sul","Estrada de terra para Gramado, no barranco.","-51.1794013977051","-29.1681003570557",NA,NA,"UPCB0014325","UPCB0014325","Goldenberg, R.",NA,NA,"2016",NA,NA,"803","Arvoreta ca. 1m alt. Frutos com indumento purpúreo..",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"740","2021-02-11 17:19:48-03","UFPR","UPCB","63514","PreservedSpecimen","Plantae","Melastomataceae","Leandra","regnellii","Leandra regnellii","(Triana) Cogn.","Souza, V.C.","1996","01","26","Brasil","São Paulo","Itararé","Estrada Itararé-Bom Sucesso.","-49.3400001525879","-24.1100006103516",NA,NA,"UPCB0014337","UPCB0014337","Goldenberg, R.",NA,NA,"2008","01","01","10618","Arbusto, ca. 2m, frutos negros. Mata higrófila de encosta..",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
