"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","yearIdentified","monthIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"629","2008-05-27 22:02:00-03","MO","MOBOT","936275","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Antony Jardim|Quevedo|Timothy J. Killeen","Jardim 226A","1993","11","29","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Las Torres Bosque seco con Ephedranthus, Calyptranthes, Himatanthus. Substrato aluvio reciente-fluviatil.","-60.84722","-13.63277",NA,NA,"200.00000000",NA,NA,NA,"(Müll. Arg.) Woodson",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2008-10-09 03:32:00-03","MO","MOBOT","937540","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Antony Jardim|G. Chamos","Jardim 134","1993","11","15","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Cerrado cerca Los Fierros con Hancornia speciosa, Himatanthus sp., Ouratea sp., Vochysia sp.","-60.84138","-14.57916",NA,NA,"200.00000000",NA,NA,NA,"(Müll. Arg.) Woodson","A.P. Spina (UEC)","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2013-02-13 05:33:00-02","MO","MOBOT","941114","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|E. Gutiérrez|René Guillén V.","Saldias Paz 2815","1993","6","30","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Cerca al campamento viejo de Los Fierros; 3-5 km N del camino principal entre Los Fierros y Tarbo, sobre el camino a la meseta. Bosque cerrado, con suelos pedregosos.","-60.85","-14.58333",NA,NA,"220.00000000",NA,NA,NA,"(Müll. Arg.) Woodson","A.P. Spina (UEC)","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2008-11-11 03:33:00-02","MO","MOBOT","3581343","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M.G. Vieira","Vieira 1004","1979","11","7","South America","Brazil",NA,NA,NA,NA,"Rondônia","Estrada Vilhena-Pimenta Bueno, entre os kms 640 e 645. Município de Vilhena.","-60.16666","-12.75",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","A.P. Spina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2013-02-13 05:33:00-02","MO","MOBOT","942492","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Mario Saldias P.|René Guillén V.|Luzmila Arroyo P.|E. Gutiérrez","Saldias Paz 2872","1993","7","1","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Cerca al campamento viejo de Los Fierros. 3-5 km N del camino principal entre Los Fierros y Tarbo, sobre el camino a la meseta. Bosque cerrado, con suelos anaranjados con pocas piedras.","-60.85","-14.58333",NA,NA,"200.00000000",NA,NA,NA,"(Müll. Arg.) Woodson","E. Gutiérrez (USZ)","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2008-05-27 22:02:00-03","MO","MOBOT","422900","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","James C. Solomon","Solomon 7718","1982","5","21","South America","Bolivia",NA,NA,NA,NA,"Beni","37 km E of Riberalta on road to Guayaramerín. Grassy savanna with many shrubs and scattered, gnarled trees, 4-6 m tall.","-65.75","-11.08333",NA,NA,"230.00000000",NA,NA,NA,"(Müll. Arg.) Woodson","J.L. Zarucchi","Vaca Diez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142","2",NA
"635","2008-05-27 22:02:00-03","MO","MOBOT","1151585","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus obovatus","Lupita Sánchez A.|E. Gutiérrez|Juan Surubí","Sánchez Acebo 291","1997","3","14","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Bosque de Cerrado.","-60.93083","-14.55777",NA,NA,"200.00000000",NA,NA,NA,NA,"A. Fuentes","Velasco",NA,NA,NA,"obovatus",NA,NA,NA,NA,NA,NA,NA,"3",NA
"636","2013-01-28 05:13:00-02","MO","MOBOT","968598","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus obovatus","René Guillén V.|Timothy J. Killeen","Guillén Villarroel 2719","1994","12","4","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado, sobre el camino de las cabañas del Encanto y la catarata. Bosque húmedo de altura. Suelos arcillo limosos con presencia de materia organico en descomposicion.","-60.93333","-14.71666",NA,NA,"200.00000000",NA,NA,NA,NA,"J.L. Zarucchi","Velasco",NA,NA,NA,"obovatus",NA,NA,NA,NA,NA,NA,NA,"4",NA
"637","2008-10-08 13:01:00-03","MO","MOBOT","100152079","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus puberulus","Edwin L. Tyson|Merle Kuns","Tyson 941","1964","3","7","South America","Bolivia",NA,NA,NA,NA,"Beni","Monte Surucucu, 2 mi S of San Jaoquin.",NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","Mary Fallen (Z)","Mamore",NA,NA,NA,"puberulus",NA,NA,NA,NA,NA,NA,NA,"1",NA
"638","2013-01-28 05:13:00-02","MO","MOBOT","1396944","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus puberulus","René Guillén V.|Lupita Sánchez A.|S. Ortiz|L. Surubí","Guillén Villarroel 4812","1999","11","26","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Serranía Santiago, sobre la meseta con afloramientos de roca.","-59.5716667","-18.3280556",NA,NA,"650.00000000",NA,NA,NA,"(Müll. Arg.) Woodson","L. Sánchez (USZ)","Chiquitos",NA,NA,NA,"puberulus",NA,NA,NA,NA,NA,NA,NA,"1",NA
"639","2015-01-31 16:15:00-02","MO","MOBOT","2803758","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus puberulus","G.G. Bondar","Bondar s.n.","1947",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Bahia","Janaúba de Alagoinhas",NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson",NA,NA,NA,NA,NA,"puberulus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-03-27 18:59:00-03","MO","MOBOT","2804115","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus puberulus","Amaro Macedo","Macedo 630","1944","12","24","South America","Brazil",NA,NA,NA,NA,"Minas Gerais","Tiborna; Botafogo, C. Verde",NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","A. Gentry",NA,NA,NA,NA,"puberulus",NA,NA,NA,NA,NA,NA,NA,"1",NA
"641","2008-10-08 13:01:00-03","MO","MOBOT","100152079","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus puberulus","Edwin L. Tyson|Merle Kuns","Tyson 941","1964","3","7","South America","Bolivia",NA,NA,NA,NA,"Beni","Monte Surucucu, 2 mi S of San Jaoquin.",NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","Mary Fallen (Z)","Mamore",NA,NA,NA,"puberulus",NA,NA,NA,NA,NA,NA,NA,"1",NA
"642","2013-01-28 05:13:00-02","MO","MOBOT","1396944","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus puberulus","René Guillén V.|Lupita Sánchez A.|S. Ortiz|L. Surubí","Guillén Villarroel 4812","1999","11","26","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Serranía Santiago, sobre la meseta con afloramientos de roca.","-59.5716667","-18.3280556",NA,NA,"650.00000000",NA,NA,NA,"(Müll. Arg.) Woodson","L. Sánchez (USZ)","Chiquitos",NA,NA,NA,"puberulus",NA,NA,NA,NA,NA,NA,NA,"1",NA
"643","2015-01-31 16:15:00-02","MO","MOBOT","2803758","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus puberulus","G.G. Bondar","Bondar s.n.","1947",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Bahia","Janaúba de Alagoinhas",NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson",NA,NA,NA,NA,NA,"puberulus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-03-27 18:59:00-03","MO","MOBOT","2804115","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus puberulus","Amaro Macedo","Macedo 630","1944","12","24","South America","Brazil",NA,NA,NA,NA,"Minas Gerais","Tiborna; Botafogo, C. Verde",NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Woodson","A. Gentry",NA,NA,NA,NA,"puberulus",NA,NA,NA,NA,NA,NA,NA,"1",NA
"645","2020-10-13 10:53:00-03","MO","MOBOT","101228196","PreservedSpecimen","Plantae","Apocynaceae","Plumeria","latifolia","Plumeria latifolia","Ghillean T. Prance|et al.","Prance 18947","1973","10",NA,"South America","Brazil",NA,NA,NA,NA,"Mato Grosso","road Buriti to Agua Fria.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,"Pilg.",NA,"Chapada dos Guimarães",NA,NA,NA,NA,"107042","auto",NA,NA,NA,"Neotype",NA,"1",NA
"646","2020-10-13 11:03:00-03","MO","MOBOT","101228203","PreservedSpecimen","Plantae","Apocynaceae","Plumeria","oligoneura","Plumeria oligoneura","G. Malme","Malme 2375","1902",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Mato Grosso","Santa Anna da Chapada.",NA,NA,NA,NA,NA,NA,NA,NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,"1",NA
"647","2020-10-13 11:22:00-03","MO","MOBOT","101228213","PreservedSpecimen","Plantae","Apocynaceae","Plumeria","puberula","Plumeria puberula","A. Saint-Hilaire","Saint-Hilaire s.n.","1816",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,"1",NA
"648","2020-10-13 10:43:00-03","MO","MOBOT","101228190","PreservedSpecimen","Plantae","Apocynaceae","Plumeria","warmingii","Plumeria warmingii","J.E.B. Warming","Warming s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Minas Gerais",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"Müll. Arg.",NA,"Lagoa Santa",NA,NA,NA,NA,"12338","auto",NA,NA,NA,"Lectotype",NA,"1",NA
"649","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","12208","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Pietrobom da Silva, M.R. 2542",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Região de cerrado, capão na margem da rodovia. arbustiva ca. 1,90 m altura, flor amarela-branca, latex branco, boda da mata.;",NA,"Minas Gerais","Região do Triângulo Mineiro, margdm da BR 153, próximo do Posto Boa Sorte.","-48.566667","-19.75","-48.566667","-19.75",NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) R.E.Woodson","Pietrobom da Silva, M.R.","Campo Florido",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"650","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","09038","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Rodrigues Jr. C.E.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Região de cerrado com mato de encosta, flor branca com latex, arbusto com 2 m de altura.;",NA,"Minas Gerais","serra do marimbondo, rodovia br 153","-48.933333","-20.033333","-48.933333","-20.033333",NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) R.E.Woodson","B.M. Silva","Frutal",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"651","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","11467","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","P.G. Windisch",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Cerrado, margem da estrada, subarbóra, 1,5 m alt., laatescente, flores branco-lilás;",NA,"Mato Grosso","bacia do rio araguaia","-51.083333","-14.333333","-51.083333","-14.333333",NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) R.E.Woodson",NA,"Cocalinho",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"652","2020-07-03 18:09:27-03","UNESP-IBILCE","SJRP","12756","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","M.R. Pietrobom-Silva",NA,"1996","10","06","América do Sul","Brasil",NA,NA,"Capão de cerrado, flor amarela, látex branco, herbácea.;",NA,"Mato Grosso","58 km de São José do Rio Claro, sentido campos novos dos parecis","-56.7214012145996","-13.4467000961304",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) R.E.Woodson",NA,"São José do Rio Claro",NA,NA,NA,NA,"74983","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"653","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","04080","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","B. Ollgaard et Windisch",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Cerrado de baixo porte, planta sub-arbustiva, flores brancas.;",NA,"Mato Grosso","BR 364, est. velha cuiabá-são lourenço, próximo à linha de transmissão","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) R.E.Woodson","B. Ollgaard et Windisch","Santo Antonio do Leverger",NA,NA,NA,NA,"183847","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"654","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","29994","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Marcondelli, A.C.B.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Minas Gerais","Parque Florestal Buriti dos Bois","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) R.E.Woodson",NA,"Prata",NA,NA,NA,NA,"56565","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"655","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","29593","PreservedSpecimen","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Demite, P.R.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Mato Grosso","plantações E. Michelin","-54.1502990722656","-17.2089004516602",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Müll.Arg.) R.E.Woodson",NA,"Itiquira",NA,NA,NA,NA,"148503","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"656","2020-08-31 08:55:24-03","INPA","INPA","92156","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Benson, WW","INPA92156","1977","07","19","Southern America","Brasil",NA,NA,NA,"INPA0092156","Pará","Base Aérea do Cachimbo, Base área do cachimbo, margem do Aeroporto da Serra do Cachimbo.","-54.8","-9","-54.8","-9",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Spina, AP","Itaituba",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-08-31 08:55:24-03","INPA","INPA","187686","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Sanaiotti, TM","401","1994","02","14","Southern America","Brasil",NA,NA,NA,"INPA0187686","Mato Grosso","Rodovia MT 170 Fazenda Itamarati, Rodovia MT 170, ramal W a 3 Km N do cruzamento com a BR- 364, Fazenda Itamarati, transecto 1","-58.033333","-14.333333","-58.033333","-14.333333",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson",NA,"Cuiabá","INPA0187686 INPA0187686_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-08-31 08:55:24-03","INPA","INPA","102624","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Sucre, D","10443","1973","12","27","Southern America","Brasil",NA,NA,NA,"INPA0102624","Mato Grosso","Rio Verde, Fazenda Anhumas do Rio Negrinho, propriedade de Alfredo Neder.",NA,NA,NA,NA,"590","590","Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Ferreira, VF",NA,"INPA0102624 INPA0102624_e","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-08-31 08:55:24-03","INPA","INPA","174533","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Sanaiotti, TM","161","1993","07","02","Southern America","Brasil",NA,NA,NA,"INPA0174533","Pará","Fazenda Buritirana, 21 Km Sul de Redenção, Fazenda Buritirana.","-50.033333","-8.2","-50.033333","-8.2",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson",NA,"Redenção","INPA0174533 INPA0174533_1 INPA0174533_1e INPA0174533_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-08-31 08:55:24-03","INPA","INPA","120845","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Ferreira, CAC","4472","1984","06","10","Southern America","Brasil",NA,NA,NA,"INPA0120845","Rondônia","BR364, rod. Porto Velho-Cuiaba, km 39., BR 364, rodovia Porto Velho-Cuiabá, Km 39.","-61.016667","-12.216667","-61.016667","-12.216667",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Spina, AP","Vilhena","INPA0120845 INPA0120845_e INPA0120845_e1","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-08-31 08:55:24-03","INPA","INPA","174535","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Sanaiotti, TM","164","1993","07","02","Southern America","Brasil",NA,NA,NA,"INPA0174535","Pará","Fazenda Buritirana, Sul de Redenção, Fazenda Buritirana.","-50.033333","-8.2","-50.033333","-8.2",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Spina, AP","Redenção","INPA0174535 INPA0174535_e INPA0174535_e1","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-08-31 08:55:24-03","INPA","INPA","174536","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Sanaiotti, TM","165","1993","07","02","Southern America","Brasil",NA,NA,NA,"INPA0174536","Pará","Fazenda do Chocolate, 28 km Sul de Redenção, Fazenda do Chocolate.","-50.033333","-8.266667","-50.033333","-8.266667",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Spina, AP","Redenção","INPA0174536 INPA0174536_e INPA0174536_e1","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-08-31 08:55:24-03","INPA","INPA","184812","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Ramos, AE","304","1988","01","20","Southern America","Brasil",NA,NA,NA,"INPA0184812","Mato Grosso","Fazenda Altamira, Fazenda Altamira, próximo a Fazenda Fortuna","-52.8","-16.7","-52.8","-16.7",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Sato","Ponte Branca","INPA0184812 INPA0184812_e","1988","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-08-31 08:55:24-03","INPA","INPA","211578","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Monteiro, JRB","140","1984","11","06","Southern America","Brasil",NA,NA,NA,"INPA0211578","Mato Grosso","Fazenda 20 de Dezembro, Fazenda 20 de Dezembro. Mata.","-55.8","-15.2","-55.8","-15.2",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson",NA,"Chapada dos Guimarães","INPA0211578 INPA0211578_1 INPA0211578_1e INPA0211578_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-08-31 08:55:24-03","INPA","INPA","233429","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Cezare, CHG","196","2007","09","27","Southern America","Brasil",NA,NA,NA,"INPA0233429","Goiás","Sem dados de localidade.","-47.941667","-16.7725","-47.941667","-16.7725",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Cezare, CHG","Luziania","INPA0233429 INPA0233429_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-08-31 08:55:24-03","INPA","INPA","42437","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Prance, GT","18947","1973","10","13","Southern America","Brasil",NA,NA,NA,"INPA0042437","Mato Grosso","Road Buriti to Agua Fria, Road Buriti to Água Fria. Open cerrado.","-55.7494","-15.4608","-55.7494","-15.4608","720","720","Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Coêlho, LF","Chapada dos Guimarães","INPA0042437 INPA0042437_e INPA0042437_e1","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-08-31 08:55:24-03","INPA","INPA","61861","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Macêdo, M","214","1976","08","15","Southern America","Brasil",NA,NA,NA,"INPA0061861","Mato Grosso","Distrito de Corumbé, Distrito de Corumbé.","-56","-15.6","-56","-15.6",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Plumel, MM","Cuiabá","INPA0061861 INPA0061861_e INPA0061861_e1","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-08-31 08:55:24-03","INPA","INPA","89000","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Vieira, MGG","675","1979","10","26","Southern America","Brasil",NA,NA,NA,"INPA0089000","Rondônia","4 Km próximo de Vilhena, campo. Solo argiloso.","-60.166667","-12.75","-60.166667","-12.75",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Coêlho, LF","Vilhena","INPA0089000 INPA0089000_e INPA0089000_e1","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-08-31 08:55:24-03","INPA","INPA","89326","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Vieira, MGG","1004","1979","11","07","Southern America","Brasil",NA,NA,NA,"INPA0089326","Rondônia","Estrada Vilhena - Pimenta Bueno, entre os Km 640 e 645. Cerrado, solo argiloso.","-60.166667","-12.75","-60.166667","-12.75",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Coêlho, LF","Vilhena","INPA0089326 INPA0089326_e INPA0089326_e1","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-08-31 08:55:24-03","INPA","INPA","42311","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus","Prance, GT","18832","1973","10","12","Southern America","Brasil",NA,NA,NA,"INPA0042311","Mato Grosso","Cachoeira Furada, Reserva Buriti, Just above Cachoeira Furada, Reserva Buriti. Cerrado.","-55.814742","-15.45169","-55.814742","-15.45169","720","720","Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Markgraf, F","Chapada dos Guimarães","INPA0042311 INPA0042311_e","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-08-31 08:55:24-03","INPA","INPA","93429","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus obovatus","Silva, MG da","4097","1979","01","02","Southern America","Brasil",NA,NA,NA,"INPA0093429","Rondônia","Arredores do Aeroporto, Arredores do Aeroporto. Campo cerrado.","-60.1458015441895","-12.7405996322632",NA,NA,NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson",NA,"Vilhena","INPA0093429 INPA0093429_e INPA0093429_e1",NA,NA,"obovatus","196523","auto",NA,NA,NA,NA,NA,NA,NA
"672","2020-08-31 08:55:24-03","INPA","INPA","137734","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus obovatus","Ferreira, CAC","6099","1985","09","18","Southern America","Brasil",NA,NA,NA,"INPA0137734","Mato Grosso","BR163 125 km ao S de Sinop, 10 km de Primavera., BR 163, a 125 km ao sul de Sinop, 10 km de Primavera.","-55.883333","-12.916667","-55.883333","-12.916667",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Plumel, MM","Nobres","INPA0137734 INPA0137734_e INPA0137734_e1","1988",NA,"obovatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-08-31 08:55:24-03","INPA","INPA","112396","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus obovatus","Amaral, IL do","1005","1983","04","27","Southern America","Brasil",NA,NA,NA,"INPA0112396","Pará","BR 163, km 794, Estrada Santarém-Cuiabá, BR 163, Km 794, Serra do Cachimbo, BAse Aérea, Aeroporto do Cachimbo com penetração de 8 Km dentro da mata, margem do rio Formiga, afluente do rio Curuá. Campo natural com pequenas ilhas de mata de galeria, so","-54.9758","-9.3319","-54.9758","-9.3319",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Plumel, MM","Itaituba","INPA0112396 INPA0112396_e INPA0112396_e1","1988",NA,"obovatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-08-31 08:55:24-03","INPA","INPA","120827","S","Plantae","Apocynaceae","Himatanthus","obovatus","Himatanthus obovatus obovatus","Ferreira, CAC","4454","1984","06","10","Southern America","Brasil",NA,NA,NA,"INPA0120827","Mato Grosso","BR364, km 80. Distrito de Patronal., BR 364, rodovia Cuiabá-Porto Velho, Km 80. Distrito de Patronal.","-60.583333","-15","-60.583333","-15",NA,NA,"Dicotyledon Asterids","Gentianales","(Müll.Arg.) Woodson","Plumel, MM","Vila Bela da SantíssimaTrindad","INPA0120827 INPA0120827_e INPA0120827_e1","1988",NA,"obovatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
