"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","preparationType","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"48","2020-12-21 16:38:28-03","MBM","MBM","6210","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1967","11","21","Brazil","Paraná","Paranaguá","Picadão Cambará, Colônia Limeira","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM006210","MBM006210",NA,NA,"17898","Southern America",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:38:28-03","MBM","MBM","6188","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1967","11","20","Brazil","Paraná","Paranaguá","Praia do Mendanha","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM006188","MBM006188",NA,NA,"17894","Southern America",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:38:28-03","MBM","MBM","14094","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1969","12","14","Brazil","Paraná","Morretes","Rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM014094","MBM014094",NA,NA,"23238","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:38:28-03","MBM","MBM","18158","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1970","10","23","Brazil","Mato Grosso","Rio Brilhante","Rio Anhanduí",NA,NA,NA,NA,NA,"MBM018158","MBM018158",NA,NA,"25116","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:38:28-03","MBM","MBM","12526","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1969","10","15","Brazil","Paraná","Guaraqueçaba","Fazenda Abobreira","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM012526","MBM012526",NA,NA,"22453","Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:38:28-03","MBM","MBM","22873","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1971","12","29","Brazil","Paraná","Guaratuba","Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM022873","MBM022873",NA,NA,"28595","Southern America",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:38:28-03","MBM","MBM","49609","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Hoehne, F.C.",NA,NA,NA,"Hatschbach, G.","1947","11","30","Brazil","Paraná","Morretes","Formigueiro","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM049609","MBM049609",NA,NA,"848","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:38:28-03","MBM","MBM","2154","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1966","11","29","Brazil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM002154","MBM002154",NA,NA,"15308","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:38:28-03","MBM","MBM","1910","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1966","01","04","Brazil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM001910","MBM001910",NA,NA,"13450","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:38:28-03","MBM","MBM","49611","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Pabst, G.",NA,NA,NA,"Hatschbach, G.; Moreira, E.; Moreira, E.","1962","11","24","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM049611","MBM049611",NA,NA,"10173","Southern America",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:38:28-03","MBM","MBM","49610","PreservedSpecimen","Plantae","Orchidaceae","Erythrodes","arietina","Erythrodes arietina","(Rchb. & Warm.) Ames","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1962","11","03","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM049610","MBM049610",NA,NA,"9448","Southern America",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:38:37-03","MBM","MBM","428166","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Lozano, E.D.","2017",NA,NA,"Lozano, E.D.; Bonaldi, R.A.; Völtz, R.R.; Bonaldi, R.A.; Völtz, R.R.","2016","12","16","Brazil","Paraná","Paranaguá","Tinguçú, Trilha para o Espigão do Feiticeiro","-48.532278","-25.418583","-48.532278","-25.418583","Terrícola, 40 cm, flores alvas, interior da mata.; Floresta Ombrófila Densa Submontana.","MBM428166",NA,NA,NA,"3494","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:38:37-03","MBM","MBM","428167","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Lozano, E.D.","2017",NA,NA,"Lozano, E.D.; Marinero, F.; Bonaldi, R.A.; Machnicki, M.; Marinero, F.; Bonaldi, R.A.; Machnicki, M.","2015","09","19","Brazil","Paraná","Paranaguá","Tinguçú","-48.536","-25.419306","-48.536","-25.419306","Terrícola, 40 cm, flores creme, interior da mata.; Floresta Ombrófila Densa Submontana.","MBM428167",NA,NA,NA,"3077","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:38:37-03","MBM","MBM","429121","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Lozano, E.D.","2017",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Völtz, R.R.; Canestraro, B.K.; Völtz, R.R.","2017","12","11","Brazil","Paraná","Morretes","PARNA Saint-Hilaire/Lange, Trilha para a Torre da Prata","-48.71525","-25.595111","-48.71525","-25.595111","Terrícola, 50 cm, flores alvas, interior da mata. Prensada com álcool.; Floresta Ombrófila Densa Submontana.","MBM429121",NA,NA,NA,"4061","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:38:37-03","MBM","MBM","389396","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2013",NA,NA,"Meyer, F.S.","2013","10","07","Brazil","Paraná","Morretes","Parque Estadual do Pico Marumbi, Estrada Prainhas, entrada para Trilha do Itupava","-48.834400177002","-25.476900100708",NA,NA,"Humícola. Caule e folhas verdes. Raízes castanhas. Flores castanhas com ápice alvo. Labelo alvo.; Floresta Ombrófila Densa.","MBM389396","MBM389396",NA,NA,"1748","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:38:37-03","MBM","MBM","389397","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2012",NA,NA,"Engels, M.E.; Mazziero, F.F.F.; Mazziero, F.F.F.","2012","11","21","Brazil","São Paulo","Apiaí","Parque Estadual Turístico do Alto Ribeira, Núcleo Caboclos","-48.8400001525879","-24.5",NA,NA,"Humícola. Folhas verdes. Flores alvas. Cultivada até florir; Floresta Ombrófila Densa.","MBM389397","MBM389397",NA,NA,"532","Southern America",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:38:37-03","MBM","MBM","389401","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2012",NA,NA,"Engels, M.E.; Cardoso, F.; Foryta, H.; Schubert, S.; Cardoso, F.; Foryta, H.; Schubert, S.","2012","11","21","Brazil","Paraná","Antonina","SPVS, Rio Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,"Humícola. Folhas verdes. Flores brancas. Frequente e abundante.; Floresta Ombrófila Densa.","MBM389401","MBM389401",NA,NA,"528","Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:38:37-03","MBM","MBM","389399","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2012",NA,NA,"Engels, M.E.; Saka, M.N.; Ferneda Rocha, L.C.; Cardozo, A.P.; Temponi, L.G.; Saka, M.N.; Ferneda Rocha, L.C.; Cardozo, A.P.; Temponi, L.G.","2012","11","28","Brazil","Paraná","Morretes","Parque Nacional Saint-Hilaire/Lange, Trilha da Torre da Prata","-48.834400177002","-25.476900100708",NA,NA,"Humícola. Folhas e caule verdes. Raízes castanhas. Flores com base castanha e ápice alvo. Frequente.; Floresta Ombrófila Densa.","MBM389399","MBM389399",NA,NA,"567","Southern America",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:38:37-03","MBM","MBM","389400","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2012",NA,NA,"Engels, M.E.; Ferneda Rocha, L.C.; Ferneda Rocha, L.C.","2012","11","21","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Miguel","-48.5092010498047","-25.5200004577637",NA,NA,"Humícola. Folhas verdes. Flores brancas. Cultivada até florir; Floresta Ombrófila Densa.","MBM389400","MBM389400",NA,NA,"530","Southern America",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:38:37-03","MBM","MBM","389398","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2012",NA,NA,"Engels, M.E.; Saka, M.N.; Ferneda Rocha, L.C.; Cardozo, A.P.; Temponi, L.G.; Saka, M.N.; Ferneda Rocha, L.C.; Cardozo, A.P.; Temponi, L.G.","2012","11","27","Brazil","Paraná","Paranaguá","Parque Nacional Saint-Hilaire/Lange, Trilha do Hotel","-48.5092010498047","-25.5200004577637",NA,NA,"Humícola. Folhas verdes. Frutos castanhos. Flores com base castanha e ápice alvo. Raízes castanhas, pilosas.; Floresta Ombrófila Densa.","MBM389398","MBM389398",NA,NA,"544","Southern America",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:38:37-03","MBM","MBM","389402","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2012",NA,NA,"Engels, M.E.; Ferneda Rocha, L.C.; Malenote, M.; Ferneda Rocha, L.C.; Malenote, M.","2012","11","24","Brazil","Paraná","Guaraqueçaba","Salto Morato, Trilha da Crista","-48.3288993835449","-25.3066997528076",NA,NA,"Humícola. Folhas e caule verdes. Flores verdes acastanhadas com aíce e labelo alvos.; Floresta Ombrófila Densa.","MBM389402","MBM389402",NA,NA,"609","Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:38:37-03","MBM","MBM","390332","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2014",NA,NA,"Bonaldi, R.A.","2013","12","27","Brazil","Paraná","Paranaguá","Tinguçú","-48.5092010498047","-25.5200004577637",NA,NA,"Erva terrícola.; Floresta Ombrófila Densa Submontana.","MBM390332","MBM390332",NA,NA,"825","Southern America",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:38:37-03","MBM","MBM","389403","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2012",NA,NA,"Engels, M.E.; Mancinelli, W.S.; Cardozo, A.P.; Mancinelli, W.S.; Cardozo, A.P.","2012","11","21","Brazil","Santa Catarina","Joinville","Morro da Tromba","-48.8456001281738","-26.3043994903564",NA,NA,"Folhas verdes. Flores brancas. Cultivada até florir. UNICATA; Floresta Ombrófila Densa.","MBM389403","MBM389403",NA,NA,"531","Southern America",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"71","2015-09-03 19:55:35-03","MNHN","RECOLNAT_MNHN_P","P00331253","PreservedSpecimen",NA,"Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. F. & Warm.) Ormerod","Ormerod",NA,NA,NA,"Hatschbach, G","1967","11","20","Brésil",NA,NA,"Paraná",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331253' target='other'> <mi>dwc_moreinfo</mi></a>","P00331253","P00331253_01",NA,NA,NA,NA,"50","hb",NA,NA,NA,NA,"17894",NA,NA,NA,NA
"72","2015-09-05 10:45:56-03","MNHN","RECOLNAT_MNHN_P","P00331260","PreservedSpecimen",NA,"Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. F. & Warm.) Ormerod","Ormerod",NA,NA,NA,"Hatschbach, G.","1966","11","29","Brésil",NA,NA,"Rio Ipiranga, Paraná",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331260' target='other'> <mi>dwc_moreinfo</mi></a>","P00331260","P00331260_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"15308",NA,NA,NA,NA
"73","2015-09-05 01:23:54-03","MNHN","RECOLNAT_MNHN_P","P00331261","PreservedSpecimen",NA,"Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. F. & Warm.) Ormerod",NA,NA,NA,NA,"Warming, E.",NA,NA,NA,"Brésil",NA,NA,"Lagoa Santa",NA,NA,NA,NA,"Donné par sa fille Mme Simart en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00331261' target='other'> <mi>dwc_moreinfo</mi></a>","P00331261","P00331261_01 P00331261_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-09-04 03:55:52-03","MNHN","RECOLNAT_MNHN_P","P00340848","PreservedSpecimen",NA,"Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb. F. & Warm.) Ormerod","Batista",NA,NA,NA,"Spruce, R.",NA,NA,NA,"Pérou",NA,NA,"Parapoto",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00340848' target='other'> <mi>dwc_moreinfo</mi></a>","P00340848","P00340848_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"4870",NA,NA,NA,NA
"75","2020-10-01 14:26:07-03","JBB","HEPH","6866","S","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis","(Ormerod) Meneguzzo","Meneguzzo, TEC","2009","12","20","Batista, JAN","1989","06","15","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Monocotyledon","Asparagales","28","Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"76","2020-10-01 14:26:07-03","JBB","HEPH","6868","S","Plantae","Orchidaceae","Microchilus","federalensis","Microchilus federalensis","(Ormerod) Meneguzzo","Meneguzzo, TEC","2009","12","20","Batista, JAN","1989","03","13","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Monocotyledon","Asparagales","30","Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:44:46-03","UFMG","BHCB","119774","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb & Warm.) Ormerod",NA,"2007","06","24","Batista, JAN; Bianchetti, LB","2007","06","24","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará. Trecho da mata abaixo","-47.9296989440918","-15.7797002792358",NA,NA,"Erva terrestre. Ocasional.; em mata de galeria inundável. Solo escuro, hidromorfo, com água sobre a superfície","BHCB001435","BHCB001435","Monocotyledon",NA,"2093","Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"78","2021-02-11 17:20:58-03","UFPR","UPCB","67335","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Mancinelli, W.S.","2009","10","26","Mancinelli, W.S.","2009","10","26","Brasil","Santa Catarina","Joinville","Morro da Tromba","-48.957778","-26.211944","-48.957778","-26.211944","Erva terrícola, flores brancas, ocorrente em Floresta Ombrófila Densa Sub Montana..",NA,NA,NA,NA,"1043",NA,"250",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:20:58-03","UFPR","UPCB","73204","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Mancinelli, W.S.","2010","12","09","Cadorin, T.J.","2009","11","21","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.235556","-26.365","-49.235556","-26.365","Herbácea IFFSC e993a. Flor branca. Floresta ombrófila densa..",NA,NA,NA,NA,"643",NA,"417",NA,"417",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:20:58-03","UFPR","UPCB","73211","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Mancinelli, W.S.","2010","12","09","Dreveck, S.","2009","10","17","Brasil","Santa Catarina","Joinville","Piraberaba, Rio da Prata.","-48.96","-26.19","-48.96","-26.19","Herbácea IFFSC 1049. Flor branca. Floresta ombrófila densa..",NA,NA,NA,NA,"1178",NA,"15",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:20:58-03","UFPR","UPCB","73299","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Mancinelli, W.S.","2010","12","09","Cadorin, T.J.","2009","12","10","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.047778","-26.1925","-49.047778","-26.1925","Terrícola. IFFSC e1048a. Floresta ombrófila densa. Flor branca..",NA,NA,NA,NA,"913",NA,"576",NA,"576",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-11 17:20:58-03","UFPR","UPCB","78964","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M. E.","2012",NA,NA,"Engels, M.E.","2012","11","21","Brasil","São Paulo","Apiaí","Estadual Turistico do Alto Ribeira, Nucleo Caboclos","-48.8400001525879","-24.5",NA,NA,"FOD. Humícola. Folhas verdes. Flores alvas. Cultivada até florir..",NA,NA,NA,NA,"532",NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:20:58-03","UFPR","UPCB","78963","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M. E.","2013",NA,NA,"Engels, M.E.","2013","10","07","Brasil","Paraná","Morretes","Estrada Prainhas, entrada para Trilha do Itupava. Parque Estadual do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"FOD. Humícola. Caule e folhas verdes. Raízes castanhas. Flores castanhas com ápice alvo. Labelo alvo..",NA,NA,NA,NA,"1748",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"84","2021-02-11 17:20:58-03","UFPR","UPCB","41976","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2014",NA,NA,"Kozera, C.","1998","12","18","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,"Herbácea terrestre com flores brancas. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,NA,NA,"664",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"85","2021-02-11 17:20:58-03","UFPR","UPCB","41977","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2014",NA,NA,"Kozera, C.","1999","11","13","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola, flores brancas. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,NA,NA,"1317",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"86","2021-02-11 17:20:58-03","UFPR","UPCB","78967","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M. E.","2012",NA,NA,"Engels, M.E.","2012","11","21","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Miguel","-48.5092010498047","-25.5200004577637",NA,NA,"FOD. Humícola. Folhas verdes. Flores brancas. Cultivada até florir..",NA,NA,NA,NA,"530",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:20:58-03","UFPR","UPCB","78961","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M. E.","2013",NA,NA,"Engels, M.E.","2013","10","19","Brasil","Paraná","Morretes","Parque Nacional de Saint Hilaire Lange. Rio Henrique","-48.834400177002","-25.476900100708",NA,NA,"FOD. Humícola. Caule e folhas verdes. Flores castanhas esverdeadas com ápice alvo. UNICATA..",NA,NA,NA,NA,"1807",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:20:58-03","UFPR","UPCB","78966","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M. E.","2012",NA,NA,"Engels, M.E.","2012","11","28","Brasil","Paraná","Morretes","Parque Nacional de Saint Hilaire - Lange. Trilha da Torre da Prata.","-48.834400177002","-25.476900100708",NA,NA,"FOD. Humícola. Folhas e caule verdes. Raízes castanhas. Flores com base castanha e ápice alvo. Frequente..",NA,NA,NA,NA,"567",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:20:58-03","UFPR","UPCB","78965","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod",NA,NA,NA,NA,"Engels, M.E.","2012","11","27","Brasil","Paraná","Paranaguá","Parque Nacional de Saint Hilaire - Lange. Trilha do Hotel","-48.5092010498047","-25.5200004577637",NA,NA,"FOD. Humícola. Folhas verdes. Frutos castanhos. Flores com base castanha e ápice alvo. Raízes castanhas, pilosas..",NA,NA,NA,NA,"544",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"90","2021-02-11 17:20:58-03","UFPR","UPCB","78962","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M. E.","2013",NA,NA,"Engels, M.E.","2013","11","27","Brasil","Paraná","Paranaguá","Parque Nacional de Saint Hilaire Lange. Trilha do Hotel","-48.5092010498047","-25.5200004577637",NA,NA,"FOD. Humícola. Caule e folhas verdes. Flores castanhas com ápice alvo. UNICATA.",NA,NA,NA,NA,"2027",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:20:58-03","UFPR","UPCB","8149","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2014",NA,NA,"Hatschbach, G.","1967","11","21","Brasil","Paraná","Paranaguá","Picadão Cambará - Col. Limeira","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola, flor alvescente, mata pluvial, encosta de morro..",NA,NA,NA,NA,"17898",NA,"50",NA,"50","24916","auto",NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:20:58-03","UFPR","UPCB","47263","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2014",NA,NA,"Cervi, A.C.","1998","12","09","Brasil","Paraná","Antonina","Rio Catatu","-48.7118988037109","-25.4286003112793",NA,NA,"Erva ereta terrestre, flores esverdeadas, lugares sombrios e úmidos..",NA,NA,NA,NA,"6601",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:20:58-03","UFPR","UPCB","6396","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M.E.","2014",NA,NA,"Hatschbach, G.","1966","11","29","Brasil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,"Terrícola, flor verde com ápice alvescente. Mata pluvial vertente atlântica..",NA,NA,NA,NA,"15308",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:20:58-03","UFPR","UPCB","78970","PreservedSpecimen","Plantae","Orchidaceae","Microchilus","arietinus","Microchilus arietinus","(Rchb.f. & Warm.) Ormerod","Engels, M. E.","2012",NA,NA,"Engels, M.E.","2012","11","24","Brasil","Paraná","Guaraqueçaba","Salto Morato, Trilha da Crista","-48.3288993835449","-25.3066997528076",NA,NA,"FOD. Humícola. Folhas e caule verdes. Flores verdes acastanhadas com aíce e labelo alvos..",NA,NA,NA,NA,"609",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
