"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"112","2021-03-01 16:40:01-03","UNICAMP","UEC","95903","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","173","1995","05","25","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Arbusto 2,5m. Frutos Lilases.; Floresta Atlântica.","UEC101729","UEC101729",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:40:01-03","UNICAMP","UEC","95906","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Ivanauskas, NM","656","1995","12","19","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski.","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Arbusto de 2m. Flores brancas com tubo amarelo.; Floresta Atlântica.","UEC101725","UEC101725",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:40:01-03","UNICAMP","UEC","95907","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Ivanauskas, NM; Nascimento, RC","131","1995","03","24","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Arbusto de 1,5m. Frutos pretos.; Mata Atlântica.","UEC101726","UEC101726",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:40:01-03","UNICAMP","UEC","95908","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","54","1995","03","23","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Arvoreta de 2m. Frutos imaturos.; Floresta Atlântica.","UEC101727","UEC101727",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:40:01-03","UNICAMP","UEC","95921","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","224","1995","06","21","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Arvoreta de 3,5m. Tronco creme, liso. Frutos roxos.; Floresta Antlâtica.","UEC101745","UEC101745",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:40:01-03","UNICAMP","UEC","45666","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2004",NA,NA,"Weyland Vieira, MC","485","1982","04","09","Brazil","Minas Gerais","Caratinga","Faz. Montes Claros.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Árvore. Florezinhas brancas.","UEC100883","UEC100883",NA,NA,NA,NA,"Magnoliopsida",NA,"49886","auto",NA,NA,NA,NA,NA
"118","2021-03-01 16:40:01-03","UNICAMP","UEC","45665","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2004",NA,NA,"Weyland Vieira, MC","489","1982","04","10","Brazil","Minas Gerais","Caratinga","Faz. Montes Claros.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Arbusto. Flores brancas, frutos roxos.","UEC100889","UEC100889",NA,NA,NA,NA,"Magnoliopsida",NA,"49886","auto",NA,NA,NA,NA,NA
"119","2021-03-01 16:40:01-03","UNICAMP","UEC","134810","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2004",NA,NA,"Weyland Vieira, MC","485","1982","04","09","Brazil","Minas Gerais","Caratinga","Faz. Montes Claros.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Árvore. Florezinhas brancas.","UEC143581","UEC143581",NA,NA,NA,NA,"Magnoliopsida",NA,"49886","auto",NA,NA,NA,NA,NA
"120","2021-03-01 16:40:01-03","UNICAMP","UEC","153679","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Silveira, MF","2009","10",NA,"Romero, R; Nakajima, JN; Chautems, A; Peixoto, M","3278","1996","01","12","Brazil","Minas Gerais","São Roque de Minas","Córrego dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Arvoreta ca. 2m. Cálice esverdeado. Corola branca. Estigmas brancos.; Mata de encosta.","UEC101746","UEC101746",NA,NA,NA,NA,"Magnoliopsida",NA,"57119","auto",NA,NA,NA,NA,NA
"121","2021-03-01 16:40:01-03","UNICAMP","UEC","153677","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Silveira, MF","2009","10",NA,"Romero, R; Nakajima, JN; Farinaccio, MA","4896","1998","01","09","Brazil","Minas Gerais","São Roque de Minas","Estrada para o retiro de Pedras. Parque Nacional da Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 2m. Cálice verde. Corola creme.; Capão de mata.","UEC101740","UEC101740",NA,NA,NA,NA,"Magnoliopsida",NA,"57119","auto",NA,NA,NA,NA,NA
"122","2021-03-01 16:40:01-03","UNICAMP","UEC","153678","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Silveira, MF","2009","10",NA,"Romero, R; Nakajima, JN; Zanini, E; Cesar, R","2079","1995","03","21","Brazil","Minas Gerais","São Roque de Minas","Guarita 3, Cachoeira Cas D'Anta, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Arbusto, ca. 1m. Frutos esverdeados a vinho.","UEC101747","UEC101747",NA,NA,NA,NA,"Magnoliopsida",NA,"57119","auto",NA,NA,NA,NA,NA
"123","2019-08-20 10:25:01-03","UNICAMP","UEC","185464","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner",NA,NA,NA,NA,"Silveira, MF; Urbanetz, C; Caddah, MK","176","2009","03","27","Brazil","Minas Gerais","São Roque de Minas","Parque Nacional Serra da Canastra, Casca D'Anta","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"UEC109872","UEC109872",NA,NA,NA,NA,"Magnoliopsida",NA,"57119","auto",NA,NA,NA,NA,NA
"124","2021-03-01 16:40:01-03","UNICAMP","UEC","62313","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Silveira, MF","2010","01",NA,"Moraes, PLR; Seike, SH; Romero, R; Rossato, SC; Motta, PC","23692","1990","10","31","Brazil","São Paulo","Campinas","Mata particular da Três Pontes.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbusto +/- 1 metro, com infloresceência branca.","UEC063350","UEC063350",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA
"125","2021-03-01 16:40:01-03","UNICAMP","UEC","40107","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Leitão Filho, HF; Tamashiro, JY","18020","1985","12","04","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, flores alaranhadas.; Mata restinga.","UEC100872","UEC100872",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA
"126","2021-03-01 16:40:01-03","UNICAMP","UEC","13919","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Jung-Mendaçolli, SL","2001","05","16","Prance, GT; Shepherd, GJ; Benson, WW","6965","1978","02","02","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Perto de Cananeia.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arbusto de 2 m; corola amarela.; Mistura de restinga e mata.","UEC100876","UEC100876",NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA
"127","2021-03-01 16:40:01-03","UNICAMP","UEC","137501","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Jung-Mendaçolli, SL","2004","10",NA,"Arzolla, FARDP","575","2004","06","03","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, núcleo Cunha, margens do Rio Paraibuna, Trilha da Cachoeira.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Arvoreta, 1,5 metros de altura, com frutos de coloração lilás.","UEC100896","UEC100896",NA,NA,NA,NA,"Magnoliopsida",NA,"38855","auto",NA,NA,NA,NA,NA
"128","2021-03-01 16:40:01-03","UNICAMP","UEC","188611","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Franco, GADC; Kawazaki, ML","1250","1994","08","17","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Picada do Rio Bonito.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Arbusto 1,5 m. de altura, frutos lilases.","UEC100893","UEC100893",NA,NA,NA,NA,"Magnoliopsida",NA,"38855","auto",NA,NA,NA,NA,NA
"129","2021-03-01 16:40:01-03","UNICAMP","UEC","23265","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Baitello, JB","635","1994","03","31","Brazil","São Paulo","Cunha","Parque Estadual da Serra o Mar, ao longo do Rio Paraibuna.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Arbusto 1m. de altura, frutos maduros verdes.","UEC101732","UEC101732",NA,NA,NA,NA,"Magnoliopsida",NA,"38855","auto",NA,NA,NA,NA,NA
"130","2021-03-01 16:40:01-03","UNICAMP","UEC","37856","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Rodrigues, RR; Rocha, DMS; Macias, L; Santos, FAM","14688","1983","05","13","Brazil","São Paulo","Iguape","Estação Ecológica de Juréia.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta de 2,5m, frutos verdes imaturos e roxos maduros.","UEC100880","UEC100880",NA,NA,NA,NA,"Magnoliopsida",NA,"55628","auto",NA,NA,NA,NA,NA
"131","2021-03-01 16:40:01-03","UNICAMP","UEC","34658","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Figueiredo, N; Rodrigues, R","14383","1983","01","16","Brazil","São Paulo","Iguape","Est. Ecológica de Juréia.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta 3 m, flores ceme.; Beira da picada.","UEC101738","UEC101738",NA,NA,NA,NA,"Magnoliopsida",NA,"55628","auto",NA,NA,NA,NA,NA
"132","2021-03-01 16:40:01-03","UNICAMP","UEC","37855","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Figueiredo, N; Oliveira, U; Kawasaki, CS","14730","1983","07","20","Brazil","São Paulo","Iguape","Est. Ecológico de Juréia.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta - 4 m de altura - folhas opostas cruzadas com frutos roxos.; Trilha da mata.","UEC100879","UEC100879",NA,NA,NA,NA,"Magnoliopsida",NA,"55628","auto",NA,NA,NA,NA,NA
"133","2021-03-01 16:40:01-03","UNICAMP","UEC","76021","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Souza, JP; Zandoval, JA; Miyagi, PH","106","1995","02","16","Brazil","São Paulo","Juquiá","34 Km de Juquiá em direção a Tapiraí.","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"Arbusto ca 2,0m. Flores creme, tubo da corola amarelo, frutos verdes.; Mata.","UEC100890","UEC100890",NA,NA,NA,NA,"Magnoliopsida",NA,"32505","auto",NA,NA,NA,NA,NA
"134","2021-03-01 16:40:01-03","UNICAMP","UEC","85288","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Bernacci, LC; Cardoso, EG; Camargo, O; Falivene, SMP","221","1994","05","17","Brazil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Arbusto 2 mts de altura, frutos em desenvolvimento, arroxeados.; Mata alta com muito euterpe.","UEC101724","UEC101724",NA,NA,NA,NA,"Magnoliopsida",NA,"17990","auto",NA,NA,NA,NA,NA
"135","2021-03-01 16:40:01-03","UNICAMP","UEC","72796","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Bernacci, LC; Andrade, PR; Belinello, R; Falivene, SMP; Silva, AMC","1021","1995","01","10","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Arbusto ca. 2,5 m alt., flores amarelas.; Floresta alta.","UEC101743","UEC101743",NA,NA,NA,NA,"Magnoliopsida",NA,"17990","auto",NA,NA,NA,NA,NA
"136","2021-03-01 16:40:01-03","UNICAMP","UEC","75043","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Bastos, EB; et al.","EEB01","1994","09","05","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico de Campinas. Beira da Rodovia Regis Bittencourt.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Arbusto, ca. 2,0 m alt. Frutos roxos.; Área com fragmento de mata Atlântica secundária.","UEC100874","UEC100874",NA,NA,NA,NA,"Magnoliopsida",NA,"17990","auto",NA,NA,NA,NA,NA
"137","2021-03-01 16:40:01-03","UNICAMP","UEC","72285","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Leitão Filho, HF; Rodrigues, RR; Rozza, AF; Santos, K; Vieira, AP","33311","1995","02","10","Brazil","São Paulo","Pariquera-Açu","Mata da estação Experimental do Instituto Agronômico.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Flores cor de creme com centro da corola amarelo.; Mata Atlântica de Planície.","UEC101742","UEC101742",NA,NA,NA,NA,"Magnoliopsida",NA,"17990","auto",NA,NA,NA,NA,NA
"138","2021-03-01 16:40:01-03","UNICAMP","UEC","54162","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Assis, MA; grupo 3","22428","1989","11","28","Brazil","São Paulo","Santos","Distrito Bertioga. Estrada Rio/Santos.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Arbusto, 1,8m. fl. brancas.; Restinga arbórea","UEC100882","UEC100882",NA,NA,NA,NA,"Magnoliopsida",NA,"26836","auto",NA,NA,NA,NA,NA
"139","2021-03-01 16:40:01-03","UNICAMP","UEC","56226","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Grombone-Guaratini, MT; et al.","22447","1989","11","27","Brazil","São Paulo","Santos","Praia da Boracéia. Distrito de Bertioga.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Subarbusto +/- 1m, flores brancas com fauce amarela; botões esverdeados.; Mata de Restinga.","UEC100891","UEC100891",NA,NA,NA,NA,"Magnoliopsida",NA,"26836","auto",NA,NA,NA,NA,NA
"140","2021-03-01 16:40:01-03","UNICAMP","UEC","82169","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Garcia, RJF; Neves, LE; Dias, DL","758","1996","01","19","Brazil","São Paulo","São Paulo","Distrito de Marsilac. Sitío na Estrada para Marsilic.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto, 2m alt., flores com tubo da corola amarelo e lobos brancos.; Mata.","UEC100873","UEC100873",NA,NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA
"141","2019-08-20 10:25:01-03","UNICAMP","UEC","87623","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Hoehne, FC","s.n.","1934","02","23","Brazil","São Paulo","São Paulo","Jardim Botânico. Ex. 1ª Secção Botanica e Agrnomia do Instituto Biologico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UEC100875","UEC100875",NA,NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA
"142","2021-03-01 16:40:01-03","UNICAMP","UEC","87632","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Jung, SL","280","1979","01","03","Brazil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Lenhosa, ca. 3-4m de altura. Corola 3/4 basais amarelo-palha, 1/4 apical de cor creme.; Nativa da mata.","UEC100884","UEC100884",NA,NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA
"143","2021-03-01 16:40:01-03","UNICAMP","UEC","32641","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Marcondes-Ferreira, W; Yamamoto, K; Chautems, A","14567","1983","04","01","Brazil","São Paulo","Sete Barras","A cerca de 2 Km em direção a S. Miguel Arcanjo, em mata ( em frente a madereira).","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arbusto ca. 2 m de altura, com frutos.","UEC100866","UEC100866",NA,NA,NA,NA,"Magnoliopsida",NA,"34059","auto",NA,NA,NA,NA,NA
"144","2019-08-20 10:25:01-03","UNICAMP","UEC","22338","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Benson, WW","10886","1979","12","22","Brazil","São Paulo","Sete Barras","Juquiá 10 Km ao Leste de Sete Barras.","-47.9199981689453","-24.3799991607666",NA,NA,"50","50",NA,"UEC100871","UEC100871",NA,NA,NA,NA,"Magnoliopsida",NA,"34059","auto",NA,NA,NA,NA,NA
"145","2021-03-01 16:40:01-03","UNICAMP","UEC","76251","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Miyagi, PH; Zandoval, JA; Souza, JP","521","1995","02","15","Brazil","São Paulo","Sete Barras","Mamparra, Reserva Floresta Carlos Botelho, a 2 Km da sedinha. Beira de estrada.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arbusto, 2-3 m alt. Flores alaranjadas no ápice.","UEC101737","UEC101737",NA,NA,NA,NA,"Magnoliopsida",NA,"34059","auto",NA,NA,NA,NA,NA
"146","2021-03-01 16:40:01-03","UNICAMP","UEC","32730","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Yamamoto, K; Marcondes-Ferreira, W; Chautems, A","14616","1983","04","01","Brazil","São Paulo","Sete Barras","Reserva Florestal de Sete Barras.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arvoreta de ca. 2,0m de altura; frutos maduros arroxeados.; Mata.","UEC100878","UEC100878",NA,NA,NA,NA,"Magnoliopsida",NA,"34059","auto",NA,NA,NA,NA,NA
"147","2021-03-01 16:40:01-03","UNICAMP","UEC","100514","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Mello-Silva, R; Vitta, FA; Roque, N","954","1994","05","13","Brazil","São Paulo","Sete Barras","Rodovia SP 139.","-47.9199981689453","-24.3799991607666",NA,NA,"50","50","Arbusto ereto, ca. 3m alt. Frutos imaturos verdes, passando a rosados. Flores com tubo amarelo-esverdeado, lacínios alvos e fauce amarela.; Mata pluvial atlântica. Na orla e interior da mata.","UEC101733","UEC101733",NA,NA,NA,NA,"Magnoliopsida",NA,"34059","auto",NA,NA,NA,NA,NA
"148","2021-03-01 16:40:01-03","UNICAMP","UEC","67758","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Ponte, ACE; et al.","29808","1993","11","13","Brazil","São Paulo","Ubatuba","Núcleo de Pinciguaba, trilha do Corisco.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arbusto, flores creme.; Mata de encosta.","UEC101736","UEC101736",NA,NA,NA,NA,"Magnoliopsida",NA,"34265","auto",NA,NA,NA,NA,NA
"149","2021-03-01 16:40:01-03","UNICAMP","UEC","67757","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Spina, AP; et al.","29818","1993","11","16","Brazil","São Paulo","Ubatuba","Praia de Maranduba, Araribá.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arbusto + ou - 2,5 m altura, corola com tubo e fauce amarela, lobo branco.; Mata no sopé do moro.","UEC100892","UEC100892",NA,NA,NA,NA,"Magnoliopsida",NA,"34265","auto",NA,NA,NA,NA,NA
"150","2021-03-01 16:40:01-03","UNICAMP","UEC","188613","S","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","1998",NA,NA,"Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1371","1994","04","14","Brazil","São Paulo","Ubatuba","Trilha do Camburi, km 01 da Rodovia Rio/Santos.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arbusto 2 m no sub-bosque. Frutos esverdeados.; Mata Atlântica.","UEC101749","UEC101749",NA,NA,NA,NA,"Magnoliopsida",NA,"34265","auto",NA,NA,NA,NA,NA
"151","2020-04-22 16:24:28-03","UFPB","JPB","53950","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Quaresma, AA","2019","07","25","Silva Neto, JS; et al.","1275","1999","02","12","Brasil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás, Trilha para a estrada Rio-Petropolis",NA,NA,NA,NA,NA,NA,"; DESC: Arbusto ciófilo. Ca. 1,2 m alt.; folhas concolores membranáceas; botões com cálice verde-claro e corola alva; flores com cálice verde e corola alva com fauce amarela.","JPB0053950",NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"152","2020-04-22 16:24:28-03","UFPB","JPB","56224","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Delprete, PG","2008","02",NA,"Carvalho-Silva, M","108","2001","11","26","Brasil","Goiás","Luziania","AHE Corumbá IV. Local desmatado para construção da casa de força.Margem esquerda do rio Corumbá.","-48.185","-16.328333","-48.185","-16.328333",NA,"866","; HABITAT: Mata de encosta - mata seca; DESC: Flor amarela, botões amarelos.","JPB0056224",NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"153","2020-04-22 16:24:28-03","UFPB","JPB","53945","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Quaresma, AA","2019","07","25","Braga, JMA; et al.","4063","1997","05","07","Brasil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás, Trilha ao lado da barragem plataforma. Mata alterada.","-43.233333","-22.516667","-43.233333","-22.516667",NA,"50","; DESC: Arbusto 3m,ciófilo.Folhas membranáceas.Frutos imaturos verdes.","JPB0053945",NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"154","2020-04-22 16:24:28-03","UFPB","JPB","24178","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Taylor, CM","2012",NA,NA,"Koschnitze, C; et al.","JPB24178","1993","11","12","Brasil","São Paulo","Ubatuba","Estação Experimental do IAC","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon","34265","auto",NA,NA,NA,NA,NA
"155","2019-11-08 08:56:04-03","FURB","FURB","33894","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Oliveira, AA de","2011","03","03","Uller, H.F.; Meyer, L. & Melato, G.","220","2011","01","28","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0788889","-26.9052778","-49.0788889","-26.9052778","38","38",NA,"FURB41761","FURB41761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 10:06:10-03","FURB","FURB","10646","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Oliveira, AA de","2010","04","12","Grippa, C.R.; Godoy, M.B. & Souza, N.L. de","643","2007","08","12","Brasil","Santa Catarina","Presidente Nereu","Fazenda Agrião.","-49.2152778","-27.1738889","-49.2152778","-27.1738889","460","460","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo V. Habitat: Floresta Ombrófila Densa; Habito: arbórea;","FURB41803","FURB41803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:06:10-03","FURB","FURB","13642","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Sobral, M","2009","07","17","Verdi, M.; Hasckel, R.P. & Klemz, G.","2453","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Florística IFFSC 468(Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;","FURB41795","FURB41795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:06:10-03","FURB","FURB","14857","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nemorosa","Psychotria nemorosa","Gardner","Oliveira, AA de","2011","03","31","Hering-Rinnert, C.","1233","2003","02","04","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6627778","-26.2152778","-48.6627778","-26.2152778",NA,NA,NA,"FURB41796","FURB41796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
