"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"127","2020-12-21 16:24:56-03","MBM","MBM","146726","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Mattos Silva, L.A.; et al.; et al.","1775","Southern America","Brazil",NA,NA,"MBM146726","MBM146726",NA,NA,"Webster, G.L.","1984","10","25","Bahia","Cairu","Ramal para o povoaddo de Torrinha e Taquia","-39.0438995361328","-13.4869003295898",NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:24:56-03","MBM","MBM","126450","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Mattos Silva, L.A.; et al.; et al.","2589","Southern America","Brazil",NA,NA,"MBM126450","MBM126450",NA,NA,NA,"1988","10","24","Bahia","Mascote","Fazenda Nossa Senhora da Ajuda","-39.3025016784668","-15.563099861145",NA,NA,"37487","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:24:56-03","MBM","MBM","274662","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Stehmann, J.R.; et al.; et al.","s.n.","Southern America","Brazil",NA,"Trilha da Campolina, flores amarelas. Mata atlântica. Arbóreo","MBM274662","MBM274662",NA,NA,"Cordeiro, I.","1992","10","31","Minas Gerais","Mariléria","Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:24:56-03","MBM","MBM","171960","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Thomas, W.W.; et al.; et al.","9995","Southern America","Brazil",NA,NA,"MBM171960","MBM171960",NA,NA,"Santos, T.S. dos","1993","10","20","Bahia","Prado","8km W de Curumuxatiba","-39.2207984924316","-17.341100692749",NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:24:56-03","MBM","MBM","274667","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Gomes, J.V.","1384","Southern America","Brazil",NA,NA,"MBM274667","MBM274667",NA,NA,"Cordeiro, I.","2001","12","18","Minas Gerais","Caratinga","Estação Biológica de Caratinga, mata do Jaó","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto",NA,NA,"2009","04",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:24:56-03","MBM","MBM","258715","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Barreto, M.","1628","Southern America","Brazil",NA,NA,"MBM258715","MBM258715",NA,NA,"Barretoz, M.","1935","07","15","Minas Gerais","Tombos","Fazenda da Cachoeira","-42.0228004455566","-20.9046993255615",NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:24:56-03","MBM","MBM","106662","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Martinelli, G.; et al.; et al.","10605","Southern America","Brazil",NA,NA,"MBM106662","MBM106662",NA,NA,NA,"1984","12","27","Rio de Janeiro","Magé","Paraíso","-43.040599822998","-22.6527996063232",NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:24:56-03","MBM","MBM","167893","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Amorim, A.M.A.; et al.; et al.","892","Southern America","Brazil",NA,NA,"MBM167893","MBM167893",NA,NA,"Cordeiro, I.","1992","12","14","Bahia","Itacaré","Estrada Itacaré - Taboquinhas","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:24:56-03","MBM","MBM","213287","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Thomas, W.W.; et al.; et al.","10182","Southern America","Brazil",NA,NA,"MBM213287","MBM213287",NA,NA,"Santos, T.S. dos","1993","10","28","Bahia","Una","Ca. 8km E da Rod. BR-101","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:24:56-03","MBM","MBM","274680","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Sposito, T.C.","s.n.","Southern America","Brazil",NA,"Árvore 15m. Látex branco, inflorescências verdes, flores amareladas com cheiro adocicado. Arapoca. Mata atlântica","MBM274680","MBM274680",NA,NA,"Cordeiro, I.","1999","09","27","Minas Gerais","Timóteo","Parque estadual do Rio Doce, trilha da Lagoa do Meio","-42.644401550293","-19.5825004577637",NA,NA,"16391","auto",NA,NA,"2009","04",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:24:56-03","MBM","MBM","352614","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Lima, H.C. de; et al.; et al.","2264","Southern America","Brazil",NA,"Árvore; folhas discolores verdes; brilhantes; frutos jovens verdes; látex brnco. Altura 20","MBM352614","MBM352614",NA,NA,"et al.; Braga, J.M.A.","1984","10","18","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso.","-42.9818992614746","-22.5372009277344",NA,NA,"21463","auto",NA,NA,"1996","01","12",NA,NA,NA,NA,NA
"138","2020-12-21 16:24:56-03","MBM","MBM","425502","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Silva, L.","242","Southern America","Brazil",NA,"Árvore com 14 metros de altura. Base reta. Casca interna com a borda roxa e centro marrom e casca externa marrom claro, fina e áspera. Exsudado aquoso, incolor, pouco abundante e líquido. Flor amarela.; Floresta em estágio avançado d","MBM425502",NA,NA,NA,"Kutschenko, D.C.","2015","08","21","Rio de Janeiro","Casimiro de Abreu","Conglomerado 365-3-7-48","-42.03","-22.5225","250","250",NA,NA,"-42.03","-22.5225","2015","09","23",NA,NA,NA,NA,NA
"139","2019-11-01 15:28:13-03","PUC-RIO","FCAB","5447","PreservedSpecimen","Plantae",NA,"Angiospermae","Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","R.R. Oliveira; D. Flores","s.n.",NA,"Brasil",NA,"Heterotípico de Senefeldera verticillata (Vell.) Croizat&nf;; Árvore com 10m altura. Com látex branco abundante.","005447",NA,NA,NA,"D. Flores","1997","09","02","Rio de Janeiro","Angra dos Reis","Trilha p/ Pico do Papagaio, Ilha Grande","-44.3180999755859","-23.0067005157471",NA,NA,"32988","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-01 15:28:13-03","PUC-RIO","FCAB","6121","PreservedSpecimen","Plantae",NA,"Angiospermae","Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","A. Solórzano","2",NA,"Brasil",NA,"Heterotípico de Senefeldera verticillata (Vell.) Croizat&nf;Árvore com 12m de altura e 45cm de PAP.","006121",NA,NA,NA,NA,"2002","08","24","Rio de Janeiro","Rio de Janeiro","Floresta do Camorím, Maciço da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7785","PreservedSpecimen","Plantae",NA,"Angiospermae","Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","J.M. Freire; R.R. Oliveira; B.L. Rosendo","555",NA,"Brasil",NA,"Árvore com 9 m de altura, com 21 cm de CAP.","FCAB007785",NA,NA,NA,"J.M.A Braga","2010","04","23","Rio de Janeiro","Camorim","Maciço da Pedra Branca 9.4","-75.02425","-66.291389","450","450",NA,NA,"-75.02425","-66.291389",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 10:12:08-03","PUC-RIO","FCAB","8278","PreservedSpecimen","Plantae",NA,"Angiospermae","Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","H.C. de Lima; P.F.F.P. Rodrigues; A.Q. Lobão; F.F. Negreiros; L.B. do Nasciment","8711",NA,"Brasil",NA,"Módulo PPBIO - Parc. I, ind 812.&nf;; Árvore com 12 m alt. DAP 17,3 cm. Inflorescência alvo-esverdeada. Muito frequente.; Floresta de encosta.","FCAB008278",NA,NA,NA,"H.C. de Lima","2018","08","07","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1.","-43.3975","-22.568056","266","266",NA,NA,"-43.3975","-22.568056","2018","08",NA,NA,NA,NA,NA,NA
"143","2019-08-15 09:03:39-03","UESC","UESC","10670","S","Plantae","Angiospermae","Florideophycidae","Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Sambuichi, R.","413",NA,"Brasil",NA,"Floresta higrófila sobre plantação de cacau abandonada.; Árvore, DAP 18,8.; Indivíduo 1032A.","UESC0010670",NA,NA,NA,NA,"2001","05","02","Bahia","Ilhéus",NA,"-39.189722","-14.706944",NA,NA,NA,NA,"39W11'23''","14S42'25''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"144","2019-08-15 09:03:39-03","UESC","UESC","17110","S","Plantae","Angiospermae","Florideophycidae","Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart","W. Thomas",NA,NA,"Brasil",NA,"Tree, 8 m.","UESC0017110",NA,NA,NA,"T.S.dos Santos","1993","10","28","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,"1994","08",NA,"Dicotyledoneae",NA,NA,NA,NA
"145","2015-09-05 09:34:45-03","MNHN","RECOLNAT_MNHN_P","P05571905","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Riedel",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571905' target='other'> <mi>dwc_moreinfo</mi></a>","P05571905","P05571905_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-09-05 09:34:48-03","MNHN","RECOLNAT_MNHN_P","P05571936","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Blanchet",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571936' target='other'> <mi>dwc_moreinfo</mi></a>","P05571936","P05571936_01",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1688",NA,NA
"147","2015-11-03 12:58:29-02","MNHN","RECOLNAT_MNHN_P","P00716896","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou, A.",NA,NA,"Brésil","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716896' target='other'> <mi>dwc_moreinfo</mi></a>","P00716896","P00716896_01",NA,NA,"Esser","1867","9","4",NA,NA,"Province de Rio de Janeiro : Larangeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1543",NA,NA
"148","2015-09-27 11:18:25-03","MNHN","RECOLNAT_MNHN_P","P00716897","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Riedel, L.",NA,NA,"Brésil","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716897' target='other'> <mi>dwc_moreinfo</mi></a>","P00716897","P00716897_01",NA,NA,"Esser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2015-09-26 21:01:07-03","MNHN","RECOLNAT_MNHN_P","P00716898","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Weddell, H.A.",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716898' target='other'> <mi>dwc_moreinfo</mi></a>","P00716898","P00716898_01",NA,NA,"Esser","1844",NA,NA,NA,NA,"Province de Rio de Janeiro : Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2016-01-11 13:54:48-02","MNHN","RECOLNAT_MNHN_P","P00716899","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Weddell, H.A.",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716899' target='other'> <mi>dwc_moreinfo</mi></a>","P00716899","P00716899_01 P00716899_02",NA,NA,"Esser","1844",NA,NA,NA,NA,"Province de Rio de Janeiro : Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-09-05 08:05:23-03","MNHN","RECOLNAT_MNHN_P","P04786207","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786207' target='other'> <mi>dwc_moreinfo</mi></a>","P04786207","P04786207_01",NA,NA,NA,NA,"7","1","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1543",NA,NA
"152","2015-09-05 09:34:45-03","MNHN","RECOLNAT_MNHN_P","P05571902","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Riedel",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571902' target='other'> <mi>dwc_moreinfo</mi></a>","P05571902","P05571902_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-09-05 09:34:45-03","MNHN","RECOLNAT_MNHN_P","P05571903","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Riedel",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571903' target='other'> <mi>dwc_moreinfo</mi></a>","P05571903","P05571903_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-09-05 09:34:45-03","MNHN","RECOLNAT_MNHN_P","P05571904","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Riedel",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571904' target='other'> <mi>dwc_moreinfo</mi></a>","P05571904","P05571904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-09-05 09:34:45-03","MNHN","RECOLNAT_MNHN_P","P05571906","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571906' target='other'> <mi>dwc_moreinfo</mi></a>","P05571906","P05571906_01",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121",NA,NA
"156","2015-09-05 09:34:45-03","MNHN","RECOLNAT_MNHN_P","P05571907","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571907' target='other'> <mi>dwc_moreinfo</mi></a>","P05571907","P05571907_01",NA,NA,NA,"1880","8","26","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12149",NA,NA
"157","2015-09-05 09:34:46-03","MNHN","RECOLNAT_MNHN_P","P05571908","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571908' target='other'> <mi>dwc_moreinfo</mi></a>","P05571908","P05571908_01",NA,NA,NA,"1880","10","26","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12149",NA,NA
"158","2015-09-05 09:34:48-03","MNHN","RECOLNAT_MNHN_P","P05571934","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571934' target='other'> <mi>dwc_moreinfo</mi></a>","P05571934","P05571934_01",NA,NA,NA,"1871","1","1",NA,NA,"Prainha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2015-09-05 09:35:57-03","MNHN","RECOLNAT_MNHN_P","P05571937","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Blanchet",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571937' target='other'> <mi>dwc_moreinfo</mi></a>","P05571937","P05571937_01",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,NA
"160","2015-09-05 09:35:57-03","MNHN","RECOLNAT_MNHN_P","P05571938","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Blanchet",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571938' target='other'> <mi>dwc_moreinfo</mi></a>","P05571938","P05571938_01",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2349",NA,NA
"161","2015-09-05 09:35:57-03","MNHN","RECOLNAT_MNHN_P","P05571939","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Blanchet",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571939' target='other'> <mi>dwc_moreinfo</mi></a>","P05571939","P05571939_01",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1628",NA,NA
"162","2015-09-05 09:35:57-03","MNHN","RECOLNAT_MNHN_P","P05571940","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Blanchet",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571940' target='other'> <mi>dwc_moreinfo</mi></a>","P05571940","P05571940_01",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1628",NA,NA
"163","2015-09-05 09:35:58-03","MNHN","RECOLNAT_MNHN_P","P05571968","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571968' target='other'> <mi>dwc_moreinfo</mi></a>","P05571968","P05571968_01",NA,NA,NA,NA,NA,NA,NA,NA,"Rio Manso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15416",NA,NA
"164","2015-09-05 09:35:58-03","MNHN","RECOLNAT_MNHN_P","P05571969","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571969' target='other'> <mi>dwc_moreinfo</mi></a>","P05571969","P05571969_01",NA,NA,NA,NA,"11","1","Minas Gerais",NA,"Rio Manso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15416",NA,NA
"165","2015-09-05 09:35:58-03","MNHN","RECOLNAT_MNHN_P","P05571970","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Luschnath",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571970' target='other'> <mi>dwc_moreinfo</mi></a>","P05571970","P05571970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-05 09:35:58-03","MNHN","RECOLNAT_MNHN_P","P05571971","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Luschnath|Lucae, M.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571971' target='other'> <mi>dwc_moreinfo</mi></a>","P05571971","P05571971_01",NA,NA,NA,"1836","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2015-09-05 09:35:58-03","MNHN","RECOLNAT_MNHN_P","P05571972","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Riedel",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571972' target='other'> <mi>dwc_moreinfo</mi></a>","P05571972","P05571972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2016-03-01 14:45:23-03","MNHN","RECOLNAT_MNHN_P","P05571974","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Saint-Hilaire, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571974' target='other'> <mi>dwc_moreinfo</mi></a>","P05571974","P05571974_01",NA,NA,NA,"1816","1","1","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 582",NA,NA
"169","2015-09-05 09:35:58-03","MNHN","RECOLNAT_MNHN_P","P05571975","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571975' target='other'> <mi>dwc_moreinfo</mi></a>","P05571975","P05571975_01",NA,NA,"Esser","1880","10","26",NA,NA,"Brésil. Rio Jan. Guaxindiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12149",NA,NA
"170","2015-09-05 09:35:58-03","MNHN","RECOLNAT_MNHN_P","P05571976","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571976' target='other'> <mi>dwc_moreinfo</mi></a>","P05571976","P05571976_01",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Province de Rio-Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12149",NA,NA
"171","2015-09-05 09:35:59-03","MNHN","RECOLNAT_MNHN_P","P05571977","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Saint-Hilaire",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571977' target='other'> <mi>dwc_moreinfo</mi></a>","P05571977","P05571977_01",NA,NA,NA,"1816","1","1","Rio de Janeiro",NA,"Brésil. - Province de Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 582",NA,NA
"172","2015-09-05 09:35:59-03","MNHN","RECOLNAT_MNHN_P","P05571978","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Saint-Hilaire",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571978' target='other'> <mi>dwc_moreinfo</mi></a>","P05571978","P05571978_01",NA,NA,NA,"1816","1","1","Rio de Janeiro",NA,"Brésil. - Province de Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 544",NA,NA
"173","2015-09-05 09:35:59-03","MNHN","RECOLNAT_MNHN_P","P05571979","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Senefeldera","verticillata","Senefeldera verticillata","(Vell.) Croizat","Saint-Hilaire, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05571979' target='other'> <mi>dwc_moreinfo</mi></a>","P05571979","P05571979_01",NA,NA,NA,"1816","1","1","Rio de Janeiro",NA,"Brésil. Province de Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 344",NA,NA
"174","2020-10-01 14:22:28-03","JBB","HEPH","28342","S","Plantae","Dicotyledon","Malpighiales","Euphorbiaceae","Senefeldera","multiflora","Senefeldera multiflora","Mart.","Chacon, RG; Dourado, B","862","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Folli, D","2011","10","21","Espírito Santo","Guarapari","Fazenda à direita da BR-101,Km361,300m da BR.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
