"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"50","2020-12-21 16:36:55-03","MBM","MBM","10520","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Lindeman, J.; Haas, H.; Haas, H.","1926","1966","06","22","Southern America","Brazil","Paraná","São João do Triunfo","Fazenda São João","-50.2971992492676","-25.6833000183105",NA,NA,"MBM010520","MBM010520","20512","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:36:55-03","MBM","MBM","117670","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Britez, R.M.; Silva, S.M.; Souza, W.S.; Silva, S.M.; Souza, W.S.","1330","1987","02","24","Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM117670",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:36:55-03","MBM","MBM","197858","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1668","1996","05","14","Southern America","Brazil","Paraná","Antônio Olinto","Estrada de Ligação da rodovia do Xisto - Antônio Olinto, km 5","-50.1972007751465","-25.9860992431641",NA,NA,"MBM197858","MBM197858","22130","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:36:55-03","MBM","MBM","194360","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Silva, S.M.","Dittrich, VA de O; et al.; et al.","s.n.","1996","01","23","Southern America","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"MBM194360","MBM194360","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:36:55-03","MBM","MBM","297021","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Cordeiro, J.; Barboza, E.","Dunaiski Jr.; A.; A.","1134","1999","04","27","Southern America","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"MBM297021","MBM297021","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:36:55-03","MBM","MBM","167947","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Silveira, N.; et al.; et al.","11875","1994","05","03","Southern America","Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"MBM167947",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:36:55-03","MBM","MBM","117668","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Britez, R.M.","s.n.","1987","01","10","Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM117668","MBM117668","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:36:55-03","MBM","MBM","11800","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Hatschbach, G.; Occhioni, P.; Occhioni, P.","21662","1969","06","25","Southern America","Brazil","Paraná","São Mateus do Sul","Lagoa","-50.3828010559082","-25.8742008209229",NA,NA,"MBM011800","MBM011800","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:36:55-03","MBM","MBM","1501","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13812","1966","02","09","Southern America","Brazil","Paraná","São Mateus do Sul","Rio Potinga","-50.3828010559082","-25.8742008209229",NA,NA,"MBM001501",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:36:55-03","MBM","MBM","304790","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Wasum, R.","240","2005","01",NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Usina de Xisto","-50.3828010559082","-25.8742008209229",NA,NA,"MBM304790","MBM304790","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:36:55-03","MBM","MBM","301781","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Hatschbach, G.","Ribas, O.S.; Hatschbach, G.; Wasum, R.; Hatschbach, G.; Wasum, R.","6616","2005","01","27","Southern America","Brazil","Paraná","São Mateus do Sul","Usina do Xisto","-50.3828010559082","-25.8742008209229",NA,NA,"MBM301781","MBM301781","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:36:55-03","MBM","MBM","232103","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","J.M.; Poliquesi, C.B.; Poliquesi, C.B.","1668","1996","05","14","Southern America","Brazil","Paraná","Antônio Olinto","Rodovia do Xisto - Antônio Olinto, km 5","-50.1972007751465","-25.9860992431641",NA,NA,"MBM232103","MBM232103","22130","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:36:55-03","MBM","MBM","81754","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Landrum, L.R.","4301","1982","02","07","Southern America","Brazil","Paraná","Curitiba","Parque Municipal da Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,"MBM081754",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:36:55-03","MBM","MBM","5012","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Hatschbach, G.","18407","1968","01","21","Southern America","Brazil","Paraná","Imbituva","Rod. BR-277","-50.6044006347656","-25.2299995422363",NA,NA,"MBM005012","MBM005012","24222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:36:55-03","MBM","MBM","20905","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Hatschbach, G.","29319","1972","05","16","Southern America","Brazil","Paraná","Ipiranga","Coatis","-50.5842018127441","-25.0238990783691",NA,NA,"MBM020905","MBM020905","31827","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:36:55-03","MBM","MBM","304949","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Hatschbach, G.","Ribas, O.S.; Wasum, R.; Scur, L.; Wasum, R.; Scur, L.","6779","2005","04","19","Southern America","Brazil","Paraná","São Mateus do Sul","Usina de Xisto","-50.3828010559082","-25.8742008209229",NA,NA,"MBM304949","MBM304949","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:36:55-03","MBM","MBM","59921","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, M.","Hatschbach, G.","40655","1978","01","01","Southern America","Brazil","Paraná","São Mateus do Sul","Vargem Grande","-50.3828010559082","-25.8742008209229",NA,NA,"MBM059921",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2015-09-04 20:39:03-03","MNHN","RECOLNAT_MNHN_P","P05131022","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","prismatica","Eugenia prismatica","D.Legrand",NA,"Muller",NA,"1880","1","1",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131022' target='other'> <mi>dwc_moreinfo</mi></a>","P05131022","P05131022_01","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"206",NA
"68","2020-12-11 11:39:03-03","UFMG","BHCB","96262","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum",NA,"Wasum, R","2439","2005","01","26","Southern America","Brasil","Paraná","São mateus do Sul","arredores da usina","-50.3828010559082","-25.8742008209229",NA,"Interior de mata.",NA,NA,"31353","auto","2018",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:39:18-03","UFMG","BHCB","52849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum",NA,"Silva, JM; et al.","s.n.",NA,NA,NA,"Southern America","Brasil","Paraná","Antônio Olinto",NA,"-50.1972007751465","-25.9860992431641",NA,NA,NA,NA,"22130","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:39:18-03","UFMG","BHCB","102445","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum",NA,"Wasum, R; Ribas, OS","3504","2006","01","19","Southern America","Brasil","Paraná","São Mateus do Sul","Dois Irmãos, Em orla da mata.","-50.3828010559082","-25.8742008209229",NA,NA,"BHCB010884","BHCB010884","31353","auto","2006",NA,NA,NA,NA,NA,NA,"80","80",NA,NA
"71","2020-12-11 11:39:18-03","UFMG","BHCB","96499","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum",NA,"Wasum, R","2490","2005","01","27","Southern America","Brasil","Paraná","São mateus do Sul","usina de Xisto","-50.3828010559082","-25.8742008209229",NA,"interior da mata.",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:20:39-03","UFPR","UPCB","27138","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D.Legrand) Salywon & Landrum","Brittonia v. 59, n. 4, pg. 305","Dittrich, V.A.O.",NA,"1996","01","23",NA,"Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,"Árvore com ca. de 3,5m, pétalas alvas. Coletada no subosque da floresta com Araucaria..",NA,NA,"25180","auto","2007",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:20:39-03","UFPR","UPCB","84909","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Landrum","Lima, D.F.","Ribas, O.S. | Hatschbach, G. | Wasum, R.","6616","2005","01","27",NA,"Brasil","Paraná","São Mateus do Sul","Usina de Xisto.","-50.3828010559082","-25.8742008209229",NA,"Arvoreta, 3 m, flor alva. Araucarieto..",NA,NA,"31353","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2018-06-22 05:25:00-03","MO","MOBOT","2483580","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) Landrum",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 11528","1962","1","4","South America","Brazil","Santa Catarina",NA,"Mafra. perto da cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","3207209","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) Landrum","G. Hatschbach","O.S. Ribas","Ribas 6779","2005",NA,NA,"South America","Brazil","Paraná",NA,"Usina de Xisto da Petrobrás (Mun. São Mateus do Sul). Floresta ombrófila mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2014-12-07 17:18:00-02","MO","MOBOT","3256278","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) Landrum","M. Sobral","J.M. Silva|C.B. Poliquesi|E. Barbosa","Silva 1668","1996","5","14","South America","Brazil","Paraná",NA,"Estrada Ligação Rodovia do Xisto para Antônio João, km 5 (Mun. Antôio Olinto) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"77","2020-07-26 09:47:00-03","MO","MOBOT","3207307","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D. Legrand) Landrum","N. Snow, 13 Aug","Gert G. Hatschbach","Hatschbach 40655","1978","1","1","South America","Brazil","Paraná","São Mateus do Sul","Vargem Grande.","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"78","2019-03-29 10:41:32-03","UFSM","HDCF","5956","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & Landrum","Longhi, S. J.","Longhi, S. J.",NA,"2011","11","11","América","Brasil","Paraná","Rebouças","Coletado no Faxinal Marmeleiro de Cima","-50.692798614502","-25.6205997467041",NA,"Material extraído óleo Profª Berta",NA,NA,"23614","auto","2011",NA,NA,"11","11",NA,NA,NA,NA,NA,NA
"79","2015-10-22 10:03:07-02","UNIOESTE","UNOP","7895","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","(D. Legrand) Salywon & L.R. Landrum","Silva, J.M.","Silva, J.M.; Poliquesi, C. .B.; Maranho, L. .T.; Ristow, R.; Poliquesi, C. .B.; Maranho, L. .T.; Ristow, R.","8263","2012","03","21",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Árvore 4 m, flutos vinosos. Mata com Araucária.",NA,NA,"46557","auto","2012",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"80","2020-08-31 09:07:49-03","INPA","INPA","200824","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Mosiera","prismatica","Mosiera prismatica","(D.Legrand) Landrum","Sobral, MEG","Silva, JM da","1668","1996","05","14","Southern America","Brasil","Paraná","Antônio Olinto","Estrada Ligação Rodovia do Xisto para Antônio João, km 5.","-50.1972007751465","-25.9860992431641",NA,NA,"INPA0200824","INPA0200824 INPA0200824_e","22130","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7671","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7642","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7528","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7736","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7622","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7672","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4853","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","88","2009","08","27",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 22, Parcela 1, Faixa 3, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004853",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4848","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","46","2009","09","17",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 17, Parcela 2, Faixa 1, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004848",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-09 21:48:41-03","UNICENTRO","HUCO","4849","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","36","2009","09","02",NA,"Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,"Bloco 8, Parcela 1, Faixa 2, 25 hectáres; FOM; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: FOM","HUCO004849",NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2466","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 3","HUCO002466",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2519","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 18","HUCO002519",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2532","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 19","HUCO002532",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-01-09 21:48:40-03","UNICENTRO","HUCO","2417","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 15","HUCO002417",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2919","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","129","2010","05",NA,NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 7","HUCO002919",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-01-09 21:48:41-03","UNICENTRO","HUCO","2428","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.",NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01",NA,"Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"IC Matheus, parcela 14","HUCO002428",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-01-09 21:48:41-03","UNICENTRO","HUCO","6457","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Saueressig, D.","Janiski, A.","s.n.","2014","10","06",NA,"Brasil","Paraná","Rebolças",NA,NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-01-09 21:48:41-03","UNICENTRO","HUCO","3769","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Ruiz, E.C.Z.","Ruiz, E.C.Z.; et al.; et al.","s.n.","2012","01","23",NA,"Brasil","Paraná","Fernandes Pinheiro","Assungui","-50.5475006103516","-25.4132995605469",NA,"Projeto Imbituvão; Arbóreo, flor branca; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, flor branca","HUCO003769",NA,"27771","auto","2012",NA,NA,"01","23",NA,NA,NA,NA,NA,NA
"98","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7775","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","01",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7556","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","08",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7613","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7530","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7603","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-01-09 21:48:41-03","UNICENTRO","HUCO","7711","S","Plantae",NA,NA,"Myrtaceae","Curitiba","prismatica","Curitiba prismatica","D.Legrand.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","01",NA,"Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
