"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"44","2021-04-07 11:43:06-03","UFMS","CGMS","24635","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"H.C. Vinci-Carlos; G.A. Damasceno-Junior; V.J. Pott; S.N. Moreira","280","2008","06","30",NA,"Brasil","Mato Grosso do Sul","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.",NA,NA,"Botões florais. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,24 m de altura.","CGMS1054077",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott; H.C. Vinci-Carlos","Campo Grande","-54.3983333","-20.5838889","559","559",NA,"-54,3983333","-20,5838889","2008",NA,NA,"06","30",NA,NA,NA
"45","2021-04-07 11:43:06-03","UFMS","CGMS","24374","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"H.C. Vinci-Carlos; G.A. Damasceno-Junior; M.L. Bueno","19","2007","10","28",NA,"Brasil","Mato Grosso do Sul","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.",NA,NA,"Inflorescência branca. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,55 m de altura.","CGMS1053796",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott; H.C. Vinci-Carlos","Campo Grande","-54.3977777","-20.585","554","554",NA,"-54,3977777","-20,585","2008",NA,NA,"07","18",NA,NA,NA
"46","2021-04-07 11:43:06-03","UFMS","CGMS","61579","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"A. Pott; W.S. Arruda","16115","2011","08","05",NA,"Brasil","Mato Grosso do Sul","Nascente do Córrego Carro Queimado, Rodovia MS-112, para Inocência.",NA,NA,"Flor esbranquiçada. Fruto não observado. Habitat: Vereda com árvores secas, com Mauritia, entre eucaliptais e abaixo da represa. Solo hidromórfico. Relevo vale plano em suave ondulado. Habito: Erva rosulada. Mancha ocasional.","CGMS1094575",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott","Três Lagoas","-51.7769445","-20.5025","335","335",NA,"-51,7769445","-20,5025",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-04-07 11:43:06-03","UFMS","CGMS","71165","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"V.J. Pott; S.N. Moreira & A. Pott","9645","2007","08","20",NA,"Brasil","Mato Grosso do Sul","Fazenda Modelo da Embrapa Gado de Corte, várzea próxima à Ferrovia.",NA,NA,"Flor branca. Habitat: Campo úmido graminoso de vereda com buriti. Habito: Erva aquática emergente. 0,06 - 0,09 m de altura; Escapo 0,30 - 0,40 m.","CGMS1103941",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott","Terenos","-54.7880555","-20.5588889","508","508",NA,"-54,7880555","-20,5588889","2007",NA,NA,"08","21",NA,NA,NA
"48","2021-04-07 11:43:06-03","UFMS","CGMS","24362","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"H.C. Vinci-Carlos; G.A. Damasceno-Junior; M.L. Bueno","7","2007","08","28",NA,"Brasil","Mato Grosso do Sul","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), margem do Córrego do Sossego.",NA,NA,"Inflorescência branca. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo ondulado. Abundante. Habito: Erva. 0,55 m de altura.","CGMS1053783",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott; H.C. Vinci-Carlos","Campo Grande","-54.4038889","-20.6219445","557","557",NA,"-54,4038889","-20,6219445","2008",NA,NA,"07","18",NA,NA,NA
"49","2021-04-07 11:43:06-03","UFMS","CGMS","52662","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"T.C. Pina; S.A. da Cunha; V.J. Pott","228","2006","08","16",NA,"Brasil","Mato Grosso do Sul","Fazenda Modelo, Embrapa.",NA,NA,NA,"CGMS1082629",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott","Terenos","-54.8158333","-20.5494444","510","510",NA,"-54,8158333","-20,5494444","2006",NA,NA,"08","16",NA,NA,NA
"50","2021-04-07 11:43:06-03","UFMS","CGMS","65908","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"A. Pott","16391","2012","08","14",NA,"Brasil","Mato Grosso do Sul","Fazenda Capela 3, Córrego Bom Jardim, 4 Km a oeste da Rodovia MS-395 e 7 Km de Brasilândia.",NA,NA,"Flor esbranquiçada. Fruto não observado. Habitat: Vereda arbustivo-arbórea em área desmatada de cerradão. Solo siltoso, encharcado. Relevo vale em ondulado. Habito: Erva rosulada. Esparsa.","CGMS1098869",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott","Brasilândia","-52.0966666","-21.2780556","340","340",NA,"-52,0966666","-21,2780556","2012",NA,NA,"08","20",NA,NA,NA
"51","2021-04-07 11:43:06-03","UFMS","CGMS","60015","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"V.J. Pott; A. Pott","11194","2011","02","13",NA,"Brasil","Mato Grosso do Sul","Fazenda Reluz, Rio Sucuriú, próximo à foz do Córrego Prata.",NA,NA,"Estéril. Habitat: Campo úmido graminoso, vereda. Solo orgânico. Relevo leve declive. Habito: Erva aquática, emergente, 5 - 7 cm de altura. Mancha ocasional.","CGMS1093018",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott","Três Lagoas","-52.0919444","-20.2077778","281","281",NA,"-52,0919444","-20,2077778","2011",NA,NA,"02","13",NA,NA,NA
"52","2021-04-07 11:43:06-03","UFMS","CGMS","5627","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"U.M. Resende","33","1997","07","15",NA,"Brasil","Mato Grosso do Sul","Nascente do Guariroba.",NA,NA,NA,"CGMS1018649",NA,NA,"(Mart. ex Körn.) Ruhland",NA,NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"53","2021-04-07 11:43:06-03","UFMS","CGMS","48069","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"A. Pott; J.F.M. Valls; A.L.B. Sartori; S. Aragaki","9209","2001","06","28",NA,"Brasil","Mato Grosso do Sul","Rodovia MS, 30 Km W de Costa Rica para Alcinópolis.",NA,NA,"Flor amarela. Habitat: Campo arbustivo paludoso de vereda, em cerrado. Solo arenoso hidromórfico, ácido. Relevo encosta inferior. Habito: Erva rosulada. Frequente.","CGMS1078030",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott","Costa Rica","-53.1291999816895","-18.5438995361328",NA,NA,NA,NA,NA,"2006","76958","auto","03","02",NA,NA,NA
"54","2021-04-07 11:43:06-03","UFMS","CGMS","52823","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"V.J. Pott; A. Pott","8293","2005","09","28",NA,"Brasil","Mato Grosso do Sul","Ribeirão Vitória, MS 141, 5 Km de Ivinhema (p/ Naviraí).",NA,NA,"Flor creme. Habitat: Campo graminoso úmido, remanescente ao longo de rio e próximo a ponte, água levemente corrente. Solo hidromórfico. Relevo levemente inclinado. Frequente. Habito: Erva rosulada, aquática anfíbia, 3-5cm altura; esc","CGMS1082792",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"V.J. Pott","Ivinhema","-53.815299987793","-22.3047008514404",NA,NA,NA,NA,NA,NA,"38521","auto",NA,NA,NA,NA,NA
"55","2021-04-07 11:43:06-03","UFMS","CGMS","49709","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"V.C. Souza; K. Yamamoto; J.R. Stehmann; J.A. Dutilh","4829","1993","11","26",NA,"Brasil","São Paulo","Rodovia Itapeva - Itararé, próximo à ponte do Rio Verde.",NA,NA,"Capítulos alvos. Habitat: Área de banhado com transição para cerrado. Habito: Erva.","CGMS1079640",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"C.A. de H. Scaramuzza","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"1994","27729","auto","11","08",NA,NA,NA
"56","2021-04-07 11:43:06-03","UFMS","CGMS","49708","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"V.C. Souza","4407","1993","10","30",NA,"Brasil","São Paulo","Rodovia Itapeva - Itararé, próximo à ponte do Rio Verde.",NA,NA,"Flores alvas. Invólucro castanho-claro. Habitat: Área de banhado com transição para cerrado. Habito: Erva.","CGMS1079639",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"L.R. Parra","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"57","2019-11-27 13:48:03-03","UFS","ASE","10346","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Prata, AP; V. Oliveira; T.B. Guimarães; G.J.Silva","660",NA,NA,NA,"Southern America","Brasil","São Paulo","Rio Verde, ponte na divisa de Itapeva com Itararé.",NA,NA,NA,"ASE0009941","Magnoliophyta",NA,"(Mart. ex Korn.) Ruhland","ASE0009941","Sano, PT","Itararé","-49.331667","-24.1125",NA,NA,NA,"-49.331667","-24.1125","2016",NA,NA,"08",NA,NA,NA,NA
"58","2020-02-18 09:32:02-03","UNICAMP","UEC","129972","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Ricarte, JD; Belinello, R; Watanabe, TM","29/2003","2003","01","09",NA,"Brazil","São Paulo","Fazenda Palmeira da Serra, Brejo localizado em área do cerrado.",NA,NA,"Erva até 15 cm, capítulos com pilosidade dourada.","UEC057706","Liliopsida",NA,"(Mart.) Ruhland","UEC057706","Trovó, MLO; Echternacht, LA","Pratânia","-49.57275","-23.910417",NA,NA,NA,"-49.57275","-23.910417","2009",NA,NA,"08",NA,NA,NA,NA
"59","2020-02-18 09:32:02-03","UNICAMP","UEC","29463","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Chagas e Silva, F; Salles, AEH","4916","1980","05","26",NA,"Brazil","Distrito Federal","Bacia do R.S. Bartolomeu, Morro. local úmido.",NA,NA,"Erva; folhas somente na base da planta; inflorescência alva com a base amarelo bege.","UEC057708","Liliopsida",NA,"(Mart.) Ruhland","UEC057708","Trovó, MLO; Echternacht, LA","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2009","70570","auto","08",NA,NA,NA,NA
"60","2021-03-01 16:19:48-03","UNICAMP","UEC","167952","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Santos, AA","117","1998","06","08",NA,"Brazil","Distrito Federal","Local: Parque Nacional de Brasília.&nf;Ambiente: campo úmido.&nf;Substrato: solo hidromórfico com turfa.&nf;OBS: Material coletado próximo da parcela 8 na mata das Três Barras, após entrada do portão 7, cerca de 8 Km à esquerda. Local bastante úmido. Bor",NA,NA,"Duplicatas: 4.&nf;Mat. Coletado: exsicata.&nf;Uso: ornamental.&nf;Frequência: comum no local.&nf;Flor: &nf;Frutos:&nf;Hábito: erva cespitosa.","UEC091692","Liliopsida",NA,"(Mart.) Ruhland","UEC091692",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2018","70570","auto",NA,NA,NA,NA,NA
"61","2020-02-18 09:32:02-03","UNICAMP","UEC","42970","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Macedo, M; Assumpção, S","1777","1983","08","30",NA,"Brazil","Mato Grosso do Sul","Fazenda Ponte Nova, Próximo a sede.",NA,NA,"Planta herbácea. Flores e frutos alvos. Solo arenoso encharcado.","UEC057705","Liliopsida",NA,"(Mart.) Ruhland","UEC057705","Trovó, MLO; Echternacht, LA","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"2009","161190","auto","08",NA,NA,NA,NA
"62","2021-03-01 16:19:48-03","UNICAMP","UEC","55485","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Meira Neto, JAA","622","1990","08","31",NA,"Brazil","São Paulo","Estado de São Paulo, município de Águas de Santa Bárbara.Estado Ecológico de Santa Bárbara.",NA,NA,"No banhado, capítulos amarelos quando novos.; Cerrado.","UEC178627","Liliopsida",NA,"(Mart.) Ruhland","UEC178627","Giulietti, AM","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,NA,"1991","18363","auto","08",NA,NA,NA,NA
"63","2021-03-01 16:19:48-03","UNICAMP","UEC","055483","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Meira Neto, JAA; Martins, E; Marinez, FS","692","1990","10","09",NA,"Brazil","São Paulo","Estado de São Paulo, município de Águas de Santa Bárbara.Estado Ecológico de Santa Bárbara.",NA,NA,"Eriocaulaceae no cerrado.; Cerrado.","UEC178643","Liliopsida",NA,"(Mart.) Ruhland","UEC178643","Giulietti, AM","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,NA,"1991","18363","auto","08",NA,NA,NA,NA
"64","2021-03-01 16:19:48-03","UNICAMP","UEC","055528","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Meira Neto, JAA","533","1990","02","22",NA,"Brazil","São Paulo","Estado de São Paulo, Município de Águas de Santa Bárbara.Estado Ecológico de Santa Bárbara.",NA,NA,"Erva com 30 cm, pelas flores brancas, em local encharcado.; Cerrado.","UEC178636","Liliopsida",NA,"(Mart.) Ruhland","UEC178636","Giulietti, AM","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,NA,"1991","18363","auto","07",NA,NA,NA,NA
"65","2019-08-20 10:00:20-03","UNICAMP","UEC","196887","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","96218","1996","07","12",NA,"Brazil","São Paulo","Fundos do Parque Ecológico de Bauru, em frente ao bairro José Regina ou Núcleo 25, lado direito da SP 225 no sentido Bauru Jaú.",NA,NA,NA,"UEC138256","Liliopsida",NA,"(Mart.) Ruhland","UEC138256","Giulietti, AM","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,"2015","29186","auto",NA,NA,NA,NA,NA
"66","2020-02-18 09:32:02-03","UNICAMP","UEC","114912","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Souza, VC; Dutilh, JHA; Yamamoto, K; Stehmann, JR","4829","1993","11","26",NA,"Brazil","São Paulo","Rodovia Itararé-Itapeva, Próximo a ponte do Rio Verde.. Área de campo alagável com cerrado adjacente. Campo.",NA,NA,"Erva, capítulos alvos.","UEC057703","Liliopsida",NA,"(Mart.) Ruhland","UEC057703","Scaramuzza, CAMR","Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,"1994","42926","auto","11","08",NA,NA,NA
"67","2021-03-01 16:19:48-03","UNICAMP","UEC","76789","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; Scalon, VR","8772","1995","08","18",NA,"Brazil","São Paulo","Brasil, São Paulo.Município de Itararé.Estrada Itararé-Itapeva, próximo à ponte do Rio Verde.",NA,NA,"Erva, capítulos creme.; Área de brejo com transição para cerrado nos pontos mais altos.","UEC178646","Liliopsida",NA,"(Mart.) Ruhland","UEC178646","Souza, VC","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"1995","27729","auto","09","15",NA,NA,NA
"68","2019-08-16 08:39:10-03","UTFPR","HCF","12813","S","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"M.G. Caxambu","4808","2013","10","08",NA,"Brasil","PR","cerrado alterado",NA,NA,"erva ereta, heliófita, palustre. Flores alvas.",NA,NA,NA,"(Mart. ex Körn.) Ruhland",NA,"E. Barboza & J. Cordeiro","Tuneiras do Oeste","-52.743278","-23.916694","495","495",NA,"52°44'35,8 W","23°55'00,1 S","2016",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:23:44-03","MBM","MBM","15196","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Hatschbach, G.","24559","1970","08","09","Southern America","Brazil","Mato Grosso","Cachoeirão",NA,NA,NA,"MBM015196",NA,NA,"(Mart. ex Körn.) Ruhland","MBM015196","Moldenke, H.N.","Terenos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:23:44-03","MBM","MBM","427934","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Lozano, E.D.; Siqueira, E.L.; Almeida, J.A.; Siqueira, E.L.; Almeida, J.A.","1780","2013","11","12","Southern America","Brazil","Paraná","Campo Cerrado da Estrada Boiadeira, ca. 2 km E da ReBio das Perobas.",NA,NA,"Herbácea, 50 cm, inflorescência alva, campo úmido.; Cerrado Campo Limpo.","MBM427934",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Watanabe, M.","Tuneiras do Oeste","-52.646194","-23.916972",NA,NA,NA,"-52.646194","-23.916972","2018",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:23:44-03","MBM","MBM","30824","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Hatschbach, G.","34593","1974","03","19","Southern America","Brazil","Goiás","Bom Jesus, arredores",NA,NA,NA,"MBM030824",NA,NA,"(Mart. ex Körn.) Ruhland","MBM030824","Moldenke, H.N.","Bom Jesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:23:44-03","MBM","MBM","407548","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Caxambu, M.G.","4808","2013","10","08","Southern America","Brazil","Paraná",NA,NA,NA,"Erva ereta, heliófita, palustre. Flores alvas.; Relevo: suave-ondulado; Vegetação: Formação Pioneira com Influência Flúvio-lacustre (várzeas).","MBM407548",NA,NA,"(Mart. ex Körn.) Ruhland","MBM407548","Cordeiro, J.; Barboza, E.","Tuneiras do Oeste","-52.743278","-23.916694","495","495",NA,"-52.743278","-23.916694","2016",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:23:44-03","MBM","MBM","427936","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Lozano, E.D.; Felitto, G.; Roher, D.; Oliveira, E.A.; Felitto, G.; Roher, D.; Oliveira, E.A.","3089","2013","08","10","Southern America","Brazil","Bahia","Fazenda Riacho Doce, Reserva Legal",NA,NA,"Herbácea, 60 cm, inflorescência alva, banhado com varias arvores ao redor.; Vereda.","MBM427936",NA,NA,"(Mart. ex Körn.) Ruhland",NA,"Watanabe, M.","São Desidério","-45.3655","-12.848639",NA,NA,NA,"-45.3655","-12.848639","2018",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:23:44-03","MBM","MBM","26176","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Hatschbach, G.","32346","1973","08","26","Southern America","Brazil","Mato Grosso do Sul","Jatobá",NA,NA,NA,"MBM026176",NA,NA,"(Mart. ex Körn.) Ruhland","MBM026176","Moldenke, H.N.","Bandeirantes","-54.363899230957","-19.9178009033203",NA,NA,NA,NA,NA,NA,"50915","auto",NA,NA,NA,NA,NA
"75","2020-12-21 16:23:44-03","MBM","MBM","105778","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Mello-Silva, R.; et al.; et al.","s.n.","1985","08","03","Southern America","Brazil","Minas Gerais","Morro do Coco",NA,NA,NA,"MBM105778",NA,NA,"(Mart. ex Körn.) Ruhland","MBM105778","Giulietti, A.M.","Datas","-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,NA,NA,"23532","auto",NA,NA,NA,NA,NA
"76","2020-12-21 16:23:44-03","MBM","MBM","18378","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Hatschbach, G.","27376","1971","11","07","Southern America","Brazil","Minas Gerais","Guinda",NA,NA,NA,"MBM018378",NA,NA,"(Mart. ex Körn.) Ruhland","MBM018378","Moldenke, H.N.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"77","2020-12-21 16:23:44-03","MBM","MBM","228260","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68145","1998","07","24","Southern America","Brazil","Minas Gerais","Rod. MG-259, próximo ao trevo para Datas",NA,NA,NA,"MBM228260",NA,NA,"(Mart. ex Körn.) Ruhland","MBM228260","Hensold, N.","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA
"78","2020-12-21 16:23:44-03","MBM","MBM","258252","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","71928","2001","05","12","Southern America","Brazil","Minas Gerais","Ligação da Rod. BR-365 - São Romão, Córrego do Salitre",NA,NA,NA,"MBM258252",NA,NA,"(Mart. ex Körn.) Ruhland","MBM258252","Hensold, N.","Buritizeiro","-44.9622001647949","-17.3511009216309",NA,NA,NA,NA,NA,NA,"88041","auto",NA,NA,NA,NA,NA
"79","2020-12-21 16:23:44-03","MBM","MBM","320629","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Mello-Silva, R.; Pirani, J.R.; Meguro, M.; Pirani, J.R.; Meguro, M.","s.n.","1985","05","03","Southern America","Brazil","Minas Gerais","Morro do Coco, 3 km da cidade em direção à Diamantin",NA,NA,"Espaco e brácteas douradas. Botões no centro do capítulo dourados e flores periféricas brancas.","MBM320629",NA,NA,"(Mart. ex Körn.) Ruhland","MBM320629","Giulietti, A.M.","Datas","-43.6557998657227","-18.4456005096436","1300","1300",NA,NA,NA,"1985","23532","auto",NA,NA,NA,NA,NA
"80","2020-12-21 16:23:44-03","MBM","MBM","226033","PreservedSpecimen","Plantae","Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Souza, V.C.; et al.; et al.","4829","1993","11","26","Southern America","Brazil","São Paulo","Próximo ao Rio Verde, rodovia para Itapeva",NA,NA,NA,"MBM226033",NA,NA,"(Mart. ex Körn.) Ruhland","MBM226033","Sacaramuzza, C.A. de","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"81","2015-10-09 06:09:30-03","MNHN","RECOLNAT_MNHN_P","P00742570","PreservedSpecimen",NA,"Eriocaulaceae","Paepalanthus","helminthorrhizus","Paepalanthus helminthorrhizus","syntype","Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,"s.loc.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00742570' target='other'> <mi>dwc_moreinfo</mi></a>","P00742570",NA,NA,"Mart. ex Körn.","P00742570_01","Echternacht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2202",NA
"82","2011-03-04 12:27:38-03","MNHN","RECOLNAT_MNHN_P","P00742568","PreservedSpecimen",NA,"Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,"Province de Minas-Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00742568' target='other'> <mi>dwc_moreinfo</mi></a>","P00742568",NA,NA,"(Mart. ex Körn.) Ruhland","P00742568_01","Echternacht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5264",NA
"83","2015-10-09 23:53:56-03","MNHN","RECOLNAT_MNHN_P","P00742569","PreservedSpecimen",NA,"Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,"s.loc.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00742569' target='other'> <mi>dwc_moreinfo</mi></a>","P00742569",NA,NA,"(Mart. ex Körn.) Ruhland","P00742569_01","Echternacht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2202",NA
"84","2015-09-03 22:59:40-03","MNHN","RECOLNAT_MNHN_P","P01917289","PreservedSpecimen",NA,"Eriocaulaceae","Syngonanthus","helminthorrhizus","Syngonanthus helminthorrhizus",NA,"Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,"Province de Minas-Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01917289' target='other'> <mi>dwc_moreinfo</mi></a>","P01917289",NA,NA,"(Mart. ex Körn.) Ruhland","P01917289_01 P01917289_02","Sano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5264",NA
