"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","minimumElevationInMeters","individualCount","fieldNumber","relatedCatalogItem"
"41","2021-03-01 16:40:25-03","UNICAMP","UEC","171074","S","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Santos, K; Belinello, R","381","1999","08","07",NA,"Brazil",NA,NA,"Árvore semidecidua, anemocórica; córtex rugoso, madeira pesada; altura total: 6m; altura do fuste: 2.5m; PAP: 31cm; 26-50% da copa infestada por lianas.; Floresta Estacional Semidecidual.","UEC045311","Magnoliopsida",NA,"(Nees & Mart.) A.St.-Hil. ex A.DC.","Santos, K","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C3); Área total: 244.9ha.","-46.916667","-22.816667","UEC045311","756",NA,NA,NA,NA,"-46.916667","-22.816667",NA,NA,"756",NA,NA,NA
"42","2021-03-01 16:40:25-03","UNICAMP","UEC","171078","S","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Santos, K; Belinello, R","1175","2000","04","17",NA,"Brazil",NA,NA,"Árvore perenifólia, autocórica; córtex rugoso, altura total: 5m;altura do fuste: 3m; PAP: 16cm.; Floresta estacional , no subosque.","UEC045318","Magnoliopsida",NA,"(Nees & Mart.) A.St.-Hil. ex A.DC.","Santos, K","São Paulo","Campinas","Mata do Macuco (Fragmento G1); área total: 41,8ha.","-46.933333","-22.783333","UEC045318","739",NA,NA,NA,NA,"-46.933333","-22.783333",NA,NA,"739",NA,NA,NA
"43","2021-03-01 16:40:25-03","UNICAMP","UEC","56778","S","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Hatschbach, G","47709","1984","04","07",NA,"Brazil",NA,NA,"Arbusto 2,50 m, flor lilás.; Interior mata pluvial.","UEC002129","Magnoliopsida",NA,"(Nees & Mart.) A.St.-Hil. ex A.DC.","Pirani, JR","Espírito Santo",NA,"Rod. BR-101; 20km S de Linhares",NA,NA,"UEC002129",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-02-10 17:57:14-03","UNICAMP","UEC","41622","S","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","18427","1977","01","31",NA,"Brazil",NA,NA,"Flor, Tree to 4m. Leaves coriaceous, rather bright green, slinghtly glossy above and darker. Lateral inflorescence axis pinkish-purple, calyx pinkish-purple. Petals bright lilac. Anthers cream with pink filaments","UEC029011","Magnoliopsida",NA,"(Nees & Mart.) A.St.-Hil. ex A.DC.",NA,"Bahia","Itacaré","ca. 8km SW of Itacareí along side road S","-39.5","-14.333333","UEC029011",NA,NA,NA,NA,NA,"-39.5","-14.333333",NA,NA,NA,NA,NA,NA
"45","2021-03-01 16:40:25-03","UNICAMP","UEC","114939","S","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Cielo-Filho, R; Batista, ER","94","1999","12","21",NA,"Brazil",NA,NA,"Árvore de aproximadamente 4m de altura. Casca lisa. Flores de coloração rosada. Visitadas por abelhas no período da manhã. Indivíduo 373.; Mata Ribeirão Cachoeira.","UEC029013","Magnoliopsida",NA,"(Nees & Mart.) A.St.-Hil. ex A.DC.","Cielo-Filho, R","São Paulo","Campinas","Distrito de Sousas, Condomínio Colinas do Atibaia.","-47.060001373291","-22.8999996185303","UEC029013",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-10-14 10:06:18-03","FURB","FURB","9785","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Silva, J.M.; Poliquesi, C.B. & Cordeiro, J.","5860","2007","08","28",NA,"Brasil",NA,NA,NA,"FURB03404",NA,NA,"(Nees & Mart.) A.St.-Hil.","Hatschbach, G","Paraná","Cerro Azul","Mato Preto.","-49.261100769043","-24.823600769043","FURB03404",NA,"32006","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-16 17:54:59-03","UCS","HUCS","4313","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","Hatschbach, G.","33752","1974","01","24",NA,"Brasil",NA,NA,"Arbusto 3m, flor rosada.; Mata de Galeria do rio Ribeirinha",NA,"Angiospermae","Sapindales","A. St.-Hil. ex G. Don","Hatschbach, G.","Paraná","Cerro Azul","Barra Rio Bom Sucesso","-49.261100769043","-24.823600769043",NA,NA,"32006","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:44:06-03","MBM","MBM","402309","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, C.P.; Groppo Jr, M.; Groppo Jr, M.","93","2008","04","05","Southern America","Brazil",NA,NA,"Arvoreta 3-4m alt. Folhas discolores. Resto da inflorescência, com raque e pedúnculos róseos-claros. Frutos imaturos rosa-escuros.; Restinga com árvores (as emergentes) com 20-25m alt. Solo arenoso-argiloso.","MBM402309",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Bruniera, C.P.","Bahia","Itacaré","Estrada Ilhéus-Itacaré, Ramal de estrada de terra à esquerda no sentido Ilhéus-Itacaré. Trilha após 1,5 km no ramal.","-39.030278","-14.333139","MBM402309",NA,NA,NA,"2008","04","-39.030278","-14.333139",NA,"05",NA,NA,NA,NA
"49","2018-07-25 10:36:00-03","MO","MOBOT","101055047","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","B. Luschnath","Luschnath s.n.","1831",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) A. St.-Hil.","J. Koek-Noorman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"50","2017-08-29 07:28:00-03","MO","MOBOT","100995032","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","W. Wayt Thomas|André M. Amorim|J. Jardim","Thomas 9775","1993","5","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","J.A. Kallunki","Bahia","Itacaré","6.7 km south of junction with BA 654 at Lotemento Marambia on rd to Serra Grande, the junction 6 km west of Itacaré.","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"51","2017-08-29 07:44:00-03","MO","MOBOT","100995035","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","André M. Amorim|André M. de Carvalho|R. Guries|M. Yamada|Sérgio C. de Sant'Ana","Amorim 1299","1993","6","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","J.A. Kallunki","Bahia","Uruçuca","Distrito de Serra Grande. 7.3 km na estrada Serra Grande Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.","-39.0166667","-14.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"52","2017-08-29 07:47:00-03","MO","MOBOT","100995036","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","André M. de Carvalho|Sérgio C. de Sant'Ana|André M. Amorim","Carvalho 4128","1993","2","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","J.A. Kallunki","Bahia","Itacaré","Loteamento da Marambaia. Ca. 6 km SW de Itacaré, na estrada para BR-101.","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"53","2020-06-22 14:19:04-03","UNESP-IBILCE","SJRP","12394","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 3 m, flor rosada;",NA,"Tracheophyta","Sapindales","(A.St.-Hil.)Bruniera & Groppo","G. Hatschbach","Paraná","Cerro Azul","Barra Rio Bom Sucesso","-49.261100769043","-24.823600769043",NA,NA,"32006","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"54","2020-06-22 14:19:04-03","UNESP-IBILCE","SJRP","24958","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","O.S. Ribas",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvoreta 3 m, flor lilás-escura, mata de galeria;",NA,"Tracheophyta","Sapindales","(A.St.-Hil.)Bruniera & Groppo","G. Hatschbach","Paraná","Cerro Azul","mato preto","-49.261100769043","-24.823600769043",NA,NA,"32006","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"55","2021-04-07 16:08:49-03","UENF","HUENF","11343","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","E.A. Fortes; Herick, B.M., Viana; Mel de C. Camelo; Nilson, B. Neves Neto","80","2018","12","11",NA,"Brasil",NA,NA,"Arbusto ca.2m altura, flores comperianto rosa, estames amarelos. RB 778515","HUENF00012188",NA,NA,"(A.St.-Hil.)Bruniera & Groppo","E.A. Fortes","Rio de Janeiro","São Francisco de Itabapoana","Na borda da mata, estrada de aceiro que cortana a faixa leste da mata, floresta estacional semidecidual.","-41.080833","-21.38",NA,"24",NA,NA,NA,NA,"41º4'51''W","21º22'48''S",NA,NA,"24",NA,NA,NA
"56","2019-11-13 11:30:42-03","USP","SPF","107064","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Kallunki, JA","682","1995","03","28",NA,"Brasil",NA,NA,NA,"SPF00107064",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Uruçuca","Serra Grande","-39.060556","-14.424167",NA,NA,NA,NA,"2015",NA,"-39.060556","-14.424167",NA,NA,NA,NA,NA,NA
"57","2019-11-13 11:30:42-03","USP","SPF","108238","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Jardim, JG","611","1995","02","09",NA,"Brasil",NA,NA,NA,"SPF00108238",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Uruçuca","Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Distrito de Serra Grande.","-39.016667","-14.416667",NA,NA,NA,NA,"2015",NA,"-39.016667","-14.416667",NA,NA,NA,NA,NA,NA
"58","2019-11-13 11:30:42-03","USP","SPF","225051","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, CP","97","2008","04","05",NA,"Brasil",NA,NA,NA,"SPF00225051",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Bruniera, CP","Bahia","Uruçuca","Estrada Serrra Grande - Itacaré, ca. 4.3 km sentido Itacaré. Ao lado da cerca da RPPN Fazenda Catitu.","-39.060556","-14.424167",NA,NA,NA,NA,"2015",NA,"-39.060556","-14.424167",NA,NA,NA,NA,NA,NA
"59","2021-03-15 18:29:41-03","USP","SPF","75621","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Carvalho, AMV","3594","1991","09","11",NA,"Brasil",NA,NA,"Data de coleta: 11-21.09.1991; Arvorezinha com ca 5 m de altura. Frutos imaturos verdes.","SPF00075621",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Uruçuca","Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré, Fazenda Lagoa do Conj. Faz. Santa Cruz","-39.016667","-14.416667",NA,NA,NA,NA,"2015",NA,"-39.016667","-14.416667",NA,NA,NA,NA,NA,NA
"60","2019-11-13 11:30:42-03","USP","SPF","75622","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Carvalho, AMV","3422","1991","12","01",NA,"Brasil",NA,NA,"Data de coleta: 1-12.07.1991","SPF00075622",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Uruçuca","Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conj. Faz. Santa Cruz","-39.016667","-14.416667",NA,NA,NA,NA,"2015",NA,"-39.016667","-14.416667",NA,NA,NA,NA,NA,NA
"61","2021-03-15 18:29:41-03","USP","SPF","81317","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Thomas, WW","9757","1993","02","05",NA,"Brasil",NA,NA,"Tree unnumbered, ca 7m; inflorescence rachis and calyces pinkish red, corolla white at very base, bright pink otherwise, anthers yellow.","SPF00081317",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Uruçuca","7,3 km north of Serra Grande on road to Itacaré. Serra Grande Study site. Atlantic coastal forest.","-39.016667","-14.416667",NA,NA,NA,NA,"2015",NA,"-39.016667","-14.416667",NA,NA,NA,NA,NA,NA
"62","2019-11-13 11:30:42-03","USP","SPF","90879","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Thomas, WW","9796","1993","05","05",NA,"Brasil",NA,NA,NA,"SPF00090879",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Uruçuca","Serra Grande, Fazenda Lagoa do Conjunto Fazenda Santa Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,"2015",NA,"-39.016667","-14.416667",NA,NA,NA,NA,NA,NA
"63","2019-11-13 11:30:42-03","USP","SPF","90880","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Amorim, AMA","1299","1993","06","24",NA,"Brasil",NA,NA,NA,"SPF00090880",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Uruçuca","Distrito de Serra Grande.","-39.016667","-14.416667",NA,NA,NA,NA,"2015",NA,"-39.016667","-14.416667",NA,NA,NA,NA,NA,NA
"64","2021-03-15 18:29:41-03","USP","SPF","77980","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Amorim, AMA","927","1992","12","14",NA,"Brasil",NA,NA,"Arvoreta com até 6,0 metros de altura. Folhas verdes brilhantes na face superior. Flores com corola lilás, vistosa. Frutos imaturos verdes.","SPF00077980",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Itacaré","Estrada de Itacaré/Taboquinhas, ca. 6 km de Itacaré. Loteamento de Marambaia. Mata higrófila sul baiana.","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 18:29:41-03","USP","SPF","90889","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Carvalho, AMV","4128","1993","02","16",NA,"Brasil",NA,NA,"Arvorezinha com ca 5 m de altura. Folhas discolores com face inferior mais clara. Flores com pedúnculos e cálices róseos, corola alvo-rósea.","SPF00090889",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Itacaré","Loteamento de Marambaia, ca. 6km SW de Itacaré, na estrada para BR 101. Mata hogrófila sul baiana.","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 18:29:41-03","USP","SPF","165876","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Paixão, JL","229","2003","03","30",NA,"Brasil",NA,NA,"Árvore,ca. 8 m de altura. Folhas discolores. Flores com pétalas de cor violeta e estames amarelos.","SPF00165876",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Itacaré","Parque Estadual da Serra do Conduru","-38.9967002868652","-14.2775001525879",NA,NA,"41230","auto","2015","01",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-13 11:30:42-03","USP","SPF","154196","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Jardim, JG","1770","1998","04","21",NA,"Brasil",NA,NA,NA,"SPF00154196",NA,NA,"(Nees & Mart.) Bruniera & Groppo","Pirani, JR","Bahia","Uruçuca",NA,"-39.2844009399414","-14.5930995941162",NA,NA,"33791","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-07 09:36:55-03","UEFS","HUEFS","215627","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Popovkin, A.V.","1879",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0215627","Angiospermae","Sapindales","(Nees & Mart.) Bruniera & Groppo",NA,"Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","HUEFS0215627 HUEFS0215627_01","140",NA,NA,NA,NA,"37W58'0''","12S10'","Rosanae",NA,"140",NA,NA,NA
"69","2019-10-07 09:36:55-03","UEFS","HUEFS","217488","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, C.P.","94","2008","04","05",NA,"Brasil",NA,NA,"Restinga com árvores (as emergentes) com 20-25m alt. Solo arenoso-argiloso.","HUEFS0217488","Angiospermae","Sapindales","(Nees & Mart.) Bruniera & Groppo",NA,"Bahia","Itacaré","Estrada Ilhéus-Itacaré. Ramal de estrada de terra à esquerda no sentido Ilhéus-Itacaré. Trilha após 1,5km no ramal.","-39.030278","-14.333056","HUEFS0217488",NA,NA,NA,NA,NA,"39W1'49''","14S19'59''","Rosanae",NA,NA,NA,NA,NA
"70","2019-12-04 16:39:51-03","FFCLRP","SPFR","11614","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, C.P.; Groppo, M.","94","2008","04","05",NA,"Brasil",NA,NA,"Restinga com árvores (as emergentes) com 20-25m alt. Solo arenoso-argiloso.",NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","Bruniera, C.P","Bahia","Itacaré","Estrada Ilhéus-Itacaré. Ramal de estrada de terra à esquerda no sentido Ilhéus-Itacaré.Trilha após 1,5km no ramal.","-39.030278","-14.333139",NA,NA,NA,NA,"2015",NA,"39o01'49W","14o19'59.3S",NA,NA,NA,NA,NA,NA
"71","2019-12-04 16:39:51-03","FFCLRP","SPFR","11615","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, C.P.; Groppo, M.","93","2008","04","05",NA,"Brasil",NA,NA,"Restinga com árvores (as emergentes) com 20-25m alt. Solo arenoso-argiloso.",NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","Bruniera, C.P","Bahia","Itacaré","Estrada Ilhéus-Itacaré. Ramal de estrada de terra à esquerda no sentido Ilhéus-Itacaré.Trilha após 1,5km no ramal.","-39.030278","-14.333139",NA,NA,NA,NA,"2015",NA,"39o01'49W","14o19'59.3S",NA,NA,NA,NA,NA,NA
"72","2019-12-04 16:39:51-03","FFCLRP","SPFR","11621","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, C.P.; Groppo, M.","98","2008","04","05",NA,"Brasil",NA,NA,"Ao lado da cerca da RPPN Fazenda Catitu",NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","Bruniera, C.P","Bahia","Uruçuca","Estrada Serra Grande - Itacaré, ca. 4,3km sentido Itacaré.","-39.060556","-14.424167",NA,NA,NA,NA,"2015",NA,"39o03'38W","14o25'27S",NA,NA,NA,NA,NA,NA
"73","2019-12-04 16:39:51-03","FFCLRP","SPFR","11634","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, C.P.; Groppo, M.","88","2008","04","03",NA,"Brasil",NA,NA,"Ao lado da cerca da RPPN Fazenda Catitu",NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","Bruniera, C.P","Bahia","Uruçuca","Estrada Serra Grande - Itacaré, ca. 4,3km sentido Itacaré.","-39.060556","-14.424167",NA,NA,NA,NA,"2015",NA,"39o03'38W","14o25'27S",NA,NA,NA,NA,NA,NA
"74","2019-12-04 16:39:51-03","FFCLRP","SPFR","11641","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, C.P.; Groppo, M.","97","2008","04","05",NA,"Brasil",NA,NA,"Ao lado da cerca da RPPN Fazenda Catitu",NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","Bruniera, C.P","Bahia","Uruçuca","Estrada Serra Grande - Itacaré, ca. 4,3km sentido Itacaré.","-39.060556","-14.424167",NA,NA,NA,NA,"2015",NA,"39o03'38W","14o25'27S",NA,NA,NA,NA,NA,NA
"75","2019-12-04 16:39:51-03","FFCLRP","SPFR","11648","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, C.P.; Groppo, M.","92","2008","04","05",NA,"Brasil",NA,NA,"Restinga com árvores (as emergentes) com 20-25m alt. Solo arenoso-argiloso.",NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","Bruniera, C.P","Bahia","Itacaré","Estrada Ilhéus-Itacaré. Ramal de estrada de terra à esquerda no sentido Ilhéus-Itacaré.Trilha após 1,5km no ramal.","-39.030278","-14.333139",NA,NA,NA,NA,"2015",NA,"39o01'49W","14o19'59.3S",NA,NA,NA,NA,NA,NA
"76","2019-12-04 16:39:51-03","FFCLRP","SPFR","11779","PreservedSpecimen","Plantae","Rutaceae","Conchocarpus","coeruleus","Conchocarpus coeruleus","Bruniera, C.P.; Groppo, M.; Bueno, G.M.; Paulino, J.V.","130","2009","01","21",NA,"Brasil",NA,NA,"Ao lado da cerca da RPPN Fazenda Catitu",NA,NA,NA,"(Nees & Mart.) Bruniera & Groppo","Bruniera, C.P","Bahia","Uruçuca","Estrada Serra Grande - Itacaré, ca. 4,3km sentido Itacaré.","-39.060556","-14.424167",NA,NA,NA,NA,"2015",NA,"39o03'38W","14o25'27S",NA,NA,NA,NA,NA,NA
"77","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178035F","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0178035F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0178035F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"78","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178034F","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0178034F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0178034F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"79","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178036F","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0178036F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0178036F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"80","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178037F","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0178037F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0178037F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"81","2015-03-07 09:07:12-03","F","FMNH-SEEDPLANTS","V0178038F","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0178038F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0178038F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"82","2018-05-14 16:42:18-03","F","FMNH-SEEDPLANTS","V0180165F","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","I. Silva","258",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0180165F","Spermatophyta",NA,NA,"RRC ID Flag","Rio de Janeiro",NA,NA,NA,NA,"V0180165F_01 V0180165F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"258",NA
"83","2019-01-25 15:37:00-02","IAC","IAC","39366","S","Plantae","Rutaceae-2.Amyridoideae","Almeidea","coerulea","Almeidea coerulea","J.E.A. Bertoni & A. Geremias","49","1999","10","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) A.St.-Hil.","J.E.A. Bertoni & A. Geremias","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Dr. Cione, Linha 1 planta 25, no. 2795","-47.086761","-22.863721",NA,NA,NA,NA,"1999","10","-47.086761","-22.863721",NA,"29",NA,NA,NA,NA
"84","2020-07-23 12:21:32-03","CEPLAC","CEPEC","59335","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","W. W. Thomas","9775","1984","06","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. A. Kallunki","Bahia","ITACARÉ","6.7Km ao S juncao c/ BA-654/Loteamento da Marambaia, Rod. p/ Serra Grande.","-39.266667","-14.25",NA,NA,NA,NA,NA,NA,"39W16'","14S15'",NA,NA,NA,NA,NA,"30/12/1994"
"85","2020-07-23 12:21:32-03","CEPLAC","CEPEC","55542","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","W. W. Thomas","9200","1995","05","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","Bahia","URUÇUCA","7,3Km ao N de Serra Grande Rod. P/ Itacaré. Área de estudo.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,"30/09/1992"
"86","2020-07-23 12:21:32-03","CEPLAC","CEPEC","66736","PreservedSpecimen","Plantae","Rutaceae","Almeidea","coerulea","Almeidea coerulea","J. A. Kallunki","682","1995","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. A. Kallunki","Bahia","URUÇUCA","7.4Km ao N de Serra Grande, Rod. P/ Itacaré.","-39.060556","-14.424167",NA,NA,NA,NA,NA,NA,"39W3'38","14S25'27",NA,NA,NA,NA,NA,"30/12/1995"
