"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","locality","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","fieldNumber","individualCount"
"49","2020-11-12 16:59:37-03","UEL","FUEL","20949","PreservedSpecimen","Plantae","Leguminosae","Mimosa","urticaria","Mimosa urticaria","Kinupp, VF; Paiva, MRC; Alves, J","113","1996","12","13",NA,"Brasil","Paraná",NA,NA,NA,NA,"Tracheophyta","Fabales","Barneby",NA,"Estrada para município de Reserva",NA,"Reserva","-50.8506011962891","-24.6502990722656","Tamashiro, JY","43627","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-01 15:00:24-03","UnB","UB","140275","PreservedSpecimen","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","Kinupp, VF","113","1996","12","13","Southern America","Brasil","Paraná ",NA,NA,"Flores cremes.; Subarbusto 3-4m.",NA,"Dicotyledoneae",NA,"Barneby",NA,"Estrada para o Município de Reserva",NA,"Reserva","-50.8506011962891","-24.6502990722656",NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-05-06 11:57:53-03","UFU","HUFU","46624","S","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","Kinupp, V.F.; Paiva, M.R.C. & Alves, J.","113","1996","12","13",NA,"Brasil","Paraná",NA,NA,"Subarbusto, ca. 3-4 m. Botões florais esverdeados e flores creme.","HUFU00009770",NA,NA,"Barneby",NA,"Estrada para Município de Reserva, Próximo ao brejo.","HUFU00009770","Reserva","-50.8506011962891","-24.6502990722656","Tamashiro, J.Y.","43627","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-08-20 20:38:52-03","UFSC","FLOR","19972","PreservedSpecimen","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","Hatschbach, G.; Manosso, A.","51709","1987","12","13",NA,"Brasil","Paraná",NA,NA,"arbusto, flor amarelo-citrino, 3m altura. Locco classico, 2 th coll. PARATYPUS.","FLOR0019972",NA,"Fabales","Barneby","Paratypus","Bairro dos Machados.",NA,"Ortigueira","-50.9494018554688","-24.2082996368408","Barneby, R.C.","46016","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-08-20 14:56:10-03","UFSC","FLOR","60956","PreservedSpecimen","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","Savassi-Coutinho, A.P.; Sampaio, D.; Silva, J.M. & Campos, O.R.","1077","2006","10","19",NA,"Brasil","Paraná",NA,NA,"Arbusto,ca 2-5m alt, frutos passados e maduros castanhos, formando maciços ao longo do córrego e do banhado","FLOR0060956",NA,"Fabales","Barneby",NA,"BR-376, estrada Ponta Grossa-Ortigueira, ca 8Km de Ortigueira, proximo ao Km360, no bairro Faxinal dos Machados.","FLOR0060956","Ortigueira","-50.9494018554688","-24.2082996368408","Savassi-Coutinho, A.P.","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2018-07-27 21:52:59-03","UFMT","UFMT","43177","S","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","Silva, J.M.; Martins, L.M.","8338","2013","09","19",NA,"Brasil","Paraná",NA,NA,"Flor amarela. Cultivada.",NA,NA,NA,"Barneby",NA,"Jardim Botânico.",NA,"Curitiba","-49.239167","-25.440833","Barboza, E.",NA,NA,"2013","09","20","-49.239167","-25.440833","915","915",NA,NA,NA,NA
"55","2021-03-04 15:43:20-03","IF","SPSF","44337","PreservedSpecimen","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","O.S.Ribas & J.M.Silva & J.Vaz","7974","2008","02","08","América do Sul","Brasil","PR",NA,NA,"COLETA: Floresta Ombrófila Mista.&nf;Arvoreta 4m; flores amarelas e frutos imaturos.;",NA,"Magnoliophyta","Fabales","Barneby",NA,"bairro dos França",NA,"Ortigueira","-50.9494018554688","-24.2082996368408","O.S.Ribas","46016","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"56","2021-03-04 15:43:20-03","IF","SPSF","40449","PreservedSpecimen","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","V.F.Kinnupp & M.R.C.Paiva & J. Alves","113","1996","12","13","América do Sul","Brasil","PR",NA,NA,"COLETA: Subarbusto 3-4m altura, botões florais esverdeados e flores creme.&nf;Próximo a brejo.;",NA,"Magnoliophyta","Fabales","Barneby",NA,"Estrada para Reserva",NA,"Reserva","-50.8506011962891","-24.6502990722656","J.Y.Tamashiro","43627","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"57","2021-03-04 15:43:20-03","IF","SPSF","41355","PreservedSpecimen","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","J.M.Silva & D.Sampaio & A.P.S.Coutinho","5140","2006","10","19","América do Sul","Brasil","PR",NA,NA,"COLETA: Floresta Secundária&nf;Arbusto 3m; GEOGRAFIA: Local úmido, beira da floresta.;",NA,"Magnoliophyta","Fabales","Barneby",NA,"Machado",NA,"Ortigueira","-50.9494018554688","-24.2082996368408","E.Barbosa","46016","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"58","2021-02-08 12:42:14-03","UFRGS","ICN","083544","S","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","Hatschbach, G; Manosso, A","51709","1987","12","13","América do Sul","Brasil","PR",NA,NA,"Locco classico, 2th coll. Prefeitura Municipal de Curitiba - Museu Botânico Municipal; Arbusto 3m, flores amarelo citrino.; Capoeira","ICN00018550","Dicotyledon",NA,"Barneby",NA,"Bairro dos Machados","ICN00018550 ICN00018550_1","Ortigueira","-50.9494018554688","-24.2082996368408","Barneby, R","46016","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 12:42:14-03","UFRGS","ICN","165523","S","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","Ribas, OS; et al.","7974","2008","02","08","América do Sul","Brasil","PR",NA,NA,"doação MBM; arvoreta, 4m, flor amarela, fruto imaturo; floresta ombrófila mista","ICN00018551","Dicotyledon",NA,"Barneby",NA,"Bairro dos França","ICN00018551 ICN00018551_1","Ortigueira","-50.9494018554688","-24.2082996368408","Ribas, OS","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 12:42:14-03","UFRGS","ICN","150756","S","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","Kinupp, VF; Paiva, MRC; Alves, J","113","1996","12","13","América do Sul","Brasil","PR",NA,NA,"Doação FUEL (20949).; Subarbusto, 3-4m, florais esverdeados e flores cremes.; Próximo ao brejo.","ICN00018552","Dicotyledon",NA,"Barneby",NA,"estrada para município de Reserva","ICN00018552 ICN00018552_1","Reserva","-50.8506011962891","-24.6502990722656","Tamashiro, JY","43627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","94847","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","urticaria","Mimosa urticaria","Kinupp, V.F.","113","1996","12",NA,NA,"Brasil","Paraná",NA,NA,"Subarbusto 3-4m; botões florais esverdeados e flores cremes; próximo ao brejo. Herbário Fuel n 20949","HAS0094847","Magnoliophyta",NA,"Barneby",NA,"Estrada para o município de Reserva",NA,"Reserva","-50.8506011962891","-24.6502990722656","Tamashiro, J.Y.","43627","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 10:06:15-03","IBt","SP","477169","S","Plantae","Fabaceae","Mimosa","urticaria","Mimosa urticaria","Savassi-Coutinho, AP; Sampaio, D; Silva, JM; Campos, OR","1077","2006","10","19",NA,"Brasil","Paraná",NA,NA,NA,"SP041030",NA,NA,"Barneby",NA,"BR - 376, estrada Ponta Grossa - Ortigueira, cerca de 8 km de Ortigueira, próximo ao km 360, no bairro Faxinal dos Machados","SP041030","Ortigueira","-50.9494018554688","-24.2082996368408","Savassi-Coutinho, AP","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
