"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","individualCount","fieldNumber"
"48","2020-12-21 16:42:07-03","MBM","MBM","29160","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, H.","G.; Haas, H.; Haas, H.","15701",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,"= 1792","MBM029160","MBM029160",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA
"49","2020-12-21 16:42:07-03","MBM","MBM","24545","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Hatschbach, G.","Hatschbach, G.","29801",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Borda do Campo","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM024545","MBM024545",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA
"50","2020-12-21 16:42:07-03","MBM","MBM","245678","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, H.","Hatschbach, G.","7605",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Morro do Campininho","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM245678",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA
"51","2020-12-21 16:42:07-03","MBM","MBM","29161","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, H.","Hatschbach, G.","7603",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Serra do Mar, Morro do Campininho","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM029161","MBM029161",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA
"52","2020-12-21 16:42:07-03","MBM","MBM","220747","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Hatschbach, G.","Ribas, O.S.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","2201",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM220747","MBM220747",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA
"53","2020-12-21 16:42:07-03","MBM","MBM","182959","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, H.","Reitz, R.; Klein, R.M.; Klein, R.M.","6163",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM182959","MBM182959",NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA
"54","2020-12-21 16:42:07-03","MBM","MBM","161758","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Pickel, D.B.","Cunha, M.A.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM161758","MBM161758",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"55","2020-12-21 16:42:07-03","MBM","MBM","199269","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, H.","Koscinski, M.","60",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM199269","MBM199269",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"56","2020-12-11 11:40:32-03","UFMG","BHCB","147757","PreservedSpecimen","Plantae","Dicotyledon",NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer",NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Kamino, LHY","1511","2011","03","19","Southern America","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha dos romeiros.","-45.314556","-22.587389","1637","1637",NA,"Árvore, 6 m., em mata ciliar, próxima ao rio. Frutos verdes.",NA,NA,NA,"-45.314556","-22.587389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:40:32-03","UFMG","BHCB","61724","PreservedSpecimen","Plantae","Dicotyledon",NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA
"58","2021-02-11 17:21:25-03","UFPR","UPCB","3273","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, H.O.","Hatschbach, G.","7605",NA,NA,NA,NA,"Brasil","Paraná","São José dos Pinhais","Serra do Mer, Morro do Campinho","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Árvore, 8m, madeira de lei, flor creme esverdeada. Mata encosta da serra..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA
"59","2015-01-14 16:42:00-02","MO","MOBOT","100770904","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer",NA,"N. de Andrade","Andrade 18",NA,NA,NA,"South America","Brazil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1",NA
"60","2009-07-09 17:05:00-03","MO","MOBOT","1149467","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","V. Plana(K)","Gert G. Hatschbach","Hatschbach 35687","1975","1","1","South America","Brazil","Paraná",NA,"Sera do Votuvoru (Mpio. Rio Branco do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2009-07-09 17:05:00-03","MO","MOBOT","1149504","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","V. Plana(K)","Gert G. Hatschbach","Hatschbach 4365","1957","12","9","South America","Brazil","Paraná",NA,"Rio Taquary (Mpio. Campina Grande do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","3022857","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","G. Hatschbach","O.S. Ribas","Ribas 2134","1997","12","15","South America","Brazil","Paraná",NA,"Serra de Papanduva (Mun. Tijucas do Sul)",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-10 20:48:04-03","INPA","INPA","227842","S","Plantae","Dicotyledon Eudicots","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Vieira, AOS; Estevan, DA","Cavalheiro, AL","FUEL23849","1998","12","11","Southern America","Brasil","Paraná","Ventania","Sítio Pinheiro - mata cima para atrás da casa.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"INPA0227842","INPA0227842 INPA0227842_e",NA,NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA
"64","2020-07-15 14:43:36-03","UNESP-RC","HRCB","31063","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer ",NA,"Bencke, C. S. C.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"65","2020-12-03 10:05:52-03","UFMA","BMA","627","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer",NA,"E. Guarçoni 666, M. A. Sartori & E. C. Martins",NA,"2003","10","19",NA,"Brasil","MG","Congonhas","Cadeia do Espinhaço, Serra da Moeda, RPPN Poço Fundo - CVRD.","-43.8577995300293","-20.4997005462646",NA,NA,NA,"Árvore terrestre, de 8m, em mata secundária. Apresenta frutos. Sua madeira é usada na confecção de tonéis para vinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA
"66","2021-03-01 11:51:10-03","UFPE","UFP","713","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, H","Hatscbach, G","7605","1960","12","27",NA,"Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,"Em mata pluvial na encosta da serra.; Árvore com 8 metros, madeira de lei, flor creme esverdeada.; Mata pluvial.","UFP000713",NA,NA,NA,NA,NA,"1961",NA,NA,"45291","auto",NA,NA,NA
"67","2020-09-12 05:00:02-03","US","US","2427714","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"M. Koscinski","56589","1938","12",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"US01333300","US01333300_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","2403179","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"R. Reitz & R. M. Klein","6370","1958","2","4","South America","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666","900",NA,NA,NA,"US01333296","US01333296_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,"37493","auto",NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2563979","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"G. Hatschbach & H. Haas","15702","1967","1","12","South America","Brazil","Paraná","Quatro Barras","Rio do Corvo.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"US01560680","US01560680_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,"17116","auto",NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","2268778","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"R. Reitz & R. M. Klein","6163","1958","1","10","South America","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666","1100",NA,NA,NA,"US01333297","US01333297_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,"37493","auto",NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","2631431","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"J. C. Lindeman & J. H. Haas","4043","1967","1","12","South America","Brazil","Paraná",NA,"Rio do Corvo, Serra do MAr",NA,NA,"1000",NA,NA,NA,"US01333293","US01333293_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","USw25527","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"Collector unknown","16373",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","2270899","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"G. Hatschbach","4365","1957","12","9","South America","Brazil","Paraná","Campina Grande do Sul","Rio Taquary","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"US01333299","US01333299_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,"55154","auto",NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","2268664","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"R. Reitz & R. M. Klein","6017","1958","1","9","South America","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim.","-49.2655982971191","-26.1924991607666","900",NA,NA,NA,"US01333298","US01333298_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,"37493","auto",NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","2268790","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,"R. Reitz & R. M. Klein","6370","1958","2","4","South America","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666","900",NA,NA,NA,"US01333295","US01333295_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,"37493","auto",NA,"1",NA
"76","2020-09-02 16:38:31-03","Cenargen","CEN","65618","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","D. A. Estevan","O. C. Pavão - UEL",NA,"2000","12","06",NA,"Brasil","PR","VENTANIA","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,"Exsicatas","Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL (24.702)","CEN00065618","CEN00065618",NA,NA,NA,NA,"2005",NA,NA,"32424","auto",NA,"1",NA
"77","2019-12-09 17:30:45-03","UFPR","EFC","3118","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Brotto, M.L.","Roderjan, C.V.","1037","1993","02","17",NA,"Brasil","Paraná","Tunas do Paraná","P.E. de Campinhos","-49.089","-25.0357","930","930",NA,"Árvore frequente em capoeira com araucária, a 900m s.n.m. Frutos maduros. __COMMOM_NAME__: Cuvatã","EFC003118",NA,NA,"-49.0890","-25.0357",NA,"2014","03","12",NA,NA,NA,NA,NA
"78","2019-11-13 11:29:33-03","USP","SPF","112342","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Anônimo","Koscinski, M","60","1929","12","01",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"SPF00112342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-25 11:58:02-03","USP","SPF","230473","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Anônimo","Giacomin, LL","1511","2011","03","19",NA,"Brasil","Minas Gerais","Delfim Moreira",NA,"-45.314444","-22.5875","1637","1637",NA,NA,"SPF00230473",NA,NA,"-45.314444","-22.5875",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-13 11:29:33-03","USP","SPF","132519","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Hatschbach, G","Ribas, OS","2201","1997","12","31",NA,"Brasil","Paraná","Tijucas do Sul","Serra da Papanduva","-49.1988983154297","-25.9281005859375","1400","1400",NA,NA,"SPF00132519",NA,NA,NA,NA,NA,"1998",NA,NA,"25228","auto",NA,NA,NA
"81","2019-11-13 11:29:33-03","USP","SPF","147130","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Hatschbach, G","Cordeiro, J","1666","1999","12","28",NA,"Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"SPF00147130",NA,NA,NA,NA,NA,"2000",NA,NA,"37493","auto",NA,NA,NA
"82","2019-11-13 11:29:33-03","USP","SPF","112343","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, HO","Cunha, MA","s.n.","1952","01","28",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112343",NA,NA,NA,NA,NA,"1959","06",NA,"53584","auto",NA,NA,NA
"83","2019-11-13 11:29:33-03","USP","SPF","82288","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Pickel, BJ","Cunha, MA","3","1959","12","21",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00082288",NA,NA,NA,NA,NA,"1959",NA,NA,"53584","auto",NA,NA,NA
"84","2019-11-13 11:29:33-03","USP","SPF","71780","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, HO","Koscinski, M","s.n.","1938","12",NA,NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00071780",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"85","2019-11-13 11:29:33-03","USP","SPF","112344","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Sleumer, HO","Koscinski, M","s.n.","1938","12",NA,NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112344",NA,NA,NA,NA,NA,"1959","06",NA,"53584","auto",NA,NA,NA
"86","2019-10-07 09:23:39-03","UEFS","HUEFS","142116","PreservedSpecimen","Plantae","Angiospermae","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","D.A.Estevan","Cavalheiro, A.L.","FUEL23849","1998","12","11",NA,"Brasil","Paraná","Ventania","Sítio Pinheiro, mato acima para trás da casa.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"HUEFS0142116","HUEFS0142116","Proteanae",NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA
"87","2015-03-07 09:06:22-03","F","FMNH-SEEDPLANTS","V0177268F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177268F","V0177268F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-03-07 09:06:22-03","F","FMNH-SEEDPLANTS","V0177269F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177269F","V0177269F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-03-07 09:06:22-03","F","FMNH-SEEDPLANTS","V0177270F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0177270F","V0177270F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-06-11 12:44:49-03","F","FMNH-SEEDPLANTS","V0354789F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae",NA,"RRC ID Flag","M. Koscinski","7096","1929","12",NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0354789F","V0354789F_01 V0354789F_02","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPSF 7096"
"91","2019-01-25 15:45:28-02","IAC","IAC","20054","S","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","H.F. Leitão Filho","H.F. Leitão Filho","462","1968","05","04",NA,"Brasil","São Paulo","Caraguatatuba","Estrada de Caraguatatuba-SP.","-45.4131","-23.6203",NA,NA,NA,"Material não localizado no acervo.",NA,NA,NA,"-45.4131","-23.6203",NA,"1968","05","04",NA,NA,NA,NA,NA
"92","2019-01-25 15:36:14-02","IAC","IAC","43112","S","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","3405","2001","11","10",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko, indivíduo M 36.2","-47.062946","-23.725098",NA,NA,NA,NA,NA,NA,NA,"-47.062946","-23.725098",NA,"2001","11","10",NA,NA,NA,NA,NA
"93","2020-01-27 18:25:25-03","IAC","IAC","56898","S","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","E. Barbosa","E. Barbosa & M.L. Brotto","4662","2018","03","15",NA,"Brasil","Paraná","Quatro Barras","Estrada da Graciosa","-48.9280556","-25.3444444",NA,NA,NA,"Coordenadas do material: 25°20#?#40 S, 48°55#?#41 W",NA,NA,NA,"-48.9280556","-25.3444444",NA,"2018","03","15",NA,NA,NA,NA,NA
"94","2020-09-22 13:49:02-03","USP","SPFW","1120","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","H. Sleumer 1958","Reitz ;Klein","6370","1958","02","04",NA,"Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA
"95","2020-11-12 17:02:48-03","UEL","FUEL","43002","PreservedSpecimen","Plantae","Tracheophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Estevan, DA","Estevan, DA; et al.","1146","2005","07","06",NA,"Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143056","1050","1050",NA,NA,"FUEL017086",NA,NA,"-50.308417","-24.143056",NA,"2006",NA,NA,NA,NA,NA,NA,NA
"96","2020-11-12 17:02:48-03","UEL","FUEL","46863","PreservedSpecimen","Plantae","Tracheophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Rossetto, EFS","Marestoni, TM; Cervigne, NS; Francisco, EM","s.n.","2007","02","23",NA,"Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.308361","-24.143083",NA,NA,NA,NA,"FUEL017087",NA,NA,"-50.308361","-24.143083",NA,"2012",NA,NA,NA,NA,NA,NA,NA
"97","2020-11-12 17:02:48-03","UEL","FUEL","36217","PreservedSpecimen","Plantae","Tracheophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Cordeiro, J","Cordeiro, J; et al.","2082","2003","03","15",NA,"Brasil","Paraná","Tijucas do Sul","São João do Piraí","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"FUEL017085",NA,NA,NA,NA,NA,"2003",NA,NA,"25228","auto",NA,NA,NA
"98","2020-11-12 17:02:48-03","UEL","FUEL","24088","PreservedSpecimen","Plantae","Tracheophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Vieira, AOS; Estevan, DA","Pavão, OC; et al.","s.n.","1999","02","23",NA,"Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL017092",NA,NA,NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA
"99","2020-11-12 17:02:48-03","UEL","FUEL","24682","PreservedSpecimen","Plantae","Tracheophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Vieira, AOS; Estevan, DA","Cavalheiro, AL; et al.","45","1999","03","30",NA,"Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL017088",NA,NA,NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA
"100","2020-11-12 17:02:48-03","UEL","FUEL","30702","PreservedSpecimen","Plantae","Tracheophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Vieira, AOS; Estevan, DA","Pavão, OC; et al.","s.n.","2000","12","06",NA,"Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL017091",NA,NA,NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA
"101","2020-11-12 17:02:48-03","UEL","FUEL","23849","PreservedSpecimen","Plantae","Tracheophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Vieira, AOS; Estevan, DA","Cavalheiro, AL; et al.","s.n.","1998","12","11",NA,"Brasil","Paraná","Ventania","Sítio Pinheiro, mato acima e para trás da casa, mato acima para trás da casa","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL017089",NA,NA,NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA
"102","2020-11-12 17:02:48-03","UEL","FUEL","30519","PreservedSpecimen","Plantae","Tracheophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Vieira, AOS; Estevan, DA","Fadelli, L; et al.","324","2001","11","25",NA,"Brasil","Paraná","Ventania","Sítio Pinheiros","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"FUEL017090",NA,NA,NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA
"103","2020-11-12 17:02:48-03","UEL","FUEL","25932","PreservedSpecimen","Plantae","Tracheophyta","Proteales","Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer",NA,"Bencke, CSC; Takahasi, A","s.n.","1995","03","29",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"FUEL017084",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"104","2019-11-01 15:08:28-03","UnB","UB","166178","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Proteaceae","Euplassa","cantareirae","Euplassa cantareirae","Sleumer","Plana, V","Koscinski, M","Herb56589","1938","12",NA,"Southern America","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"53584","auto",NA,NA,NA
